date,excess_log_return,turn,log_Mkt-RF,rev1,log_Mkt-RF_lag1,log_Mkt-RF_lag2,pchquick,agr,chcshoq,ibq_adj,invest,egr,pchsale_pchinvt,pchsaleinv,O-score,sue,RF,baspread,coskew,size,mom,max,bm,gma,sp,acc,oa,currat,roavol,roeq,chsaleq,first_lag_excess_return
2012-08-31,1.888172926951064,1047.9251076962607,1.1811571343299254,75.57767413617867,79.71278452927591,-133.45627330875047,359.79344404195075,196.47918280445467,-15.069561927654076,1417.8745909375782,4.476913800459715,-336.4471708763551,112.55274254644208,92.59571827454867,-4222.0594670960345,1.3701806643051015,0.0,1.237251916126084,-31.70514397285672,10.413943809237937,54.21528295104031,13.7056457934018,-22.4964470895784,3.6162612748747023,15.3353679958268,-30.085845960892726,-17972.22656908445,451.4556811986927,0.9535774888434077,-138.3184300646996,300.6877787991434,-4.512850730213977
2012-09-28,2.626722317017011,669.9465554274901,3.7708145269143416,-71.60373093685762,16.348115151421162,79.28423031454669,434.3036007827909,204.93644082412916,-14.824939378597564,-2948.190006034035,-0.4117453622966076,222.52061367981605,146.21799400964275,148.64756493330162,-4803.425967535015,0.4030121961770941,1.4976739234346002,-22.2250975388518,54.668448691551646,-11.229732109512042,-113.25641127582458,-6.450225972002158,-12.11811084292583,3.0918505702462085,5.22594104133799,0.3322550985011361,-166075.83517974615,-375.9220552178895,0.1790996449345598,580.3673124214948,88.31870567020658,1.888172926951064
2012-10-31,-6.739891044089999,1147.4450643664693,4.027456113408456,37.26286309425813,52.19044294690884,16.311365811534515,274.2814866505654,164.10994331648214,-15.855737880903217,-3283.2680466447114,-0.2669221458585467,208.2099814006695,-48.02539976942396,-35.25441905949178,-4149.733847202437,0.3065130864735821,-0.0022205760250697,-4.597519521373641,9.862298582422426,-4.670165747240844,-109.3598742042252,3.348494534065537,-18.88296799847035,-20.2498220044167,-32.79126806636782,-10.69401749338232,40315.33880588971,-92.1692528786175,-0.9285389934635404,-10.071231107830826,-210.65397261971043,2.626722317017011
2012-11-30,2.8254968653712944,1373.8388236952303,-2.6576962040695,46.43144642193992,55.95715502147933,52.313717377418136,-207.51758201000308,-102.85359808570178,-11.493960076476528,-3434.2873004202384,1.289641093299382,10646.791876282998,-68.3821244789782,-147.28188965399545,-2540.8142971211714,0.2958534381723223,0.0014240944599759,8.811840207740573,38.435858841285295,4.896154363526875,-189.69217493984013,9.75612014690654,-76.399211419361,14.77617072077571,7.92480434659177,-62.8020810731075,90964.89971496163,-254.15590091528293,-2.6942872407215006,-467.08595286357433,-152.64443248094452,-6.739891044089999
2012-12-31,7.248076134060776,1155.4709580439276,1.1585345610760844,-93.12355242686708,-36.61587766008492,55.540310491487496,-270.51265080037626,-107.98470820125074,-12.146962788688205,-311.40073469447026,-8.31367026264244,10439.823860051194,0.0,-31.73435784140305,-1908.799205567216,0.2311217806096171,-0.0056420604918088,-12.601233512017345,39.232413272543,-15.47804694010847,257.4489799475999,-71.08837969401137,46.856761680429145,-0.9347982613148248,-1.2615638458940452,-2.048843977486285,-90879.39321411216,-162.31608354892796,-20.76823333315824,-177.21489141901827,6557.666997373851,2.8254968653712944
2013-01-31,3.378075042782415,718.0304742882018,1.7516806944021674,33.058138354726445,16.059327991732307,-36.70148745454773,-264.9543830999371,-91.33280150391607,-16.22039225526992,-90.0268106641421,-5.047114806618469,10488.701463330288,0.0,87.08690065488449,-2354.551937448137,0.2848412288003603,0.0021301486029015,42.834661743371,-35.24618692825487,4.821746365827494,-190.3005173678132,-2.188542704394536,0.3907828866808813,-2.9982418871116465,-0.8196680044632672,9.91464963598591,-17048.46027701348,-23.409169309356457,0.1938616927045586,-10.122747660059416,115.63860235337324,7.248076134060776
2013-02-28,2.2531379786443053,1103.6686776975052,8.116865170390808,105.71555972709491,24.38736593912307,16.152467241199123,-290.4546540642495,-79.47502072173064,-15.938081322864072,-91.87017367189182,-5.308472516594234,10528.273140839849,0.0,9.596145300126793,-2353.8378533219266,0.3476701443160565,-1.493365529980599,-30.43811010173573,7.661690122682785,11.988640552153356,7.467903959383534,12.012159084070303,17.300441421752225,1.6724683469978885,7.489492003901432,-2.9589129336065696,147166.48629875295,6.222045695131328,0.3417190116990625,-4.647927758628157,-113.064577595459,3.378075042782415
2013-03-29,8.844109173576504,1025.446129698597,1.9209973516404284,57.78964356533565,112.96651462652385,24.44594222981285,-187.5395841097157,18.49819365343043,-16.98109346950642,-267.40885148039223,13.837245794069458,-4.73994994953792,0.0,78.69439366476443,-2856.0159750197827,0.3153657357925803,0.0,2.034040162161432,56.76901373196398,4.993821857475723,6.945069472781484,-21.9750685462042,-101.85138345571444,-10.63553509642854,4.995033967695349,-49.87890586616732,70334.46003530361,-100.31816465264274,1.3473663677842822,722.577814375844,-103.18991198025653,2.2531379786443053
2013-04-30,-4.883501146937055,941.7044447347764,5.926868341211996,36.26018155685188,26.768547634704248,113.20174619128244,289.53218571270327,25.13134861780405,-10.071286608296854,-3892.9525076908894,5.8903978257088845,-9.834138606371049,706.6612411772204,1237.1977178451957,454957.2988659608,0.0001070073948009,0.0,23.57316688418169,70.80352003061802,4.339741169543686,-201.52272780648445,-0.1863071201199488,-17.96526414222842,14.636272099802383,26.09998247681426,12.047195303046522,4539.29039009288,130.55632171183242,1.153808089101112,-6.103644848134113,-5831.316751367246,8.844109173576504
2013-05-31,0.8615580056876616,1272.0506447775892,2.316754204986134,128.5199806933868,83.19096687361571,26.98870977593953,295.3291724088826,49.46001804508283,-6.756600977980811,-3881.870500989789,5.94376237477192,-30.914024224559075,775.2795144267188,1310.8823216186086,462542.0147276923,-2.049091151440338,0.0,-41.05289551785848,-68.21246586126335,17.17667856440403,-161.86696304770192,9.72479614144362,-0.6163176162381205,-5.461879731498257,-10.984082487882633,78.62481777490773,234421.5428319946,29.41308073973414,0.6728460054074787,-15.148169875239589,56.20160856661698,-4.883501146937055
2013-06-28,-6.159759726642077,870.0553037846549,4.147379386817727,-58.78060466147657,32.22379831998984,82.77263446216442,835.5833257297157,76.72762915877715,-2.8974329650697905,-53060.375677847886,3.3359260820635823,50.37390480575394,0.0,552.96065365663,460556.2876678606,-0.5470779387483093,0.0,41.84065010103396,106.64426677843852,-10.588245772146363,-58.86787263489606,-5.624783318027426,-50.64190058991767,-2.812851742652583,-32.74568824371073,62.976090634884265,47925.29378120601,589.1566709772578,1.009546703178536,61.24929537283817,-103.7997134746132,0.8615580056876616
2013-07-31,8.156796886989957,1615.6074801998343,-1.8133414851973877,13.92004166749506,57.87277313716016,32.233990393732526,828.4671466487163,71.84746484176902,-4.904087865727761,-53076.35207666551,1.8822303196098984,47.23512029280363,0.0,-99.4383599045722,-2079.314281284107,-0.6049562489356067,0.0,-9.759238240974042,51.262746651480825,0.6626361178355182,277.6667498829575,-4.1702773225022725,-9.541460831970651,4.582973535420592,3.1979952216528886,-8.300695316036816,26418.99574064836,144.66793867836122,0.4429290960280383,11.907436226744563,-500.8256201266965,-6.159759726642077
2013-08-30,-5.609516429620649,792.4808559204706,8.227890325616,-79.03254706856858,-25.14570883270888,57.51901238872075,886.7396330681038,34.76924604707887,-18.80928108018923,-50719.06311405483,1.8608835129101715,65.60964730340403,0.0,132.6703828372206,-2944.976849359489,-0.4595910141766602,0.0,11.996511559308686,23.999578221786976,-12.81037873198511,266.12207382211625,-11.765278183894251,3.070385341026736,15.347763662702064,26.637136908900004,-38.396723714864095,-108763.42894857004,-44.94822614330724,0.2019308518231213,8.772697006883831,212.37315708866697,8.156796886989957
2013-09-30,11.039556906893193,670.6051004682163,-4.126513417584904,121.20091963335004,115.27412138898308,-25.32053754379448,543.4323418068342,-1.9087169389852567,-19.21185751260456,93070.9978242986,-0.1442731933580747,25.042565885657964,107.62137133897542,222.9034827316204,-2903.0124385613854,-0.5729581994773215,0.0,-7.905139084858234,78.67852834259077,14.481469015866878,-128.65442395328546,5.51619976392243,-11.237524869155664,3.179501435138505,14.544559209964577,5.998687680999595,90871.1932796836,240.84608808212897,-0.0875736509077782,-36.43108845104099,131.68010589488094,-5.609516429620649
2013-10-31,5.459699896150009,756.7005245300401,5.541131855945269,-70.99187374600167,-57.29504816502282,114.61846666707622,109.8455294513068,17.313559487790787,-16.146379306399098,92536.57017534255,17.14566266251351,19.34651096229597,-142.86894746915124,-35.50183892476188,-2316.842995091711,-0.4057538037026471,0.0,-23.6453665681464,-4.078184506950834,-11.929332880708898,125.76467771236196,-7.248406237876509,-1.3478640399405322,-18.81505723335945,-9.964406733196654,-2.7662215271033688,93628.83598276788,-130.58487668466614,-0.123571584598217,-32.69249032892081,-162.8286934063498,11.039556906893193
2013-11-29,5.865483829423365,1090.601007863427,6.164743215277094,156.24612172745637,77.99739120377949,-57.90565081409749,172.14566994677674,32.84818271796848,-7.818555807519917,94402.55374454496,17.19412773407008,-0.1885864249571447,-233.78317998927733,-147.1104702803534,-2303.677749395452,-0.4150011053120209,0.0,7.918324678418315,-67.79114392542033,22.22476378494048,-195.708359734591,19.489588937460297,-35.34097933448277,2.470581516518237,-22.750647107596198,-45.911877999439895,85872.36435001343,94.89800904545608,-0.3985536521379345,14.508648104191488,-95.38317865889545,5.459699896150009
2013-12-31,9.84755586412278,664.1245522912219,4.652410188850392,79.22544992081552,86.7734218720523,78.41761385024687,-95.61282853111383,45.83417007655677,-7.20155208159173,-491.7508414572058,17.827162386406016,15.561589323684784,5615.026497287809,7700.89034840853,-10603.57852917511,0.7397994996659338,0.0,38.36430675689489,-0.1847811709656071,11.3553047270143,-171.66038280667186,10.134338488331906,37.24483877008083,5.001870212208232,31.124020266267507,-1.8996575746444504,-1725.1484963018447,-444.3697632049666,0.042023700683238,10.093279431238791,5693.898632474571,5.865483829423365
2014-01-31,-2.0971911919383626,532.5189332956314,4.195753954214768,82.74375311896965,65.67638789316676,87.26264650892549,-98.04661423734268,22.52803419391459,-6.563514016608181,-245.89812457292743,6.9822906074917945,6.082738347485369,5864.08339976049,8085.566272571353,-10747.047826880904,0.6829188811290618,0.0,3.1028916689400887,-74.35767507567948,11.9468815677551,10.59062698193668,8.61951351826417,-34.722090898472175,-4.868492068457087,-18.624242686303205,11.67669045488769,46523.344990246,-58.9265618897316,0.3560470511206191,-9.139021020837806,291.7917014587856,9.84755586412278
2014-02-28,7.372365789388267,1147.1300103097851,-5.158739028561114,140.14638566527708,59.95981142241474,66.68377155892307,-114.62327094703612,16.613506684779722,5.220444765652891,-256.9434532344381,6.997160443939656,-6.075305354677301,6060.3683001913605,8347.640452909976,-11337.199431956216,0.870035396555906,0.0,-27.372530374491063,-46.775758272431176,32.68588621839626,-221.80051672984752,18.106828667156208,13.569674778656008,0.7067124980754187,-1.5296401015864376,-3.703427633049927,180457.3186069336,9.641085953938727,1.0068216072774945,-6.755333051775068,143.87104509083747,-2.0971911919383626
2014-03-31,1.795193681462848,1008.56745791331,6.937985635049781,-30.628152686790237,-72.90911582885838,59.84218474741165,-161.66710232126195,9.650004907682874,7.460724004299563,-396.5200370136216,-20.650482653321028,-5.131960250993824,6231.717362342124,314713.268130061,-3484.670394564515,0.0819376021786599,0.0,15.925579731494238,20.55532995110269,-4.244544366627451,233.32059284501884,-4.090031513636347,-79.73526811050715,-15.209542077459886,-61.20494443376475,-55.07688383051246,250340.2385709826,-120.95080778504644,0.4474591519879638,-26.660863953307484,-89.91628038358976,7.372365789388267
2014-04-30,-3.597584357330291,1179.1722105023443,0.6569277982302151,112.6165997815358,98.76685597883936,-73.36930557187851,232.29821248991837,53.168604922092,107.46790702974477,-1525.9196597549628,-25.665208129396063,129.63876469465046,861.0556783499324,312428.88010036136,-1941.655511487275,-1.7470262351919774,0.0,-23.72245576388245,-36.16294553956266,13.629747184688767,34.73063542593468,9.006269016164993,8.305173672102683,14.512637927607074,-8.624622590862487,11.535433231163124,141953.9547340274,333.4642493484844,0.4422020933794854,28.75962799223611,-5603.769018096748,1.795193681462848
2014-05-30,5.85982401050127,1189.875288755228,-0.2914075300583857,23.82253113547455,9.33742382614698,98.9091878394462,182.6467380782444,48.74497068708653,104.93435203465091,-1334.1256273849378,2.020230897938047,179.3722227908938,1048.0939787254624,2562.382588727511,-2032.024349041763,-1.1356329141304309,0.0,7.26470650628751,-7.685685754398662,3.131527080066917,195.7861516830284,-1.683230142708254,-15.120671607571351,2.12564205802866,-4.248103215910817,146.70365432860476,-72339.2706579268,-46.25707663096682,-0.1946774048269262,16.940423160164173,121.2149351527089,-3.597584357330291
2014-06-30,6.195077785801533,793.39028062448,3.1176752046240277,-44.48903246343906,-4.122656343912703,9.301372082518789,120.17505540140117,5.72630032421409,-7.416519128577328,43034.10831779152,2.0203434630600032,55.207069329132615,0.0,671.8062190626717,-1309.484699542238,-0.8262245526095603,0.0,7.643202072479468,105.12201895913586,-8.402139406133756,107.2006830081059,-1.0762676797955066,-1.504814562369006,0.2540504118630196,-2.6027285744238498,-14.05807108745421,-18453.68231645599,209.0437113461849,-0.0853175114018611,-7.066066814548826,-91.36393514984144,5.85982401050127
2014-07-31,0.5524833930862248,981.0891386440666,3.949917232800187,85.17390674586515,44.436099278489976,-4.144484516660226,214.39334330965485,28.22971485901247,-7.601020041874323,44755.44644655205,-0.2861018708112329,91.26227798127344,0.0,9.52534394374093,-1291.9673789647145,-0.7508604066070746,0.0,-27.230076160381746,173.86714284409572,11.477594426592532,-54.35587480846539,6.138911628558958,11.151245405710938,10.174947702625955,16.058876061046135,-17.385566668011656,62106.288941858336,223.74788547180924,0.483379876419356,19.7254977979888,-493.4914947272417,6.195077785801533
2014-08-29,12.246050495188896,931.8191204185044,-3.168529841652192,89.04376371404037,56.45450957355817,44.67832703006306,185.6858456500218,31.92250972397423,-7.741133993676902,44948.50387502556,3.2759005415267826,79.75313824926332,0.0,880.3618813963313,-1363.4965192845398,-0.8138777403865133,0.0,58.437090022915,-52.59492988108036,11.879330996536282,255.44759704882847,10.447649850409247,-31.88937475219097,8.109004977207007,-7.070097620932984,-39.27215836020841,43282.73794170469,56.85675357974151,0.3532423401931197,14.015609361150464,46.603357958888985,0.5524833930862248
2014-09-30,-2.189758176324983,766.0272761977195,6.384048281056127,5.667263241103639,-45.15372618050744,56.44547784062963,169.54142722174709,51.96209165451872,-6.3937430174206895,2397.587336629879,-10.361343927826736,82.29684511296871,466.8260051134175,1159.6864945068849,-2639.4401305826527,0.0869267054881471,0.0,-44.11808961491242,-3.619340325935923,-0.3505398818629146,54.004664229483296,-12.338579238308796,27.822331946499844,10.503373787468348,16.673701423669968,-17.763006033865466,-10252.679447438568,-256.9478256829316,-12.470756372370907,2.124252203618475,472.6025237237912,12.246050495188896
2014-10-31,2.626335639528019,1004.8719981964226,-3.077870391902581,166.94855751832412,92.00927412295373,-45.66802652658555,-167.58454517270707,-3.215970764021037,-8.246326505086042,2218.093824673633,-9.282820461637488,34.14207177601492,267.32786920470124,914.7213464793256,-3448.4122443103984,0.0256734887884124,0.0,0.7721096730001875,198.73445756745207,24.95276775982711,142.35901190961,30.83426060969498,-18.46276344968317,-21.032455633146085,-28.40193593833419,-13.383947173091856,-20322.40616494417,-130.47601477039552,0.4540525033589162,-46.235176718096255,-160.60165133164486,-2.189758176324983
2014-11-28,3.1545590236035075,1330.507792895556,3.84519527067858,-27.275091247865664,-43.98242136309432,91.79457712438594,-265.2868931918341,-16.967689386514547,-8.496719951870785,2077.160782250655,-9.954463023334515,22.19207172682265,60.120388355908425,30.134415663687665,-3138.964967208075,0.0273152633325852,0.0,-0.309732779649579,-65.37719246271843,-5.170214022989057,258.795022952057,-20.262043692349494,15.45967313462313,0.8528845122310287,3.913660147041071,-44.41366897723072,-33709.959754673764,-186.6382892671404,-3.548571113938188,-2.296648220803357,-95.6253940353812,2.626335639528019
2014-12-31,3.2701051146233318,880.8389857924642,3.8954507414762234,40.009126276120085,55.15690806782509,-44.09551716350364,-301.5286804391954,-20.26894799316948,-8.863548059400777,-337.7292489416688,2.599276767688917,19.02771997404024,3822.2069388073614,10768.501512271732,-2701.69793019977,0.1587234319942754,0.0,43.920476149755885,110.63172436066884,5.684168156319174,-229.5310221478392,-12.83315204181278,-6.244797251938167,2.7668888985495386,3.037044870979969,-4.840904300098515,3950.343153271824,-182.65257673664928,0.3807340660193432,-0.7674830943367399,3579.5867111842285,3.1545590236035075
2015-01-30,-7.924385561765338,677.6477091247613,-0.0929656481316887,44.085992557366,55.93257170425789,55.2826619795249,-278.50550315849006,24.49698616966075,-8.791304180217118,-19.339831588392865,24.63599074893775,15.435109867838731,3965.282650436088,11116.269659896514,-2959.70219091317,0.1847090706554637,0.0,28.22331054666972,3.084239067418025,5.052850739173664,0.0928579055198497,-1.2198609168898713,-2.202007041341176,-3.850370951376036,-3.4804958870657288,19.281388460197466,53253.32786148414,-49.05366134760379,0.097820907077228,-2.158752035554978,186.57340620679497,3.2701051146233318
2015-02-27,11.708887430920653,991.706903126632,-4.903404600068728,43.38486332982306,-1.3377599258010755,56.12514620732415,-263.2098072787282,34.09412232216637,9.218742266210455,-22.2289681649652,24.726415457213417,22.316997880153263,3992.822812144759,11231.44899600657,-2067.423756197456,0.1448544859365004,0.0,-38.02854806074106,11.919808253997644,7.647824462229437,112.87945330132813,-24.235291319508235,-10.10959830620186,-0.4713904747776922,-28.46833918996532,3.181762963355453,-35010.59652879648,14.340923303590898,0.1855496140355903,-3.0970287095762767,10.50942231666386,-7.924385561765338
2015-03-31,2.939318576646881,1000.7229377752292,9.214760660485144,-111.58143523181658,-69.92464783024015,-1.3283392651159458,119.21702468770368,32.49439649182445,-0.619190997067637,-106.25772729259565,20.501167492830152,43.053698285779866,3783.042279862968,10801.854364714973,-1125.7533001384122,-0.4221034823957285,0.0,3.9584361553692986,-965.6312930522412,-15.696390340366634,-191.6630064041692,-3.2844270405585974,-32.8432924677594,-17.95553717014532,-34.62041163460225,-42.30486377094749,-124183.51340960898,156.331230460567,-0.4325238540161287,-34.06629310021369,-258.89959838507366,11.708887430920653
2015-04-30,-5.702794981623181,1244.250833358546,-1.749466060474676,172.38622995944812,133.05359017434495,-70.54477768601275,618.6657285906347,49.9154221758183,-5.018072273506254,-5058.154431296094,-2.6144413584996453,27.193778594981897,683.8204225724222,723.0667479661035,-3133.412327218332,-0.5318393942900809,0.0,-41.84683204288862,196.19851167384095,19.62816915245503,-2.710163513196676,13.402158840960396,14.612075294763486,23.402297406187373,34.34384122411308,0.4367303151405792,134104.88976982608,902.123666779086,0.627006769088986,57.73497882222457,-3298.168980368929,2.939318576646881
2015-05-29,-1.093248208974268,1295.9213676760323,0.914869349063002,44.80707987529173,-25.214160318520957,133.39746873365314,582.0768046135722,48.61119679300039,0.3602753300311034,-4928.382590919214,-2.6321535925987583,8.930846784007626,761.8632749886131,795.4199528426658,-3198.7771209737166,-0.5232039614128478,0.0,30.09938927778242,-327.2621022348862,5.770859773486336,14.993369390794442,9.400108085652704,-6.579105961480423,3.338873285834069,0.0663287615143417,61.29229764706142,2280.127283586189,-23.21721185462457,-0.1656906840309133,14.881579168832165,61.95642366332788,-5.702794981623181
2015-06-30,-1.811161080496959,827.4901040974044,2.097100216733244,-78.49450267118316,13.128613188627256,-25.136590472858284,288.22169844044674,39.53239607296636,-7.048414580870945,2264.6293466207912,-0.2880478260035799,51.84741472588389,0.0,838.033305949691,-3654.110086719748,-0.1764431534089829,0.0,-18.391209128441304,216.66462106881437,-6.887021347339214,-3.60255624837464,-2.053158459010035,3.8150837787783294,-4.667458835401817,-2.7963752240239046,104.57270465867104,144639.10770517588,-704.2584225113674,0.845962086227626,39.2113674347525,207.32235864053973,-1.093248208974268
2015-07-31,1.7166004106469153,1129.8476095760748,-2.3917829396431656,-19.554337564495373,30.093236886541984,13.10510725715582,320.41268455666017,53.35262675901601,-6.628518791603624,2184.4990172031075,-0.1550139460339095,61.48750249705228,0.0,-32.125213569559165,-3233.7082308303243,-0.2284924378322997,0.0,15.941732970889646,97.17360621966654,-3.99579762421854,-44.9910620081057,-9.618936423536413,-7.217967706221771,8.088677219333874,-7.051330492910154,-17.695047327403987,-67821.60061083548,23.646961750971517,0.636717742035696,3.9269056059287664,-661.705913602707,-1.811161080496959
2015-08-31,-1.6729272493170304,1609.1422778901697,2.368836611415672,-33.024240596705745,-34.27419041369544,30.028549218962443,270.7834206355423,49.29314777129279,-14.46097121646736,2209.9199545939423,-0.1548609766350035,98.31697475031784,0.0,98.11709386886976,-3369.028634081229,-0.2711302551363647,0.0,-21.648825318404803,57.40932739733853,-4.788717160926808,84.77546562995508,-6.164649964646173,-10.542600853865224,9.83453382286315,20.02124191361565,-50.05947281586183,-270329.25775817595,-23.797276217757823,-0.6423055167918577,5.407320304273853,118.83913757279134,1.7166004106469153
2015-09-30,-9.831212840627366,1318.6165170416275,-9.663336350227087,23.36959641563768,34.01287351493081,-34.31472867224044,-82.26161903838641,31.59286319272911,23.39114931504001,-4272.954309960943,1.2728616400017927,190.5646521328383,159.9299047707816,270.28021715118683,-3455.4645324531757,-0.144779413689341,0.0,-0.8705592524047461,103.89175534731928,2.629238167200583,119.97287410344256,5.914777555932005,18.4064306711324,6.434164084166952,10.905125040159248,-11.293432436394056,34756.92712568678,-229.19947028936625,0.1807998732913596,-8.217515923251526,214.4097982021875,-1.6729272493170304
2015-10-30,5.785983498249542,1331.537115712848,-4.832595895000306,-26.74445618350056,-138.39863694835577,33.949589514080174,-153.8256491438742,10.510745470385096,23.852698861371216,-4560.1072915177165,16.633095483918623,131.7513160400353,-96.30260460592908,36.18812282935493,-2866.290368628744,-0.144930282370065,0.0,-7.579684551845077,971.7331265352208,-4.140912109862256,-114.30577618095504,-34.79935941146064,-13.78430908900043,-27.9851157148962,-29.064698253540257,-20.99275932677729,14507.018303174524,33.78725137133915,0.0489899225286727,-53.58626056075779,-204.77405707732183,-9.831212840627366
2015-11-30,-0.9044152879684464,1899.407956101311,11.516037763116332,-142.66027627347458,-68.61796198188881,-137.1012263847298,-76.43936443263537,-6.477721507151162,-20.065044103568844,-4500.269212404805,15.94922143526087,50.10575253778184,-82.89269900679946,-34.72840767247814,-2622.5021261426086,-0.1377045665181323,0.0,5.692638359720945,289.0682908816473,-20.824866664564524,-78.93861574731818,-12.834856627353815,-18.963935681089534,2.3764957551501737,12.658668564530387,-37.702891079838295,-125293.84828627856,-24.13291290386041,-0.0768740808925834,6.376782557152623,-103.20560397791218,5.785983498249542
2015-12-31,-2.007188161873872,1042.160076797361,0.8626816601051988,134.07247786748184,165.123354973564,-68.97757694868235,-124.8836296098391,-15.584789813495776,-21.17087527155674,-268.20080444342386,17.15204430374196,46.01983518050714,585.166766934635,13874.683834748026,-2502.884915292224,-0.3173798807273841,0.0,7.44334227916255,-944.7606831473922,11.53310066526592,84.74734759845592,48.55724902667026,1.3244737817918804,1.9779443415663565,10.838549900094108,-10.801113919650676,272315.0428070035,-154.79015610090073,0.0247512139469385,-2.1041524184315428,418.6581190847281,-0.9044152879684464
2016-01-29,-13.024189726841968,1030.5142374257655,-3.38419367726664,-20.37694382296533,12.31389779785698,164.59360583141802,-255.46198753646772,-22.466331396130755,-23.62044496549494,34.056833462302926,7.31926609966623,16.1078958798036,760.4134119556696,14241.725430289876,-2660.117201713594,-0.3417250434272623,1.5427090259310523,-26.043271981040803,25.580416306076472,-7.097052482838535,-14.592262897276669,-10.680171714943183,-13.40311570435324,-3.315517734553694,-3.698152129579171,16.67749317511135,-91623.72213362902,-104.99601944499908,-0.3818156418707552,-2.895084882861024,165.35595189542357,-2.007188161873872
2016-02-29,9.601626020391237,1528.1619874875712,-9.16070135755005,-32.08489895438714,-48.270146974759655,12.288029979525914,-257.75580241723776,-22.872298494023703,-23.4370142052096,35.000725087078,7.318533299923743,16.460689548113322,805.7942876205645,15132.128140663535,-2571.951591633738,-0.3611186395684419,-0.0011643042665245,22.545486276378316,-167.9537551157648,-4.63217514460348,-145.53114712557272,7.507598688443267,-7.592805051084611,-0.8782187850312511,-2.987209806070382,1.6178586234489956,-35603.267694626,-13.900223272623409,0.09168908249287,0.5394274824196046,38.6804981072554,-13.024189726841968
2016-03-31,10.205080647203092,1494.920071755274,-0.1226332962561359,-184.81501588653245,-129.24030398713674,-47.70858802716488,-394.2960956686615,-43.27771603872941,-11.381672679321824,-121.53806532516909,17.095714300772052,-84.20265054372537,722.8943009465515,15154.628003325151,-2845.609447236868,-0.2490728163480907,1.5235977516954051,32.041678177954225,-400.43170912891895,-25.59906848317587,-213.7152365017317,-2.562059024806046,-30.28443657741741,-13.448893992005123,-17.945721837123074,-44.299519269372894,-529766.0312743057,-492.6809489244909,-1.306650031887575,-40.75354531489736,-92.20332985959736,9.601626020391237
2016-04-29,-0.1335942122005815,1426.3052384178532,10.342746886938578,142.65886476202903,-1.751770763375316,-130.09545941693324,831.9309158572692,-26.292641992389665,-10.04543812793965,-7778.879650457298,15.239797464733828,-14.466078571993318,1348.550012244014,583.3861410194021,-3658.2687713693113,-0.4728891756720679,0.0097744866895772,-49.34868373818489,-249.47730216794224,14.390386582344943,91.15051426599484,13.277535409558451,-16.51717219905038,28.13816176467645,22.83298882591589,10.617754644420812,26398.51971015334,229.29406255236768,0.2815049195549299,54.484338791743546,-209.96450616440345,10.205080647203092
2016-05-31,-3.364996254184322,1468.3870935247512,1.4145362706243878,147.21951096396924,148.63586118186805,-1.76798605333258,922.6012963945984,-10.218690366979208,-12.368693828003414,-7893.553570586092,15.52743161052309,-32.47637466238985,606.694805806511,622.7013182411214,-3626.201223747646,-0.4563942918055939,-1.53016105084363,-2.5980984413389905,6.4679783874530585,20.26455109795279,-148.69214424608322,9.159469599948691,4.341198669442406,0.73924514553363,-4.7775557402202935,64.09342162756975,216264.3772048019,40.22867416693498,0.0317214592522567,-12.159218097616236,-12.243706050054756,-0.1335942122005815
2016-06-30,4.945859124319604,901.0534174028558,2.725764556609768,-13.69465117178721,20.22036993142514,148.5481934055668,172.0245610667527,59.58382429351043,-7.559044902449759,-2713.5184754481456,5.524538141821402,27.713410546134025,552.7956254533065,1076.7859194427335,-2983.932967368068,-1.006176848003982,0.0003148145194433,57.03038001296737,41.3026763357031,-1.3031892549693112,27.480491883246373,9.390063408074326,-27.216561980081224,-6.055071745597147,-1.5800033978837291,75.5258107148505,44411.229090459645,29.357087169042643,0.5733674033152774,44.33446926829882,527.013919652238,-3.364996254184322
2016-07-29,6.524471466247234,1998.5138284139837,-0.077157839730714,-46.39982267832095,38.84842380644977,20.164508881872774,304.1526456000157,64.22612590105496,-8.740147550505663,-2734.68946952479,4.347195357910684,44.649871808882224,-7.300581653567171,393.59582427614544,-2842.147740682577,-1.0026819964185103,1.5409650667217258,-54.39002604110314,120.04204849694742,-6.100351626358588,-205.84605494599123,-0.6760026636893031,6.941549651328728,8.451184503359158,0.1254037662861833,-18.175166832809992,22087.4927620776,93.55870245905272,0.5657123352034041,10.316891213844158,-539.8788371166859,4.945859124319604
2016-08-31,1.0687056270280118,1280.341207680572,5.990060517852396,76.71762210429556,-1.106408326983568,39.03429278530767,351.21866950543097,71.72804493399147,-5.551600202526325,-2708.604919097515,4.292063861227618,39.68175730535027,48.44272979343968,423.857505243166,-3072.307037247432,-1.021007720794088,0.007028363432088,15.746544328045829,-65.24433116410503,10.535785894848232,231.8324587914409,11.599900822271962,-8.39755197462216,4.51842737879204,13.464412216333074,-31.09007712523298,-78513.72810464725,37.59484364433183,0.2909186372370307,22.02290869914565,57.36353534919783,6.524471466247234
