date,excess_log_return,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev3,rev4,mom,mom1m,indmom,grnoa,invest,pchdepr,rd_sale,rsup,sue,chfeps,turn,baspread,idiovol,max,r_sq,bm,lev,sp,oa,ol,noa,chatq,saleinv,salecash,first_lag_excess_return
2010-10-29,26.541695942969504,6.377141464629184,58.10269710672909,5.29378786686928,-1488.5647880504648,-818.466489787298,-511.4845513313985,-2879.925197099499,173.519794630142,-44.1181108199116,-49.33581928130142,118.77339715277589,-176.64303063628302,54.79084841248839,167.49857152560384,0.0448426437377275,-32.67631661853804,-1299.8623526220763,-46.012415839036976,-1.413328169147789,-372.8276798129914,-89.0274813522683,-2.3686118659470594,-428.6188639380089,-59.01006211006506,-220197.91954311728,-69715.68322575092,-150482.23631745577,-7.7773233119088445,-5204555.231067419,-105.7822972998256,77.03929311901493
2010-11-30,0.4506191011018248,6.433692043166715,24.488215308605454,0.9320817424538212,-1537.569845392915,715.0806953434388,-847.3375830733621,-3355.771655623776,1402.5970538612585,20.38928366744168,222.98727006692053,64.66423635196983,-129.918988987358,57.05612578327846,198.6501864718856,0.072437063867512,-52.7067862513216,720.9037405359159,68.93405173140343,0.905075136096528,58.334574504282045,145.09583837830633,-215.11242427328853,101.55248840242348,-77.0567623970187,247260.2269798517,-2117743.8322672844,2361702.628837049,-215.93344448820827,7289353.374015868,-4743.11696588932,26.541695942969504
2010-12-31,49.53863758049185,6.453767778617201,3.8603020393303495,0.0230902820585392,-1716.5323469395476,-760.00786537541,716.1198453160679,-4449.50429730146,710.3764576158334,-109.74128769289614,144.1535158161545,247.99782246071197,298.37340645997057,62.68894773071261,200.7794045977625,-0.8084057092535049,-53.201364744879136,-928.194968998866,-131.21099627746605,0.0021022588975796,-8.529321461566042,23.25789827162544,210.1113703731353,365.27377104859806,18.087074177394243,3701091.138260156,1197365.4550791385,2489732.981042921,471.13055813092,24926062.711558044,12893.119367108084,0.4506191011018248
2011-01-31,-9.674984040125825,6.452291255041608,42.56486206918635,2.8079443586077977,-1741.2200918793485,1075.5904876755296,-758.0503630420782,-2761.207971509798,2158.3866185244337,5.126774367870653,-21.389338546312405,248.87214908661585,251.85176374490575,61.879880037094814,194.4550835196028,-3.942258519776137,-55.661158034567,-1071.8224015677392,136.899639605414,-0.6495593053483049,-53.39084547662401,-67.95172287323521,-59.83241082041968,-80.20001440392298,-25.96794347356308,-508528.89181923866,-175662.44338083267,-332683.547665,4.538807269911672,-2238012.1794900894,-728.3385290424485,49.53863758049185
2011-02-28,52.49141147000798,6.489176269083734,12.785382148897073,0.2519056193189057,-1788.953260073946,389.7425421768865,1087.1198383066194,-3393.4123731261266,954.8877785820216,51.66498571252378,-17.61207106420173,266.81928689747247,247.5382505503904,77.34899248349267,201.0007307549348,-3.96829620503346,-61.1353778385259,1696.06593676057,-135.6805443101539,-0.2979361123684469,0.9859697265972044,121.86476868949056,-483.5911719217229,1483.162225665972,206.88857758875656,1819071.1275434492,1049697.140408039,769428.3940791786,11.1319144934198,3912612.0631396174,4753.078226717931,-9.674984040125825
2011-03-31,-3.621363302922184,6.483779477893877,22.240288661232,0.7628736316855539,-1702.7058030711912,21.921795241225407,388.52726767440896,-1336.57713747741,1231.6850619937318,49.15585179223461,1331.1467623545757,95.69996238202889,357.17130326077825,79.89766668820886,243.4653151984184,-2.871797475724071,-283.59200696400046,2270.409606111166,150.3746030315051,-0.1513291153341924,5.524919930827309,-64.4756054923455,-363.8030176612592,-647.728563200295,-30.158469574588707,-275388.06634905934,237654.1775855571,-495985.41910377145,-521.8695063019036,9377823.80220443,-25133.059629978263,52.49141147000798
2011-04-29,16.91765805142037,6.530467469630047,2.9968246557655407,0.0137523968370878,-1783.8397864320348,696.4238429667448,20.38747212047543,-270.83450911738066,1244.7034320603302,-42.89881331375206,2604.263737634291,68.9727206337564,130.03685594130192,100.97228704885144,213.1505735659908,-2.353832893754485,-618.6170554589263,-994.9277716570896,-228.05980548686037,1.1641338828186178,83.2232790672042,37.67306404099736,-168.27023202863438,-594.9472314313971,-119.57723616005433,1357490.7061692774,449712.2443113923,907778.4618579148,-92.70914808313316,5725435.575904548,4158.207771870293,-3.621363302922184
2011-05-31,-6.110635236483076,0.0,18.658915758169737,0.5334109491401109,-1818.530670511699,-126.25219092363427,697.7021941589072,-25.857539421382924,794.4781942342842,47.04876350289353,2595.756135869008,88.91717544626258,-909.3510090328042,99.6859727481092,210.06811633115063,-2.2487057232007563,-619.3548354110139,760.9791108411328,10.494716710821194,-0.2875702571129466,-67.41007200293734,21.60508529694289,-51.00144188153399,-96.2637485685973,-34.587714456392405,1176888.5300783515,-328057.2852190733,1504945.8152974844,105.43747169676566,-67972798.0935722,-555.7092380894464,16.91765805142037
2011-06-30,-14.735742518938334,0.0,-8.367473155714498,0.1069474721911107,-1831.1573982442671,702.7817937125598,-121.16132442158388,748.9051948708754,932.6426532098964,131.1723114664958,2411.1128719889666,47.85221253490732,-790.4677558379852,82.34336699317448,159.46306110134316,-4.741775584011737,785.522545777314,-1002.4894988626002,3.217502585707166,0.6702974976553406,-90.7451300686996,72.51028324400068,117.34189462831046,-2208.2425258804637,-495.3138204926177,13897274.923063189,3333831.646009654,10515574.659730226,375.1622991891317,77096209.14997125,46353.54094595912,-6.110635236483076
2011-07-29,-32.85252309489187,0.0,-11.542510950232488,0.2037822833185646,-1795.9862671331405,-8.63811956142165,690.6439830742127,328.9634973945652,51.45306845098792,88.28299639225567,1438.630084755241,36.734274371936536,-795.976043212975,69.5717421022596,163.0373461487759,-4.536241988586483,982.7233683390496,983.571260428228,8.434812602820443,-2.355232549620496,1.7915277841063926,12.42401026106154,-21.190193258719773,-137.86051329153634,-32.106613597264186,8617.391391038895,-14750.154192447662,-90164.61500671506,-7.103248847100417,-1280329.1204247477,1258.4082225516177,-14.735742518938334
2011-08-31,-72.85086796176228,0.0,-15.519071534458485,0.3690517254855899,131.66579312384766,256.32140244846653,-5.602081782116681,2130.4651679925705,-378.1866816169875,-40.86937315471302,892.6368259639266,44.36985245991637,-550.6878670906614,68.99400322745102,111.17646144258748,-22.620809412522178,866.1166498614255,-1831.1937346699212,54.559957790794726,-5.991311582196332,-3.5722796187819768,-76.9725020167989,-145.67878719418513,-108.6042043205598,-11.57631114431888,1706806.379974097,807778.8322303295,898844.9802160859,-133.9414562921868,5036722.651254296,-3493.873038328835,-32.85252309489187
2011-09-30,-73.27295563590407,6.503600570161928,-40.16796733408232,2.4808805250961545,585.1959530893826,-6.200041789054287,250.05494769983284,2405.8084125507053,-1555.9227483234563,114.00433033991312,721.3984332988557,62.60296623590078,598.3566692881111,49.25637906142588,199.02244385818543,-20.64122811613209,366.7679803320911,591.3816064844113,30.549568519174443,-6.620209498829823,-86.72049154270599,32.705153840454386,551.7339571984394,683.2947966665561,229.20543140548216,7661538.509340674,1611055.6589386165,6050161.498450458,285.0994025359473,67435553.57790875,-15860.952315359842,-72.85086796176228
2011-10-31,76.03204261668942,0.0,-50.87736561757927,4.016004248979643,543.0528630254776,-175.32209311371344,-3.5281034786139043,2834.7872170432875,-2483.50696575781,-210.04203785961565,752.8894815292207,57.73539873343639,645.0955028800487,47.74275162448396,244.32312381373907,0.5472582361206895,344.19012076912657,87.10466429226108,-91.02431170121912,-2.6655686153112867,-27.39246963808341,1.660298042285376,-92.277363067652,-264.287496740204,-55.65871976602602,-999623.06869784,-354529.523319155,-640241.1979799271,34.69729046049383,-6240710.2613348365,-2263.958610126181,-73.27295563590407
2011-11-30,-20.64197224213281,0.0,68.6839270568757,7.384085896732083,181.92417048096075,-420.2803924913091,-170.1157807109055,4392.976701169284,-1262.7625732811086,-163.0736021493371,728.337745068381,51.61789773208013,521.6547420841149,46.61722369365389,224.4262755807576,-0.2516996463009088,112.86977307387944,-424.36684752486417,42.144050380413375,-2.362821215913698,-194.28376958886315,-72.07440944995187,-198.78588849395328,466.67576356025165,103.52219366012514,-1244648.6311315,2333267.9946908504,-3570467.8003828824,-26.289612676468096,-171825.08648139238,-3643.380514523204,76.03204261668942
2011-12-30,-10.16855378801547,0.0,-1.8056264617303448,0.005062845388754,-1705.0166827300643,-899.2299358104051,-427.8243463115338,7228.943868988433,-1100.4692090908006,386.90519317969614,-46.60798084522478,53.14898173055949,8.556082617999039,53.92938216063481,260.4330471736701,-1.5861787342383862,-108.71909323679512,-755.880507185082,6.434151198318887,-1.0601900066530303,152.31741987112014,-422.7774572635672,1846.8629216590436,4776.684898318723,708.0650631603767,3732878.541071415,917064.4173170924,2767490.902647704,-571.6239657843777,5949640.172339797,308530.2443093084,-20.64197224213281
2012-01-31,31.06878796059006,0.0,4.733078999800057,0.0348958286872306,-1306.4767533452934,-955.2036931744802,-891.4010740415745,7796.043896503653,-243.81455264904895,64.05872378383533,-53.72402058604939,52.65019623630232,18.933356761539308,52.7977477509919,305.26097134871867,-2.7975195495643197,-134.6205538521398,-708.4280246070839,-64.36093756850016,-2.6785721959252413,-35.09709225471374,58.01396991139973,-93.9047698223867,-78.80386208346317,140.3266774510089,-107292.31190556288,-25294.393833875656,-74533.51547628641,-52.39952190096928,-1586429.3085740209,-1301.5144143752404,-10.16855378801547
2012-02-29,24.602925848323657,0.0,31.52513718612616,1.553125015719257,-1601.8529838316354,1006.003421167525,-952.3343314147852,6572.6149145011605,1120.570730043198,26.426175672877672,-79.07112342449365,50.80137330872771,-63.6144946065542,66.26362399854884,262.58401453353287,7.166571773719887,-159.6837480465676,1205.9331939034118,23.69218947417187,-1.5579304292453031,-78.39176995108915,98.66200897017234,379.7887756994678,-780.6001426282455,-111.21481778048792,851510.4915463924,4301658.266321987,-3453298.8097937405,-37.00802706256516,-610094.3228982091,6947.390406102932,31.06878796059006
2012-03-30,8.286998564284216,0.0,27.81168765400456,1.202884470656062,-1583.9435986534115,-229.19510996760465,1018.0467584753466,6370.844564188998,507.4182557250996,-68.85731764882505,81054.39787898274,46.44294996877223,65.31703121081073,688722.8967692282,201.29062876324096,8.456133293633012,-168.41339119142714,892.0779250855112,89.82468786008553,-0.9916392840169266,54.17235573730022,-94.1300186278222,-2.719473047529391,-229.1377089170965,-24.91166291764148,268872.6922931671,680934.9578951299,-401319.3005158007,189.7223300676392,158199518.2205192,6307.514268039551,24.602925848323657
2012-04-30,-7.237352354394392,0.0,19.74068057494045,0.6045819039341479,-1571.4156695717668,-40.328943890082165,-233.71060020358283,8097.106110857475,863.5179908169355,31.410930717284543,80570.91676032206,49.29513873079699,-25.00325204706265,691882.3189016961,159.71351558638503,-2.300886062432248,-192.03174718315785,-682.9720893516424,-133.12117249616125,-1.1018054094848964,-82.29009849937461,-41.50722002953307,-95.812933019487,419.84275854948646,107.58664432906016,1496809.2593374848,365378.9230143577,982747.2591828108,-33.73437449466104,7190017.160027027,-298519.8842876466,8.286998564284216
2012-05-31,-57.66772959282845,0.0,-5.508364951580334,0.0470212266182501,-1173.8385848456608,402.1966463805149,-42.48880348887644,7129.6455186284775,838.0326054683616,29.806822803490423,79580.24139864623,56.4153708566859,-170.7383144066055,703141.0815645444,156.4518133169136,-1.725752424550156,-71.75102572351243,28.12636615174506,29.27140095918554,-0.8318548522105118,8.979754405263748,-23.65149876958867,-97.5568677467818,-104.50403737574744,-33.12784003710476,212527.682826519,-2452099.528355941,2659231.4296689928,12.854478160905472,875037.9201167822,5662.487508329214,-7.237352354394392
2012-06-29,22.96690894037569,6.443791861834184,-41.1707607226259,2.63048772341513,-566.3481588464387,381.9586713083317,402.3268288333692,5683.190373145314,-287.5327791484586,77.03088871385906,-228.34664558877265,59.645566558981855,544.7076022446392,678995.5032490954,291.77224655356764,-17.118348425110085,744.7048485886315,-841.6211301366575,-4.990768129938999,-6.731329676298515,-29.38384788706253,-104.5749095726378,-979.6073718264624,-416.2800997399463,-157.17962017959098,481391.9820020795,1080018.8790342808,-262470.02098831534,-234.40663512697688,-5171318.666683555,-1987.100543325956,-57.66772959282845
2012-07-31,16.980648471717462,0.0,24.436040529167396,0.9325394459942256,-421.0886084126144,136.4545562348843,376.723671265134,5393.46658425229,-281.01838673386146,208.6633077119941,-172.5465923639944,58.742942771649375,577.8250884478605,52.746598429282805,306.30506626353065,-16.652906452867743,671.4011350374817,139.66004902013356,41.21024164189305,-0.7578471396095381,-43.26869143192505,42.23183002405676,-81.62872761139079,-166.1768616494992,-57.886613947883234,-42910.94199740887,-25505.85505715013,-219756.03819033504,4.269867596245206,-2653230.036373973,-2057.295575991564,22.96690894037569
2012-08-31,27.155495714538013,0.0,5.050565838094427,0.0397426923688253,-361.5064305944323,-51.995764020303696,141.17423392041815,5803.47278599613,-108.2422694113857,-59.29154928947327,-149.4957686065975,46.537809760329246,-107.8742146271212,52.69311481794614,357.3792543122363,-17.545708352876446,669.9550395932677,894.4345677221581,-46.292174193267215,-1.5222137635686297,52.85077323744747,97.56127549644724,210.55094265155367,-405.2859151599623,5.507101232444711,593800.7799494267,784254.4275350124,-193423.44822502136,133.62800326350884,12610418.09951806,-12.262436266013538,16.980648471717462
2012-09-28,36.0667223336255,6.429678509381761,16.188520576604954,0.4075914496763193,-501.6260841770127,-718.6165412319979,-52.332256756748,5418.840744063705,333.4685588943336,100.42241396840087,3896.09883296047,22.59380062129078,664248.5694517563,49.23802784427236,55.01992599982452,-8.4272232763763,186.7376014987375,-2049.658965783064,92.4732068389156,-0.2638468285781741,63.17375258248285,40.70899787091048,892.4827262686667,1148.8914418076783,282.7351560338311,647804.236474812,-162318.1744092554,812213.9110425115,138.02033332367955,14845330.44013381,34388.275781371514,27.155495714538013
2012-10-31,-9.0596532240497,6.447492817331339,17.363961509263415,0.4676347346749772,-342.2079170416174,370.2944925839316,-724.8812329222832,3956.091161459158,1572.7381632067818,-9.932100781982328,3755.838824033304,20.73248120196252,666130.1969626782,48.83024547411488,8.085743966392663,5.475651426729362,170.16588305532434,843.1865629793224,-55.63892084074882,-0.0625496135957774,72.87340153579248,115.47645734629896,52.19757839107024,-2.897924555287318,31.74293711115706,-312204.7977115512,-166921.31622837484,-139941.36484235525,2.081109976559077,2558605.93628335,349.2066829794203,36.0667223336255
2012-11-30,-14.113456273555103,6.47587491652482,-11.497873975695402,0.2041440078214011,-443.57581943592527,311.6025423504151,371.2133466379415,2397.8928465614804,1090.590559896649,33.55067157489609,3882.2336433018327,13.407575520332744,663781.3564025844,48.972503475815856,12.418653726509495,6.6115337408521455,187.24990415731943,301.5076724798523,156.70238875171128,-0.3695399953148381,71.97602017718077,-0.7435128279639684,63.904387906350166,-1079.9087120908025,-194.1962756148523,3177103.7813599706,3175629.5090841358,-4278.182373642921,-22.78194474031352,52120367.33231163,-8301.411495229811,-9.0596532240497
2012-12-31,15.679683915879629,6.468598285383112,5.025427084763991,0.0390423338566994,-534.2933715569754,395.1508653233716,308.9145123488379,3135.81296364292,627.7542889000921,9.694698373217513,97.14835843273966,112.62602116952176,-107.46854136764162,56.9851772696847,-88.13971227307664,2.786649900764158,-121.77968305335116,1045.5086402329262,-170.00516569499882,-0.0512387327942249,-156.02540915881082,-10.733901365535075,-381.48318369774734,-780.5574905712601,-144.58024915858596,-810967.2905923128,224415.6299728304,-1056720.7798788846,11.245409522802332,3640272.907782316,-26011.98574533622,-14.113456273555103
2013-01-31,47.24570823906788,6.452990520534097,7.569197687405189,0.0887848098469829,-354.82328795020726,517.3235568754778,395.1348749149485,2916.1959299883997,451.3263383389412,157.7715508676641,331.97053036208405,111.8400838275568,-133.24635444225942,56.01659753460255,-253.6065557614087,-0.4551635128003136,-280.91673034372184,-2328.474927510633,42.19707218422786,-1.0730244164451437,-16.007567165526325,24.358676546612514,-41.30053068354937,-145.80978554545072,0.6437987532031002,-240370.05038285253,-82128.2182495296,-150687.38719263673,-11.044554316880436,-230058.5517059565,-1860.5605537924712,15.679683915879629
2013-02-28,0.8071003214784555,0.0,35.03126955315546,1.898836827021116,68.45703850365206,-133.44173887703653,523.7716092105369,2651.877975831728,533.1408650823729,58.25521439932713,339.8289448239259,102.1652849681964,-154.51576841533046,70.41921295101818,-215.18487706639144,-1.402342551745195,-273.5866640840473,1695.4597424560466,37.72095242809269,-1.7800060958695454,7.570912562565127,28.494788349189093,73.71460943177954,185.1819995651604,30.93537053665432,1132820.6232903004,3507576.367511958,-2378821.115541905,10.459185563988456,112798.53158557416,178.53864876892476,47.24570823906788
2013-03-29,44.660943451711496,0.0,8.183894630670924,0.1048970997958938,-955.0575177180402,-150.17476655100705,-116.80391699780782,3654.934867707933,701.70483136252,-49.56775222822033,461.1439583143597,111.93521756020525,219.91618197998295,79.72420528014595,-168.31859647632908,-2.1601902407652016,-287.2898099644644,1126.7094551907503,-109.91805382014844,-1.4602821622230593,14.249413880380189,-25.071054956226817,-28.780567687343137,1113.898620121052,285.52977967534935,1218187.6333652737,488816.21058540046,746277.4782314003,-35.11386163939221,-152623511.40995705,-42322.92128911763,0.8071003214784555
2013-04-30,26.616967666461512,0.0,25.2337840891683,0.9969649340621872,-703.5781750271758,222.1534523489684,-152.86036994158914,3218.657452068786,1456.2445273752612,0.0,81.7326246200145,34.40101292002407,136.62688754887125,395689.23746877705,22.766403771007266,-3.359538716635826,-197.37167828615355,-1487.5371808590544,-30.610385477746604,-1.0293966083401216,-30.60980251793012,-24.19872748597254,-57.31441746735982,237.90681876725648,20.937854915195203,390406.28855097294,179408.84232008457,416372.1618199945,-118.66719512822016,2892565.6953423023,-657.2558610891138,44.660943451711496
2013-05-31,25.405544378187823,0.0,9.88147069645837,0.1519879090706771,-749.7039387168338,641.2287301963026,229.2454828957209,2484.343579666652,1641.8454178200425,21.295383553192032,3.637129487596076,57.042927160815466,24.03241329740853,399117.76907256,4.367623675389632,-3.667085091772343,-381.9259520436793,1553.6888447523415,48.88739919055553,0.2428680450534486,44.97130885770071,73.8415235921043,-76.02277521371252,128.02355980242646,-35.41148875189856,884560.0930167437,-442616.9940033555,1327177.0870200992,78.30352937364393,3301864.4487839937,245.70097545413591,26.616967666461512
2013-06-28,27.1525154171818,0.0,17.79215252529886,0.4913332638622558,-718.3326146741459,20.35622199896398,643.8453089480392,1773.2175149042905,1301.5869033753415,-95.15449997716678,55.39687531126323,34.69349941269579,-111.295857357139,398763.6996694661,13.547695474289094,-5.184284774908964,814.7646426560262,-900.7583020596204,116.07791019670611,-0.1146851805554263,29.570595950911184,36.91877543415194,-868.0373004817493,-3410.3666592477057,-489.9122541157926,429554.75780421495,970294.4550857096,-540739.69728145,-13.888510313275134,-22561202.78139007,42783.47239929895,25.405544378187823
2013-07-31,23.269429644444884,0.0,-7.823881499846777,0.0944544449741774,-1053.2146485173696,627.307385372173,20.318629693586,2941.047947783817,1695.5895672354486,65.22457952496093,131.20462837217858,26.48359305930458,-151.92488734418328,60.75089537594575,-16.106721129981125,-4.966291507813475,746.2143151900985,1384.8359734488422,9.65461033765314,0.7792221800499632,80.56847842626985,-53.43194079392652,88.76468596269478,312.68262221263285,-13.021053625972854,-1509649.2875469923,-629180.0360031575,-880469.2515437603,27.709125881535694,-882226.5797108412,285.9753974743944,27.1525154171818
2013-08-30,-14.884511881964729,0.0,35.72738575069322,1.9636327867679748,-1296.5538326969718,405.0381994922196,635.9495025519437,3884.166136062801,1425.2856057597685,-8.379633957903975,180.08747580227913,11.249830736564778,633.1461337762756,60.184317098964506,-30.834479461362665,-26.82438395052826,522.9049817287126,-289.81434106583856,123.03079550332312,0.506978325830282,-3.640342363635455,-154.46516340091557,-128.99664824308363,223.26763480890804,99.94827134950992,2658497.4380223155,1374439.8819463104,1284057.5560759008,-96.87887492742864,40320921.50479424,3511.137609138052,23.269429644444884
2013-09-30,31.900193262998812,0.0,-17.90522518894682,0.4919277450344543,-1431.971076722949,312.9122068654474,407.15924224133386,3780.424577441519,789.1291326580659,-107.52317661603291,86.60246282152258,-9.212397283959488,642.7814473005299,53.28268430905662,-27.939260980052083,-23.337232905887344,-125.0904228596768,-1604.250081440866,-171.94314766035933,-0.3113623154973339,-29.49955615386284,-59.34833233989957,-287.3001573502934,-1649.9283818478216,-183.20952164729715,9875933.8853451,2974704.569725334,6901229.315619737,142.49667162460435,6151128.57104826,109183.64594403411,-14.884511881964729
2013-10-31,41.725702800205134,0.0,24.080566299213764,0.8911429100282072,-1500.4800047524038,370.7999850292506,311.77124194444247,4961.57974285935,958.5391131548586,-32.64034622374598,622.615121814123,-9.224642821642838,620.8116585541167,52.19344218216245,-125.84068440715546,-107.54740426506962,-129.53569744686848,331.8977306342349,-78.62744547945493,0.150892371894237,-31.683452566310507,-125.38326830437929,-227.63012041105685,-557.5154939359272,-280.45276621358926,-13282885.93885094,-3891992.608837083,-9390893.330013782,-76.38454806950968,-4669437.432516575,-1328.236290012166,31.900193262998812
2013-11-29,11.87317625303247,0.0,26.733286169397086,1.0947277031648106,-1698.594876593995,346.978974810117,374.1478044801929,4228.725682824027,1200.8492957177616,29.830154920726027,561.9804806454289,0.6901565156778493,-132.06258166206564,52.47850849699197,-120.94264464502533,-102.57728169314537,-123.95402525928893,624.1014053132831,39.9745665535246,-0.3430433763947746,14.602774296897906,-167.52704031356097,36.57512377841704,-40.59036529966579,-75.37511246671556,1714611.6115016935,757993.4224222302,956618.189079404,61.60803791460636,5386435.673734546,2770.565034777246,41.725702800205134
2013-12-31,13.842535843428667,0.0,20.20862350348625,0.6228326528705839,-1606.8482118130016,-234.59587694881284,350.8381058963623,4191.080690218327,995.9148093944729,57.67589053612548,500.8257309305767,24.3576845866618,87.66675360499909,53.17009386823048,-108.00611528706727,-96.11304807014986,-68.6103510981642,-1433.8996125403391,259.5513743834366,-0.8694652734765143,54.63682545921301,116.76358109930698,-38.54105090241319,-180.8618332103597,-59.13828073817558,14117332.523048162,4532118.15030776,9584786.044459462,105.379983776293,4499028.850410819,-134884.78447718185,11.87317625303247
2014-01-31,-9.189195432457971,0.0,18.20231196346301,0.5044304520563747,-1610.798876693535,490.5376444237803,-233.49132632994483,4552.030747559713,1486.2728157011204,64.87767899951282,-109.54793655822417,24.752597289882644,78.05853046953891,51.93200993525441,-98.1247278372608,-9.78550626518398,-142.50573864866843,10596.784398623857,-275.3676654747469,0.5988225478159919,37.74663677463696,54.00294762924887,203.9582848199489,5.703774561581668,38.35638239460968,-298293.29382932186,-144075.51864729822,-347034.80819547176,4.98785073849416,3874302.8414242263,-536.7659296745405,13.842535843428667
2014-02-28,9.612498939563864,0.0,-22.27626755431377,0.7521276588888188,-1588.8171800267337,604.2003057316645,486.69350136377847,3519.5061394981835,807.02894294021,-54.51985423444601,-197.02116801064497,23.999844710550114,50.60356273399232,68.7869829786951,-175.5897172640466,-15.569458978349878,-147.71120164811273,-9099.668472203102,91.32464389314396,-0.3065261857859482,32.960483672055034,-75.76319797234828,52.55263387396008,209.82849343112505,74.97266211503074,2322870.094406545,-839327.5920367092,3158021.0690215826,-83.82810355956943,29652847.67728472,-4190.338476006917,-9.189195432457971
2014-03-31,-2.5275559415819773,0.0,29.97364981819629,1.362340238076786,-1550.015609954176,150.59890509645032,607.8264918565874,4103.64695796968,362.50669732191614,-82.29860369532707,887.8128211505418,19.362732664579244,246.37114105703813,75.91595961448583,-189.3391334701825,-14.919500517723812,-400.4028609859145,1742.443572652065,1.812877051506803,0.5430095754873179,-66.03660682631016,54.06441511992671,-77.39845574691572,-1288.1436387091744,-154.5964720672073,-238999.3666663766,-276801.0753252953,39632.708929270506,44.468915480556376,-2163140.459262967,163440.23856270965,9.612498939563864
2014-04-30,-31.48725090818155,0.0,2.8336421695868084,0.0121585391641335,-1577.161913447217,239.46326242657105,151.1900880018884,3922.1214623027367,195.12790268709824,130.90672575906686,1185.078272657343,40.9380852792077,314.8666441249288,78.83777535443811,-50.8983799449355,-3.2096923071615167,-500.43525002427424,-1660.6728913569214,-131.27335095882,0.4462442892294618,9.62252546654463,-71.15431316756394,-276.9047234486661,-293.0609199410537,-148.36935579280726,2497248.782532453,987025.053442806,1705814.7075352669,-46.112643316918906,-2458279.908926606,673.3664316847862,-2.5275559415819773
2014-05-30,8.576330153124472,0.0,-1.2553499413518507,0.0023874336694573,-1576.7368418949789,-175.62229405769756,237.34050432461024,4054.198742516862,-443.4572999674794,81.58689165546897,429.8246244833397,61.99673476296493,304.95185336674524,79.37075045370628,-66.59864559792575,-2.6297416365893187,-516.5694820501161,-868.5928028432663,185.10731336857825,0.5470063886284322,-27.33141938516337,-25.244353648043216,-77.05004248086243,-152.77619792908445,-78.0146361280631,2526660.1632644534,5584031.994746864,-3054323.1020284,-126.928467404039,14636847.284731746,5328.369196097221,-31.48725090818155
2014-06-30,17.053945102733614,0.0,13.700671949024125,0.2793661496779628,-865.9101027667399,145.93369599513133,-171.79387860324567,3755.579447448263,-23.98557257410169,-32.37973304651472,-159.81169529164384,22.606836543778662,42.95502465055048,64.70666245567024,-108.62323007866736,-2.3803880115557794,858.1205915979994,114.53527101588588,-92.02977567478332,0.8805704169556208,-75.8846949898109,48.33776785311602,-169.74589338136093,-158.10945971145338,-80.60218495068557,112059.12325757742,27919.88959187269,-109285.34491807222,-121.72568728842674,663137.5079516172,-120576.70825601686,8.576330153124472
2014-07-31,-12.252029477433856,0.0,17.327995349555188,0.4464594024293496,-133.13427446494654,-11.94272008060396,145.36114839035253,3647.005262974875,89.33731091376916,83.87323663138083,-167.2782278288744,22.77868883584228,37.43270787117629,64.65662559025174,-101.26393409999628,-2.023322061594432,760.2003444387706,1502.3915841773403,-42.09210246863205,-0.4505406366034776,-30.80720454681841,99.45439415677538,12.857012168853544,48.54442832199675,13.397841653382784,1028824.6530097724,380454.1224610657,643500.9986414015,-1.81620504226008,783132.4879676104,258.99576683086343,17.053945102733614
2014-08-29,0.3810722678325683,0.0,-13.88371438280337,0.286156597161963,-1409.1784745824068,-397.5039423237637,-13.647990366070642,4010.940249202462,-56.37232690767804,-179.27688729049686,-131.128036969122,9.208809922685022,40.26383130065837,64.89753134720429,-104.52798300256558,-1.585903164422788,481.1613554723773,1709.8611606810136,155.19647707246298,-0.1459940576801983,-3.8757238094999593,5.783539962073064,62.266815469663015,144.19679850520515,38.42047898475971,2423507.146021962,1625658.4300397933,800434.9604331553,70.7356924886194,-8690634.28215468,1216.0031899508613,-12.252029477433856
2014-09-30,-45.554199225708906,0.0,27.929608627837844,1.1597978568986107,-2019.0905925078775,251.72594557334205,-398.97568146758624,4404.419402678424,377.7141258951536,43.10793542192925,-96.2733163180867,31.902269222809256,237.9149795986396,68.87015965968133,-123.36503522185426,-0.5666947428552795,41.9705395384348,-4077.455769140578,-119.10397457138164,-0.1709402107911444,-17.246027997492774,-115.66368855007204,60.6935421844355,-297.2567983081408,-8.845878970261765,269850.4313867688,395881.601768747,-124459.9268103838,240.98620620682905,1833069.811020732,-2400.4269691689988,0.3810722678325683
2014-10-31,15.483806797029576,0.0,-13.369921120789408,0.2660163965916681,-2975.3695281580044,244.68087699434165,249.82213156923947,4992.704947318245,-467.77859882442414,-52.23867034179615,-84.07751696599983,31.86041639405331,155.4581073132541,70.41889621993512,-61.84105573776771,-0.4349159669800881,-21.773211703025133,764.310780441162,-32.83499909291152,-0.6515700686169694,-16.333242964470173,-167.30486060323346,-21.58930819549596,-46.52200645204175,34.424274560692766,-371676.9039980769,-94022.05469425024,-278732.0235340893,-4.337556918005646,1513099.9361577034,1274.6621972033172,-45.554199225708906
