date,excess_log_return,log_Mkt-RF,baspread,log_Mkt-RF^2,rev2,rev3,log_Mkt-RF_lag2,log_Mkt-RF_lag3,chinv,ep,agr,grnoa,chatq,ibq_adj,pchcurrat,pchsale_pchrect,pchsaleinv,chsaleq,O-score,sue,disp,turn,mom,max,gammaps,bm,cashpr,cfp,currat,roavol,salecash,first_lag_excess_return
2011-02-28,42.80427315998389,17.968102640650994,614.1877630448683,0.3540188295481891,-127.03719557998514,106.35320369598186,80.23868668679852,510.5904951456352,-5.96365211721573,253.1948856298884,259.77724267039883,-659.5606492202777,259.77724267039883,1858.2823092616288,130.9470172193837,-79.85972889429274,75974.79700287628,-0.1609715809081997,-7844.013104892096,0.1288632351909765,4648.131203717311,3096.31096922202,-587.9250917810914,23.3409066221559,0.4989638528238957,-25.87919129383954,-1202.9921587496356,22.496212599740147,24.479242506400624,-7.694786580162685,198.39030605079645,-0.9409450191568248
2011-03-31,0.2415187125144073,31.29979123654328,558.858441460475,1.073627495368073,882.5686153729133,-126.47864026592627,886.424379403138,80.3734066676636,0.2082978554936216,122.66337445829764,-46.61840700570728,-1417.298510209202,-46.618407005707255,6895.617815147699,13.020782136469622,-211.823629314181,3943.654817194912,-312.5294885632173,-7557.863256143982,2.5265883742503106,4232.421508586275,-332.6392964683155,1337.0428173164582,-27.906527253262084,0.7884126679974939,-1098.1677623149808,7994.186502232682,377.9945254372124,-11.201549056910151,2.7402252957340494,-806.0742594047679,42.80427315998389
2011-04-29,10.22320515080594,4.199829954411245,465.0272736392092,0.0192729755043335,7.4691342610378655,886.5847888430557,266.3001030379517,891.6295631602425,-0.2727969323822872,175.4145173240724,-52.71749861039675,-255.7643233220635,-52.71749861039668,5477.47149255862,11.746776120834843,-910.979117334606,59678.49361482317,-979.6834402071188,-7641.845776128249,1.3281970704200885,5279.166637797804,-1920.371405283524,906.3374622075568,12.665879210333742,2.0822610177591536,-22.95484138100437,390.8937289575842,-49.814677117464726,27.90311230822817,-0.5204840484286137,145.4597838379068,0.2415187125144073
2011-05-31,-15.791556871548936,26.157727507912373,492.7003186042503,0.747782906476478,644.4222084571344,8.949321981640196,463.4241081829227,266.18929174100253,1.3353154811365626,178.3642678854933,-26.91799515210665,904.5402966150172,-26.91799515210652,5594.079564767817,56.09679840158154,-994.0078583477568,54801.54106649831,-1154.9628021285052,-7770.720674592903,-0.2504560494342743,4317.66831016092,812.8998372073247,538.2622392732756,-184.2378036679163,1.31104584017994,-133.43492390728716,-6391.299978569281,-636.0021236287021,31.07031613314666,-0.5469128374225107,688.6718527568228,10.22320515080594
2011-06-30,-20.993936721421218,-11.704281342383185,413.2958300854347,0.1495963333359,3.77562061973104,647.205283403619,62.1047558689522,464.2158668427333,2.0534751122467294,77.4887697519599,154.66761855965208,32605.110221384857,154.66761855965223,164.67335978570176,-17.470768757141627,-3685.774991584356,185.5061749144664,-3517.9210560230363,-8823.302592710877,-1.9070438263770424,6300.81365313581,656.7925711622593,572.6202208496134,-51.50562011449483,6.38448676828612,-209.95373017566817,2815.808935804001,-610.8927055320073,-32.406847085960635,-0.3577672127170359,437.145405251551,-15.791556871548936
2011-07-29,-49.13799038042878,-16.145244248635187,463.7794051322604,0.2850432416229621,171.3992282167216,5.894213399216216,385.7564543317593,61.923392567091874,2.043911952365286,80.01868724771074,154.77821684606388,32811.465092001126,154.77821684606403,151.69623880810826,-17.171963688048777,-3600.6519960756013,197.6521592094246,-3434.852927214375,-8828.977068855573,-1.84341071651504,7371.164340528396,10.415777106728456,-195.2318428790072,16.74747490264781,-1.984442846590476,-37.750379660014005,413.3255815008888,2.078556003492622,4.365615285925287,-0.412186127115163,-5.53091506232704,-20.993936721421218
2011-08-31,-62.41611366090914,-21.708295586626512,518.5427806576527,0.5162347454747577,-248.54277493600785,172.2642728968243,-171.88100435458625,384.43879609378376,-0.1022791236408334,6.177885222814583,114.98378591555188,32137.38263758962,114.98378591555206,-190.38186389764635,7.603034093550674,-3238.107912841383,759.0088094038974,-3120.1171089138998,-8836.892028238133,-1.764492375156482,4906.342257666633,1002.9084018245894,3065.555774798224,-25.86976248433052,-2.492834713350547,441.2658342197683,-12969.8194144327,78.70299965085877,40.41886695930225,-1.5867211163790105,768.51943233774,-49.13799038042878
2011-09-30,-77.75122324500849,-56.17807673313127,554.4038809569495,3.469707474750087,-287.8709660902496,-244.65440193532055,-235.70596753566215,-170.63992261092665,-0.030099464910534,132.76356801915873,199.0921239522497,-58.49040838631284,199.09212395225003,1386.0655919323638,78.676324055208,182.1269352002931,379.41778409856585,416.0964741682474,-8166.499498120798,0.3291271394099841,3979.30425633654,818.0937044665998,-514.1722736758461,-119.22576969007856,3.171255938133387,378.2413873073274,-2767.166227287933,96.6422709102394,10.004194062076294,1.263225136966568,-487.8935754314152,-62.41611366090914
2011-10-31,114.13859361552794,-71.42298907974113,681.0612153566327,5.637772792228828,-705.9934641478238,-282.1520233330766,-314.25080341257524,-233.30337441305477,-0.0278847018105993,133.94550386478045,197.29477549164875,-68.37348785188854,197.2947754916489,1350.6669313361972,77.32730776423877,178.66764093187322,378.15663258799526,412.5025308823075,-8117.450946506418,0.3580954439803434,4726.58253005272,-356.5818059905823,-511.0774509959177,-7.931650743424598,-6.497338457587594,-167.0761094428417,1784.4666219011124,-0.2631212636734403,-17.530490998948153,-0.945188250229549,-179.6482221980732,-77.75122324500849
2011-11-30,10.488109970836309,96.6814013715704,625.0659510471787,10.394044180859638,-866.6543672925233,-691.6637834275326,-806.3759073369604,-310.479588440265,0.544884417810326,145.10396521997814,225.6719533406536,-14644.647760915956,225.67195334065377,1713.3008551608093,5.837094130693364,245.7750572436105,208.2959103772736,310.933057213954,-7994.585224122236,0.3151158888613596,5948.638470698479,1087.69829770473,838.0245817719953,-210.93344042616195,6.527541590381432,1816.2469646669724,2080.36429830853,78.7122146120459,-79.50218693238139,-7.862609060409227,-1241.9996880562194,114.13859361552794
2011-12-30,18.736155493517337,-2.543437001938869,664.9119974976923,0.0071316125288242,-1123.4551190236518,-887.0332701492847,-1048.2612135693053,-820.2117071786146,2.1372430197078573,265.06387299116653,189.87779866497937,-14958.899011430236,189.8777986649795,-523.2454867893316,-10.427144727390932,740.7783370584706,1253.452946665658,1089.5111193367377,-8095.565661433955,3.593041368191795,9486.387449537466,-1904.104159860206,3631.971130799,373.6845326570124,0.2489948271911792,3016.2957848790447,693.7592778705002,172.67569715019152,68.37587965286684,3.3258228965569145,895.6274665180099,10.488109970836309
2012-01-31,46.7198217569964,6.689629880257264,543.9215631710089,0.0493209976618387,1683.074449642944,-1124.2894375224491,1428.2308247284695,-1048.6397786076252,2.076842389284868,264.2618491983901,190.35231293576956,-14997.990466203197,190.3523129357697,-521.130018059511,-10.435955785839225,754.9695364699514,1262.7359735620785,1098.7076872337234,-8136.145630511334,3.611332484765895,8868.804948771252,-2973.152824287406,484.4404047864719,17.560689060053846,-2.497946255534604,5.09123646624721,-70.43385421394487,-2.9544573067254305,12.92550899168964,0.073082773194983,-12.001588509678186,18.736155493517337
2012-02-29,33.85880737763687,44.76545000374198,430.405547167443,2.205425461918024,146.15416561935393,1688.9134499463185,-37.34775372144287,1431.987918484626,2.0745659172821647,325.4987216899899,124.14404436647096,-15319.388636840458,124.14404436647108,-465.6429254085576,-35.02769009748551,933.1212412545498,1433.4108080358312,1209.4745668710048,-8090.724919573606,3.550005409026053,8611.487227303987,3414.851262521535,-2402.086830416128,-100.71083099578618,0.8037416808769319,-525.4680535545122,5793.527326388983,239.15188180416044,0.6490605054332264,-0.2565263058000369,-561.6429136507104,46.7198217569964
2012-03-30,28.33659178784066,39.44012113784593,556.9061288442988,1.7058263355937584,262.2001512616626,148.32709194721565,98.88087022191677,-37.60531848914138,-0.7124609635229449,253.5042161453768,-87.78799399285862,-902.8653355511047,-87.7879939928584,1043.5112976871387,102.6943040755644,-1310.6174627690316,5555413.337142573,464.08032328032914,-8290.510908359562,2.9859011435464957,4721.371830651271,-448.4599165116797,1279.310539958923,103.80564498415606,0.0539674163362524,-1615.4115921437333,6629.2108535882,33.066832815566954,182.4841305272976,-7.829106611381576,146.4981357404704,33.85880737763687
2012-04-30,-28.282469960479155,27.99037247421804,445.8213873836288,0.8572385647012956,690.555972476081,263.7890798710804,663.7272106375625,99.32760316926252,-0.7122789067320078,257.65094358230954,-89.841812023137,-1117.8224753958914,-89.8418120231368,1027.0128806826572,103.42516871668002,-1270.259086284994,5650271.037235497,449.3663304192976,-8339.322537805267,3.463307727668426,4499.34296895447,74.10434568237997,4905.674647703327,12.723002556797155,-0.4987068804115209,-47.77189489371449,-693.2663542627561,7.571133693316597,15.442885438966186,-0.4486050171685747,129.71039505491171,28.33659178784066
2012-05-31,-51.50965630738321,-7.823682501977775,499.4659461852567,0.0667855436501519,528.6775462307866,694.1841484069656,585.8971328314494,667.3815980793274,-0.4231352142960929,287.4065051903335,42.78796365183581,-1311.6566913091451,42.787963651836,986.6042856165276,-16.816527148521526,-2020.050177990869,5683804.795222651,151.73008588789912,-7142.917009420687,3.654901380042407,2886.601494974514,432.38397136083495,-1455.0938172158867,42.10049113582113,-1.0541219014240115,-701.9702945139143,-5423.53221807981,-482.0841026101869,-72.18599033256714,-1.7072684403602525,1065.4587389544504,-28.282469960479155
2012-06-29,31.060633427037494,-58.42324115242882,536.1370684278143,3.732785499130405,416.68989920881097,519.6947432025084,412.9933396129591,583.2390581159219,1.9063485816240076,234.89449426000465,760.4854491741077,-443.4383698492768,760.4854491741078,342.89918492823745,-15.109033263791028,-1152.29609997766,-480.86261807508833,-266.5362859211125,-7014.715983729422,1.9717802312164612,2506.3752857223885,-1762.250056873626,-1328.9277063211766,-13.135233350596536,-0.2543921928935163,-1681.161701696361,519.6984776073368,-428.4951664877178,16.226603042724037,1.2922138617615673,1147.434482496163,-51.50965630738321
2012-07-31,-9.0817021179838,34.7529763594175,625.1570723074515,1.326259108229016,-385.9982027904781,412.28758392325017,-114.17975314215252,409.64803369884345,1.885819480527895,235.24480085221495,757.1235836363372,-430.3542840841769,757.1235836363372,338.8424889415025,-14.582506361961569,-1135.6075722470184,-472.1673193426431,-256.6556589492427,-6977.601258740294,1.978353180318196,3705.7533855128304,1631.4780752175102,-609.4767809540463,-23.876601532975656,-1.4072685099083115,-141.86136105725564,1304.5893063471883,7.275826057266709,-11.201679946547756,-0.974992392025527,-102.89373683751182,31.060633427037494
2012-08-31,25.456744564007064,7.182081360455252,506.4191219018249,0.0565154992978256,-751.8996728229804,-388.37214278994094,-858.3413860448594,-114.67900424204832,3.0147458276346346,203.1352602656345,804.3795971496693,360.6225008299895,804.379597149669,172.85370595367473,17.637225732305478,-759.4456012051235,-336.7560814516802,-92.64694276173674,-8996.297868108835,2.4750584367415147,5153.159061598764,-31.60681056586509,800.1187776048309,59.37538344830591,-0.2519329841944477,932.071182849084,-5511.970966068373,385.21653542868376,3.113654185051473,3.061665512788693,-1632.4127730750552,-9.0817021179838
2012-09-28,33.801993170535,22.965785403893594,581.650519741307,0.5782281167345159,452.3395421781776,-750.0785594047178,511.8985771139517,-857.0278508912177,2.0640452737817343,196.8682421111145,185.15422280134027,-318.07312427445606,185.15422280134,-251.4774691781373,2.9467077274304034,1086.4603437043672,883.1102285560565,1307.1505686517085,-9032.561142699677,4.184761430225849,3381.490176004605,-2719.00329595277,-535.1201893698517,25.52588238118915,0.3281276135375681,701.5543400346851,-476.97454840938735,-49.560601661319936,16.570681055009572,-0.6355724548400445,58.26890100525088,25.456744564007064
2012-10-31,9.473239011967095,24.599105128399607,551.9074230758433,0.6624868405648181,-150.3572986572304,453.3953879316598,105.85594696219684,513.3746123867783,2.06514331016568,206.96773503877145,186.98452835349133,-312.1749640540879,186.98452835349104,-230.3999763957619,2.6628851003176863,1099.0448313941836,895.4048437064387,1317.818549836224,-9059.424106289012,4.293808669525454,2940.1605824478947,1028.1816146708952,-2250.293424485213,49.76633438732597,-1.4889776056095383,62.124967469160765,-675.8444974569429,26.926810325883423,3.5632023551320344,0.1248306360859174,67.7921245594971,33.801993170535
2012-11-30,-2.861229605486792,-16.258059410106384,630.7323605353553,0.288660791933652,410.1337720744793,-152.99026496686082,340.27559483231335,106.34820075571146,0.6705201362212598,255.97992821500935,200.8028595734736,-1353.9293562342891,200.80285957347357,57.53838775395316,-4.207821148493062,1413.7628400605322,1186.4976016831508,1520.480246487369,-7915.703582068719,4.357153027297942,2605.873410054443,1121.4768196134655,-947.5781674185564,45.14316634913121,1.111566506943836,119.58231290019285,18483.742816659404,382.0506739747468,13.660331937727278,0.2493304911660061,-947.7264477630796,9.473239011967095
2012-12-31,24.88488067445219,7.1168344459525565,533.1380360997825,0.0552903905986704,481.9761231449264,410.017752317828,364.2881956234007,340.5689532010162,-0.548488216301065,180.31806872060315,246.25396990918796,-1627.852496658221,246.2539699091881,-197.9359198011861,25.283006205017102,983.3530753770624,1272.3566529294385,1243.500120946493,-7853.096320027224,3.062898095880662,5799.375489395077,-522.6778156194796,1313.3200433279517,-289.9267468341736,-1.397656392484933,-83.35189886490116,-3209.210366338433,-223.8366218109173,33.39005495374249,-0.5808804242287522,230.74954322423764,-2.861229605486792
2013-01-31,55.151888747023165,10.73632871834158,578.2558024702511,0.1259344706109049,161.98553237634877,480.6915277015649,-239.79890696839013,363.7358053296713,-0.5375428943460347,179.82845040128657,247.56287035245003,-1631.1206980977734,247.5628703524502,-190.52537752380584,24.359091995508585,962.8344692135375,1247.3878295445927,1222.8796624954596,-7856.951633771998,3.0402341875393124,10366.021775415176,-1471.3215499018215,-362.3832663913431,2.873981002626806,0.1960341640041938,-38.835502757170616,356.116651152377,1.6607103790396422,3.97103926021282,-0.2952975796627015,-5.471624319952753,24.88488067445219
2013-02-28,22.8496019199217,49.71762603798194,594.5560098082208,2.6948968871863355,-29.615637463991884,164.41520680828194,105.3197940532236,-240.69457340618015,-0.8743006586114614,163.63646519548524,269.9603968955022,-1821.232143237976,269.9603968955022,-253.43011187583343,-22.17918999579155,825.4576547396842,1369.1405266029362,1255.7416324215255,-7746.271400569788,3.1155440689024303,4858.971252649302,1614.0420025967223,-310.7009991573059,12.27706987014949,2.249157465369372,52.10985640414037,543.5639031558821,72.1186802173579,-62.17914132194028,0.3594365474743739,83.38667843726398,55.151888747023165
2013-03-29,54.848173818265074,11.802846275310644,574.5395242278156,0.1512830259295939,351.73553605426554,-31.57526207918152,160.287515471262,106.16311943182556,-0.8869517353931252,185.94724565972976,148.3941347994429,1505.2492213044409,148.39413479944272,-91.6276059197273,-6.845036446563022,1957.446516701492,46083.80208474448,2123.8832380699887,-8023.21246797797,4.606984946302601,5767.797318582811,3252.2617629771403,657.5138152469722,43.01629659559558,-0.3481295730735978,-686.993281922294,-6102.502687145345,676.5468012443038,42.32370872679576,2.8493675525706834,193.9379355767378,22.8496019199217
2013-04-30,18.87488515973458,36.4472036526728,524.2633053339015,1.4399974200435377,852.6956048707563,356.68185696693234,743.2992856448793,160.84988951291874,0.3605247534766096,186.25271732756144,126.98951955542044,3427.675079004297,126.9895195554204,-134.89911418240374,-7.026992821936091,1232.1896653040158,45359.98558242935,1388.4486446295225,-8050.587200101799,4.817231447399654,4762.075717380303,-2265.412021939964,-510.2973875532962,-33.18931405720127,-2.0322730246032545,47.72607361394876,779.2873858458333,6.723266303399441,11.080883848118448,-0.1107078246860311,35.146401584510386,54.848173818265074
2013-05-31,34.99335733750859,14.25922374022669,514.5628494942401,0.219322575335347,349.45530912804645,862.198424901401,177.4214098474079,750.2989583344895,0.8150491594274916,314.5206772036725,192.24091147300888,2478.5980537217342,192.24091147300885,326.11808872828584,32.63261941462356,1107.15723217377,45064.27154687227,1128.5144181982942,-8010.355800463036,3.8985906904228966,3974.140303808072,-605.338695976392,-1360.8704896207582,73.15181373835412,-0.7891036152903088,-928.9022311450826,-8887.18098222313,-472.5802628824248,97.752609687715,1.2174997491833324,1061.7103971519773,18.87488515973458
2013-06-28,-0.4052870366564958,25.63203913573798,601.5348769963748,0.7078330421290985,823.2385523379772,350.75165269824606,548.3284132460187,177.88802033615605,1.4198714409791189,266.4309592699163,303.0383283873245,91.38865242594711,303.0383283873245,-289.80976745248023,81.65980959527855,-1191.7019035345586,-460.82499291003217,-636.2069051816309,-8121.572692979902,3.824578040196045,3813.7651316380593,-317.0915658119511,219.32388872331148,16.268808108386338,0.1445714259630506,-852.5826759952761,3217.370775655814,-539.1666967273914,43.39981401774776,-1.1857985772104769,383.7903464875926,34.99335733750859
2013-07-31,66.36070459918669,-11.23975510063446,666.2662567582993,0.1356928565056742,313.61679062520625,829.755292222119,214.75368113712656,551.6335402689175,1.4294198353161858,268.52070368768346,306.300485650607,99.6025547124496,306.3004856506069,-323.92538449066075,82.80493193805387,-1213.2689311407262,-474.39077612178,-650.9602387497011,-8162.766677103216,3.886715857262271,3815.963038624213,1179.5125641517916,1741.7019951874904,62.51177791601731,-0.7584863673496542,105.21106083666018,-654.4806226808432,2.3004949695868504,15.47896545818412,0.7102579999627352,124.28718046112772,-0.4052870366564958
2013-08-30,-35.10232050514981,51.16990707645081,644.8751610848826,2.8123778194221734,542.812586459698,313.2290669388781,385.5657174637202,214.752481333885,1.4506275402095516,282.370024510705,50.84184384963317,-822.0465763139147,50.84184384963311,-445.5020605571409,45.51514114659264,179.62363068700947,-178.3479224532189,637.4959435576656,-8068.892084473619,3.395476639285691,3217.9053210085126,-2317.742186976894,1121.1721765899065,-35.31246396177403,-1.826638947608541,-860.0022236355799,-6489.57142502426,198.3764278520423,67.53325275013094,-0.1110883678493621,1353.0310189908632,66.36070459918669
2013-09-30,41.1580232679747,-25.70117438746253,571.5899481553631,0.7061134740135258,1.539885670747088,547.3758750914676,-170.13471136083018,389.1709967541528,-1.5342991672747248,240.92320270237929,103.03251266488492,14.68880484784063,103.03251266488508,-14828.18781722207,17.409691497688684,328.0632940501408,642.0300936136518,1170.4831732015357,-8234.690652790221,3.3644377527083207,3954.024664717256,-643.412549264945,68.56251059728584,58.46452732082662,0.2314076088042114,-391.30018272120105,-2549.119014181895,143.8596141700113,25.75003411931812,-3.8951564576054807,629.5679869988235,-35.10232050514981
2013-10-31,30.77012084460078,34.52406923702382,540.5289160777598,1.2776227578543795,991.2758151866122,1.6290907772508838,770.4559428259175,-169.23450286238892,-1.5254404980492298,240.0930000240951,103.6410952017001,29.901015283164,103.64109520170014,-14561.597775912158,16.80022694581724,328.15166805243,642.2302618499256,1168.4508350877172,-8218.948686802496,3.3485587211421515,2713.01394715496,819.7186749646839,1018.8719423260382,-59.69598009639549,-0.0311694265299058,-72.65234383214192,826.3573648180754,-4.947652960557207,-9.201925397534524,-0.5162984857950619,-120.34698903714887,41.1580232679747
2013-11-29,50.50552069167928,38.31083331847398,577.5243242774155,1.568828100642322,-516.5132633747236,997.4993800663692,-387.2851440915424,774.762057112804,-1.5358033047365849,258.30785066096354,318.1840455850802,810.0674070783126,318.18404558508024,-14174.37131745856,-84.49816951448396,34.83233717936028,534.5679582745865,918.0920876917712,-8233.404769737936,3.8373059496956894,2634.6762249431954,582.5698447704835,-585.1677193305786,20.21033987671899,0.963750048241586,-457.6151416825269,9666.745707444046,430.33312801450256,-139.79305202113028,0.2824346015045762,-1681.0359146633857,30.77012084460078
2013-12-31,8.789393029609892,28.90007258694722,915.6577402634506,0.8907043507627103,623.2692311723531,-519.6884241817542,523.9926640811169,-389.0147576366576,0.7236512985080985,317.1298040842521,254.3847650330617,-918.5244582412382,254.38476503306185,413.176641529074,-109.36752460209458,17362.272282469312,17483.96210859529,17456.270762392614,-8156.825134212954,4.06483224604604,3636.530794093696,-1636.650403076805,-90.622405490275,28.32930648674369,0.8317581671088092,30.201765517926106,-2102.6814700183318,226.6344596795632,-38.91358666633141,0.4328207481517552,-687.1688108945091,50.50552069167928
2014-01-31,-60.31465222238317,26.083150687070216,542.6349392070769,0.7228277110371096,469.970605312531,626.3406068454532,583.9554248022826,527.7236971871789,0.7269838877219055,320.02026921859874,257.2250364813933,-924.5019790951042,257.2250364813933,418.5808571423462,-110.129663848976,17656.023337236496,17777.059639469684,17748.97792941224,-8237.273314599108,4.152660327988256,3592.036742115156,-1040.3705337513284,1189.213282423431,37.34344170418058,-0.4765604302266855,89.85909710356464,-881.6293138909678,21.349684075908044,28.353999456348447,0.5823029010666545,134.10188727210334,8.789393029609892
2014-02-28,32.59457977803373,-31.793704644366947,520.9821878498078,1.073470884799979,760.2903895023202,471.35428147238815,439.9397445162306,584.5374211717434,0.7620932086325565,319.17268341369135,208.4000478780908,-1466.3681843473298,208.40004787809076,388.7971739457495,-99.46188932318138,17615.987589144126,17560.855434630426,17546.46795777921,-8214.00160468816,3.9956862198944343,4112.910384602533,2450.165687052218,-1443.1673515415423,-44.27696667859232,0.9027020829838888,-144.36026883239538,2261.659920578779,64.36603655623867,4.631875401002617,0.0383868090262637,-14.953806207195155,-60.31465222238317
2014-03-31,16.83059766558902,42.615937075768805,554.7187111185145,1.936948159927556,143.97059077099092,752.9448492027825,392.2225322850618,436.20680456946747,0.7643392882901221,262.6829629586406,197.50292252888147,-218.70019843587983,197.50292252888144,153.99960906749976,60.63558217779241,17276.371864556677,17311.605913147898,17520.086703320663,-8832.400447324279,1.7975988677354648,4069.2427035619817,-40.13671322008213,565.830240847512,-89.66607072642864,2.6254744273141704,-789.5570418321677,13814.757244884982,176.9771076041052,60.26309491165648,-5.9979051129867,-747.5024449564444,32.59457977803373
2014-04-30,-14.782897447043892,4.03113261977335,534.5459059027783,0.017296708935016,-907.0626570076736,144.62532954663456,-479.7708967817501,393.7853081230321,-0.5072264283879253,252.4141588831617,184.98216518229984,649.9129605886232,184.98216518229984,-84.33363206447824,60.70904832110798,281.50645001227,163.03385193322694,278.56666619401943,-8880.915672662759,1.8424021945545528,7446.576263293215,-362.7197557386981,-179.41017119943808,5.3411886935521125,2.860730711480034,5.473133537860122,977.6079364938488,111.09759529682016,13.484106681328283,0.0514546366136556,-223.21536796862347,16.83059766558902
2014-05-30,22.14016444276256,-1.7887247791388692,590.1464904267634,0.0034018098240479,507.3319198025629,-909.8372589071938,647.3273314427922,-480.8693798639333,-0.8293505214652483,230.48071078927205,423.35414998878,1590.7799007064098,423.3541499887797,-73.82121332388442,2.0575368173465423,-21.93413878754002,738.9536133715608,30.70320377128657,-8800.483298930856,1.4563047457832603,5963.095965169739,777.3773872698384,769.4039936363279,-70.00988875662324,0.0106241729997091,401.5861852091857,-17987.529805256054,-795.3578872189282,-14.466009948132523,1.3184677041545712,1435.435839493377,-14.782897447043892
2014-06-30,19.213955565679065,19.15445816497961,613.9372874798822,0.3905726118125995,269.89917921864605,505.23927713287065,60.97655337289287,645.91063698671,1.1811873764924137,262.82672796243884,476.9422704894888,-49.14542837723172,476.94227048948886,55.59175575459109,-82.52742296078827,-448.578608387759,823.6076448207933,148.18960990737943,-7788.484453530512,1.1111865461933548,2332.9541142607973,-1307.6613990959077,-41.50659222973809,-21.48384955200436,-0.6100452698355856,206.65159146299263,2874.0261581786326,-629.1281503538437,-134.01715989210015,-3.1245630885861857,-98.39780152391904,22.14016444276256
2014-07-31,-57.064120062720335,24.239790174833782,567.520465928134,0.624543232968199,-191.28415208599264,270.64220097515994,-27.103834833456816,61.150586325575546,1.178804390980086,263.8607122793919,480.6794843740555,-62.27126660948914,480.67948437405545,58.52067312434895,-83.82692227009531,-451.13659451410126,832.2000682736913,152.7516025648357,-7868.8121169398655,1.12156527552387,2693.26853910112,2430.443113350897,-622.9129301669609,-27.34450118450559,-0.3084815364243072,27.763750075704596,-63.40436194359791,2.5057612402077893,30.15501842522008,0.3486950199380771,82.00014871582243,19.213955565679065
2014-08-29,59.09652589116314,-19.413863061199358,620.2327137776246,0.4001382366553267,330.1408282554953,-191.4301563353249,291.29454724888524,-27.1685805114076,1.497876422083486,294.33129883273136,319.5088392466892,1072.1156208728305,319.50883924668955,248.64025488355625,-1.783006064251234,-302.75889137139603,350.919546798668,431.5591407893046,-8273.152133133815,1.2058044147396645,2608.6774678513384,216.3581839250301,844.7537721471017,11.596793770610248,0.094683302399631,114.18115441924056,-3501.609203186192,228.7193213864174,1.5600357700473069,-3.6292147194360496,619.6726933297068,-57.064120062720335
2014-09-30,-30.468617862197217,38.94113482107634,539.2656966963802,1.6170597057944005,290.4728917866327,326.49108076419964,364.9068627812353,288.7887659286385,-0.0421557797215198,293.88259059793256,327.22616358719665,1476.4120587887248,327.2261635871971,-31.057509293878574,-1.24852970245309,-117.87879382252692,6179059.622534383,644.0997905937492,-8197.104559475838,2.7903085154824407,2328.317050816557,-3519.679170804572,979.3282332277568,-150.77840218088954,0.5583764916890925,69.16867743630792,-703.1853043117881,94.25674811259972,-30.00966485547133,-1.028916018883308,380.2932484928897,59.09652589116314
2014-10-31,64.03164507412077,-18.732538855167117,500.1774344802962,0.3727144266779895,-842.9889656740042,292.97245970562443,-294.2056755035081,367.77872707191295,-0.0427847548980213,296.3393455208909,330.59745569233417,1489.02493894422,330.59745569233473,-31.976625780005996,-1.4275558435102065,-122.01558071088606,6196527.969899272,647.318527931405,-8266.319225122468,2.8170004369771333,2761.6417947799605,665.0382446562867,848.8513032670371,90.38953733567156,0.661899571280657,94.5494528632844,-986.7922183676274,4.452521350387769,23.618432426033,0.6819895789399908,149.29750553823396,-30.468617862197217
2014-11-28,-0.4888697989896549,23.382407733275013,559.9525046416554,0.5819347115526039,895.2437596218708,-839.3269417386998,590.2877937393545,-292.9843635847511,-0.0431757797021416,319.3122028201467,209.1516015650193,3747.758693103938,209.1516015650193,-57.34377845222532,-73.78486474764048,-253.7744336035759,6160020.894886291,382.8430173238301,-8094.33213207147,3.176991405731283,2154.2285975372315,1394.823080565602,1542.9247986921946,-72.31382432441023,0.2271311345115165,221.10580672698416,1948.329463386137,355.0586834800407,-83.50353242399979,-1.616341230713644,-629.6317102368157,64.03164507412077
2014-12-31,24.53996613378796,23.765847483718662,685.837844842305,0.5984311344655342,-452.7080614784401,904.8835204837894,-285.33917958532174,595.52404154429,0.3788392969002536,264.01203819242846,131.15488654011244,2739.70643390542,131.15488654011205,-107.69885875590624,12.83536847499147,90.83050926309224,104.7060908711555,178.53977048238096,-8471.50527949354,2.4542609088420537,2514.489241705736,-1672.7295731041943,-1412.4433323396445,68.75379605535704,2.061695453323288,458.8433184339883,-67.49750820446934,295.69133718293745,135.9667362542259,-3.384494877965423,-644.2397842522441,-0.4888697989896549
2015-01-30,-48.96871716582383,-0.5662144731962838,657.4289024221972,0.0003398306433088,956.7996393290234,-452.2111488109858,356.6942885478994,-285.1613637125293,0.36727123856744,266.2397353665557,131.24544382376789,2750.506503934654,131.24544382376746,-99.46110205697131,12.77372030456749,96.3469112904448,109.67992490383196,183.07243491694848,-8510.971075562898,2.4601972644320944,3318.0284728529773,-1115.2857374432174,-1022.6655890047796,-87.76518770885127,2.0641471977626296,-30.92621034311924,192.1285274632537,-1.4436535341883427,12.933895188808949,0.0061721145473967,16.76342995522282,24.53996613378796
2015-02-27,49.55049694402906,-29.85254227451573,603.1137927229441,0.9431573872912028,33.01725779475482,959.6559386198006,361.96511867387295,357.75925716111914,0.3917308916491209,260.9944636761161,105.15280136733897,2800.894876445609,105.15280136733848,-141.7404456658249,30.11739996914348,170.61665019630104,53.651568757452,173.59223167068816,-8552.229052497161,2.424391436381776,4880.963871206477,1896.7779316587207,632.3852398042691,25.036265572931143,2.422536145567011,-124.47420004511696,2423.6101056820044,30.467579036590905,26.06955931811308,0.4988377667525299,221.34273129898065,-48.96871716582383
