date,excess_log_return,RF,log_Mkt-RF,baspread,log_Mkt-RF^2,coskew,rev1,rev3,mom1m,indmom,log_Mkt-RF_lag4,gammaps,chatoia,stdacc,pctacc,chinvest,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchxsga,rsup,salecash,chsaleq,sue,aeavol,bm,cashpr,lev,ol,O-score,disp,first_lag_excess_return
2013-04-30,-27.266169843260904,0.0,55.02316682062434,946.5980208380784,2.1739176212086107,-579.0339833520626,-18.66261255186084,865.7666999953509,2960.1366627250945,0.0,152.81469189872618,-3.3603959896420825,106.41638022124708,49.20113638637743,-14.605265717928775,6453.656862227711,680.0779105092038,507.2059693588714,-407.6864657809908,386.5406176156821,131.59169144831685,119357.1871887454,1156.231763371105,4.24204290221889,-290.9602296805824,-19.62060339147501,28534.06144969334,-60.929958264516245,-133146.1224322766,1117.4206566633366,1748.902127082708,44.29088872911641
2013-05-31,89.97026363440636,0.0,21.470806762989117,905.2337969254736,0.330244669666113,-419.3404875337961,636.1981113460348,1508.750694487576,1744.5237327441405,53.86342676968853,231.76735054207725,-4.508895257732304,-141.27126965864034,50.29741287650602,19.612361593683467,6593.511029687099,467.6609531705195,-281.8172810297499,203.93448556789053,-837.2822776049443,-71.14623001547902,69049.83348178514,-529.3190123141824,3.2407405348721645,-1565.2357733359495,-365.0504004700779,32598.70673749574,-888.0024405118093,-4728052.649876431,-4270.134394633766,-1264.6748734606767,-27.266169843260904
2013-06-28,-31.86304144133125,0.0,38.49288375797561,1033.316218195506,1.0629874145573,6.962810031692072,-364.5165594871883,-18.37485953130622,1523.0649654706513,-108.36785010804353,1068.0646556857162,-4.234110966396317,-208.7897242277557,50.28905228116101,-13.069748350969794,6881.3213313929655,312.0149485353197,-433.7576275597752,4681.162895144819,-422.6030815867495,-117.6287887522298,126223.833116277,-446.8715577631013,-1.7125574352158064,2528.2760246038124,-419.9563631713936,408742.6489252091,-398.0106165665457,-83099.72661542892,-11075.605826628853,-1176.3766239391516,89.97026363440636
2013-07-31,86.36820138631055,0.0,-16.90698781979089,1017.4635226742928,0.204110983881185,68.17890805780276,1307.3047526419423,639.7511623604626,1074.403071810421,-82.60327894588336,254.90588283550076,-2.579806182850822,-182.31774251231744,51.21538902195984,-11.932676435139468,7006.188945296334,342.16984949354736,-393.3798366730347,4934.884864151168,-363.0137926547426,-128.71463165746692,127604.94794901868,-343.64578977356246,-1.6612935441711176,-420.5894032181968,98.93452151324892,8745.926583644934,98.05038783461896,615838.798910886,-432.8282808812655,3802.2278124798654,-31.86304144133125
2013-08-30,-23.31103153679305,0.0,76.85902608786368,1248.7054405298652,4.224291825837156,84.51255775255068,-490.16729623470985,-366.8036322587018,1675.5594808026435,51.49722441566681,783.1881147302455,-2.115388964934808,174.78931290707538,50.38122330186505,-202.14143979863584,6985.1610738158,-64.7587542462662,6.71455219518754,4664.086787949308,926.8929842297068,-143.12758852901806,131338.3873891344,1426.7041262764672,-2.300106249488955,-2546.313454621666,-141.23024532302043,3222.0032403020887,-169.2580817955968,-814890.6365905702,-4722.083748681151,-2893.5998046369336,86.36820138631055
2013-09-30,87.99595540499213,0.0,-38.586926846402775,1179.6827959271195,1.060136340707865,541.0388404593677,1248.6791688030091,1314.255211259999,1762.9292343177783,-276.7547826427986,307.51889308695485,-1.9635823151393348,284.8531038951611,50.85701349969256,-281.7652262842731,6851.2685738678765,-269.7859178967467,554.4925397303232,-467.1162287068871,1385.142917131774,-90.26872265029232,72461.02813258528,1839.133958928696,-0.8251099686858461,-211.85466150320644,59.10639762148276,-422161.90774365485,-133.34616658738378,801201.080900088,-5628.728666961528,-653.3470086272923,-23.31103153679305
2013-10-31,40.075103295860906,0.0,51.92183317185578,940.4537856315764,1.921457034350451,467.4544187788371,-291.9009026966708,-492.9275735071158,1713.4319417085471,-12.449934415568,551.111234797979,-1.8496706717942093,291.5323776221489,51.02189979406191,-287.0787370224641,6727.8024133750105,-205.58884101173476,582.2083647195334,-443.543369375838,1434.3069620616286,-104.84215476688148,72339.72375480106,1870.4733873042312,-0.0930627907970937,562.2580133988904,-16.906191596206554,137.41905518708518,-41.85398168984648,-305234.2149568051,95.9822376233642,49.89672636323121,87.99595540499213
2013-11-29,49.74138168833002,0.0,57.71698916304261,890.2884465395026,2.363509917174948,461.077066068859,1280.162291191265,1257.3514879195986,2810.096713724076,-135.6808866111253,-243.1058352002579,-1.4730890041704114,-32.493730628303865,50.5879622766651,-118.25080622157648,6799.365622098258,470.0518374340779,198.9911245283104,-563.8859465550768,1055.9962120539908,-153.24614447956873,75268.64474635485,700.2281294317937,1.9405336135471316,5789.184211826261,-252.93560693484687,37472.86595178576,-668.5198907450795,2463860.3674185425,2611.963171126816,93.07381925941309,40.075103295860906
2013-12-31,48.47007972777162,0.0,43.52650186382939,1581.206856737983,1.3414929830004745,493.421797418832,597.8616877968833,-296.50261995474585,2302.950436817618,24.810627528135463,1111.1080452149151,-1.2736312466509347,-147.91890349179658,52.93566627062143,-184.4343573748505,212.5553111414672,1000.3010423580116,-314.3409605136789,-133.4776705204884,169.57076403938402,-63.43172684498601,77562.98990330454,-172.0747359350634,3.06622625420148,-334.00768083767616,-180.0971219027724,28975.940868592297,-154.03498563105677,-7442.180894836783,3391.337463212214,60.96389457396208,49.74138168833002
2014-01-31,-30.205030727363297,0.0,39.22655261772932,1121.423632352206,1.0870634295957782,1020.9596912866637,738.7674215948986,1288.1260514746923,3332.9752768109074,125.30932121280676,-557.9498856123362,-2.508557471495008,-151.5628953648248,53.19620851313207,-200.07845772871167,141.4603843117989,765.3516675704376,-116.1793559384438,-114.880703695522,-41.04689862822184,-50.6520540113938,78527.62457259811,-260.521659637411,2.663207710922593,404.8997510266054,-15.870708236338032,8623.354563455883,36.78614387710695,489992.8902859837,-553.7111766813614,297.2938102746375,48.47007972777162
2014-02-28,49.12805844041252,0.0,-47.90730507668805,965.1930546228904,1.617524530226975,810.3345565833258,723.2647486817559,606.2146597886516,1522.5071849472104,-167.2489730688738,755.1182546638981,-2.633751822894348,16.413132844785984,52.960784954544565,-230.2515817668823,354.2840840978636,410.8931612865315,35.10848125327336,362.3255584858842,102.63178696407736,14.872353603436697,82480.8856350108,387.1746181416879,2.910705300093797,3444.234605556823,-121.21761969933868,12295.692833782552,-379.85135925890063,4597463.595801503,620.1039205207489,-182.0560925706845,-30.205030727363297
2014-03-31,8.177613898533165,0.0,64.42169164232425,1213.325427925167,2.928047243550358,781.6979389820352,-505.26214026257287,734.4456090938208,1710.4466515464565,-57.36595427176616,833.0743898414742,-0.6446507952372894,186.39488153727152,54.121182096582864,5.697621737325266,404.6262873397943,-259.23304212944254,502.4824455804175,189.61606031470063,19.515586496754292,62.11599638193888,86080.72458452804,1182.130234308,1.1325843194817145,3176.264008525693,-257.6136887509965,17195.31676656977,-247.63020220371985,-1716136.111202523,-1033.7656512219985,396.637033869561,49.12805844041252
2014-04-30,-21.539245846267924,0.0,6.097885287192193,1033.257177221076,0.026164692874235,864.1872259987076,780.0094085780506,731.6237564543749,1145.3706741885114,334.6967129557384,630.3838160565205,-1.5154560733686533,194.9172581838805,53.950366548466015,-9.804317786271357,461.4879470231456,-94.77981238495896,787.1123873708689,144.57723531242587,-124.31968085950304,57.03863216451298,85997.26622163599,1363.53565879717,-0.0101180329723336,1424.464549462704,-25.129501027540755,6827.434684040083,53.0583968434039,417146.3855519146,-1053.1564832010044,-193.2960221683038,8.177613898533165
2014-05-30,-0.2996508269927671,0.0,-2.7037488577607967,1272.5097148085308,0.0051420092869273,802.2978005080466,148.89589881289564,-501.2919881724126,165.2128405234843,102.78314973388709,567.2114496417232,-0.665051574803844,-98.0585026750588,53.65835148882123,-7.15312917744259,-25.51112809810548,332.19816922028235,935.4460032178968,-110.73305355315796,-708.6819174843245,107.4943658267406,95107.96400733267,30.07218807746098,-0.9220261085047348,-6826.534101108056,44.73899369384162,109305.65327324418,-52.933412666476215,-4541882.026562735,2143.6038301243534,220.35063394029703,-21.539245846267924
2014-06-30,74.41685213840437,0.0,28.950546675293907,967.35629079631,0.5903216123881495,1200.7114668921215,-244.71722158952616,779.1840494170225,710.6750365427996,-46.98090403948867,-689.487593105271,5.593670455884602,-102.78296251032204,54.093725611084096,-29.294373695140106,-162.57286569064686,553.6067588518587,67.9231302763245,-60.19327526184496,-415.5655926797823,123.62897949527569,98257.18508479456,-203.86499931527305,-0.8614738793818049,-5456.209324442323,-60.63922157792149,8821.560731084377,-16.046466212044834,833325.5582567602,1785.0644729678606,-721.8037865774804,-0.2996508269927671
2014-07-31,-79.00372219810122,0.0,36.5772900313175,929.0042708227006,0.9424214815642956,5918.334771700332,49.376714167760255,145.13608910440644,1012.199742892552,114.9731293571333,928.192736036968,3.759950993113389,-75.36958892589527,53.89965071900509,-16.95855257959338,-191.3858271852024,621.0736054862668,118.36342191072802,-56.18711423538411,-278.45037537482773,127.9327674509916,94969.66077487815,-73.24716139883907,-0.686000848117014,298.0657305714485,13.742131112951029,3131.450489397393,4.898443398949894,-174085.73336075246,6870.939691704654,-110.10469812758812,74.41685213840437
2014-08-29,64.75427613664601,0.0,-29.35596389708295,1020.7465683737414,0.6050544186938612,2175.7989951930367,1080.937153302512,-250.1322107232994,-271.4443145809894,-405.3830458042016,88.17150666130654,1.843543768413536,262.657190486443,55.15026933009853,-107.59309358218265,-995.041541530592,104.7669859122191,934.4857719076848,82.24579614426354,697.8690149275692,157.60524847832997,101121.94448720328,1179.544946204447,-0.7242190702373748,954.0127609434712,-65.7440051276626,-17222.651306746644,-85.72224450210342,602196.6574119478,-3773.887750939786,-295.5509964065527,-79.00372219810122
2014-09-30,-82.81908660773023,0.0,58.90627303687146,954.1119927854124,2.4461269807394697,2595.905434901915,-1116.6373907085508,42.08696319028802,934.7957613131332,58.05558685872541,-38.76901512655464,0.2962240158777746,304.5067954174111,55.01501396865306,-133.8953153642209,-940.3256429279752,-17.023387100998846,755.0798656709643,-27.124019290211415,953.2481276909888,167.70037483364914,85650.69368660176,1500.6800645011367,-0.8525438446310649,-2165.856476476354,-143.29777840815404,-22580.1533872232,126.50873605375456,925000.459533468,-2880.298963199893,219.6753603662396,64.75427613664601
2014-10-31,27.175475239792345,0.0,-28.31297347519421,896.6863905150042,0.5633328059770889,1648.1678132706384,961.5039142507284,1079.9185605227528,-295.3932793935199,-151.1318609274331,418.2758327345336,-1.2635643435495183,339.9744671294374,56.53129414318316,-82.06657693237742,-959.412023876504,-9.087865989217114,764.1936207816319,-158.59206099826764,1073.710726727231,192.8900780526868,85987.58419746628,1747.916518807534,-15.021631223029212,111.44271909239252,44.68973332674432,749.4160875102971,84.72387014419473,531164.83408539,-694.4685883315396,-326.242635565458,-82.81908660773023
2014-11-28,-8.771004267891051,0.0,35.27289816021093,1136.2890199615713,0.877861854546137,-562.1891685318395,-1190.8178845613957,-1112.4353089599765,-979.7010580887168,339.1783035900153,524.2630298094793,-1.107561340359306,57.66248398132258,55.3395218476733,-783.6998865604619,448.148385409939,64.43063788115924,6012.283962021021,-96.9311888169756,414.7911744792215,253.08922669000697,79106.37141269865,685.8684872803236,-12.1488146791465,321.4365788616124,358.5731514665731,-132242.7848607642,441.8283397155519,4701238.189869836,-3923.551379122495,47.454721796856575,27.175475239792345
2014-12-31,4.87139238087404,0.0,35.72606070158366,1063.5394758224636,0.8995928737773747,-124.01705419402178,398.8010448763183,955.121815004514,63.826558326666685,-418.4144526909059,-420.247590423478,-1.3094401355053922,-22.48098538762795,54.90642251401648,-1016.4243359937292,712.9799919965035,-199.87811626652316,6134.175848307354,48.88765721291977,127.53504049343825,298.26200468528833,91044.795200876,313.6012998133703,3.462810332156011,-1506.498807744907,126.7968657397396,-23623.7881520532,383.64002323021305,964309.3163291216,132.10023625234317,-186.42808944253372,-8.771004267891051
2015-01-30,-89.30434712494106,0.0,-0.8509303180523399,1121.3798984072553,0.0005107114195833,321.0644129978113,-81.15578887409997,-1185.914610382103,-832.2108023355905,-105.54186038498352,845.6236446815817,0.5076190626538127,-32.14619281561897,54.2513916904273,-1025.8420554784198,697.2188324783855,-191.0453903032024,6317.101719337542,66.99710460102013,-6.355678968184437,305.1962879198425,91133.42437825972,125.53117647896684,3.1404584611220185,1011.3839158961218,-9.706579919335129,1412.9953499255062,63.08252259799156,435785.1293185055,2169.706206593968,126.7733156599852,4.87139238087404
2015-02-27,82.75640092271823,0.0,-44.80752293599965,1106.3282536648462,1.4156431259586462,163.52409913529615,53.817905575366645,399.81298423069984,-902.916383276371,-335.6374425807052,-405.33449537856086,-1.2857862575346617,24.194546898883623,52.81058168472192,-1043.1534506748214,870.8082919439685,-239.7844168245525,6549.713438718473,-17.83248778115371,96.34112837313856,279.3649550785823,165688.03843537983,277.2038574067404,2.9362319578865184,665.5177985013215,-58.180228261593584,21498.985453687,20.10013563652501,9565077.03834939,-762.2314929276763,13.919857738574592,-89.30434712494106
2015-03-31,-31.698672470121117,0.0,84.13051997929769,1002.8134848805072,5.013236006400623,3081.631416913399,-1247.0726840353302,-77.02815317156158,-51.04050510469016,-68.15291922910404,502.560048815858,-0.6518968935456135,110.93510700865602,52.4732666052705,-201.5138705251273,304.8007445928978,-432.41701894649407,6659.177952421529,110.6672709136547,318.2589663068545,178.61209648224673,164952.86589451908,802.1075916183507,-15.013459163596018,3595.255443565853,-238.63167959075508,-2691.349586963596,9.459509825370333,-1301225.0584034324,325.2430503335345,2945.6187474434278,82.75640092271823
2015-04-30,-13.185464668088969,0.0,-15.960118301428428,875.9924387087688,0.1797618812199462,1362.767624675559,1247.8291391947782,52.03644034305602,-442.6224575489075,-53.211695941780974,512.2839249288785,-0.1045845490110389,127.35192780555826,53.26825498448567,-93.28422192190862,282.1102101672536,-687.4118211962904,855.020524454121,305.99920126207047,18.292608413092363,196.1212177862565,163692.19947266066,1201.9181006224658,-19.46132576001594,3263.8564264978995,-78.85639635648477,4052.595967559552,1404.206187255595,1050721.261693373,416.8165865301853,-2125.62415027243,-31.698672470121117
2015-05-29,-10.28823313244832,0.0,8.322869699669354,1020.950770612924,0.0489606389523738,-322.96293411523646,-459.3041157284482,-1251.3879735620244,-605.6495617041957,-278.405861112283,-12.171394648362496,0.627382108247921,-442.2771903977701,53.87416488783379,-387.4673400790524,874.2964895326809,-366.7930468930657,430.0676105494988,370.7777190475527,-754.590334684167,-41.16190084176848,116214.70027344576,-1052.9158470752773,-20.15436194394402,-520.9285150899232,19.15109516160919,-14989.220737172089,16.63794726293054,-9214771.405317158,28559.87588390422,159.11872982730983,-13.185464668088969
2015-06-30,-23.61575187332084,0.0,19.092329077004283,902.3235602136232,0.2579058639606847,570.9802276937417,-116.324410174934,1243.269442155623,547.4619683045396,-159.64191161251108,-639.6786553436547,0.9772944552436512,-393.5357688214025,54.021935368791205,-440.1436238055215,779.1241605845181,207.0161855924305,374.6081939644732,78.26375942186813,-445.1209040316281,44.82220820150434,119070.75180921926,-1247.5275529625003,-14.61292177607858,-1994.552382846381,5.942777625861709,-11681.91403972989,640.3916254931373,81659.83057338,-1736.579565418011,36.590684025835344,-10.28823313244832
2015-07-31,-83.7277631238046,0.0,-21.77490990599436,977.3953818031792,0.335731064068317,1027.9739553655795,-78.23539981740794,-462.5377643341144,-1037.2393706156972,55.43718096665584,1204.9983830523115,-1.7563525304589906,-371.0342968276877,53.7259938386664,-446.14723391161886,771.7979216247871,197.07527915296689,354.8620733035095,61.85584625145843,-347.87480019400454,15.550884473646862,118891.04411391498,-1197.105476680571,-13.103463950555904,-1305.672837500697,1.1796211207602028,-1585.6130536678538,67.73551091438458,103018.3147892803,670.7347542835778,1357.419864832872,-23.61575187332084
2015-08-31,-54.45834700859176,0.0,21.5642234808921,972.7097425086104,0.3295579092001082,1137.563857660009,-364.2492453440241,-122.61352271376909,-1700.657427864167,-38.82290993142813,-227.2942425908724,-0.5323432022411965,49.143332632364405,53.758140065055386,-42.66620793830501,-712.3635144168388,218.08523208560064,170.80517893802144,-56.8616961876788,248.605659707036,-165.2970768077216,117261.52708349231,400.9694097783791,-12.324776035238038,2682.7505711161502,217.4900366950169,-28335.152410035666,199.2804739172043,485198.87198871374,-3255.946564187434,-1379.166586251567,-83.7277631238046
2015-09-30,-107.24348975322408,0.0,-87.50166455267787,990.580288344614,5.451443495610622,6732.121135724624,-1103.5980289650531,-67.61074966464429,-2374.367870600456,176.95336470474078,117.6875131148736,-0.175626728323242,134.2785547017733,54.07253242321707,-50.40031496717378,-682.8537871181908,240.6685847493043,168.04022462425934,-18.610817353332084,520.0789608012523,-181.6995823653008,119736.7121641048,812.9042735739318,-16.00301891149446,-37.14538396806529,116.46823490101632,12437.455492760084,-571.4164763158624,-95692.81251072884,-20431.91750874773,-21.570010967217517,-54.45834700859176
2015-10-30,74.12011684254622,0.0,-43.67677674353794,824.6297466380564,1.3618907069439967,12221.579026222713,-818.996305971262,-360.62743742789263,-3810.110862634235,250.91472452193145,268.6983187379091,-3.074879623726465,161.0997725912601,54.36552647291776,2.1474544709151924,-705.9908942830231,249.47280384699735,286.7086122865704,4.587054689681885,609.8648611228015,-208.24094875817025,119756.65907403432,903.564104187374,27.1922590777711,975.2258963930216,-3.9250435802387074,-1728.3171035702107,-110.8101812099958,-933587.497295946,938.6274480949942,-127.07058851243256,-107.24348975322408
2015-11-30,27.056400821572375,0.0,103.89323678406726,961.3198648345444,7.754959286860759,10665.001775697663,-1476.4115508772638,-1074.199627044558,-2283.819299675867,146.76681813530396,-302.8601958509117,-2.634208265236139,-71.40170186803951,54.14811350058129,-69.26898737204179,-874.7992385177332,299.12070999725194,532.9768852833296,114.8255117763507,171.61264883519334,-395.4480257723353,195622.46606623827,-17.993470601094273,29.250925127661105,-3594.896688021039,724.552258157597,-83291.42256663095,1168.7299644254545,2343094.926457748,4385.44618825661,-357.94324168584353,74.12011684254622
2015-12-31,-100.8769561410278,0.0,7.797933770457697,906.7906481002448,0.0435466120850194,4886.468243757696,1110.2897397197178,-815.4414601126341,-780.5788695553848,89.13000476049692,302.1976480517604,-3.181018336219691,-199.09543100698403,22.69088219780403,-145.72882620809102,-62908.298572405445,4664.351701784324,879.5038113443758,119.98036798119954,-400.553084512484,-508.56928247300414,188241.76039503724,-708.2131556972863,-42.48041851816283,-445.921547036367,459.0523599606495,-47231.25867428155,1924.7858872926645,304774.35152323544,1495.924766054413,1534.5085417573728,27.056400821572375
2016-01-29,-121.0885793267042,13.971754405581216,-30.64941095496223,868.9422620548983,0.6723467680699773,4076.367656371504,443.8558568249866,-1485.304263122381,-1336.5942299080034,-158.49315677153007,-1233.41024876587,-2.22968359904538,-177.36500594866655,22.33407347670521,-138.20105774510662,-62704.78530355105,4372.38381361428,729.2103728840456,140.33430080762076,-426.9789956470822,-500.72546708616784,186943.0216545707,-695.4035492619595,-39.55247757690211,1588.2613515034243,-143.87320919100966,667.242676127611,-115.33735012586476,-1450694.5763814002,-219.29035013605608,-314.72699755520216,-100.8769561410278
2016-02-29,46.17753003742764,13.896426445881495,-82.58016184598533,857.250288341714,4.907364607057023,3409.669880538197,-1365.0150014082344,1098.2855932183968,-1504.7684396345412,545.3913350311572,-610.956584908051,-1.4538213501409585,-79.94966503819715,22.94010706781458,-138.6683210687233,19936.3274884054,135.81807576462458,508.8980137984858,-2.181376371650495,-126.57915827892182,-534.9068055472147,90786.02623065744,-308.9659829472958,-34.406685424106385,2623.892217336783,18.83000508467194,61815.40488065291,-268.31686337630344,-2694680.372738272,1153.9970838783993,-133.7543245538982,-121.0885793267042
2016-03-31,127.12606672273722,27.614325694448237,-1.104821656165487,822.0407605408432,0.0008840562724135,2557.568321299851,-1620.2058142749838,440.2219821071032,-1861.5221714117436,69.48735823764986,1444.4636708010826,-1.9157436448402272,36.77715552026747,22.027189415373403,-131.8579033125235,19262.764188373945,56.67886233535927,-40.14538655235691,-25.548180483606387,201.5500451427188,-552.7001800185494,85861.27470750315,332.5048182507005,43.92261642199848,-5095.829430290534,-214.52294430293296,8681.53967405668,251.4484756253878,-10592189.69647804,804.5916590894558,1520.7372213693302,46.17753003742764
2016-04-29,29.375478936335703,27.663757475343388,93.0494205946052,815.2394989713847,6.259594113857239,1337.0458245279244,704.9651953503671,-1357.8770944434743,-447.8908537919412,16.681696932632956,108.4738946111394,-1.4984773295782523,40.27688242769252,22.03404204029474,-196.1089949117174,20367.31964381672,-23.593206834492516,536.2576997974414,171.30144856249984,-162.9929111965474,-571.6609806680048,83237.91040304406,364.7850741769346,37.82345203598576,-1654.0517084591847,-99.82646419598314,6754.217161944573,409.3867715464621,210780.41829052567,2370.933619450734,526.9811726213693,127.12606672273722
2016-05-31,6.643082319212178,13.909558881462232,12.737012643200462,844.3747511210488,0.116633095596771,2559.59942748174,1868.1325305464045,-1656.4791617233943,1292.648885121706,-33.43223367383017,-430.8917638784516,-1.8303412974790831,-245.2296875872214,22.25311181348621,-80.6264001144483,20409.095990360514,219.38216151343397,67.88954243683447,91.55650031564036,-1094.921331632847,-462.0330784827108,80613.75045528632,-854.3093233002294,39.69642686527656,-2702.742313984907,161.05889239789212,18971.68016583912,8.586919926348855,-1859148.443732932,-3708.343550177888,-1671.2166856348103,29.375478936335703
2016-06-30,-15.99056160488352,13.930692146162292,24.57608335849984,936.7439526464902,0.4335634345420215,1994.6232879375275,395.7964747618744,717.1269556767089,3152.005193635013,59.88921343298868,-1170.4499802838966,-2.8106377587003823,-385.68931139134577,22.230829790495903,155.9669824650657,20953.00563973158,316.4341725774988,-510.2329589250986,263.89957369929766,-1554.779496204992,-581.7228427248394,127763.94968957176,-1442.8276461890302,-234.4710258160944,3074.93464035163,-203.42039563256367,-16809.960222678375,-525.8398298436059,-365706.92721375823,-24329.95599850863,-1928.2623282748025,6.643082319212178
2016-07-29,83.29563377988363,27.862880194970145,-0.6966347088956352,851.1812096357878,0.0003483487092808,2170.981901220659,195.8095149956982,1872.9215748072447,2202.711840332208,328.95793324898483,-15.772632575756932,-3.2051546595479588,-351.60654967508526,22.087072512509067,150.6666675581102,20860.152600166217,330.04691533912893,-476.310737577038,225.40989209055087,-1113.446663699885,-567.0875045350832,130274.55379233,-1306.4617483431243,-234.0408655828273,892.6595775361129,-5.653721377886541,120.236183566798,-9.6820903320222,399721.3708211184,-852.9895791586168,-121.90858456630713,-15.99056160488352
2016-08-31,26.64549497116259,28.04474959405225,54.31175653621882,910.7350324449674,2.1036143597266888,2176.878030169346,-241.06869609757663,386.4359435792479,1468.43208617581,-19.323427042973837,1330.6254557223274,-2.143797616873669,-8.447942855939981,27.04523822117377,-221.5270841305684,20996.743851894094,573.3435301852634,205.4921766941493,133.32048736726114,414.3075241081863,-444.1389248219135,89403.05225183441,219.98605914737865,-234.64097365866533,1379.199738051615,-165.75308915918504,41819.43517165991,643.305289282167,-571504.0354450494,608.6179834684008,20.60923317561173,83.29563377988363
2016-09-30,38.91495832728746,28.163818971190327,7.021981745806474,929.8130948734736,0.0350152993731988,2301.8919006847973,1161.7789964520698,195.1367501054208,1531.8726260545386,-123.61837164083236,182.6028914205492,-2.1001091734196864,253.82195612328084,27.11695801984341,-310.77435381960004,20656.889403248617,236.94670638530417,701.5574895844671,-438.81158373117233,1491.7437597800565,-433.4947516366765,91681.25458229038,1393.4626738070206,-267.9541533428361,4263.16334003134,-206.6396961984756,17898.39095793359,114.2341431726254,1068184.1070716977,18759.158451858675,410.99867719655504,26.64549497116259
2016-10-31,-49.83569541599848,28.222636124663406,3.522695179876905,825.3906399788034,0.0087939207914627,1979.0389717238809,441.6820290840981,-242.0308115977824,1925.441790226963,261.681075887504,353.20532132985807,-1.5735139623637284,251.17274038260385,27.485889584784378,-312.3287625833311,20816.940242467288,175.37155678342307,758.9541349703989,-487.843553785548,1496.0094786380891,-442.6921537092284,91503.2615460728,1375.545113284565,13.389175771421844,227.13502966385204,186.97715602905737,335.6200955747336,53.97611920221243,138410.74495263398,-521.1286756575573,16.138902002818668,38.91495832728746
2016-11-30,167.617766482742,28.27812281253953,-28.847513161655616,1252.5667114848868,0.5885673678754642,800.8551053180028,571.5256900485339,1175.3092485041318,1478.599911794603,27.244307522060133,-10.049925973665475,-1.760244187952614,37.0851094927834,25.3584142797472,-123.91258077216014,177.06149990084737,-43.22145848182596,419.0564542647116,-527.104517402901,587.3484833036911,-346.4781933417236,90063.6414237917,584.575167735157,13.75468488012501,-966.9503750257464,-325.0756903618858,9603.970506204438,-703.3974638000946,4610094.80879496,478.38902737241006,-84.00842914549003,-49.83569541599848
2016-12-30,25.901864431961435,14.10284554304004,66.9198380922678,1330.2983003365218,3.175433437619518,879.6176917283354,-683.434549359919,434.3433886889703,2680.011096755087,204.39556416118705,774.5060294012641,-0.5794117745132172,-34.29865939974966,26.979406786208276,-132.50417272582646,222.37231560888225,132.24379941243004,171.67797773006367,-345.650789863566,288.62825839914746,-170.50461160586582,126389.32617633512,486.99353630599234,-11.805626928267364,4008.327336199003,-644.0869370870987,-59033.312702352894,-1110.4399295891235,1225101.1180371642,2217.399880849858,-58.79897682631645,167.617766482742
2017-01-31,55.77022297017771,42.66695841288471,25.64420263372064,1343.2300766269536,0.4623895069027847,2070.122737617215,2427.1331625242574,581.2225397682922,2656.4818112110406,-103.52915418225712,101.3794418178407,2.659640911460993,-46.72580184696453,27.03774866504037,-134.77124135020733,240.5317290063632,-133.44107134446105,289.8718781400877,-320.4916817635939,94.62140392514232,-199.23676613744232,130797.7003171418,398.5813680244446,-14.8869709866024,-235.7430505746779,99.6081732037801,-4993.408593651664,194.26533652129547,457697.1797542423,-696.211008417682,14.294174907608522,25.901864431961435
2017-02-28,33.90573234299414,56.97724019358458,27.35837631304622,1498.3848471106185,0.5254594655291355,1911.486100164714,366.055910456846,-696.3896319315726,2909.143111497438,24.98296811033903,50.892538469262206,6.953060532253848,35.722821196805064,27.17754780528063,-193.4641487617144,-282.5076319143517,57.77876729375578,524.7460771696894,-188.7458560088725,210.53583369350997,-156.34949415788404,84712.11087712637,829.6245184062477,-14.704514621643884,1024.3648929835,-304.5815152697669,56058.38914868182,-190.97591692117567,2784630.3853349388,929.6853184136124,210.63800400331047,55.77022297017771
2017-03-31,31.20644216636767,57.12559920535257,50.07582080192984,1246.2624568408812,1.7558417689224024,1139.3561066172213,827.3201598531798,2437.4436238896355,4135.645816209302,-352.47521347252314,-418.0254653001726,3.229442544644357,210.42226075224607,28.7124329527271,-350.21110840009584,-400.84418224548256,-445.15501529449614,405.52907772331264,-577.9358493005018,1115.8548635474629,-67.09440565386609,83041.42531605111,1719.4845113192168,1.6966633152025945,-1042.5502811059014,-575.8595983193027,26167.62036135618,-484.3909715556074,416306.07987749577,-2369.0202116919827,89.55017069086125,33.90573234299414
2017-04-28,32.310168456565115,42.92150026083906,2.4293607242941526,1395.9722734121956,0.0041250609784449,1577.499935054558,526.1964327498954,367.046817834437,2145.2446684500737,72.00413129209538,975.6002377782522,0.018289081297085,153.1416257551411,31.39685785520851,-340.8910320915024,-293.4356722856327,-450.5749614114974,472.4143317627604,-26.592354951907343,-100.97105969031928,-95.0638622129276,81587.32416499016,1224.785279344224,2.8915349221516187,1392.5217192749842,-261.38547925104194,10444.84300876761,-792.6406920841036,777359.7004750222,1115.5579562208732,1523.528393435582,31.20644216636767
2017-05-31,-9.76838229720384,71.6763861424908,15.533003494186406,1466.7822388772356,0.1683080094682161,820.6701933591391,439.0088853199204,841.9468137849918,2278.898823293529,-127.8312211795054,372.01569307528985,-3.680525437816686,4.403235382476231,31.808178465996814,-219.1648137121415,2629.7280897058217,-288.49270891445383,483.6532826995622,-252.11717334442787,-215.20292309120845,42.45626480969568,81009.27734827464,606.8072771892399,-3.9102075692250633,-1790.9247647755546,54.85691220481931,6067.686745236715,-826.0583911880349,-37603.531670734286,-1199.729040428443,-22.48469017136722,32.310168456565115
