date,excess_log_return,RF,baspread,rev1,rev2,rev3,mom1m,indmom,log_Mkt-RF_lag4,chatoia,chinv,agr,grnoa,chatq,chcshoq,ibq_adj,pchcurrat,pchsale_pchinvt,roeq,rsup,chnanalyst,idiovol,r_sq,cash,oa,cfpq,operprof,saleinv,roaq,tang,sfe,first_lag_excess_return
2012-03-30,-0.6967745418317667,0.0,120.22235744266864,131.75941944230183,65.7408554968141,-112.79138968422303,267.41611696564433,-19.179990194964148,303.3588414410373,-12.442538907972231,19.05092563838132,82.91714056383579,210.77305075051703,82.9171405638358,-21.554045769630928,-428.6697523616431,-259.40594841884274,-286.96212023466705,87.65290145688233,402.7173983916604,-3568.9091371849618,-0.1445269401719429,-6.018194935359361,-47.972802938710885,-151917.16363865137,13.133554971046806,-245.8144063143942,-681.5083771598511,-29.17299227084937,-18.928395024336623,-64.53684200614717,10.437546165107376
2012-04-30,-4.541385112636616,0.0,97.34727768345608,184.69571351163256,133.1289923324813,65.57350755050997,359.2710655994794,-3.2934460867500963,-7.959880603073371,-39.529006274128776,18.54309440829172,84.62689283699926,205.9231532156699,84.62689283699925,-21.38340905289745,-463.7181685086032,-251.61908799354936,-335.5207689266756,72.44825105284772,378.97118492486055,-3457.9135401920284,-1.1461283493684409,-56.828962995327856,3.686064924321784,1246147.1366666555,8.437107488845072,1.0252292042029865,-68.42103304210468,-8.869233911464136,10.118337131039423,1.7966210440010857,-0.6967745418317667
2012-05-31,-16.268516829947508,0.0,91.73207695474812,-22.525971289285977,183.7269470809011,132.7395432086159,218.94874263005192,1.1388603741251444,20.91415570628289,-71.0474265946932,31.8040859356644,119.05719214727942,261.6241207113345,119.05719214727944,-11.134265988755525,-306.8509925959167,-177.4522768557647,-863.1834369086938,97.4172348377212,369.682885236429,-1969.390897681799,0.1315221469910437,-21.16299088949881,11.209653824359949,7339844.581852198,-208.8745695059253,19.149664303167384,-2456.581032744107,11.71479650569774,-5.3565650933860525,-2.400929433051488,-4.541385112636616
2012-06-29,13.54321328495907,1.7398809397789003,74.29580463785372,-73.61532680921411,-22.34880211066403,182.9550493572378,-177.4590050368567,-16.081786022249915,139.30186798935296,19.32652569731029,14.578826178947612,68.18239130054185,12.112743020729202,68.18239130054192,-13.823885428193051,-285.9590985325053,-74.36017729270907,-351.99929248656804,78.58753852549506,273.511887810172,-1047.2445866959254,-0.1306910001835319,107.2572593581167,15.908472409813442,-994379.9750366808,-174.04615923195712,34.733022085579165,-71.77008507057508,-6.372684886386352,1.3975948869365311,-7.477308814534297,-16.268516829947508
2012-07-31,5.374600916457935,0.0,77.09857074289823,-257.5919566163339,-72.31324080812067,-20.723508749971398,-134.0268336489243,67.56711649662721,120.40584111128406,18.584385290442647,14.473459230946151,67.05938345251826,12.266796205319258,67.05938345251835,-13.583619453302331,-269.84788536404125,-71.85794943231265,-346.2194429280703,78.1204304752126,270.3157340593332,2671.918769282677,-0.0977997112728719,3.997268936898308,-3.971192690258306,-4183010.215624094,-1.8705332450447256,-3.3705852212688683,-182.78180291204808,-0.108785450102566,-21.1021089887563,17.621942196895475,13.54321328495907
2012-08-31,8.887634968943487,0.0,87.83326598012447,219.78595948272152,-260.5579884203597,-72.92229971376786,-16.884616027621277,-5.28157581842,86.07778185055157,47.45797936779202,-15.12250964059596,-116.83536427749176,-53.59777082786841,-116.83536427749168,-22.799717030183444,-355.23574371479964,34.47641289157113,393.35840864033713,112.64713875819504,110.8245149231496,1038.1168959847016,-0.3150751698537188,47.27632048406713,3.395252686596791,-17280929.690870404,105.23107947159136,14.62125141462954,3303.279317298966,13.528699337463172,19.17006430336141,-10.354506752005136,5.374600916457935
2012-09-28,8.517651118658986,1.7374901089520025,100.1431204052316,98.3781986790323,220.54701850148368,-262.0067813072116,192.51125301485823,59.00646967149247,-24.07214094210143,18.669983898745137,-25.78585251733684,-123.42970359582134,-14.817083477005376,-123.42970359582134,-26.66435779620774,-315.5289353401855,190.0234603385996,337.1144606167076,162.63428502830493,58.35903298349623,4954.352930780905,-0.6957142937411795,-9.837437654561429,0.5201075172689116,574125.8675511181,45.372735932602126,44.48638032813449,229.8102149455881,20.931085032894718,0.5566705265885048,-17.148403376606836,8.887634968943487
2012-10-31,-4.8249573027264345,1.742593960094081,87.52019101479114,137.51578278861902,98.70198901257942,222.17470539499112,595.9367102312198,-21.243588200586625,-181.10590395926013,19.046178124261782,-27.07514440414496,-121.12491313003147,-15.706604349764683,-121.12491313003147,-24.69090421768373,238.25454680675784,195.84313007546692,732.284554590954,163.1376920182665,59.59236883163139,3924.176125931815,-0.0827037029216271,22.7921425160971,0.103415429060476,460045.89343842864,-6.677407034326677,0.5058172286304057,1111.7041188942094,0.1545890637596159,5.465491382205528,-6.137656118356745,8.517651118658986
2012-11-30,3.4898030197623093,1.7488493445337383,105.96216095391485,139.34811365325683,138.5107616153985,99.31075239376764,305.5932969022111,-22.32491540455815,108.896728163125,6.689506840855389,-0.011956733123946,26.47138936454744,56.56003090262647,26.47138936454751,-9.598756371497029,238.06839559952732,179.03956207601112,357.0739546083021,162.12602752606543,-2.5857007901999163,2456.737491741923,-0.0559782716466834,19.03438397044465,-0.5095521969557808,2980490.193845928,57.59148696209371,17.687728803063578,-416.6847292340826,-0.6258181381341501,15.423655301847475,-79.37993401189766,-4.8249573027264345
2012-12-31,3.7198694058514272,1.7461166259426135,106.92504751658666,-69.96218175892031,138.97314852955805,137.93141448402585,262.6880657940719,5.965840583354394,22.38805571209726,51.2006206216442,15.051388366400456,132.34747777477662,40.36577667168732,132.3474777747766,8.63371636010628,806.0500507992192,-33.44856293472762,380.5382468492061,148.2651941182155,92.21950884593872,251.47370883391247,0.0808412900707402,116.21751332001077,24.4567228578544,6737759.507490218,92.09256104683423,36.46854972400757,284.17740198165484,-3.6518405520856447,14.903432156059123,-57.07253182848541,3.4898030197623093
2013-01-31,16.323637954618235,1.7471385753044644,90.11069873368432,58.94260264848017,-70.4374665827171,140.22828693812318,195.2082122576636,92.68281325436364,71.72406958363221,51.37397522261716,15.141596794945071,133.4221364733626,39.66410136696262,133.42213647336254,8.428132569914547,792.0296258468935,-33.43951081673757,378.6298286571876,149.817051198629,94.59106181402144,1400.287074627348,0.1220076952870456,108.50355262272684,2.0313958484504724,-900664.6327335238,2.1371582711928454,3.621876121938783,-4.879932871375786,0.7076373843199804,3.4333874342135005,10.071224333865755,3.7198694058514272
2013-02-28,2.6587634446604973,0.0,80.24109218027354,67.26538639066399,59.7879353077443,-70.62292821018862,324.7919816685627,-13.356431257897386,76.9172089893443,-25.55266276430913,10.342606908837215,106.98414089936692,54.46036430464124,106.98414089936692,2.7008485523480825,774.3199577476043,150.75106111579092,-271.75572915423845,152.02919152999849,9.7294666554741,1003.541058106767,-0.1685050974512183,62.31393098461604,-6.302033235341241,1647444.9415462613,54.69801886554711,-4.19264433538558,364.4449885575341,0.388005780221178,-10.531999083478697,527.1384608905398,16.323637954618235
2013-03-29,2.010891854737281,0.0,90.8825399077934,274.5765507981354,68.66051968868507,61.981254737513225,455.7432614248968,7.725173866969621,-51.29044124260125,-29.58075438250008,-6.487233593661555,65.82595226342413,47.251072130559486,65.8259522634242,-1.8838421074293803,815.0354196991873,247.80556840298212,-1.6530699805123703,148.5290756623097,25.408024272548555,-355.1961008532084,0.2956051421866927,13.50121852683924,1.8312055134032903,4622757.83340323,50.97637498518225,-15.13306931428076,1126.4385841073818,-2.2843275273122288,5.503990991866431,-7.172797892857943,2.6587634446604973
2013-04-30,-4.292986186639566,0.0,98.24943972314507,50.87200738609184,274.953604889021,68.78350819235527,425.9602408833863,0.0,22.44039919050919,-66.07574044658126,-9.593451674238842,54.637653035236106,85.53492495272987,54.63765303523613,-2.04158059704827,780.9011470254067,239.7965759995688,-20.51238492582894,113.59034468069976,-11.599945599143984,-1187.355058195,-0.1110381085607539,21.127876118624272,2.3612814971737066,-109869.89495277403,-6.393690325210969,-86.58901190446898,-269.402129695889,-13.80540208258165,-5.167783611827872,0.609897189389784,2.010891854737281
2013-05-31,4.814352467003531,0.0,90.14666300803528,32.57215194250814,50.346743090944,274.6810916996393,290.96561462190846,-23.638652769309548,33.92917533728808,-77.34221847530347,1.4287792296353756,43.16052656184653,94.97791135857652,43.16052656184653,-1.571486579110971,834.3828699784025,87.64402856400689,-367.0643726221245,115.79956726916522,20.500199985896952,1494.950738523765,-0.0799023478426956,-33.30381000890884,-7.74295167608858,6625852.311734736,-288.013581100876,-11.289874085990816,-2136.686642628825,1.1088346419268262,-29.77467364707627,-1.1450927907763813,-4.292986186639566
2013-06-28,-9.98786355549668,0.0,91.12404077410226,-65.66947628084962,32.4282811386639,50.12673348118999,107.590226801256,-25.887258684438372,156.28892175377848,-108.79886472521684,11.472500052507463,47.05800258877733,63.36558524145456,47.058002588777285,-4.772129639556104,-312.64094534287864,20.14586278814453,2301.612699950327,135.69334685364004,-146.33888091833632,1733.2413404984254,-0.0144653045638207,-2.2333391492156807,-1.3438393594818194,-177015.1845780015,-144.79141592187017,31.230498898323702,-1095.397091325969,8.763143993541398,-8.825866793695468,8.780058613650262,4.814352467003531
2013-07-31,10.441428719738106,0.0,81.76285092910146,94.81408018380309,-66.14671278522695,31.738667122097795,-106.9041819789623,-30.59985158606404,36.9702215909616,-108.0057152309485,11.479178665760491,47.70370253090376,62.62395235068611,47.70370253090373,-4.859977491031967,-295.83251175125355,20.46756408220777,2185.3171396461776,136.73671484056737,-146.07045094396793,2596.571996527542,0.0937362579023215,-90.9395909995044,1.052193579309744,250495.8064007163,1.320159754069266,2.1914344134905264,-17.15266273323141,0.581810582421852,2.602266569302401,0.0173131828077544,-9.98786355549668
2013-08-30,-4.992995234332514,0.0,143.84824612380163,-162.48558574492807,91.47117647461356,-65.40950038831276,35.128575395179,18.844781126911187,113.1651063946674,13.646718741947176,8.361082141971554,48.06914231422636,46.38296952655543,48.06914231422631,-14.805310256752618,-328.60611147716884,-34.04320489837262,2341.802429523253,136.76468884207236,-154.85843399215634,-627.9326525914834,0.1565415942133334,-47.42251730710814,3.05946300344516,-1245942.4932850003,61.8974960225395,-6.491151427607747,-192.4939502980669,1.101489086334567,-0.0614569878769089,-6.307333687317012,10.441428719738106
2013-09-30,1.4724920751203892,0.0,116.73766611599292,173.14373786871084,-163.22075760985226,91.07731263351464,24.086159156611014,-25.523206216484503,44.36656279442057,14.235205802308789,6.815823674632306,27.773767202406816,39.50659608627957,27.773767202406795,-18.30296376550838,-359.1599084368919,7.033056200890348,2503.104750340435,131.4699602997295,-155.82372004739335,1849.221715749148,-0.0715837951614286,27.51393755031745,-8.762056411260005,4562746.438561618,55.30173685377324,-23.15549778246961,-588.2622270079246,-4.43128229574495,1.0111142710352397,-2.4062206688650747,-4.992995234332514
2013-10-31,7.917833101743326,0.0,87.39456835074851,-75.85074389480708,172.66757810471566,-162.49566679571285,-45.38668578614193,-27.36748014474768,79.27578172231145,13.647191871064663,6.712514563747639,29.764629513169453,36.22604891865623,29.76462951316941,-19.518729673521428,-151.97958286553902,-1.344177099283819,-66.24915688921185,129.98869137945874,-155.77537380104675,806.1630024831327,-0.0532644241223962,-14.73665024203342,-4.174161146922302,-1468297.4194446802,-12.974463040069509,-0.706721381437859,1112.6306488097089,-1.125396539345708,-8.636913730182641,-2.625004828944043,1.4724920751203892
2013-11-29,8.058666345099308,0.0,131.08797738664555,21.80504789395633,-75.90638624105803,172.57009681353009,255.7486355803755,-13.586343774263652,-34.63213365994404,28.954762772059464,7.604533089780681,37.697467553578896,31.786822334479155,37.69746755357885,-13.899232097156329,-284.6781014785022,-65.31111821574193,30.83163903881052,117.12421949413532,-212.90617019780396,2501.3962680014047,-0.0640965749825124,-77.03264494672726,-0.9915105249878592,3580915.26504761,66.02393266963779,-9.942268419626885,-294.77748113469715,-7.247274698226043,-6.877080366614791,-9.228716322078036,7.917833101743326
2013-12-31,6.399412665279193,0.0,92.33534851343929,139.64512144917438,21.961530768235324,-75.90431662077896,212.8716807649164,-15.880227424839529,158.51268261259565,10.68991860587908,6.373644420813594,18.98955991286284,54.1791517171354,18.989559912862816,-11.085986926907442,0.0,-76.96348342911726,57.31175537448524,87.54951095842166,-230.35647028284117,1549.8760114700897,-0.0092598859307742,4.629337718152556,-17.337293798106543,3866580.55888474,59.323851872408,-42.02005462499892,-2043.94684688501,-12.937643387876795,-2.460106238441085,-5.079666626326521,8.058666345099308
2014-01-31,-8.69055055438723,0.0,69.58064889265142,128.3463025832082,140.40753513626834,22.35997707290428,400.3696288761679,24.01299667076788,-79.59503667036861,11.00087612911681,6.405671391052765,19.150253119020405,54.11326660406729,19.15025311902039,-11.099002133373512,0.0,-77.39037702856618,-13.71087431085661,87.93001888868484,-230.93821641189007,-1421.7444361799637,-0.9825251325002196,32.84252398784997,1.1630765332405415,759901.7726846933,1.4279578934724668,0.8463218547042004,52.17412888082436,0.2042537820256882,6.099264416096048,-0.1319670415369103,6.399412665279193
2014-02-28,10.426025135668116,0.0,94.68318501976847,111.59533852229688,129.482110677245,141.62018181768363,195.8915160837169,-46.90269349845114,107.67984058590416,-17.47310251360603,-5.441731889026931,15.571180865320445,42.66454959627244,15.571180865320406,-24.59004177846476,60.41904204328753,-37.55172282220271,43.505635614839214,109.81107571668863,-187.31748789500764,-2507.288156877087,-0.1422589216669294,7.611412657183337,22.421532705589414,2335932.451398849,65.13361782620882,7.130077594121588,2102.2966252303795,12.315405498299562,30.897064928053624,-2.469310628411918,-8.69055055438723
2014-03-31,8.507318506361544,0.0,101.33250639586716,-175.94526664896603,108.46295485558016,128.83328801855953,210.17548838680443,-18.454837254884787,118.43015865525552,12.350058532089328,-25.048732035060397,0.7401160110293804,1.7940205805604863,0.7401160110293662,-24.34229964628803,83.6706735678327,-53.88979454805385,212.03605782862627,96.29572054877798,-132.06997238192173,-10814.413409608604,0.3959325465356684,45.55453969005862,-6.436044533488825,-3038988.477275789,-2.977796297300074,-4.203871227500429,394.7480634280437,-4.965898295857144,-14.759890899684931,3.611570263921216,10.426025135668116
2014-04-30,7.347042008521086,0.0,83.6406870932378,153.64120716187324,-171.36247803728384,107.49034119854116,228.48047033572396,26.486717279195855,89.63910963396332,14.290440276841428,-27.02699068548492,-4.264951505732777,0.3082222201365878,-4.264951505732789,-24.604741007960055,86.02685588292631,-57.97594776851179,236.82778589579289,92.50926836185803,-126.77409895234544,-6490.604762342185,0.2083312725137158,4.038616897888232,2.611801885664647,812216.7606729269,0.964194077764887,-1.952556217024352,278.92087551828445,-2.543911872070744,7.471398702917668,4.614519922264009,8.507318506361544
2014-05-30,-2.3790666262438287,0.0,92.7628188981328,141.22764174898373,156.71400623686924,-167.94471346333876,264.98068518980824,19.022704600320992,81.09995278894336,17.41551843436214,-7.290130121205362,-24.50815692063504,35.31341376575332,-24.50815692063508,-25.44839786813809,-38.211939957661386,-110.27639368831016,43.13860981617996,75.69997074419356,34.44555235157382,-2444.019679562465,0.0245791340612946,10.45947535449477,-10.74375819236377,850432.3723724484,-158.63981019523925,2.991771856240092,-371.3890044484033,-7.834932536693977,1.778043851871871,-0.2030652420969332,7.347042008521086
2014-06-30,5.97866789888862,0.0,76.26862323967403,137.1533842699809,141.6722962042599,155.92957794729185,405.8240023007154,-10.841023116743171,-99.29097385775948,-10.776028018991186,21.28120118553763,43.86496369590408,38.64653726957754,43.864963695904095,-5.271379393647592,-90.93229316618768,20.97057109882812,-383.4440153559778,106.22163450369952,13.445758154687988,7980.343415795908,0.1214099184069006,-10.437034840023216,20.69828660456625,5787546.970500767,-120.9294886832376,36.03261372001114,-1096.8517329399983,8.919335339689127,23.544958474097257,7.637768760335277,-2.3790666262438287
2014-07-31,-5.84506477934162,0.0,94.25599377390668,-28.21485100933476,137.08520325173794,141.20024071630698,335.8590789989872,-19.746596162742776,133.34071138642844,-10.701540167088718,21.190940967026567,43.54647097217181,38.512548459063886,43.54647097217182,-5.569867459639013,-90.22453666419028,19.004205940594545,-380.76189198584257,106.10354933240524,13.262690619849652,6595.755434329042,-0.1020047765743932,-46.46705414059375,-1.3211110414723066,-247025.35875165465,0.0075755344749097,-0.3048040970679153,-16.797210578635713,-0.0093611617075026,-3.2986814205889914,-0.8912756913399278,5.97866789888862
2014-08-29,4.490308293365682,0.0,123.77570452983012,88.62498587224994,-28.346204199589813,136.43624971092896,117.60189303797137,-15.376738731377422,12.63863076908337,24.404470765305284,3.450673887013491,52.750371232506936,63.52583698149044,52.75037123250695,3.517704148477712,5.194324063953346,259.16515909990494,-86.43106088930497,103.41367816914811,44.31548765734555,231.17099349828104,0.0989896947319035,-7.305506464771042,11.277314644484877,3554789.9327503443,59.916173181879984,-11.117648345508854,263.8948688656383,1.7182630407882868,2.169274467821652,-4.453345108962104,-5.84506477934162
2014-09-30,-14.483461258639316,0.0,85.52272522839851,-75.66755009223604,86.48566472564657,-27.734020040869265,58.05099583535876,8.062925917569775,-5.576171752815603,49.8571946987148,-6.480776251470765,44.64288302514018,65.45678862905055,44.642883025140165,3.227666358557247,15.890114353157834,281.91060683404777,140.93932677040044,107.28554928801988,49.56572445270677,-5474.560615857215,-0.5060188163402355,15.42042219668042,-5.799392498463249,1664683.3398698568,21.25812563672585,3.153217779412841,371.4609211306925,2.270729508692469,-4.431234252342392,-0.110824968874148,4.490308293365682
2014-10-31,1.4753699606660249,0.0,67.14438228758074,75.81881514284815,-74.68280996656318,85.92968646139227,-155.2279415886892,-16.817107023820984,59.89073772319915,44.32140062322917,-7.331825212521962,29.905151919442677,63.78442045662514,29.905151919442662,-14.715432380913324,55.28230969447195,146.06758447602064,187.93067722342164,108.08178393015282,47.41983033320699,-4447.630550518355,-0.1542723030309005,-39.00562679022664,-1.4834777012700329,6878.147315502167,-1.9399761142320244,0.3404352347593544,-272.17664861310186,0.23830013987493,1.125152741158672,0.1630171228429731,-14.483461258639316
2014-11-28,-13.107176790881546,0.0,112.95921237619903,-239.4069116443491,74.77211383795014,-74.33487649421355,-218.19760723569212,75.70101020589759,74.93009555595283,-7.251031208982691,-7.985581135328063,-9.406393671423611,-16.223731544467334,-9.406393671423697,-16.30148889545247,-73.96653509628042,-81.3235242783099,-40.389526641849926,85.9465250279584,26.990987670430517,647.521938089382,-0.3030160772674222,-83.28440767171287,13.26460091152569,-4166190.2650649543,110.53824803186636,-29.282444981430277,-963.7547795064802,-8.70113799907638,8.613451945766428,-0.4102841879785046,1.4753699606660249
2014-12-31,3.2189299071340605,0.0,119.0229054707282,22.61161784919336,-239.7618275039165,75.63494639680736,-358.43319863885097,-127.83214586588475,-59.98685138684719,-29.870062158707768,1.0605992645443938,-11.78464511614947,-26.891936731776426,-11.78464511614953,-21.32143883944024,-60.08391487689376,-74.12527192209357,-58.54763117665636,91.66670770658412,-3.1536581546686517,-211.80990882391552,0.0760138472242992,-209.6196341902696,-7.647155325761958,383267.5779851675,32.83160292420905,8.31287978394613,458.2116951495027,2.4735215625412152,-3.9910836080723584,-5.536153464684929,-13.107176790881546
2015-01-30,-12.198718187791448,0.0,113.207147814022,-214.08971341817312,23.281334115143203,-237.2581193728403,-381.3566415873713,-17.275662128604477,119.6070482197437,-29.63532485445401,1.041304350418947,-11.518480676570022,-26.46013060121201,-11.518480676570084,-21.049715061169017,-58.80374768226798,-73.84713556932988,-58.457524939809765,90.96035626169086,-3.2211254549844,1062.92348984897,0.2203659649398783,-76.83689213280013,-2.8333662135680697,-2721775.577371836,-3.443569033727613,-1.9214499012058468,-167.45412071717328,-0.3360268450698385,-14.363723282971703,-6.900483721897942,3.2189299071340605
2015-02-27,15.007663741949882,0.0,114.56469557538225,49.33938230828453,-214.577445168592,23.18832908558965,-331.5623764828076,15.346574932432036,-57.42798440069584,-79.71981442562338,-6.024846398312119,-88.17231274979083,-35.87513721639387,-88.17231274979082,-26.38940792111512,-83.7327370477965,-92.29357176490753,31.246314178643978,77.86000773094128,-81.19989856424968,-1230.696012920985,0.1668048427768749,-14.497285221119,-11.97488521681072,-426084.57127445936,85.84080649556262,-25.390384961391614,-118.39248713591404,-7.648053594610353,-10.701372142899343,-3.463525109573588,-12.198718187791448
2015-03-31,-3.1705453390032154,0.0,82.99699426749514,-185.81772326042545,48.42631430163676,-212.1228013746483,-108.52507953984797,-15.00324550782965,71.22841310205118,-137.64611060938174,-33.818263737508886,-124.49240227249447,-75.31009554796391,-124.49240227249445,-23.96303657353601,-748.7573258088289,-74.56666470066625,-18.992319720781573,15.502069303733514,-183.1745265738324,4643.009989806703,-0.1704048048483173,38.11396733972879,-2.7387813183763683,-3415086.199580848,9.938449828703996,-55.42724834295717,-347.12796237310613,-43.54104038136087,-24.93613236566489,-24.81047663171716,15.007663741949882
2015-04-30,4.736170793429043,0.0,87.11031159361978,244.45330091855436,-187.29904407021192,48.037545659030414,35.28233123361122,-9.740351324719818,72.70821600829383,-143.96484447441617,-34.05666746606254,-60.91525473459112,40.13046061629867,-60.91525473459107,-23.63429036244733,-768.8655255726349,-92.06839989605344,-37.82542535340846,9.71140956815006,-190.96097510200968,3483.023425279692,0.0294038683451365,9.628929102282427,-5.564731442882135,930066.6168385744,4.750367824458522,-3.481788295659939,25.07061503077057,-4.549427741314943,-1.87740296922766,5.604883385144419,-3.1705453390032154
2015-05-29,-3.56978517433954,0.0,107.546539205015,-65.97613246335577,243.54840099765863,-187.95843790020425,59.21937344054574,-40.21692423991965,-1.729089191272306,-183.00970398485643,-16.179175327262858,-111.65174685663244,-43.11751288425492,-111.65174685663254,-2.465128213055088,-917.7366548661562,40.69467990479773,-593.9463906711553,13.45723338704699,-342.8359802138873,2372.859250276236,0.1370555292936099,16.69539574684586,-3.605388253139552,-6217371.901809514,-293.36132267463535,25.311630976841016,-3057.127242050676,-3.907857874476207,-0.9891948091985796,0.7335486242093161,4.736170793429043
2015-06-30,0.5059112974964464,0.0,97.43846775206688,75.63344372925691,-63.34480435596731,244.32109088414535,188.99400048075236,-8.36525511114259,-91.44196066574422,-190.4445773911498,2.0576567822762293,-62.34219580338609,1.49144853622147,-62.34219580338621,-1.6462287756435234,906.5655685581858,69.69851486235855,-781.429154038084,61.98061357717825,-398.4789630986239,-3494.8043388969527,0.3686264881460843,-40.88111301030813,-2.972839469889152,2594007.226313591,-72.18932048710782,26.457118614553195,-1099.805061242625,39.79108667319765,1.4364904316896627,5.881784475210043,-3.56978517433954
2015-07-31,-10.86231445039788,0.0,108.36039463386504,-65.35721660863635,73.27108551246073,-64.02180250727507,-62.444675357697264,28.044396141834813,171.8775281907875,-190.57044046795545,2.1124375807763034,-61.44329124775913,1.761418588764756,-61.443291247759234,-1.6642371781148624,886.4959192665785,70.70155484026172,-778.6793147567366,62.50316496721315,-398.0083423217214,-3588.1599000191063,0.1218921477599614,-82.46274578302314,-0.8081010234874952,-1481308.5329160094,0.1773669739302334,0.3725430634927136,-48.89959512745918,0.3510899850414297,-5.095370750185339,0.5561243053694724,0.5059112974964464
2015-08-31,-9.213118450670718,0.0,97.1941148831784,-5.434565837990615,-64.67611096087924,73.3591010436974,-177.08149360134422,1.687562097574392,-32.49828913733575,2.0310174381089943,5.563630319336268,16.201296298372547,9.849550235385486,16.20129629837257,-15.756973589821456,1021.8113062286244,473.2103221302114,28.736228273559835,63.632036183377664,-374.6282351173838,-2691.326186453368,-0.0949347772272553,-12.573899174897631,8.594012028178838,992836.8439481258,94.7793981269846,44.23448870096704,740.461613474532,-2.6609702505909496,5.0267670941050255,6.126401169749958,-10.86231445039788
2015-09-30,-6.310751629802981,0.0,94.6647589677369,-175.15311986274304,-4.791428688629244,-62.36918171356236,-382.3799128297304,37.493543288299904,16.842110338393052,72.7572408737529,4.733581915928455,12.167915361978231,10.26681192228872,12.167915361978274,-25.309629091817094,961.820770544913,418.4549231139255,233.9883114480432,70.58704136081812,-370.8103636936965,250.48579343926548,0.3375523415986006,-25.087614374347595,-11.676768490832842,-2350967.90139395,12.97555508450381,7.621268747659997,13.384714732701468,4.465024969353529,-14.109301699363414,-7.312041457696736,-9.213118450670718
2015-10-30,16.14397878285433,0.0,124.97114577826916,-137.48403260949073,-173.683337829062,-5.425089928024931,-420.0367278897969,62.85203438921005,38.366920097565895,77.77274359273005,4.960057303118956,40.231182971737255,14.32683957433781,40.2311829717373,-3.7629901542421393,-74.14953323609224,526.0855976649086,324.7825042566274,69.98923645705675,-360.23680670630483,1912.9383550765488,0.073328251759662,-37.77700246392613,12.35569101424568,-1893457.4435403943,2.6916556704077266,-0.9659509520473648,214.35186384784905,-0.2066700070870659,3.9967266012126856,-1.2136631219858032,-6.310751629802981
2015-11-30,4.460249052697764,0.0,114.60482775667984,-100.33259742837107,-137.11368755198595,-170.54919402673386,-135.99308687676518,1.9808880090014096,-43.59678786557362,-22.69952160590849,-4.207191797385828,-43.211122600395385,-64.66852847072275,-43.21112260039543,-0.4862375286308307,-490.3976678311645,206.3404358389948,29.531266649759864,17.492487837745294,-429.5362383812353,2900.353413296212,-0.1533872926144752,33.84952492022421,23.0513961861862,-6003256.171866238,135.82681736394596,-108.25216655895916,-398.20556563000537,-23.883723042037232,-1.1144103395010916,1.1828302083714988,16.14397878285433
2015-12-31,-17.99576204498137,0.0,83.03459392477635,276.11769750605185,-102.40333746430464,-138.1640129851026,109.66984690037845,-21.73874841636314,43.695337746004654,-54.82378353285686,-11.346792769973318,-64.3946507145919,-78.78911168582034,-64.39465071459198,-15.405853572054165,-95.28185326670598,156.32366600205637,-326.59990499935134,11.605304252983665,-435.1787614328445,694.043314199888,0.1217212107072285,27.504770330993324,6.03104123608523,3473637.2935656905,31.503446197948332,-9.967824978484984,-523.9533142065666,-2.823403393178463,15.517818565500193,-19.482778938376995,4.460249052697764
2016-01-29,-18.79519170496628,1.7545938800381675,86.03081461801852,74.6408404476596,276.84626945437714,-102.62451791198043,-44.15233562843,-2.938340739912319,-178.44680144125104,-55.00625780873127,-11.379773273376156,-64.3967116797401,-78.91587351627965,-64.39671167974016,-15.453629615867184,-96.93439553063035,157.61215059638985,-325.45342769742155,11.862541980290368,-436.3863287660057,-196.63804418954317,-0.0293117838698453,7.541488411886462,1.0332857612837074,32068.4221688509,0.8389499411506449,9.797823768336272,23.622455728467685,0.0984881637750971,3.084532851115,-4.809353983097386,-17.99576204498137
2016-02-29,-7.732774048702168,1.7433630533947222,107.27643123418184,-286.18267062651347,73.6006964222754,272.80624088282923,-217.471851033509,109.57462400389085,-88.18376569236258,-62.53521551546128,-13.402652406636662,-69.62749110918847,-51.14508565869608,-69.6274911091885,-9.66159492040904,393.2001955365266,-199.8690964495292,-292.04958371695795,-3.6708824441277423,-364.6933661610138,86.32490014677416,0.1750701687322706,49.33467898571666,-23.906997155180875,-2537915.910528481,13.4896645233909,22.933817351131125,-221.2775064184134,-7.66723332627919,-20.166015707900897,-4.89259444288402,-18.79519170496628
2016-03-31,20.79301044291304,3.4607794139763435,78.58098063313425,-270.00329883337224,-282.0147315590861,73.06427096405027,-617.9381092521076,13.321495464449168,208.32816574720965,-86.07722194282915,-12.54200078563122,-105.84948463193795,-15.230682242816483,-105.84948463193794,-13.25461553176447,-104.81827879626344,-286.126668695268,-178.14304318019373,-55.74639610060173,-345.20492670226093,-2377.93502695907,-0.2786037742796861,-65.6071159362017,-30.181604208928206,-5307437.890038431,10.045854622685797,-84.17532407870851,-850.0446766342902,-21.10436361699501,-27.761780501640715,-5.461534614085663,-7.732774048702168
