date,excess_log_return,RF,log_Mkt-RF,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,chatoia,chatq,invest,pchdepr,pchsale_pchxsga,rsup,chsaleq,disp,turn,baspread,log_Mkt-RF^2,aeavol,depr,ep,lev,stdacc,noa,grnoa,pchcurrat,roaq,roavol,salerec,sfe,first_lag_excess_return
2010-08-31,-18.084266306248384,3.276170498729857,21.949603084262595,194.1697440659811,467.9647069520301,-191.7749984624205,-2.0140931754775173,-253.1657512849132,35.64539802627665,8.721629155482185,-41.37482964143532,84.15572205197708,103.39878928233024,-7.279627190825806,128.99839128368103,634.5997869379044,-786.6234458726985,72.77799566765614,0.3866363743311598,-873.9490964079946,-0.1227333433261037,1.2106028068396526,281.7161003073029,-0.0088716646070685,-270796.70911550336,-43.030801187868576,-364.2759532888919,2.1959976982109595,-5.935748791948313,523.9935149436351,-1.550843793691982,24.549672598765778
2010-09-30,38.07390324362754,3.2938450278225133,-16.097074791711368,-306.82226914437746,196.01911552569703,-608.4610656941933,-23.886171230089737,299.1389432028038,50.364558780346414,11.614986599351596,-1.920335469345501,31.698487318453047,19.11122643908231,5.947935893728384,190.57134172977013,734.2399979021341,-582.4372101637091,13.5860750974621,-0.6839071871415318,370.4656853020756,0.3435954102836547,19.7302076335076,491.7084775732728,-0.0062774147939066,55752.76695998013,37.22018045007927,82.49235811190925,11.097534388561144,-0.0853372079797978,1728.1139906981116,-20.640349225170358,-18.084266306248384
2010-10-29,20.693493477582976,3.278631143229506,29.871896883007278,-413.49218677079006,-301.68891293318336,205.93551857930575,6.512807937386619,-216.42056369151183,65.3446998213719,-9.555324092362534,7.7175535448581885,52.44458169201769,46.89994963728012,18.020788183654712,216.2911351021872,728.0631237790226,364.5571324063517,-6.369395488559178,1.934988122936804,133.71767980076174,-1.038834177245889,1.3362124042509436,-44.34577173934622,-0.1770380420380304,868.245578110218,1.820192188078522,-126.3632792433562,-0.666707846359543,-0.9843696518485744,1903.4574175867456,1.0811469052600842,38.07390324362754
2010-11-30,13.929094943363664,3.3066032282614817,12.585745673015074,339.632328184728,-422.6737912918352,936.2897327237145,0.8638871500313872,410.1246281247176,29.597167524022893,90.2206821100532,73.45358254056902,-38.8174894853734,-8.495379099902891,26.4912151695302,150.1063252076254,709.7827277160324,467.5405819354514,36.62783048926667,-2.242610358852223,449.6361564254944,1.6669966148688786,-12.72136861546926,7.954300749078357,0.037457316393644,281480.7671644706,103.42252732026648,-245.57703695952264,-2.4038981427590613,1.5707508195125897,-20153.70288113915,-3.479692944022908,20.693493477582976
2010-12-31,1.8132796991400677,3.320348371237054,1.9860565220894768,-222.37262648883112,342.78009844585085,813.6883429800022,-9.957692373878228,172.8824516099527,43.1615784227568,125.04749821975568,69.16256436984095,300.47858376663413,-216.93059710772104,67.95288406514106,148.71849286497763,674.7533577599821,-178.02201551774078,-15.82997351265351,-0.4671649168899855,598.6104285964739,15.125456560873374,-10.647913994863323,-518.7875838199852,-0.1139389145230294,73403.4054822363,-35.791398966847545,237.59325512147265,-4.9757146127209495,1.738653591651392,-234.48109214338183,-0.6365206547774704,13.929094943363664
2011-01-31,4.965739402534088,3.3300940156956447,21.96816399829335,522.057775206154,-223.95982847907032,1062.376009360367,-43.81379995919448,27.33899709892573,-10.939333637692116,67.65501486880373,34.135839640867026,262.4981125031172,-161.89683626795443,77.74479592292592,5.987215678215631,605.6253088184279,-1469.6700172900478,-3.5681415954136355,1.4373294847397602,-223.41290419802408,0.7134210866389594,-15.146027058104243,-6.6973680823216455,-0.1584931328836152,-696423.70014452,-49.66654813426425,-30.30354363096913,-10.427328796968496,-0.1611372406579079,-1883.670216808663,-5.434876013885365,1.8132796991400677
2011-02-28,12.410826826506735,3.3363663196827105,6.573518212023516,311.5238825394268,522.6390552171013,575.4304192474087,23.629568426366653,302.10043816296576,-7.883269884605498,72.51819102505141,20.687906592188128,308.0450643362159,-291.0304420961439,75.01058718857416,-1.669932998858529,603.4801787052921,2235.247575011457,-11.8172443111755,-1.3196934435161474,604.8045643120604,1.2446274637398176,-0.5513838157413034,13.886280927923508,0.0776984604314905,354718.73807651736,-6.748642227759834,52.0020006968717,1.289671045440116,0.5873203853161613,-1988.3995725828863,3.5270744797901585,4.965739402534088
2011-03-31,10.036330389523616,3.3431207986991938,11.467381308376982,209.49970669695352,307.8966273370912,448.1920440587016,7.149563767237478,90.44729667153338,26.646748494454076,99.96794619173563,25.84896369647559,113.5738760460076,-83.89144052897892,76.14508706159624,87.87452930654376,528.385190088878,338.3218457862631,34.47265962782956,0.2638319602328661,935.5253872553376,-7.708027531578722,12.43561645629341,-274.0390053134106,0.0663328293498399,-92037.30221282318,30.79786815326736,-28.7667331625986,4.187629008599757,-0.2219985852619004,-8429.099240144547,0.7185731165735731,12.410826826506735
2011-04-29,-2.0565935615128743,3.351126357833316,1.5378283622794902,12.369105013426132,210.57247571410971,404.1151262656546,25.421484814837854,158.25297666506412,105.74930453034816,98.93363622832344,23.239005537807053,220.28209107868423,-122.27425670171282,55.194169850928375,210.43764294383445,457.08139160556766,-1417.9550639122913,-78.51139089290481,-0.3862904614030177,-319.7684202985283,-0.1235549292354392,-9.670246655475054,-88.87802812913469,0.0025646404047758,-29347.98212224804,-45.73407672400133,-20.57645385033834,2.8432582470589978,0.5134510821407119,-457.8425081468595,-0.2820534827588545,10.036330389523616
2011-05-31,19.318040017137903,0.0,9.595196363003138,45.2029813821708,13.234193234240776,371.9041425118068,12.02682252658446,21.257773112432787,45.57990308712947,16.30972966235168,36.39946509495265,-104.32681168872185,192.5441333848513,57.600032647476205,46.90114630281051,435.2643945771585,777.860531397987,-24.82375591872531,0.2672451838269856,-976.0397240048788,-5.134322441296945,0.964928439242442,-37.958658049161386,-0.0158960513886756,318213.42326185666,91.8245811806277,-143.18849514667545,-3.4866730102834964,-0.3869235042933638,8872.347418361627,-0.0030326857207043,-2.0565935615128743
2011-06-30,5.421482161615346,0.0,-4.287109395513065,183.7180848245508,42.47957702018863,606.0035934762404,3.256215506061721,132.27635461705594,-79.82397424921002,-40.34874604694448,23.56365777465049,-129.34736818800303,119.59008881430152,-10.988037357833504,-100.88999323349792,375.2305605574098,35.80194953386081,11.877237897769676,-0.2195072833707221,546.939087364387,-4.081675412732125,9.397323539333414,-377.7395658598962,-0.0207383426490559,-5240.757963167504,-27.28739937435204,-231.1128069878908,2.903133397106103,-0.3479212611995379,3130.23293816582,0.3758821436706157,19.318040017137903
2011-07-29,-5.333290724589983,0.0,-5.946027977853314,170.7124291837868,186.10791906733076,509.49985662024073,24.241935911958382,-59.63247131247943,-80.92690771320355,-31.88869934779972,22.45988560163472,-146.03655114582983,125.37425032178584,-4.221465316294797,-103.5991271861133,365.2562895645594,224.67403381531813,-28.83929890493971,0.0501817602343754,534.472255675787,1.0926566948069762,3.3606190224061194,22.17957299263253,0.0505402640557428,79599.04436620884,-9.3661465311196,12.80418930990723,3.602672217675419,0.6105076055427574,172.37968542696035,1.5186731876596298,5.421482161615346
2011-08-31,-19.0284599347272,0.0,-8.015760659727777,-19.89263531397697,171.84184756570895,271.4460995516725,-2.457116306387402,-82.51289368294971,35.856024395387124,-10.389620932052289,18.758894181168397,64.11859184698244,-9.245624055268545,-7.331837631966081,162.16898679994694,349.5162282596333,-872.2994800451556,50.838220870502994,0.0856422872670311,-130.1750313946004,1.685945785663705,2.993545647495715,-114.73203936225082,0.0392986582102219,330237.22835824266,-6.815970340059586,-63.7553019159283,9.267095388975278,0.0214081334410565,3749.0260862150462,0.3257459812923571,-5.333290724589983
2011-09-30,-22.159957847398207,3.365723621525628,-20.787604500997915,282.3085744410484,-20.63530434562827,51.32625949497246,-2.123034248888611,-110.81038449120794,59.48590806791935,57.52859894287291,22.78738988339847,30.366162407676853,-50.752286085305805,-10.336476831241953,204.97437915073849,480.3920073577984,354.0776629155393,-60.66444931462252,1.093278731016914,-151.05985925619643,-1.962046219783048,10.076535421772723,23.14131367866503,0.0118100467994604,12725.724361319097,62.99206332835284,460.1100267819231,13.07042360434616,-0.461374879933075,-6051.598248970302,-1.1794848969506049,-19.0284599347272
2011-10-31,32.302479869834805,0.0,-26.44662932892757,80.42932395092215,280.760667932112,-532.2237171352382,-106.1682267312007,-285.4206405120997,71.2608732737526,68.38686320870758,28.25810377784081,16.800966822311878,-11.562802512369956,-9.16687266364336,226.7987192874976,440.9834893812509,841.6080100204749,82.64983598851498,0.8036666138898332,-827.8220465368886,-0.5365667899218636,-1.7080073137748857,-1.1330580831959196,-0.0957581773769016,35115.652495143935,1.8629240530417377,-5.788818572158561,-2.322108779008176,-1.23972374075678,-4300.939134947606,-1.738522193536646,-22.159957847398207
2011-11-30,8.129549376403478,0.0,35.81652396580972,-68.55975262211922,80.99890130392379,-152.43270712077086,-71.20449534909909,-360.7101729943906,28.90558676590186,27.20882829823216,-1.3255603674004306,35.78300923882921,99.76642578698784,-3.705623034074748,108.37183197634316,536.1836072693106,-911.5011185045478,13.532772402176874,1.7630059271053669,-701.750610171352,1.1889508302710965,-7.83747100842173,46.02886525065151,-0.012371074733871,-674200.1919161603,-85.1417736199145,-128.6137154328328,-8.731610211112226,-1.4200058128921214,14031.200630895968,-2.367635154939954,32.302479869834805
2011-12-30,9.420692332632132,0.0,-0.9404492657749384,-235.3024261001572,-70.04655078637236,25.050888517430533,141.63175570706096,497.9345061885252,43.47948185428943,15.818716091950066,-6.165215917239559,112.6631378150298,176.65159199128624,-18.701835692613457,112.40545298328466,471.5268488402322,-601.9285645723503,-37.12430803621615,-3.8479333467544032,-795.503343803779,4.366320956153743,11.042239464319351,444.2663528877311,-0.0957424820864085,87225.72033468448,-61.38858283427008,-93.76009784873048,5.841926564289906,0.175602619644188,2527.35712997496,-3.1405704837815307,8.129549376403478
2012-01-31,17.626218802197638,0.0,2.4770531507945943,-304.01970734468586,-235.3852501126657,406.39172898210506,-3.393600913352933,-13.026863915144643,-27.210968241710148,16.245695369382204,15.917440870585748,84.32837673332766,88.17612095398405,-49.86725768416692,-32.21231143040092,473.9566694406674,-1021.4895840435316,-45.44849045225976,0.0156257529403512,40.27746886449404,0.9818841063017488,-9.058084429854702,70.23955691419815,-0.10110697944596,111264.81287659892,3.723367696427104,-232.19008789634984,-7.998417820941327,0.2500763115274083,-152.51522623242636,0.8067190986382968,9.420692332632132
2012-02-29,12.505126389926076,0.0,16.57421505707268,459.6970283492293,-305.2865837942066,944.3443363813644,-9.144326604504164,34.363709295004,-12.50995512975604,52.16268570836266,39.444610370650345,43.92513087149193,27.58386510724181,-50.42969965031071,-11.605127827948404,641.2914931840578,880.556175827762,27.77001091583841,0.7982865740664774,683.5176952769775,0.2561154895128368,-0.6465585050509617,-35.04270054355766,-0.003091363188957,407386.7267259639,27.17979196283906,275.6353820070738,1.9406962331993045,-1.0932727695114437,-2566.268983107846,4.848733431637385,17.626218802197638
2012-03-30,11.85227628831801,0.0,14.60844081535709,111.09585368384082,463.4578641503723,674.2625758750019,-15.854403594539162,231.29048537550432,68.20444321471447,187.7494545338368,31.391422640096216,124.00749083435848,-237.075276679139,-56.7330192109721,140.04926002042697,630.6406815920161,989.2954119464212,35.91015985865121,-0.1847189912317421,3564.29376986987,12.293594495277318,26.526585994094148,-222.4304515380163,-0.0554321116893037,12626.877562966198,194.3747992781324,176.66603067967756,49.16861641585402,5.870329645958947,-11715.902213782829,1.9615659965515209,12.505126389926076
2012-04-30,7.622389412382428,0.0,10.366025935174685,144.895792005355,110.74399189710654,743.6831408905457,6.578825389866751,203.98344224396232,107.76554502800442,172.3871106714807,23.29908453895956,185.20363161083517,-273.0166549110248,-51.6922393725792,230.0589558067926,644.596099432556,-710.6435244043091,-59.81823963032397,-0.3143583706269005,479.5451186067312,1.0803656962121977,7.405409720553578,-70.98500034459221,-0.0258883943612442,-18504.345365449783,-34.58993252142304,10.479206869276538,6.140270065818299,-0.8494915495195627,4053.16801377236,-0.8656782510724312,11.85227628831801
2012-05-31,-7.642130880635371,0.0,-2.8954096960845,236.2460378276437,146.79307543230112,662.869317841172,-16.695850959298095,145.1179020347384,0.8568068551937753,63.18353313450537,24.981363229471587,-56.66599789228121,-230.5663668189765,-72.1746013253539,-42.50847961474216,496.6770172476219,2555.9465749642804,27.62037661171888,-0.2927557409386273,-318.7360962452776,-5.832386023937715,-38.536337763200144,-60.60773413213792,0.0007627564359617,371008.5349961445,-27.50387177508874,-44.97672152150324,-50.38993985209416,-1.5499035562320884,-10090.991424163469,2.96062514728834,7.622389412382428
2012-06-29,1.5428197846765852,3.402419114792767,-21.738781490274366,190.94259021965576,237.43928568462115,373.97588159986407,15.453666062392516,-40.60619023274177,-66.22277353717624,112.61746588617976,33.8843217974378,-185.5190915578137,-71.95722574591859,11.419129170325428,-86.08026658706547,461.07523812239725,-2452.028939472622,-3.4350063748884168,1.3642209445318474,-1042.8576896717404,-3.198168000625856,-8.8542041057731,-196.75634778097583,0.1391404584230451,-41235.19708180241,-304.22657838054266,-255.82543531497333,-7.694738589443972,0.7618322101928072,299.3889116811697,5.627036041185946,-7.642130880635371
2012-07-31,-4.683570947465858,0.0,12.901126203928222,170.40569554028863,189.91820547406303,167.54988774924828,83.99833252326327,-300.76349420126166,-69.67485866755374,84.55647430122916,34.93916162916024,-202.52534852235132,-83.62511249201242,5.731902805433331,-103.65321588478,660.420267966934,185.4425182003979,4.140473287149945,-0.8965983933120968,26.163702956667294,-2.0438754971688127,2.0340854887061965,-54.8524749789558,-0.0322193725274559,-71178.3192107249,-46.64331109802137,-48.280748193325934,0.1899765158476754,-0.5312681792194596,-2539.111728594369,-3.9695077285918927,1.5428197846765852
2012-08-31,3.8258839390231554,0.0,2.661216210925501,79.92205133139959,171.67984168115507,-75.98768243841674,17.413836056113112,179.6721241861021,34.691555129380056,-46.6588932773529,25.56893477138658,72.7185240876348,53.78604336304651,9.505872177911572,131.3985964943999,462.9196280549636,145.1549725977152,14.86875755098825,-0.4713977272301835,954.395925508854,2.262687004972804,1.4509122315475906,65.45299089204991,0.0277659578222806,49023.65570996516,-508.85463209788367,-19.855861847355317,0.3763857149856022,-0.0392928213613714,121.94444227047644,-5.398863516027596,-4.683570947465858
2012-09-28,12.281894468894524,3.378474771075274,8.506258636304926,-82.59497130466366,81.22629858645965,-89.9238771304687,-14.88543685193422,36.968625624159024,55.99426861574101,-51.5870902211053,29.624098967969868,278.0428928218473,178.71506654837134,41.921878888658966,189.25889533205608,489.7613685078543,-1482.6663279725938,-22.564479294381076,0.1932279402039205,-1594.354723847353,3.4478107689169804,15.394380406912816,27.484333163875363,-0.0595537988500809,-5726.315413460136,57.58544914528716,454.9879289923245,12.255003654189096,0.5215769892221189,203.23635640052817,-9.358658562685903,3.8258839390231554
2012-10-31,-15.52350537982208,3.3805658992876797,9.104316641806832,1.9426910188446056,-80.6892533720467,185.5969157050733,-30.953595265181864,118.46823223785276,53.25976666104539,-54.34395047418339,34.7875072959582,195.4462244855277,120.48634161631576,24.754121377966825,166.79412330464567,488.4288294970006,805.2659633685182,86.67562508359995,0.0310224985040163,579.3263482889124,-0.8345309563372041,-1.8916826213590523,-1.9090993443955997,-0.0542115857889564,-2918.0119812078774,-15.972377432822556,-14.06431839558661,-2.3782849308291105,0.8109601381509535,1656.793163093862,-0.9492315068112588,12.281894468894524
2012-11-30,11.049554411185142,3.386865540397933,-6.013357833202008,-69.80383870981706,1.8521082222208487,-48.901670732162415,53.11958162518525,127.27222971729266,33.5126510816342,19.599849380057396,48.30836900433951,163.7407200273937,40.0430093155707,21.820874600503792,65.72902198627443,484.2740957980069,1645.539129840559,-28.17161604481214,-0.1384246594126857,1183.628606283287,1.250688381283311,-0.5576332247299547,-191.40015581475063,-0.0381285470295416,-78204.77307718806,615.9600785667051,-75.30700539233237,2.2308358736150358,0.4037600007520225,1893.0979315286456,-1.9531069422298089,-15.52350537982208
2012-12-31,7.64487315002229,3.3769010386411464,2.6235003618175323,63.39501675383867,-66.68009001734912,162.48781362840148,-37.49188340539807,-83.36456208117538,16.992370187366475,36.30553834785931,48.11614489115493,78.33619135508424,19.775340411076453,58.52449449782453,20.988149549383216,425.33281315828935,-1626.83143606172,13.46257421822878,-0.0863849137782806,-940.218795261234,1.6534209942520022,-6.213431147551695,13.22946363698793,-0.0623754848130571,-58396.33186580055,55.70085617091993,-334.89198816882106,-3.4877828863143066,-2.342001973319867,-1196.7346451385674,0.8940942898923012,11.049554411185142
2013-01-31,16.298435456980666,3.3862576931510637,3.9719962114302976,187.13323395090745,64.21576273375968,194.61735494710143,66.2088563842458,36.6463723140544,-23.5137362552046,100.72463516758296,25.84056956212017,76.85856556370655,59.3291528917682,59.76371688956584,-27.399827634934923,237.36037652876945,-789.0194497685654,-57.63304418168238,0.026208664408758,555.7670671118194,1.695146512335327,-8.629583826738013,90.37924153917628,0.0964059170594682,200169.67144789547,88.4979662726524,187.530232846408,-6.757623621343427,0.6130280069362257,-4383.178120798832,-5.341190377009461,7.64487315002229
2013-02-28,9.26461871126837,0.0,18.380095601970503,-227.66476796774265,186.91629685521283,226.73420169779885,16.334538765030047,55.45197522913364,-7.517142818503586,135.69563943446602,11.804950923799437,103.91603831709617,52.28613493307727,57.834456789361774,-1.087601665831215,399.7578669597133,865.5300387611335,17.26048932224765,0.9496851652565024,-655.6058777278922,1.1025499425904286,2.0496413050547773,30.23096792191473,0.0393754256062619,531372.1288587954,7.308022322172157,257.77255891161013,4.010881585816449,0.0700559407486025,-1515.150083076078,5.932528529304264,16.298435456980666
2013-03-29,23.28083802114308,0.0,4.362744822525875,143.78721498088603,-228.1342348527258,588.5021072811326,-22.97124540375731,258.00921655812164,121.6193548912444,105.51129564352064,41.25664316092086,210.76720364971047,-477.0559415268036,99.48062466307914,215.19771896679228,540.6480871980957,1393.2614839828009,-14.903623811475995,-0.940356196831528,2952.424349369845,10.207450756135929,-13.84023482718355,-112.636307566916,0.0109470863970129,100763.9781703446,-29.44015909615953,-419.37556551297655,-12.09183173313103,-0.3467977401930966,4724.1824004660375,3.68726923424056,9.26461871126837
2013-04-30,15.275105975833885,0.0,13.47384880537411,100.24145509747292,142.94892245766042,774.7784608153576,0.0,61.24118534919421,152.69494808481022,86.12913285452257,33.82481852296621,246.342716402869,-407.5405954420464,95.55267222996352,309.98012078016006,540.8856435262047,-1856.4793070619144,23.08102065255937,0.4764205877983731,-104.43044666878995,0.4680854864502066,4.1368236028277465,30.86442726611267,-0.0301019385525762,-12457.087570765989,-45.323827269578,-14.212198603389169,3.524891295283325,0.3119218635199061,1102.2339372434071,-5.272630265146852,23.28083802114308
2013-05-31,9.225362564317344,0.0,5.271540767145357,220.94749001965457,100.81185955281896,885.3608915710051,29.76442701331609,190.5899080879871,-48.41678576022088,-8.38278463808146,19.20301426604265,-104.84783417517627,-59.57207835250525,97.75369452925746,0.3454251816863998,543.2544318029921,1265.0087074806593,14.590796886876063,-0.4512579793110478,-472.04954189002456,-9.266578170576707,-1.1005396670330043,-117.52190345911912,0.0304737693703054,-34395.86123555526,-42.87367577135453,53.652293805188506,1.6944915308632886,0.4148844437304575,12123.089682708698,0.9803922926467692,15.275105975833885
2013-06-28,11.57082639074146,0.0,9.499820478205214,131.26733706045994,223.70540664499728,803.2723938645381,-42.77802187095584,74.69514711333017,-109.56772357191387,-17.67637193442261,29.58236373640237,-177.58849266093011,189.1254608560496,79.55770878895508,-130.00704755664685,536.9240509624362,-724.9599238441706,-7.140332722294829,0.1812570228503819,-2906.3575215785395,0.7426636232545434,2.6191265491608533,-95.552717927088,0.0450425465025747,-181652.5098444,-46.703961465591206,68.58224214252424,2.770468725064248,0.4734883119353341,3691.007575764961,5.51643988239676,9.225362564317344
2013-07-31,9.70599545254816,0.0,-4.160575103906552,332.4980080861963,134.34110687014584,822.5653064283815,13.356035872750828,134.6053894861979,-118.70683881427463,-61.395133739712136,30.36235295424826,-210.7485593773628,95.9281157470135,90.34697210388916,-167.47663365780295,530.6321107747002,479.4305003373579,-4.327598184121371,-0.2121102483657121,832.4692839376776,-1.0033739293282906,-1.3156178811673485,-65.25479790768804,-0.0496066911903869,-101729.4504880067,64.08590662498344,-162.52352142529196,1.3178237614574186,0.0910374759319836,-2353.3707822915603,0.026083319925739,11.57082639074146
2013-08-30,-7.388220930903063,0.0,18.98877404242405,208.9000034558076,335.37563130535835,638.3736104148877,53.55835495688751,-59.11020910312384,37.55084093957133,-4.3560161427135,35.69603789173841,52.898641821233205,-93.55046674918916,95.52144448085023,130.8722734785863,502.9351024339973,-100.62570815919752,75.73906307710689,0.9934237263630684,773.5164441413235,3.66927942964395,0.0063286616875046,-45.67541494113402,0.0298061698030962,147930.73159660585,123.43889664135406,30.687738735284142,4.474929604668915,-0.0110466305061933,2254.707195999872,0.1580001395904204,9.70599545254816
2013-09-30,12.97486799742518,0.0,-9.509091212048784,131.27412868687105,212.49697015166663,333.4461239841637,-48.1092411149842,270.0740330266749,69.11142477330252,39.10613983896223,30.54331823480812,41.86164966211508,-76.80178345027939,65.5893636445373,203.82739470378792,553.3232890820652,-1293.6987712081925,-33.40292755150659,-0.7824000540283438,394.2990880756006,-2.0925628693600515,10.75290097156538,-94.79488815400418,0.0945251267191715,-3589.691011380404,352.9261124972492,60.32811751469696,18.235458487183948,1.3334295458864247,1595.162759899933,-7.500281970563556,-7.388220930903063
2013-10-31,15.712781831481026,0.0,12.807647963451988,155.27163831778017,129.51180495179366,388.5625911019879,-36.66026235646275,-134.86864370331136,102.51054102107835,77.79323624790969,39.69085618407291,37.03518952664312,-70.55020622392371,87.30724600913544,247.62491776965737,549.6099848248297,363.2565543995213,-10.760813865943078,0.2127165608795856,-676.6651231159476,0.8872825540551617,-1.296143739748807,9.914409834510025,-0.0731781585493314,-57538.81580140442,-12.302577678029138,71.2575680865839,-3.2543340183810585,1.1017282603211385,823.7932548985264,-1.2788217415186196,12.97486799742518
2013-11-29,20.21553557695032,0.0,14.207870302877016,146.4556620285283,155.85918250367618,467.0561147974011,10.788631492308912,182.54495237668309,52.17171648222339,148.1489733971707,58.35004320154336,-31.42172716969716,122.73022857272773,87.34119581954585,134.8648193201317,575.9430384861558,709.2611623416242,38.89534707108379,0.1078429805288668,1629.1811183621055,2.69602794901931,-14.739967397698583,17.7006114143569,0.0480293128705833,-125587.98584013803,-97.76717676536686,-293.79971266088046,-71.19526346857926,15.57795296829692,1348.004008065007,-3.1630640738135654,15.712781831481026
2013-12-31,-2.4849496133450324,0.0,10.725144318476568,-97.06565269311446,147.7190230209383,608.5577508642135,8.805357144868724,203.2168858645504,-9.739721572091677,132.91078812814376,71.35682941915464,-54.34711183434003,173.31679057921602,21.783275089849248,-12.696820064011742,492.5777340110429,-950.9146042244248,172.35648926430866,-0.2512616201551046,-211.46390296379104,-3.410802842505973,-4.181126963761876,-2.2682498921108163,0.1320691001060407,40937.18389203213,-175.6307332840574,-58.94795511074719,-8.49263647707857,-0.8179643066973483,-2980.584611463637,-0.8859181230186195,20.21553557695032
2014-01-31,-19.384093777280512,0.0,9.685048335326352,189.2226615954825,-99.0820476427682,679.8479824452509,-29.832264187160163,154.21164764235766,-95.6091865656371,204.9957109235684,64.04974040278239,-149.34403596322596,99.25642160873898,7.712103856229484,-168.8594400334752,309.65001806385834,-493.5135010871145,-182.7834633494908,-0.0621541675045984,169.68983182412012,1.0797674715327048,-9.207760795691186,-72.47326655968027,0.0866510596022691,78217.21516838297,-40.992227666659446,280.3878555893069,-10.216013274880744,0.1776988373018042,-6036.972275089793,1.9282245387197747,-2.4849496133450324
2014-02-28,20.133317962775887,0.0,-11.790867210428225,235.3087920058597,188.7967700995619,212.77352874846363,6.447614934003909,138.47225243307992,-81.47535864442588,16.256127200757295,60.227469144835794,-183.6786778123785,9.436651854850592,5.061545247220908,-141.82789147056292,329.2171319177901,1815.009133685674,-13.917355368647009,0.1297061726671004,390.4758065674414,-2.095986494591159,9.067059756653002,-19.58714019006493,0.011982171277129,410987.0516695026,74.95197759926081,149.67089778988245,58.33471834665089,-0.2975511028750333,-5871.177158432518,-0.7564954672263298,-19.384093777280512
2014-03-31,-0.8619787829473743,0.0,15.809130427733532,283.43454900187163,233.88906389569547,266.92103030055665,20.83627169755105,-167.37535519288605,162.671464216757,78.47489182727185,61.23865312606132,496.85372097195926,31.58635157077466,36.06499372827851,579.3128204882282,410.53762564560105,-97.52575547222614,71.89624890619757,0.3204424636794776,-1890.4489516748245,12.014243418112358,3.3359060720055567,-121.18083018356242,-0.0330000548724056,69709.55329001881,-68.8956816326568,-21.68681706731502,16.479688374273707,-1.0250373867062592,-4298.461817491319,-1.2732053896050672,20.133317962775887
2014-04-30,-12.727504427520296,0.0,1.498664492859506,-30.387463169698865,286.4483682076523,-18.78950437684502,48.288523328543405,227.1453460336413,192.93619987465323,77.00638582593226,57.49400652971393,541.0723485549728,64.57939577901524,31.21441489269766,658.1550805318072,461.3023579742024,-562.2083137120153,-69.34892906841628,-0.7121145015967187,-1224.169088662679,1.6704831636760955,2.462460542400102,51.06001956156638,0.017950445073267,11789.814915364608,-7.9598453119276655,32.63506339316419,3.396121454696555,0.1586392189599479,2084.002265410236,-0.5439303041365164,-0.8619787829473743
2014-05-30,11.004252103704612,0.0,-0.6643387161660167,-272.8474884178984,-29.70614938807838,-174.8392282259054,12.931233797308776,21.44588272445757,65.36528639520782,56.87222459780372,47.90021815491581,-26.16019588432827,-211.1868276328373,34.9895993326311,118.22504130219868,456.3505908351876,813.0329114871515,-8.494465977747325,-0.0051669975433479,-1968.6236342204056,-7.440633725539868,0.1580004383789344,-12.003168778473992,0.0235261700466948,12709.054321227595,-1.622252449168414,-193.72016348224832,-0.379213459291293,0.5896966751555084,9739.827103776508,0.439412756151583,-12.727504427520296
2014-06-30,6.081452115185585,0.0,7.11298677717387,290.5815971258475,-271.7704007486023,254.78990942994292,8.103112974456888,-9.472826597069098,-89.71899001633818,8.219161463260102,34.94133863340355,-146.58952500064885,-54.81098083081977,39.73223552500813,-111.39683790199136,648.0995692909132,-1078.0610098583693,-14.321099542125353,0.1437752616286208,442.6975856663949,-3.4087701010412843,-5.716644413005405,-6.011677240965355,0.0739999501927788,15865.844568019733,-13.07515965936257,76.49682903264102,-10.56731929882082,-0.7276163672040639,3911.499956357118,5.037288016973093,11.004252103704612
2014-07-31,-10.358630829969854,0.0,9.006717139171135,-4.638538527955298,292.9750532094949,53.766042811029166,-5.561771341568643,101.96869076957783,-78.944714767083,10.051887852386123,-56.61458634663833,-48.89474075981877,-44.063575014189325,40.358567171290886,-97.2676838843968,416.1237869546764,589.5196703119495,-37.67786063550909,0.0870212336195749,299.9597196598333,2.397263577604207,1.7161804239858185,27.837696563478858,-0.0340668619098707,-49449.40854447894,-51.50644052248367,227.5282088119848,0.8717876040432202,-0.1997966195544904,-377.26413239736576,0.7877466313823263,6.081452115185585
2014-08-29,11.026528811534655,0.0,-7.21689221375158,-185.2117121263821,-4.1554400340779285,-89.91730397441845,-63.19900471180283,129.22305842578675,80.05682463257202,35.78259611276429,-37.83112626870809,210.4998565081589,-65.10248403857847,44.19732603564969,222.5948408655683,432.7028541741934,20.59676152696602,-23.63981078029269,-0.0833129067127068,1177.2929884576706,3.583853156617238,2.1793095652543286,2.0775163290741148,0.048311441483444,215019.7337568365,71.74678719106726,-16.558981674486915,8.200624138297712,0.1383299536881708,474.35963799018646,-0.5291785198853205,-10.358630829969854
