date,excess_log_return,log_Mkt-RF,log_Mkt-RF^2,rev1,rev3,rev4,mom1m,max,indmom,log_Mkt-RF_lag2,bm,chatoia,pchquick,ibq_adj,chinvest,tang,illiq,turn,beta,coskew,gammaps,cash,ep,gma,quick,agr,ol,noa,grnoa,pchdepr,disp,first_lag_excess_return
2008-01-31,-4.133230466924333,-0.6022816464232323,0.0052507349538769,-54.53861738056538,18.92721674251928,49.46145479931789,-23.08213933953722,0.0,4.963531925328666,17.207209769584182,409.6367369827569,12.829771159899222,13.322492981233845,8.411381427152039,4.075469992169458,357.43332851707225,1.2942930236464856,-128.83098140031885,0.0,0.0,0.0,-9.679930148507864,-2.0192406275872585,-6.810853157236437,-41.53060998909791,9.572100296335684,54694.4782518982,158797.17850343976,36.851174312934354,55.70946286507929,-4.426382781203124,0.0140821373222349
2008-02-29,-4.483439109471547,-4.531129902407526,0.2971171664273111,-0.5778490604195037,13.524729652777925,18.48740692855587,-98.36055289861152,0.0,17.332526507023715,-47.75338637421931,422.6563849062812,16.352679943782007,-19.1155094312602,9.500046382698873,7.945303899508495,356.0522596675264,-1.233171774367568,194.83235858278476,0.0,0.0,0.0,-0.7204074287898408,0.0503739294571587,-1.5100360755847078,-3.576896201838622,5.687651619915741,-27375.26442195289,-16970.169758594595,12.831624619102328,-10.330309318015289,-0.1097678535274475,-4.133230466924333
2008-03-31,4.370742770196545,-2.1569593494452013,0.0676140350871548,-55.88491229815476,-54.20209057265945,13.54043641508876,-171.02648283457387,56.857453053042754,-13.910298206068411,-8.366927304986753,423.1575343107966,-5.945222206467179,-71.1676179562923,-27.11266278970272,14.713496660530758,350.5147810122449,0.0886074411364941,-28.29067102668921,0.0,0.0,0.0,6.503038523298727,-2.383699076380678,-6.095074012099644,40.03112962841021,-16.446776723243936,-20168.03059533657,-30533.45829991065,-17.7256540480076,-30.224182051347995,187.90613474717,-4.483439109471547
2008-04-30,-2.2426614195510264,-0.6386012050364618,0.0059575279890619,-58.937795877649016,-0.576142368344132,-53.88595558384603,-55.4034599302576,68.57410882900655,14.618854628978642,-62.29991548328543,439.490696909253,24.13835649601192,105.1643829640478,-23.42805522024877,6.984627190476516,346.9295430884104,-0.4791733629604656,-24.42133587121208,0.0,0.0,0.0,7.165925317809112,2.6862330922418725,3.185933820731151,26.26567436427206,-0.8546140324098825,-121299.62496833922,145231.48427888984,-18.763027695864658,26.376673838471277,184.5071400809049,4.370742770196545
2008-05-30,3.3801143820080046,3.088295018940188,0.1386419882442749,60.415712037163374,-55.8636703521817,-0.6007629562373813,-79.54929698986732,65.0690702530389,1.2422506073993604,-30.06081024835128,465.6219710917754,24.293063594719904,37.41128131765894,-1.509466560679367,7.48615942271192,352.18785999128403,0.296118685547637,72.90866614079232,0.0,0.0,0.0,-3.431826598656812,0.3014737593218157,0.6862831611563536,-142.67661234589423,3.836068962038748,10683.465090114158,15022.74256447237,13.350402036447552,-3.4979694976737017,3.582698608804776,-2.2426614195510264
2008-06-30,-3.2265537942316094,1.2607002372254157,0.0231902118385438,-23.56822029302413,-59.227774198847015,-55.42840390871067,24.752700745630595,67.06411373802095,-5.526389600741938,-8.887896065320508,466.6474461629426,20.919071332407583,105.67077131635394,-1.1032039023619138,3.828523154569124,350.2156253626583,0.1663636528225547,-198.91039352589945,0.0,0.0,0.0,-0.714716930324613,0.1201834094604574,-1.2641918621522166,2.1774141460189185,-3.4217205891612146,20626.02657709224,27255.75068478007,-8.427059305944987,3.585263500459938,-5.104051369675574,3.3801143820080046
2008-07-31,4.057738474518733,-6.055667283376477,0.5330241124090306,48.21883745146475,60.293588438491945,-59.671715401325216,48.26109256356434,75.29462924707019,-17.284728518504643,43.08988469797991,467.4922296713936,57.13305685122485,-40.67868646193419,-3.346043661253659,0.7591281192195254,349.7340086338695,-0.1989368733327242,421.364411068005,0.0,0.0,0.0,-6.703092674503367,0.2861796784495869,17.40555329439937,-15.37867026182164,-20.56059476240143,86140.23575861426,-48709.85136893485,-13.09619636531074,77.00273072301998,4.856027157207507,-3.2265537942316094
2008-08-29,1.6109148826095507,-0.5288892723432005,0.0040826548615814,-35.10770415946384,-23.59016428895756,59.48130430328351,42.02713377701906,72.32971051492694,2.318358540133862,17.531236478352724,481.46150570573707,75.03960018518646,-80.05837623969273,3.175809711117332,-0.6366677423683882,345.15820537079367,-0.010420618691269,-287.5474528277078,0.0,0.0,0.0,-7.4200648406684735,1.9491079871024315,-0.3164002932441576,-96.91958407840536,10.76546434179207,13046.04235917423,24125.16087780008,13.506790477764582,24.38862833727389,0.9024350984224724,4.057738474518733
2008-09-30,-0.9673490459281892,1.0437428809445572,0.0158270310930956,53.78762382800429,48.60637019547118,-24.306978582144072,87.4005389036454,82.35757353598736,-7.926634544769409,-84.60610942809295,486.90149286973735,74.83926165965948,-81.07241832782667,3.2010979900302985,-0.6480014643283183,348.5758980953256,0.8518970401450963,-120.7409804218028,0.0,0.0,0.0,0.6777610446380606,0.1216964580980253,1.5395031043298388,6.158392310624322,-0.0371218958982932,-3694.23628933914,-1919.4755665841512,0.3437404876896472,0.0576818988213716,5.994655289235254,1.6109148826095507
2008-10-31,-5.415861601770834,-6.676023923157898,0.6462403164734527,21.19587330428856,-36.23332291111655,48.72087086208338,26.71015151345966,80.80448315620247,31.96523839132252,-7.445556396551502,488.57308933592304,-62.225569839369385,-102.95820761590473,0.7673886198024541,-0.7017577567133872,349.5384674994589,-0.0774892266691769,113.2034424371462,0.0,0.0,0.0,-0.1095126565788646,-1.837282049396212,-15.177133743011382,-0.5085410844704938,-3.301891972354188,-42659.802547047846,2064.9211412067525,5.838576060050041,-156.46572324895618,-202.5162859945117,-0.9673490459281892
2008-11-28,-3.9732304564143583,-13.023215258288303,2.460586002236049,-12.017107439328925,53.89213274880868,-36.3745077238065,-8.563631707088028,77.17830647940293,37.3272194383755,14.60769100984362,475.36301177054736,-25.74183058954479,150.79518592584506,11.217715992917094,-4.250372411844678,360.7765922504464,-0.3645344194680796,92.38950238491304,0.0,0.0,0.0,9.22375184303828,1.4042883155950463,4.825110389769094,174.06842864882697,20.46341109895044,1575.4843160025775,-7429.801169043872,-27.315297522493807,10.49854699314556,190.4720978494353,-5.415861601770834
2008-12-31,5.454930238924908,-5.605866911943585,0.4587588543039554,-69.85992481005879,20.930321262968647,53.07979264725935,-107.44934117983388,76.27237875170603,15.914862896105252,-92.1532018247223,468.8864712658736,-26.297487272641508,147.6850500337412,10.949025566879833,-4.303340576776281,358.29379278900365,0.4724564203164579,-6.886452182083303,0.0,0.0,0.0,-0.4643216533773113,-0.1982007885050904,-1.491184771060233,-11.505171849478984,-0.3381590206938796,-2885.110490888357,-9467.326517490204,-0.3190861149343842,-0.3189684369451342,6.9331688928340895,-3.9732304564143583
2009-01-30,-7.618548662708045,1.176110132391933,0.0202883154287589,-44.36819610287058,-10.84827989929237,20.868857488855426,-61.58584816693276,75.772174720171,28.84960468990019,-178.40213927314187,461.8066595257407,10.775017456485294,103.07647158230108,9.366188629771653,0.9465228752442872,358.21896942167047,-0.9276786800934064,-237.52050420183872,0.0,0.0,0.0,-5.28742096542608,-2.7791366667008344,-4.632539421860201,-13.09581108055147,3.596832182731952,98064.97883772198,165645.90973281208,32.004917272032344,71.34727871622435,-3.1135920194710707,5.454930238924908
2009-02-27,-5.510083783427059,-5.811641679260945,0.4921693840280339,64.78898269058352,-69.65087583448768,-11.186027429745902,-160.46401100450532,89.3328191090436,-38.1741408952803,-78.1374745306974,469.1291730758118,10.708511758167043,102.74765545687478,9.282140290557296,1.0047862631880773,360.37980826752266,-0.0872926752550458,115.48623743103326,0.0,0.0,0.0,0.7104134812051797,0.194526637208412,2.132347808830815,5.205634642338964,0.30221388346839,-12609.233977666125,-10768.140577283688,0.5825836899078816,-0.1073363550743486,1.2675932208131826,-7.618548662708045
2009-03-31,6.2292133770484375,-7.2468660267987905,0.7715087199666296,-106.74042281958026,-45.04316765477709,-68.20205700129024,-164.89547425378197,87.90281834743597,7.854606384058083,16.205503947675645,513.8566575730588,-25.58550441432272,-25.388523114128645,-21.10213034022716,22.36228536136812,433.2044766300195,0.0744410365640749,117.2142211708388,0.0,0.0,0.0,6.726939770744295,1.1572638619805335,-6.903243329264313,36.23960160490708,-15.43229831984003,-61855.10480559012,-72528.96462895488,-9.36044233557834,-16.0182854422031,-4.254216604717783,-5.510083783427059
2009-04-30,4.8190714211494905,5.7988762883195895,0.4969777833835659,-75.51687167808979,62.82002736629437,-44.70591097971801,-37.82929617343626,86.87456246384014,4.050743168412119,-78.60273454060383,517.5520971306579,-9.81533055750097,147.27673347396498,-17.409961587160975,18.36093894111963,433.3237137007804,-0.0532133896557988,-105.32176062625824,0.0,0.0,0.0,4.0185912959601495,3.0113856775223447,0.8734781398408415,41.10101801600729,-5.69687840418847,-1995.5513593554497,-59466.10459151911,-29.172991363369125,6.128401410044144,-7.713955898874531,6.2292133770484375
2009-05-29,-2.167041651792153,6.602983297524851,0.6400665413935513,81.8656057950174,-106.66278172220986,64.37752743052305,-35.06140618060541,94.24337344941118,-16.068678117415416,-100.05901988029116,575.9223944484733,-2.5806081746651586,140.10664506873928,7.485147298068962,-9.168075160620614,441.4292416007008,0.024809797705675,38.841111793703305,0.0,0.0,0.0,4.972060843668047,0.2963626159256129,-0.0175962176284656,-13.493684325213849,9.47275294666398,12110.745266356504,17976.797183563933,0.0750760461903361,-46.10750959608546,152.22309613340633,4.8190714211494905
2009-06-30,-0.2958476813774165,3.4758485043366614,0.1765319737213709,67.27592420573434,-77.22023821496543,-107.511905341471,47.36395352033709,98.46937328547008,21.639310088914502,81.29993659247484,582.3299299354408,-2.7310801900181048,140.58841789538843,7.550412555767541,-9.28590114845726,445.6976961878053,0.124111294388523,-84.20353151331,0.0,0.0,0.0,0.866142321004375,0.14829370643033,1.3313268682808823,9.362242199109572,0.1598140633186648,7718.251715245191,12851.99710126035,-0.1613234185284913,-0.7574508967256008,8.433903646012823,-2.167041651792153
2009-07-31,1.2571710064742023,0.2928933476135534,0.0012566144763938,-24.91479469746385,82.04232231536159,-76.89701605883837,117.3393509825356,99.89004071878496,1.7926837383881007,91.56470203362304,583.9610071394601,45.54822209895855,-3.996446897161457,5.152152633223578,-8.409311453608227,445.4341420013201,-0.1920047291206507,258.25234226637343,0.0,0.0,0.0,0.6857969748879071,0.9059834274604306,11.942380418511192,-2.6484321546086,-5.840539955352892,13177.929916147144,-27346.13163498836,16.224129254207647,68.40276005205668,145.09495666954786,-0.2958476813774165
2009-08-31,-1.2200439175481903,5.074308521806591,0.3773149810349874,-6.472645977857899,66.63688096974475,82.06278582314594,49.512799201875055,97.60247912851324,-11.607280031909696,47.91849334549197,567.2756586969895,63.28238328697051,154.3816664334131,2.6569535489777985,-10.631043905731628,444.444930932166,-0.0430420045588711,-225.01788868149907,0.0,0.0,0.0,-1.2277895844153903,-1.607990709265529,1.2264226669882137,-24.81790593468179,3.3008148851609054,-12499.33299787715,-6494.010492659174,14.521900416128108,51.65836763682493,3.2501151191653435,1.2571710064742023
2009-09-30,-0.4115996720933327,2.238418808553485,0.0733179237136188,14.743667638621206,-25.253456007434718,66.87945956675483,-32.36744158080378,92.3775800085794,-7.593809249648546,4.057892977973159,569.7119815803627,63.1958514013696,157.00065382954685,2.6805621953651944,-10.775811367848975,445.3243275688763,0.0349220210685663,46.56821894556708,0.0,0.0,0.0,0.0302096624593986,0.0039195674145275,0.0319414525465049,3.087530187765765,0.1155372033501347,-7412.998060936108,-6711.729573054239,0.0712698857647744,-0.1606648566516355,3.111751927277055,-1.2200439175481903
2009-10-30,4.000516649886187,2.7281493011175995,0.1090870237283784,-15.350507048271693,-6.354807893926074,-25.044003013800925,-14.621173802325616,90.46980865156628,-9.583909407765098,70.11276885937076,572.3404827394105,-59.357367369168806,139.98197158287624,-1.100580683853727,-9.094979483221232,442.6483752264232,-0.0787187526183464,36.74323409513528,0.0,0.0,-1.0801178441264982,-3.6164637681921903,-3.444568025828477,-16.52534466038992,-11.089168724042452,-5.859635834977363,-14231.175259795971,22639.461281645577,5.418313703989096,-144.53545503118875,-0.7376635055867382,-0.4115996720933327
2009-11-30,0.1493119175367063,-1.7896767074287832,0.0469634634363795,-7.43055381845824,14.603078476843136,-6.32381692397173,51.56070278395498,89.40109191809317,-18.62594599204132,30.85243384624974,582.3468341207231,-29.29562614001718,189.353578222713,14.15086299237725,-16.324178523810037,444.9384037632485,0.0215869293076768,-86.32452144315693,30.717359727749468,61.02504455086971,-0.3726140562521278,-0.9652757439025949,2.8405928006653878,6.610769023777095,53.77043730189314,20.21435117948656,-4866.814321735874,-13834.993026999757,-20.214762252044448,91.3576524640634,-149.22911635720982,4.000516649886187
2009-12-31,-1.53528813588852,3.7037132578008167,0.2004054267695704,60.61155866626999,-15.543350613107478,14.46367457799976,38.57669320418343,101.5710936543274,0.1917762692052834,37.96224685060302,586.1683892050969,-29.983356556517283,187.9353871701972,14.223968443447628,-16.319576208955393,448.4310364154177,0.2472891750246913,-113.2766579760048,6.944727511313005,-42.81913710104519,-0.4232287825408145,0.586534039891589,0.142679065343799,1.339798199033936,5.546694712307158,0.0706212999160698,37528.72172815772,47868.65051787859,0.1143215270042041,-0.3815838152472999,153.59188654403977,0.1493119175367063
2010-01-29,-1.5926638765283774,1.85684883261654,0.0503688559085512,1.0245427251001562,-7.4744293145185985,-15.540364670512162,30.64157712043155,101.58665404042144,-10.048362048257427,-24.912015621731893,554.200933967938,14.20022677856237,56.07238086522531,-1.0445065421264794,-15.596215351687311,453.33399862852986,-0.094665655857801,-20.94277554018535,-1.4994066819013625,9.98121715577524,0.0834951217997694,-2.6669273547335024,-21.77007588552873,-3.090273223894826,20.26896081834332,-15.8072251789418,96338.2256686599,-176724.53684996534,-1.0801457302668125,33.87428378008184,1.277637815964681,-1.53528813588852
2010-02-26,0.4134236773488614,-2.335539651050939,0.0798227938544829,-22.607391691208957,60.3215828768819,-7.33871938007228,20.68546230560309,84.37907183055312,-1.8255178447377456,51.18597533526992,561.0338089215605,15.203006160427751,-4.862862277487903,-0.5566086178368255,-12.500573363596793,450.0604142127463,-0.0548552865772985,127.3483485385897,0.6749406390631805,1.6184964233739656,0.0225767436067991,-2.802718737997367,0.6482149016148515,-0.4946489146921351,-22.122069752338803,-2.8911959632410333,-36805.45996616641,-36207.997420642525,6.007392585815248,5.209856288881042,0.732283926781065,-1.5926638765283774
2010-03-31,3.4074287604571527,2.279942061164237,0.0762293523046186,-17.803841162620927,0.9945189520717208,60.35547643645258,-31.19113943307612,85.53367347302739,-10.934570003796331,25.56837658946719,529.5149635125051,-9.844688993459355,40.71262277139578,-51.62365197317941,-7.807615132667561,450.9463003573729,-0.1197263176319739,-28.97654717011278,0.4648866910042599,-0.3483875279105319,0.2364116393722279,7.759293093356888,-3.533932937492029,-5.42941471712038,128.40008093246627,-15.284641563095333,10797.516490147917,8741.976522222627,-18.879235166782514,-99.84018436466653,-5.605567811417927,0.4134236773488614
2010-04-30,0.9598110811126924,4.17234770605702,0.2552777027344043,8.503287914444996,-22.648758713182072,1.009014663818978,10.105953760442253,85.53805876406301,1.3839865156210056,-32.23019904930948,550.5090148505062,10.18068651885084,79.25670736588538,-15.938244215720138,-7.287780128035972,454.9215760871679,-0.0098926294122075,5.335735780722644,-0.310282087373217,-3.067153560413331,-0.1067315239335422,13.280635722278303,22.032077117061817,2.3146623248529465,17.904346420589036,12.579926763888068,-518.6631453568116,51730.9975067908,-21.798684931330904,14.93125014032042,3.800121345879916,3.4074287604571527
2010-05-31,-4.326831376984337,1.3542001085812136,0.0268140582326957,42.55302049289607,-18.03480629115621,-22.853715644599617,46.61358970860465,77.49040570859307,-11.718184062130463,31.686187592539408,556.9335058028311,12.426519908880616,45.90855237156497,20.8750813031676,-4.097523815841403,459.1383711122244,0.1670087893527191,15.237976186754397,-0.2687807154771562,-14.999590190302404,0.2958552241748986,3.974946976872417,0.3011160234050152,-0.0980767764058043,-75.37111034964994,8.059155804254885,-3334.870471447706,-11092.996148251928,1.8442499195687676,26.807423801192385,-184.7900351356685,0.9598110811126924
2010-06-30,-1.7551369551279945,-5.6253093622759085,0.4622772973827461,13.998970862430598,8.341797060338767,-18.03275781656255,2.002881369883889,66.42474310349182,0.0,58.09007232292199,558.7321583976155,12.420249586969865,46.31486855504228,20.91406649141988,-4.102869744981543,460.16859357011697,-0.0460706451367628,255.62625955443696,-0.2116125017501531,9.363721349940208,-0.0451523046275292,-0.0472196486739306,0.0294119169453193,0.2611032372121258,-0.2141930266317331,-0.0320946241958672,9066.350947233848,11999.97842491651,0.1039317822758363,-0.0719358698917567,0.2585372285038829,-4.326831376984337
2010-07-30,4.936823392266008,-3.905738798652867,0.2238202122817126,-62.150810510367855,42.31868289534211,8.20539629942026,-30.47304609277044,63.85296730716626,-2.564780574644751,18.630878145223345,554.3393818040726,62.896173050014966,-19.014981985833412,3.861667050846851,-5.832228267071246,456.8793057683972,-0.0955281326013003,-38.63825476603824,0.6031690552514419,2.4112621366562337,0.2001738794996721,-1.6363612025658227,1.2167323262702503,14.888487970052466,-9.049869709040877,-14.231643080651796,-4766.049340664409,-183605.5702836169,22.855911187100727,82.23271836097959,6.3701203088879765,-1.7551369551279945
2010-08-31,-4.147914134075078,4.557418457949725,0.3053367530159671,-24.28772957883421,13.752473184071306,42.14113381821444,-4.132040911336683,62.793246864462,0.5674328203098677,-77.02049315074004,572.038441811786,64.30699941604159,-68.03024949478981,5.452043897090663,-3.5660121231081243,456.1436363045083,0.0516644589940697,-261.3415403924954,-0.2492494057870757,-1.7675849803738224,-0.014438877821586,0.598428466038996,3.4898892660860827,0.836435928001805,-10.320901629541822,-0.5557544736335442,-9761.122820628809,-8998.450411116704,8.955498447548585,14.48208532877095,-16.27660467522753,4.936823392266008
2010-09-30,6.287155540352135,-3.341075735342952,0.1632789203569194,69.03451382692715,-62.5634007542288,13.944524766347191,-75.33035283821974,70.72767359699415,-16.99235200117461,-54.24951384488372,589.1981753882877,66.8042601836095,-77.43170422753488,1.2059017530517844,-1.966411645852943,458.49508171663103,0.254695036217431,-33.516647430853084,0.8392495704641405,0.844166740033625,0.4677084868725004,-2.961685283059211,0.263722937109982,1.8557278617837485,-91.2800875548869,-3.900746478164464,25684.54058936844,34000.9892905117,-2.260265417829614,-21.62389048447652,4.817956746686036,-4.147914134075078
2010-10-29,2.787819852765133,6.199716501026632,0.5648616264900211,-56.65000676467945,-24.31071814531385,-62.03376335682635,73.46229348887665,70.0891221649443,-3.0513950649048667,62.84217091148829,590.2804654048899,-74.7721235603935,-10.082873271660018,-1.6881758843147583,-0.9751711811765472,456.3467515752678,-0.1367830462243117,-5.015305319305099,0.5075688857135532,12.546638743193505,0.2644723795473943,4.88232551743296,-1.99459309787445,-18.348142918879542,8.010990178293923,7.150646995002632,-13635.533258634154,-72797.61564820912,8.163118630833818,-141.3531705566871,-4.304322660810556,6.287155540352135
2010-11-30,2.4661533781591736,2.606869860602604,0.0992238826472159,87.19557183547167,69.32548386625959,-24.580545168617263,135.66874128947663,84.83612345098,5.092982561431777,-46.42753116905588,575.7337632775514,-34.37616303731691,91.51266083411676,17.000359576421232,4.766044348645661,469.9019807601521,0.0713968016026267,-19.04905606940602,1.400412109860845,16.395493567018192,0.2245801979990115,3.768293651029211,2.513251215756678,2.793368745456405,134.18128977631022,22.764664882758925,36795.93739267672,42418.12313972274,0.8480014435655203,-14.813148654269789,6.41650148236107,2.787819852765133
2010-12-31,2.3444550224282303,0.4109299750231683,0.0024579654475014,36.94824753849286,-57.83249591031172,69.711606834723,102.47970859895482,76.59361492403043,-6.7038828201464336,87.05476367637719,565.6739346386809,-36.15628397525495,130.47958123906886,15.466116682861838,2.4424784804129773,472.7079391171469,0.4054711544074982,67.72671382036492,-0.2416254607791899,-18.384945596100337,-0.2717601987805664,1.4247183254737337,-1.5175570532658575,-8.986588933756593,7.390508940472728,3.417030228021755,10568.655316644348,7517.370051573496,-4.7099688606155095,8.283038636510462,5.102112201559862,2.4661533781591736
2011-01-31,-2.03773559368034,4.542809308297093,0.2996827699977002,35.97307001350164,88.11291430309038,-58.13947089832188,189.35920346874687,81.30155484873893,-3.386870356733056,36.54218871525307,561.7379847797622,-0.01917195151076,44.93639959625798,12.179918629553535,-1.54397879643418,473.4810938232925,-0.54040481647736,-70.44978941906336,0.4142837238685928,15.145558045030596,-0.1731990869958449,-3.488854370585216,-3.4191126437282198,-6.854188633193246,-2.841683368582494,-5.76465734193096,130686.78360700142,124284.17459792132,4.190213820711557,66.30558844945688,-306.4879699901884,2.3444550224282303
2011-02-28,1.1577835885348944,1.3597324551583725,0.0267903017865002,28.6105636465886,37.3495223501422,88.39158595557217,72.4243068322409,82.62272766781352,-0.789010420514421,5.764263767088829,544.3977213488174,1.8128812472660272,-1.3221875145537112,12.842978504057998,-2.9478654661407404,473.761308735944,0.0317513562370166,92.60545016494828,1.1984742004761486,-3.579130627100554,0.1129993399462047,-3.747604629578007,-0.5469548688576289,0.5400214503684992,-11.105815126234802,-5.311512186049999,-18083.150105773937,-15682.800205454696,3.5527416608368725,-0.4623155620367121,2.24051491857108,-2.03773559368034
2011-03-31,1.2580404438050663,2.362181196584554,0.0810261852077041,-29.311672613951867,35.7643736736014,37.234768960618354,55.03201927309405,82.28290707876324,0.4205866503225076,63.29621749797299,527.322294261251,-26.126166095421624,10.117506413254745,-30.626849084623338,4.856164851674736,471.2536349577273,0.042173419399186,28.483439580303585,-0.7726247345129096,18.684890533716505,-0.1064586494859656,9.96096549275468,-2.9507081779613884,-21.47101760972416,153.06054410828563,-10.758243183319507,-14222.546721321996,-26004.27466766816,-17.497019609526983,193.42807187681964,-1.3442687111819112,1.1577835885348944
2011-04-29,-0.1867484656170004,0.3162650894061296,0.0014513371701151,20.36219946840889,28.33275580486697,35.85320801226561,38.90160095801284,82.40367748284358,4.420401281527409,18.94343123712692,525.5648814430878,13.308981383485731,41.53000816531262,-25.17884045947701,6.321568988305619,473.88277155421713,-0.0715502389836117,-92.79640429481744,-0.0253873763152796,0.6836092441979389,0.1933834801646844,2.958980931667057,2.619691755091008,6.495588756844583,-2.7020928220536007,-10.208361546250018,-76332.79081179108,62822.029748242814,-19.378543437021527,13.325302693267531,-2.5622960473319267,1.2580404438050663
