date,excess_log_return,RF,coskew,rev3,mom1m,log_Mkt-RF_lag2,log_Mkt-RF_lag3,chinv,chinvest,pchdepr,rsup,sue,baspread,beta,idiovol,size,rev1,max,r_sq,cash,depr,quick,agr,oa,pctacc,chatq,rd_sale,roavol,salerec,tang,disp,first_lag_excess_return
2013-06-28,-37.43425491583328,0.0,506.5919360676494,410.6937575019199,2208.9434538740848,1278.6077822866766,414.8043429500893,-0.4789665375695972,6496.400177709804,482.2163570418647,13.24679391832067,-103.98355432571115,-32.2031462769221,-1.790442423823606,-1.1765808388116454,-80.05871878674225,-1773.6762714260365,-46.66987355487754,-63.77126466649497,106.19635900184768,-537.0338564521617,4526.320263195332,-370.6763288443457,1872313.3866922853,-563.1413263307104,-370.6763288443456,3243.2956882793715,-44.23048134721603,0.0,-73.53163390514237,-443.887281441489,84.11742833274285
2013-07-31,170.86056230879956,0.0,-596.7353118039003,1184.1280795770012,1321.2438769511627,500.2553978546004,1284.996162561525,11.40741380572464,6690.868365385651,544.0995755210495,194.33390015311792,-102.00536064155322,51.11355307851477,-44.83815815299022,0.2546814143205438,161.6937597576325,1847.2695305406048,145.11320692827212,-185.98274622830468,71.82733463306249,67.35140896277244,239.7893008558167,54.5347249290046,1916429.4513699408,11.17532778404984,54.5347249290046,560.7764096384708,23.42153702034011,0.0,-83.30773371693067,712.537214973061,-37.43425491583328
2013-08-30,-28.461795030128368,0.0,-605.2836498980973,-599.3629603020859,2527.885312114776,896.2042070264039,499.1680238243606,12.038011318330282,6962.24694082008,97.62498548680378,61.38698465630458,-107.71973404510548,336.6625646085413,-43.96719998990466,0.1095175231631628,-70.69545651097724,-1744.6033521444783,-209.25962753040085,-105.98230578365292,-48.98800521345947,-10.92824277386444,-371.523244520824,243.2229118842713,2665467.833599478,-162.00329392014442,243.22291188427155,-141.5365904885548,-25.152077169913355,0.0,-19.63601854307308,-456.2569697071676,170.86056230879956
2013-09-30,126.2353947574754,0.0,-114.8565908358005,1270.452854092881,2781.0342104152887,-395.9968898926252,905.814593144442,-2.693265612876,536.4861028099996,-110.38958811725996,22.559734775209638,-353.21709743403267,-211.4039788080354,41.20141439546933,0.3661321553306322,348.0111529495007,2917.843948804288,326.53216795350454,128.75926253036414,82.90561794771747,-53.856507662540025,404.0813345298957,-47.18404651577828,-77502.31237775087,1531.3562338129282,-47.18404651577839,15858.289993646124,-926.0284142410688,0.0,278.6277196280389,816.4096977368508,-28.461795030128368
2013-10-31,46.84732504538909,0.0,335.2496184330253,-504.4108966096528,3330.568399231738,1800.390863146924,-395.4648614495796,2.488576998148265,-17.965019579560828,-476.0968037891922,94.95263907226088,-332.4625098507204,-36.000573701654275,-19.922515021673007,-0.7462409057680475,-44.06915412053058,-2817.7445720475203,-153.35687951828504,-221.48150490298207,-41.80603333909494,-1.3552608435702496,-512.8734481541615,-48.80953445493947,-901777.9719061552,0.7759582445428634,-48.80953445494026,5194.722172017384,-0.1056267178471443,0.0,-37.21358850307843,34.25948735498605,126.2353947574754
2013-11-29,102.90382478810275,0.0,205.78033777012783,2432.54424970054,4551.43282282006,-907.0637019116264,1814.576547401201,14.225473195716038,133.10021120532397,-499.9545247553006,121.72278026784254,-341.1843650751753,110.97126746574668,29.162666538128637,-1.25457005768709,258.1019307201059,2228.962630470831,80.93819793510374,-375.5854223546139,15.317557208683866,15.500496884452332,-120.80060599958232,136.32537209204918,1318175.8007712364,-385.8917677600099,136.32537209204995,1813.866806186219,17.36991745212879,0.0,41.97321246293723,11.295887367678915,46.84732504538909
2013-12-31,72.05267449583391,0.0,397.62267045503,-384.1314906891817,3564.5994716540017,1224.9117520466264,-909.380571547363,22.8297676556246,-1921.933233778375,172.75223069885695,121.1833012864381,-343.5684078453416,669.9403142288454,-56.11041094707252,-0.1849739176524849,84.3296052723963,-1137.684350609297,75.46666797032731,-31.7771017033283,48.70414155577055,-168.04698135996205,15777.963553130146,321.51214742562104,725311.5433745682,195.6618137178072,321.5121474256204,-13552.890665736257,14.01802659265138,0.0,-169.50510250435036,-69.71270009319232,102.90382478810275
2014-01-31,-50.30705271031926,0.0,806.7098307237156,1858.3741018095811,5105.734890900589,1363.945336197986,1232.6048273690053,22.63815967517708,-1861.66092750856,-41.24386001539545,127.25308964802088,45.93591897496525,-786.8920421206576,32.53905742064899,-0.6268021618402884,207.88316695412504,756.2343093817994,145.23186246794285,193.87898334097557,67.09438713103191,15.95545712474177,-176.80520045626326,52.37186439040215,838632.6890615523,-290.2006037840991,52.37186439040215,174.73931386735055,8.242611000215561,0.0,-14.894896816826076,-974.7570207595918,72.05267449583391
2014-02-28,77.10426283867197,0.0,588.9456247665051,719.2609930959494,2429.1006581681218,1030.9490734889855,1369.7973876838882,32.40426330436111,-4106.10947618582,1995.4023755266708,124.78420149921384,36.80312428991966,-303.2206953352468,21.35981819604513,-1.1499704657292114,142.9072879021478,-368.9834322101858,34.89310337754705,-63.024534256474,111.80853092288817,117.81569006260996,-346.0152231896209,227.9104737840992,8096969.397997111,-3.5670239599155598,227.9104737840992,-265.1142840852226,-2.816495671566031,0.0,345.9893625792538,-64.57873157828271,-50.30705271031926
2014-03-31,-59.90525170309719,0.0,697.0579221838882,1471.055153419148,2972.952934959403,924.8258333222616,1028.5368338900073,21.110338615812687,-2886.5088754355447,2499.329722980836,330.3121721398881,-46.6634271668221,192.86624717658788,-76.30114060367396,3.2495806406165,-78.26828222838958,-1835.0909200719304,-118.57859856335564,3.167776982591022,24.41806079608796,213.42443472629475,398.0846588628483,0.5203474643230948,3092550.37083596,-398.02384319335135,0.5203474643233221,3249.989146028114,0.1109087978628622,0.0,60.61965212241921,2086.128746729697,77.10426283867197
2014-04-30,-113.85743772075304,0.0,745.7266540873287,1101.3262874452855,720.2403217785338,-1132.3225195078005,929.3852028749995,-2.841666735106831,-3687.5140013860696,1236.1208076596454,378.54456655304864,-44.25013631200905,-114.54785727730996,-20.774349120229544,2.1129108586580685,164.5242998659669,1944.227823898511,102.6413180271602,71.45469501710977,-48.90339550790122,69.86703886426767,-13311.18662599285,-573.6170448764112,1359057.8061867356,-389.69903144643513,-573.6170448764112,10009.90205605483,-9.75951487785369,0.0,114.26384025375955,2979.5471854587067,-59.90525170309719
2014-05-30,7.422147190151686,0.0,1664.3110985558292,-711.673684644744,-1819.941759347844,1517.3201751886625,-1127.1466169546231,-12.856190132747908,-3062.9467573444385,970.9063447440332,344.43622575838504,-59.098485396942586,357.730724200208,-7.901733939403584,-2.5709122708101404,-153.29816520772147,-2007.7130709453315,-110.52406737958518,45.25538719634278,-120.92554941615708,-49.623758793132765,819.3027143521904,-739.8565519683746,888973.6743101776,-56.94910066481566,-739.8565519683743,1740.0852112380526,0.4196756201350808,0.0,-229.44574293944788,-3623.4143493644906,-113.85743772075304
2014-06-30,91.30962547202304,0.0,3101.3087588173303,1240.088372127777,-787.0381261215675,142.8322169665309,1512.988897205999,18.98800233763094,2779.290588058355,18417.867368121737,153.92321389917257,-513.9391460312771,-275.9856819104591,-27.184083824656227,-2.4945875015115178,-95.29499745297652,-690.8764688260495,-80.58602718690508,-90.4297675279613,-11.181601271215186,-106.937077338167,-943.899305406434,1075.3290479987836,-1491241.2650474608,984.0995945151724,1075.3290479987832,-1844.2771755180877,-1.2052812539925526,0.0,-307.04016255534043,-607.5087804869017,7.422147190151686
2014-07-31,-79.07713790718498,0.0,5305.286340044646,-799.5214810011624,-726.4978197037404,-63.33625800218743,142.89672794643883,24.76330717400621,2660.3077770287155,18060.11884308793,119.09529096220383,-488.9267375888617,-44.27864940457084,-10.699538998856951,-1.139394641586421,15.034785890013154,1812.560524413516,-105.33783850997634,2.901362045044152,37.69875997293457,73.11723748384611,692.116749607856,97.1800828237831,1545980.5500550866,-28.583526748419786,97.18008282378378,949.5512857779612,-10.046025336729826,0.0,14.069208794295264,-315.7153134047476,91.30962547202304
2014-08-29,55.19049387167572,0.0,8941.2339906889,-1504.3534694782643,-981.1202037644626,682.6245211115578,-63.66730663528199,13.774903199634712,3191.9983219536666,18315.13316385658,263.0959105001565,-499.02061393250887,-45.62672821758247,-73.20629130453972,-2.1861821006140474,174.07054589890322,962.9233164736056,111.71426610445953,50.60917284988864,-109.69327244601118,84.32367053472171,-5079.008025097413,-22.0768674465196,9210572.797942698,240.22119028484985,-22.07686744652028,500.9093441189907,6.204525838698714,0.0,-160.07180810143836,-83.6195823691778,-79.07713790718498
2014-09-30,-122.6022146271333,0.0,8530.463022335074,303.4617848869102,1415.5160065425382,858.3048343372601,679.2659146217304,15.991698527580755,-91.844925215828,880.6587866230632,366.1424399000825,44.58770445905039,196.00215114198045,-27.29701002560296,-2.819935454434926,-164.71274625089427,-2303.380394308732,-372.2361280324994,14.194173920155665,-32.41228026441422,-34.07987544593834,2993.2759567853063,-283.4356368977235,425959.3487710953,-16.782658812391674,-283.43563689772304,17529.728808992266,-1.3525290586379697,0.0,133.83315521206532,-195.59785841330176,55.19049387167572
2014-10-31,75.22373505413833,0.0,7126.881828277905,1272.5037658075237,-514.657749081659,-694.1799243392871,867.7759478822006,4.190123783374926,1157.493277770411,656.2261044561226,351.4716052411809,49.9023284929097,-276.2083985736888,-57.1732071897959,-0.748104348951415,367.59313516262046,1909.239073085554,63.590109204384135,-366.9532306648271,147.52055330542134,-27.10977884975273,2140.29712537794,-197.1614287081969,-627451.889207691,-247.59519071748247,-197.1614287081969,-2766.650032117272,17.305603689415307,0.0,154.73206983153432,-471.11275494753227,-122.6022146271333
2014-11-28,-0.7008521896436051,0.0,5289.10324168693,-1006.4724275187066,-534.9202769903122,1388.4855232185205,-689.1630687292269,29.407105372835957,1194.3100485537846,520.7078516154081,413.6997486588167,47.908374813790594,93.50239470592146,-35.99341399291825,-1.8644656898072756,-243.4072500185066,-2453.153050673267,-236.6080481619824,-532.5334253226483,-45.26767610287425,17.024386536820202,820.9344805320434,-0.4909335858724262,-818703.7299681604,-224.4976823513069,-0.4909335858723125,446.9781136554229,-16.650083838796036,0.0,-155.1574177289258,455.6447694488224,75.22373505413833
2014-12-31,21.80242045341889,0.0,4781.855836979144,900.0580325878112,692.2708996795047,-668.2720351823476,1394.7333269170572,39.922441782805286,93.8458648812585,1131.3710091883836,398.4156636920344,3.980020000551502,379.6973675973102,8.95449671664619,0.4568014278379735,150.45614289227524,2786.4493711361165,146.9230418086163,-1476.968196339154,-162.91777490039567,347.65606342548926,-1198.9901299082558,-22.31736352748078,2178353.595508248,564.7305652268315,-22.31736352748112,15043.567713839717,-15.425342612245686,0.0,47.62823270624904,355.94251434197486,-0.7008521896436051
2015-01-30,-100.13266269382471,0.0,5485.484289177911,-1554.1260952637338,91.56322317646756,835.8548294555252,-668.2290989395353,53.86680170567127,13.947560560456118,1008.8720122722638,372.2629702420254,-217.6533221399517,-39.03147639188728,-35.95569896251527,0.7625083049759667,-2.157965399826935,-1033.928791684394,-199.9729031643369,-153.4795667975577,-37.40812033803013,13.803638548446544,-1059.8569744768756,-9.17717663249664,2691825.710232317,-10.088200493036029,-9.177176632496526,-2664.9768078095367,0.1522914987101558,0.0,-159.9528057048501,12.009223795099388,21.80242045341889
2015-02-27,173.80384027015342,0.0,4017.479248932108,1223.6334246683268,255.44211902390325,850.9469364503333,841.0593401467877,44.15152978095999,-8.5058634647542,1787.6060422912924,111.846354113424,-236.61837995378565,-139.4736858113465,11.905869535031345,0.2329561773925945,209.11966345949625,99.06036089809088,-21.334813509443848,164.18612674483484,44.09213206054483,-255.36854148769453,88.94236841586826,91.07613205232953,4418885.06121856,-613.6951159161745,91.07613205232974,618.8599013140192,2.222039106259785,0.0,380.1553452452608,-832.7087114084188,-100.13266269382471
2015-03-31,-11.806536970601346,0.0,20299.33877829475,176.96093801507223,1597.8043587937068,-20.168985976654994,846.181190631329,-16.059048595989626,-2629.671792465965,1756.3605697731748,23.546685628975155,-417.2137753169705,-96.0817208970036,-137.68774104567137,-1.559532008527242,-189.26486567541724,-1647.547318697258,-92.5705150597264,45.68115860807666,-64.63338282502446,166.0743876526294,-4390.634330908026,305.8107819377151,7558251.802619994,57.87098118457072,305.810781937715,-41034.93249484479,-8.013036206796528,0.0,-176.84592991761747,757.8543395523084,173.80384027015342
2015-04-30,-0.4414355717577676,0.0,19383.139291689644,299.7136025090372,1332.7604983160609,-1069.6991735205745,-20.32078041349748,-44.43217477749506,-1633.7893637772331,1019.1078346097706,-160.80146593681843,-250.7232782983157,205.4523582012728,45.3439518232276,-0.5858713260146828,252.91482326040568,3933.008658258198,269.5698915636017,481.1564904110273,35.22289578898199,38.621993225568986,-131.33806049224222,540.2893129888671,2524425.8031809926,-63.3224162507928,540.2893129888676,-148.9960397151408,19.735016953212156,0.0,147.0079772970803,46.3549994239911,-11.806536970601346
2015-05-29,15.763831742412496,0.0,15564.850720122502,-1366.7099549855457,1127.8263923785564,2031.612557494396,-1077.1573771497403,-34.44907923942109,-2641.7790999859144,988.496229174808,-274.783818811374,-259.1131039086744,149.24134918021764,-81.09845644987445,-2.4801965220121645,236.0648839013884,-2662.4765500202566,-20.92016283828343,-144.84813820250565,-149.29524247146946,-25.754959364131537,1498.0962145564845,-880.2693808022386,-4059706.5307630897,-50.78968453574623,-880.2693808022393,318.4935695095737,-3.145293494086559,0.0,-90.47002286045245,40.809549587514994,-0.4414355717577676
2015-06-30,-8.967860328661981,0.0,16384.740029265566,2576.566255797536,2801.528564742342,-384.2925177958508,2033.1293400079376,-21.069897690387453,5399.041209754525,32.32814748166224,-231.9730814166988,-123.47643670967392,-150.62153240739372,-6.702962500588455,0.0118402892637448,25.45415803220385,155.86153207316332,100.99438606290596,-221.87536734003697,80.89394766953592,-181.8399534673108,117.9125348645466,-138.1329528484107,1432977.8100596964,435.6486522282229,-138.1329528484108,143532.871360762,2.1814067082493693,0.0,-334.52917772136607,7171.40331190503,15.763831742412496
2015-07-31,-42.34700249253714,0.0,17177.453076042908,-89.77819437935757,116.16317564361704,200.88992996325007,-384.6322400588148,-13.219056140262117,5477.924089759132,126.25433318896155,77.96389350105541,-136.2538041911612,-78.2716677563667,-16.558117712269905,0.9990788632034652,30.162164913599558,236.69150616897588,15.795183380040273,-1071.9916470604694,53.64162228168425,-22.41039578823802,-569.8636715789471,100.63912796787952,409666.4609172344,-18.459241441198287,100.63912796787974,3564.4132128845667,-1.760406951064283,0.0,-126.8080788842126,-6937.146770597131,-8.967860328661981
2015-08-31,-164.60601956384303,0.0,17931.51646757087,59.58380863066408,-142.38493784532156,461.1333922558798,200.81597031763613,-16.09193345839033,-2372.243546706826,227.8935081671068,31.080682910266678,-135.96978806824438,236.83978696754093,-113.00943657630704,-2.218724229867405,-12.572476721084968,-427.6898615722278,-100.27799709603596,-88.1397769760988,-24.457027346383256,40.80890889129478,-963.9885109123716,135.95331294532934,-214011.0318271816,172.34801740714903,135.953312945329,-1331.7345157969685,-30.019009569909255,0.0,-166.8358227163626,129.25829802555472,-42.34700249253714
2015-09-30,-82.9495307745285,0.0,20791.72071257777,306.0054835193922,-2389.2901569890705,-524.9736768360835,459.94369825385854,-8.83858972314052,-4070.514733088854,509.5435671989948,-59.738343603320125,410.7324711523219,-133.24306972253703,-13.269350250457135,1.028680156924196,-88.07100792007259,-177.61723371575846,90.63924806490832,-198.77374942011735,107.92666765411012,-197.81651865527687,1078.764934258099,-416.7221837254791,958709.8020553888,-319.6278430290938,-416.7221837254791,-11915.094442746427,-9.350762640809762,0.0,89.98113115810156,-246.2744703770068,-164.60601956384303
2015-10-30,171.44465089537215,0.0,11712.91905594557,-121.88853323659964,-3735.474598386571,515.3574547131324,-519.931114315719,-0.828615667513622,-2642.7190910610766,566.5628613179616,-127.56921165049646,424.4298986503204,-59.058600960322565,-35.806117138557056,0.7252569858197262,-327.05148950394505,-1878.2883052814905,-146.99334611551603,291.91592148795644,-81.31580507564831,-48.49971711741182,-583.1800438624487,-23.82166524803517,-2096968.324113876,60.86742213739171,-23.821665248034837,-8072.070228048338,-10.545613545173184,0.0,-76.27491835710862,-665.4177970700939,-82.9495307745285
2015-11-30,-0.7443678367158839,0.0,11256.847085134825,-290.50679925792633,-999.9258735664451,-2089.774185585468,512.627706038912,7.059840475524618,-2720.961577563213,1096.3634669942596,-156.6425748740203,433.6576980878193,-113.74044650672728,-67.7304283612525,-1.3964284031964098,-178.61780529077805,1098.467876987695,-14.86710193672934,238.72231413477493,4.702048681767337,77.38924592157491,-59.0117413893895,829.7948816224942,-6854064.576798558,-21.52603745089482,829.7948816224946,-3770.264512956259,-9.38180612694839,0.0,-108.55467811797644,48.35057424550632,171.44465089537215
2015-12-31,-113.2350834551348,0.0,8049.09226713223,-2184.946350005453,-606.351620526994,-1056.519293386684,-2110.9646313989124,-7.547406780086552,19534.87931121385,1194.7536487228294,-181.43034054572576,456.445228056408,10.14791163012751,16.22639031271183,2.105921483174484,340.1299642531085,3711.627902029177,272.4397889643124,752.3973434282434,-58.39491351257311,67.48933855460473,-988.8260740097612,-579.99202706402,2498864.92229715,28.01418856103703,-579.99202706402,-24702.79334827076,22.663207839640226,0.0,112.65792335806871,833.7400784002366,-0.7443678367158839
2016-01-29,-209.91125088651745,24.10836833826245,7826.637824333267,-1091.8266674718138,112.9946178473072,2526.3997496968664,-1055.362114982141,-11.198910575097278,20481.18317411423,1382.6286232089744,-126.3225791448902,374.3589859219624,6.129893174123936,-6.121197174090867,2.09610244154473,-37.11151164329931,-2505.835398727966,71.87556627936874,80.67209313855892,-12.208790097181918,5.789174635830932,-272.6731231878948,81.23225904874823,59100.00218492746,-31.070009814704804,81.23225904874823,3799.743023064846,7.928273627671956,0.0,-167.99421599739617,-244.62049095221755,-113.2350834551348
2016-02-29,0.1665344686914833,24.024343799620663,6537.359288979442,2605.571177032238,-1623.5922146865253,187.7607809552186,2509.7028153442043,-1.9141555656027267,20299.37910235918,197.7113207747109,-5.398947677499873,351.82695482050605,7.921007500859559,46.65798466887827,-0.7336558298206342,-223.68893118599956,-1586.2372644805366,-79.1744966635788,315.5921435554392,77.8297641075169,-193.8626260859528,1878.115913693604,-270.72159640322445,2617703.1230288744,-211.7128625273037,-270.72159640322445,-669.1181765977235,-1.377819568142968,0.0,319.47839221009235,-9.936238006820531,-209.91125088651745
2016-03-31,133.8823354175973,47.73700758305634,3038.748436185941,136.23492966668445,-4135.316147511406,-728.564016797362,185.46901224666064,-47.44180024192925,19338.557917920916,0.0,-207.92447133533344,232.0789244861305,-98.72356466345605,50.56381193136713,0.0068519896185534,-410.3892300887237,-1324.4115761680812,-93.92743205321996,40.36585698762429,-234.68698368975487,39.84584352558522,-2052.2115933953755,816.2880472164559,6438404.80311054,-146.8563430889684,816.2880472164566,-3762.728938911707,-9.448609405693446,0.0,14.139856670870358,695.1190801174653,0.1665344686914833
2016-04-29,-1.3757215558688212,47.73192555090926,2742.14693850493,-1444.2786134942478,-2296.276995799984,-1972.9786588617965,-728.3178940169797,-46.26381003927708,-3113.682676727419,0.0,-132.1661758683465,180.16630784766485,58.05906865027077,0.8255770562932412,2.217742392780508,-11.21968394817668,2814.0456860474765,-275.0092791442589,-98.28602580656845,-7.920282160743227,275.39492942731704,277.1642800232803,1742.1835133669522,-418682.3409589827,442.86841234610745,1742.1835133669508,52621.8449763073,-21.129836250503445,0.0,-15.46924742074225,175.34318252020057,133.8823354175973
2016-05-31,34.19613147198718,23.96771875900225,537.2595201075723,-2835.6656796993734,-948.1043850255112,-26.78848941031442,-1989.4502807008148,-29.399448530956622,-3169.338950592796,0.0,-1.9089554319658468,176.31721853118947,26.40505161591659,-82.19543190583545,1.591522662789771,277.18119729188766,1973.0642400816023,394.8791354383548,254.17008675077523,19.232313057407737,146.2688142019806,534.9347230320855,-115.14968832661545,5254857.377625465,129.91879221032684,-115.14968832661545,8594.129325900023,1.6020815277537397,0.0,-33.14693063950108,-465.085865942634,-1.3757215558688212
2016-06-30,-42.091699904884976,23.97703089006284,596.192488606281,-0.2416298236019791,2633.653179804485,2252.591479650986,-26.794007100384533,-2.129214811583261,6233.8143440809945,1580.9732576731394,232.1553915027141,-87.25073910759308,-174.6659891720983,59.90340010756245,2.710905371406,6.895560465702147,-2038.1413735976944,33.26438586755057,62.35739731786816,71.127652560961,367.43735752279554,-2799.5644675891526,-1923.1704322981504,-1156167.126802355,-203.24675827679405,-1923.1704322981493,26058.863771960023,5.464096726417779,0.0,-609.0558712705097,1213.6274616850178,34.19613147198718
2016-07-29,122.78838509033264,48.00128674816256,565.9504062361423,2007.8301454329376,2105.5397194761654,307.4292765476419,2258.517711892024,5.562916154613506,7050.36785841535,1248.1607639469305,258.38708228013013,-106.03910515278142,79.45621067415186,-40.90485136992402,1.627627200631764,88.0939668463543,775.4511362133646,45.713014250891774,-20.84269921797568,33.50974241220683,18.91773606996776,-569.2184087666828,31.4346373781234,1858690.4550670683,1.4555220598285814,31.434637378122943,3583.562445465155,1.2086646931983296,0.0,16.61957096576225,-653.8876625758003,-42.091699904884976
2016-08-31,25.465117744417515,47.938530697190885,971.4067943571932,-35.60861405821015,1867.8596589533995,590.7577441406231,306.6363731539858,9.964668129115765,6280.850225454368,1227.5197286955354,231.1728474376073,-93.19762112735586,-160.82065581098186,34.973130033235975,-0.2831756471547351,-86.58966392135335,-1268.670756154062,1.1490156046775155,-137.755568176226,-89.72047892604678,17.105583507695883,-2040.7765521746333,-35.89746879103586,8187637.099255234,127.35746241610462,-35.89746879103586,-10091.860714789656,11.575923015593958,0.0,-118.32221971600666,53.5882021900934,122.78838509033264
2016-09-30,35.12271694577811,48.12092536513833,1256.7550276479783,732.8665272800686,2362.410395067013,-16.867752153918886,595.0974519517086,7.149092766165089,-41787.05577664226,1681.363938789278,267.3573876524931,-2.549008422710112,-14.84695698444648,20.58723479794935,-0.5446113986129149,245.99173366494503,2290.510189466768,173.93550304487053,-122.68299951741756,36.7621718432074,214.832637032956,447.3023473891808,-699.4935740216597,2909240.2049120963,61.59431717009147,-699.493574021659,20220.4547609126,31.28108240765084,0.0,216.57294783548969,-970.1975329712895,25.465117744417515
2016-10-31,-108.03635193661484,48.16581706814141,870.6598840329841,-543.9168113420541,2176.7318517955205,1309.308567433351,-16.90358526813366,11.298696572064026,-41459.10370880994,0.0,300.02271821833125,11.471695248769338,34.910365238281656,-11.790357901085828,2.4384988927315305,71.65977775942156,-1282.5621767756784,118.3741043283644,-46.62696430023789,44.32303442022385,-6806.571506270847,71.01344940521813,101.0858828289177,75062.26775640249,24.81761810697975,101.0858828289173,-16798.674678597396,2.4840203852347718,0.0,91.50046365742674,150.6750530330046,35.12271694577811
2016-11-30,146.8708733465248,48.223516598742265,-500.6617331266652,1776.1178816875538,1382.9860346872458,168.93928796349903,1312.2143707000878,-0.3790023762330228,-42793.606768316415,0.0,218.36418245610844,11.488956078222166,651.2106614882641,72.74892805072204,-3.5003797722886247,75.02291417410743,35.66599594611802,40.18407292768461,-212.4467759482486,32.077341497199086,0.0,2067.40376661894,-23.883832549940053,1209578.6889912784,-285.1559582352538,-23.883832549940223,4709.845247606019,-2.367759927926386,0.0,40.67935982254676,575.8678894021041,-108.03635193661484
2016-12-30,29.982338353873143,24.029595383395534,-221.34689360470605,471.7860873735319,1571.991469919666,84.05477322837922,167.90090773402088,24.74621389371172,-4806.786280256245,0.0,134.93886133853795,-10.323116159712937,29.308369030012276,44.99174627341745,-1.410623586530022,-208.23717481003405,-1837.1106700873052,-512.5760096556628,150.68367062027028,-174.52995539974472,0.0,-88.7199222377676,517.2878620694898,617778.3302784562,-599.6056090153701,517.2878620694903,-96442.55102026428,-27.97792552176952,0.0,-52.744251797435936,-743.1109523760188,146.8708733465248
2017-01-31,72.81318049794423,72.424637073888,-577.7466539024965,506.0626556215801,1522.7706044978247,-692.9257614000946,84.7825339686196,23.71478896846769,-4807.556599284296,1334.811635401773,131.50298082475072,-238.31228686380305,-23.71759222672199,67.66502074956952,3.227133062828898,291.52858122591715,3342.3959087165067,343.2022374119265,90.29147104889852,2.902713158806364,7141.240523216196,-317.63130229983653,-145.4254466558034,4294890.917341739,12.514696814687795,-145.4254466558035,547.2247362559137,7.716917695946222,0.0,-69.58259928938242,-29.65720787307237,29.982338353873143
2017-02-28,26.12403471466049,96.67861049617694,-1885.4614392007995,-1354.1245670808078,2139.0141476423028,1614.348503448156,-694.1238434877819,13.582756324496874,-4735.84547018056,1596.0837619301562,124.58127490958653,-242.4174469724423,202.63106152355385,-17.00359120017083,-0.1113153361093566,58.72172104621859,-1616.5353699479735,49.13963655635598,-75.07936347497707,-108.60054934123764,57.88497794744217,-674.4952824038191,54.29443520422433,14090245.406047672,115.78344059080904,54.29443520422444,-1657.8566878511192,-1.0207275080017553,0.0,53.52471072243134,1723.5083326647964,72.81318049794423
2017-03-31,37.33547509625456,96.89925420109378,-2814.958198569412,2031.1780285932975,4086.923957389893,616.1948798636748,1621.6138588295223,-0.082618278180468,-1939.428636272274,521.9552026875862,152.39971200626752,4.284236519115149,-120.6161351875885,34.76178570909451,0.4046358792097635,153.1118240564756,713.3351744837762,174.21066227112806,44.00750214231266,83.7204459789209,5.98615413875541,1790.3960922519182,-223.8795814375294,5055173.177598804,118.70317233607966,-223.87958143752928,-20950.096681270283,-19.01930746611788,0.0,389.1154840149738,-1016.3165817487944,26.12403471466049
2017-04-28,26.79020760311725,72.73221872906133,-2206.8667120628515,398.78303732831546,2660.7998431459155,657.6901548618904,617.4349514060191,-11.8844261692761,14588.719436989844,1067.8497451631763,105.80100823021078,33.87837428477146,62.5188905967625,-61.82317888595935,1.808841442573737,68.77458384633792,-510.4388900309136,-7.77164039876061,30.36657339368685,7.710121935300776,58.59488558673638,-2026.72514566475,-20.73204056043176,1402685.6072549522,-709.7629137482986,-20.73204056043244,17131.79177713937,-2.107513702258643,0.0,-57.00425305624958,2368.431924314871,37.33547509625456
2017-05-31,-0.71124994051837,120.72359586974235,-2579.8383544877843,1108.5197645352457,2838.037439715271,1197.4750717366792,655.9308883527441,3.320980199649348,17308.75245039957,597.0209086504358,212.03553558766163,33.88842670316202,-77.05280056245465,-17.579287213402495,-0.8872459026679564,-91.59731311279756,0.904432145727128,-212.60976475144344,-28.432338562606677,-28.11304229293819,-138.75520927560592,786.1802512938448,-180.204369607241,91043.32060852648,186.5811849218228,-180.2043696072409,772.7625834990758,23.242724744135103,0.0,-3.826549499830435,-2577.3698070736145,26.79020760311725
2017-06-30,19.4228744337967,145.04993245126292,-2632.3659940085404,697.2310870619154,2014.9046893076504,58.14536026108352,1200.6985832208168,21.82577616608753,23878.55184310249,395.1094711127797,-59.10659185750968,-11.567475375477272,-57.91573951251576,51.03479325850367,0.5593548934715216,91.93310370536346,-116.31609397739726,-22.915592794701297,178.7863939541221,-15.86366550769344,169.86041758394276,-45.2076201687305,-78.26387104347458,2820671.8884880543,1414.6452966304505,-78.26387104347435,-19429.71459415329,-19.26192876545656,0.0,-250.14244501639405,-1207.153182391894,-0.71124994051837
2017-07-31,16.050244156782213,145.01947263533071,-2649.2610249667027,620.1126147674411,1687.7938978308025,371.2056342862976,58.17060525784896,31.1454038300904,4871.294519483015,0.0,-43.92237894574204,-67.56836667956907,242.7103761145781,-50.151688038069096,1.743467126923548,14.867465947128949,-160.7967316454928,35.75142798504112,-124.42271816754874,38.52621369986991,9.876926684034515,-1310.9719254250813,-61.23551911929769,1700153.6309494376,44.37513644823068,-61.235519119297976,1425518.435404432,1.0590513588527983,0.0,-116.60558031244364,-188.64046304805743,19.4228744337967
