date,excess_log_return,chmom,indmom,log_Mkt-RF_lag3,gammaps,cashdebt,chatoia,ep,chtx,chinvest,egr,pchsale_pchrect,pchsaleinv,sue,chnanalyst,turn,idiovol,log_Mkt-RF^2,mom1m,max,log_Mkt-RF_lag1,log_Mkt-RF_lag2,depr,quick,ol,currat,operprof,saleinv,rd_sale,rsup,disp,first_lag_excess_return
2012-06-29,10.21214736915872,1402.1800390125932,21.0926095916994,342.91341446259645,-5.666374761855801,120.07648748232644,-35.53522488682188,60.24582423026093,0.0,-83.16592790986975,-189.39769388286783,-599.6947542021325,2476.726379822343,-2.047929684203034,-1052.818806987409,-372.835590878336,-3.129533800350515,2.4453299965134088,-1013.9938071893664,-0.1868225264639704,-311.32307826582024,-101.2608138358684,-105.92272824297754,-150.76535104863615,-41316.99225142598,-199.1022913753486,9.049157325388876,4086690.730073437,-11.78244626004212,194.19399539948768,-69.71244265523728,-36.27765930909253
2012-07-31,9.718861720350452,300.6408224940086,109.08347134807734,241.26475269743045,-5.841814081672824,117.64711228292155,-36.463848569120245,40.9939507569,0.0,-50.15255136974406,35.96066197336777,-586.4133647484921,2379.0651091391155,-7.60358417333039,122.77281686305328,-20.91562991936462,-0.7227457274858011,-1.604403242361752,24.524867973043055,-16.90818643325349,-435.6448877769569,-310.0648995570563,-39.35751960818777,-65.31649357097649,-140109.3691892177,-68.01294455013704,-3.286574644286901,-393719.34204845503,-5.700661562648264,1.4199176936327262,-147.47893473640352,10.21214736915872
2012-08-31,24.40621999521793,226.2321681432329,-14.266760406890576,-67.40037550646545,-5.09152535273809,60.98271086092315,-10.48830968419996,55.541273261604616,0.0,-135.62777910195024,202.86306162312871,-565.6249266343756,-215.65377316028085,-4.529759939890241,-1465.1611818169924,283.1247714112683,-0.3864049434677028,-0.8477748923158044,-167.2526158316443,29.65141244500262,804.6443424425408,-437.2267396225524,44.24445292608266,-585.0445820280379,-1357645.7914464772,-567.1490558379865,20.338506917019515,-382212.44091649726,0.767427335720896,-36.0474929183876,199.52157965510924,9.718861720350452
2012-09-28,26.721984010251813,-1106.86540269715,35.04127643121557,-506.1930003822877,-6.123954847584512,85.64517121733682,-3.246396955240773,150.96733475516868,0.0,41.61082628630158,336.1905207797099,138.76822389807634,-420.1962381779615,16.89481147681517,-1297.9994888206022,-409.4537666403298,2.174354266418632,0.3488058770004266,466.68826685687606,-1.5363580404432469,-238.97688622959032,806.8202372315229,-7.749027197994224,-77.43546706432107,911560.1634314508,-72.56446869159754,-0.8396779572242963,-7623036.093982752,-3.4319049628513767,-74.28361949392445,255.81671597728928,24.40621999521793
2012-10-31,-6.101199173596654,-619.6486036006592,-34.28117121250752,304.18522202527095,-5.620216726180835,85.55869587094769,-5.981482118558678,160.90027943298944,0.0,24.148107454196165,333.8504567675856,142.72097640636167,-423.7923351482351,17.75814084998583,-1290.3481560879163,552.1184746242375,1.1025726990783582,0.0571726441095875,843.4481908356111,91.73071885158085,138.34442862835022,-239.6247550141716,5.295902402718525,11.752907652904014,392348.8225522637,12.560253372022087,-1.5380183686865792,486934.0710978583,-0.8385125933473034,-121.89630392379944,-232.2984389021672,26.721984010251813
2012-11-30,4.964018655454469,66.132711207639,37.91946079521433,63.258383968844825,-6.805646298792348,168.32101057522564,63.58413896248889,15.01355260846187,0.0,105.3585989313065,238.5982533301539,1173.158417192239,1281.789517741165,-37.879534238909706,1890.2920137877657,-320.32289593065025,-1.3482157571264397,-0.2499780194273324,-256.69092027026034,50.404100687263735,15.813260024274314,139.68197210657013,47.36448949155704,-87.62565405563737,956562.7970478982,-74.7101679608013,-25.329613794706944,7656329.809856769,-41.24118875913484,502.157419175026,-559.1275233570011,-6.101199173596654
2012-12-31,0.424014470006991,129.7122512399714,16.097015002605975,202.0391293824381,-7.087175368171486,174.1426062772611,75.6015805521018,47.23710428866272,0.0,-94.99324818877716,285.11730047951755,1552.4117522957597,1765.0812365907052,-18.401197473443048,672.3861607206525,184.157256071182,-0.6010133564636959,-0.1566252134312281,-24.511748421859807,-133.1555408687915,-358.97479227801045,13.706492789758896,-4.905409739175866,-16.019022919782856,-523303.5451960415,-23.432451812384443,-4.989150848792718,5936082.688180085,-2.951480630147685,305.47289249671235,1865.904710662726,4.964018655454469
2013-01-31,44.6858472141294,-395.86731787734175,141.29109271405713,216.2186271096492,-6.740337694412494,175.667924867709,76.52238996292303,59.300198726545865,0.0,-90.12127320452726,290.1188347265312,1575.982973042932,1781.408911105159,-14.071426957289898,-7.1298192007833165,-496.479710011912,0.0146124977179411,0.0474346455392791,-272.4358896253503,38.69719799554275,204.84753733240692,-358.6560755138073,4.677913953178063,18.606780869121398,9881.123989522455,19.57932487226435,1.121554934506804,292658.6040394232,2.1658812028766903,-0.4443088866734683,-146.22975571430243,0.424014470006991
2013-02-28,17.90695552032999,-491.71207724377206,65.21975796272673,-142.51989658870872,-4.66125651826151,205.7334519064078,102.39029436790632,125.66591856591344,0.0,-174.85985217279108,99.2666304909086,1507.0882927586813,2415.890422494783,12.130115882526908,-3128.6980432146897,1446.9878614784104,-0.813251613407914,1.7184371491830486,205.56763640396008,-19.18065013235673,31.782209213770727,204.9076227305292,56.02298831915402,-87.17421723373354,2675348.7076600194,-115.20758456061458,1.906657224953051,660293.0008808896,8.612765198672307,11.470138866968512,157.0341097335904,44.6858472141294
2013-03-29,15.214292787843045,1411.2606092793917,3.839312335435008,63.03725274907195,-3.917492923990278,131.1125699965797,-34.74533288159996,98.11573960472116,0.0,412.6205634040732,-15.167548042383387,-1083.2461244486346,903.6065818673464,13.949886301226057,86.6614094087191,-354.2956159625378,0.7234184158158214,-1.701518272579036,310.6254456203329,-20.408344382345945,345.65576851717555,32.81321145952275,-0.4842598976587169,423.0445541458325,816378.9461620301,452.028861681812,-4.452903039529986,-11783099.707488423,35.10607110932092,-228.048391785575,-652.7739943976976,17.90695552032999
2013-04-30,-3.4574562345046944,586.0749250265848,0.0,95.59356892778808,-6.409053491732128,121.92373963161316,-46.311086525757695,99.91448208860812,0.0,2118.1217992571146,84.07333183151185,-7475.811016462289,727.3651666187914,8.2639412858449,-2202.743296591348,-1140.018160555659,-0.001799286274803,0.8643487862305347,160.91308005599262,1.207890470228108,-335.35278226895724,346.5698899979126,4.891773032459923,-36.95554480740429,1106923.1106128246,-36.30211273990881,-1.1136887465463303,-735905.3330954202,1.045713771496338,16.87716198012364,-581.4652782014618,15.214292787843045
2013-05-31,16.88105398650147,-1052.753366877395,17.954715111853186,444.0274189611414,-5.349358435440279,129.55490383506583,-48.903197010847215,107.88809560497532,0.0,1942.5810076312669,353.11274845475134,-6735.691675450346,2231.897005897816,23.36202890858161,882.2913321814843,371.0033561348473,-0.1681340513888329,-0.8190228061568208,-79.01789451614263,-15.46934377164746,219.19154697607345,-336.7468741827651,19.672571341696997,509.9431690719539,1555335.51202026,506.4985425315217,83.40810869126241,-1031572.9624405392,36.553114608755465,-41.138095065553095,332.4218366793957,-3.4574562345046944
2013-06-28,5.970825906944031,-316.2870804681031,-69.38134932004145,104.90969586988504,-4.4768427440865874,112.5368096855452,-40.5550738575557,60.63384195075108,0.0,230.0146798336764,261.4515635549105,326.02057262939235,16495.048440577608,9.516208180154576,-1647.0474565232607,384.0168235518759,-1.0208593837250175,0.3260348570695572,-343.44105069388263,-13.82093338970651,-197.7574981904033,218.37930128824556,-49.35911833747173,-199.9932165286591,626447.8368995488,-236.8985273327462,1.6793659065724569,7679238.336067472,-11.499179355840312,7.189092459121639,-327.40385434540576,16.88105398650147
2013-07-31,37.42757114771268,87.01402949732434,-4.619451707787226,324.6808161536445,-3.055492836964305,115.62260520341738,-48.780262500062726,67.94393144696411,0.0,255.39122532123696,303.0976837454221,166.198404358892,16496.938516528717,10.016721581323052,241.5496090565748,1545.376115430337,-0.2936107649395012,-0.3822389458469453,-169.47951810996085,10.63349175946962,101.0453466414626,-196.9775520452994,3.3451979252224646,44.28582722966803,496362.73415111005,41.60048078072032,-1.369160875341663,212691.94686346877,2.954759747817804,-31.718400828241712,-59.69993692636535,5.970825906944031
2013-08-30,-21.827283570779745,-20.424111082154237,-2.39722170590368,126.71497697664392,-3.143128815431651,133.8210288022968,11.4194233792801,114.11353617606524,0.0,250.65580245794257,106.55580014397935,-182.77069828690767,1389.123489433951,5.972640087744297,-94.36395107636996,-1935.1685788966795,-0.9461164444980596,1.788302936661795,250.83605580594207,-21.3334450924807,-326.39598888935154,101.10368923855648,-25.16152057686884,51.62014608570735,-34107.19742324948,78.97782760501832,-35.805904539497305,-5696694.577562995,-8.757060795334013,38.52787277996687,-518.1700543280442,37.42757114771268
2013-09-30,16.583875000007986,-59.96139286629775,-79.06125334555492,229.63251954640597,-5.002464056548763,146.59991015306358,12.783291801535462,113.18402200371963,0.0,-439.4248180292957,67.28461808403752,-25.98769651256226,1330.2759801306358,5.922808652460817,231.99688646879665,533.9277600461696,0.4101606833066213,-1.4070214972936212,-251.45433555592035,61.82346430063842,556.4882544544386,-327.89248235454727,-3.782145845277,180.13996999987285,1220687.3754425794,198.90414035461345,-1.682101711012308,734402.5859651901,-1.2316389425429008,7.333180897725626,97.15771538999957,-21.827283570779745
2013-10-31,13.246412569057904,-311.4634184758967,4.253721787500421,-99.9068047215336,-5.489963579420784,145.01689859015005,12.466889938720874,111.90133690788556,0.0,-489.8294837160543,63.20632212739027,-23.33015174709177,1329.3379283366069,6.191634083331363,2964.572929088443,-684.6605749885921,-0.0352605797733076,0.3823652035827851,-12.5744387150134,-81.10355840521981,-684.3913038443998,555.2240327915873,-5.013835361803672,-39.780118076246254,-334924.92313168943,-43.396816542288434,-0.6749722346467593,66836.73010936007,3.3735031332232666,3.505439067588796,363.4977746483482,16.583875000007986
2013-11-29,25.44438118567237,1122.335734943122,-22.46578479953842,456.9082695786882,-5.298504625285591,102.96120799101764,-19.479061186832396,144.08021501161556,-1993.16963601832,-560.5717461899103,-76.75236920858089,111.51626246538456,1494.4204960701477,12.505531481629314,2023.449070179442,473.4830050822288,-0.6328475724547076,0.1940821616195785,140.59058248445928,-9.81481097524852,535.0068116423554,-683.2326842901437,-45.21415856706847,-46.857100679480936,618451.012370646,-71.18676689132371,27.34118426721551,-686457.7917834036,8.21950809507976,-26.865746944126883,341.3044709270607,13.246412569057904
2013-12-31,15.216889901497156,1788.9999469325644,15.73477161041847,-229.11006780964877,-4.73955149591333,61.81082933617178,-18.3855737220223,119.8132829157486,-7470.064001143603,-909.454525189525,-55.820925823954006,-107.90204444609194,1538.4540742009672,-10.181412555545307,1022.7922498484784,-390.66659631410494,-0.454139471420028,-0.4537128805864077,-117.3897467769758,12.616826672028084,33.84319917815458,537.0028334140163,-2.4844596605898914,89.16749788589459,3227437.70989272,94.98582088823424,-5.254418457460872,1918875.690284904,-8.188802451141811,-77.64359464292237,-630.7153349347375,25.44438118567237
2014-01-31,-13.20808526163932,1325.2956001833245,16.04600910303967,311.2210126952397,-6.42988680159806,70.26751356444807,-17.658350959741774,130.4921326375741,-8338.912912374475,-915.5174465267696,-37.82563816754783,-139.17408012334454,1496.661811966999,-9.68569637349937,1917.976471818744,-489.8472343562733,0.150435214763128,-0.1119501319904853,540.8700547035387,14.541611227240535,-82.29597792641118,35.777998275295204,1.3089265498584837,-12.370947409266591,1499083.5466697663,-0.2505695471445506,4.466008275922377,946903.7368025184,-2.820174278002611,-9.70671134090776,-1.2744491058865606,15.216889901497156
2014-02-28,14.11055876212862,1699.0927722713636,-61.20326027225436,346.32508459797907,-4.954446713043444,98.17964543266416,21.73841745253995,104.3114879331637,-8463.514985164267,-814.165217392877,407.31077013587856,-96.53375073818808,1809.6578087319613,-13.860982600124442,1480.3783448591112,1272.3578733128709,0.0378372484527105,0.2357311291324532,-447.4607101223917,17.55499097641666,-24.82120396185843,-83.72898333729546,15.301816483961034,-11.097955801933496,2192982.161840111,14.269134394340654,-45.83708321997784,881085.1899164803,9.839847291537666,4.330653832487712,-337.75053501733805,-13.20808526163932
2014-03-31,9.336038201076176,949.5365923647364,33.93181873827707,259.88757761512056,-3.617773103637676,87.80224764160909,29.78583457169286,83.32022427375001,-3768.775708224877,951.4285494160991,923.5467049328698,-229.4839002066693,3029.970221987172,-15.372502612212108,-1067.8236151194592,-361.0209753937556,0.081290069740028,0.5820245191727487,-24.920430863163915,-75.8559140786748,-519.0797971046887,-26.972064937806323,-13.025609891996965,-20.125620784895546,627422.1537563354,12.9860312132314,4.07354765078847,17112093.933194246,-5.8078119961125765,86.01128126941579,-196.25360520491745,14.11055876212862
2014-04-30,-18.396271336764496,913.7574205626848,59.31632122183891,234.4539019877874,-0.2820367202304406,81.37151353237329,29.05495384644669,55.432639130106736,2636.40679788065,939.6444866073224,873.0586756237083,-347.16411216158264,2965.758745505945,-15.268017381140266,-2580.692734569167,230.26465630015676,-0.6186958368414963,-1.2887371476510048,-230.51003123268896,-27.71598548003385,669.2368525095407,-519.3306351608994,9.37942028423663,-130.07702743000937,256516.8632452041,-135.43864926318656,-1.3349999555714192,93575.9601412043,51.43172630425531,-29.1363867045295,32.44369437625414,9.336038201076176
2014-05-30,14.112124217804404,1350.2805009158246,33.83993790248893,-286.3229946705185,-1.5678777167474438,95.75599318392536,-47.69068296242571,44.72152290732284,2109.8048276672885,792.3262371558427,634.9409045643416,-706.3827541008582,339.79876242492696,-15.17171653171879,-2514.08336369722,-295.732496084026,-0.4912908333399883,-0.0093251101757001,-451.3445981647271,3.886057383994967,-348.1418582430421,671.0851254062,-0.4298626707928861,842.8739439722922,274607.2511873245,838.5214378001592,-11.800808541567337,-9092552.672847455,0.9486112542377328,-69.7687148209859,-186.758643254374,-18.396271336764496
2014-06-30,22.79385248929345,1632.812748916244,-12.308819869321468,385.2713469105122,-1.4777918985260174,111.6414988258798,-31.548941384164785,77.43422031963361,-1273.3928984267975,4095.847630052837,183.98954430488757,-558.974531016596,43.50991971597641,8.443830688986669,-729.4968007097342,123.76016290827329,-0.3020233461842849,0.2600356514464239,420.2603613813631,0.1102738265772131,-52.507593241872605,-349.0655262128085,-0.0819001751316363,301.6676577039707,-265618.71596190333,267.3589370230875,5.848196868437412,9511999.15674112,-52.14780134250043,77.7272943379068,96.02682415928894,14.112124217804404
2014-07-31,-22.26918381588802,1699.7049831345817,7.360361067752184,36.48695248152552,-1.5480496942787685,104.05816459112214,-39.7732267554277,72.27246281620734,-1172.6615217514568,4170.771491460032,246.6343416248043,-579.9469996023857,77.13541434395839,9.036636585660986,-1392.189736326757,1960.638597820908,-0.6558102975505733,0.1571436176581969,135.93862947586774,1.6392396043565896,189.51444541048505,-52.54330759441903,7.793281576339268,145.95977131271593,-70595.56791353226,145.66726987639322,-3.6109273409564366,-148112.25285689533,4.443701699738483,13.77412378551722,-212.10909443467224,22.79385248929345
2014-08-29,28.64802827542609,597.8215740660881,-100.38686112452682,-16.253293435210036,-1.2946387996219242,126.52223131497112,32.76186273685492,7.837248097414636,0.0,4363.647210407516,1668.10162493104,-128.50474090138715,613240.4513428218,6.617059013579836,451.77864756291103,-1946.940505704083,-0.6203025059508676,-0.1504123157389622,-447.6159526051557,19.82959981529359,46.80192017447072,190.435788719052,-29.129144424946503,64.84714823572631,922607.2577477248,124.77553282075588,18.47828734997989,60879259.53193412,3.0559104280848715,67.01485712722666,116.1736537437414,-22.26918381588802
2014-09-30,-20.781590422044456,-879.2955570667145,59.30588055300736,173.42697704633773,-0.8197643093191366,185.6136259715873,59.957578738127246,31.825922610507213,0.0,1642.060953568685,1691.79131844362,-1.643794941598259,610642.2185630649,21.694609121590037,1827.4025086455329,-1070.2612274063954,-0.4993916538322409,0.820509894928418,600.8361928998902,-76.11232606921305,-395.4959100703082,44.87471086540512,-17.75918322861071,-560.8713783730309,497348.5332444906,-561.8255142540102,4.592396903405643,1045044.7503053546,-67.99361160117178,12.397336030688075,717.7521038416905,28.64802827542609
2014-10-31,28.31658219113936,-190.6735948105596,-78.13631137021815,220.55358737868647,-0.5935657156200616,186.42823078392496,65.70361764354469,31.896732092620237,0.0,1734.0896451748306,1713.351046134415,61.82446003031932,613046.371374973,24.094268854264136,2266.55303493699,318.9932696529588,-0.0068722730585122,-0.8385767770756322,-475.65284641101096,35.135899220021884,530.7662548191148,-395.5708431217215,2.948954118168558,105.47709613217556,176064.67891828716,108.47640897110432,8.56780905459027,343464.83937262,9.081723594563556,12.229850665857,26.16269649013998,-20.781590422044456
2014-11-28,0.845063772607538,-1445.5615818197136,22.32516751049389,-175.5193635492867,0.2437594873100393,242.97071608762,21.418720780185065,135.41528645442284,0.0,2921.4082373826527,868.2319040637407,538.5485434235794,1447.7587854376534,23.163379360047983,-19.91626225939248,966.8159649493113,-1.601372604281984,0.1406757312802822,96.1127565030851,-39.67403177873109,-524.9022030904516,530.0586598643724,51.30351553679122,-443.8434837279956,662043.473347202,-468.2660930602169,-24.77177996215957,1429635.3157583475,21.64273199822236,-26.338370997512307,-39.02513292167464,28.31658219113936
2014-12-31,11.840914680782872,-941.5146751488762,-102.55981121383353,360.8895449816982,1.0594506899884488,142.50246344770488,-9.592643572269155,173.8285572324609,0.0,-1789.6318619459,554.4104136225817,305.2154040620586,1016.6692221216492,-16.59521709218755,-400.60980814760353,-1294.8595243536631,-0.3607010165519071,0.0173217853659126,367.5828540000477,28.23459251565725,385.729027987579,-526.542657821617,15.31311875565666,195.4724169001356,666010.9597175717,203.8344898411824,3.2023998646682514,-3771771.507375479,150.94478514304737,43.18482647575332,44.69147041033102,0.845063772607538
2015-01-30,-24.886810083265438,-1039.7883935357413,-3.223316827995564,-173.0049552973378,0.6829143842996939,144.48713174174094,0.3568234418947083,180.6511093589596,0.0,-1778.3730309274868,557.8192600961908,279.7328717158585,1078.4273870780007,-16.73923423974212,-410.0147073159885,-91.45692829175276,-0.1202286286474887,-0.408748245119545,-209.57499305679855,-50.7413623013374,2.6547218995225705,389.3198572146785,0.5805920759016772,13.880268345411425,234035.94060190025,7.207579690921193,5.349425531361618,727924.8703899384,3.403086203505893,9.732722249596964,0.1088063523966411,11.840914680782872
2015-02-27,36.18511119465815,-835.6485711179419,-84.22902680203228,217.321973806395,1.469329650432317,127.6540929817682,-29.312434906581892,173.85974097660247,0.0,-1756.9180728321762,512.5966314928716,107.02753092755292,282.7936068810811,-17.32120791279975,-18.2052447816439,992.0308021268734,-0.3915335816834115,0.645159933981716,-94.7415913518788,-10.771615051110302,-224.18826339337664,3.4734697683469733,51.802895476672006,60.92261978805254,2598725.7852979004,62.635656868706064,-3.085188718479401,-177472.00057727098,15.238175592037749,-9.029749054094529,52.61145594800246,-24.886810083265438
2015-03-31,9.931222367292232,-446.10523641869344,-24.165033674219625,218.70699638312263,2.9403563078007124,34.291507287049455,-5.1408109167547416,44.24484753389853,0.0,-2618.6111430725896,-227.7656084042273,121.6642096470684,397.341809628564,5.899780453906385,-134.66115853442187,-160.24668312859694,0.2409745969592123,1.645236917941391,86.3649206549004,2.963085309221128,-269.1721488335749,-225.08978522833277,-93.25226272795852,-193.43595904930956,-425528.3573118299,-144.8851743686073,16.21634591273201,-53781949.56701413,-10.857458708016566,-10.132791589274817,-232.47721171385933,36.18511119465815
2015-04-30,3.4335232829494444,-332.6625617085188,-19.004484568535755,-5.258377271756705,2.8145949328568696,57.41322626906695,-1.135343514018099,46.56769825004076,0.0,-2620.172315086156,-421.45083786415233,130.0059671758781,576.6943704521339,25.77708914080193,-1025.309157938939,124.48426129604786,-0.4812283510620361,-2.208444582706398,85.60639685810179,55.21574229446139,796.4902049517407,-271.5914715182251,6.7486211989340745,328.23355318441736,904296.1441215426,341.5548331308564,1.263730165928223,762419.3499253988,-106.23667970899528,-99.56526335870318,-116.6824627504825,9.931222367292232
2015-05-29,1.3373877755611514,-502.3101350652029,-38.512215291202494,-277.5895245651483,1.4424527902777615,63.01894489901618,-45.14267121503369,150.50432059065332,0.0,-3284.784952241203,159.32819573029946,-578.1555683659267,80.49001987037205,7.3777349004808,4.072326370121175,206.8851648346172,-0.0538458040006162,-0.0597312794250275,-128.92251130192915,-6.413373371126454,-621.0376887605777,800.3624210149244,21.686018508729266,150.57952531482806,2851850.7204696387,94.14803837259932,53.93115578547429,-3825132.012763024,-12.377927486344705,63.28813170184148,918.9187047567182,3.4335232829494444
2015-06-30,17.704280843325705,-1141.2891152618022,-26.104365589299366,524.1007339167605,1.232738611218372,183.3642226804844,-29.956997186481978,150.22514495270934,-6279.212010917532,-1597.265361759931,366.06923642698456,-2533.277476493677,172.0700325978835,8.426913257527264,-1980.9928554368068,73.48988804693317,-1.3957828549606646,0.0960220364501701,406.2514712346998,19.95995296695776,150.70019559794378,-622.6210503339106,-15.907732066756694,-381.23022468203817,-452115.9180282205,-395.5857780072784,-16.731836453066478,1253017.6624158472,-111.45650386440646,-66.73045270193501,131.2723906961378,1.3373877755611514
2015-07-31,-1.4757574168473668,-1090.4634875609331,51.74381829802764,-99.0905039924404,0.1438217579263743,178.39956177244176,-29.75823718713176,139.3616621216999,-6506.575983884176,-1607.821145219058,343.7759953863504,-2561.388827866731,200.4040158847094,7.822054147227109,151.77007147938227,1628.8946602724675,0.0891396902451617,0.0358738497092643,-309.1067382225015,-14.846438494689435,67.10305986417843,150.81711997817655,1.1330804610964833,-5.413838864168611,70840.76065914333,-11.66613808249258,-5.219070792414698,142180.68411761522,0.5492452745049548,-21.72873816918693,-1128.0648193834545,17.704280843325705
2015-08-31,-25.198147445450196,-1055.7842931323034,-9.624808791348698,51.93449124485864,0.2782105859801875,182.1921875073312,46.86702313859964,179.30611753123836,17735.8496310743,-1399.677234368055,393.0458316573958,-2442.3203100399983,1464.6066629003026,8.233716733752283,146.52989536680025,-1681.7883730353433,0.5892471750587731,-0.0023894820235081,-135.42963660851075,1.5042919497531102,-254.9612620031264,67.50301800855146,27.32283030261817,-628.9775833537269,-784686.6172084659,-558.899744060428,100.53149476569882,1209671.324757822,-1.6538722752128765,-55.40767343160297,18.46434099909084,-1.4757574168473668
2015-09-30,-10.060257398763762,-1643.2855848643658,39.52375298504918,119.19488310138952,-0.0681160341382012,86.91914629660981,-4.6789605017344975,170.13845486650985,28536.400785531278,-504.25899692352834,195.2462389889564,-383.3616865886391,1173.9961600603626,7.1470957005982365,3175.635141902118,513.8359539585945,-0.994604633558282,2.372483315331742,-391.6873930914333,6.380419541257197,270.9691755399482,-255.30455841433724,-7.126511782212333,150.30497700178603,-9530902.05613932,148.13837934002004,-2.498242288096776,-2352801.634387076,110.16516118936389,50.48737279718479,211.1180626867213,-25.198147445450196
2015-10-30,32.57450050328717,-2100.5473545121044,50.596919097771234,-135.21521963938056,0.0529438259029635,87.01288448046024,-1.2622130036823211,167.23841228475212,28348.88984186696,-474.0515464910508,193.9084325051003,-380.97968313222896,1193.404861707576,7.119617000332658,1813.632606371224,-512.2893598393939,-0.3995554317798664,-1.8939700097290504,-155.98011430154818,-54.64818204640221,-681.2191613120598,270.0732457356954,-4.824659522796424,-48.485127244312935,-408286.8749126494,-50.89715393104598,-4.178995859128406,-339765.6139096245,-3.947262859980526,-26.784892915161905,112.98867742738572,-10.060257398763762
2015-11-30,19.064854962990324,-2795.541716699573,-90.0285366780801,133.81447916049592,-0.619818371983988,53.05532388974192,-25.584150487567648,140.78596975901053,-7476.018411703833,-546.7007459210032,203.0578026559401,121.91134578388731,6501.466366788163,6.022259689174071,940.835585122934,247.2473919669837,-0.7402183851149502,2.9796957036025704,242.491435827604,-1.6444870709217412,273.346943455526,-679.5328589704172,3.419147552802656,-75.23356533172591,541302.1958217621,-135.74988329325606,-24.49187248680255,1739905.5277453363,-1.8398489540559524,37.51719988038275,81.1856631282235,32.57450050328717
2015-12-31,-26.84996032633183,-3930.497218520087,-36.79456901210981,-549.814383693109,-0.2010523858747929,71.93068472409327,0.2252711278921163,145.2194022215951,-5481.554509388374,1517.3767445861567,253.60942881707783,-12.013371940690597,6255.577652188782,5.411950675457409,-2533.7849588100044,-1258.1576572164024,-0.23143426649915,-3.589883694337691,261.3746567597089,-8.100368461722269,931.760157931634,270.3298028721782,5.580737013194607,310.6085250677261,424056.9245329052,320.3289824030453,19.92890510960683,-6130442.566682585,-6.008100951245382,-11.305355484395465,-337.51745686161485,19.064854962990324
2016-01-29,-58.963528820502574,-3014.9654085250327,-59.59755941084588,-276.19946006726195,-0.8112912396338099,68.10313205077398,1.9169546549994911,135.9151172501233,-5407.868638296381,1536.745569972317,245.4688801052856,-38.05161731363208,6197.523400505284,5.218959316763894,-2701.483831006618,238.30490384847167,0.1922362125217844,0.2932920288371665,-2.2734996475713274,29.679341076086303,-609.2727377682731,936.3628922451234,1.3572988057218254,-28.22730267758834,478786.2666658759,-32.64716549161312,1.2456021617392707,172784.0335271433,1.2982750102656269,89.79221780948498,315.194158296762,-26.84996032633183
2016-02-29,-11.662840912096753,-3574.2682860305754,150.99154509458418,657.2077689941494,-0.7336983196772726,74.32229474123129,20.902850553957368,141.56295257018792,-3284.204702523571,1503.9493979530312,169.70588865446038,250.9743204759284,1227.391888946527,5.000102005572622,-1316.9951613273593,1409.8801726184338,-0.146742675453261,1.98028347499836,-650.5643089935948,-24.370362811890686,-242.6100903182715,-612.0173036842274,27.40071875735157,-1.1691680881867796,1920063.450909749,-9.523070244599694,-49.587746805776646,743562.8387227282,14.950440089911185,17.72626498810438,1240.409351655724,-58.963528820502574
2016-03-31,36.72877814413216,-4220.235853636582,-49.371772510533866,48.538671021048536,0.362358532895543,51.71009510086866,32.202804249828404,112.77363815201164,3321.918038930677,1838.686078764332,157.8386263324941,880.3980835343294,100906.33535240182,4.205234368466658,1402.358187724581,-489.1937644223294,0.139992269631044,-2.2934474973152645,-609.0078573422643,-39.16340012432943,-323.3740392850856,-239.8391317576101,39.9162278186883,-460.48923798629767,10077774.917667136,-415.5983126505225,-2.555966874086266,104472419.60263562,-1.5200959009467,48.178504338409454,-1300.9167154602778,-11.662840912096753
2016-04-29,19.0917249424431,-3925.709640899335,-39.332350697585646,-190.0788728564308,0.9832428546678182,55.80556544158885,18.948566517874195,103.2381328104654,3115.8663284387576,447.2612751325605,142.35608099405633,629.0919488495118,99747.29426224444,4.084058698160289,430.1605548159572,-250.99809727722368,0.8240492603641556,2.915547666547968,252.2159210381186,-51.80028963166308,509.5847562212151,-324.2438358724912,-0.4806875150940186,59.43085175825672,-777014.1940097213,63.31602742475752,-8.251494003416951,-1957638.7287300527,-4.335896489527585,-49.95024658750072,3753.65519403828,36.72877814413216
2016-05-31,9.493109542156368,-3749.178480996312,-27.60326336867436,-519.3953906171095,0.4943646162505754,52.63476531961079,-38.2567880421954,93.69883924452256,0.0,305.0772250782432,241.78020446480528,-574.24616140989,10377.80960364186,4.001520887298817,-790.6003423728414,-120.21170757806748,-0.067834788149284,-2.8616925355636416,580.8813277131547,86.3510298212093,594.9072935781962,507.9208581819784,-63.10620633688154,853.3088606668907,2000312.0171194372,799.7486686976144,6.278581282082996,-22778736.58826624,3.092271015517298,4.251003698598689,-3728.6887900122856,19.0917249424431
2016-06-30,-16.838972275088352,-3403.4511496399177,-4.300838446002961,-7.024343399595123,0.0838031397300256,47.24612663987677,-39.71885887339936,114.5873994544832,0.0,-564.5653623086354,171.15060737530752,-554.2561601806425,10579.08162453866,6.8014138366604895,1681.947658510786,-385.5765644088956,-0.1761230576072208,0.1476496300654955,951.7330984737208,15.011019152331642,-507.589343994142,597.5354103000885,-25.74905405527761,-236.24516305186444,757152.8015473187,-240.09618013616185,0.4018391615996393,10015241.059767457,5.305977491752486,58.13977628858548,-90.6078344122891,9.493109542156368
