date,excess_log_return,illiq,mom,mom1m,cashdebt,cashpr,cfp,chcapx,grnoa,egr,pchcurrat,rsup,sue,log_Mkt-RF,log_Mkt-RF^2,coskew,log_Mkt-RF_lag2,r_sq,aeavol,rd_mve,chinv,gma,stdacc,oa,ol,currat,saleinv,rd_sale,roavol,salecash,O-score,first_lag_excess_return
2012-10-31,-3.2766425693036587,0.2385184831227108,777.5357919542452,599.0581063418329,-37.01837006476855,-4314.672889609429,68.39840061952596,255.49009797151055,140.84305202307388,68.47844191104419,673.1640707422389,15.89033599652868,-5.387349895657368,0.3573199603746282,0.0181648378979469,-182.058004045938,-82.9170633519647,0.967868933971431,0.2666101448946847,-0.0107935608271967,-0.0024468488737328,0.7730538499975665,3.119161484537472,184452.6428788044,54828.55694761407,259.2832022557195,26890.412180822343,-0.0106027506185206,0.2566778803707805,-21.187907740400533,-127.8000413330028,21.38654618338469
2012-11-30,-20.72467152224549,0.264433124087288,-112.7350348226186,345.26495002212334,0.1833882646664406,-37709.02476691922,82.25235146190278,2562.2840791541203,164.2563501291257,116.85678909490552,548.9716104683009,7.479624105994237,-5.3467246151407535,-8.709863087800077,-0.0789981990750621,-159.15815029307495,49.1687540009389,25.970614057574156,-519.399720876435,-0.1090099869858587,-6.041170873646184,-10.086328458591993,126.20161192397154,1525249.0476974472,231260.5201524794,160.69528480753797,23439.263203257466,-0.1070828918689166,3.204351100738158,7985.030447417885,-276.88007267361536,-3.2766425693036587
2012-12-31,5.115545201274451,0.3900634326574871,57.17365231265974,170.9640509585699,-17.773460814543363,-30257.71813442063,56.03310772959349,351636.87555314513,332.5039275724123,252.4462725432023,-247.88927399540268,2.865803104062884,2.6580882973726854,5.003168215886513,-0.0499890672265917,41.59719222014391,4.853233371976259,7.062301249062784,537.9006417093857,5.481870692813936,6.217888715994762,6.683547731999624,-65.77606171035131,373599.059974812,95746.50858821068,-2810.086081174817,412196.36584124574,0.300624263597137,0.764187175993662,224.0488131977036,839.1918189205135,-20.72467152224549
2013-01-31,-3.8747517736265418,0.5468413941161715,-419.1255691066453,64.1218041324424,-77.66934616958054,-28577.126027951268,66.03272338588071,351721.9234030868,339.3166464641006,242.56401364238823,-210.4377435531568,-3.020658927797143,2.51803695845207,0.756669610319074,0.0149030198391424,206.47412657912577,-124.94180041722984,-27.48115802193581,126.253783830854,0.0202303968224804,3.762465402782929,-4.919687006787029,-263.34224613770084,-304924.6910528764,-72192.22208603472,-128.87181536130083,-24260.871494418243,0.0098278387586399,-1.1135497128905882,-360.889065727828,240.8261812280616,5.115545201274451
2013-02-28,-27.628539216888147,0.2030001788688054,-66.93816556841836,-314.23175263764097,-80.75772349476003,-32575.05590143894,81.91145535521639,346296.08163635805,321.04380752211466,297.84946639626054,161.33814816124817,4.801901625047286,2.4980789738418445,8.26976737411906,0.5450306572535856,6.028170667496056,70.74339472060308,11.512183386626475,95.99948127217316,-0.1509191689462365,-2.56894158499744,-2.23251420713747,30.92693186338738,311524.89932750165,88630.04686794057,5447.528693660175,48608.23132427898,-0.0733158756601071,0.4014813570502014,354.5446216506389,-77.62580780918142,-3.8747517736265418
2013-03-29,-7.446994654193247,0.3412066394224667,595.0865302280664,-660.4479883635921,-101.07367912880198,-745.0981832504756,117.88899928992078,351387.55436995416,141.42336662809973,20.50175006546359,213.08436636745168,34.00469248617824,2.7455335107064136,-8.056034100115287,-0.5398127375272483,-349.9455275779904,10.91590125136882,-52.02160249985286,-31.1365818134434,0.1946552835013477,5.953028501327115,1.4671799538727155,-51.61836776619339,-922054.5629653484,-180978.5680233799,-139.9088781426908,-13413.598071476445,0.0945626898253841,6.239766289135588,-8450.058978242552,252.4961974354428,-27.628539216888147
2013-04-30,-28.91731630835799,0.609911788776545,254.66012637075156,-463.975047930696,-87.08946344596482,-3287.8705254698334,77.76149791126127,2435.750367897657,12.439979089240351,-91.32903859898298,449.3861336439634,38.29945533694645,-47.0439484414105,5.111896459094451,0.2684871340948069,81.09794532982335,114.8134931803304,-30.464863476519326,-182.13769921385096,7.3724500966355375,1.8060307413710035,-10.477537307393447,-12.036931966733846,-331175.418942973,-93062.11528590972,-690.9031198372068,-33034.04812666983,2.979858297306648,5.454516163957059,-72.2895416831725,313.8913748311061,-7.446994654193247
2013-05-31,9.948912301626711,0.227715372621775,-142.08467738143287,-930.9398875450044,-53.072720939882174,-4917.029548029733,-10.482633597962462,267.443657239594,125.55922471056044,80.44511106430771,702.1084550538397,27.2811498771092,-46.56953829020538,-4.646719407672469,-0.2549432315177653,117.93319968566708,-112.55129649168026,-42.66271099456151,-125.39586327463768,-0.1067915205196499,-3.036782877425913,-4.967864163474118,46.62237223473403,487211.8595472872,-140603.35831211228,765.1696768189067,17740.635160274338,-0.048243993405074,0.1071052353123391,-1154.8140048119312,391.6807791893225,-28.91731630835799
2013-06-28,-27.793686973820822,0.5605317258871982,-190.8011071282416,-740.7778702523685,-64.56434811642545,-7097.084103511924,62.59935505412724,-1467.3564553283727,-3.085687074515219,29.36758758276959,625.0859264399766,17.617551610423654,-36.92709183702488,2.295292951181522,0.0995654844390673,-50.01399747960994,70.20293838515607,-12.324440995186931,-171.50592183825552,-13.694321223129474,-1.2148709679263885,-4.092853155995215,-152.06897250229895,-365480.4478311874,-93664.67272645608,-1552.5355199500063,-190696.1992503968,-3.604703955346517,-2.3834222415494395,-231.5003851894221,-493.43104803238384,9.948912301626711
2013-07-31,15.963083436203275,0.237858337831055,-83.78254051247418,-767.1700732764868,-48.68326749591929,-7362.084873890125,54.15889833580148,-927.6980129374916,-3.119934491554533,31.92744459766768,655.4290844829202,22.04075135953307,-37.151523706670005,-7.561650471691756,-0.117177496355685,-104.32641908595946,-63.73278438601523,15.821837237693671,98.95506594601328,0.0418507858041703,0.360346758820361,0.939813010875767,223.5041546312509,-4066.098001230508,-317.52466455101967,-19.246056583364407,-2922.16927727079,0.0467898139595854,0.8842081324004809,8.308408808550666,-97.8093376411034,-27.793686973820822
2013-08-30,10.384599339304067,0.2364769124436947,-316.398883264225,-456.2872863537902,-107.04859146677364,-10262.15173489765,115.21898970033698,-725.4371664781256,204.3707240591797,-26.22783487194242,230.61471623938095,18.702848900432997,-38.06355679415872,12.721677231099292,0.5444218240366677,118.10407598818716,31.444422372464565,-6.4102202936728645,-430.9064234422292,-0.0229392099905849,-10.965219128543117,-41.32509634274088,-144.16388441824984,6743540.632597443,1693937.5039065843,-1033.7734231706818,-56619.29211309599,-0.0256463850610035,3.3085085875973945,470.4629485374603,346.830495608976,15.963083436203275
2013-09-30,-12.737626613366244,0.2977688195214226,-547.2232442598174,92.93929745606344,-251.1521882019521,-12170.040621830904,85.52660660081352,-731.5331424981141,382.6123853086504,-39.23849859148005,-184.47788826401552,28.033824294629653,3.561777117693204,-15.651313536560648,-0.4283713440703309,354.5754096264364,-104.83147092284466,18.763267090760337,-242.75979409196265,4.2931851331223925,-0.8891409712308054,-5.0459199039711145,163.62246809782027,334752.70956704766,93325.03272664454,-2728.474559988763,-334323.9786011686,-0.0942954037091343,1.6600891310069272,-57.507097410117694,-146.7825307605217,10.384599339304067
2013-10-31,4.623956828675219,0.1869239329410986,-1035.1204861633605,-190.5335468591196,-254.80976497611292,-12413.36888736582,86.26484791246779,-746.7675409326644,384.7835745621089,-40.77271045926034,-188.38243086398543,28.15524046708825,3.613522931476824,12.328607338938593,0.1184508720143145,-137.16290175395454,179.96099408071285,7.580377848912008,-3.790849994124756,0.0095480717828735,-0.0553582156381295,-0.0260662746089721,30.433389104341583,253886.72479783744,64949.0652522808,167.51003767716065,20898.480264547517,0.0049672579904234,0.6417652077368317,26.022762321904334,-93.5381377558224,-12.737626613366244
2013-11-29,-7.194356183723496,0.6339914398457169,-1262.218121165112,275.7174644733564,-155.97828530002036,-10596.462662493594,123.56467031774592,3206.505559567576,186.4302200278406,13.599604120653538,-212.62666671063803,43.11570817108048,3.7258559275303456,0.7143017971972361,0.0572082794266425,-89.84024486522804,-220.9837051183425,-60.840459499320446,43.72299930819719,0.1151694140678696,11.217805175691488,36.20918249192741,-69.82645627095462,484470.8350343257,-248607.85601058323,-619.4334707924936,-30202.976272281023,0.0599153635718527,-0.6307918892836071,374.022971938698,235.33007546907172,4.623956828675219
2013-12-31,7.674890784757846,0.1414489140708808,-1838.0170734586115,-46.03276140880518,51.28276280527767,-9789.926203507415,139.75735743385675,8240.036983587475,55.122229032704894,67.21020457296476,81.49491117242677,93.54917300356344,-5.209569562707749,-1.9189753983171585,-0.1381992291116832,46.6165343694608,172.12836718296523,-10.155524091239954,361.51739569293136,2.721321240192296,-0.036924905516229,12.33333457160414,-34.93995177251418,317678.8298039772,83140.67796738911,1103.775037242911,-3730.3779556290247,-1.6499401798504376,0.2931680122675573,125.39072008194309,-145.29593513365398,-7.194356183723496
2014-01-31,-5.704297658865549,0.2210607944378023,-2013.6338741113732,-92.85996950471224,38.69794458513466,-10122.604364683686,146.17469465423838,8082.641479594153,59.27927880286085,74.2694042071017,54.33310731855822,94.93665114244446,-5.390404348996507,-0.6052339329485958,-0.0350622900741071,36.6256764030847,9.944244359847673,97.79744164838098,11.971158992549364,-0.0869966917067426,1.2799973225208507,-0.9601409926792428,34.636707638942426,-262755.21423686296,-62300.25809215382,-183.55273140467216,-9037.676145516802,-0.0210862044757709,-2.3543633825642445,-38.12788649799722,93.02923283801285,7.674890784757846
2014-02-28,17.971448291848954,0.2287397194094979,-2166.109507924229,-23.39599117238099,39.67051041323843,-9848.19297773854,166.0602929604462,7531.143423183185,45.18146184648713,73.97207170107843,6.661574920703977,91.79594120071872,-5.527503386940591,-11.730635155750566,0.0714708678518944,-98.79768782581772,-26.489399299801363,-43.73987935679611,389.7352107571537,0.2401182360135951,1.2679374862064543,0.8241726161007961,-15.516974249992929,510326.688525714,231761.5971227605,1068.0415247381095,-75982.47555543226,0.0581997099385285,-0.338062910586018,79.19974924714734,10.697413355372191,-5.704297658865549
2014-03-31,-15.286200347226698,0.1059400305287456,-2049.658751908173,146.5962803080962,-77.96345480836143,-7463.870781212163,201.66237677881796,5553.427696494207,-32.96484485372038,-2.331724190019255,207.76114246547235,91.58669737734394,-5.434673358404994,15.11835886350405,0.1761676909595018,2.7002630396947325,-8.62738888054868,-26.596059672285943,255.87795412489027,-0.2053866399742538,-8.513481499390863,-77.1969154069872,25.28844005694009,-1139971.5305552632,-356308.51070033386,113.46829452589736,29192.2221803586,-0.0497814871131812,7.371254877859116,-160.9043906041902,44.7413582506706,17.971448291848954
2014-04-30,-1.2494930613601136,0.1150584171495748,-2199.346703910497,74.32904105183596,-178.16559405635715,-4909.045897308562,210.22602051668636,4177.296945852017,-64.69621798614395,-63.94515893407221,-127.14941275481584,131.86811255550066,-373.080503407093,-7.842613103417269,-0.3904215096029564,21.246990582742285,-165.06800987369024,37.75464902002625,1351.6948333128655,1.9947338469311,1.345159670957493,-13.811927293285205,9.607996361870391,143283.63845272362,31026.01113029756,-219.9200397848072,44678.46068017138,-0.5300888545238407,2.242071924296269,26.64688716704268,448.0935283375911,-15.286200347226698
2014-05-30,2.034767063237312,0.1355399080760486,-2176.62757499807,-36.19433329234771,-150.87530727402884,-6519.643892364556,57.26679738135451,2057.4731136082373,-35.1400369461138,-51.183499916166966,-126.5061520090816,85.10776001224122,-363.3827508246648,-1.1887550099999895,-0.0028492224414221,158.46208226747507,212.8579242391973,-20.9896673067658,-632.5997048791155,0.0986213879840782,14.944329824709165,18.5244061556553,-150.75939173369488,405562.4888461456,-21431.804995313287,-327.0849044452116,-11952.78782528406,0.016200190457869,-1.743070967289718,-468.63794950122747,-73.18468988302993,-1.2494930613601136
2014-06-30,13.858146238168978,0.166828760280381,-1963.782008017679,56.18073336228623,19.38651305264392,-6519.173272447576,23.561021291173866,-1702.1896526116527,39.61274655748048,57.3881474609397,788.3752142754371,-8.770973548420052,-0.4811096512370592,4.258541682519679,0.0787296251320196,-585.9595069564705,-110.104283173032,-8.084955065656459,-2016.520300026824,-7.580414794240736,6.988866541427216,59.13402302885993,-59.029661546808256,97133.92378493398,19531.28117172327,519.3354548047828,107854.04054729966,4.091263669082715,-0.0249733693047602,119.39906747245232,-979.9262960334036,2.034767063237312
2014-07-31,-3.247668300758628,0.1751706761752021,-1857.175137404716,22.307200273211336,40.08111195262962,-7166.472042847999,9.623747445622108,-1423.832575456256,39.0902051949446,54.36207440228102,1361.308078474367,-7.913847365799,-0.503548497282336,1.0347411711991534,0.0475938951738383,1494.5265115155844,-16.558969258222472,-59.96365847975517,-135.63466343287044,0.415817633627257,0.1069961738466673,-1.3999912188194514,6.503475658338175,-153082.97979383916,-33763.197030694224,634.1433198218037,-9113.538652502932,0.4722049789244256,-0.1540425970589183,-10.428705232621724,91.51029106577153,13.858146238168978
2014-08-29,-1.4633768244157077,0.1405400215226621,-1481.875067382026,175.5811523761788,41.766481977945794,-5874.081759583166,27.972237780265107,-1249.6552622123384,19.328208788445075,34.595199332276266,1119.7271026848446,-31.014484027312733,-0.4885428992320074,-8.893067206074978,-0.0453263680018763,63.3097564003042,60.24833842598471,6.4598585620790345,20.120411005695587,-0.2275922589640195,-8.346325240516547,1.5166561797585416,-62.530181045688096,371115.79435744137,161086.38409068156,-176.4696277619114,33899.13419354521,-0.2584551234876304,-0.97145604957268,121.32934576304616,-529.0334737277699,-3.247668300758628
2014-09-30,-43.00505441487882,0.1629754550068108,-1748.331074757357,161.9838532877837,-115.33197344672536,-3831.451127471454,35.42861122053427,-475.9158041399524,12.94243862965499,-40.26383221627559,547.0210092485343,-45.510832421754685,21.80931937742183,11.93862490453785,0.2494902912025822,112.25026418185736,14.386439887467104,-26.80193331175144,-143.9110229270198,2.675109903565728,-15.107807093066334,-27.160305418690527,53.947480428083054,63107.58277425915,2996.56779422611,1167.1991901380898,304099.01442077896,1.4655911153523773,1.077559687685472,-93.30647770549376,613.602671825427,-1.4633768244157077
2014-10-31,-31.10909162638485,0.2287128215875493,-1681.1856285182478,-432.3781886797439,-110.76687437296604,-3749.633415367472,37.71989285432058,-464.9842843755093,14.603643832020882,-38.57454751838561,525.4205487595486,-43.12510028056733,22.4112349105322,-11.791698202229044,-0.255244752644693,-481.1305236334952,-125.05408565604532,4.231505445896801,5.352922338143742,0.3082057239166609,-0.068840981998518,0.8767236847207087,-53.30088465664585,-36799.96099692583,-9514.636718836611,-6.325800563627126,5997.429466527421,0.292016511489976,-0.1593485539443975,-8.802131366825051,-4.007310427472476,-43.00505441487882
2014-11-28,2.723083962474636,0.180505482952587,-837.3540786919269,-1014.4142885255816,-114.67189341580324,-1681.7489707268146,95.8795199515692,2093.147145762788,-137.0095419185211,-284.37408919064865,-83.41087254156817,-59.989812500235885,21.700378751878844,8.51115075322095,0.0409066896117321,-438.8059981848727,163.82084927545537,-74.59364881810882,670.2952732121637,-0.3272859278145219,-4.185438195148793,-5.165089232872752,-252.1609307230888,-1933809.5130719244,-194127.6078155376,-36.020514105286566,-70381.54017505096,-0.3100944839233426,-4.120580847370484,1827.432192542492,938.9307480348562,-31.10909162638485
2014-12-31,-6.968555159417504,0.2292717709009944,-1086.4539137442232,-919.2900100369015,42.14500199150882,-8602.237663581214,123.289589804364,0.0,-83.22924109997854,-244.67472360848197,-278.2952391794118,-72.99112137883643,-2.5448486148748,-0.0051003426920317,0.0012451668959186,635.7603178870971,-158.98726193249078,-182.75486792250643,806.7802386821182,7.337836957497938,2.050499130821047,27.81934320009612,-219.75435406289532,-481065.8933366947,-147808.86866093334,-1135.456808879564,-17801.06923142029,-5.39570832149395,-3.407440066479495,24.038592734285885,517.2559026166664,2.723083962474636
2015-01-30,-3.329530582607661,0.3785499141649801,-1123.2984806824177,-994.3122429009572,33.37061313641837,-8033.354272549436,132.57597881436675,0.0,-77.24619288216113,-240.5568524712093,-297.69404327874025,-69.23600683934956,-2.3889323298962486,-4.801555835363673,-0.1180188129074958,-108.63763424277296,114.24343134656544,-22.125789938694595,-55.98327517948815,0.184347124946143,0.2721680834319349,0.3205550605329179,164.964815587688,-134101.1887911223,-42409.15855705272,-40.49920748058503,12803.949450133136,0.0294524016340949,0.3752658373695112,-55.9548057061038,118.8856056310733,-6.968555159417504
2015-02-27,4.220400745000853,0.2057721117798361,-885.6842204496114,-470.3544136214837,-6.309107293108486,-12686.821382124936,161.89866724703256,0.0,-99.22551332279662,-283.1229572256705,-253.1539338321382,-71.02578136018145,-2.366062439282165,-5.7697887987066565,0.1857593156818868,-156.9108081164843,0.492581159335451,3.139632054596177,-158.90728008352357,-0.1365240976609492,-1.0292859680550652,-18.49170148524108,-0.7691615168291719,-1760687.8160813004,-358232.4071785575,588.9332768250097,-184914.8039382969,-0.0218119081500045,3.416322572509813,683.7412306631059,247.25947197767343,-3.329530582607661
2015-03-31,-21.249244763299416,0.1998239153320675,-1796.5912832688907,18.38912286425588,-170.90658420805147,-8543.63958269766,236.18848983435453,0.0,-186.6856196289473,209.47937625882832,-136.27212593986994,-91.19878288669932,-2.2003743988034685,16.956927313263378,0.474131358503408,4746.241783259538,-65.58194673573455,-81.71032558265972,-279.3408349293543,-0.7845350613642115,-12.043451623118754,-166.09780848109588,-60.90524618184327,-1042259.5334651507,-176901.67877282947,163.12772180567845,26799.220125966705,-0.1253420238047025,13.01963506367138,-16.806166757190113,846.9305758388618,4.220400745000853
2015-04-30,27.36323426522756,0.2654600224996147,-2084.5416793245463,-328.7868912691525,-570.5351542125763,-8518.718378564732,293.8405431835238,3594.366988839473,-258.72667615616774,175.55072203497758,142.82095238032483,-158.93962714045756,212.8611852461689,-13.170448295987551,-0.636358686274694,-1412.2645887326537,-78.91747679659068,26.93581637173577,323.346899571653,1.6094792037807029,-0.9841871645273416,-74.23187066309893,-546.9382728858945,530104.2134725489,155666.38036883716,-33.5543323905913,-58213.91639598692,-1.230477075880234,7.212805975884322,70.1442220484114,1685.33537119853,-21.249244763299416
2015-05-29,-6.385134846536726,0.1519779962749846,-1834.300896320088,135.29038884680318,-557.6437643137107,2923.3691189018223,81.82651344616552,3784.163415992928,-163.51258775714982,-163.88600422751867,-21.124695393287844,-116.0569570448337,200.68340901565944,3.1803934227774144,-0.0172156198602112,119.46507166113224,229.62985208243705,1.8521923129897573,-199.3873960617783,0.3592399691563201,24.12923825314466,6.529559222053507,-70.87395543506682,-1174503.4846691564,-530024.2541232891,-2359.3129950352813,270141.04209763487,0.0251012432806569,-1.7201067332027833,-1078.470934447796,-286.50549178639267,27.36323426522756
2015-06-30,-28.401668954490063,3.205735761456985,-1804.4327237248324,90.31718417885568,-121.66771581660566,3675.924527868016,-15.89482765653911,407.4888571188262,-48.57512395898556,-39.07223451545024,-59.35584513267762,-74.02995305369666,-61.15924832667169,1.438920960423545,0.0277124344111034,-1141.5311146041672,-178.09815746109723,20.603493543669515,-609.9347762767674,-13.061918531091,7.459057099918949,216.48943696181087,99.43283576333852,639035.0438548811,158644.67033480946,71.57943605611399,-19400.025686717592,2.950546427057184,6.111317809007673,66.51679574960417,-1241.8249694248889,-6.385134846536726
2015-07-31,-46.84524489278847,0.2410538823313178,-1440.132652543317,-343.1089344569127,-112.06372710730024,23815.828165892464,-11.107122618727615,2605.395946254076,-37.4186403066669,-40.60790339992653,-207.2412148799076,-72.02116996597854,-59.91826669872104,-5.397449619363032,0.010206549339699,667.5585361611525,43.933941056925335,-57.780924152442026,-140.30022401621943,0.0399164915527681,0.1231504798549192,1.0476780871870304,11.325183787657808,-330335.76937342435,-87455.21473462321,-414.2287613366425,-622.0516144512221,0.0428831870897212,-1.150823991569709,-56.228369484211726,51.717909309350944,-28.401668954490063
2015-08-31,5.293280402245292,1.0015413709686645,-1525.054127811281,-686.7833147619685,-109.2792752427622,8032.256768307538,6.195275172046312,2564.570113969808,38.12524679214718,-53.51930438415895,131.4560170760823,-120.8071841681786,-56.43293378628883,5.689323446964288,-0.0012675657217893,-214.22250564013984,18.8028767272574,-20.75306001800544,637.0441883905236,-0.0150002603718677,-6.359909528208913,-2.9668084403568398,-176.38935725119836,-790869.7591483071,-387958.34052913263,522.5739135413642,-15127.97721644072,-0.0161151180100835,-2.064667338214008,-704.5420198669981,309.15158227417487,-46.84524489278847
2015-09-30,-28.96242240711825,0.5101501620533525,-1625.3263140492536,-966.1212280989064,-78.17184673116968,8342.290546755845,22.393787813555637,667.6075583649838,48.45468726923637,-1.7928930111054102,329.11453289486235,-133.0794619757252,-95.47502242534496,-14.080444214212571,0.658755131424398,1149.032693976137,-71.02052074333183,-90.250751665022,59.05070876164018,2.832870597829169,-8.593694730673448,4.091391463925696,-212.2001546344268,-1092583.909464445,-275204.4194658948,313.35232554169124,-52276.00004874193,-0.161448698072435,-4.098752120336513,-255.97728580459807,-68.81417306268668,5.293280402245292
2015-10-30,8.606009278849658,0.4877886670161753,-1455.830008071471,-1247.4637345363174,-80.06234284194771,8063.826691845624,18.89064835440204,627.5607684774448,49.416716307997895,-2.596708264875234,322.2554531650811,-140.169712615178,-95.78254029892427,5.609581876766712,-0.5254633383579108,690.457145935914,74.22641174444868,-48.45940654068892,-6.719787518821363,-0.0693712133819657,0.3538846880641868,-0.0972558863505064,-21.47932868073713,-170424.4167155549,-33864.1245685732,-49.385536765195866,-7836.864459907403,-0.0413634591089628,1.0863101586983248,0.4733491927700015,13.43076511727213,-28.96242240711825
2015-11-30,-24.93781108042325,0.1776630473863036,-1737.794704406912,-753.5821568154859,-87.31507706631169,-17155.791454992504,129.236091180647,1648.2837357989283,-20.949851591028285,-14.262548798703218,21.66843045841547,-267.45094906943666,-94.23008416752246,19.017904828345102,0.8211336828610747,346.2799937321206,-184.59191627512536,17.58769488555083,-870.8078796824868,-0.3344731186835661,-23.458600341009145,-9.2633362679953,-80.07890091882882,-1018195.1682762392,-380900.4829155877,-240.01033644803647,-5537.006680909311,-0.1994338068088565,0.1324725850360124,571.3609981740155,137.67170425961376,8.606009278849658
2015-12-31,-13.426602775705785,0.5360533207893825,-2034.293458422226,-484.4755504589984,-3532.557453052191,-18039.706714873184,65.52601914437135,0.0,-52.493491404044704,125.19725530236856,96660.1368601898,-342.5795823179165,-104.21171753798032,-12.36111935833303,-0.9918656553306758,-1900.2877003344147,73.27957341398954,30.31064998185724,408.8773828266792,7.008752189023794,-1.1794760577098522,-17.550261586147712,139.39465187940277,638063.6486509889,110617.91312699112,16116.636074330345,8242.858155005611,-0.1008555870673069,5.856092667199604,197.17313142470263,4142.072467758678,-24.93781108042325
2016-01-29,-12.064894115515958,0.3635921817796541,-2367.90814438822,-671.1714889986906,-3521.9614144734232,-16844.059012662423,68.05206336093146,0.0,-38.27971092214063,90.8425633448928,96560.81341708968,-333.5554641871985,-108.985079813357,-4.907351963039913,0.0800787011812236,256.0754786318512,249.32895279410943,33.198056345360214,-38.649531944141984,0.002753251560863,4.925044830542181,1.397928339699506,53.30120687616,-624216.3593811058,-161504.09103033785,-321.8171361332716,-66440.7251779493,0.0007562565314804,-1.3154282526312784,-171.5806369108495,137.2326931402431,-13.426602775705785
2016-02-29,33.404130424630374,0.7254364904361994,-2328.520059445573,-498.1147738743775,-3511.374597442837,-22434.73299798056,155.50482431945878,0.0,-25.56762315286729,76.55088167094213,96379.75422332856,-510.79573354077706,-107.91711967669032,-6.608182091230012,0.5391062356098115,-417.9547231511124,-162.09100308215707,1.723213333642775,120.24246780699336,0.1032810457550841,4.837423927184341,-0.9552688425822664,-20.39468050992764,-1284563.1260992847,-201238.3058075765,-76.83054722093584,731.8914616848342,0.028368989793996,-1.9622518634596844,1272.8457066841174,11.51562512915484,-12.064894115515958
2016-03-31,22.661521512044438,0.4310973333231392,-2573.428915589916,-147.73206364834843,-3487.0182680960247,-21152.102192800023,189.02216825294124,0.0,-195.00270288378152,-0.0826923149066258,94335.54546138868,-496.3444590193085,-102.66537954846392,10.372778843952828,-0.6246669878805459,-293.3683431321888,-63.32279757146996,17.970904176925046,339.33651522770856,-0.7157186362648922,9.630053825819354,-38.93671250762562,-89.70994664955242,-582606.309184432,-166161.93104908057,-276.6892605001667,-1591357.6098865643,-0.1965918774265662,0.6354682712751583,33.279297580430466,-1269.1762215873784,33.404130424630374
2016-04-29,38.77293129097691,0.7389893235264806,-2237.9593908462857,524.8561582132614,-279.5504396444284,-23665.501324849574,316.7351626998784,6704.783556236772,-225.5941938623152,-184.46472807902376,-132.5739786938001,-506.3629818638441,-344.0111930693349,12.170800764577384,0.8091599298144475,-1009.481250263445,-90.6977633053038,92.71464809357632,1168.506661199825,0.8094371166793888,0.3531088603399777,-14.852169304746331,-165.3093966828178,1114680.0632334054,328703.66951407865,-11457.723558897373,1677.80398107188,-2.074803360050025,4.535095860514232,277.59229254665115,-3532.246863395231,22.661521512044438
2016-05-31,-21.50774741923049,0.3703441650380155,-2592.7073829501564,1263.0455523206797,-208.8296459902047,-2965.211270965459,42.48967267338381,-261.68335586996534,-145.22193733956362,-263.69226174923955,-267.0745799197452,-153.24369575792943,-371.4476837307949,-10.373276175590266,-0.7941028381899796,364.1555624239463,139.11788818645198,53.8689127964945,-2.909377033782448,0.3500120417487107,11.540231849676978,28.31685341692223,16.887667692693412,-487353.910689,91098.18314812426,-346.3182086130855,-6648.996996571503,0.0366207351992233,4.663164868166575,-666.9088405472658,1600.4594480783471,38.77293129097691
2016-06-30,26.539586585061866,0.6829690941277138,-2486.35600245698,1213.4026355467286,-425.7236682415416,-37078.43265288526,-71.53967290594089,-1612.5884746190684,-84.87520010314275,-278.4017425776859,-114.1947962535546,-89.07143536379115,-70.37520461612303,1.586864655084292,0.0420509345699799,-786.5352259377732,170.90119957389885,-86.1379129310655,-960.3687880511822,-9.388598381838827,7.651395715257272,21.45863777457326,25.471231950976744,774251.8305418678,219239.77448215891,4596.073576679602,-4961.088952238106,1.856919250842176,5.034536371413168,274.12491249709365,1523.9571003914643,-21.50774741923049
2016-07-29,29.643538430640078,0.6156411800728298,-2698.6386361699974,1019.4655477536512,-402.78438197955046,-37453.872992693934,-73.55760284476025,-1359.702992132859,-76.11626514018698,-201.65675526045348,2680.727004691716,-86.99412354766072,-67.12735927187319,-3.33464441295202,-0.0571751871541394,204.43006159271272,-146.33814047799586,-23.861729717686387,290.91929067968465,0.074866050611531,-0.071271352275545,0.7591061190518169,-70.35433139307816,-461667.5884926431,-126283.84474107716,-22.510152944618312,-292.8441034631196,0.0553861576951857,-2.321692796920658,-122.58368720302678,-163.47338957666898,26.539586585061866
2016-08-31,-20.107103654999253,0.6616366814403261,-1808.3365557516215,1108.573865318434,-373.59525955706334,-36786.09860180614,-3.691213445558564,-1217.8877874041598,-121.53235194651865,81.93962003059958,2975.727549081691,-18.274279079486853,-72.20546771516698,7.235022697816677,0.2766525518957489,-511.77737623252574,22.014482856327664,-26.550066594790337,-578.6939961508461,-0.1242709521065235,-10.001904200175272,39.68959313986384,101.36008882046144,-229923.47584494203,-46710.85009827092,1078.909561209166,-95.6180719580243,-0.0919360710773586,0.0454395905763505,-1.9638407115207883,667.0165317165415,29.643538430640078
2016-09-30,-3.1965897397859107,0.62260082274818,-1683.6201092213553,220.38122170093715,-9.260519269554242,5944.992875028647,-104.25536686428242,0.0,-1978.302116077189,109.15239737738293,3092.282914443261,4.041014175309444,16.169182142227353,-6.21258972054978,-0.2720542421203327,-40.96017649692431,-45.93097843656344,23.96989352630652,1009.9138490398524,5.98964429843056,-4.291379271698904,27.31031161536845,23.34813302388557,420175.8696157932,116649.87584473006,-6361.870327170784,6387.983541918204,-0.0378264640911352,2.1932903140643987,168.90100455407173,-2058.04656624525,-20.107103654999253
