date,excess_log_return,log_Mkt-RF,coskew,rev1,rev3,rev4,mom1m,log_Mkt-RF_lag1,log_Mkt-RF_lag4,ibq_adj,operprof,pchcurrat,pchsale_pchxsga,chsaleq,sue,turn,beta,max,r_sq,gammaps,aeavol,chatoia,depr,ep,gma,cfp,chatq,currat,roaq,salerec,disp,first_lag_excess_return
2013-01-31,164.60594464964018,30.436223237226848,-3570.366664378721,-771.5395196014248,1474.0880887261778,1033.8707006213892,1542.3502276354377,262.7600288385851,851.5583453211843,-310.7953429391283,124.69826350374969,-13.45455607254885,-339.74181224479975,569.0522724517097,21.45460058473499,-2487.9347796613574,-14.605545796047863,-60.24430346757799,572.4921238500629,1.2556408047854202,370.94362736580297,6.318656004082333,-4.979841180503399,-1.526989395333544,0.5820704063795148,25.205702149660283,17.444609364174482,-21.81417677752881,0.2615282174919571,-21.337860901479416,252.6888531175209,79.9218107207973
2013-02-28,48.63348582007724,141.01820685285833,-2621.50204700093,1109.4618595202796,-254.1004405311494,1485.1489449636408,2089.867816307028,398.79618875663374,915.6302364530666,554.8410918455895,125.78774921833778,-13.509245673558237,-278.5641768448348,451.0219301510128,31.02972846776317,4610.165241523136,-23.410848301531587,7.783505928457089,241.97605279737945,1.5116519340186123,5575.39047162608,-0.49858612959643,355.76593186541845,125.3398031141022,-0.0747989333991157,1288.4183888678126,381.083632586004,3.4496001666169605,6.904628340051133,2.408171230981452,222.11508500305808,164.60594464964018
2013-03-29,101.280965318665,33.523019840690004,-3957.6417144745833,2077.339491061505,-792.6078107791047,-249.47918264486884,3013.3374100904284,1860.743595442424,-609.5002049977469,85.98825912790706,100.81471182394516,46.39134729241655,-810.262515472896,22.852225139025496,29.21291723523051,-2352.3266583673667,81.71829287801438,63.10502187661359,1214.9686142968003,-0.8782574263342315,-578.2762724222375,-2.6370860799693787,-8.218463812913342,-47.192573677052565,-0.1058631994644869,153.3104445359604,168.55663892309963,50.25443621856232,-8.7137247384305,4839.579157471229,-1187.35742965405,48.63348582007724
2013-04-30,-24.90208946962929,103.48351407282908,-3195.9334678085474,629.3116919946447,1117.3265882631993,-796.6466366729958,5190.449574021245,441.19367298224256,267.4167575628801,290.85337236206925,100.17497164235088,46.337763655726334,-757.4815152977969,-54.17457523914236,29.7165594726862,-1328.866117623731,-96.91413344036756,-89.43768126254008,215.3232472290056,-3.2000595498081044,466.25558732668287,-0.108290635770901,7.48383815626039,27.01378863422326,-0.1626914941618906,96.00049242833302,-57.14580322798293,-0.7807665008165259,1.5157567095458404,-34.56595011000718,747.7989967111662,101.280965318665
2013-05-31,107.66816969953754,40.40661008280981,-2564.234949271224,1369.4293270057094,2108.296094125138,1123.1961315657582,3750.537591803936,1368.0243322449078,406.1487699975259,149.7017338735989,117.96034747184474,-18.38976522810823,-1545.0849296134909,-389.9334517213179,23.561416562929143,1233.6511611320675,102.58709439386348,-205.75836443304115,86.42597663381093,1.8491976156223071,-2944.4850284577187,-19.236916497344534,-8.481929240693034,-80.94374846713299,-2.4082586495856404,-2783.878188091473,-886.820792386864,-36.7637034278888,3.640654761733544,27.73022450877397,-214.05221424176847,-24.90208946962929
2013-06-28,68.52283200248884,72.50227820669696,-915.7291225845128,-341.5951246447554,634.8598947406406,2113.115116245097,3158.6259469269257,531.8716852642407,1874.352142293096,299.7617339816122,117.7852086723718,-18.46301521070177,-1558.711716547506,-368.99485221236057,22.49626564282203,-407.2906802550133,-154.48469603799913,-29.917803418634776,358.75570200844413,3.0696091494197084,-2446.305315116282,-0.4182465093806016,-340.8487166183056,1.3093565759019157,-0.2162210512677447,-298.01756385301405,-87.14041877208385,-5.960507293866954,0.9865981825228972,-4861.436823341855,-946.6761252050984,107.66816969953754
2013-07-31,197.83301571884752,-31.79306360025588,2097.7626304119594,1524.260021366224,1372.609169837565,640.9765629012495,3470.8210851857248,960.9501454591996,446.0223630163752,311.8503128780216,118.95174050671162,-18.38261267996669,-1566.3041897978032,-366.7380642681535,22.71706861417777,5586.391516678459,200.48767928162988,145.30863522091113,-325.7051110835873,-0.9071888881186378,104.46100279295388,-0.0416639495624711,-7.202957788673075,5.090481048810943,0.0292751287202364,18.257602239275,0.206417662707758,-6.001146028816834,0.6075988299006809,3.310470372273357,-100.816244758249,68.52283200248884
2013-08-30,-102.95197761745494,145.0379236339153,1185.3706090492365,934.0024890377008,-345.31593902816394,1380.0589916512602,4760.387496326401,-421.8146351334312,1380.4446818280685,1185.7655177698607,125.08681067511506,4.966443721888409,467.19616056595606,582.8404276781678,23.52469881269805,-3968.686130680402,10.016462137236886,-64.15610156084222,-683.6040481215132,0.0871024078979996,-1506.8891988245705,23.81104997710014,-7.818294019944005,171.20525714377857,3.4381782494090984,1298.8886808364396,287.6178257326907,0.085939692132456,13.68621457757422,43.116748550060265,158.75042162915997,197.83301571884752
2013-09-30,75.15275857982002,-72.93935174217357,1267.8635212265178,2691.462010522744,1545.928936207354,-351.0434555537171,3731.563725129,1943.4810537129829,543.8870629619523,974.6916017460424,126.05897272365884,5.061684924272536,518.3965843665233,599.2795232190867,24.461672879443668,-2117.4030818774536,55.205192927157896,384.57248335024906,504.10513629242814,0.9474026081327728,-329.7360428195934,0.6778807607114121,19.178619712309683,13.467107528049157,0.7995147069472068,49.94437949567964,34.93066497320177,17.954401764858403,1.543830286478283,18.15509028507836,-69.68119316953016,-102.95197761745494
2013-10-31,93.63233694745286,97.99262890501868,443.7495662005005,-1422.039350728482,932.851953476073,1533.4123013026012,3182.897358711895,-966.1997358301074,971.1650807391258,1037.634166038754,125.51110151764752,5.028797928264805,541.6053452926755,539.4514874368039,24.406474054862617,790.9758847776593,-68.13296994998473,-92.81236792009211,-658.9254800566487,0.0709999440990873,224.40895745741545,-0.4628815918691771,-6.785634321571479,21.896919718531198,-0.459788464098807,-5.668391473472639,2.7049897591228387,-10.129363351590657,0.2910038684984783,-9.912274814019156,82.41730954172363,75.15275857982002
2013-11-29,150.34009063639243,108.66692322043065,350.9322935944195,1011.7274987790804,2692.40078470336,938.2705751566529,3545.26549505665,1307.0557601452276,-426.3964610169791,-610.0725231456955,129.05216978625887,16.388755396718746,-49.87227007193536,278.5295628312746,22.78964614190432,1776.1004400855982,-5.798797825915244,3.559158770553495,358.7694252543588,1.121232517775045,1178.823325105539,-8.82766406691278,75.53300859851333,-164.79413001124738,-0.7207680310513638,1501.634372377956,335.6260998249901,60.03340447240464,-3.694049378691816,10.179542414591197,22.29084575588695,93.63233694745286
2013-12-31,13.597551542442028,82.01297062876303,143.4646923433877,1295.6822742436634,-1440.2076321954946,2706.2238046310376,2952.0549346932403,1454.4231153419346,1952.0729476160004,-662.8017115932446,128.05633924061308,16.34678230838266,-124.07629516774723,174.45912898340643,21.881543111499003,-2954.794898093527,26.171862420699654,93.95995888652033,479.0616957778475,-1.3942615878164588,866.973156015978,-1.2357369687323,19.96974571412761,-5.257740897974486,-0.2511609158298356,157.2981449884128,95.31447159772448,-3.14061246788458,-0.1384040629057352,2.294772985309009,351.11234910367875,150.34009063639243
2014-01-31,-80.86652105483707,74.06822720949353,-376.53169632357,2115.243888656289,1030.72226167135,-1453.845446845033,4668.955717589,1104.5335114417226,-984.6135022757644,-688.5963287334646,128.1608246570878,16.580493231801356,-119.8261771381022,185.23638742174828,22.058648710264137,-1825.1695729176652,37.27632235679539,209.52613139538423,219.6519397919983,-0.0542015650388219,221.56046159354264,0.1155925490758935,12.69509338077046,3.719674408578385,0.4347144870243724,67.22034727806385,17.324143356847344,12.872086494547377,0.9178882299521972,12.97992951264473,-358.9884394079063,13.597551542442028
2014-02-28,87.45263444856242,-90.28288913426114,-454.3605023216918,224.8603944818597,1309.5163311811862,1031.6279253674115,2461.0193384777813,994.1521630530864,1327.5741231990964,-190.2323484897396,131.58589078953372,-8.741837301892957,-769.1952714980755,93.0811283613828,30.37198918530718,6101.94330875409,9.113821499523963,-56.122751829156186,-604.4185981870232,0.902196635192304,7637.373355845159,8.810426376813389,216.55881295483368,-114.83647508476542,2.740394461631737,-300.6031216128895,294.7386011395795,-52.5705036830052,-1.811745362058204,-23.325516108732245,337.1111506376119,-80.86652105483707
2014-03-31,71.29185394459924,121.3356093505204,-831.8379747695328,-1157.8202342493971,2103.084893758485,1301.667294647889,2325.3736897694243,-1206.7786976309944,1463.6332333462294,-360.8326723346534,107.48191859313104,-21.524977523992845,-811.53470806665,256.158455681331,30.08721984003797,-2686.076419064761,-43.97502580780792,-298.13231151547643,197.99365163535916,-0.0142985615877346,565.5468966918779,0.4689875754316901,-11.085423651687051,-6.693399000220211,-1.847541692859231,60.53074153770558,151.66007706492087,-18.416755694933727,-7.134279556887861,4606.233954704116,-14.152641696334284,87.45263444856242
2014-04-30,-119.12487325425914,11.48369263755894,-977.717585956766,1171.4822840496377,224.86347944006428,2112.319591785694,1249.9868777497418,1632.580177129383,1107.0397217954471,-210.3749595394997,108.00050313078748,-21.427789624523037,-791.798896233996,305.2698769078375,30.72570788792415,975.673160133474,-38.10117561841344,32.73100436097366,246.25950565806124,6.160563169618135,512.698060581879,0.8306830924584672,4.328460262196131,10.886489781495015,0.0168637224791297,-94.29675042292274,-31.61949051331908,-2.951692625825672,1.2657351771533172,43.920839729841646,166.29995442326162,71.29185394459924
2014-05-30,-1.5582696416538808,-5.100241063026274,-1352.8918921379125,1033.9817307030287,-1170.1471078444215,226.4138599435281,-677.7943223487794,154.7591754635413,999.5275278980728,-4.828222365128887,99.94650165737788,22.395073625253502,-715.2878561815329,386.81720428781,20.801571014613447,596.163197885191,18.02194354666153,5.413035619904804,-53.19913456892573,0.5104387631011278,-15875.090759400277,-14.709182054627822,-90.83224511025357,-52.808516987959024,-4.171804076227964,-4088.320392178296,-284.1222587026949,28.397822819619705,-5.1660444571614335,-8.84894184818586,-210.05125128835152,-119.12487325425914
2014-06-30,104.06831780207776,54.5450498619433,1242.884334807598,-1688.43927566334,1167.519901730132,-1159.7354546252377,475.4005594922901,-68.21874792709853,-1211.11775472645,13.906743596469664,94.96986711670436,22.72952758791128,-748.7979816654955,339.0772499187571,20.66151278940315,-2379.4473387646976,-96.11850375137328,-49.35352071835041,33.764096805149165,6.512953156092726,-1.0888875894524972,-2.4326583991891617,-260.9579906874851,15.312566951295253,-0.5203008352704259,-70.56769783850666,-22.94066827276083,0.6134222785489101,1.7974645027408511,-4687.129596346142,-450.9050437803753,-1.5582696416538808
2014-07-31,-72.63420733889113,68.93799147779974,4308.148926541582,-20.83014813664169,1022.2856027726152,1167.609478592649,751.5914536897702,731.7405659523696,1631.0646385743266,21.309512104637516,95.15120675744296,22.83025443560585,-747.2352975020544,337.6831223480428,20.693644599034943,5594.393614580891,-69.20405622814405,-138.21623232967477,-146.17176176816793,-0.4313460163039488,5.399639487823151,0.0643163604732581,0.8375185705410786,0.6111999252347005,-0.2576370933896825,-4.5926384266387,-0.0183218300777525,-8.879604446678513,0.0688469021109625,-2.95002605691775,77.93036700835,104.06831780207776
2014-08-29,54.12326650773486,-55.31966054014058,12191.643852098508,1459.649872145647,-1702.0735651008738,1030.7890813111717,-1281.3730423202112,930.4931744906844,154.95868845912312,518.635057179308,107.88198480548432,-16.774971826299293,1068.871275275264,1411.2125805259425,21.852354775948665,-3523.7819676385297,6.141989983336771,11.917090925981029,146.56764485657368,-0.5993202712631749,-2044.2280196454112,36.07831473372261,-1.2202438235376576,59.44911315923059,6.105619804575028,100.47972298632044,482.3998029650188,-36.42211873507608,9.108505402607534,64.562185332622,-148.82294945168906,-72.63420733889113
2014-09-30,-61.53140513043687,111.28334827209603,11772.580496489256,-999.5590955374076,-22.96085617472397,-1692.154999481368,1176.4638108582649,-741.9249552862318,-68.45866013093264,592.2803439231415,108.0282396608227,-17.034390220896128,1073.610567510672,1455.3305492314669,22.209937723036905,-3901.228010336568,6.975182961328301,-395.3085427482493,180.6305298489733,2.5720198192032,-37.59216093434407,1.0067174221475277,-3.658508700120592,-0.2361146419956412,0.5933574382775078,8.262552580084503,27.86603764967253,13.773450667818338,0.0529839057162035,5.760759218996327,281.1109752636112,54.12326650773486
2014-10-31,167.479812609204,-53.39999403150672,11809.276959524774,752.9019808590401,1457.885930615626,-23.53950253143591,371.0811964049869,1499.2840001592754,736.2043328762051,597.1306058793655,108.18411313294152,-17.103805979027033,1082.456439546689,1460.837993389243,22.244522226368925,1783.1727053906852,-50.952017980896926,18.31947606762742,-993.1392050973482,-1.4321821643343011,-140.95337809989087,0.1004445347095597,3.0812298104492584,1.9895474435149936,0.127286927029445,10.749962835577207,5.478296526766371,2.9869247305930458,0.2977690241081916,4.671559074253537,-115.11389916994722,-61.53140513043687
2014-11-28,-33.578345109621125,66.67854161457768,10755.520858903245,-823.1207472702929,-999.0114376440868,1452.8914788182003,1168.9624943017816,-715.8402039828595,926.9795980287934,26.707188446721933,116.92489034953871,35.64673800329123,233.8305713193249,1152.4815160079486,22.40528721652225,2250.098886307865,-43.1605292453728,-127.3675641951104,-1255.741774665532,3.607948688523588,6216.192383634323,-16.821447278012798,81.95352920275627,12.716441102498266,1.1471509451248565,467.4426513310734,-618.2420401369793,104.09430349850528,-1.4944889230159788,6.360626205990911,262.8246477519824,167.479812609204
2014-12-31,91.58542202731776,67.79038324618371,10304.89943861705,2283.440617715782,757.9078114596831,-1012.8650969779288,1730.0013193664702,904.0792640268488,-748.7202282872393,423.411766220727,117.8212946370339,36.21219715182446,251.92928651550835,1263.0449636202136,23.10120949765976,-3752.4638140996494,94.5446435352219,220.54408445322088,-2069.1370804416183,5.815588403580801,2024.2201604603613,0.9784718318968526,23.152167968143203,39.33005060712469,0.6788175810730621,65.26708472589462,123.41264508723066,15.012395622265558,5.20505507813607,14.753389834046857,-72.65355486135013,-33.578345109621125
2015-01-30,-196.4900114444804,-1.614448597632267,11998.504206647458,-465.4630090339956,-832.8194498940913,755.3964479864984,2213.099423881768,913.0479627603283,1505.7406288587142,420.3876561794979,119.05400791940272,36.03730133870424,253.1650081078457,1262.2436751163275,23.210285817659493,-673.5638222831813,-125.20258993771496,-316.2512230032721,-226.54635255397807,2.348874343104919,-7.571371188496414,0.1008530364316246,-1.180186506697737,-1.0213507070071728,0.2220322151605884,-2.517562759263683,-1.2878116012558394,-0.3397236215632802,-0.1232158629940585,0.6996689428476657,147.42395334297817,91.58542202731776
2015-02-27,146.9718271144194,-85.2103384200779,9332.655173087029,1252.956879457434,2290.444799166112,-838.8507773867642,266.670141243653,-21.877855203216328,-725.2750432158708,948.85846277123,120.50179765337488,-23.12593456030046,-153.58925928029228,650.3643834721612,20.617964181200325,5839.477514613834,-46.31534939521316,110.5833020418163,-35.4279010163973,0.3009955459297888,-454.3480892902408,3.4325786803721883,267.23738455549324,-4.465748394076741,0.4736234924972393,-103.94421720407696,59.45699302571143,-83.4660884154681,5.51142774855451,-11.690569523252409,-585.8721492999707,-196.4900114444804
2015-03-31,65.6364603100581,159.9121968812681,-3823.343895544072,-2758.425606922227,-461.8679105174184,2263.6548626751496,97.25019075783594,-1139.7372136168497,897.8151172218045,1098.2841121067809,109.86088041188567,-11.087521576586278,-44.5519764954224,656.5175418458667,20.434317381692782,-3751.229413919256,433.2594147841696,-97.01623632999416,882.3521994066741,2.723004777934064,1242.3348292982828,-6.894959454782899,-31.225437995736,26.03308658182505,-1.878295143357121,70.83670670082302,6.289277939072804,8.976203649270133,1.466569393128481,7931.609708184165,-14.678152882997892,146.9718271144194
2015-04-30,-2.8499388975207984,-30.35208422252587,-5590.012433189257,2109.319642262744,1249.152485175136,-467.6625010676661,1445.635741156073,2168.4273097091727,916.3073407970946,1060.0476396860513,111.933494238675,-10.9269475596905,-214.8469431013179,613.9603404020727,20.963110962057204,838.4617434605952,-29.222412019258627,189.1880903055512,1176.6406417181952,-3.856482009189625,-1016.9093182238448,-0.7745914102492577,17.79117992460624,1.4938570898009402,0.8647224889906653,55.96606162319972,134.74314244364632,13.714894845048548,0.3640480028968937,148.82293953727458,-329.22738829960554,65.6364603100581
2015-05-29,38.45208858165101,15.88763475733373,-8524.813746358299,887.4941224152685,-2801.425268639039,1254.3467018361716,186.89415576186784,-411.62569351973497,-21.93423784960376,384.7786067763671,88.8704576052312,24.99191718370264,-610.4678319852126,736.0078855227589,19.905386491090965,719.2531167208017,-131.54475215100183,-36.11183029536733,-325.0587944113922,0.8829789163968904,-9651.245621877428,-12.929328097042893,29.511049144202843,-37.66000985771621,-4.405847230144985,-1403.4923686904333,218.78649291730312,69.02255673356512,-8.68701820331087,66.29425588050617,302.9494184418122,-2.8499388975207984
2015-06-30,117.97934753422165,36.47736929471609,-7138.636623730763,-8.285748254346801,2118.579534833808,-2802.6636826853696,3570.8572082694923,214.94104975952624,-1154.378509053517,-535.4717043673031,88.50687532964243,24.72135427895132,-874.3521626103335,554.5406918265088,17.94994135335704,-779.2567574319455,0.923589008061299,18.281074087065008,-148.6199616781305,0.7989577031359634,1753.924517991737,-1.7214842498747176,-325.9037056911136,-61.075047779389706,-0.4388721454350914,-172.5347474134591,-115.96479678617608,-10.592387328531458,-7.531804442663798,-8190.86209107319,186.24887075249444,38.45208858165101
2015-07-31,2.9477237571133874,-41.68154334129814,-5807.442292261656,582.5143900212437,888.5577214774156,2124.0187998858573,3086.4265362797883,494.7521791186059,2182.4785668014883,-529.0207870675736,89.16809734842839,24.713433008374786,-876.2880714942827,556.8361089219305,17.939785966926003,7459.76273921456,-22.34413594343596,-0.7552509604720399,-566.6294186183277,0.3161544980996993,26.381245755061173,-0.0091687773489752,3.3899857954643267,1.5748489447709062,0.1290842401126326,-10.043067612905476,1.9434539747014696,-0.3363620770942361,0.2595226752397082,2.1037623445554345,269.37432950486027,117.97934753422165
2015-08-31,-91.67143965417073,41.44158558744452,-5466.901640386264,1646.0965094594458,-7.041802472050287,897.0050861605433,2262.813978421294,-568.2063512002723,-415.0805866460505,306.78079995035864,96.5019209449796,-34.87103250945926,642.0701184690062,1161.2004038454756,20.76712173355595,-5800.911523019951,-165.91607592058017,67.17908568060375,-801.5634996178105,-1.9385405443794583,-2161.027377826903,23.76185800303498,-10.542319758275426,2.9563097118874566,3.1511427075394067,451.2741379394412,-303.9656596509352,-101.3300046357026,5.022656552139807,15.44032532124288,-96.6048130302579,2.9477237571133874
2015-09-30,21.668644173774936,-168.9910607860188,-7596.6236540601885,51.21285444422048,586.2782231015861,-5.824017518258251,905.2825937716937,563.5482918985359,216.923800277767,260.12102505104895,96.69896426785402,-34.98719123314521,786.4285755433227,1258.2668963926783,19.516531392813448,2039.6042245230456,-29.88375370194853,26.05373447694365,432.70914462482506,0.0309601220714803,-1212.3864966969995,1.1637256291868887,0.6851230579650291,-9.78130267129427,0.1089102672466921,10.14256757908504,-3.827253700568804,3.420762912710188,-0.872375536323915,4.854272954388307,-529.0226328016861,-91.67143965417073
2015-10-30,93.2038013174257,-84.71802508157316,4120.3794239333365,-1403.005747331244,1638.2653829991689,581.712448241773,521.9343904242321,-2292.9232869084867,497.1605161274216,-7971.095294424596,80.67051826023994,-99.50959990835702,883.5538326425639,1314.053959152343,12.653096498802194,-1377.5803345326783,-162.68693730915265,-45.963781337236014,371.6362064688801,-5.966160279956613,164.81367077130426,0.3552165802744085,-7.815289647621057,-94.44837932046426,-0.2128693444659291,-194.54337335660284,-74.51698481452343,54.91554830256882,-46.94493092587647,-2.283270727015178,18.826486621869662,21.668644173774936
2015-11-30,148.31142254611166,202.8945956968093,3354.1268888558466,247.0706528577132,53.11975905697008,1643.939198565784,184.82133213509675,-1148.562930546508,-567.9345375272068,-7556.516569376582,95.14026038401556,-29.20878867404852,137.68827887337105,756.2292868164221,14.5765120872401,2271.376025127245,-188.7225318887954,17.604018776041812,370.92500598058905,-0.64674882731852,9938.07271380076,-7.081901049842953,43.66802345610176,51.965711120360766,3.6805706138286354,1251.035862432458,-66.40957302775575,108.43848756162744,5.281085901756853,32.425928938695506,306.6962825089058,93.2038013174257
2015-12-31,-121.50716753042444,15.21962828687504,-4085.7429055215553,1313.5088927883933,-1410.406340993986,51.65968801526384,2186.499290183625,2764.2689564304733,565.960297495355,423.0099380264018,-24.855979459218037,154.4746662522837,16599.487909747964,17340.301864503926,21.984373735460068,-5945.41393569652,-164.49664827899755,-191.69123003441973,-105.41786253395183,-2.639158869472524,3457.09415889974,6.739879374642859,28.50930297673221,90.87219173793768,2.996633820783856,220.01950232469807,1290.3844365262055,81.58574355847122,47.65433367636471,446.6642270268114,114.12913773392302,148.31142254611166
2016-01-29,-197.07881607711596,-60.03038078337288,-6706.639332918771,2063.990070062571,249.3888298898065,-1419.7348870374112,1858.1360130147184,208.483632267213,-2325.906941116627,422.49786620849216,-20.08943276126816,150.05813397072225,15982.37907862578,16726.966334202632,22.14558215308276,-563.3804431690978,-24.25129336080181,219.4874239459264,186.51203654404708,-2.177309362762727,113.12459846232376,-0.2241376141978897,10.041181149683098,5.587856973440239,-0.1204196856769144,3.882232090533307,-39.29219595153313,-3.9270544609344142,0.6317411507614565,-11.293997782980568,200.66012060842604,-121.50716753042444
2016-02-29,-67.76764812606848,-162.104305605313,-8154.744590411764,-1749.6068515377845,1313.3210745311376,247.7618530893572,-1202.9169634329155,-813.4670398641359,-1156.2731665330862,-154.70840728914322,-17.40522334698784,95.76754365145516,15834.658742192993,16445.43394200224,20.604023665318092,11208.058801088157,96.97691311707172,-105.6090405448722,708.6382702606843,1.4259084741120969,2609.026767397605,2.3835899534410423,412.6340237876568,-56.11295989823725,-0.8246767902102121,309.5434073498102,205.03265249868969,-79.11420281573362,-5.669481402465564,-39.70292212732625,-43.69510322897986,-197.07881607711596
2016-03-31,136.48952570478113,-2.1716096294301943,-10781.748776453012,-2759.6652045426667,2025.0623403668608,1301.3314615176453,-3411.3253948175266,-2180.28730783446,2738.630087868181,-349.75083750524453,-30.39852505838806,93.94499770346876,16008.503751088472,16620.345101111816,14.710716095931298,-6229.484216476092,120.38936094976044,-30.717057598659267,912.5617161096998,-0.0767550001683656,-3345.651341968809,-8.44716066632838,-26.20379378711891,-18.866821769792296,-2.102082080309799,-15.63911661664406,69.47593051042122,-8.414021447767709,-2.6538452475812875,6114.760072484683,-7.104206783025802,-67.76764812606848
2016-04-29,139.6023913763379,182.23474357525495,-7925.449388598159,-935.482245769818,-1720.866588817997,2017.646321704712,-3466.1399398432995,-29.249359132670666,204.12841054154072,-303.0460403085304,102.1308534169816,-22.07419548405933,220.8341743158327,814.6904711740864,16.91908936783043,-1327.681494217899,58.86385928596701,-289.3442214177076,-752.0796221479613,0.8911771038858629,556.354299952498,-6.375795654398153,-2.6447313017765737,20.418264527760584,-0.711260775669075,19.398328272944354,-1160.0353663822125,-18.83195391476795,-1.2641361818875223,-85.79540904134956,249.5083530949414,136.48952570478113
2016-05-31,61.94732579949538,24.89393644995771,-9676.210255491513,1968.6361442896532,-2779.454843639661,-1738.8014105595687,181.96450019341623,2477.3067559695187,-807.8272074086032,561.9301202122759,96.47319058240952,24.49470420799246,-484.6468044164755,536.7560974032382,19.73120279315366,1062.4172547179096,-123.01871706079784,221.7336039034344,220.27684498916824,-0.459831908640246,-2972.9390702888195,-6.789653301958788,-53.78889167202988,67.79003251944266,-2.029063943422358,-684.7319951052407,-408.8302448388621,81.25449911118176,2.7158036600101667,47.133611371620646,-148.82711296396974,139.6023913763379
2016-06-30,-101.4702932751072,48.15178815799628,-11620.52746382673,1965.55360705427,-951.0928135169804,-2807.9583535584125,3869.36527451238,339.91417174747005,-2205.9092695633203,390.8872063175143,84.86673040010696,28.592565221026494,-626.2677088618016,511.066494581641,19.816041996134715,-1685.4364727075736,-35.28750381336749,246.5865278359256,265.1521437372776,0.7814728239014999,-426.811053772215,-2.7352437712120428,-321.16556960455387,-14.539997895920235,-1.4045118987169332,-172.9120237538708,-7.122632165798223,2.097884860312206,-1.264116152779863,37.67711481564129,885.4338959979032,61.94732579949538
2016-07-29,108.7563754391249,-1.3672175152346535,-11753.503223475556,877.5051707186358,1994.0462042379013,-953.572339089069,3354.674771004401,657.1658365415556,-29.80730647085691,391.2897401148672,84.6765937268845,28.693353639864768,-627.8695099075849,511.3720351608583,19.89936841906908,11244.585488117904,16.478428027852715,27.88736886750894,-216.61536129876367,-0.867475868735442,45.37643699370346,-0.0080253286149232,6.545897325023816,2.1304123617411506,0.0858636040395026,6.592161086735018,1.116058331821819,3.709345276316298,0.2773745995718712,-6271.160922622034,-246.3615281837083,-101.4702932751072
2016-08-31,137.9744527193077,105.63798109744712,-9834.588108274864,-1469.2259060664942,1961.848431426842,1981.7851115985516,2854.3286392674263,-18.529233831051094,2492.762285678946,491.78664720165966,91.67894121648052,3.5496436155669397,1057.161909989648,1264.3032423672396,21.2228746881006,-10133.24163420276,14.074483328961378,-173.003205949959,431.0301445265359,2.602413996540573,-12125.529271304673,19.23851168378515,7.401536565902006,44.29676111576464,2.339108289681903,-98.10009323174268,283.6967082294623,-88.32515690558671,9.30735659081121,-1.4134875063705294,-791.7614366666176,108.7563754391249
2016-09-30,6.303887926663363,13.642941555879592,-9292.641066704173,1508.9859434750708,876.3447068439649,1977.8068869031863,2886.18442132497,1444.2064928062573,341.43751574496935,579.3548261146957,100.05787011592376,1.321077289256138,1125.1203308155164,1352.7677375358364,21.026501773878888,-858.5755557805187,-32.70382036227147,121.6015642609036,-384.5911120306828,3.259604602594446,-24.155721978222573,5.340519166556376,12.550407332089662,3.2485093844408084,0.9242193443253086,72.15609104064663,48.2276748425154,9.588141435127795,0.4952274051830727,-26.22834946852481,-335.0730054503801,137.9744527193077
2016-10-31,22.0140242693188,6.854560506060333,-11716.93179041691,2007.7342034338187,-1494.075949486109,883.7374142017349,2018.4560520844288,187.3272766793105,662.7394886683495,583.6104453897809,100.76757762085656,1.345580377718239,1132.5327303170482,1361.1556729570823,21.0794397187984,-256.7093510245595,36.73121222967802,202.08398068417185,-287.0885214678892,-2.0343927194774016,21.99415759002977,0.1209867017130292,11.966332775733465,5.276362231132794,0.1931046563173168,6.570436407983152,7.171482072036952,-0.6577042150432817,0.8072114275211675,0.658804654237656,70.97708821337756,6.303887926663363
2016-11-30,425.522144200246,-56.06455918150227,-11363.11192154424,-0.7837150684273526,1519.4162003005988,-1496.309606421258,3900.178515652103,93.88016209950236,-18.805091171428245,85.13629043787574,105.3541079735672,22.764221781401837,21.489315567264256,1337.5276174981373,16.118907985160753,1229.6010456223576,-19.131121191611328,11.450358153453635,-70.67439979998926,1.347298882574802,13102.219704554382,-6.823092949084025,19.08207232252289,-65.73403108747527,1.4187279480404982,-269.7058986901742,453.7490328430831,94.29878826666344,-2.564828782815127,39.85761484933437,828.4211218613705,22.0140242693188
2016-12-30,230.94670764730864,130.44115297653389,-11472.843896056687,389.3017650863395,2011.775371613351,1519.475843903378,8329.03643535776,-768.036334347137,1458.0292766045106,173.94355850794886,103.834090578283,21.05063916879856,79.03328327854857,1354.2889234990305,16.52717877769124,31.88578615863844,-24.447915035306323,-73.83324151853549,-554.9474897669534,-0.5575885809122703,-460.0244503405065,-1.008462993283587,-4.470011646362991,8.934454234435407,-0.596456747698987,59.69595641147407,30.142595066895183,-9.291530093504887,0.8999133840075331,22.94139458361974,-679.482153964901,425.522144200246
2017-01-31,-60.08004404082531,50.11576800408143,-7857.529008647023,6083.469191710055,-5.864123789967962,2060.1932904851938,9613.545008019682,1826.239050608688,191.9144345177086,180.3125650504676,103.77120759371935,20.65910578155252,79.16115314300214,1388.727665026934,16.834411817939397,-2706.94286163944,429.994929172461,1213.2501908081265,299.6630936189631,-2.600686986051892,269.65835019066253,0.3366237744007598,31.79462326065732,14.87298224858148,-0.5283555699544848,41.45086347269137,39.63600180592607,-18.370896409837087,2.090043085596349,0.0236226278409503,404.2544830726874,230.94670764730864
