date,excess_log_return,illiq,log_Mkt-RF,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,cashpr,pchquick,chatq,chcshoq,invest,chinvest,egr,pchcurrat,pchdepr,rsup,sue,sfe,chnanalyst,turn,baspread,beta,size,mom,quick,cfpq,salecash,first_lag_excess_return
2010-11-30,-1.4801755469270224,3.8167576755708974,11.09141907137094,177.73983503154506,-384.3870811070392,235.0821783651004,15.089209318284164,357.84938731447994,-191.9436884739943,263.1420249755909,-84593.21418372859,150.01690665687687,554.3217524979692,34.13412060782397,9.650761092323116,32.14346731962948,409.8921403896794,131.4507088908129,180.87682919294468,-10.95947950571323,0.9203537427142398,97.44109011093708,998.4504591516056,509.182908845921,59.25391841351549,34.92050196554732,70.82571499849837,-252.04176710267984,266.09775233970504,17.15491137612696,19763.03432567306,3.649099207456888
2010-12-31,29.031231941912345,4.7230609375234405,1.742969170643578,-508.4799252847096,176.868146700976,39.75175900164824,-30.53923728823674,149.61720941840207,358.1417288664499,-192.1004949902789,-79728.08047979511,-85.8632553642324,605.489383569318,14.191737718919985,1.7649075009401312,58.10927196873192,354.2938786661496,-96.35689499755055,93.83966196212688,-9.894646462714894,0.9860669493314766,184.61249775424128,780.3873208983125,-417.4292083834423,-39.90318909360033,-2.832754376717048,3.2086349270098253,-332.8750668331222,-332.00756946486035,73.58078161450771,-1396.3293363748744,-1.4801755469270224
2011-01-31,-1.3040356248489795,5.847304016860685,19.205681453612083,499.4049177042685,-508.9943372104503,941.574343545416,2.065917342816586,23.46661020174401,149.32732098504596,357.4478170824773,-81291.3761135913,-127.28737417592498,596.1511882772787,-9.770944580367344,2.7237638173701377,53.11206004975244,242.48872537316595,-170.6876702331944,106.21786127178216,-7.073386847538497,1.0669655375423066,169.1347359927495,830.847405353313,-837.009679786802,4.595873318423116,0.2837680041479302,-7.616124260528522,415.2319413194007,-123.43935862510898,46.278968211047584,2347.503401082242,29.031231941912345
2011-02-28,9.25031249000857,4.661538702962696,5.779392835163984,67.4123043180936,509.02680891178113,427.6581941128079,19.222856944300933,262.69640632844823,23.81907084977385,151.5701674750362,-82640.26955593571,-31.43479804748296,115.61522063146738,-38.2684753448454,-0.2411362378828556,38.899172750861446,110.50814105007672,-75.95241128718396,-72.72388444568179,-1.057916429903064,1.4545571254077247,174.8110991745927,-147.48050299491788,1073.1926216711822,-44.15416623331902,11.501960962011935,58.92541957364847,-617.7269428840639,113.9168728645509,-69.98418474059741,3643.1760232925735,-1.3040356248489795
2011-03-31,1.6880087397428971,3.4363111113344957,10.059036359642404,-20.813097784492037,64.34281811001146,485.46856317540295,2.6158935154911025,78.39687172621723,262.4894534134473,23.800306123549124,-7641.304819589992,134.6419045048627,30.34974474547345,-23.81617732125343,-17.918986799016047,57.67527883544737,51.10702262767219,87.72478999475447,-100.72447488662374,-8.57238719499827,-3.3443204614053927,-20.67666268257713,347.21135900043504,34.03760851087418,15.010336897963043,-0.4572138100654115,-3.137142748155384,828.0029279070652,198.72602524051945,85.96113125670934,-22406.752718079933,9.25031249000857
2011-04-29,-8.759726392509554,2.949670626555728,1.3494228028052824,404.3298544739207,-24.07875607364897,528.0829943605311,-6.877890397940355,137.21327977573824,78.81485903738691,263.8889641136427,-8774.937507139386,213.3020224275557,123.8606520686268,1.5721934700070213,-17.446782045735205,41.594910355584354,1605.5187848963676,142.28883885540117,0.0,-1.043368311149659,-0.703542275014498,-19.41568902545908,1213.7783081859177,-416.5080935212359,20.469733187238745,-1.7168789597482146,21.214800690602715,214.35580041812293,-146.2037052022406,53.89738407444474,-2272.729582366192,1.6880087397428971
2011-05-31,-5.400241532094206,2.8102637426878765,8.409193921901746,-20.672116620285927,402.3788063200193,24.585396567420048,-19.93939649319144,18.35886245761476,137.22741730104374,78.82297958567429,-39548.361386109136,86.77858203854375,87.7599900394784,1.3485952369733183,-6.590662069684527,11.691256050774818,1577.7765390525335,46.74116453920277,0.0,-32.42245864631287,-0.6118882526517901,-11.983621138282825,1438.5219111063864,642.0562769921339,-53.393849986932,-1.9867473699446805,0.4121556057116322,89.59053175835243,49.45769068561822,-230.18453268102195,5434.162161318749,-8.759726392509554
2011-06-30,-7.202296565323173,1.777013527000536,-3.749884063630028,130.20119611882913,-23.289876395790223,9.049067489258402,53.42635317197586,113.85783422464964,18.27698094577644,136.61537565520544,-31461.24612922128,54.36431671637142,56.696547536200335,3.508193160159808,8.144522096923849,-64.30769133334219,1524.3021455628189,105.39357970048935,79.432482402767,2.916454784934407,2.9972045506545,89.890953396036,1167.091727299697,-196.41684139032716,20.182888187450917,-5.3507212739338,-17.843037576307324,444.01854095608746,-418.36653271998057,-100.5179374728097,-4796.841881855315,-5.400241532094206
2011-07-29,-20.30576677194856,6.366610238383308,-5.1736801647028985,21.345711632345576,128.0060643920706,-206.52617379873897,52.77344848938949,-50.81523356427274,113.6562314609968,18.24461874694321,-30307.769314157424,-157.524191969103,9.20888528996699,2.6367397689285377,12.203393762130975,-53.38630722778923,1537.856045588251,-42.055779879791565,119.39453701866776,-2.3289948631218107,2.9652713582128425,90.500525027659,-951.5649216631092,370.1484821318391,-6.044711633065617,19.27510533112149,-7.052140548811622,-53.1739270450712,-148.82686956993348,-11.724896602435194,-129.62141825635626,-7.202296565323173
2011-08-31,-24.081423716561712,5.4557073752791165,-6.9512181453332085,-87.52834950091679,21.76273583927158,-489.7618654784639,-28.757040035553143,-69.88104788957246,-50.59055877337064,113.15371108970064,939.855107796944,-287.7756871137656,-14.954715071098557,-5.170917966744967,24.34680225763617,39.37803803267055,39.91599038691191,-249.5598566821727,16.768084825387717,-26.185116646028856,0.8020259789871259,87.91372226013968,-948.5769159005388,-461.7824080212554,18.21469331904902,21.069458329261067,-17.578351719054808,710.3093524434785,-201.21100916033535,-49.11332209117671,-7460.211192499115,-20.30576677194856
2011-09-30,-34.519012133133806,7.88671231341314,-18.80360831321838,-48.3117678834041,-87.17842388099629,-685.604323984788,-0.0959444442401746,-97.6237248907046,-72.47696487149756,-52.46987934183724,-49573.80264190867,-343.3581033011195,-62.74223556677335,-30.34510898358474,25.210374034643863,-501.6662792072936,-288.54947195465235,-304.83916271738315,47.237420355934816,-280.69045999798993,-15.798231374089765,158.42224278752855,-666.5142290045834,238.58326873556555,4.947289160430103,-20.00833633995853,147.0363355528916,366.6320733167445,12.02220956576184,144.06948839004986,2694.7345993455565,-24.081423716561712
2011-10-31,32.957997831764686,3.274169477439264,-23.88205843942378,-79.02617906839629,-46.452646535463394,-1096.4278277533183,-124.54486008493268,-250.63594490997824,-96.50256699877995,-71.64460448738603,-49424.026551981726,-369.8057197274322,-54.37515094871412,-27.0311292464266,19.858675293381744,-532.7996454535839,-311.1136904559616,-296.56396957758733,-46.53764343086839,-283.87773634064854,-15.383025521545626,157.872655898229,1249.0645199914109,29.01251424636848,-32.75568940879478,-11.049950457777072,-47.14604572924236,-221.64200720576287,-235.49599597128235,-135.66837430913247,1042.3894519836504,-34.519012133133806
2011-11-30,-14.303204351959414,14.010615385577308,32.282903580804806,-262.8308217336356,-80.85662410152555,-553.6601477750498,-79.78683126083446,-315.187014607804,-246.61799557740292,-94.95553261469024,-108781.28858500229,-91.38509313681011,519.2495006124582,2145.0941152031232,-33.89322072338307,127.86443733396364,1126.918317248712,-102.2798298713256,129.2550849863999,-67.39284413543575,-7.259682726921679,165.79193992578004,772.8475273214253,196.8711536534006,148.45328113627204,-18.873032212483736,-65.0546674490206,244.9279048478477,100.01292271668537,11.518386114602237,32610.04675405279,32.957997831764686
2011-12-30,14.585721035327552,18.19311761646568,-0.8485319233455143,-274.4065818105682,-268.4417249046957,-459.06959234894936,179.02683599163606,436.0971855486935,-320.1925404404659,-250.5345679311151,-65995.58876752126,18.69016617961784,533.4827483728981,2201.445636555925,-36.94658886164565,125.90939344970508,1431.644666724524,9.211168832337307,-19.48998617033765,-74.60758075720909,1.9261113939879504,302.16070435123885,696.310584811296,-698.8712826156791,-75.9454827541216,-25.85986043562781,63.413271527608686,1003.356869945385,16.380364514557186,119.59127294155138,-1303.3525076007354,-14.303204351959414
2012-01-31,17.813950895884247,6.32239877657318,2.220661599184729,-467.396361753556,-269.6805259794708,-2.004775631765716,-2.9916085209176684,-11.283198120617918,432.620486659059,-317.6398684978162,-61689.21726062632,320.1286152187614,516.9241561954917,2139.319830753704,-37.90389101344648,138.22237171655243,1397.2505989027063,256.05892563800546,15.468663839316342,-76.01522888214649,1.8716386731426409,282.9764588640897,155.62422470947777,-662.663374173017,-43.359957044327984,16.595116600982976,-32.338915916465794,473.4964645323662,67.57242015501743,30.26785766178176,-339.237133658462,14.585721035327552
2012-02-29,8.370610293575538,40.19160725368474,14.893408572747871,451.1563894690925,-471.5239949338617,674.6488024722966,-45.06485957279369,29.86337984006808,-11.357322276063956,435.4625557124825,-10427.973314391444,1592.8102889585252,-42.23909812606389,-8.139519704620389,-27.724564135267105,150.78495717396746,-49.42636236720175,1543.2520638299843,-28.539908843390897,-128.9170736917367,2.8465283237153267,315.8172849357923,-14.511990402842883,1252.348079862171,-33.96816950502901,-42.086245353326206,26.435833261683456,-99.27329924871653,255.98370667400377,-137.84557587906232,-33656.63194220797,17.813950895884247
2012-03-30,8.180669250560893,30.79923112715748,13.144059152160056,-169.30129990340637,452.7556666174859,360.4431288075946,-54.17333507829892,201.2770222314553,30.121356893131694,-11.45543335884038,-1588.7525165181978,1769.1235709575371,51.30355074177451,-16.954773249298903,-37.70135198861746,217.49229575531768,-246.25001153169376,1691.1264117559328,-102.04252241929107,-119.16197320665395,3.4240974283402545,-6.281598466477085,-401.74440259955225,-330.74884356702523,26.683831740153977,4.449226767295158,34.990593954070846,238.43500171234385,80.80254260601214,219.332569901408,-2212.842653876971,8.370610293575538
2012-04-30,-10.36953309778088,7.621976085354083,9.321374451914345,195.0767768600543,-169.42451018115148,637.9587964914111,20.08806900491286,177.30502016889997,201.96396445218488,30.224158651455426,-7173.239287351176,1551.939364201153,109.1527885628627,-36.32487247857371,-39.13530236191537,223.2098876080612,-254.60156929842432,1452.3523432309753,-86.92668593711733,-107.39208371885331,2.9125266905517324,-8.287544477978102,776.1177536019466,-295.6964169968935,-2.3946546018826496,-5.572599014878904,13.94346722141563,1267.8229210899797,63.25968539059431,58.71411958341338,-1714.008100644136,8.180669250560893
2012-05-31,-20.27074991045357,47.65479916856733,-2.6038847677768038,208.90005230705813,198.25267549656056,315.3475014613464,-38.03250742873385,126.0914070376665,178.06929658013388,202.83453367692005,-6826.768606645413,323.9827438745614,156.8139621662367,8.053722498949051,-27.617244080275192,170.8273574992689,90.54780167178316,284.4900649595611,42.7960706912916,-28.170843037310696,-0.0477256417620156,-3.1534215315156136,1241.5506012874323,146.65078977602275,12.299158170187669,-48.13938625735125,17.67070516669537,-410.5548935415559,199.40156833874607,-99.90996319116977,507.0979434565343,-10.36953309778088
2012-06-29,19.225891206864063,10.14930024794056,-19.42604358347253,130.93275365301804,205.30531689934617,-165.03002154476468,6.308409957276809,-34.934942125864524,125.33772368053924,177.00492694225912,-11159.805465855392,318.8477870473178,97.17506348938753,36.763814020180405,-17.026698934493545,108.05532034852162,187.62036743796145,294.88105315899054,124.58276278372384,-20.60984386811338,0.9856712440022948,140.3108676410055,998.4287150302482,-258.64804520376947,-3.686278196017497,-3.9150255140743297,-24.60910971843532,-919.8170361897596,147.9002154151549,-100.7724235337869,-1442.8948677565168,-20.27074991045357
2012-07-31,-6.684007276224486,3.547063323026738,11.54864572660786,107.55928912119266,126.79248616847325,-33.3909341744511,76.30843504969076,-259.0262103962048,-34.60728838638987,124.16218505467836,-11580.013304557804,110.80857110279509,46.59634427063981,37.78044395658005,-27.268650599572677,94.30549244964452,178.15468112252734,123.86226607783313,164.93701971482807,-17.048613512139887,0.9078445223725125,136.6464340346545,-359.1797862178527,164.56003826808592,7.283286028351199,-10.528458456502053,-38.38343881220362,-1.2098832651927296,-19.78478204214389,16.994842375373793,-462.0805678050601,19.225891206864063
2012-08-31,10.315367822875402,1.4387402398260214,2.392489761955656,-132.8664672900209,108.61508331759904,-213.63830827120904,-16.861902442613545,156.155476614541,-261.4377115138232,-34.929477845494674,-12645.241175192896,70.0962685950121,72.61622169889743,3.1655876611034537,-4.664182876488539,5.967209289372748,36.39888616613037,23.60557127671964,144.10448698780402,-55.74474162922792,1.8567562752123807,120.90961468164194,-891.4093914227424,-227.4047176017682,26.64580384632552,9.3735525415305,37.74331832536063,377.4019851376297,-12.525195470747349,55.42120035781153,400.5215260033874,-6.684007276224486
2012-09-28,13.680137980241788,12.110681003730743,7.638621376425798,-266.99572138034034,-131.54359672406636,65.92909720428625,-9.750356674230146,32.08336666852623,155.59622676087875,-260.50140748481493,-4763.349009837531,-52.84644857648926,47.150917577467126,-16.19358929273103,-4.957163436722585,26.198518316170617,13.86933955211965,-97.07556653019594,36.92848015473487,-74.46074258171986,1.659050529485073,120.3411752870006,-672.0711222671213,-418.1059600135736,-18.12895403538076,5.754679786142731,-14.654449362675678,-954.7958387115872,-244.1280870158862,37.67452196306078,301.32099015779386,10.315367822875402
2012-10-31,-6.277108733019578,3.389602987453333,8.187542844274933,262.35277631785715,-266.4132244355979,519.2299038091192,-11.190130671721526,103.08993201990572,32.21926271776358,156.2552882836766,-3163.2317018523004,-140.0470542846423,22.233286027625816,-11.411216598652883,-1.831997042210472,13.140902117292756,3.847041155048717,-110.9211388212908,-207.6141018484884,-111.76172111991336,1.6437381393336852,145.07058242054163,-744.9393758780392,332.67187099186526,24.243968185106358,-5.404721227612015,17.26989046037852,-456.64202736219625,-16.71617821648033,-109.70716928338396,225.8284313622389,13.680137980241788
2012-11-30,-6.245145444382686,1.1725907338383577,-5.416454627666794,-73.58846553494983,264.100644964631,156.86753352590435,23.12425678425886,111.002082627496,103.77460356321969,32.43324687603375,-8387.202221761314,137.35276906490165,42.4142016560312,-6.459554158686684,-3.859775123207556,32.545846629963094,82.54718965059322,133.8699232857489,141.8810261027209,-73.46399314497853,1.666369889878209,153.2028808506118,563.3537498591336,23.9604212324125,7.396079117182779,17.890551514934373,27.193454072589702,-551.7492916138558,312.3594416878941,-14.896033825096424,1800.8367702067626,-6.277108733019578
2012-12-31,7.144486487007472,2.393234370567689,2.3671869709345907,145.6241890799654,-74.72263296197205,158.83318871624584,17.637674966023766,-72.95194846583254,110.65619965101055,103.4512414432088,-9210.153650996102,218.99728428985532,84.89858707276835,-86.77211841723701,-3.43833323033441,11.052462256248436,160.13108869610986,210.2598985345308,246.912783757181,-49.429436373819016,1.6964062505621036,278.7489786308785,-912.8410602157104,204.6627446793993,-32.31440453269417,1.4555266638388389,-12.843140693080386,316.1408519379171,5.993110786235775,85.05378526818691,1284.1329716200962,-6.245145444382686
2013-01-31,17.79094493445609,3.675306347143823,3.5666089162861105,190.03524651608188,144.9098492320328,120.9147290605146,82.78396707608687,31.79935483664369,-72.67325402411797,110.23346566744276,-9388.417339083097,286.53719984057506,135.58210054119866,-88.62657936536067,-0.1857228423271407,13.770983168133291,207.80389337364272,254.8625342269781,262.3270676566388,-59.21773042377964,1.5609190056666036,261.7540464516591,-540.4330984197463,-494.04042539276224,24.27242531852721,5.038230241176677,-15.69673096338829,-142.62051137033137,12.627667363427465,16.414682505365533,1393.293184107817,7.144486487007472
2013-02-28,5.050025131350354,1.9675221494093944,16.5033558850766,-98.7594641740072,191.33753226054333,175.75559120865665,23.8704309934712,48.14316815182562,31.88663131561909,-72.87271296784475,-5624.794952697714,272.15666326472035,102.43268128138362,-88.78636241895919,-9.43637242106356,23.44971409387512,177.89869676161635,235.5807852990601,256.07622288930924,-66.15428267592321,1.977922331129736,261.62622496383096,-1755.2896068004577,545.0016860462581,5.310822462253981,-0.4892652311129382,11.234000070684488,-345.4342006051826,166.39284264615253,-17.373339129432907,-1144.8608155758484,17.79094493445609
2013-03-29,15.412471513125062,5.563767161526125,3.918679005935773,-75.713151057843,-100.67499362239997,340.12106683912907,5.148021552339952,224.3228768304187,48.54344763978654,32.151748152457984,4403.776227128867,265.85977837220264,-1.163263991183821,4.688736249460163,-45.50545226447461,13.541015234852008,-338.6499337311408,199.6345174445773,-21.04032169025222,-46.190916839094655,1.0451048186622502,36.09831607153239,-204.1508420387809,166.11953477305315,-39.024680070691886,23.118594075828355,34.125145729433825,100.48266903009826,406.40655715969024,164.03100864980985,-2924.343001181831,5.050025131350354
2013-04-30,-5.475440318654213,8.71370911702486,12.09592447893094,107.33552478318974,-76.38994008491566,637.4528645225014,0.0,53.174420298284815,224.86977301193136,48.66179591762058,1702.0588015146143,233.47899413583949,-18.01951581058485,-4.351913766156539,-45.072055892299694,10.74442963258231,-382.9092638792106,158.11403679151172,0.0,-42.26170882721267,0.7344938049708226,18.09705374696493,-54.99514499148805,-360.5203655146677,38.145264619769705,-2.499274858625484,10.089580778890197,-66.61163110610303,28.61079927438368,41.01978217672252,-1115.9627346348316,15.412471513125062
2013-05-31,19.90035417671259,1.3080434326636154,4.726349549703744,253.90937237057943,107.34056254800042,461.2617084740597,14.364714867900252,165.13307591516352,53.57226665069575,226.55222894578856,-2514.443181577152,46.93337981206531,13.536585741992148,-9.855273043075956,-27.483097876498423,-11.119297276431348,59.075531514446695,17.829504880158176,0.0,-62.1645165122594,-0.8011214483383676,55.13166531320094,96.63102326054565,618.2099801482284,-26.7421594103526,13.089040759761588,31.03930074008531,-263.0707214823742,72.31690061707741,-186.9080698510689,2495.2636297727518,-5.475440318654213
2013-06-28,3.9432091829402727,0.6968248524329109,8.473447818380043,63.06065830883217,255.3171449056886,471.9094972850948,-33.05591566197218,64.10406034426812,164.66283402490924,53.41971136281405,1220.5402476598056,180.6452996344358,-16.736379684862698,-1.816175153558186,-16.53240435202209,-36.443613784379856,70.35998032346895,173.3085237928999,0.0,-77.83781984876856,-0.0257988304607718,65.05316571898763,571.9441060379238,-862.6983513981882,25.439072314087355,-21.155351504766315,-11.902106004881716,-55.29938169821261,275.876194603622,-113.09335417768564,839.8121483291034,19.90035417671259
2013-07-31,34.79327856055011,1.6721317337483987,-3.7226721825954345,220.78814339261427,64.31475438298331,467.5494646992888,-5.367357430247812,116.1550355917231,64.69605824095456,166.1834873326975,1868.9947402290704,147.82450750848827,-63.62795628950962,-0.3563679953328426,-21.36604299712124,-39.32467849647618,35.8794895775461,152.85853501018985,172.0297963864243,-87.04616796713935,-0.0734986856519762,64.20000155608838,346.2068864777548,1071.853652450853,-3.7771613486403615,-3.706681317444634,38.488652842444026,543.7782512087687,88.07057167415678,20.47838265356873,-1606.3180638834965,3.9432091829402727
2013-08-30,-14.268681923892236,7.959797711768423,16.96216688420248,-68.3234343298371,220.9054092161622,725.0827811379079,31.936812494140327,-50.86073810251144,116.34030460149424,64.79924941631202,8967.150059481051,17.352759385626996,8.989324563156634,2.6677762745208446,-18.26920237837635,-169.58545750896263,189.51634828001116,2.0324878415440466,36.77900221496589,-74.95699338851611,0.8220584960360711,55.24659676655464,-18.236679846867787,-393.5040733109249,7.6615010940864465,-1.0245854696780157,6.708958506385898,450.21239558048336,-176.24003874036407,43.13098226363164,1051.4889931077305,34.79327856055011
2013-09-30,18.12949051017784,5.05206413958761,-8.550502853196592,268.62376466762146,-69.08708218872349,609.1907318042137,-42.138358780197485,235.4105653147258,-51.70910856169903,118.28089141401485,4872.304815402866,20.76294905367071,30.71777355915751,-2.889443266592352,-19.85045444648696,-156.43375638123914,213.2069080771752,6.525488452236189,165.66182734372023,-32.62032007713744,1.1754700527262487,44.65282145136206,169.48107087235437,-633.1470261012103,-15.082256748170863,18.86841935755058,70.27249953633964,36.85111181320542,159.25135599015175,40.461356246664025,-390.626807341785,-14.268681923892236
2013-10-31,19.47226083313953,3.3679073237496646,11.477513161504964,58.05908026572282,267.1324085956633,589.1049461751777,5.119016172550538,-116.84403365057702,233.7459240395782,-51.34346177648437,955.0487027050503,-38.08158610337152,49.829398984198754,1.8510213055037856,-14.955964852957967,-153.64228172487165,236.2116669206328,12.020454618410357,120.99829790636588,-0.228789498094196,1.141616975536783,61.96550230997929,565.796636579759,64.99615595694263,35.77955607699573,-7.047129342414394,-30.28737418446417,451.32852251100167,-165.9116665174688,-113.59608865228476,1968.574846277148,18.12949051017784
2013-11-29,13.857174751222589,1.7181096520091728,12.755348465763712,484.0455715591477,58.95137742931686,807.6225895583524,10.26556837783587,158.71478384507785,-117.83064421163228,235.71963369385745,-2445.0164585272614,157.75897261286593,45.48746105011574,-10.031459005899311,-40.64404647389259,-35.710840499800675,-68.33451203812727,180.346834214786,-68.56554608027838,-13.071754594793656,2.042568496757658,62.15531078017121,310.6622917711736,363.9515934738306,-50.3341830764868,6.488948176716576,35.91072967077798,-233.3452310418048,300.87739672429234,14.82528659650717,-1531.3624226591637,19.47226083313953
2013-12-31,16.972274491707953,0.6840417878873035,9.642975578160792,-203.3214469606688,488.40197523301526,518.5654430457228,17.58574319659921,177.17595166618858,160.11487229114363,-118.870076831307,-2721.4108096547475,39.611205075972016,82.61054903453761,-16.271742441353453,-33.383707224727615,-21.52836616436972,-68.22801676773753,74.38385478444019,-30.55785707620456,-27.630553239886947,2.112457035657204,214.24126430209745,1969.3512281005349,-65.57075031016961,154.7540113894654,6.389770754725703,37.83335116157741,1.4908479634665357,-67.01374426934944,13.160583268815545,-476.65983110012166,13.857174751222589
2014-01-31,-12.071097238786985,4.569091537274593,8.694886398747244,258.84459926697906,-203.07460716965215,974.055633826051,-2.1725013140499456,134.0921943101883,178.16509292091496,161.0087646291783,5948.521678652072,210.8928038524731,112.02215162028634,-15.342960390460188,-37.83712210461138,-15.057679124936698,85.8106779394166,199.7042236298132,-15.73778478774863,-28.21976621188752,0.284575160223461,202.4889389713504,2267.748046120451,-261.62917938633905,-140.73746129012312,3.4073208701843214,24.154861659305425,515.4972751611472,84.3308244061891,51.58682539074061,-1187.4130440864428,16.972274491707953
2014-02-28,28.629076606568272,4.376217616108413,-10.63513419918033,280.2895254901588,260.8933739178287,536.1393910949217,-50.40837095561219,121.51142925148392,135.13785647056116,179.55443923540477,7301.634400343971,54.22574231412867,118.06214770074688,-10.079974338167018,-35.74049179733125,7.575720572931909,60.1097295050973,25.93641913528818,-47.9189380105172,-17.80641824755636,-0.6445618895287669,204.83505270505196,3231.6386031096,1152.22327635387,-35.25380639669805,11.438822160370762,33.92788225444474,-614.7301973333813,-22.025001994384183,45.97400783054667,-2045.5580059017595,-12.071097238786985
2014-03-31,-7.702118276196426,3.920462012732412,14.27949001832916,203.6996077479328,276.7654622291276,640.6296834168007,22.479616767408466,-147.18981365502637,120.81013356898777,134.35791670795294,9634.600466195649,168.31335103340365,313.1309845302185,-0.2751839762677681,-1.9607795390596976,174.8216731914637,8379.445542505706,124.57343272479768,-19.64656611427567,-27.058031772878792,2.5123946380726,42.05567581160484,-1150.9956506891417,-149.05948563782704,35.020882337070304,-3.513840855373473,-25.3061700366934,260.8753266037493,296.3762031837296,-24.388922833608945,-11.034840036365496,28.629076606568272
2014-04-30,-14.510394966676154,4.778618256385688,1.3580973837967314,243.04641004343264,205.5609540962554,340.5826136015807,56.11619611642475,200.9293535373704,-149.26107540774402,122.51017926364857,15635.771979891688,222.03791064707764,352.0781925724329,8.618663993908807,12.018395894542996,291.2262067935951,8514.569990350767,199.6899250952167,-131.6942394539574,-36.0835516665712,2.293413156261088,41.85985018828719,-1756.2157641397805,-268.6284393945948,-43.16755255308897,10.703812209929367,61.34594364834175,153.2408872527924,323.1783989153646,38.59093968391261,1197.2263344432686,-7.702118276196426
2014-05-30,5.34313598846006,6.355331498235624,-0.6008377982623199,-178.4213005292163,240.92659674491927,-96.09280048458211,14.904710315451114,18.90074355028529,200.21123908775036,-148.72762156872497,14228.70855826366,170.76923548533156,203.43799054877132,8.974505656617898,8.242630048624232,268.5236420812118,7669.568644070775,167.64408433881223,-96.94280359753634,7.255698843892791,1.363439101128624,203.73653491050547,-1146.7375240640415,-187.43867009757605,16.456604145772985,-8.027518140767882,-15.799658881605865,175.66889208514567,-327.67517357830184,-157.7934450349027,2373.2714434941663,-14.510394966676154
2014-06-30,25.09534551419753,8.003431512858523,6.420608936767904,383.3320037400173,-177.7314340512512,150.11982925310676,-7.284475907092961,-8.32280073577326,18.777569594514677,198.9064856402171,-617227.1741181286,70.4384913455214,71.6700383697893,27.49678202491235,20.352815964497697,186.4536927933308,154.86593611158682,104.24900275005125,-100.03281880202172,19.27532943627584,1.3074937147641583,54.86217566696606,1622.9682492398458,-314.85054991940933,-1.834198556758679,8.287553552595114,-28.70664892835612,349.1512791955338,493.505141024214,-66.15533445113861,49027.69717715141,5.34313598846006
2014-07-31,-20.050860042333937,2.530829250109812,8.119374826825231,-104.10869821985794,383.8103057743225,101.52671604381092,30.69380367794125,89.35039220848547,-8.333569396916932,18.801865416376163,-638568.507961556,68.06963271226851,74.07769127744989,24.649862506001217,18.061211572707958,195.42308455973733,160.6948717405643,97.40447432545416,-134.32957038236265,19.825897122075794,1.2970262848160463,52.7133861548214,1210.5403551224597,845.1694618175434,48.12557413390718,-4.9753647830836485,5.662330354173719,-109.15242059806064,57.12462446541485,13.890765792918572,-902.3399321895704,25.09534551419753
2014-08-29,3.011787157892789,2.417094618899545,-6.534889949385427,-199.202356650728,-105.88510889210318,-52.1349542413351,-21.42776994095128,114.18254728086606,90.36452937197372,-8.428156362021706,-699829.3472542807,261.3206589156233,87.11350555492274,-5.48567257530083,-15.10133606563094,-58.5671208780045,196.5592086672084,220.56818035046535,35.57624299530671,42.40689056318927,2.5104788324606293,52.86329914856775,411.898153570608,129.76857347754412,60.87435690774694,47.61103981638428,49.73530473997653,503.4031024547662,206.08146857663,83.02266520767711,5965.768783380001,-20.050860042333937
2014-09-30,-21.26664143565768,1.5443801403173492,13.111826209106985,71.2611658698929,-196.5465509921588,202.4372053302189,40.71250777897047,-90.61086333120144,113.27024170354244,89.64252705111562,7783.792812317008,30.415123958228577,78.08479781759257,-56.400756003084815,-19.788024980776505,-23.659945228030907,142.11626440832018,-11.51492901278969,219.5697482248038,26.75846115839789,7.302103252545679,47.28257465896916,-496.74131700115,-1402.0883267258023,-73.38956814445325,1.8286748974335296,-35.40843067749756,162.90289938803653,-244.6491101740676,35.380203890741285,-55684.61072330487,3.011787157892789
2014-10-31,28.85578144281003,2.202067965267461,-6.27901446365909,338.8024579714708,70.91020437406002,-158.04068082914043,15.017307530883198,182.39474439280428,-90.53009171781277,113.16927124773868,8014.04707712912,-85.80504060765453,74.99072760450862,-49.51955065400687,-20.97590642177719,-27.129942239649782,123.41521773751514,-58.431020910163085,180.6626347346497,13.183648396526436,7.061430514085921,48.503701881055896,-1055.8562477071275,655.767346833245,-39.61820910863506,-10.61563253971036,-3.918868275791283,110.81356260921892,-30.899618310428195,-85.16087444913236,-2233.914399847072,-21.26664143565768
2014-11-28,2.729303674921533,3.683546867436608,7.815610939453958,-256.3399591086878,335.8344759715622,-91.36649438819276,105.57356888012748,-86.54974432599047,180.63573887940836,-89.65702417965535,-4105.8460512182055,1.610188565523,116.61131289184516,33.609362685429154,-15.215992283858366,-2.257416151762257,102.96946251460916,7.804343467517771,-64.45884485026183,-8.54420761137552,2.4907742425854384,60.030670220331785,-1447.0009047590563,237.8535170421119,35.6936297968513,14.227037392015744,-42.35939501968642,537.5673919270835,90.31151255448913,40.66658697715272,411.5639458412661,28.85578144281003
