date,excess_log_return,rev3,log_Mkt-RF_lag2,grnoa,chcshoq,pchdepr,pchgm_pchsale,pchsale_pchinvt,roeq,rsup,illiq,turn,baspread,size,mom1m,gammaps,bm,cash,cashpr,chatoia,gma,lev,acc,stdacc,chatq,invest,rd_sale,roaq,roavol,sue,disp,first_lag_excess_return
2012-07-31,-9.35348761569631,350.35934850065945,-79.72258871999999,275.0418719062112,290.67517286484986,-42.91403687621363,-53.11591205946527,-137.6763623545935,36.038698259674646,459.1427753179301,6.170257465427,456.2762046025937,76.6362121981187,-141.12197601073967,-72.04109141513504,-1.1627415337250635,-141.01301119655636,-3.25456931837266,0.0,-32.73953525621261,-10.518684454491904,-152.77016561215078,-59.41026409536073,-22.75113780244783,34.09239108828484,-28.982979079837733,-0.8903289403750136,-8.458241586917609,-5.730216855771005,2.256143381749712,-99.27533103938843,14.787247756160763
2012-08-31,7.065583747955568,-193.2097730596857,-598.3419986416914,556.1732186699173,466.1036243848852,17.27575745594625,-45.588160113365824,107.0032257038098,154.35192812983115,372.03242019565846,-34.59162531717569,-702.9091857666426,-56.67427938874266,25.66740642152945,-460.6592941178343,1.354837206019183,229.67511269381976,-23.956184555508912,0.0,105.54695354156668,23.605653628620075,387.7545405690517,-6.153054079214222,7.192833251851198,5.594469899731166,2.315463940317869,15.158326976305432,38.52879153276362,-17.91833080933381,1.399390210154931,-49.56692329515317,-9.35348761569631
2012-09-28,4.297160371945779,-909.2915880234352,356.5075953914617,503.8990929543259,387.95745682300657,-140.45012161429617,116.32650061226488,278.54113078197565,478.4509548990834,267.12003688213184,-16.190250399021462,-1690.5283286227989,128.67187176876593,-23.03775148468776,329.2567879388212,0.2050534001501205,396.1259964016026,-50.42457460216792,0.0,54.02566690117629,-13.277756576814,677.0823265276022,-86.69565026417706,-0.4146667846941909,-145.335360334825,4.891789387481232,2.941844948058545,-33.77767434834453,3.3352860738039567,-3.3737220025752053,263.0994531290012,7.065583747955568
2012-10-31,0.9985429515837768,168.3587451895529,73.60254269330684,538.2862121615453,160.51921470691485,-21.23208494117607,139.35059218458494,314.85587336509434,466.5622296277123,274.6416462618827,0.6412585482013347,1446.873201131536,-112.64787525825562,11.690829081509946,982.8144084332802,-1.1474345241583448,20.52567706879836,-11.503894490060816,0.0,37.24461380039614,13.183459305556426,108.337597731379,-16.091131641210154,1.5293163474682387,-14.38610606090009,-2.540120050996016,-4.0758816228380965,2.4437428884306485,-0.367201248911158,0.0679257294465228,-8.142682031048707,4.297160371945779
2012-11-30,2.328541995350032,-108.30284441661956,235.7128822786353,344.10950623799334,397.842750086145,-11.454966127863104,-36.67231383179809,-262.45466630668875,449.9286946339578,269.9249298018558,-0.7906170184238128,333.776128928057,195.968781792284,8.39998782445582,-113.74681937610076,1.086961988606026,82.6061153363944,21.23893069830217,0.0,-323.1719913276802,-0.3357198887852064,29.27332046941774,-88.21733148350475,3.0954827611058136,-67.94201231613673,20.281965771932025,17.64509776754791,5.584319242276052,-0.7525124270742083,-0.1956571799365946,-24.592340176848893,0.9985429515837768
2012-12-31,23.48441805588477,141.48417464931725,252.11018385298465,274.5791640323596,226.6277322585936,137.53539020230855,-94.05385952655408,-189.51207085174653,92.66557298216314,175.9245723581622,-1.3509184125724565,-486.4004317398794,-173.95818000390022,-0.7107697363353509,175.9396776667208,1.2112321100947767,-43.80046129465336,9.438089183699503,0.0,44.24472521637804,0.4665347432155613,289.3260404724333,-71.2896481591049,4.952136218703799,135.06618893421256,-1.548450147719464,3.252452732092223,-35.332591172315915,8.380793854661931,-5.1074709001119,169.00024414928248,2.328541995350032
2013-01-31,44.49429795329847,76.22999377007706,-166.2809179232666,239.48436964592813,231.6830877630469,52.49971349311488,-79.64691056409795,-217.84261105796128,121.01040696467878,210.41431452848357,0.3628423438378609,-1706.9139674905896,44.42711436004026,4.115304022347118,183.33718399620824,0.3653437978796452,33.88719583942839,0.3381279012073719,0.0,-30.32257885959517,-16.99746626769661,107.61794738816752,33.451244493592526,-33.86489999010132,-0.9541249743353716,-4.550966410826007,-0.7218806991963334,-4.787695086276145,0.4593479662717072,0.1471566180560994,-214.8773908223386,23.48441805588477
2013-02-28,9.861174926053016,55.88173608117056,73.09994629067641,306.05930886150065,239.7252031804757,-194.1252143797628,-44.40282505104543,-187.07846078752584,116.39266420930736,184.45694840098048,36.2412264201006,2331.2831665254885,-42.597302414675255,43.89878231786315,534.5625673613508,1.4916599064451606,81.32974992145228,-12.543677693022232,0.0,28.06594675117516,-6.168018564585509,197.6129431907848,-1.3196170800420075,12.570374869722627,71.55843647416401,12.774666638277594,-11.981789366294308,-2.061556629326404,-1.5679282508602057,0.2370924270350434,158.06960967650298,44.49429795329847
2013-03-29,25.984077164984125,68.54355242023786,111.41909474431084,402.6807614214628,1.075258556924383,53.96566076215797,74.294867790036,-883.4117732187187,1090.5702182010732,237.25498907771103,-36.89039534926385,-508.85837077147335,-62.02418451005741,89.61121354392526,103.5579914457694,1.1045399068580308,-1.9883568864397605,-15.205981131034832,0.0,-31.05621455548639,-45.7350466474204,17.175363226531772,-85.13637459634822,14.365003403082255,125.57177100486793,43.502224756426486,21.79643752986553,-10.195568218361686,-0.38428752032857,-3.3737772154056715,838.7279942886903,9.861174926053016
2013-04-30,-10.067263715663993,323.15998821255187,516.10405400525,885.1491031686311,10.071602486897053,291.94179838833645,123.66428724343623,0.0,1112.9087122922774,294.27262727977944,1.008245668597544,-631.4739393593732,27.80140627971213,22.657754997448137,296.0765616694498,-0.9360982343848492,-46.778644163236095,-38.82847493665122,143912.7819884186,40.56756886661317,-12.302644890159854,-69.94879500807838,31.2415656870877,-225.1824907104692,227.58281720688296,-5.794110581036946,-6.311937533011175,54.345943851850265,0.119571576192726,2.6245094135576235,-134.65645838706905,25.984077164984125
2013-05-31,29.673603592511533,622.5026170837458,122.67860170446303,733.9954373519652,9.148877889236516,88.57476635188442,125.74849842538514,0.0,1123.9379137359272,296.9713643321334,-0.4745837664377501,536.3266575567509,27.91208165190216,49.67455359975793,-434.9377398547407,0.474584579903659,-161.1243961825876,34.30978287395226,-2500.6659741087933,181.01683445544927,16.56329054571097,-206.02619238015905,227.4154993077678,-40.9618291975205,11.215315861845966,-63.76474149011976,5.522979632130486,7.166975241900957,-0.0455219601238354,-0.6097747472297472,-280.7575967803409,-10.067263715663993
2013-06-28,-3.985850268330757,150.36590401777386,377.6266808048199,243.55894554477732,72.00000140462332,487.9663133693226,-45.08234993542228,151.30788332073,220.68289357535903,201.9989295363621,3.24886077513726,-349.55385537392203,-44.10477742353095,-13.218223430771104,-221.9858707152854,-0.3165839060051918,-349.25630477878894,-45.06203771516914,-141412.1160143098,-45.54185637057492,36.31051818700462,-815.7468796191997,43.5191406630768,4.62141135436309,-494.5654387342254,-3.0416476568889124,-12.581166723606144,-41.058900840079616,-5.144074639302033,9.493148832815455,-354.83519946362776,29.673603592511533
2013-07-31,50.217653832941046,365.4014193314141,147.96216972554885,282.8871555564496,71.01437477893353,497.0971471540343,-130.88442842217185,122.78839289574302,213.38221426277465,149.88654954961834,-0.5596371178832023,1307.7861011782538,19.56061306158585,61.77870170980532,-196.37706608632072,1.0601728361294458,66.46903305569322,8.687814019662142,0.0,-52.25188276845253,5.551400024769464,176.9524846758086,-17.427577052434245,-5.868264084777593,10.840069203858434,22.706699430617878,14.351968976249466,-0.3332346801306869,0.9493699442158744,0.8829412816237836,-377.3625831140428,-3.985850268330757
2013-08-30,-21.168745969423128,-112.01353672573272,265.3630027525489,443.26236811896905,13.079909129957755,644.6945918418843,-50.43687539611594,829.3510771300088,-388.1033054431032,250.6142220050848,-4.798399004025446,-1479.5338820218258,91.28361503328358,-10.416930608471375,329.54700035716894,-0.0514986180340208,-81.00825058009559,-48.00448893094051,0.0,226.48201459542915,42.30695840729664,215.75392403241403,-55.38270055709469,76.345229851976,-2.4249399889442884,-3.7238732373072168,-5.0113116585947495,18.391016912045444,1.750709590187398,-1.2219619692218149,290.4914238775982,50.217653832941046
2013-09-30,34.24449024324296,415.0635805742544,-117.21852772591748,279.7470933561103,-13.074371766044116,392.6678905889154,34.228515870700704,856.6617484446385,-337.76348129756866,321.56425922425547,0.4187924937609442,-641.1586413078471,38.83910295574435,100.16251559419106,-181.07893041481884,0.2519939293437718,33.843638266165726,38.345705300323175,0.0,90.09246302613252,5.652043578787698,-103.99069021840296,-127.0778027180398,-18.278440904762192,153.68229460230546,-4.992117967623059,-3.776385789761335,14.174094192610909,2.9164869809139304,0.9489920175477464,-86.46170367983655,-21.168745969423128
2013-10-31,27.40473313879656,-55.40230692254392,531.3698912016037,340.9174921254004,-16.785269646299508,503.6145184605128,77.282035441892,865.1875473417945,-349.2271584582979,334.9157850106996,78.9694997191321,611.2485691684151,16.360489529645747,-41.455292279617424,72.57282366939671,-0.0269542063188974,-124.78350380282882,-18.343218704151923,0.0,53.47647751607076,12.297108580652548,16.360112956903322,-13.77951116722295,-6.211512953995907,1.1375224383955924,5.9870066382327565,-3.7553343314727385,2.5289888222317813,3.2888124486556194,-0.2110124810734324,-174.7543775875174,34.24449024324296
2013-11-29,26.580143270009927,696.761178820947,-267.36301172749387,161.78933306999716,-3.887612404472723,116.93796935559575,24.16344943787784,237.00986308025531,215.8678282780268,337.6620452415677,-77.44202778273373,904.634457960407,-168.59685707152107,63.47200496254664,434.40064608892885,0.1243894039951907,-161.21317054535393,12.541215609295476,0.0,-392.5703996147879,5.491433106178647,-435.0001699759805,-114.51395271379198,39.792995432875614,-267.1149663311965,-23.328414879526058,-4.119934958026533,3.408927679872789,-2.9974014597574694,0.5502505480175395,-33.03158123861681,27.40473313879656
2013-12-31,20.1941732437221,-309.1507444517912,362.1967648761523,120.7932999169592,12.790042928942029,44.55953436426774,-30.95022599342923,202.51392783017388,154.5459242323054,340.3518360860824,-1.6785685662827798,-1358.526024859024,432.6226749430947,55.822509556572186,-334.2336871243085,0.0766689898865773,0.895811532091102,32.40231082814569,0.0,-4.359014539127429,15.367995161063844,-256.39661704597347,-19.727346267006222,35.36571930152604,12.834609050540363,-5.99322409559835,9.581930241627546,-4.441074007728787,1.1397884186523584,-2.6088761992940115,964.3597379107744,26.580143270009927
2014-01-31,-28.406550205682407,491.81127498459614,403.1285226795979,63.34254479536278,15.67922678230012,-32.39345551411137,-37.39597855230147,144.392444507557,184.2626273699314,265.7628740337572,1.2635004952097455,-642.3026854689615,-338.45713643630006,57.08897980117217,630.6573995070178,0.67152566859866,62.361255690387225,21.351409601613568,0.0,-78.76566939861661,-13.270316134678978,71.18578301165508,19.38335119837342,18.776714437471355,-1.9860542535918029,-11.73419921683573,2.1460394652107624,-4.696482456913543,2.5342051548873314,-0.9973846938349786,-257.40780906622354,20.1941732437221
2014-02-28,31.38905957206015,385.3098284905013,308.66270577359643,121.89969197705172,8.357232774112587,236.2206320647532,7.611812613279984,260.0697704154634,201.50739486622592,306.1044474636062,-0.696176400911257,2218.10810387896,-32.7476283642884,170.55525776137802,-893.3121612619088,0.1936885346125773,-75.60441899256239,-6.731217390399024,0.0,34.46588243329282,29.725269971592525,205.62349745238956,3.347597339901597,20.407166006134048,5.30298854659614,5.57439763385597,-8.292073500713471,0.0732389195777614,3.713383424287912,0.1950777235470437,389.2712094766641,-28.406550205682407
2014-03-31,14.777211726964966,362.1991152047575,275.97696646775023,120.19093629921169,14.8554812544598,263.22501048913097,-5.699023890198972,-414.0083840691322,26.352291820059524,317.680434678346,-0.2848143113201042,-415.768001458041,121.10155541426629,-56.37139575532274,81.14616592173422,0.2308158655279376,-167.24773565075702,18.896147013263885,0.0,-142.88874156701817,-51.32073137116254,-454.9544655417358,-103.57631253884809,-25.28809907861728,46.58218580511735,29.415395118502037,17.83521877047839,-31.717024890818,-0.7218328802988196,0.0414199007539277,686.0632227994956,31.38905957206015
2014-04-30,-12.3463378297731,321.85882453181506,-338.34220099264,129.6323385634328,-2.6116873215153333,375.1549603870782,-26.60153508368361,0.0,97.16981915967835,276.99603997060404,2.199467680557468,18.224220854555824,-89.22486637565146,62.31157944594997,-162.71775409160966,1.3445132856505704,-125.890803952816,31.29514000690483,0.0,-2.386585457966902,9.511331018551346,-36.73094134649091,-42.45143562033974,-69.0061150019967,9.586885726283157,4.477060208622163,-6.73360962535736,15.97402033067165,1.0535779421476548,3.7551279445830232,745.2439853836468,14.777211726964966
2014-05-30,-12.372492716873932,-412.9421593694364,456.8047469507381,208.3004665915893,11.512093638228023,172.85287413049355,6.105762868389597,0.0,124.52735170557474,356.717389123132,-0.4822877702608208,123.15864949478691,240.28079967744796,29.52313970393516,-468.885107323561,0.48549480504255,30.03012445812328,16.57517079798197,0.0,260.41465209053445,3.507406578598875,51.26963013437216,304.0244747267303,46.28884991654445,206.9073461990606,-37.609008233477866,1.0454724946974778,18.188660694646018,-69.37271408478139,-0.6254316453808904,125.91815284728044,-12.3463378297731
2014-06-30,24.47642089703673,473.7624376692282,43.01978243938198,722.6056918945862,15.103329818720104,469.36674899241433,53.26974663986592,-113.25462817573244,583.9547178563605,121.7343988883726,-1.3220987418539814,-131.15350861404113,-293.06965815207946,-24.33515978095602,241.545111715734,0.276258015688809,-131.54990627524057,-45.401857658119184,0.0,-109.55823965801054,-22.065679899581028,82.26786747692768,177.5882444080537,-26.241135441519877,161.5221218131815,78.76988798926209,-17.19046900141923,-19.051753086289864,0.7516639109913399,-1.2808665783769029,-1257.3041529022298,-12.372492716873932
2014-07-31,-41.46350749487736,197.56650101051903,-19.018166492753966,741.4403004023012,14.73580633642882,494.05694376939294,35.44384049309738,-323.6658256439725,584.6360690755922,158.2376076172774,-0.3148332470752324,655.8922753014795,60.77382761862532,-26.04586149343959,-135.388862126819,-2.0409544950974348,-30.670208051305053,0.2060048185871892,0.0,-34.6562377817971,-1.034763594168453,-45.20718700119323,-3.986129582412026,-24.993952447274523,2.952703243876897,13.938332090416992,3.729228016723738,0.3088997595845626,0.2053483522956583,0.4033344619057195,-723.6312122821907,24.47642089703673
2014-08-29,26.585943318627333,-154.3907469892031,204.86065334673893,726.0608317549368,1.631886163420123,323.5913208316175,36.32416081959791,501.7635802398567,709.3763480328699,210.4584290406965,0.6369338164541225,-218.77766133912883,36.16593923634878,46.72492029887872,-792.3199242340654,-0.4472463404433848,213.52309955750388,-21.888934711903744,0.0,342.6455658632004,56.56719253447636,240.50505730815075,-0.8818015589807402,-761.218456490043,-61.18591363905102,15.371635641256873,0.0578690589223924,24.191096757981285,-12.573131012005234,0.440821298643328,321.8159854706248,-41.46350749487736
2014-09-30,-43.38262553764971,-154.00700528816583,256.7185756206043,397.7436638847104,-17.069506317724052,-12.271564038959609,13.163068354765665,72.81052529472404,427.4416712265454,151.45415905701165,-1.0775455094720574,-1414.2609970298145,-35.92932491559122,-83.00528992095315,574.6540805668841,0.6081155386180221,-9.491451686179062,-27.04057485076476,0.0,132.6840119036808,-9.343510460996868,-266.715409144108,-32.50664658944523,-8.202884180985052,-101.39971060313826,-52.3763862629568,2.35884040251689,15.317845802124111,-1.27743640423283,-0.3484753106354197,-678.9658988109497,26.585943318627333
2014-10-31,33.090648915695255,323.7731640357375,-206.43936770358485,456.3441400222118,-11.938725618587656,115.2204646465761,22.794533408741668,202.82579296541664,422.6847029507167,119.4319313511202,1.5479942969912874,1192.6928802061502,-13.370171952585736,52.23374581569806,-448.3080522400862,-0.0205046951750378,57.19787575720966,6.967221914421657,0.0,31.83434497094493,17.532582160781885,132.83870664828828,-14.17701713155654,-1.7761616842225294,1.6648578692216915,-0.6637752210626786,-3.4442107701511446,6.739216331714488,0.2083331206849408,0.0097173997551793,67.6708796165251,-43.38262553764971
2014-11-28,-9.365232153274054,-581.0554829848859,412.170832010807,292.05139787633885,-20.93756340649568,342.02271630977526,12.48284022949827,-479.0976214155289,299.966780170717,187.8812347790572,13.072463897071842,673.1152063944028,3.4591367083475006,-90.3332533880075,162.48834674303663,1.1956209531516435,100.69855422338514,-9.104640580902355,0.0,-396.2736875229897,-15.32131342300977,197.79665980587288,-99.07235858302352,-74.5219505818012,-247.71035033624955,-31.993246141169948,-1.7820686322731234,-21.52647687338361,-1.3725470524715462,0.4187674456466541,-173.25625460635524,33.090648915695255
2014-12-31,14.153268123243745,407.8361961310996,-198.7638213364219,202.5686915370116,-17.315629149261568,368.11869298288224,-1.7163347170348562,269.3636284337072,340.6302672939416,370.7098268117482,-6.1749423049071535,-1628.4705994353526,94.89136267963757,64.15327115656328,497.337437810064,-0.7457907398667619,209.4860217112773,-13.479074529008471,0.0,-33.615638467829804,20.328153288421845,402.1087815989349,-36.33428138548197,9.244152524146555,-35.349832205018714,-19.931451304443197,10.087038929115394,2.5298672669664484,-3.968270003280239,-1.1364519420221555,588.9068711406289,-9.365232153274054
2015-01-30,-50.96377495915455,-594.8102324709624,248.08900588549537,110.03723047141656,-24.29003683137913,87.61328376156081,18.079780227397357,180.6680396597379,359.2363016860017,361.4561129200641,-3.1216784576143715,-1182.202773459836,-27.72060240722567,-21.49081022707287,-205.52604830044172,0.3406487255839432,50.35354258084499,8.526418394564416,0.0,-55.01716533911147,-19.645974112604563,-12.76361918474504,0.1538652764593848,-3.6460573147109017,-17.6497933671358,-12.384535194949962,-0.1399498278310034,-4.355092579628263,-0.5514381872901595,0.194333499547505,-256.49897941045606,14.153268123243745
2015-02-27,33.31422849590618,489.3811801720458,251.64381296649591,31.34022527954548,-32.472726814574564,78.29374603277876,14.600835711326908,252.6765432322329,356.08726167284465,324.05737394370414,-0.7028141550602935,1712.7366090919322,-90.90249820231344,25.346897026744045,-87.1973034759825,-0.5641251142670816,37.68300945844203,-4.464326278648514,0.0,-1.2569939088900952,6.57308581232769,80.80093081838095,-16.7527227895514,3.051129953068198,-29.91060974370359,5.47480670489314,-1.5940834813239064,-3.304436318582475,1.2351978366294674,-0.1370838822076869,53.77765761689193,-50.96377495915455
2015-03-31,2.4407412540849034,-86.02695334013764,-5.936552571097689,-49.25866356089995,-27.870221187362525,315.39105892521377,55.81968122500092,-339.55257361531494,284.7773331390332,215.1151605112346,-0.1182883174426505,-286.61469764608273,87.29492721093999,-102.39298345673524,4.005460874909815,0.6895632108369216,-281.9803580891057,-2.798865207861581,0.0,-155.3840801259575,-56.81236612426528,-313.8752644526721,-150.90363940865976,-22.74528009872688,22.207466281172508,-4.432019438788615,23.074864829993032,-40.971149766707256,-0.4267014683793064,-1.5720378146760845,131.33188343094253,33.31422849590618
2015-04-30,-10.825064778124627,197.66931006145128,-314.55035636184965,-132.65518292243584,-24.40282423915029,446.29435924107975,6.410391635034661,-506.7925921976026,183.56408274536463,120.73004998172168,45.360036303554566,844.9742226863577,-9.102167311402924,64.77033688620577,157.40138947467304,0.1801680826631745,10.582920878367077,0.9756542760206912,0.0,27.20051630113969,12.133049832078314,57.24526404486369,-104.3802485462656,-15.383642561146983,-100.09836109366464,5.032750563367326,-6.505856177315451,-50.777867794997874,10.531016317866204,-2.406656919183562,-254.81232939124448,2.4407412540849034
2015-05-29,-0.156494871673813,-680.5709928722163,593.4168308837704,5.5537713043598265,-22.405909238419596,-58.18186337721917,-17.746469096154627,-353.13884251626047,199.05185118564447,7.465882358695174,-14.497586844163862,-188.67617903884548,-3.998985336884744,2.475024291679801,-341.2137074604758,1.205230518279414,-41.86860796516976,6.014070704506594,0.0,74.56863817619958,-6.638584794769258,-96.49522945634726,240.9778560359345,17.99415748940237,116.40422697952287,-10.041393801334516,-0.1578127774332074,9.3785719570796,-0.874952087394604,0.5545158950042979,312.74428698259135,-10.825064778124627
2015-06-30,-10.818484088305144,487.67778814177456,-111.89855999089826,55.14851771849458,-25.62121569002244,-220.88860338943743,4.060085104257703,-531.0371057373144,276.67104883437423,-72.30437165936635,-25.979944926014745,-456.6365959016939,31.695004856281457,-23.64252449826199,702.5035003818417,-1.039306484596974,100.00585535922346,11.22158641469582,0.0,-147.90340050536778,-25.7123695093178,348.9133042999347,165.15705638904927,-0.5823300231135136,-8.205877279488305,19.926945450263315,-23.81981551154701,34.08846025972905,-3.0150079516667745,-1.2525285678947988,473.6771201339896,-0.156494871673813
2015-07-31,-15.235145638979033,69.82733652483458,58.4268827919492,63.0823359064248,-25.69272355709326,-202.9817650740218,-3.0698773021591235,-508.38500903203607,277.5017615192712,-70.18907323912877,-3.4101548786142155,1759.703420351646,-83.52919596778537,-2.842259206301605,-616.4271464755082,0.5912114876316457,17.069102732148167,-5.169457852912046,0.0,8.589924775198824,-0.3260699142595058,48.68944998998813,8.066136189568724,-0.5664147453049964,7.420841997666599,3.196352180560744,2.5139425943812483,0.3146952798000626,-0.6898669195289955,0.2307455875924797,119.3692307415422,-10.818484088305144
2015-08-31,-25.377722398089432,-151.0424388407635,135.5251786663994,263.5751982380697,55.37584439670881,159.67216268445938,29.23349366298729,336.71918313254935,381.52133709013833,-128.83537546350283,1.6217785638365898,-654.2293123009713,11.341013259633256,100.65040688079534,-241.7110961666404,1.2513526982760972,175.3575130889658,83.20847955111753,0.0,346.6527927476409,56.18294573509184,226.40574176995145,-90.9845820515836,51.8639900330702,91.04591586090356,-23.110272400070883,37.590741015805165,19.72682775661505,3.906825091383169,-0.8510584838918804,-290.4882243630791,-15.235145638979033
2015-09-30,-26.451462602208583,25.087990211948444,-154.14106389902634,522.0012119393034,141.73161029047913,321.39776796496244,-54.46025952132188,586.0009519039804,320.59635327873985,-179.97782655287685,3.042671337968644,165.53199790909457,1.183163226456827,-35.38593649733775,-157.6351158430998,-0.951997134427622,-1.5937718401128222,-6.173475785397272,0.0,205.9645279714817,-5.900922936158395,117.72845498680908,-60.94390529632102,-7.569058973743267,274.76728945086506,26.391479049817512,-33.19068839958372,-9.80093272951693,-3.2976620318804635,4.167844718256668,-216.81772428777845,-25.377722398089432
2015-10-30,29.732244675408687,-132.7534771887827,151.9053719613448,542.5515737824123,129.57289314562766,400.60975653179565,-46.79188427682447,636.0575544486994,313.67743895953873,-178.05422250886522,-5.240575677118152,-14.505375682739214,-105.96390941175088,-57.56634017307261,-356.276704806446,-0.189270428361205,-23.360292487428524,-25.313428157108547,0.0,24.84550615746372,9.13580227856778,-78.10081111199179,-43.84127707526813,-7.178851203218756,-32.81836602903235,-1.327660639506412,-3.179201539209401,4.471097743218394,-1.6780572683365025,-0.0366002606221,-472.92299117729567,-26.451462602208583
2015-11-30,12.875657348631377,-150.35257531407615,-616.0615858559877,334.952126638892,7.91230972728515,204.39313472918369,47.23373441823078,-93.89197097253783,307.5283982414577,-298.2229491700677,42.99986681262918,290.19442868673104,110.10167163663613,-51.27831470093224,601.2595899753919,0.0664213820617649,272.5937394812245,-29.68327160173567,0.0,-396.8142291996337,-13.710695375833666,152.1748678454951,-110.83869454071124,-15.56144424923366,-228.98054479779748,-7.273988339518475,3.0485186525926338,0.7151348472742853,1.8487077898477795,1.7540018191622473,156.89125287656884,29.732244675408687
2015-12-31,-38.10923991490768,-306.42597644533475,-310.0405597169874,96.65722448768136,-91.41431861242783,-34.85120873318868,109.4477629465988,-137.50777128141436,317.092036981723,-463.5314920035616,-38.6408135459352,-1851.328042200268,-21.558354361252213,54.74904378569408,342.09599175166045,-0.265494316533291,252.147796753452,-20.743841599457824,0.0,-28.207130289122677,0.6651503528610192,880.1304660618553,-33.498627736893866,17.08953790888029,-217.0022122707585,-46.29470075703266,12.529610059831654,21.555377562237425,-10.524393016286552,-0.8534887634656432,68.98449169309492,12.875657348631377
2016-01-29,-62.54230354385725,-344.0305633213086,743.8664214425171,89.35859335510101,-79.5468363973987,-166.59853002110523,134.01237031887226,-295.19829018279984,341.48078459123565,-511.0945789452712,-3.0752986167304077,-667.6886546059591,94.12018437432926,22.367828551348797,-216.12073333611104,0.4663699705739075,59.77811390112584,1.704609004002691,0.0,-67.7783725511383,-18.549728419880463,33.50905646154024,16.59402922470315,-12.020769604398538,2.0683546463024456,-6.627288473079918,-0.1833910766796407,-8.159732987290596,-0.3325231530750159,-0.3945479374622356,150.83531394079137,-38.10923991490768
2016-02-29,25.07542653874805,464.7215836894732,55.188316940469285,27.0842121702335,-54.67884834753119,-69.92786666742992,139.0114350892403,-153.67315077332722,341.17549785737594,-565.8123077933743,7.898451963565511,2725.186128823861,-118.28094934501286,-82.95790498791393,-433.8800925638972,1.0097988176713226,106.35721126829958,-3.5909115811454058,0.0,35.344756172277485,-84.82465517310288,64.51430977582459,-10.611410215474166,-15.701999782481494,19.54271027774341,-0.3487904159587174,-1.66785566096641,-1.6706495363619354,-1.4240460717460337,-0.4169963237625471,-88.43504384951416,-62.54230354385725
2016-03-31,72.12858226186478,179.96003924204066,-214.06667001645025,171.96390400092145,-18.695215852911183,83.67742950104231,156.1263592671067,-379.74139040936615,188.02370765150835,-514.8739155177879,1.5214478950880554,-1339.9606966020465,80.751645770469,-124.24196899132404,-44.51637548242627,0.7678943492580861,-165.8498664560284,-51.13040330775596,0.0,-34.61097721649644,-52.47475641401104,-332.12647535495125,-187.30579355838583,-15.774642472848882,204.96913098538727,30.902464401945902,17.976494886526183,-35.47415763846654,-7.943977098878534,-4.950322112819251,598.3021473475117,25.07542653874805
2016-04-29,0.9434613554236988,-501.4598487319848,-582.751324753605,150.8578928968461,-26.38528345631224,996.2035024208968,128.25547491153426,-286.1215457074582,192.2686115878211,-516.8998280129987,-7.286835888583464,-575.8622336956773,-17.443170660749956,48.04103011433836,779.2007558814687,-0.1207315628073275,55.605540517885856,-1.0718849656730072,0.0,21.70188088860512,2.532079508933407,315.9304320552292,-97.76870975731516,-12.738315196385884,-73.41213607861567,-11.373380897830389,-11.18780312031572,-18.0057170091888,-2.2143633710315958,-1.2601531473458762,-353.059803766334,72.12858226186478
2016-05-31,-4.508286655908973,-779.130544359088,-7.960945036278464,366.9460443907333,-18.413642314453373,-147.57405385553997,-77.47597771166748,-319.09259166302365,184.5271008625814,-463.6641084615318,-3.072808712215937,342.2163337722427,28.478104660661984,142.51775419993828,502.62769103408056,1.0165739468056207,-87.4943145940033,5.246711071561776,0.0,160.00475637812144,84.92489170141266,108.10515279266474,347.5928878372695,40.44903337998528,247.1138689913678,29.70849823053844,8.068317000499064,-11.139324421837188,2.0341864849157787,-0.1035782414193535,-12.212944112920924,0.9434613554236988
2016-06-30,0.1494512559514186,402.7272261875715,669.3679400214356,328.07544054360955,257.0339494953241,-143.537161522878,-83.67716843571328,-343.34744890393193,177.96212371543973,-193.31530992725777,15.574191288680762,825.1581379824365,-10.745040047599671,1.2717924879889324,765.9552537309501,1.8903068855740264,-7.770195539203996,-2.554923628223378,0.0,-150.34130870822884,-0.2073499459984304,-314.7223800200027,249.56329382097292,6.536749393606897,-97.08104775790044,12.067682882250502,-18.74259652228264,11.421053793120578,0.7355604772449311,4.146402909412377,194.05394699089447,-4.508286655908973
2016-07-29,35.35384133734905,982.5432384497728,91.01876928155568,363.3646290221456,255.77562528700545,-98.98818273016184,-132.8029253474683,-334.6231850043325,181.31898527187155,-183.3158118421412,-6.706324817093581,1963.600264095242,-20.420768677237447,-10.434501852749236,-375.9680463948373,-0.1826103298375887,-47.26718864234681,-3.538790963287738,0.0,1.2137700341528586,-9.321325789275306,-37.78927167135589,14.76190889567674,-4.694446564584723,-13.70769667695646,0.1045502274349132,-0.2600875291857818,0.99603911493206,-0.2618485134378971,0.3132198116445184,14.463170792597792,0.1494512559514186
2016-08-31,5.194366726015993,-3.79323516982064,175.2921673522053,291.5738009363761,259.27887069201034,74.47500608621398,-184.60823349399,339.7204309735656,343.1436958151431,-222.56565582100356,0.4558725953973734,-2661.9423440605638,39.84088921969294,-3.5286236133360944,-507.7493426594041,0.1832410187272231,158.82345079832885,-0.3516516432207481,0.0,219.760090792384,60.43646219584775,88.54120746215267,5.281321948183759,222.06167609542683,-106.15021630107546,-20.561980987968727,-4.130028175404362,68.69784946288006,2.63444910822615,0.8375031296489874,-427.91637791527614,35.35384133734905
