date,excess_log_return,log_Mkt-RF,log_Mkt-RF_lag1,log_Mkt-RF_lag3,agr,chatq,chtx,invest,chinvest,egr,operprof,pchcurrat,pchgm_pchsale,pchsale_pchrect,pchsale_pchxsga,rsup,chfeps,illiq,turn,RF,idiovol,log_Mkt-RF^2,size,mom,mom1m,max,r_sq,gammaps,lev,ol,noa,first_lag_excess_return
2014-08-29,30.01495886453289,-7.236220587568806,133.71702209421045,-9.870054551347096,-9.673610154516355,-9.673610154516382,162.18766284195829,54.51335408493924,-16.267796180291583,170.17837731697398,184.7754091428548,-39.25841275091448,-134.78425904861083,-590.2550327341102,-300.2044373295635,24.7790455871468,-461.7256670438719,0.1174262244852361,-880.8007609952201,0.0,0.0272208588141715,-0.0833436743680046,24.182607943140283,379.1332950035678,-79.61167930227,8.142131802017218,39.41086240975824,0.4608456703450376,-14.469304797319865,22120.62398737576,56778.01777370833,-11.182115038807508
2014-09-30,-20.72133311307717,14.541748200672968,-106.45191970559426,105.31429390504404,111.82149668188283,111.8214966818828,-364.6111827487251,98.2532107014328,19.72111237826077,-6.7597552285655285,287.2629126014468,-143.89572328402093,13.361822650183653,-1.213445692341768,2.793477631938094,36.8956208411304,-623.2964487389594,-0.0577786209006419,478.4492617646115,0.0,-1.0150946132038534,0.4547115452544605,-25.006401894963343,-278.00127390193165,573.1781571844707,-44.57896068704696,102.5472436238615,0.2319353719320713,11.464189091487242,92814.30744202808,172306.49280105345,30.01495886453289
2014-10-31,5.1718750504584055,-7.006129420748724,216.8398275567392,134.54118617164292,378.2717112069467,378.2717112069465,-840.4876457872094,104.5922329101969,72.3981753653441,-12.553756518248983,300.1893454733854,-227.0954258066415,54.24212044623756,-506.0534907838564,70.32788247397619,50.97752026684367,679.4132479809007,0.0087884282285083,-430.3122066137339,0.0,0.0088598480486048,-0.4644585773964542,56.993882107745776,496.8885476609578,-336.8935869206719,85.71646661709224,-67.66121292464459,0.0916242095055674,235.53430603466927,166185.7676788997,430992.3666319335,-20.72133311307717
2014-11-28,19.070158650285656,8.726261629546526,-103.06434731983148,-106.76452890386724,430.6269257469818,430.6269257469818,-956.3367572668914,103.95791871987844,89.87250454021783,-23.8914745977006,288.2924306111785,-250.80137401347204,69.12303457458356,-515.0052245745874,7.567365998857763,51.71538919077218,1140.5835486149629,0.0196386525198631,-31.60468039627358,0.0,-0.4041112520884589,0.077778340054139,-41.82674332673105,319.9043974095096,-114.03000868429368,-34.66281258149036,63.583711513852,0.1698103519948697,-1.0047055911898042,112060.59934724588,94306.3149550492,5.1718750504584055
2014-12-31,13.90766518972634,8.842558909980882,129.27290456348206,215.69492406845987,561.2041745441547,561.2041745441546,-997.8426176344216,239.1043821470521,137.10358540037709,-5.58552508105026,288.473394285913,-459.351776823425,44.91720045662721,0.0,36.324671284833656,65.65852170441816,1952.2313831859428,0.0104693484937274,790.310501237745,0.0,0.0393433392219115,0.0054815562424642,14.255812621791849,-448.5649643347406,458.2012709001692,4.847427337844351,-200.8873168463158,0.0616655045183272,103.80927018635155,548062.8336999714,549729.8259269642,19.070158650285656
2015-01-30,-11.579032271583635,-0.211472336016139,131.7275698660991,-104.08673039012916,287.69469069301863,287.69469069301863,-1219.745657985875,234.85108450461655,32.86020273988189,-20.541750806919403,310.8330593757855,-292.59606459635154,-10.858213201334388,0.0,3.275307065916877,70.55341268701419,1120.5071634889105,0.0039981783941586,-1980.4184676049,0.0,0.0956826778595676,-0.2225313516431896,37.12891847089941,234.6066697882802,-240.48939231524776,22.671893831128727,-51.52114034327724,-0.4788556328769644,111.97974360827924,96842.82064598054,121939.58129872754,13.90766518972634
2015-02-27,23.503326701030307,-11.15655775176385,-3.153013865890657,130.74628056316453,205.00281524708663,205.0028152470867,-2722.2368044696464,231.94090063119063,8.82953704749177,-51.40199539837901,305.8477072034797,-253.8934042139468,-18.01500410168675,0.0,-22.878415434356064,71.75840476149443,999.232096555514,0.0439359304693866,1001.6533085522992,0.0,0.1910893479088038,0.3523519315269031,22.07201538829668,375.40942669931246,136.32784772682334,22.384018590287724,-57.1071783919067,0.1746778693757016,-7.300649323402922,36520.56185152754,-90271.44523609988,-11.579032271583635
2015-03-31,13.642981801013578,20.989665700347533,-165.22420570130177,131.68360237153792,115.83625504946596,115.83625504946596,-3943.7916112013127,1.1074555998069648,-46.46030597231567,-255.25375324330824,-99.50953125584584,101.527332687406,-68.72551762453253,0.0,396.7186039796228,100.5352276289198,647.0379814743759,-0.0461796586765914,230.5084558984936,0.0,-0.6456081237008249,0.8982699582096576,-23.81812234998233,-553.1919993085803,288.24275050829755,2.592344143158698,-19.96636915615045,-0.4779053844334551,-69.75150156435097,-302387.6908864789,-612997.9893157966,23.503326701030307
2015-04-30,-22.13445616363797,-3.983835371567678,314.21747319957893,-3.164807696735205,-110.25432214432514,-110.25432214432504,-2129.145364755802,-188.51794310729463,-140.7807388834615,-296.6130294057523,2.820227188581171,302.31509474550694,30.61434841549395,1349.92762429432,670.1704174347594,143.1182561160306,-1162.9620878715411,-0.0122300345325331,24.902277907774987,0.0,-0.158187653042372,-1.205878107421731,43.46860958560592,-349.5429588853076,-107.5437692021261,32.355866449998416,-38.86461203632598,0.9842571968463324,-64.51057958980869,9584.924048288723,-85052.83131518494,13.642981801013578
2015-05-29,-8.520356576212492,2.08694698792905,-59.72946305493189,-167.54441718396896,-85.77286864500637,-85.77286864500631,-387.9762519835999,-189.08007622589736,-144.88971719030667,-280.0920536580066,-7.245016885518417,350.2402118995733,33.25994547655745,1196.889443897156,696.6786888246334,142.13418560400885,-1397.6038326361586,0.0935367345814501,-201.88138606715165,0.0,0.2930311075948992,-0.0325938976377788,29.97004689469395,-104.06306804960786,-533.8425612708322,22.26674362694257,-48.50430975097697,-0.1247025529497003,0.3328645590868291,-16385.730215308256,111717.52949729562,-22.13445616363797
2015-06-30,7.431941214388722,4.770784079969346,30.919759160016348,313.20356606353806,-8.759461025755737,-8.759461025755735,1225.0856996230057,95.1790008256922,-73.7591700645711,-10071.590589154046,8364.995664153877,202.7009987970448,-3.5559616141382144,-767.803334392845,-283.55789605075086,76.97686974397023,-1464.7285883668983,-0.1626667495473078,1494.1763477539048,0.0,-0.6229833248764756,0.0521686150860165,-46.98511150704144,168.5667652056975,25.348201499581847,-5.2182703646740265,17.30530217052865,0.240299677561472,-37.76459082134602,33463.82678243797,277135.55612737965,-8.520356576212492
2015-07-31,-13.727787355689104,-5.436749893384257,70.7653383068266,-59.00377252254797,27.99475386149976,27.99475386149975,890.3256063393054,111.53922512985584,-32.85886470096776,-10008.531836308784,8307.09505701813,176.35211951403426,-86.0201505852665,-990.1895605747106,-456.3584670251085,55.95085264132984,-672.1206673002598,0.0605660767241193,207.2133689859429,0.0,-0.0297758480673593,0.0193797626322587,-17.4451596298195,50.11382659694959,-241.21743597492176,-21.86140995070707,29.127107832774072,-0.4439783400659278,-71.63392190425498,-5983.758607544005,-2844.1624943669885,7.431941214388722
2015-08-31,-13.897574242202056,5.394881019982608,-80.95549917976531,30.88767196027877,42.34869665806957,42.34869665806957,672.3866143630396,111.72787753069436,-30.346323488812715,-9989.63701857314,8323.605889880777,135.48394599922332,-89.03443827842118,-896.7471912934938,-368.1311162203922,56.7120136776461,-1169.9051567007134,0.0339550530931364,-1401.2766135155755,0.0,0.1681835164006564,-0.0013772482534361,11.990623329694245,376.0276732855084,-387.74040217435726,-12.449823262202017,41.74296400893536,-0.3036082201085923,16.996161862180998,46268.70974231511,102185.95182466134,-13.727787355689104
2015-09-30,-24.34508868810565,-21.92364174222878,79.76934291784407,70.50832621670644,67.84916475268108,67.8491647526811,-499.813686046794,83.23873833882107,-32.18867662572042,-1.316404247079193,282.0657458978656,-125.92677355492096,0.5069000978315339,33.80030424602375,-18.57169454210458,79.63755269189394,-753.0593036906474,-0.0126780375951814,2474.883396064989,0.0,-0.5490046249384193,1.283417442900786,-31.01678786114644,9.258191903194527,118.71486801809029,-2.483724698347487,-49.1475357173083,0.3090812603630346,103.80290354736168,39383.32146388944,156705.3493123036,-13.897574242202056
2015-10-30,7.438717223158338,-10.947339867475945,-323.674216816456,-80.1028679804748,-3.185099916790196,-3.1850999167901533,-1405.4857432262186,89.45679752119308,-18.271912772571977,-101.89590438666428,277.8119333273104,-214.4606748989125,63.10582772774634,187.69969753283164,91.46425521680396,62.39451254688282,1762.6764406823952,-0.0429776687277268,-1328.653008091659,0.0,0.327159828798397,-1.0245150879841811,-24.283330401998683,-596.6021285746588,-205.87901410724163,-59.259826175113176,-1.872072685193416,-0.0815161819853083,28.31843386930177,-32929.990952854045,-82072.18067723326,-24.34508868810565
2015-11-30,-35.89488450827767,26.06327449801975,-160.3228673285587,78.57813390134737,-27.316033410710816,-27.31603341071076,-1209.7428644913225,88.49217726101496,-11.821208897333138,-146.04990906253926,266.3266573410776,-226.7989472732461,77.11485203696094,174.78292609739603,30.884513086227308,62.11806186555762,1730.0772395263182,0.1645460964437733,-446.1043606011417,0.0,0.2647772474676415,1.604104860063016,-53.66199188302835,-203.4203836853669,1.5701566413379169,3.124035807004759,88.34618479120832,-0.3916931635649927,2.1046156902309576,-35627.77837424446,-49514.89470460825,7.438717223158338
2015-12-31,-0.0031323598517906,1.951842193616148,384.42289720559927,-320.8575052638792,96.78772303568964,96.7877230356896,-1961.799010578549,240.62453355342117,38.32540333263428,-275.7727988240463,290.10012278729505,-260.54085100874056,66.31888847356194,0.0,-29.169673074652334,43.13684554749608,3089.906337704836,-0.1210111569907284,2070.09056151397,0.0,0.1763817927876694,-1.934555325424224,8.45067315365577,323.8256139139364,-316.21712831026025,2.506235504577205,-74.1388199731091,-0.6204266285574769,340.6950109979193,499769.83339886274,-117314.83981711233,-35.89488450827767
2016-01-29,-0.990574304749288,-7.609824910418304,28.35191997637517,-158.30670866868715,367.824903684649,367.824903684649,-1755.2857325465643,302.8991863368654,98.6552080682413,-163.67206700544705,337.9980289016571,-196.4185777947543,-63.92203590603545,0.0,8.742074870941694,66.03146851451778,400.8076279775898,0.0312670068053317,-3405.6570569197725,3.4689934130895503,1.5853329649005763,0.1560345799099564,-73.11027558559181,-370.03835751208953,219.8936162321152,-55.15226529161311,73.8449039452687,-0.5706455285376706,275.42713566642533,154396.2293591313,347799.676516084,-0.0031323598517906
2016-02-29,13.730746423052222,-21.31212474593798,-114.32272705110536,389.0036098904114,360.01231514011255,360.0123151401126,-1708.9062657048223,301.3565670553242,99.11454831772085,-172.3357142971148,322.951647373426,-210.88340925226396,-52.461921648219466,0.0,-21.994870610883638,47.872272613079,219.74000210172932,0.9741105567454584,1767.1209569195375,0.1173688235179586,0.4546019922601019,1.099548541195949,134.4781113148265,-94.37869614072918,356.2843481400498,-4.990866081443016,-6.055712884292916,0.0991510669365685,90.7361794438657,-38521.54390239995,-46017.70200711675,-0.990574304749288
2016-03-31,34.20377876022886,-0.2866846945677969,-309.24072579087,29.06022132383225,210.2881704382063,210.2881704382063,-1950.4015175280929,84.30438932306946,62.90176049346668,-297.88254820920366,56.47585892902697,-84.68961502148048,-18.960399264854846,0.0,225.8013800291364,33.84042226444097,-132.52938752506435,-0.6074739231396701,352.17687970043244,3.5791422438936946,0.4922305362148087,-1.2662535469055052,-7.641906785005631,-440.3195286869546,101.4131426509412,27.866174185045963,-88.04314051579559,-0.2691486613653056,45.68740956997999,-379123.5898886053,-650032.5957348263,13.730746423052222
2016-04-29,-30.01874913041269,24.15813535217173,-4.1828062305726,-114.67036745412447,-294.0803648216225,-294.0803648216225,938.847923968708,-240.17135058962535,-83.83156481825192,-533.6687631208027,148.62423545262425,162.06751743249234,150.75424020467395,690.0257132629062,490.3043676462719,16.654417535042043,-843.1722013588327,0.004458176730497,-1306.3750343254128,0.0167519287100645,0.3919990026149769,1.6249297997416534,23.489344569624336,207.99598976995912,958.8684408299584,-5.617971382583392,-61.026497485571554,-0.3911400164702358,553.1936595282946,-184813.25863191576,-427239.3419697117,34.20377876022886
2016-05-31,-54.320558597931786,3.308245611574133,355.7209142777951,-314.2313391435582,-280.206362448612,-280.20636244861214,1080.4027162301968,-241.22849952005387,-85.52439350588735,-612.5445256404435,137.59958644995302,223.7202885552988,172.57087070737515,638.7366393249904,516.3029701344191,23.035501250711945,-1076.246603294906,-0.1981811269012576,14.915406837031696,-3.5694597183722445,1.2418530997068764,-1.5948655237138614,60.49171071676574,-595.1297187277506,-443.3419285103466,84.9509571412147,-49.78405479443222,-0.4997587560924549,84.37293175666309,13757.966932009906,169399.17386270314,-30.01874913041269
2016-06-30,1.6542274947279174,6.335915238946189,47.8457811716219,-4.180971030437823,-82.82351653080555,-82.82351653080565,102.01366220174054,130.6128323488237,-18771.89453964965,550.7358327134929,17.070821441206295,5.578515985040681,-121.53959501353724,-750.2263744475282,-352.97978944833966,-99.40546452820357,-1082.9891493678592,0.0402869900260416,3282.465120458943,-0.0213503496786082,-0.0840357697220461,0.0814825230980462,-62.78519464484907,-300.77035040470673,-754.599786664923,-4.963586961333476,53.26652465347843,0.7375840552147479,-141.2334770960806,-76779.08766390942,212086.64066655468,-54.320558597931786
2016-07-29,37.12073310112858,-0.177596987634252,90.26972502491074,344.21884521571843,9.008789813099796,9.008789813099725,-1039.0200635166048,142.11592625405024,-18940.691019648504,756.3623285089928,-169.61109388866876,38.51948997614501,-107.45205463623708,-858.2023951442708,-476.5074126145456,-80.32937981180237,-472.8723678135805,-0.1419232408752095,-1000.6608877660146,3.511793744716624,1.768900164139012,-0.1116873920181077,-108.19408011292852,-149.02450544075936,-124.76881489422205,-13.064108781657067,-8.243232028641614,0.4559314167342401,-229.10663805724425,-132498.98248383496,-153869.68727485742,1.6542274947279174
2016-08-31,3.706837950726124,13.754341132405257,-2.5591554233053646,46.864262624032776,10.728841353853667,10.728841353853651,-1037.1331913929118,142.73456447352532,-18868.422904499846,756.4893361579673,-164.7822385106964,39.27720350899151,-107.5099846450848,-854.0243759962158,-476.5294017948705,-79.3661799235679,-479.7824179722929,0.0394265171648516,-2026.1210874731028,-0.0009646764591444,-0.0145309144042329,0.5326472226892398,1.006543966242134,260.07097889374944,52.3598061454893,4.173617202748119,-11.464136679036756,-0.871323490742775,-17.21586085194076,13480.082354264334,915.039161881432,37.12073310112858
2016-09-30,-15.236516262690085,1.7835940281964755,201.00633050238991,91.55402331162286,148.24352735126246,148.2435273512624,-1866.13706334454,66.11657407929921,8480.742371485945,45.43163531611813,284.8159516965007,-94.01772563219666,59.30936026044546,0.0,5.405860944755716,-41.97234248798679,695.2175012923349,0.2626252823658425,1600.283560443121,0.0513773835733051,0.5928044308135867,-0.5238420899556091,71.7925420192887,188.6824113069652,468.91689913362575,98.1944824952658,56.49774680794803,0.6100427602873982,498.5023092029023,381270.85358108114,13691.146972293034,3.706837950726124
2016-10-31,-9.217394202328537,0.893493732789334,25.90692278055123,-2.5979260209327006,147.81719789497157,147.81719789497149,-2099.798302350214,64.73629987935053,8531.548788487911,41.885991094888105,181.33386945633248,-148.84313382685542,100.6243679275117,0.0,177.00627586213648,-12.4146274366705,856.1895753781365,-0.3273265267638222,-1590.1274141493782,0.004715221428305,0.1888716060523805,-0.0066634558232267,5.741673760050617,-26.288696573566558,494.88385229770233,18.78966419468168,-29.21776454259293,-0.0163776264977069,127.39952829904767,26743.8585465746,-34521.24518972263,-15.236516262690085
2016-11-30,14.141749158833449,-7.2821916158090385,12.891909367052383,200.0239674338192,138.50407718829,138.5040771882899,-2056.22900749138,63.902921664771,8730.54003204283,48.56703941310435,172.8333869008465,-201.60038521917903,106.64055170823973,0.0,122.09912192736442,-12.151723663261947,824.6283274847885,0.2755180768971392,283.14543503487266,-0.0199118257587311,0.2258221806629166,0.1463459407697399,-31.10462280234242,-923.3083132572052,-152.01571070628216,0.4665879324418256,-69.28564992818178,0.3108461774740494,1.5526867333401242,14251.352387456223,100723.14685305022,-9.217394202328537
2016-12-30,-8.242351024893322,16.899312694377024,-104.95592829920972,25.65176911619771,141.8156221888361,141.81562218883602,-3226.830511193781,181.53929958709568,6642.137176046791,14.005052450684865,225.8522642599512,-144.1542947717368,-84.13037791919307,132.5074477933848,49.15124404363771,2.2117838312085354,1581.7129419885025,-0.2862592308241416,1754.6030734443366,-3.5770549135451297,0.1857130823876929,0.6533179636899366,-20.063992218480053,-78.77940885899,-323.1882142171894,-9.399140499951043,-0.7234249815271596,-0.1183011132024254,237.69465401879188,434200.792460178,323153.97197011206,14.141749158833449
2017-01-31,-27.40491204043393,6.437003872435929,245.29394655000056,12.904648599337,148.7908313649866,148.79083136498645,-3050.25178423322,187.03404178979764,6691.086971672981,11.050800490750458,294.9649850741048,-75.2915688512354,-115.55356134720245,77.14699649304059,60.16415537963624,-75.80212793560514,593.5488360429725,0.225097041869984,-2474.1635805442606,7.148519421254783,0.5529616194268314,-0.6858290498540973,25.16711211556685,314.65276689663006,-185.87314512931545,36.24661338496651,8.629308126634214,0.9075725623233531,288.57113553982936,26935.22613612004,85775.29216754623,-8.242351024893322
2017-02-28,-4.428013758537086,6.845672028400882,92.86646196921582,-105.08190310150054,147.7273803109449,147.72738031094468,-3052.6284398105354,185.57965026018184,6609.52558739455,9.517016670399045,280.8524091274595,-74.21952001157432,-114.14868133611014,72.11424981528651,58.86607038143229,-74.56343239325055,121.83206879326131,0.1043360775528461,2060.2974120396407,3.5470474433177728,0.4027012440208892,0.0154162647085152,-18.99269612604621,187.45152933965204,-124.79933453031498,-6.251019711028221,-6.757799632435535,0.0484457876986672,12.447648873440812,-63558.12523479387,-58964.169335950166,-27.40491204043393
2017-03-31,-19.923332966018243,12.42019427536516,97.82089662147015,241.6745232424381,24.44282290838952,24.44282290838957,-2841.524941881657,-46.911283491049446,6431.659211179658,-82.25265130475269,181.61964831394096,156.35131360162424,-40.77721079660613,654.4580012892413,412.6388806909736,-78.44140717849754,57.86284862719421,-0.2910558210007296,1791.6366367758565,-0.088233032309164,0.2449625862292705,0.3040159195969646,-57.28388988579081,248.86857711326297,66.72424914212633,-24.89172275128112,-7.296847129093066,0.5475862917636309,-28.00421420873863,-313773.64799017925,-811928.2616722323,-4.428013758537086
2017-04-28,-0.7104319866603614,0.6007344732372577,178.20015228445058,91.63672118805958,-102.5569911365604,-102.55699113656028,-1348.890307488556,-188.7163600951086,6372.978672385669,52.773438721055214,372.93315015249095,261.0790790838884,296.0403547938112,1291.951155131866,374.09464506419965,-157.7720784609424,-988.5924370637,-0.1229808076600899,-136.2771458842417,-3.5550684781716324,0.0079801166583663,-0.4344774735736269,-10.917748144775942,-397.6427671692893,-491.4071756818023,-24.01289963162253,-86.30214785935323,-0.2119182103748249,-72.0346894195659,-81614.58858104609,-181309.493856919,-19.923332966018243
2017-05-31,-44.75928519550455,3.818004647809651,8.559096360347661,96.81406368856403,-102.72982518519989,-102.72982518519976,-1334.7889701214335,-187.82374298388268,6344.652731236356,48.67123373119686,376.2475415585527,259.09393521489363,293.991258420523,1276.388352551101,370.8875775538768,-157.11440034662812,-1111.1047009413176,0.0114989047670927,-2587.263949105567,7.0043539636968095,0.4691666330530211,0.0403499775224421,-41.50363936429221,304.5741864317434,150.44942819689243,-94.44838955696628,-28.006135577051964,-0.5938001509112603,-33.62456040405368,-40440.53281059023,-55555.88298076484,-0.7104319866603614
2017-06-30,6.9092648039619045,3.711944886716851,54.60138071548639,176.68984125371847,27.502440344378773,27.5024403443788,0.0,72.23565827382045,-206.1346181467249,119.44712502586168,319.97812621728707,33.066018294967,-92.76417899570735,-515.1606189670706,-258.2405904834703,-42.55296499469945,-514.385282402705,0.2345479655353861,2686.3078494093934,3.5171184395078967,-0.4465715662860816,-0.0022544997756713,-1.5697547585323264,-11.086636619736453,-272.77238660331807,12.789963687223237,8.672182190532112,-0.6680560550826706,304.38301121819313,40145.52718471177,287377.67356831767,-44.75928519550455
2017-07-31,-1.818564638051929,2.7089182048034943,52.12629339790556,8.399386200437133,-22.08354762761209,-22.083547627612063,0.0,73.37827199877543,-208.48724061307905,-70.57654115769833,191.6905917329935,-30.040130289464187,-140.5642388255113,-956.128007808128,-386.25955216125686,-57.68568660724279,-551.1725868542406,-0.1905941938086402,-2075.9847325599394,-0.2031565941492097,1.037747638449105,-0.0180810032723648,-92.48790688206554,-340.3753362430692,196.44992906631683,-9.262443882587831,-137.19565692113815,-0.2838188313584986,196.0481574782052,-186380.87100635003,-310542.81800336204,6.9092648039619045
2017-08-31,-12.141061102571356,6.465374639613077,38.49293931972754,53.71475984692992,-23.30887248722889,-23.308872487228854,0.0,73.46620865456397,-211.22400993300175,-73.17349746144822,191.71544744959408,-29.048282052515432,-140.70360098754966,-950.9025625423994,-387.64544315769393,-57.75269310896114,-549.0400022850943,0.1047313517608406,458.9559352255246,3.5128092451185786,0.2704639423633068,0.0986668382926678,10.6624186428744,-217.55134938379277,247.80230829625867,19.06670477893601,-22.86365784785653,0.1833727146082298,21.5041915877182,19729.445563529614,34390.73457967397,-1.818564638051929
2017-09-29,39.63558605924483,0.5571559783555983,91.62985336094356,52.15299543875008,26.701884384260524,26.70188438426044,0.0,80.04312769204685,-3525.741188693529,28.538750191156147,275.22717283488225,-93.06904943466874,107.59100827004715,0.0,99.32687684094006,81.67456663013624,129.99180028276,-0.1183910147032285,1350.2158745018503,6.956460643731518,-0.062456410668048,-0.1188116501528296,-8.128475912391878,-132.8856248481668,-179.424088296884,-77.0741408339752,-32.50385681700982,0.1968804384759999,571.9944746363117,124016.78657469431,176735.2853456596,-12.141061102571356
2017-10-31,-19.370494730957017,8.618085974910052,7.860402477466208,38.221632170307295,61.31884347519125,61.31884347519115,0.0,79.01560082557835,-3523.064121956009,12.707834677605987,210.5343636575112,-71.46289775818663,127.12587230976864,0.0,163.02648666115235,48.50767984924253,407.6546453556007,0.0363226499595685,-1914.491451011094,-0.0852127367759294,0.8026832533791506,0.2125608595346518,-26.81164936818186,-396.9757590162224,1167.586321556154,6.703050376922306,-93.85111723379612,-1.477509635660767,365.7365187165215,-55748.97264063638,-71125.49682309013,39.63558605924483
2017-11-30,63.33922380803057,7.798615393287628,123.88074382703472,92.60249771365002,63.20349056319851,63.20349056319842,0.0,80.82974486356542,-3531.6861386150285,10.99138633993852,208.450021802232,-72.41062122280832,127.07544513123791,0.0,166.622695063793,47.33538499149026,1286.229502555982,0.151088460114388,-110.33662954922512,0.2567092752682889,1.224761376314298,-0.0400840956361115,79.34664188984061,-369.1006897234847,-371.0420774806536,131.0502161655877,9.018261013467054,-0.1587084100335735,93.30695607016604,82776.31422630884,89622.30808783509,-19.370494730957017
2017-12-29,16.180829134395996,10.725415399498573,110.29686636549324,7.922967832064634,155.7891760475441,155.78917604754395,0.0,210.09754014160976,1129.974370177089,47.66193167589782,266.31876150538704,-169.63735010761886,-107.168353111929,166.10753021274357,73.88127789429917,104.73815914667966,1806.1005893478296,-0.1528808349589042,2100.561938672441,-3.622570107014458,-0.1440773829758512,0.1558894811747529,-40.16689963129011,61.437644221360415,904.8991562886685,-26.99738880199959,-39.20022572650282,-0.3333261164201502,535.2761189829171,513915.93362123054,272359.83862361126,63.33922380803057
2018-01-31,-3.7616558351490137,3.72753835549,156.1207186847425,125.9585119807117,147.72416734195073,147.72416734195053,-383.7991916031618,211.90239584389977,1125.8067656747264,6.434585310660504,117.42322593057985,-168.13322073435472,-120.51457914351346,-133.97401828254266,122.4659293800047,-55.5144222544414,876.3721648786018,-0.0475334194934734,-3479.7450494281256,3.895884095357992,2.236661623107125,-0.289988659771804,124.05697549361412,-353.8286749572805,446.5188388087536,167.85228198388154,-25.60114559073986,1.2910241622440153,379.0089915382696,185163.4463223452,134534.62996321265,16.180829134395996
2018-02-28,-1.9482232859872688,19.25014274662453,53.91476600542032,113.77489912675,148.348905820587,148.34890582058682,-372.0996879757552,212.6834854275855,1123.745814769937,2.190052723594388,104.35584420948553,-170.0442534275367,-120.88147517866832,-135.2776983864996,123.47395105398884,-62.1929898053474,985.5225650355952,0.0371981334937197,379.4140865832269,7.193612515977481,0.1712953507913184,1.0048622753280414,32.39680134822629,-374.80189456867583,-619.469873813151,27.895804753535685,3.1930857996865143,0.8258024381026888,-18.116908636779957,39934.18284210376,44187.15690936614,-3.7616558351490137
2018-03-30,7.686888251636844,-13.169147769185471,277.10647343213924,156.83599674167772,81.12557423788726,81.12557423788714,19462.058808671038,93.3329834180065,1105.9423124564516,-256.0280754927479,-46.78775133881153,14.728503024796602,-100.14809360635948,365.4719199886995,349.5659439563303,-35.85679218205643,934.8956345581956,0.0167839330001253,790.8265465370414,-0.0375975996895761,0.402742466101806,-0.5550040966974713,-9.09683019469685,737.7692837216623,262.2851394123543,7.632319570494928,-51.4032505854409,-0.7120537491318439,-141.44346205871443,-229681.387578574,-162336.29454584885,-1.9482232859872688
2018-04-30,12.488909817051942,-8.417801932610605,-189.59329701476685,53.77361697088532,-89.86186974934846,-89.8618697493485,-417443.3388652552,-128.839515783974,6426.4628495544375,-231.6502734995236,-42.7397141441591,433.6221549269956,80.13396984148346,1553.992314959709,57.470415718638925,149.88978306982995,-1494.5104836722028,0.024349522099958,1076.854633687647,3.525668554029309,0.1481081911947868,-0.2891824390254248,-4.302066213872422,-631.3708919159594,-821.2559532936776,4.112523269557187,-76.00868865636323,0.220830898843009,-1505.4246604448554,-187666.6782558281,-350579.8256098507,7.686888251636844
2018-05-31,21.0086136450398,1.026061529415927,-121.54478444814605,277.5550857361683,-90.1029019280328,-90.1029019280328,-404383.078711452,-128.7102884979443,6515.224201452782,-229.01082337235397,-38.9599089928586,434.7271315313482,80.74463121333277,1553.7915619737034,54.45039292038327,160.20846453095544,-1655.8766692726967,0.0813323389527471,-1490.322283323424,7.164220444893431,0.9301381045865824,-0.1969769166539003,12.572927534352855,719.0516812343194,-67.93313801186287,42.677610424166346,7.942878772610356,0.3144736584753413,9.456564565732153,-37619.3160561705,-38137.46226389147,12.488909817051942
2018-06-29,20.906079632364506,9.2943895437165,14.862544823762995,-190.95917740668864,-52.06999563511704,-52.06999563511708,4130.28944830869,62.4069480284697,2059.2653053661056,-125.93008175670748,-110.093070890608,221.19795926620336,-57.08432861371882,-170.490669415746,-721.1010710728359,-91.0751950030008,-2293.2935409107326,-0.1395324332535466,2047.2770578248276,0.1288546514536435,-0.0616926709667637,0.2397836872817547,24.20185036062867,542.1679315331671,337.01561842796207,19.56630895018111,13.538677179692511,-0.5595513096972793,-231.93225550500392,-157477.6241837889,527175.0756231826,21.0086136450398
2018-07-31,-16.71353284998622,1.7089688262163358,135.39701667277856,-123.13418856290896,-37.570030902502,-37.57003090250198,2004.9427480344048,89.59565455004311,2067.859946302616,-3636.72502504515,8186.168385490919,83.70922030114954,-113.95186242558022,-1196.13146466247,-438.04143334618703,-3.823567709382569,-177.18273817474017,-0.0066269453256362,-1687.1762834112596,0.223664708949947,0.2213280087447913,-0.234579467762002,42.7136535722957,55.85710211351795,349.6556890618266,56.61206096065689,33.76139223772327,0.6902033279633288,-118.97560908627202,-6299.238898173906,-3102.1689191246405,20.906079632364506
2018-08-31,26.22194829909315,11.250977410842935,24.982909717704043,15.106099139139822,-7.324123292902446,-7.324123292902399,2224.979461418952,82.98817732855369,2046.321075992968,-3509.5040094166748,7918.099952327135,26.375865346846524,-103.01563737141794,-1228.8312822408104,-405.42658614322806,-14.774846279299194,-144.2116957528822,0.2567133639796121,-565.2573806101918,7.374755227652784,0.5919865674895632,0.344560180354829,41.538415412022005,-128.83276418066328,-316.9957258822184,17.720421666501238,-84.053993310549,0.9176099629448484,35.69217640941224,72120.68799509853,87101.24374515563,-16.71353284998622
