date,excess_log_return,log_Mkt-RF,rev4,mom,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,pchquick,grnoa,operprof,turn,beta,max,r_sq,cash,rd_mve,cashdebt,quick,agr,oa,ol,noa,cfpq,currat,dy,pchcurrat,roavol,disp,first_lag_excess_return
2015-02-27,86.45276776719744,-49.27436487672048,-1193.2874817143877,8958.904673668461,1446.3053641399108,-1925.1862725582107,-341.0625625306861,-12.975231807669957,544.3703075821445,538.0449850379895,294.7527663031522,-826.0248169560655,507.1329737436015,5011.833634569377,-23.615198710689583,-1.0745904535028783,-41.378356710069966,56.79258006217333,21.09048810435945,48.39443760232814,1001.614406469038,95.38967651661976,677552.3257313073,3658250.852569405,-2983203.711174764,61.372574103489285,931.8957187505002,72.67653009546294,196.75437353165057,2.432327934021828,-586.9871259552096,-40.45191593743409
2015-03-31,14.614280890455689,92.75538088426936,1149.2912743806685,5687.475249969866,1528.9424990761995,-1692.1844018445877,-119.4372168980967,-680.507030831151,-12.927404531733073,542.363734651618,850.2321041084302,-1284.2438497624366,524.4005135441339,33.568151576320815,-136.79190050304192,-24.793981475282635,-323.40175072011425,56.04612941341475,48.83059770434386,-50.83305554579965,619.3305281730936,-21.26332088167581,-863965.1736806035,-111821.31599856168,-541109.6109380797,-27.716330351379185,603.6370089361153,-8.687432005232324,414.5995359886556,3.117171284040296,400.0626267376333,86.45276776719744
2015-04-30,-51.7148311948997,-17.616120750213934,280.779403663815,6399.841463159017,1517.3014638513887,-1927.466722083012,-121.67526031867708,1295.1082324123515,-686.6640893728447,-13.044368476097937,2274.1018370958104,-2175.581398779642,1497.237635312262,-2987.4133536873637,12.830585096830418,149.85039481021613,186.0828215993897,66.00391670978934,110.24862311984396,113.36608762930814,1706.0093699101708,283.46739587283264,535421.5915332437,189394.88094571236,348544.45195031166,-310.7838107155877,1983.2484406608128,4.555565392645207,1318.417200635991,22.16334695099954,-47.24633907241787,14.614280890455689
2015-05-29,23.72369915556079,9.21337631755902,570.3030457304692,6135.140539990456,263.68303298655104,-2286.0873532109854,-359.79496296886686,-245.4441613681313,1298.5413524920275,-688.4843235542211,3294.2688719051675,-1101.012469247308,1325.7671885206146,3188.5375819646306,-60.672032603037,55.41275248917509,-10.157923597116678,46.32012530627526,-215.4784479312785,-154.74689670895214,3204.383399272716,103.76858752678204,-984662.3128037006,-2118551.4165114984,1131147.4850940704,-337.5833902829082,3728.1730661296606,-41.33461651633435,1008.1674675390136,-4.834929662182844,532.9148337217184,-51.7148311948997
2015-06-30,2.0256429382754533,21.10710384077171,-520.2219622754316,6983.8179801667775,1136.059757807262,-3643.15012513148,58.27169113931285,127.6084998264874,-244.32455697398885,1292.6179986989616,940.3258161161406,3671.4463147436886,933.243466453348,6225.028591304772,7.889405859307317,27.31437241850017,-81.9111969959531,-185.520743353386,-271.46170435563295,154.68953451511948,-1148.229476886605,-234.66504274597736,4477400.424583748,885515.368505206,3268721.515074514,392.9246794680099,144.8427339475311,-1.81227331001827,-1883.260956661544,32.40934704767176,-1376.49996859257,23.72369915556079
2015-07-31,-41.47346177699861,-24.12213421386953,1234.0675822370329,8312.95929654332,-3.101295507212029,-3194.401391378147,107.28436113688664,293.7537940390285,127.9249218883311,-244.9303918531849,1047.017852929222,3688.730056500016,926.0257364004,-5643.890774292771,-15.067792499022062,21.00514967428808,-623.4575909949026,39.47450095858767,2.6509870388952663,39.99416069927543,300.4562046342835,61.68433794309607,245560.7007008791,-7676.453601066023,35085.21364401281,-31.20749847605458,185.05913900071755,1.3850467007310243,3.78187964532799,-1.36448262074407,8.314715014049398,2.0256429382754533
2015-08-31,-91.77980596665066,23.919918345233093,240.91417401896584,8796.006782803992,-606.4943627851261,-4175.082851610369,-26.33403679807484,-335.6540409393013,294.0756227129423,128.06507295635916,845.7641243897361,2808.4306655118558,946.2393632166342,-950.078612882682,-70.45349928692781,-4.29681318471421,19.63271981934122,6.253647824472864,87.22119944017976,99.43943977466051,-2255.028916512594,565.7046935703606,6243792.666901261,1030782.6907708086,5213534.670590885,156.51973998497127,-2406.577220404404,28.969069004959493,-392.8079204973261,-1.0632884455947078,34.95445536079387,-41.47346177699861
2015-09-30,-101.38990211632655,-97.23355522576615,-688.1568005475787,9493.72707155811,-1163.327228474439,-5429.412536460089,43.46917262902532,331.187554333231,-334.12675531748107,292.73752629366345,1717.7029522395446,2043.1476110081965,1258.4907613931373,425.4604049047375,-8.972604355093154,6.161329944789486,-89.37691704405552,-74.68549602188614,107.20302597877468,-17.219650961929347,1736.732207575369,58.16119480460634,-369577.435165152,-232122.4729856439,-137315.0429037511,-12.927175438249227,1386.1123647885834,6.195110258573521,743.6226440568909,9.879961009294789,899.0655803837276,-91.77980596665066
2015-10-30,58.70507961044898,-48.494622732499735,377.7820669825695,8023.863400822039,-2820.975827378643,-6257.176628445944,246.8893146802041,-1340.1830140525378,328.7508042279672,-331.6683797066263,1825.3587531079197,2157.9267041632006,1321.157011006381,-433.1087533822938,-23.880799224032216,-88.49714582794559,481.92501601895947,-24.686662562800848,-24.582315457645336,4.544846580863236,-371.9833761265036,-54.35928411352802,-749553.3795957118,-230434.6481578648,-515663.2727358341,103.49365420770567,-344.44512402059627,-1.1127585408675316,174.8014320152704,3.648858836319732,-243.3960565659154,-101.38990211632655
2015-11-30,54.79443481391681,115.49730669547516,114.41376202885506,7572.362580142812,-1919.027326247325,-8296.943825108792,-29.98312597421537,-664.4599281152391,-1327.6155163593082,325.6679603697323,1018.3590744351858,1768.715811703732,1421.7225586357197,-156.8944064286734,72.54674146906996,-20.76619023240437,207.70373843210476,-135.0017144893136,54.35298560494698,123.79514518366877,-1152.5969346281054,-329.72704542951635,4261265.488246173,-125705.08554268628,4398193.274352208,108.46245269827534,-1343.1803115801304,-52.3678674992132,-499.9200736440257,-5.469286041691589,-588.066074956062,58.70507961044898
2015-12-31,-36.94962586279101,8.660104340784374,-353.6071000369922,8461.351474853345,-781.3483800824732,-10690.495388427416,9.377553188498954,1599.2526997061334,-668.0616207927011,-1334.811831564231,-804.0756415874897,404.9456247548874,867.8304126982937,-3403.120648210537,-82.37450320136759,37.72575952985744,194.4986359064278,29.13808094738852,198.67977197552895,-495.7176317767571,-789.077623078032,-583.8015950442227,1105707.1742052436,458971.9542922899,646024.3335000277,-28.598225971786466,-1100.682444928956,7.993560888136244,-1724.5005513853612,5.012935762311145,843.7156164412017,54.79443481391681
2016-01-29,-140.4963217474092,-34.106777763849706,-1239.974756617468,7973.368410563601,36.21442895885863,-7920.1299955393,-147.66718481980294,120.25063309258948,1607.3290219823557,-671.4353721397456,-838.0608942530594,391.2667685287888,842.4768330629361,-652.0548372756275,16.241408986471697,112.38065792168892,-108.84130246605856,18.761545816711987,57.52755753351176,31.462556330565576,163.97987818196998,42.71918730220128,323818.55690282583,91763.6931467168,228321.80439935625,-139.13201200447995,206.93321304903657,1.491746126273128,-44.34899183907066,2.802631225174082,-114.66435736522315,-36.94962586279101
2016-02-29,-17.90361835709885,-92.23219339621949,-1291.266414004535,6274.285954460584,-490.17146021782537,-8197.070653503859,456.762530736753,-470.93440203885774,119.88478207181603,1602.4388775541086,-353.7281217348189,85.99604491286439,974.7669915771731,5212.950352808817,3.324927282964609,-84.55012503670787,-11.7227524237951,17.64339033438864,24.676517729722264,30.37671685020166,902.3794878739718,-53.23210838783281,-537690.488231048,505314.6211517826,-1040652.7593844832,-38.8439723311179,839.2027235856804,4.919782963427892,487.0253796713458,-9.351514774493351,682.0315789047231,-140.4963217474092
2016-03-31,78.87470040061599,-1.2334172637792675,977.4601761268156,4018.166170687607,-1469.23944153105,-9419.498149261844,-181.20883429625687,-1259.6280787647802,-464.9871226178742,118.37079563502569,93.79785348591696,-1182.0788948162929,983.7757127001936,-3146.097191204075,61.50978852345929,-112.66872462219452,222.74040871699708,-34.495372606413184,13.141430552455516,17.16069550296197,-1387.2442733378994,81.31878814366861,-2032873.341857672,-126080.28542774916,-1375987.1333845705,122.2014261197036,-1776.8216522337898,-9.734225885077109,371.3387444509352,-13.469350961771738,396.754461948608,-17.90361835709885
2016-04-29,38.65078890302459,103.5211030696084,776.225872690704,5155.030754527766,-1104.4751676397602,-7366.707052917277,-3.77909827121989,-16.931859328480733,-1257.4465016628706,-464.1818013675093,133.28679611018774,-705.7525424517188,1053.5174872260222,-253.97038639631864,8.901359714521504,-127.32352299661534,131.71962754981178,-80.88731475202712,154.79292081378776,118.5668507072919,-683.23947329574,84.54610137186775,90056.29126939178,30450.51337949559,59605.777889981866,-117.02602272733928,-627.1135339976609,1.590587651097124,69.11496346838993,-0.7106274177797332,-480.6684006143614,78.87470040061599
2016-05-31,-30.530784709371737,14.038106495768725,-447.54634173204414,5607.274855549957,-153.24353350928624,-7313.678229675267,-131.7945084439828,1424.984357528928,-16.949829269301294,-1258.7810414072378,53.13932628286035,-253.31319198037488,4009.532543541223,2144.03430039068,-69.44478965904523,152.4680259443926,57.19599992573785,-45.84554052078329,-147.81000874791937,-185.019852222959,-1179.102418475166,136.9374881245389,1666725.0030964464,-717078.384963382,2313963.6367864907,-262.55026934672685,-1303.0518264566929,-62.45843356575772,-143.4132889574118,9.576921380194564,-145.52186146490658,38.65078890302459
2016-06-30,21.739970393343725,27.107785464965573,-1759.8128038696275,5405.020283281975,1409.84558048158,-7127.950475887395,29.78140803276464,194.73928878938065,1430.6449205852182,-17.017160238139866,-255.1429877813085,-1834.7646075731552,3869.8432712084177,-3275.586515972924,28.97415144439651,144.72909667334943,50.8162159546182,-161.10591310377094,-334.2716459336784,-216.3159360719924,-612.6972405909837,527.8097952905441,2652330.106170684,301522.9332105443,1859346.2720883936,162.13561648966382,790.7397003264341,-3.759114875759259,-144.4012060500853,-0.606446510376486,-1198.6919581472876,-30.530784709371737
2016-07-29,104.32699780948978,-0.7666527273221784,-0.9841408209010538,2780.877722060566,1766.8710183691085,-7685.171954950455,209.5583306565623,374.1114371545502,194.18479974625552,1426.57138751442,-328.5539916059632,-1545.444025998774,3813.485616421436,7547.311055231374,-56.36592720103408,-41.887187144584,-88.44532179711041,-6.958875390975663,-9.671191413826534,88.55750757561236,2.7751433724261005,73.41097570894169,365176.6891827881,72195.97159293294,246488.09286800027,18.918270317095704,-88.52980616333662,1.4883280350997268,-165.08042373724908,-11.265902758624406,-323.1258095627086,21.739970393343725
2016-08-31,22.698448982309337,59.48976487692264,1152.950689674852,2912.872779669303,2011.1269443978376,-9858.741458772089,45.88317494202472,-10.63950651261922,375.3637804200424,194.83483607787068,-640.1779794706441,-1381.316175521382,858.1007835754098,5529.202878292961,-18.663285655025447,74.40930871733508,6.987526160033667,-54.4115313743805,83.57703765202598,-215.3459128634756,-1911.059342569395,-184.41970676777865,1779942.4187422842,426047.9167381674,1627801.9795888811,106.77832911601196,-2448.861874872048,21.50812763423452,-397.5509632352386,9.001107394593191,15.34347503205845,104.32699780948978
2016-09-30,45.21104156586692,7.702753859109523,485.1610465487734,2626.854703669117,1938.2196247853144,-9195.52810333128,-176.10243953415508,832.3809632993117,-10.746299946912544,379.13147276299424,-579.6326305640606,2385.280276991086,897.1678781536814,-1228.2834973875688,52.64556185000788,214.7267330434447,-30.149671276506524,-14.582478266002909,219.99524652514128,252.6434600987781,-1356.6566741594215,34.86465685757446,122416.4364733994,58050.08299361169,64154.036264032125,-32.25951350897802,-1935.7609051327163,7.090717226753341,-81.7458144883168,7.682696222651202,0.2100354847157177,22.698448982309337
2016-10-31,-106.39544032840212,3.860526892726952,-226.15099368342763,3432.1242551500604,2786.7542566708034,-8897.40118450518,241.85747485104676,107.39846956640991,834.2039134596591,-10.769834806640374,-419.465372558907,2389.465559492956,1032.9125497458751,-3681.312290058926,-1.730590314348092,98.36748488175272,-70.63759879043937,22.08783985824266,-188.6207296213336,65.48201415972505,172.05782288566115,37.305215838230765,-123884.69635534286,-34157.79412437603,-89809.89293213189,307.0949645892348,209.86948781048704,0.0905904073965615,25.49923877599963,-1.5980935791169486,-83.79418611335632,45.21104156586692
2016-11-30,76.42472001543199,-31.436728005574224,423.1313153719276,1947.4055309449056,1023.6048974448394,-7283.580548148872,-53.58832641876763,53.78224165480276,107.4309863316964,834.4564832864405,252.53993687562715,1091.607421817272,910.3087342821962,147.9855365707699,63.53740814843286,101.2338558814713,-94.49139016749086,-49.273175388510026,-7.127119741552292,106.7208396382158,683.6249559008429,-430.5581629644985,61253.510190188885,-306790.6467533708,364059.62273582816,25.96114177851604,1064.7861712768354,9.904918958237786,815.5659441397278,-54.42147762981551,475.3167876084344,-106.39544032840212
2016-12-30,-31.836403567259296,72.75526045513358,1419.344963581323,1564.2357249941408,608.133825724908,-8277.298527225508,-195.37944474041504,-435.54365717310606,53.29069427940392,106.44911168789126,1244.0595688251703,276.46052900329914,-3032.6818558465325,-4400.428742590475,60.57960936864606,-261.5187332185128,37.48107035171779,8.775499199525257,112.66146115459856,215.61710021259285,298.2874752194766,70.42941138172688,-372197.5372095704,1314.1176741681993,-376241.1418523789,283.8682705290359,58.30215476498415,3.0386980682520885,861.153983686861,-30.882571863803378,-182.92172735093757,76.42472001543199
2017-01-31,50.48938216563605,27.76130574100203,380.2264589825921,2149.7518307287305,13.109469387716118,-7805.160470168702,-86.29434370474648,1020.64024926326,-438.8462163676131,53.69477701479816,1307.4609770961265,196.6693384484558,-3422.564122834537,-2048.0032765119813,24.48250500155405,70.66977194820447,-35.465150331328914,60.36852734488275,23.28501823700265,32.695432692488794,835.2969019977681,0.6208846204656311,51168.10852870345,76138.98456476256,-27356.982828065757,-608.3743323022821,1190.9527881989345,-0.7309503594856324,77.59524198392694,6.355699141749824,383.99541769601,-31.836403567259296
2017-02-28,22.26602440054577,29.52292555160362,604.4531823671412,2185.313374228381,256.940348961733,-6303.716584543357,188.42782901733696,387.1434076750268,1018.8288409329244,-438.0673624152645,1222.3584459332835,461.43268655012326,-3264.856116593139,2914.6628807648067,-46.41788278803642,-3.267923841562606,-27.152174091856978,-3.038133012283652,44.623919871862654,23.26231456931839,998.8440658978434,-90.54988605458954,501698.7005342394,1404060.8774644956,-613478.2418848574,77.44761656732274,814.3894638545171,7.507412200883678,-72.01436166018357,-8.25361162268291,570.7244480677023,50.48938216563605
2017-03-31,21.43178990688473,54.09822387501416,-1393.6228079501725,2597.374312354741,2061.653066931403,-2599.9291451987683,-342.57761119732675,415.0346178815643,389.631617911828,1025.3769579905847,665.6883071454438,1049.810244503097,-3706.597388212128,3071.39694819127,9.81634275351621,175.80246356621683,150.75715503758056,114.83119943212388,89.49197643094351,338.4055143224007,-118.28247277434276,354.7020736883376,817301.1832169443,143343.7910408005,728354.6922982931,-2.009295430037902,-673.6622445509274,-0.0132714578963515,-793.6585491523759,18.71393432025184,5.743454641271455,22.26602440054577
2017-04-28,8.586015918221275,2.624058805517816,1054.4892767933418,558.1956113706292,1411.2136636606276,-919.9090856864132,27.494150335246815,760.3536212010409,416.4925333212242,391.0002988050817,299.4750141912174,2841.0512341103995,1287.478486514879,-5623.97420405652,-24.38447539508229,25.855006685942044,128.79701029976968,136.1675137509019,230.59422596830348,-388.6665890173465,-240.45416165631468,87.97039684213473,504407.42661210895,153909.42141351104,350498.0051985085,-280.2246219812362,-575.4237349407631,2.9173572715143337,-281.32153006035975,9.15794696706064,182.92311936266287,21.43178990688473
2017-05-31,-9.783588703921072,16.674957742361553,-242.4363333585374,2083.1901702182818,1847.1418753793596,-2577.5078856273217,-126.22133624209694,36.80105160083338,759.9397496162902,416.2658303504013,898.5789659652182,3133.688703085921,660.6553108421213,14094.28813045774,-36.891665744017246,-115.850963336512,46.47974632126534,-189.3555977320912,-179.65694975847396,-30.99177485251846,-489.2051969262975,-50.96804254926644,1245504.430702269,-864126.0733971447,1785705.040547222,-401.2596681532272,-309.40622482058825,-50.94923891541372,489.2005048197944,-13.31363518200544,-432.9773895115086,8.586015918221275
2017-06-30,45.52764575370414,16.223362546042807,704.0151051613855,3370.8310906407705,1207.375580838415,-2229.734559321735,-1.073766692274514,235.276567059685,36.8695381878151,761.353993978855,2327.9235162027576,1411.0982846370405,1107.2208033714635,-12904.269904128236,16.42023661337953,-87.759729010932,85.83322554704955,-195.6025498764575,-562.427980631282,-49.03603688062651,-2150.295628334112,204.1137505480483,1274318.857835367,-3872205.1218651375,-2944004.376253024,730.3668526065603,-1244.6371714072884,-3.951243954788396,1549.3042812517283,-0.2941000846395809,131.12310812960595,-9.783588703921072
2017-07-31,-13.905281011201412,11.947547713564685,506.7159440501393,3626.874510286383,1312.1869610420586,-302.338631449899,55.92957986256739,228.77257336791567,235.2370045214193,36.86333845218641,2353.337343787364,1516.674436347598,1126.0645700484,914.6001752376052,-50.03210356554018,25.80335986482305,-43.19469700652098,-13.97478965973096,-23.357143495481296,-49.42155797006512,300.31654186188825,-214.36742784609785,493102.5398262441,51615.14397075772,225053.4695790112,7.829716465133117,439.4490335718583,0.7987779215695454,33.04741926193492,-32.22222746196121,-127.95939881659253,45.52764575370414
2017-08-31,-24.89319566668447,28.80691798588707,354.7556625883233,2910.8553708943,898.2686171955795,3259.725542596525,-171.10665600707037,170.58291057357516,231.4975507326841,238.03898162575464,2695.8931393289645,1240.0009155377454,1389.3186457867562,1777.58812264064,-17.628644337343076,134.70215248556678,-39.051795641518765,158.26343474423447,126.40138872838224,124.81523203446513,1068.934445228129,400.6292817000876,1225642.2375521362,4487933.242817272,4189800.822930128,-77.8260130637733,665.1031739637256,15.815828399449664,223.33833382099124,-0.4316855221092055,-132.548398501483,-13.905281011201412
2017-09-29,70.24019188207852,2.4835895114122084,341.07318810456906,4375.9770050064935,414.1795823534896,1998.9924497235709,99.0337012498364,406.6558776909988,170.55263735567615,231.4564670404617,2854.392218056209,548.9720812815528,1752.9879630541332,-4207.301160728546,-4.461986108129395,-184.28162957440463,-104.67157647057049,88.63640036620563,118.41083781690423,-448.9675657972948,1619.851175970318,-102.34641744627628,-15678.233161762357,-87182.05741561949,34190.19790519774,96.26094632159608,1220.4520294361428,11.834826655794934,-381.2848028664832,9.52156083403645,196.6511084572044,-24.89319566668447
2017-10-31,13.839850771530005,38.46164219811123,29.454146002322485,4167.721932602199,1428.7628354019794,1537.0767521877185,69.25223951993404,35.01170965616005,405.9255403406923,170.24633178360034,2721.501640569521,705.7958588812844,1808.064966316148,2354.9236109263165,17.468457285527847,-50.57873831434563,-40.46867470797588,-21.519737997612538,-83.87580135342398,9.281010503983056,155.3415698061217,-70.04998354854763,241549.13442850116,80903.43545692787,166793.0554678589,68.39006810287091,180.70909572858363,-0.0277864819285014,196.7095506038247,-0.7309544940169417,-264.56421013257886,70.24019188207852
2017-11-30,40.35796357205756,34.6596461028742,630.1930011071876,5343.710350096469,1167.598232145431,2051.421944628752,142.8389470856286,546.9787472707012,35.2660070143327,408.8738623031781,2082.904105369837,795.4789091152655,1732.815235531295,2006.0411699623544,49.163063036570975,34.77645450983027,-8.533367631051078,8.797098103879762,21.92574796124046,-29.790665942821303,-270.42635928691743,12.880551058298124,4960058.632008448,1138396.8479321375,3741405.622850254,6.843869184754226,76.73338255625276,4.217240614989791,-421.706691940868,6.371735570840542,-26.8663432369799,13.839850771530005
2017-12-29,-32.9692982707489,47.579297901988696,27.500718496448883,5282.34169655559,1931.2494798593368,3581.6919226928903,-2.2184958250446245,489.57112163088254,545.449657731134,35.167420217867594,-90.82888607057528,953.3234435742004,1178.3818263872545,-686.0947708217354,-12.292060039268335,20.46848209067048,45.4501994273287,-93.05308473055084,145.4399181100045,272.0200713339776,-541.6595049440002,-369.0190205045669,972563.230019331,175460.32468562573,788473.2487336099,-21.764857910380528,-1979.4591265216004,7.244619909653366,-1686.084050196473,-16.101755986588273,425.5608171288336,40.35796357205756
2018-01-31,60.55328914186425,16.369593463259783,-99.34951610193129,4930.680996844433,1580.329320047486,3323.267291739138,-91.15460545349286,679.4418373539291,492.0173115860832,548.17505025299,-135.42333673066986,1040.7523627761557,1205.222131571811,790.2728270731059,39.77774567588904,-51.31056078914753,-67.64153999538394,29.34153996404621,15.66454783434142,-0.7864716024680547,495.9811048157208,39.29390596106953,414274.6473277956,137217.4555945024,275417.0502780825,-7.450417486221852,623.1903129679849,-0.5397800530594026,-52.46507007590412,3.080417164296705,2687.8144474249966,-32.9692982707489
2018-02-28,-46.95707650563698,84.241424586108,990.7965550085852,4168.385327817964,1633.1568738454775,1833.2466683759567,-93.5145152585412,232.74572404849863,678.2539743639909,491.1571214672082,106.1714120325778,431.105907871513,996.948113930198,-1556.1753762795925,-6.4948424735039225,11.444023333929636,-181.5806937503476,78.6060381819716,39.987194425295456,-332.19385982882994,-103.23997614982363,79.76138729838101,1028274.663037926,1809457.9640856832,-66622.87847070396,7.452319091138264,-324.0260838102404,6.0875257761101125,37.71704114652813,30.21078402684202,-158.10448860128872,60.55328914186425
2018-03-30,14.216333306118486,-57.87061075715075,402.4171430834375,5710.17645694574,617.5032552600916,2329.7361709157367,-176.55419314806747,1206.3060849372368,234.2857958322918,682.7419614685183,-66.92100680060415,1329.1635510196177,1053.88728937628,-989.2181135701704,-19.143770490182533,26.80267305834559,252.57392592458015,-80.66959230245902,52.779777627632825,-651.0620518826655,-1693.359938730959,69.34705083273388,11433199.919076383,3313047.695570469,8706079.947649539,21.37063514626161,-1793.9459915041662,-0.6330009873731797,-181.83099693517903,32.58659920064224,-2426.5324790959303,-46.95707650563698
2018-04-30,-9.64246727339406,-36.93213112622122,706.9963852476396,4860.514386039555,191.0811327033814,2595.707642516567,0.0,-822.8526246551494,1201.6552506957937,233.38252226420937,602.1993681809334,864.6079310764586,1063.801417267833,1962.032205608537,1.808043425548476,-62.68270121349269,-8.255923520189754,18.150716804056174,-44.41616167839368,-119.45323889454872,-844.8353019935967,216.86725466717812,-480275.25915174186,-81822.87256600708,-398467.8746116906,121.98528006342131,-1453.3747110808472,1.2966867035989225,583.8564000707194,-4.2440449224370695,89.4827944161434,14.216333306118486
2018-05-31,82.32919784864379,4.5004113002348936,-480.5101527197489,5299.716378431517,568.2081473854289,3862.376501068999,-231.9876020941137,-527.4033491690852,-824.7036474534419,1204.3583972837469,1279.7146965334275,1495.1048495233867,1311.992295987729,-1667.21319361311,-52.43696731164914,3.608523981719373,-99.49493623559648,-95.45732733272688,-146.8527354314242,470.071441949876,257.8625606197602,-431.6242166209977,809617.6017134339,-1157809.5495699793,1928863.1564644573,20.75570300395225,814.7948588480795,-38.10650822191465,910.7506109196104,9.441342201727023,-170.0634953606832,-9.64246727339406
2018-06-29,-9.345330719219266,40.9658983324836,1049.560613912014,5431.066156073567,752.0405455664547,2673.631993988274,7.745472376573155,64.56035406318674,-530.466825809603,-829.494023478364,104.18301900162508,1363.4923284991446,1048.5335001093615,-316.7250285166592,24.17394196069199,-54.3521835419815,-157.85750050997922,-120.86231059415876,-250.00720072736783,420.1442453484157,-8.364622678389424,-412.9086265591366,-128169.99864134192,-461437.5139037445,-458744.1062672734,-328.9755759807647,-21.76850343449041,-5.21369066358929,-915.575742144074,-32.97749513192434,-74.64305430947388,82.32919784864379
2018-07-31,21.11186373982501,7.544758685534899,-605.4379423642572,6045.576974897779,1381.1760345573202,1843.8552681847975,104.76128742687187,589.6271283923134,65.26114492612571,-536.2249464087525,69.02610202653966,1355.4816811231838,1093.0465239655662,77.9268800088521,-39.40107257790578,210.3471248063247,160.6574817775163,60.72270975139054,-33.92583000668117,127.5766492561188,471.624888817445,-61.11914688955062,81448.99495354295,56193.43274919689,3695.572522446513,-25.86453197579614,537.0733081319777,-1.166123142867896,-34.52999013396419,3.871300049795764,243.9880838228064,-9.345330719219266
2018-08-31,59.17524826625935,49.4705505949891,243.28079757824293,5329.688618089405,1665.529655875144,1039.4252221820095,195.29570226251263,107.9567540238459,589.7689419852485,65.27684114666133,198.24298332077652,1588.0272499729776,1074.450494107651,824.8937809562194,150.05152423425034,-31.27675568017594,-61.251144643190855,-89.65799437791338,75.95100650141563,428.0114460270999,-110.60822925007233,-23.06602269181072,3415905.9040961564,127422.74692439288,3287979.42143175,110.96301416283345,346.96082955219026,17.08265699810024,147.4685773004175,6.413642493486464,-12.733396972770606,21.11186373982501
2018-09-28,-16.41933797224648,53.31441528342668,-94.04820977306998,5979.324468510064,2716.5275228033306,1207.6055943723225,47.375381276870726,709.467402489822,108.1896218810518,591.0411016663035,1277.9284628228943,6260.213154949317,1079.3687259998303,-3593.1097525875884,-11.389630358610702,71.38733923001882,168.7132409477308,6.034325690935475,77.6304232661563,40.79829571386176,1036.2486222977311,2328.246736931997,13327.156908392906,191109.97308073196,591672.9320010394,69.71058674233021,1185.3475749345089,14.254404356613849,801.2486805397859,-23.59603050310216,2007.9171448703885,59.17524826625935
2018-10-31,-212.9876315014768,0.9467609261770066,1311.660031436477,7216.807993786695,1395.4743316965844,364.6892855000104,17.09980098995005,768.7080027089523,713.7068413968506,108.8361114741319,1378.2015407592403,6193.205582384081,1022.1633196343872,520.2013215623265,27.27972817808768,173.02113930413134,-484.2680714581993,25.728643133733385,-19.76324150782716,-171.84889164018284,355.84765057302866,-44.47203610478528,264643.26885712147,55712.294259645045,208886.56474861503,5.8143327478987885,594.3738779005944,0.3399159032302918,92.29364175629712,3.905837653687513,-552.7880026956509,-16.41933797224648
2018-11-30,2.8793758729376884,-127.30753289942628,11.63425611133938,9805.831439923482,-1627.6901833759134,469.4385841301509,164.4041877270416,13.709127330550482,774.3719631761945,718.965544728449,866.7864556208249,5953.395695177572,1466.3569708588575,4022.567825705992,-153.48801660257436,-95.85670359326105,-229.79411348687427,34.570485504595126,26.61277358068997,181.16783614861092,535.3914655627232,-39.97458606897408,1596492.8052914145,45602.5731080994,1545932.8956662563,23.81794080252132,847.68398938264,3.226830502503944,-553.8974892459939,13.019537210457088,180.49894120888075,-212.9876315014768
2018-12-31,-218.1146765341429,26.45842047649608,502.32110138949497,8653.75552327267,-1750.0966805608766,-4146.165482678241,61.17365589298235,-1797.0441211234752,13.46988342885178,760.8580636135656,-57.97743943213254,1037.401477465885,1485.235780053964,-2570.196033579743,351.1371706329312,-209.49430192346244,769.6308575849253,-49.45153093528279,94.17194051425749,26.941177083723687,-1737.593875102801,-1356.2496221723427,-998022.567482978,-140673.88389144838,-854385.0566009283,-130.8383378830245,-2446.742027564484,8.501390999314182,-893.5711611475867,-38.20108332966322,-2553.175240592665,2.8793758729376884
2019-01-31,153.5799700969291,-158.50353415525285,980.2671781372678,8386.070436938462,-5527.345915975101,-2920.6821851817203,168.47058515529037,377.5874088506308,-1800.2837367651375,13.494166218870443,-125.35264374372262,1081.0018420652452,1483.103329194933,-1664.7370234112875,88.05788837772752,-37.4514184590148,214.2703892769614,-36.44431788891143,17.760896165049303,17.848448346882833,-85.78576893235004,64.6952911858516,949340.7729930878,250693.83998721093,699139.061905846,-36.64432385498133,-107.76405127110776,-1.1200614757594565,-92.40020658769856,-1.9607083305630797,430.6436969104525,-218.1146765341429
2019-02-28,77.99881279329023,126.19028468891771,-71.98650788308069,9655.884301912603,-3143.922598865301,-5221.649231963165,285.5419659111929,-2219.3497670207435,370.5904589243897,-1766.923262173267,-381.33359283411806,405.7501700227892,1482.7055321878854,2347.8759063123925,37.85794148401533,-122.96026077627766,524.2994084641932,-133.06066175005162,68.86534014625101,-170.72777007671823,-1872.3554953251517,-27.95444601008808,-114277.53961825372,940456.9358733892,-1051950.5681371987,128.38943022801496,-2250.4322309319687,14.678323235049334,-325.212487017453,-6.812467906958318,-74.43894345023136,153.5799700969291
