date,excess_log_return,rev2,mom1m,indmom,chinvest,operprof,pchcurrat,pchgm_pchsale,baspread,beta,idiovol,log_Mkt-RF^2,size,max,r_sq,gammaps,cash,rd_mve,cashdebt,cashpr,gma,lev,acc,dy,pchdepr,roaq,salecash,salerec,tang,sfe,disp,first_lag_excess_return
2011-08-31,-31.22759317372372,54.158905420115055,229.7209859259372,-7.915328660858824,-35.59349529937943,383.95734902740094,-30.04128575357452,18.199276446276517,-47.26395918705275,21.723054606087445,-0.2270264713746126,0.0346564535014809,12.38635660709997,10.210928370655154,5.209746239740525,0.688758968362118,-6.284994600381765,0.3278799312775353,-5.899380329300129,2252.787366672212,4.98580850116781,-13.380555313127845,-42.13297599148123,1.800682348008329,55.901877947756375,6.369128208574736,247.3268151902339,684.951215006784,3.356901076874351,0.4867753679234923,-0.5526457509781721,1.734073074482884
2011-09-30,-21.544989014417794,93.54832495808252,-258.54865209637927,-21.813775774111296,-15.931205978366906,352.4119530284381,119.65557166252675,60.16588594860174,12.081116849053146,23.29110422995429,1.419676069060502,0.4423289261615463,3.756074591230117,2.5534912420422984,-13.190305560164973,-0.6101146654340339,-25.915089568168867,-0.0032888424652721,11.962150947664044,839.5927262964469,-5.480523410395108,-46.61774682131835,-29.96681461741227,2.1619169530479843,-58.15182447867901,-11.14281326234348,348.8033008672164,515.7783041810017,-19.6399592722272,-0.4409435591000203,-23.42866172030284,-31.22759317372372
2011-10-31,20.279963455946216,22.44279836144081,-586.6862996165397,-35.094373797174406,-15.78623224384241,341.41315308887005,115.58832922017255,57.828922482669824,-8.128275894292443,15.486663799730536,0.2719449203394894,0.3144968794715113,-62.42851619386806,-11.096276303397415,-10.42226711219388,-0.2332544057167409,-13.45886293450775,-0.084453429173152,-8.811547671317442,-523.8984776725629,-14.294589566332377,-14.700190221686682,6.381030733815663,-0.5944163500670818,0.0900951373653313,-2.4177311133943675,-279.720116507433,-329.5398655119716,-26.67661500096699,-0.6187928152893072,19.57698363055414,-21.544989014417794
2011-11-30,-17.643276231896934,-399.4609880750928,-393.3558088563334,-41.80914883616183,-9.503822938267168,315.9782813839701,25.2978855037516,77.21019265695983,14.389083252008447,12.697985991664694,-0.5654204195670491,0.6944514748048158,-42.682210051308175,-91.11457332170772,-5.925892479664356,0.2887416850276778,20.647375511913083,1.53100586022512,-36.60885198685884,-3621.724057828782,-25.717162761002328,18.314343372672223,6.897589289810554,-0.3677854528855562,5.301675986994901,-7.025559682127721,-669.6349923194502,-459.18843883127374,0.1990106206565087,0.2878538985101819,-153.54888296334093,20.279963455946216
2011-12-30,1.8821088303575508,-285.1231606241996,-668.4052777162085,68.8296955210164,2.016403697294441,306.2733146496761,-158.60793967946935,15.515625314036631,-10.083276936843404,18.90017177409635,-0.2085691504853279,-1.527116902174379,40.53472845000374,53.82906673089889,57.008929086965736,0.4889549580473717,-3.885029515757197,-1.1689813758966672,-32.59783713787655,-7241.912183490343,-8.01832695421831,182.51143932655253,-87.17873769827784,14.230151699354622,-32.58644890567507,-13.640313724655194,-2847.182286216539,99.3641124523774,13.532669858991651,3.0893025325370798,-10.108014491779445,-17.643276231896934
2012-01-31,10.26791246095419,265.2285652630809,-209.39920287909484,-3.4581199317506663,2.533979296845565,307.5678651637218,-154.63484318087524,15.302211789910544,-15.027758058494314,37.7397321882591,2.574558930806175,0.0061563680310223,-31.1152672980686,-15.026365901018778,11.074959954064184,-0.9132780472330482,-6.302060051605338,0.0687163469872942,-1.514448872193384,138.34644266395753,-5.249953837738588,-19.44332047223997,0.4684404795747241,-0.4057682497905119,-2.7412254234567146,0.1107552266269991,-52.76873394384711,-195.87530202816288,-9.992933082649756,-0.1829394164407141,-0.5751268218029395,1.8821088303575508
2012-02-29,-4.680450381437324,-221.72207338736172,206.43516207381748,-4.044332338832184,-17.647669670031725,309.4583201906965,-59.09769540436363,9.508990671980172,-6.485398660811768,17.620950429784898,-0.2034173771024541,0.3148330224990203,2.378798216383302,-16.45601389602058,25.026143157150045,0.2429005084963773,2.616898574339416,-0.0143444086646198,-17.47207527813569,380.5038786107834,0.1937247566509654,-6.79861077674002,1.0294035982242349,0.1358839429082543,4.606531414718987,-6.745144358524534,34.12098422292729,74.84630193336488,-0.1552828559501904,-0.0124274260656491,-1.9347232438485091,10.26791246095419
2012-03-30,0.265703700615688,28.95053741214637,-125.65638837035073,-42.98474740552784,-25.6594138471181,392.4304189037253,274.50982668028365,16.207327144499967,44.61195754465126,4.762044596724991,0.0586882342578825,-0.0724806785051384,19.068512557361828,17.955667919139273,83.92213217765186,0.2082069593760838,48.09453157129013,1.9976963544257789,-37.6291048561092,85.61122398121279,9.184895585542506,53.79532818992459,-27.958231021876145,0.8362147819287458,38.804462042030615,-7.973553988995057,10.640083730722836,264.6848662826951,31.59288790628068,0.2537390342736927,108.43703967122416,-4.680450381437324
2012-04-30,-6.293708608051132,136.06007810282304,103.29708411745578,-43.24770889342469,-24.74434386629143,369.32714308367446,278.91028182478306,13.937116659865469,-47.27371734729951,-2.530884849988553,-0.5038026544412695,-0.1248006174281253,-10.718402757586318,-17.686005348732124,-6.9342871318377775,-0.3005577318499,8.582392432975894,0.0207720227120997,-6.446176447035043,-2012.4013890412248,-17.2795115469724,-17.34180440657815,-33.365273530940726,1.4912267107857389,33.23489682395292,-3.716382603861604,-1624.1080931820277,57.84580593240571,-22.57077340343585,-5.334841101659915,2.542461655484999,0.265703700615688
2012-05-31,-14.58488573608918,-62.50478503028056,-6.548357617437663,-29.96234284909238,-15.22883233892238,348.9491747701943,84.05478013760808,47.02321365625086,12.22130119757594,9.09570600104027,-0.3828676634677279,-0.1150640908322584,0.9676154739527192,0.6168363546630644,67.15338768900733,-0.4636936864516037,0.5518321233570305,-2.118167069537183,15.773039855820826,-10.003041059604584,-5.8317879251060845,13.436050879090658,110.54065345986204,-5.441051186818765,-43.57853976340713,1.6958585650984546,2.510327609709748,-275.53645614693414,-55.30380181437784,1.0848529533847715,-164.44650815984298,-6.293708608051132
2012-06-29,15.741455353244412,3.5857303820962194,-334.48811829069507,-5.159662171984209,-32.671536763275405,336.6874452395948,30.868986808331,63.72704573260396,-3.651695692765372,-0.7177411075281839,-0.1906091926911273,0.5315098331595534,-12.580769636565265,-12.900226444264888,4.692615522671304,-0.3196270215037393,-12.605766079584782,0.6212673759178218,42.58952723479376,180.4402630230188,-12.347800835655732,-16.988480572422873,161.3334234083094,-12.654242678304492,-67.05398644063561,13.6064727887736,-69.76178678991118,-380.6505090974924,0.1783163912059535,-9.787115970403311,1019.9087562675728,-14.58488573608918
2012-07-31,-41.08684142408968,-80.11023712063894,-59.53058445829363,55.83922176644004,-30.39361650609741,332.30178973606746,33.24549705354972,57.980477059238055,10.303532628065083,-2.225100745703287,-0.3184012961284281,-0.3497107248293157,-28.9963306394302,-27.14521582402216,6.161426427122137,-0.959039867256766,-10.442513233959744,-0.1059123778375168,-2.796977436643772,238.8935328527032,-4.690003866633049,-13.556338775107406,1.9438373812068332,-0.1138480897374112,-20.612718214841745,-0.4657558240992614,193.07807625058197,-136.77153605742296,-12.77017490138769,-0.7505876358841785,-506.8661090398092,15.741455353244412
2012-08-31,0.6151808291827423,-193.58406761984008,-626.7412799899749,11.6945105173828,-26.81540583742931,259.95584413989985,96.03317742562076,48.287789486858514,7.261063706648969,4.121059045520127,0.187259290709326,-0.1832819618038485,30.450454637880284,25.70140793605816,0.153276472643256,0.4529485362748149,12.75931980534972,0.5744966546917967,-44.82209653190088,1276.2508002393945,-4.262221244716329,18.82662807762472,-34.13237541141843,1.661977218940736,-8.13228983219281,-17.429656245490413,43.47278086297729,33.72237410857542,16.850602354395505,1.3011587622611651,86.36319645330525,-41.08684142408968
2012-09-28,8.89393196329812,202.3068863150181,-491.8246689017691,12.150908535595129,-20.948297336893557,236.5675345215027,124.1575032132777,24.765994317423093,-0.5683808217665103,-4.992159034033733,1.672950696773933,0.0739302731841468,-81.21473902460775,-16.822855200753963,84.85087758117379,1.3631140646045383,-55.23591588357044,-0.154480519889451,-20.91817841147426,-502.53935021375673,-20.009229361210828,-27.888096029298367,-9.817792026634224,2.5594872241908355,16.01355965766856,-10.787566124531317,290.851864672411,-749.0036213926278,-51.67888387411426,-15.452913239241823,-296.21601679836203,0.6151808291827423
2012-10-31,-4.528751052925653,-520.808911192242,-186.4325801273194,-14.47669824508855,-26.56584492714645,232.57150699933936,142.51345143194197,20.635418320580445,-15.519401690829,-0.7460469332727939,0.1734665225800284,0.0118598433293314,1.2455591916661888,17.475071189729704,10.142498440287907,0.2390306945685345,9.04548775530617,1.1933914310248444,-0.6854798919686971,-77.6967545598036,-0.6851122942603638,-8.398350074990958,-13.681784438057235,-0.0620764404125964,35.63624863577036,-0.447323947243504,-57.47254218671151,33.126678909272414,1.8011415827531891,2.673260212641292,-178.2788348306919,8.89393196329812
2012-11-30,-10.005714289246642,16.542540621185402,-447.46354005567525,13.328567875243516,-22.053694730440892,233.7897840213217,131.0038733035664,14.894654144318883,32.98435744270746,7.700705045406551,0.0616024809963278,-0.0529392264301013,16.926265442472868,23.65845511040203,26.76986064712889,1.157908331779267,14.709125445278517,0.4391610283618288,4.063269643889498,-531.1718406789987,-1.0729504941160712,48.00613226179007,7.061412867152541,-0.4044154272403322,-14.117382509135687,2.182585197303311,-148.35540488319975,-110.3328863708357,7.743810943487233,-0.7007262076333269,11.173730029563728,-4.528751052925653
2012-12-31,11.304486448869971,116.2778372617596,-49.22605104940075,-21.43306613335029,26.653277194978777,132.81307894850053,-132.3406081938829,4.304831716366001,-25.12751551252444,-5.552790178270669,-0.2220162153071676,-0.0332239953118378,-9.043250982000473,-41.68848354851482,-13.82752754373655,0.1084270721028666,-41.90856750384262,-4.509158643797944,7.082716089795156,-2660.4021290973524,-12.77492516849668,282.4556948101188,-20.222158873228267,9.7673786050069,-60.3576325219622,0.135785602110527,-132.4859492474534,-1375.383806604189,-19.147414822370592,9.986186735021011,46.62399958612565,-10.005714289246642
2013-01-31,3.163438382184589,-51.73131085345462,73.22512529898695,48.82878091072057,25.9667912975056,131.6870185989896,-130.5480736110485,3.914719694308115,5.621623414288052,-5.011540068183166,-0.0742785114119328,0.0099310029570005,-19.001946047496403,-9.194965975796151,-37.06554587886717,0.0192106912030949,-6.444057195430787,-0.0418502884345115,-1.2331698727840037,-52.37101934815291,-3.393821705602079,-9.252601341285754,1.2576691672717857,-0.2311685185386309,1.5875603251513013,-0.1130974402667632,-19.00770245944977,-79.61123863917055,-8.43044624602544,-2.456725107089076,-58.38956497431781,11.304486448869971
2013-02-28,0.8748595291778862,-128.11386749458413,0.8578300403406063,30.38517387448486,18.133075547637358,132.08703970479047,-80.82659852506004,25.52736448038845,-3.1499800101148168,2.874759946539285,0.4416779708025906,0.3644515810416321,22.77710390635366,22.234527601150432,4.099385337270746,0.3535110566722501,-3.904417172249282,0.0305041100036627,5.378976944579421,1139.1369683378705,3.4305245063995926,17.580931406750437,26.38929590047354,-1.2366452958105183,-10.73919374561774,0.4743958262985792,309.92843555559466,421.4047965665459,-0.8468105196922124,-1.7530274336347365,32.16967119493074,3.163438382184589
2013-03-29,-0.722039378997049,142.1511240787436,67.06985841035127,-10.90455273129626,-35.33299549623519,208.7218398879027,208.4907050919031,4.579895199681076,-0.7186027837918658,23.21571094280844,-0.2499226101433578,-0.360798110247458,8.044227842354076,-23.2978806054968,2.6708203035028646,-0.3033557594146243,13.50999359174648,2.20904475238384,23.16208373990216,-532.7835413316575,15.83479825086158,36.26846507527034,-39.93953769376552,6.430061090196826,168.2480843053309,7.161143002524071,18.18321461710866,842.7376266034462,17.31936473514304,5.653623561241178,37.06518144342385,0.8748595291778862
2013-04-30,-3.937683502743095,41.47177668338372,194.83450906291915,0.0,-36.99226269972197,204.31000383683852,312.9398555303424,35.84031344372522,-25.8238494874615,7.640449855094403,0.1098058930959879,0.1820501445139709,-1.18353355541376,8.019936421709161,-20.447051889473187,-1.117380113227358,29.16805617699407,-0.0061062751962097,-16.712716367548268,973.8816998760312,-12.902414658482089,-28.228209386823664,-19.660152728344485,-0.3546458484947372,22.108246111665792,-6.993208780431175,-502.90762490613815,217.34257984711985,21.52605003422661,-4.966366270209706,-124.99079500121876,-0.722039378997049
2013-05-31,17.173456176427077,16.328026928827764,6.141086862031381,4.9778960618882735,-31.944296546480132,190.00725929484636,247.6823302421593,69.2262538642787,25.06887440674555,1.7340287050285497,-0.0420786671067823,-0.172671597636181,-3.0374905937017047,-2.3404871039581963,-18.46624676650981,0.2847669132291273,8.412091854829157,-1.5572997686435408,-10.440248921076034,-665.2520610105757,-8.23376746131737,-37.89791706087931,-9.14251459371036,0.0371240087528583,-23.60111260360098,-2.433055681667298,-641.6054882608996,-379.45555229268666,9.361511114021257,2.614831237399766,14.984641643691193,-3.937683502743095
2013-06-28,-9.838496667362143,-0.2082251660984438,187.4868709099987,-16.7381861007065,-22.05320768834544,234.84321682177207,-6.682362376493291,1.4947976690851998,-1.4182324357144722,-30.970083262585376,-1.0180704503368505,0.068170540244026,-10.614514839352978,-3.42368448438188,-2.1705175674871957,-0.1393902874000328,-10.967791083649672,0.7019912633273426,19.0794061518491,-1214.3630795105578,-0.5413633487178799,-6.7039775919907925,101.61599065666329,-18.03710001115925,-69.3613401607118,8.919858813276228,394.853948946175,563.3446584278618,-8.704628358972286,-24.11252465996789,54.53966629544493,17.173456176427077
2013-07-31,15.302555741263324,-50.800893997356525,47.50266478930956,2.647043742675435,-22.48968796520929,239.06698067144475,-7.03621598770776,1.2175817581080732,31.885664437804135,-12.553379950257238,0.2678698903471463,-0.0798615777884188,34.85031393543409,45.172507690790525,27.937668610808828,0.3135895983022552,10.96778602802476,0.0895991328695973,2.9633205435098944,-2.459978586902253,6.070525333474336,28.31794573654861,-0.986444029428,0.0940718518502405,-0.4469054413689983,0.5648216868989451,58.36222665728201,142.12386313534353,16.063578820485418,-3.0413033190340144,23.75665652332026,-9.838496667362143
2013-08-30,-4.522417511130752,225.5832389930264,245.61792942073,-9.545693221497478,-5.725957959703378,263.5831695996077,44.7508413507227,-12.32459831746248,7.017632523596717,8.225265484115539,-0.3383237440808173,0.3746311897997726,-19.939837313483626,-31.526269901127904,0.1115901655003881,-0.297456206958433,-2.483672148591268,0.5967918253907785,1.1760802360169291,78.5981787836563,-9.956038838089228,7.037578849470719,-17.899917750107377,1.913695407607559,34.718381499910016,0.3425410952696808,196.21549682508385,-67.82949877776537,-0.3111670672476521,0.3470090448856151,-13.686102865157068,15.302555741263324
2013-09-30,3.734203701519212,-127.83653094039003,253.1503827272744,-22.438554896493816,-5.941193843685168,239.86092249202807,121.47137459211672,51.246762710144765,-30.97411535312128,8.902691961058139,0.1343808062883411,-0.2944579204346758,30.78095714933784,39.343501475887166,35.911363575473615,0.8884390315895025,6.485732509366926,1.0795261754780183,-40.29115215069977,-2975.028756474404,-8.78154401427281,-64.90758115888377,-27.731242591355382,3.3871496419062623,82.62020141668404,-16.600979189886505,2135.5080470651915,422.06008562069655,9.462659989071083,-3.6629076196693062,141.49620220260545,-4.522417511130752
2013-10-31,5.811214402627725,202.09577578222465,74.46326355053775,21.12019318035826,-6.341274890058732,237.4907627693147,122.49416930464828,51.31637972450712,-15.574476072969093,-11.705441200348416,-0.0192186651731489,0.0803232305076927,-8.566292982579398,-17.170392826477837,-78.15831020472342,-0.1179615176264659,-0.1855586841726335,0.1176602268575042,0.3828151332568126,162.13974572928691,-2.055394642436738,-16.37423749983259,-0.6380101884443263,-0.2076863248018039,1.0974147335172262,0.0847320259131763,-110.33600163742994,-56.790708813336096,-2.537348485634311,-1.1928837746327725,-92.80179306471824,3.734203701519212
2013-11-29,3.5028279917568894,-48.50093220539869,269.8349208092045,-58.76065299444235,1.175789203741712,107.35490751185286,-14.018906221860792,67.05274008472064,23.471392158354845,1.7642083287580874,-0.1768801821756547,0.0408224330949891,7.774662116732998,-0.7223236236043249,-82.31118258788456,0.3929120060175615,16.676020814089043,0.0107403376855579,-7.285715374673828,121.47894138935584,-17.655452258980176,33.67085109206357,-13.901851768201295,-3.3279240668361165,-33.58698930310409,-6.495484000832954,-318.7902665083548,-229.8097735485289,10.1522293247167,-2.6008263569644363,-0.1721251344027905,5.811214402627725
2013-12-31,-1.916429796897472,52.54684816775412,125.76128384434249,-0.2499131806061012,-32.893742113237984,118.92754852567262,-106.76647398285289,-47.95086141203733,71.1544801136838,-2.2964926927296574,0.9046758351605392,-0.0949887623956934,14.849283758513591,36.1015760874048,-42.902631014704525,-0.751051097670524,-18.74790068725781,-3.3816105309160016,9.669346820556513,-155.97633500512745,-0.7554531243615088,126.42356790933049,14.772266866363964,2.6633800498538385,-264.0136558550885,10.356266584665024,-606.5424938802134,-443.1014733491247,3.996253088279104,25.23894500468856,893.4610098087746,3.5028279917568894
2014-01-31,-6.430664014949131,82.42002998870407,153.249797968222,-1.3981163727059314,-49.717818515788345,120.42243546613209,-106.95911201798884,-54.66122174466941,-66.5509224720936,0.6938987165400476,0.1008664197414397,-0.0237965580525163,7.359273735736679,4.684621138765863,-0.3333115562185185,-0.7500339452736347,11.786699655386087,0.0033515075435262,-0.0636575945450772,24.874670668604608,1.6630016698751433,-1.3766969202151813,-11.942652059501796,0.793033890200622,4.533688545876942,0.5099559074582452,12.620420210507293,11.129079092932445,7.623552923067223,0.3302980038939851,9.803419965729972,-1.916429796897472
2014-02-28,12.775483798885242,43.75540554152828,21.923918936739764,-38.18028443857117,-45.12079844402576,110.23226377590557,-83.13735189685892,-25.832067122266203,-31.73446753871883,-2.8490020926934108,-0.0703312405129814,0.0489747360157471,-5.707997953970562,-17.727382929621285,-22.84378739099327,0.002851995283136,-12.268674632542684,-0.0023410677852959,-10.342194577694896,14345.397100325228,-10.206947318253697,-23.561712942418357,21.857254588129663,-4.346626956245616,-17.941919409526207,-5.5807062804211895,2648.9438210763474,126.28856424443347,-12.571393441656369,-0.7863597550364778,-9.448079620555744,-6.430664014949131
2014-03-31,-7.812440600807111,-23.608828347246853,105.90353023032444,-34.72737905599992,-0.8092179995573672,205.8952951650405,161.766237870051,87.51555425797036,1.0969497344561745,-0.2494561358261364,-0.3170469101015207,0.1208535890081169,-18.41394739640441,-4.781662548560973,12.804083398531589,-0.5314926149776351,18.96909403994198,1.9539442052634417,-29.54196642656061,1011.3982169694556,29.28746603037933,-291.3550015628996,-11.651658132787986,0.874625894696611,1150.1711668544992,-27.325879761927425,-29.61946139804149,468.5335957871612,13.444791400630606,-0.0376274588018441,-564.1980697409541,12.775483798885242
2014-04-30,-1.3404355025886825,-80.60589587722203,-32.62493148982861,45.56234525875545,-14.69936767493034,206.74036422861516,211.76302962423296,137.63045673976518,13.430808284459872,15.822534551595822,0.2473565333139546,-0.2690361004625679,25.69488107554912,34.590121080072095,5.466187461971117,-1.03979269643735,24.514324980446418,0.0048194707710154,-37.32437912954499,3072.363055940272,4.6632567348366365,69.61042465498292,-34.78300058723498,1.5170647435729947,79.88854511812804,-16.05884975308789,-1599.873301116716,887.1093939838984,-16.63388799863867,-15.425489595002826,29.796328530720302,-7.812440600807111
2014-05-30,-5.037925986725955,172.14218668633558,-24.461427102990637,15.938631272562262,-28.570813027624197,205.48698209364755,45.67405410536578,139.81234942503835,19.845677332920943,9.13403039713222,-0.234350512938402,-0.0019607383977826,-15.297200410313962,-2.511268808790988,-4.23986300354693,-0.4754413181294403,1.997316773038392,-0.994955452470104,17.380038435324018,-11349.79319397399,-3.051620555139152,1.21088732348926,-22.784101768178203,0.9298570732019052,207.95420760833892,4.980501578625439,-2633.5826133543305,-369.6649678186896,4.9014008082442615,0.0174240663549447,-68.41778377770368,-1.3404355025886825
2014-06-30,1.4171921487556665,-99.56887578758608,-12.24352291286231,4.258098551504593,11.828205235205836,197.8481370275517,-110.74871243632904,28.768221033309025,-22.616005993252628,-20.272483388715784,-0.1679460601249616,0.0542658365475144,-3.4553136898503,-0.7335302073133221,-9.26411358255166,-0.6077950882077221,-30.30789526471904,-0.0162202700586417,58.188627811783945,-2105.308362833971,-6.188852854658819,-71.07791645291206,107.60585015011318,-4.831497850480291,-1197.9265584794289,39.23392470074992,1257.9435585367946,-414.5368679477688,3.702431388613604,-2.632018772885868,-418.01515021038887,-5.037925986725955
2014-07-31,-4.081816529407106,-17.43630368737729,-161.22860434124493,0.3718218971547149,10.444965087542492,201.5710774455172,-115.5835970440928,42.62173620391975,-9.918831665451036,2.281075610790026,0.0723263887206719,0.0324434512203837,-8.593198556216294,-28.030810188029815,2.80466963943934,-0.2847197300692009,-5.472178306410228,0.0052884955231924,0.6380113403826044,1911.4077223786037,-3.3831983058507262,-7.381621231288932,-1.3537323217147588,-0.0332411619188288,-3.040812493173661,0.646259584463543,389.4884774117936,-42.165822490726896,-4.392569286926346,-1.6351996587854458,-44.7876988991203,1.4171921487556665
2014-08-29,-4.815915930122395,-60.72039646732885,-114.23359165572872,-8.725497083192327,10.954831211788894,152.2172727971648,-54.97579388920825,22.577730006268062,6.426249378295395,0.1853940245243848,0.007146413215171,-0.0313526973051192,1.9872031331701687,4.609690294423785,9.43003845316025,0.4957671641230891,8.496928586697777,1.2486378016692663,-0.4828907879750233,-300.8078805965579,-2.5165067713728604,-4.215844775965593,-17.08243390304726,0.0961731975263324,86.07259018208798,-1.6086624123648932,10.110840505774831,50.83310698710648,1.1511040046884773,2.2273803484402244,17.259988132685123,-4.081816529407106
2014-09-30,-8.360828549416734,14.914913720604444,-151.8515622681109,23.607176823583472,37.28121855333656,162.44043642368538,61.36060757076808,28.11670187549991,-8.357221913388642,-16.912857471379397,-0.7459991211213755,0.1702516293132568,-8.010055963683953,-42.681357470878055,20.75444219504652,0.0327536506989812,-15.194086862715269,0.3705317817503886,20.609678006845044,270.4300985537448,3.1187754535415597,19.80871276392588,0.5400224103600948,3.8831292694175055,-144.04677523679973,2.4859853914723224,15.450720142379396,1256.6605044408616,-52.58095392362373,3.4568256054781923,168.2860156154872,-4.815915930122395
2014-10-31,12.100552143909445,-49.25316073089587,-197.11301491685705,-20.793041854492785,37.40721366380927,164.45321217209607,63.32299664015671,28.12104582991912,-0.9922490003785782,-9.063574391856491,0.0270671225018155,-0.1743538705973391,-9.95562618523968,0.3626009913176062,-87.3454406360546,0.0780257318657129,0.3349356639175767,-0.0878610574825842,-0.8319305819436522,120.89044044936054,-1.6324286322910666,-7.006631903357629,0.5562916026705267,-0.2785085851093498,0.1725185623177552,0.3631452977103251,-94.43100050238807,-44.63891689925549,-3.949336483036973,-0.3894427257152646,9.401000163356514,-8.360828549416734
2014-11-28,-2.3184637412688085,-48.33140097964585,-46.75916527805712,19.424425168993302,35.950327801882324,92.19141530613727,-105.6236700882266,-1.085921367419374,4.52515695576767,-5.754566303675489,-0.1082455582387105,0.0288154873214906,-16.92172639945693,-15.18559653767656,-32.24037825226014,0.1193409349994382,-12.033238279871568,-0.6121493186365985,-41.25145437822012,-573.8322045015948,-12.028877608642006,29.068342222137403,27.603323136032746,-1.835417321794324,20.99253428889356,-11.760720784455652,76.45768800631049,-549.3958073388421,-4.589151699271724,-2.099189918138226,-75.16087179479302,12.100552143909445
2014-12-31,2.5047599142201395,-110.84243957374572,-23.157104500925083,-25.24132864403589,15.725721629806166,92.69960317391153,-128.09409749952988,47.6484328228057,39.96730733193826,18.02097539207739,0.4315461855955114,0.0024786875219101,24.36161104625262,2.1965667378361786,-8.984942983587473,0.2116634124122224,23.762212107085304,0.0865628917047214,-48.15108859667231,-3424.736640191425,34.335518574791536,92.42530732508136,-62.9574440145836,3.2639007081836877,270.6283173299846,-22.912486415561887,-897.2340916391227,946.4993210773736,48.06132900845887,34.79092225325148,43.638538810804505,-2.3184637412688085
2015-01-30,-11.229407688752708,167.0087770753873,60.24096079077027,-10.84947089983464,11.773227746834069,95.91931328343998,-111.46365490414844,44.28358769007221,-40.82755424706114,-0.425885306432292,0.0886259633929462,-0.0829780837760513,-4.528621052840208,-8.729907350330791,25.506941266041053,0.7526423153100464,3.7831337678144337,-0.0495551873905517,-1.0492236993251254,-201.9704306670087,0.275041130988825,34.07784963343454,-9.447535657013916,2.9312228128271336,4.113923129558202,-0.0258522270475918,-10.333948153362144,-616.1210447445828,5.81426008786741,0.485061828667007,-54.21459789761076,2.5047599142201395
2015-02-27,0.3087003502630147,-32.84868059061878,22.82317202107449,-54.702887895452605,1.5190448702481334,90.89121246086218,22.51167661599962,93.85095825287404,21.78828954542294,-4.3710126470427895,0.0794642336487996,0.1306682405372049,4.683135511169212,6.535797837073744,1.7116219698420423,-0.3986942678424914,5.070438869685859,1.561643868202717,-0.6265127636745689,893.6627999352822,-9.796330212323028,0.6969325643615321,4.532745610688821,-0.2397842246069323,35.01074501105984,-5.004276508443731,-89.17405772892425,7.935543010729816,0.3187920630138023,-0.5271816016295823,-11.382766170816012,-11.229407688752708
2015-03-31,-8.862544756702334,35.540140179224665,-145.5375140521125,-17.984400723687134,4.491320508845544,124.3438287920426,199.09668977061705,62.51246984074871,-14.034707721072053,10.376895248099656,-0.2832677322636243,0.3313123523396779,-21.781221266545344,4.83411171903029,1.3347994830626249,-1.5101487027142773,-10.951410025903783,0.4210671808620558,35.1794111739853,832.4096142780845,7.198469821402057,-60.61629064899387,9.907631589086549,-4.276749366890563,-48.16735312414608,9.19402610287352,43.06746504185821,-196.2354275063044,-2.6233560157858165,-0.0309227610662254,-32.82492787890692,0.3087003502630147
2015-04-30,-4.275270938300969,-142.82068921798214,-167.54011123697592,-14.680465277313994,-114.5281195681416,62.94264661636278,329.3164574553226,-10.407070751731377,21.4924904060302,-28.2603277520613,0.2781833369024085,-0.4439900150592342,144.5048479850891,-19.73520985044553,-17.211206999471642,-0.3302035695946193,40.24423362873768,0.0206759332010531,24.732472456566555,283.94187495188726,41.9088902387154,265.9725975998625,20.17869405376801,1.0969555486994975,-159.13547617153705,2.4499101086646347,-171.85236750561444,8771.11930119072,8.398543349104898,-34.86493076927912,-12.263019664530988,-8.862544756702334
2015-05-29,1.8453178720530083,9.116215196476857,-250.22175741919264,-72.52092293917185,-78.21160846404094,51.14477220761678,8.53093059066255,-8.966767446321313,-35.06351242042497,-14.583849640970952,-1.7758319367654352,-0.0131295882245384,-9.33622667915074,16.198271386653317,-3.3757118125560623,-0.0821964029090493,-46.04952059532229,-2.157287749863931,-18.05694017180392,-2054.4169440142987,-4.74524931379807,31.01222800480093,-19.1027595263168,1.651007457194989,8.650030416321272,-3.24572720437451,-551.6332775044871,569.402327644646,-44.68876006625658,1.0591756778124228,-13.67909941172536,-4.275270938300969
2015-06-30,-1.2887229858566216,-60.60938933591397,-82.85946117484636,67.34581697143528,59.392124822939714,-1792.4785927202165,385.05110087085296,-367.2702217081823,27.661095145979612,0.6272125354240359,-0.2422102228765794,0.0209094395738677,-8.856365774043297,11.59613024429848,-10.293404139134909,-0.2379580781019552,90.7914010540901,0.0368869059471332,57.59784861143656,-1476.702222287077,-1.2839959741507982,-226.41775053152367,36.68298392657191,-7.543706437817639,-285.71391296349225,129.36475818403517,466.8491653383176,25579.42120144666,104.12087988485064,-7.088593607595323,165.24518413770858,1.8453178720530083
2015-07-31,-9.720629141969196,-48.2536336884785,-89.75400669567458,-19.29952310195097,59.68529757505018,-1924.1181420795624,418.1556501941061,-392.4424496882751,12.432002497125694,-3.9423721061099286,0.3881315020845903,0.0078880390299835,7.325215316875528,7.437569017733324,3.1261969481599863,0.4459190352711508,6.28992768656417,-0.053585467007684,-9.71845359967935,5.399328422300641,3.5956205374631622,3.704647633374634,-1.4856572808427444,0.0025184184942048,-8.28688566613161,7.167403097083692,27.47443847053455,2434.78261725216,6.105318875831358,-13.673158096895968,0.3664073945802215,-1.2887229858566216
