date,excess_log_return,illiq,turn,RF,log_Mkt-RF,baspread,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,aeavol,rd_mve,cashdebt,cashpr,chatoia,chinv,ep,lev,lgr,pchquick,sp,agr,chcapx,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,pchcurrat,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,rsup,salecash,chsaleq,O-score,sue,chfeps,chnanalyst,disp,beta,idiovol,size,mom,max,r_sq,bm,cash,depr,gma,quick,acc,stdacc,stdcf,cfp,oa,ol,noa,cfpq,currat,dy,operprof,pchdepr,saleinv,rd_sale,roavol,salerec,tang,sfe
2010-09-30,24.72325813092593,1.896243031106022,1539.7778592476877,2.178041324667405,-10.64412375399056,163.62288156461264,0.5201800774260574,-497.2885117003283,212.4469566388552,-239.7292383907302,-143.49292429070135,338.985155694427,-442.7068992622831,367.337064327996,-32.949284905559615,190.6166215244422,-163.0409507709106,-233.80658904236904,56.3352590610701,-2.675493778913178,1699.0993334900204,52.0643876573678,211.22031907435192,1860.412960881832,47.74920832508063,40.93287739809724,23.72437055185919,1239.9595082463923,-34.44427676316552,-161.2714859136314,1053.2947101508803,-56.56332864108461,1759.5468950836828,-8.935767621144755,-9.01516243212911,-56.56332864108461,11.810654804332835,53.19959139156603,1628.5784322944796,21.946262692129267,9.791702444831166,-35.37015857185489,-32.037871032805874,25.552997043766062,-187.19159769678245,217.08363273854053,337.0602493449053,-104.30027246178614,39.04928283030913,67.82572681704073,31.052824218362865,7612.13599069979,319.3520225611414,-9982.251841956726,0.739590437057236,1877.8146263573587,-1209.3105751834996,728.3300049190874,-1.027585425183588,-0.004308166799059876,33.104374472291056,401.5618399777111,-32.688582464790045,23.673286911161995,72.82868696388095,-0.6668645332713368,11.455788125212223,20.791860262047692,-48.73446887747468,-29.738765027316873,0.049127997298760384,4.212068367123663,54.55303666537243,13513.752395224757,-1700.472905921517,14500.812970667379,54.55303666537243,51.52694675829662,3.838938829367681,13.696739357005868,14.723242014959425,-26.686461621065973,5.528543959864379,1.2356152426701357,705.3381860159061,11.638838551156823,102.3020300433009
2010-10-29,6.613503027715961,0.9980327302934227,1453.6991535417044,2.1575894254224615,19.657987134411563,154.9761772383703,1.791056507894332,-479.1899032574214,-259.1573522515044,205.25390366548783,-234.31739428272647,-138.26698588577065,35.737019287792755,211.22674784761068,-2.521756966649101,-136.74719396112187,187.4713037700889,-160.3506523433906,-229.94860430988106,-1.6583150924276273,1766.6534984463765,53.13476642093814,212.47460063508402,1479.9900267537423,53.079679086410444,41.585499656694445,25.915898706257565,1243.9612584887527,14.93112917148478,-126.37927636744021,1042.9298613936005,-37.092869452002546,1651.5503272182857,-4.743556126205149,-7.310763222342253,-37.09286945200256,10.57321481051373,35.87714699382117,1693.1594213210903,22.868232032057033,20.240805477617023,-34.4934515034919,-10.887180772040365,69.39100406127127,-173.8049192206435,211.92363128467701,323.58458673977094,-94.01701065983649,39.84039456152999,68.5451937661816,26.24847598464431,7369.520082663355,344.29316063493417,-9237.138438755746,0.6030407463070669,1886.085091532721,-1788.8948577346675,744.7073949223586,-0.9935678578458464,-0.3001594132389904,-46.946622207176006,341.7732611602089,-49.30871040396505,-0.22834583756980464,-5.407039477203853,1.660357225429152,-4.904536765078092,-5.969584487951181,-89.3900451105992,-0.5653081459738303,-0.13673031507415434,-7.630367314342379,5.3759582513560815,-20119.898094789125,-18314.324237540364,-41499.35589250061,5.3759582513560815,-211.78609323652927,1.6370776487022134,-1.1564992571482264,2.4810031469083356,-93.09033189342517,-0.35085752567360373,-1.6033741098543999,-95.21656512100071,-13.497939887243774,6.225542289378922
2010-11-30,7.3230494943220155,0.8017975042396074,1999.003761219653,2.175792975537237,8.281603548074347,289.52969507275554,0.3152182128473973,-457.67083896561576,331.2175015376953,-264.8381177072384,209.63878771167543,-238.93297887528269,371.9705465332655,142.15983211300508,29.133589439170574,259.2539628802012,-139.05895511005744,190.64057448082252,-163.06143855812869,-0.5949487146983363,4002.3668021906415,62.02991402116396,254.48035983236585,2791.415171058159,105.32385331653877,33.78403685515758,40.63077722398593,1295.948875321401,215.84437491973094,6.183526776203998,1110.8821763736994,122.08013218393083,7162.484933082211,95.07531330615487,-2.9607355546430587,122.08013218393083,1.794873051915875,64.92828020819867,-1089.1236194434598,24.071825246365584,13.120724619906428,57.93151906939532,37.96360778172589,50.01430612201369,425.3479617348613,121.93578643059485,494.5052015627128,347.2371780320178,70.90353377170405,130.6111459145662,22.86342554661605,7580.277763516539,718.393531257763,-10441.117241955286,0.5757261096967613,1861.128679304698,-723.800788352961,762.3498194490336,3.233085542501101,0.06391233170270283,47.304141059564245,-177.94304095418477,17.49840671665544,36.74370123761196,-1.249019166621565,-19.725800874463744,75.6775111793877,32.62097773272427,58.17471649217168,104.12836684404951,-0.23776240693480144,10.787738485593366,-8.68130311508206,479765.7832553112,215907.7470844763,263570.89363872283,-8.68130311508206,75.34432330463278,1.4392861010271183,80.98195632489129,195.1664797466408,888.8661500735152,-3.5926334279339756,1.9705297611392751,-247.72426684863876,53.61067030505137,-14.87250218423955
2010-12-31,14.83021666927152,3.2923514341043068,1494.2029201199487,2.1806294252132927,1.3043370176821394,131.34829894910337,0.007801853153153519,-456.0644435105286,101.25962770329434,333.6878376612367,-268.13819511808936,212.81220263103765,282.09667817902687,62.56737477836623,3.831819436643748,108.81653123403157,260.4763233915309,-139.71460632396716,191.5394286680978,-0.4304717004527794,4038.1893340528345,61.55472002693363,271.4860392414101,2556.722256659012,124.64165399545547,26.037402565795922,49.73562019753966,1301.2293642659943,218.8469688961942,-0.8861215881647286,1114.2930290672427,138.66250371240938,9715.401625874565,134.85141650083366,-17.464817812203243,138.6625037124094,-10.218694495909055,86.77883980593387,-1391.2038620407673,26.56184132028082,23.18626184329561,68.51871878708917,0.9106591297564801,56.72014712242092,471.23019077486606,-1.7415869403356226,492.78942203191593,429.5602479382484,77.40040727912819,140.9056176439836,40.474993092370504,8119.15775329282,722.0502033444992,-10485.99561944869,0.019409821853042297,-1570.6440128190602,-395.2345159970455,649.9591193675687,-0.34174628366173465,-0.22260671109553698,13.41618597705974,-151.71746849893282,-9.022095075328025,36.02186554148784,-27.310387927658667,4.084513157436959,6.492599208377612,6.296604543579633,51.37803413333586,19.84556634237283,0.02522625093468278,1.0092428875024098,-30.84050886745854,31382.027459975332,8414.833975750487,22742.385412093252,-30.84050886745854,53.94962149954881,-0.26407338225680377,7.219604433271513,-112.02364354532034,168.87787635302266,-3.3948991120849143,-0.41605720779892863,-44.25390442333537,17.633582620283505,-78.36119095495212
2011-01-31,-2.604449197157536,0.9002186742350883,837.9590656293796,2.184600140194804,14.411501274227179,208.2017634328517,0.9507065625223777,-499.94713145858947,122.94895546031032,100.1759908038272,333.6023435160628,-263.8710450565088,730.0528888854485,113.9403679207751,-12.111009186328825,17.182493833844223,109.33900337507374,261.72697548299016,-140.38543260994717,0.21148187772356486,4685.772576674266,55.91295472203741,287.2880496603691,2893.991399630221,98.33585203742402,36.263388288711496,41.365757356434806,1261.6836945062853,220.5226265572648,-14.609277886769263,1060.7952146551645,159.72716976938406,10016.78977239168,160.02013079699196,-18.422000474983058,159.7271697693841,-10.470077895688403,72.8772547749266,-847.6906305196143,26.14205182553971,26.2325398139235,79.4014280429542,-9.032614921155997,42.26904898619658,413.2755368088129,-87.6260932824938,477.8887516733986,377.68494158744096,76.35162749185461,132.2819126863447,38.25758550243809,7728.370102260222,700.7000346768441,-9609.138867682617,0.4162189040692074,-1347.3113984739705,523.7359761662792,689.7229784473545,0.768504888415805,0.23158424943701306,13.72670410741739,387.7169490417307,-13.85221975613706,-7.343884040202283,12.516553988758915,11.347150304520028,-0.3554588332351045,-2.1411887507295546,66.118949630737,-18.402752871183225,0.029775650864522163,1.7942370573524613,27.440242258550278,28111.6252934956,9938.136839589803,16782.739292826038,27.440242258550278,108.94397081606076,0.3209254685982117,-11.128362591339766,-35.79227691297922,-73.47705237234368,-2.7263527195214436,0.24052399567001714,32.05685180092132,11.63958427787702,3.482528320785761
2011-02-28,2.2632428139817398,1.465705228522716,1535.663382460719,2.1969014265778797,4.328473001430945,191.1798852621196,0.08528229030875585,-526.33881686605,180.01493768148526,124.1907687415939,101.74013638806166,335.13706061224525,359.4445492636297,90.82962114661872,18.34956345323021,191.36115888262515,17.35099868713535,110.41126639468416,264.2936730783778,0.07929593910197441,4408.430134096989,53.60680481737376,300.85403870968844,2605.6565536096828,153.58116179937048,21.967996803725814,37.04950875740303,1260.1979155249342,219.98878480851783,13.061298356182228,1067.6338246658242,156.49511413053136,9579.181133176879,137.39320934960045,-18.448608765603684,156.4951141305314,-6.3868316482259395,97.70169970307043,-1317.6554578968583,26.27136115288743,17.469137292178644,83.24882959990947,-30.252243157274602,82.00691448845095,687.0465408105084,-13.677942729378175,558.6432158526853,674.518276225563,81.84662579497856,141.65422694543687,42.918851257906965,8159.880479825838,866.8208101298949,-9276.024530716275,0.37378953922206853,-1366.4543227576708,287.403354094909,848.5761880515253,5.690375612742002,-0.2261399812796263,28.171142610890456,-161.70511046517856,23.952377737198276,15.350712092290905,-22.945596410129383,9.814311116690874,2.876535620990751,21.936125360148992,72.0941729179358,-5.89459690955189,0.057565430696569386,3.3857476674293707,-23.426521357674417,-9010.267486024648,-7923.811234498629,-2131.2962180660106,-23.426521357674417,102.13776385763776,-0.46547041002974865,21.544237366663396,-39.79201613799722,346.0086021182042,0.0893153864544729,1.5708668202344285,80.0907352955619,13.954864264086154,-1.133010834619867
2011-03-31,-4.5472642619981,0.9519687122471278,1725.9207069139466,2.1955891691911544,7.5311840988378895,185.9590679704975,0.2583303594610222,-455.1265475915423,-42.10842760825362,179.671422342112,122.10717961313782,102.82162437219307,285.40036915011103,99.80670091539311,12.20188442338259,57.05018740675246,191.0161997513132,17.3197207336078,110.21223240698802,0.22561607105528214,4376.040023622999,53.043125101665225,286.0354104251408,2925.2994429868804,14.47491458613164,-30.728137632628908,28.83927046700672,1163.0931838412032,-69.5069372348007,328.2762461044506,969.5513910152546,-10.644281011804456,2845.6204830031597,-92.37302074207528,-28.261873176916684,-10.644281011804463,-2.5408047919233328,17.273393112560065,-585.0608493216979,-14.530022869580744,20.748836510439666,42.145565149434766,201.51236905501156,52.571585101246725,423.27608174758836,90.60044534407459,14.10382158311571,608.0124155675104,69.3768715854855,126.9186800168973,45.22346454198698,8185.218719968877,152.7617218834691,-9117.820330400675,0.5106320383020196,-1399.664245427069,367.21378553303384,6480.790958300068,-2.090046938394437,-0.273564791753266,-5.229141310719115,461.7542572997705,5.401609742419566,-15.191931090892695,-138.56877608022705,76.77665117943957,-65.49011489996775,-4.209459251255566,804.9924937577043,-80.02874434953466,-0.7670808548148189,0.8351429768455887,21.902956970218817,-307479.9734483678,-91647.75239007128,-213619.21261010272,21.902956970218817,685.2129355267825,11.291660001709865,-34.98191956831198,-425.35853137447845,658.7300696144875,12.220554865540862,-0.4416574483490052,51.20010128913964,19.001883177736772,-71.30401976391492
2011-04-29,8.536933808483461,1.0754656149814226,1105.8286946341373,2.1977063426230186,1.0085251299901326,154.67447641038348,0.004628111218024162,-434.6365483672958,34.36292191911121,-42.161371991190265,180.3794166341864,120.62232492018296,120.66336639236306,3389.367773840244,41.10387113483124,99.48332989893598,57.142899254135344,191.32661879748983,17.347866886641796,0.11464271375200219,4222.304598566886,55.154919903793356,298.04808026227016,2421.333640696827,36.70612963668077,-26.81197437713167,41.65035645199298,1166.9688360693676,-58.974301516636274,312.47553650064,991.2579402054414,3.4726679787016153,2497.669004242051,-59.017844820236554,-12.016649480456735,3.4726679787015904,-2.231596938233365,16.717619448189758,233.79935851482767,-14.340937862752618,27.910752288650617,57.41537485134881,186.6351724837714,50.76184496954827,453.1991444556422,77.84349354010183,36.71640708176701,604.4172894392816,77.37662524910832,145.06099284018853,57.42321155375084,8301.889790069074,200.83648708867895,-9197.96101518596,1.614475173945356,-1411.6209876473233,-334.7412435891745,6039.664288599921,0.6352704840360275,0.0032655596900923456,4.705557588295051,226.1638947407456,-27.028077318270732,3.4083580886242544,-5.205920095658939,0.004462595839186179,2.250617412239876,9.020778788995017,98.76236704389885,8.312303321021531,0.14772721306992675,3.2279343055063805,8.02750045183889,13019.28132944554,5400.029371052515,9390.905428659637,8.02750045183889,110.52255308784152,0.7910842593483167,21.8181678904769,-44.821559740602,256.97045141185936,2.8148439658922797,0.07126013764970196,-100.86831773525046,5.8633088680589935,-4.349739628283148
2011-05-31,-8.307584917174593,1.7593032284692771,1446.6018383366318,0.0,6.270318038776935,162.8386703442281,0.17925244638129195,-367.0099783751557,-49.171317048967325,34.50087319013711,-41.390955913052444,179.4340110271786,73.99885408572109,3052.8748662364565,-7.155141950798313,13.265143324040517,99.15327611876269,56.95331744250872,190.69185844270442,0.11530241650339235,3889.29336787828,27.40253116374873,104.32343724187822,-459.89331469562876,-179.8000822355471,13.061945053159832,4.789961837418126,1118.0179614293904,2.7629887950404814,110.83875988819082,856.3633971776422,-17.688906707340394,888.6529486189665,-0.31265501994227307,-37.19971852510753,-17.68890670734039,1.239865306596481,-302.7436132537396,-424.4936023965014,32.48165511273249,29.30585628039888,-5.701544618276759,112.36936396666053,31.64171437567422,-660.2698095699229,-184.79574959513127,-290.62095877987844,-544.3434055866788,23.599666825967773,45.26144015426915,62.2847660097551,8208.182593312957,-444.87064076122886,-10201.547751534239,1.0478939728819356,-1080.1805190343453,-199.7488794544497,971.4690103856266,0.06401089606600863,-0.5366100400206015,-9.622158952547124,174.76659662172898,-23.92382171479852,0.739498813302589,-22.484010518148125,36.74545895971687,-41.888668117985674,-77.40647253784562,325.215452618786,-55.84713703563321,-0.251298087475158,1.066111301746389,-25.35743034350689,-150495.42151082773,-115668.51110015763,-34986.71898559248,-25.35743034350689,368.99924718150214,-13.459675727523038,-121.29248922444066,16.87618996322297,-2357.8218299534574,7.37013987853399,0.2733511778035336,-261.2853684616166,2.0178071123200425,46.10382252074301
2011-06-30,-4.588310567184161,2.9125554305124024,1206.049998780235,0.0,-2.8105217275544363,191.80337282489893,0.03592221793921896,-396.52528641728406,135.5749015918477,-49.36420537775568,33.18628736859831,-40.09003863070858,21.53285872906215,2882.110337070021,26.002520722809958,83.12432761268168,13.34349772462604,99.73895358387507,57.2897286625426,1.3029621300711296,4571.263333040435,28.07200701415872,116.36743957655992,-3030.534155010338,-161.65588987474933,7.326511095709752,15.507910182398184,1150.82277049533,-2.419186466478262,131.88461062315022,909.3368051674277,-3.5280984253557373,1856.7897387217188,10.036453796370306,-19.62167385472552,-3.5280984253557053,-1.2944077771079,-298.6882906383343,30.111495948155508,27.531865027614614,25.90436871455595,22.744770814067365,113.85197363011916,10.557311669514231,-569.3552033726513,-187.43065049850094,-245.8422684543729,-455.1284019848855,30.118022038250366,57.67959209834416,61.12724049074135,10217.830248630169,-365.1457314075542,-10574.772353054452,0.2663024378138734,1125.5418292467987,1089.8959790518188,1134.5628825810488,1.7513145178619993,-0.12993016214491604,17.074434539962112,214.22630523914938,-29.384494988890367,75.51883594231526,-0.07707694057012304,-3.2430699900469335,1.938372383848673,11.816601361790504,-27.217374633982217,16.99507498064534,-0.061152592578489706,3.2532890267863763,-29.333505313672696,43030.73332665488,18151.21266568359,24956.26128876768,-29.333505313672696,-90.00187460561574,-0.7673634214605478,18.25939158307463,39.27966688114836,162.37012443143067,-10.728918234924635,1.1652974607786035,-0.7574584993326425,13.565465397934076,40.90956700007369
2011-07-29,-10.097783202171719,1.387791304231181,1526.3408542219763,0.0,-3.8694291875828113,156.09585722497854,0.06831452171758538,-362.53831553643556,-94.89657482039931,134.90581030554262,-49.67324537803034,33.04053069159668,-65.49818783420599,2704.029334528576,28.127518682476882,-36.94697778989415,82.6377045804811,13.26538276707505,99.15506588919621,0.4978799286708725,3800.653440262652,29.195674347239017,173.0657870488982,-3375.1780718667223,-134.91668191528493,15.8247964332827,29.979452198757933,1152.715155062692,16.79671074670473,136.14575381984503,906.3769153647227,17.06135985765714,1460.5397702068901,30.887524445811195,-16.75707353527975,17.061359857657155,-2.2144975624644303,-156.11783904916686,105.83240535383752,24.52244810475802,26.348956843745395,39.79774963950413,123.80060709243388,-118.72214428334294,-506.76561734994687,-228.37106798180312,-157.96576900193853,-393.99943664007236,41.446593024813765,71.90529872253555,60.04359888470181,10155.64376631288,-292.7947772790421,-11004.26488376627,0.2736268079338357,1145.731405829243,2954.7458220332446,908.5365002700656,12.8156552804802,-0.5011314781031686,-17.022256814286266,-269.62820308719256,-9.945981438080423,11.724884141222446,-4.251352155383984,-2.9100960527297275,-4.604686332960625,4.205764142183341,25.111113268687404,23.701985535440627,-0.03699138137343416,-3.42623659065805,-10.775563633660292,-3757.1527304453775,19061.581092369277,17459.27786093531,-10.775563633660292,34.71987685709246,3.0071558848368767,12.986200756756176,-48.11802832886653,-18.585224932515302,-4.187988182328596,-0.8843909078576075,-107.80869662269379,-9.55846230993393,0.7468685079339252
2011-08-31,-22.1381455957961,2.391429370548782,1571.693482188208,0.0,-5.202645097445622,154.723502141017,0.12372165087571063,-43.77406017185641,-53.73414511508597,-93.08934853761731,134.25546191763254,-50.16483161409501,-151.67774361425444,2464.3505065965314,4.755534651043643,-50.86180441749174,-36.8215300630424,82.35712108456377,13.220342219417509,1.0001168033918273,4958.7593855733185,39.27910654392131,148.72882551674604,740.3752462763946,28.716761097594215,8.693555961208535,7.49256810536289,1182.399143987627,66.85774407195854,-63.976104963518374,959.4644447158424,36.43987943448966,2420.080374599527,110.04577456442334,-61.23540823724682,36.43987943448965,-2.2477717746330663,18.771426261745994,801.7020593755325,26.111136096696455,24.806782435447683,27.47227194413202,-67.15426264049545,-12.708898914365637,189.1001361068171,-72.07640849251638,257.903033722749,201.70375007336898,33.859574123467326,65.72286870167652,60.090963009640475,9832.21055200598,297.9714933027724,-10628.485646387402,0.31450153959134747,1078.135673013497,1893.9173249770456,1132.8608129912245,-25.51030312643354,-0.8149260092534405,-9.814916289013581,367.9421850546022,-2.0929134085230316,-22.510130411541468,70.95531475610778,-58.33415918880996,18.21273893023306,10.657877402130168,-702.9169906500629,-8.490393886100051,-0.10483502009410417,-0.5508604344076389,7.311220049020987,184037.81998271914,55091.55060166586,129005.79471923597,7.311220049020987,-874.8634099966166,6.511278587118241,19.081002134770586,273.96820947794527,268.62329131297156,-1.952298028146032,0.06281093434357388,182.96454179757802,-25.54019050797183,32.068077809821645
2011-09-30,-12.227952743001062,22.05417202956579,1502.0242178789224,2.1800452960935073,-13.464539726203322,198.3193517790926,0.8316057944455224,33.346701114093,-136.14749168691927,-53.31695520678025,-92.25031601188593,133.22202950086879,-559.2440542356082,1910.984570865515,-27.852952473720382,-68.0118640746486,-50.4927822504417,-36.554375545549725,81.75958814913814,1.8449386877423848,4218.651716985318,46.12038869933406,144.51882664505396,5276.458469510795,23.987364783732566,8.812029636333666,-2.909607228021713,1110.5283146897782,-13.873192460652387,-121.34649020186329,945.3076658752825,-32.16963425946238,2854.7651086395986,32.559687316282385,-215.89979660070884,-32.16963425946237,-3.424649439070505,36.794637187558784,0.852671960713721,28.367853388519798,22.20456155074182,-22.64330585224537,-60.76483463252585,55.88018621947943,180.29798604787393,116.74531147723006,268.31545739186777,179.88419268985527,28.367296624667333,51.31212865853609,18.891476780034104,9056.110268202881,292.8721202072732,-10604.739638277775,-0.693765381544823,2148.6108484863394,649.5196903852013,752.9765733596811,-5.689713084330322,-0.6527335135213477,-20.901926971710964,-132.1129971735021,-24.91742426740251,16.131487587052334,2.131916469724956,-13.296954185409163,-8.383934784282303,-1.7093187668994574,-132.22389243811267,-49.893989913471486,-0.07452297528500029,-8.240056893948747,68.91462803495916,-11816.703435750678,-169.76763157825917,-11717.522571818903,68.91462803495916,-64.16660638941357,-6.115122012010694,-18.36950674360196,51.261021549122844,-232.98107369250738,7.490873050323501,-1.9911931881307794,171.17694145594396,-17.20734697811281,102.90391787699079
2011-10-31,24.428769666079898,795.8899380068626,1486.4958157344226,0.0,-17.061022129313795,177.85297874104026,1.3467115785489037,-108.0424589272063,-269.9547620085422,-134.1134621118568,-52.13315774818795,-89.94294028520864,-620.7748853529242,864.11151932592,-53.254213540472676,-173.8257724897912,-66.9282822215934,-49.688318745415664,-35.97198218624631,2.091742590134391,3665.961443116016,47.65725693682772,148.94981743750327,5065.430488850761,35.40733180974844,9.748072926334117,-0.24886196532795424,1109.1845530163205,-1.824886971375495,-116.41217274575354,946.2421454829179,-29.54571966435553,2280.410727244965,29.10931334238287,-206.69502835878117,-29.54571966435556,-3.9456978036350714,-13.774805805673976,136.99692598790995,27.41687725298302,21.204469608447532,-23.858598957880872,-59.50302772887537,119.94792343107652,236.15431614348014,149.24346927875686,282.5756032620049,232.88964397427378,29.46389968716175,52.482067585893816,24.000401651994967,8821.75299776623,347.28868817848746,-10620.92250224957,-0.6308928583595846,2182.6675989580717,-1293.4129173100523,668.1200101862348,-0.10525746369057742,-1.4658996462961085,-45.565927835390085,148.21416925230744,-6.349033161188743,0.0362917717820892,15.475757476714989,-3.2825967907790528,-5.010769020297573,-4.8997082176243225,-54.428137753414376,-3.9680175468112964,-0.06649273490355512,-7.175489258212622,11.846198287508741,-27696.718200289644,-10320.969566985965,-17315.40090653021,11.846198287508741,-113.34773016876716,2.0429367255630133,-1.301731829440996,18.134866227994678,-78.11603267140345,-0.8372423884901963,-1.9226318141967198,-110.70080522744865,-18.55454411217329,1.7288307355622692
2011-11-30,-4.355712522746904,2.701276125643056,1543.7094808760494,0.0,23.1235962386933,165.58912417208307,2.4859763875538254,36.48511691989111,-160.95670341687753,-268.20851238544486,-132.74960764808037,-51.82016927865766,-231.10571045936553,509.3247546877753,-27.72978274672176,-219.95366360922574,-172.10268546980458,-66.26484058854784,-49.19577212330752,1.2296756743322048,1604.4357027622925,64.30611864112596,200.6728250866693,3946.1227986910067,66.58535722346822,16.35615551298164,16.700874133232716,1255.8199187855396,64.01451908028244,-117.4113292467959,1077.8866812407746,32.61851351827159,4494.138687609304,37.50566787043739,-186.751021329488,32.61851351827155,-24.670111175168316,73.78251740468959,-945.2081143642255,9.570919631468637,-41.73462826768018,8.079725474704475,-70.62565232499254,10.919925041031293,364.5237010594106,200.48065453031663,306.23061500614625,383.59460875691104,61.96868710388294,119.31030106955427,17.35148249786782,10245.759395096253,483.64638575540397,-13034.016607147389,-1.8304126136872887,-1547.1177084920616,-966.125160960092,635.862600808145,-14.018039307472293,-0.429454848567719,-27.89852329947462,82.5374008157209,-56.51531231454766,-21.13414333428409,148.23466812541778,-50.65840625286751,96.40544256578346,27.670666603496898,-608.3777923332918,102.32344178999168,-0.020207566071685612,1.6534945005828945,26.222431015854724,265498.0909088454,113473.93380819354,152017.28411184112,26.222431015854724,-649.98578772974,17.3035212478436,74.53829549896034,604.3781503032259,949.5121682662557,-9.963929994925735,0.2532931862952097,143.1388589126591,-11.93496310700948,-12.504781807735185
2011-12-30,-7.618683907050162,3.470747765564425,1117.5896675280237,0.0,-0.6084254067870373,149.3417601685689,0.0017059806280201703,345.2266855113422,342.1056580000249,-164.5146440059678,-274.2730233736156,-135.32997212042812,-162.83461149302,1291.1399948319295,87.55777581003643,305.0359121401903,-223.96435214516342,-175.2408476458352,-67.47312978966067,1.4705764182579537,1704.0963019777419,64.08236401416147,229.99906642467096,2325.091385686789,86.09731950425417,17.860194216071054,31.86517869466137,1366.2162048094242,119.26989137056282,-143.69223223396025,1161.0645380640597,65.0210694126945,3642.1963193513166,106.91279639742396,1.4779439492662996,65.02106941269446,-28.399371486406913,116.75303445574473,-3943.632646077538,2.999045996160916,-48.91794020325591,5.851230917412227,-117.79145486161457,4.610649304392773,394.70134340480195,90.38848414864185,337.0384497976239,402.338497046433,73.67864632935876,139.64166670572604,6.094414231919394,10779.12798801691,515.067270729133,-12891.390607019031,-1.9467059102570823,-1530.6367547858626,-1166.6071428032508,935.6578577802028,-20.112012180778606,-0.4340107412850678,50.810022691828635,859.7108873506463,67.89619466850621,-89.14569942547246,152.5313858695672,7.411196596475634,8.495153046191433,0.8199462299180595,119.88935560356367,19.086504609854188,-0.01876003532541315,-19.76364893615539,-16.538510678238794,62332.55207589455,17426.63494917797,44929.28756602155,-16.538510678238794,192.8366311139689,-4.7808642298789366,-1.0132259736742526,60.978768265295344,26.635590530398076,-3.4933485889300897,-3.7420639571096785,34.887726093369565,16.89127481558421,-58.93587537513645
2012-01-31,25.02644481024583,57.0683503805386,847.3831252961785,0.0,1.5973671456912617,123.01684590482323,0.011776995539057677,540.6899733232183,-62.663633399966855,338.69549401497784,-164.245674627994,-272.1131219395455,15.599419148564213,1146.7003108281804,-26.187606545479248,-7.92787278999949,303.97057181097,-223.1821548787043,-174.62881760316262,1.0890138375541512,1942.1194227373446,63.3426589219987,245.3987023906593,2202.760322617136,88.06744860478781,7.972551907456012,35.9941402802337,1367.3812250200347,130.38984771966363,-161.4119828926638,1167.715844242044,53.27489474055095,3994.1973128628565,88.86890715463291,1.3187580691954144,53.27489474055093,-28.24007969764807,123.91576481943838,-3853.5529600610143,3.0188688612839045,-50.32934913450775,-11.528337245058992,-143.31326499117537,-12.82487167874027,420.0117064086062,60.38769870808841,348.4430372592561,436.2044689219011,76.96704839008117,143.39810288310028,2.484150362301647,10860.87127741068,514.7480607942015,-12929.8915885243,-1.9368166928027517,-1449.6875838174312,-296.37477207211674,655.3697358786005,10.732856727428214,-0.3473213372516959,-9.909386007452667,260.62739066565405,-26.598695510027312,-42.727868340004306,-12.586284913434156,0.1300258701526218,-1.5520267144744935,3.6524257851854713,-45.636447382908045,-2.095333081495557,0.02460199926187423,-1.3242538760508182,6.487441797063681,-12592.188681340776,-2233.230730428826,-10375.164187558927,6.487441797063681,-166.0507478482541,0.15110868822118562,4.536358137628781,2.0498027160059564,5.701013412024622,-0.46111771550486935,-0.5240182064811592,-58.04930676420463,-1.296748573612831,-16.61868602136019
2012-02-29,7.611564301175409,417.32325193856695,1507.5957971537514,0.0,10.638174261017129,138.93393636072295,0.524102860165752,289.1762322334448,-90.64099562637657,-63.83028463177179,338.5886933798161,-164.19771795893024,497.7145715892849,927.702813959204,43.505366733279345,20.71554831035924,-7.878316504900527,302.0704842695351,-221.78706709297174,2.5656140874143696,2616.8749461875395,61.33237739660957,267.5966261965169,-1496.1126720480984,86.9611872630442,-10.867688663528154,36.25140617331832,1340.7986777100784,161.8012099851314,75.54324278745123,1132.3050273116114,53.859865945790546,3095.655155105773,-62.6378575526266,0.3760916862644724,53.85986594579057,-27.5426761772692,80.99968801632718,-3591.516443698621,-8.241779664595292,-49.72706189968554,-5.534912418457088,16.486040057573646,-33.218476999742485,483.8395958835971,137.24563947693608,241.95186881088205,581.6334961079286,82.46443749231662,155.8307897817143,-16.99003788590429,9216.986995585401,430.50391479586904,-12809.291710497779,-1.8327419059804886,-3063.2380797267547,-1732.0811353814247,642.9673217829685,-18.43945985724787,-0.794173905866085,-17.673883527730595,-198.0363146590048,-32.63840226147215,26.449108579994572,-78.24206640865668,59.368519403430696,-3.959061547314036,18.923644243068964,319.38277194668535,-65.70691527362797,-0.022982746340174387,1.3928788400094732,12.186718362397599,-210915.53729932057,13781.813418398844,-224684.25356627954,12.186718362397599,235.45797006870635,1.013168201391963,27.282404516132317,-29.16023928058189,660.4153172518827,1.2221087970625177,1.4719891767272912,119.7288042557675,20.562651095214278,-120.2338440847361
