date,excess_log_return,illiq,RF,coskew,rev1,rev4,chmom,indmom,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,cashdebt,chatoia,chinv,ep,lgr,pchquick,agr,grnoa,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,chsaleq,sue,chfeps,chnanalyst,turn,log_Mkt-RF,baspread,beta,idiovol,log_Mkt-RF^2,size,rev2,rev3,mom,mom1m,max,log_Mkt-RF_lag1,log_Mkt-RF_lag2,r_sq,aeavol,bm,cash,rd_mve,cashpr,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,pctacc,cfpq,currat,dy,operprof,saleinv,rd_sale,roavol,rsup,salecash,salerec,tang,O-score,sfe,disp
2013-08-30,-21.827283570779745,20.985552983127377,0.0,-1798.9333296382265,71.46359970804598,227.4415481801241,-20.424111082154234,-2.3972217059036796,126.71497697664391,325.490259280292,-3.143128815431651,133.8210288022968,11.419423379280099,-25.602956184519027,114.11353617606524,136.02012782177164,79.44762136278722,85.29537430460272,2560.379119921865,85.29537430460273,172.696375005488,183.0815690622475,0.0,9.457726438753557,250.65580245794257,106.55580014397935,81.79165017971535,-80.55398241103047,-802.5206170370797,0.0,-182.77069828690767,293.3146978776312,1389.123489433951,33.652962707649856,256.9084623522177,149.1601367845497,5.972640087744297,1686.1078607993136,-94.36395107636997,-1935.1685788966793,41.68268320222225,-20.59846935720691,-14.336716945572448,-0.9461164444980596,1.788302936661795,20.487493985425317,281.2863271091269,-269.22795479559585,860.6733865697338,250.83605580594212,-21.3334450924807,-326.39598888935154,101.10368923855648,-88.8603720443607,3223.4263912608626,-259.1187201175635,-46.04919251957483,1.4855379763069312,-7928.6566503567155,-25.16152057686884,12.288073177167092,-1513.9043290112022,51.62014608570735,-59.69669283741882,-57.22201066057994,0.02079723508659459,-4.7382210896410015,227.36679421295457,0.0,1025529.2719253004,-34107.19742324948,1077899.7925922573,-19.88074459705227,227.36679421295457,78.97782760501832,39.934024470062745,-35.805904539497305,-5696694.577562995,-8.757060795334013,-0.4608048733187218,38.52787277996687,695.2720695895478,1144.131997064782,-4.224469875115801,-845.0834724878287,14.171519598372356,-518.1700543280442
2013-09-30,16.583875000007986,42.107458383835436,0.0,-1650.7386482080692,492.328126466307,-42.291094445887055,-59.96139286629775,-79.06125334555492,229.63251954640594,127.90077315985117,-5.002464056548763,146.59991015306358,12.783291801535462,-5.868011947671256,113.18402200371963,185.9403058181089,201.5191224724639,129.84242997446228,780.9247866182403,129.84242997446225,131.78037584756984,409.295234611882,0.0,12.283729620324511,-439.42481802929564,67.28461808403752,208.42289401975341,-81.62859836755304,-944.1178473454678,-229.7627804778912,-25.98769651256226,94.73631026482059,1330.2759801306358,40.30247552324651,275.92060857243973,239.18946196429832,5.922808652460817,145.51118376702334,231.99688646879662,533.9277600461696,-51.3571875456452,-37.00277944215139,10.643377183478151,0.41016068330662137,-1.4070214972936212,77.09435775501333,-167.4242177247369,282.2023330581118,-271.93241357977786,-251.45433555592035,61.82346430063842,556.4882544544386,-327.89248235454727,54.71680736227336,-182.81523384117645,-103.82666871591027,-6.074331606294436,6.000030456204632,-1631.1210116598231,-3.7821458452770003,3.9742104297614276,914.258473915761,180.13996999987285,27.253322783614976,25.226530364615996,0.1709637564761728,-22.910322360658256,-130.83849838961635,0.0,1521576.5396300107,1220687.3754425794,260625.02931737527,22.564073830194033,-130.83849838961635,198.90414035461345,-4.165343029300544,-1.682101711012308,734402.5859651901,-1.2316389425429008,-0.2693223862014662,7.333180897725626,-306.15051467885314,300.35423833338064,8.700692915070476,-203.0054612842241,81.0380844695976,97.15771538999957
2013-10-31,13.246412569057904,21.821503573465854,0.0,-1807.1425863976158,-302.93831708383834,239.91407890779237,-311.4634184758967,4.253721787500421,-99.90680472153359,228.52967783594332,-5.489963579420784,145.01689859015005,12.466889938720874,-5.814856285296908,111.90133690788556,159.1718477664813,199.58308400416027,122.66719854121504,797.3413796728262,122.66719854121506,142.48167306977157,409.6767866588846,0.0,5.580813197529575,-489.8294837160543,63.20632212739027,206.50808778167215,-74.48540687743879,-947.4318549498167,-220.5638034421848,-23.33015174709177,96.44792351072086,1329.3379283366069,39.45607759527942,273.28673864437167,237.62631968835467,6.191634083331363,232.57569658617598,2964.572929088443,-684.6605749885921,40.254301110658744,-16.7287974450648,-10.623954557461843,-0.035260579773307654,0.38236520358278514,-39.936086902747775,415.1809625908828,-171.14564794743833,699.193903753056,-12.5744387150134,-81.10355840521981,-684.3913038443998,555.2240327915873,-134.2417941679846,-544.6869025802152,-38.763405247810624,-0.7853887201301859,0.5142393504217679,2781.284532865946,-5.013835361803672,-0.6067665239717428,-564.4514369640965,-39.780118076246254,-19.05386028911471,-3.3352633241702563,0.13031159764141087,-5.137716607871198,9.375023487667022,0.0,-482564.2609592974,-334924.92313168943,-85113.19359226152,-46.60940530513241,9.375023487667022,-43.396816542288434,-0.4815387355878329,-0.6749722346467593,66836.73010936007,3.3735031332232666,0.48704655792028007,3.505439067588796,-950.212074195284,-67.40507117031666,-2.639298723334605,34.17263890558388,-27.141837488025885,363.49777464834824
2013-11-29,25.44438118567237,9.105575691474376,0.0,-1847.2688744019126,232.0050061174038,69.92664579564796,1122.3357349431221,-22.46578479953842,456.9082695786882,-100.36218757979644,-5.298504625285591,102.96120799101764,-19.479061186832393,-41.3190340364333,144.08021501161556,80.42994895836388,-19.744315243384165,103.75841863703374,-504.2170054407111,103.75841863703367,115.59657388666118,183.4011411009985,-1993.1696360183198,11.861226073447096,-560.5717461899103,-76.75236920858089,-45.07426123732721,0.5329759335358704,2516.834971491311,280.13546120047323,111.51626246538456,-41.944917477678224,1494.4204960701477,39.3636687468853,364.57883536520836,92.33160714642553,12.505531481629314,332.6500105090248,2023.449070179442,473.48300508222883,2.516870527764169,-39.83075179076923,-0.3898435969003913,-0.6328475724547076,0.19408216161957859,37.72042195667564,-791.4539786338859,416.8976139140449,-173.08763020579727,140.59058248445928,-9.81481097524852,535.0068116423554,-683.2326842901437,-35.70638381074059,-3154.411636988544,-5.8440517257595275,56.9645250132819,3.8562795024049947,22264.514968170464,-45.214158567068466,-9.858616418183274,-4624.838895762092,-46.857100679480936,-70.2405569220034,-77.01293755087622,-0.0004582099227503633,-10.078385149865426,220.67707500345307,0.0,51769.419427767396,618451.012370646,-564840.3563883603,8.848191169987018,220.67707500345307,-71.18676689132371,30.80540292670682,27.34118426721551,-686457.7917834036,8.21950809507976,-0.565418841663103,-26.865746944126883,-705.3579741216963,3872.2200095748885,42.40050632275165,-1023.0544622853713,1.891935738263669,341.3044709270607
2013-12-31,15.216889901497156,41.33461413608022,0.0,-1832.320980770989,216.85110873476472,487.1341469683633,1788.9999469325644,15.73477161041847,-229.11006780964874,458.3335822442508,-4.73955149591333,61.81082933617178,-18.3855737220223,-46.595770427754786,119.8132829157486,184.46923561318982,-20.834772603808382,176.55063115872008,-752.022203423285,176.55063115872005,116.23347416873607,-31.249902691375322,-7470.064001143603,39.08250783551272,-909.454525189525,-55.820925823954006,-46.56195357989541,-22.435152140474866,2853.21375005864,184.2519350872822,-107.90204444609194,-176.04637290977774,1538.4540742009672,26.463866722477214,317.52191035665027,-4.6111573083149064,-10.181412555545307,-1166.9242895447778,1022.7922498484784,-390.66659631410494,-6.307739921844451,173.56609519169172,-4.222719353057869,-0.454139471420028,-0.4537128805864077,25.93290138616976,536.0638972947457,-792.331492505351,-328.79942177033354,-117.38974677697581,12.616826672028083,33.84319917815458,537.0028334140163,109.92686816776495,418.19759297187966,-152.3986705626512,27.29194589914482,-0.638687778366613,-3727.034492261766,-2.4844596605898914,-12.026968105659648,-3270.1620667009265,89.16749788589459,-53.235008722650036,-30.82740843972155,0.4260310358335131,-23.707391203931365,234.4679797122966,25510.251460001342,3144186.0674967915,3227437.70989272,-115791.35458508879,-7.406809017787822,234.4679797122966,94.98582088823423,2.0264410323819533,-5.254418457460872,1918875.690284904,-8.188802451141811,-0.18549318615494315,-77.64359464292237,1378.6182087929246,346.1527075135855,21.671328571337426,-39.39008730161913,-311.7386106526628,-630.7153349347375
2014-01-31,-13.20808526163932,472.92565575445576,0.0,-1962.1265022341927,372.6243297819133,-306.70698023441605,1325.2956001833243,16.04600910303967,311.2210126952397,-231.05202634350545,-6.42988680159806,70.26751356444807,-17.658350959741774,-37.06959120242891,130.4921326375741,215.5064616192488,-38.51735299899487,201.57401099113952,-721.8036107514084,201.5740109911395,118.82330431901855,-22.854303851489615,-8338.912912374475,39.44968611086557,-915.5174465267696,-37.82563816754783,-52.22374938256855,-57.62238398953694,2859.2361004592954,126.15876934371356,-139.17408012334454,-173.91708735399487,1496.661811966999,31.045636613011947,329.86081599922625,-0.9341951290689288,-9.68569637349937,-1179.598347575939,1917.9764718187437,-489.84723435627325,-1.8764348434743958,-27.126325380725575,5.4415879978388375,0.15043521476312804,-0.11195013199048537,70.68356116784526,-10.666855474757966,539.5074369329893,281.362377428276,540.8700547035387,14.541611227240537,-82.29597792641118,35.777998275295204,75.80367932305853,-295.84109161024935,26.826760340030887,-2.7366883241658115,-0.3217827021741435,-1475.3580065879505,1.3089265498584837,0.8482577098254183,117.08097022790753,-12.370947409266591,-25.79503856910287,10.479133501609937,-0.03588195366100244,4.37667868972369,-14.026501173134648,-77.39875941232094,1665227.1931895912,1499083.5466697663,91775.38018064946,9.498524523104152,-14.026501173134648,-0.2505695471445506,0.6437081559896285,4.466008275922377,946903.7368025184,-2.820174278002611,-0.37381273171291696,-9.70671134090776,109.22665173632595,36.61105538213815,8.112881562048415,-92.40377166769758,16.158108700748357,-1.2744491058865606
2014-02-28,14.110558762128619,1153.682716817383,0.0,-2061.3018076526887,225.6585483416125,237.1194745511194,1699.0927722713636,-61.20326027225436,346.32508459797907,312.97586478383846,-4.954446713043444,98.17964543266417,21.73841745253995,-30.77670659881752,104.3114879331637,264.4312637945369,-118.64675284957947,218.90392951846866,-237.84328687389683,218.90392951846877,215.85096836255758,-115.77081484275536,-8463.514985164267,40.91510784124144,-814.165217392877,407.31077013587856,-74.76489289248194,-146.75336808366941,-203.8536365238387,622.5272831937484,-96.53375073818809,-79.2629959520952,1809.6578087319613,29.367353408552628,225.93680367703283,238.81990231068244,-13.860982600124442,-1202.6623184416994,1480.3783448591112,1272.3578733128709,-38.68917665442223,-125.92392641191935,8.363712135319247,0.037837248452710526,0.23573112913245325,47.41981514892177,152.21031028182944,-9.648554909949695,-956.1914579784714,-447.4607101223917,17.55499097641666,-24.82120396185843,-83.72898333729546,-19.416981502859926,1006.3794475961581,-218.56512536507762,-8.021140772957551,0.5185981396991188,-8659.277794508496,15.301816483961034,8.644241873373588,-999.4648861425158,-11.097955801933495,-12.949587053873529,-30.84932833115647,0.016099539078977543,-62.4554265586155,3.881770661771043,-6315.08314656077,1645846.311420828,2192982.161840111,-110393.82751328126,30.383913474833378,3.881770661771043,14.269134394340654,18.85183339563389,-45.83708321997784,881085.1899164803,9.839847291537666,-0.677715281993045,4.330653832487712,386.1208924571383,-4292.688070043543,9.683987545691025,686.663114934021,46.089546748161524,-337.75053501733805
2014-03-31,9.336038201076175,64.88691295140656,0.0,-2134.0606802099473,-216.08357514057266,218.32777668068314,949.5365923647365,33.93181873827707,259.88757761512056,345.30641140586783,-3.6177731036376763,87.80224764160909,29.78583457169286,-45.51359868835277,83.32022427375001,285.61487205795976,151.66079640073923,276.45145206347564,-1957.053492793249,276.4514520634757,347.1252750364064,-381.90597818279184,-3768.775708224877,21.64039921571889,951.4285494160993,923.5467049328698,169.32000204542624,-239.46256677117546,371.7602957090664,935.7468942247591,-229.48390020666926,-405.0990373096576,3029.970221987172,23.553135948105787,164.05004553053698,626.7041560111011,-15.372502612212108,-387.586435444314,-1067.8236151194592,-361.02097539375563,49.88464986743804,30.560880586765677,-14.659853687012173,0.08129006974002806,0.5820245191727487,-24.876032532178215,-149.55717391584037,145.51147134844746,165.20992592489324,-24.920430863163915,-75.8559140786748,-519.0797971046887,-26.972064937806323,40.455251874357145,61.2617329542627,-108.38115804319932,-8.182011020839354,6.543498571129369,-6092.926364501385,-13.025609891996965,1.2801327850836373,-1947.8003641213727,-20.125620784895546,-61.96954904507106,-39.52963897887065,-0.15791848524447705,43.78553910328014,63.39520115553091,-3917.543060861206,4575866.194197819,627422.1537563354,4253139.931684691,-1.1059905740590708,63.39520115553091,12.9860312132314,8.684660030102833,4.07354765078847,17112093.933194246,-5.8078119961125765,0.16486355137436703,86.01128126941579,871.1931783501004,-239.07824102230006,-5.62842182047234,-1169.0875635952261,947.6960782113998,-196.25360520491745
2014-04-30,-18.396271336764496,68.7935333290682,0.0,-2196.4379586279074,196.7811710384039,371.33439308747097,913.7574205626848,59.31632122183891,234.4539019877874,260.745824083883,-0.2820367202304406,81.37151353237329,29.05495384644669,2.726039053141006,55.432639130106736,249.8986828718419,107.2809475809432,225.39524173136311,-1557.6531642307168,225.39524173136317,334.9952925131997,-546.6900300686193,2636.4067978806506,21.705192081287027,939.6444866073225,873.0586756237083,111.61404918948925,-192.33786601229883,538.2419579049437,830.1890484357089,-347.16411216158264,-455.919138891309,2965.758745505945,13.494874095677833,138.04571412940933,598.2954381638609,-15.268017381140266,-1010.9427942715071,-2580.692734569167,230.26465630015673,-25.904290245077167,44.026131672664974,-11.457113529296976,-0.6186958368414963,-1.2887371476510048,27.846933972519764,-436.9458246941948,-146.8308091108699,-42.97902364830452,-230.51003123268896,-27.71598548003385,669.2368525095407,-519.3306351608994,22.733204787486557,348.80809160900844,13.524018575912123,-36.23769273888229,7.359118439120756,-259.9591393300798,9.37942028423663,2.2920925638326963,4988.902787191779,-130.07702743000937,22.952633446937625,33.87526933401591,0.2007407072629528,-13.573967927705553,170.814166082675,-1007.5009359452797,380318.3931880146,256516.8632452041,128664.10180082917,21.39480437181801,170.814166082675,-135.43864926318656,2.1291891634706417,-1.3349999555714192,93575.9601412043,51.43172630425531,-17.936514373527586,-29.1363867045295,330.31126556624986,-53.89106755931789,87.2448033416988,142.0505043098501,-1300.4732252575936,32.44369437625414
2014-05-30,14.112124217804404,112.42167779774103,0.0,-2250.256801730807,140.80238251053734,221.5244284869468,1350.2805009158246,33.83993790248893,-286.3229946705185,235.007561807839,-1.5678777167474438,95.75599318392536,-47.69068296242571,11.266668097829598,44.72152290732284,-15.422781069812723,191.7390432179253,97.23128916145082,-1561.7772462052963,97.23128916145083,193.98285918064283,-454.5110423479471,2109.8048276672885,12.716767828709896,792.3262371558427,634.9409045643416,196.25614182600404,-230.9387836914363,800.3843471425492,-2392.1879532463386,-706.3827541008582,-415.976914626417,339.79876242492696,7.301136320358405,133.364457439754,-38.85346049618097,-15.17171653171879,-984.6089556510201,-2514.08336369722,-295.732496084026,-3.9058373901696584,-82.03084784639725,-0.6776187138074192,-0.49129083333998835,-0.009325110175700126,19.97874776419485,411.06156587112844,-440.0287620555436,464.69990136127217,-451.3445981647271,3.8860573839949666,-348.1418582430421,671.0851254062,-1.7415121463950527,1675.934858865603,103.43949131658883,1.3228805709227345,0.22043681834755802,14326.357474560937,-0.4298626707928861,-17.44391711748139,-485.08473535352095,842.8739439722922,-87.6061288511628,154.38402733724473,-0.02263005887566294,-0.9874636547136788,-634.3180647403094,-10619.315106730064,1834109.2247584611,274607.2511873245,1560099.427978363,-43.13119225972803,-634.3180647403094,838.5214378001592,-89.12219420007048,-11.800808541567335,-9092552.672847457,0.9486112542377327,0.08958503112737759,-69.7687148209859,-507.48497430186035,-1009.4332176009466,8.57148965631768,-278.08949715792915,1.5021556428366694,-186.75864325437396
2014-06-30,22.793852489293446,614.4278092165509,0.0,-2216.4561069641413,-227.20028997601582,-218.97122042867375,1632.812748916244,-12.308819869321468,385.2713469105122,-286.20017210654913,-1.4777918985260174,111.6414988258798,-31.548941384164785,4.666718000174618,77.43422031963361,117.30956713983785,318.2050389046371,365.67576240446056,91.06245566838568,365.67576240446056,45.675247571892555,274.3709157101202,-1273.3928984267977,18.2187959463613,4095.8476300528364,183.98954430488754,297.6902517860899,-85.77592775764077,-25.55392753426258,-2247.5264660927483,-558.974531016596,202.88932931100447,43.50991971597641,24.452909201391144,184.55527655886218,-13.006441432030261,8.443830688986669,267.1499028116594,-729.4968007097342,123.76016290827329,14.065096015378495,2.2928798047137775,4.183059077740154,-0.30202334618428495,0.26003565144642393,-3.637717964966214,-58.171752173793664,415.31350665881604,245.661150360208,420.2603613813631,0.11027382657721319,-52.507593241872605,-349.06552621280855,-4.435921149310616,-1021.0503555521882,-65.04859826104348,85.02649906605109,-28.700443862161517,7470.550714138488,-0.08190017513163639,-1.0698811144967095,-568.8643684380295,301.6676577039707,4.108484010271468,40.99100539213066,-0.28606299046354344,-2.3982801791107704,-358.68251046584913,-2319.5560171912,294202.7236664444,-265618.71596190333,-180113.607280761,1.5076394522541534,-358.68251046584913,267.3589370230875,-6.936730210749964,5.848196868437412,9511999.15674112,-52.14780134250043,-0.359386739880982,77.7272943379068,-3196.602314922434,189.96270715794162,-11.974762224491087,325.7687057466783,-169.67958089266858,96.02682415928894
2014-07-31,-22.26918381588802,11.47566995457323,0.0,-1163.730381623455,203.28581942633406,198.71805964293446,1699.7049831345817,7.360361067752184,36.48695248152552,386.497914615207,-1.5480496942787685,104.05816459112214,-39.7732267554277,7.196445415812901,72.27246281620734,184.57202453828086,377.03098077403104,414.6704066272333,-19.862097829328732,414.6704066272333,47.0638141393941,287.512651949941,-1172.6615217514568,18.418345236374737,4170.771491460032,246.6343416248043,344.1048304257766,-54.157522113595796,-1972.5437518057731,-2238.814932868783,-579.9469996023857,287.0621212334343,77.13541434395839,19.694071969070063,172.79226822770735,-17.62489785291761,9.036636585660986,1972.096587797534,-1392.189736326757,1960.6385978209078,3.4155525763163954,39.16901311127316,-81.92222964010648,-0.6558102975505733,0.1571436176581969,26.986438358992018,-367.4180602316763,-58.55663673066002,-9.737983597576658,135.93862947586774,1.6392396043565896,189.51444541048505,-52.54330759441903,25.851731932776147,-139.54941872541986,49.039653335578805,33.892047850906806,0.18616688855318042,-73.05429045340861,7.793281576339268,-4.430585811193808,-1193.1877979235287,145.95977131271593,2.128701304435708,-4.357843471750456,0.12902081856995196,-0.24960207044534855,-13.621439510902178,-3096.6381263151766,-3714.2467785328627,-70595.56791353226,-282181.16221337393,-1.7172509664759588,-13.621439510902178,145.66726987639322,0.1574695847163241,-3.6109273409564366,-148112.25285689533,4.443701699738483,0.49592989009259014,13.774123785517219,-196.7558603652451,67.76385351945282,-64.13337707676533,-34.954518061948875,-32.83530638821185,-212.10909443467222
2014-08-29,28.64802827542609,26.72239449306697,0.0,722.4738071106079,336.50103282451823,142.37977254069222,597.8215740660881,-100.38686112452682,-16.253293435210036,36.6700295139734,-1.2946387996219242,126.52223131497112,32.76186273685492,-12.601345132717332,7.837248097414636,641.378400671021,155.1821994922146,830.447177784707,1715.1492441780467,830.4471777847067,821.1894186703651,31.60300004033676,0.0,20.51718877477733,4363.647210407516,1668.10162493104,186.54439969503747,-61.91397578349631,757.2916365460984,323.64841296422117,-128.50474090138715,413.8036454624687,613240.4513428218,28.122015528918066,450.6442198657067,1066.6500492101745,6.617059013579836,1949.7508942302472,451.77864756291103,-1946.940505704083,-29.333922530562706,-30.7538513630862,62.60570289963641,-0.6203025059508676,-0.1504123157389622,42.667527111927484,432.89831449866676,-367.60608693305244,434.16092821851726,-447.6159526051557,19.82959981529359,46.80192017447072,190.435788719052,36.2530580832572,-3687.485529540941,123.37733535751431,-40.82184987184428,0.870299300645538,12172.978980395477,-29.129144424946503,19.948119838184056,618.6244473651968,64.84714823572631,3.1255567764210355,-7.3882827257024815,-0.12978287823280166,10.849528806151739,105.48656627616236,3068.6879244339225,4582539.96803616,922607.2577477247,3648287.6768445186,37.71484947904882,105.48656627616236,124.77553282075587,35.92996006107106,18.478287349979894,60879259.53193412,3.0559104280848715,0.32552784099836174,67.01485712722666,1691.2375843170075,2686.9614450603094,-24.769223315971203,337.43765874100154,39.78238531818056,116.1736537437414
2014-09-30,-20.781590422044456,43.01790443765124,0.0,475.93299125922596,-310.4122357533242,-225.8121979975008,-879.2955570667145,59.30588055300736,173.42697704633773,-16.175259143136927,-0.8197643093191366,185.6136259715873,59.957578738127246,-11.36069172876334,31.825922610507213,705.5482600677581,7.3762326853611455,683.6955251222341,2669.0361122426407,683.6955251222342,792.9524153381618,90.44396376095791,0.0,22.437709532215678,1642.060953568685,1691.79131844362,38.87595722666286,72.46059291971252,1635.7892476176614,321.54439031919173,-1.6437949415982587,746.0055176826726,610642.2185630649,59.83017136636064,562.9086653268653,1520.412679733081,21.694609121590034,555.4681715834837,1827.4025086455326,-1070.2612274063954,39.29191579966297,49.16968979269615,3.5111557545773167,-0.49939165383224093,0.820509894928418,-41.031650525259465,128.43472663000117,431.50177993565524,336.8450338923858,600.8361928998902,-76.11232606921305,-395.49591007030824,44.87471086540512,18.885086381456404,-657.372376745318,-28.53018686166979,-73.774672049527,6.512072573280339,3838.226603402727,-17.75918322861071,34.71630347047832,3290.4369053418413,-560.8713783730309,54.86533366620415,43.91991652766759,0.07520685085954515,1.637290403779275,45.21837699850414,405.6503842964105,358239.40811760724,497348.5332444906,-524253.696384266,25.9385389373007,45.21837699850414,-561.8255142540102,0.8524674234269725,4.592396903405643,1045044.7503053546,-67.99361160117178,-0.16738352575209348,12.397336030688077,-108.57266485520267,754.0052200259124,7.247683862794702,243.50503069396018,638.7788988808477,717.7521038416905
2014-10-31,28.316582191139357,39.879550356398624,0.0,782.7696372345634,383.2568586300129,207.2637298143258,-190.67359481055962,-78.13631137021815,220.55358737868647,174.54700039009612,-0.5935657156200616,186.42823078392496,65.70361764354469,-12.453232043736215,31.896732092620233,741.6972127111139,14.511813313127846,710.3901036437946,2765.9402349103357,710.3901036437946,804.4329132417329,101.22626458043685,0.0,34.89544392619129,1734.0896451748306,1713.351046134415,45.89439901730158,117.22339809161997,1626.6076167996214,406.27552560355355,61.82446003031932,758.3141808699393,613046.371374973,59.740316451384,563.461472973796,1584.095524372141,24.094268854264136,1258.9684314148503,2266.55303493699,318.9932696529588,-38.85252952137547,-46.37677831161693,9.364215055042337,-0.006872273058512235,-0.8385767770756322,54.92817374535662,-646.7073219813326,128.59175009816886,378.2605986949475,-475.65284641101096,35.135899220021884,530.7662548191148,-395.5708431217215,8.67168461824258,50.642710020857976,17.625502171738844,14.283180062124757,1.0518347626137121,-896.3522595618706,2.948954118168558,1.1657539458484223,709.1893464716486,105.47709613217557,17.349832648937763,-4.568136093338438,0.46100127061820295,-2.5161656651224575,24.969193814267896,-179.87461421723447,279132.20080573857,176064.67891828716,164860.80859570578,0.04180393268962135,24.969193814267896,108.47640897110432,0.44106555619976007,8.56780905459027,343464.83937262,9.081723594563556,-0.3901082914861931,12.229850665856999,1192.700453444695,192.27533561532255,13.411615938484374,-56.54921254690271,258.0430458465229,26.16269649013998
2014-11-28,0.845063772607538,89.62823169496215,0.0,161.00040187994423,-274.802951285692,330.35660970750814,-1445.5615818197136,22.325167510493895,-175.5193635492867,219.41211022579077,0.24375948731003938,242.97071608761996,21.418720780185062,21.969980983492444,135.41528645442284,728.4312884223773,-15.295890385906148,606.580920294294,725.1768514342598,606.5809202942941,47.54777365599097,885.3233138698716,0.0,243.85651646428576,2921.4082373826527,868.2319040637407,-57.086195299463725,32.73733368542086,-1.8065274492394785,521.8676627993204,538.5485434235794,-311.5940361185697,1447.7587854376534,156.77662519320535,838.7396923410835,536.5029902094151,23.163379360047983,1198.7111292574348,-19.916262259392482,966.8159649493111,28.351387591455715,70.48634839021702,-15.813027392038293,-1.601372604281984,0.1406757312802822,-44.30304455314035,691.5991980028474,-643.0109926859891,1220.4348385688809,96.1127565030851,-39.67403177873109,-524.9022030904516,530.0586598643724,-259.7356574761102,1438.2484367606298,289.04375484480624,35.398150864199465,4.0639867323173,-28083.054121635694,51.303515536791224,-14.542172160048793,2065.8705928631316,-443.8434837279956,20.572750337697926,-58.37071147994768,-0.28646446206002185,163.87529260638235,237.0007444252277,-1451.680001498423,513544.6581557244,662043.473347202,-135890.8894110918,5.002632674208637,237.0007444252277,-468.2660930602169,36.876032295336586,-24.77177996215957,1429635.3157583475,21.64273199822236,26.837308633251773,-26.338370997512307,165.4209965195405,745.2295356742034,-22.289483368763285,-828.9735568214801,23.833212062589098,-39.02513292167464
2014-12-31,11.840914680782873,148.0173981166274,0.0,341.1921165075788,432.4432878440693,-314.51288972531836,-941.5146751488762,-102.55981121383353,360.8895449816982,-179.12447924942396,1.0594506899884488,142.50246344770488,-9.592643572269157,44.16827025881198,173.8285572324609,789.5257046863155,-36.40117816588081,720.2624425154145,-63.84891749556724,720.2624425154141,45.014871571688474,174.01855854468266,0.0,227.09273109322692,-1789.6318619459,554.4104136225817,-78.56804258300687,192.23460384599147,249.14571851581144,-51810.499498278004,305.2154040620586,-385.91450568463637,1016.6692221216493,122.41444191098944,509.5296670330046,22.626641189497903,-16.59521709218755,-601.783504139161,-400.60980814760353,-1294.8595243536633,0.5050534260114894,68.81060525603652,25.655603743735014,-0.3607010165519071,0.017321785365912667,174.91260797084033,-655.3458487162554,691.1241306788847,-321.7664204384582,367.5828540000477,28.234592515657255,385.729027987579,-526.542657821617,-273.62322702725896,-587.23117967651,142.87562469227305,34.85340539038225,-0.601435088028726,-6392.135437246179,15.31311875565666,-9.055966070505221,-3634.692857716269,195.4724169001356,-50.06716932990139,-22.106404988131942,-0.5361250589334334,92.37873695602752,-196.19309947535294,0.0,1674945.586911589,666010.9597175717,949445.8739320822,-36.30405781026585,-196.19309947535294,203.8344898411824,9.071292169021916,3.2023998646682514,-3771771.5073754787,150.94478514304737,3.5617643434800925,43.18482647575332,-723.8685632186316,-157.8632098189737,16.535454379672274,-19.471114692607443,221.01154096207557,44.69147041033102
2015-01-30,-24.886810083265434,88.52148782179252,0.0,506.01619159379084,53.55673936961043,380.94446153754177,-1039.7883935357413,-3.223316827995564,-173.0049552973378,361.07417963277726,0.6829143842996939,144.48713174174094,0.3568234418947083,40.46225535881428,180.6511093589596,773.6292397124711,-13.526551802444013,716.1067087099968,150.6347018891096,716.1067087099966,44.517838820858834,171.60543825464933,0.0,226.62922709378242,-1778.3730309274868,557.8192600961908,-60.54469223440813,215.8898954163498,248.74769181044147,-53446.17034200721,279.73287171585855,-326.42413964162955,1078.4273870780007,124.56887891979784,515.9225214934386,48.38303947342056,-16.73923423974212,-603.6105244878227,-410.0147073159885,-91.45692829175277,-16.62929794543789,68.14348343548761,-7.949530016866447,-0.12022862864748873,-0.40874824511954505,4.446269246922384,709.3677024356379,-657.6985953473995,-147.39403540301464,-209.57499305679858,-50.7413623013374,2.6547218995225705,389.31985721467845,17.71224778822443,-102.01928651176922,7.23288226940349,-10.413385654541003,0.13933350029423508,-168.26492758945096,0.5805920759016772,0.0912221683656611,18.3160112682599,13.880268345411423,26.07464034281429,13.807943540743182,0.05117925634114062,0.9989093654783119,-26.448656699457274,0.0,358659.5308496207,234035.94060190022,32871.383076850325,34.040833316827765,-26.448656699457274,7.207579690921193,0.040514405683325094,5.349425531361618,727924.8703899384,3.403086203505893,0.029207276830888418,9.732722249596964,60.026859345995035,1.624691845587222,-19.289345661933794,45.76416308680109,-4.948566598533404,0.10880635239664116
