date,excess_log_return,illiq,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,size,rev1,rev2,rev3,rev4,mom1m,chmom,max,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,cashpr,chinv,depr,lev,lgr,quick,pchquick,stdacc,agr,chcapx,ol,grnoa,chatq,chcshoq,ibq_adj,chtx,chinvest,currat,pchcurrat,pchdepr,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,salecash,sue,chfeps,chnanalyst,turn,baspread,beta,idiovol,mom,r_sq,gammaps,bm,cash,rd_mve,cashdebt,chatoia,ep,gma,sp,acc,stdcf,cfp,oa,noa,pctacc,cfpq,invest,dy,egr,operprof,pchgm_pchsale,saleinv,rd_sale,roaq,roavol,roeq,rsup,salerec,chsaleq,tang,O-score,sfe,disp
2007-12-31,-0.0578671328450548,0.0084538696909684,0.34,-0.0493392319414452,0.0024343598085717,0.0,12.60799876546714,0.2270460916848985,0.0849380789443173,-0.1237248907618729,0.2910093341874566,0.049534948536603,0.0,0.0,0.0220075,0.0177784063851918,0.031587825485664,0.0091110140596724,-0.0378670695115773,-0.4639792625378224,10.866100893326328,-0.0065008061770506,0.0869491668781189,0.4370311381015376,0.096121877827578,1.243990456307784,0.0084260718210031,0.0014940578311875,0.0931401807470033,3.469237832874197,104.182,-0.0480952794168688,0.0931401807470034,0.0073926073926073,-0.0010761797907173,0.9027169149868536,-0.0006805815988024,1.247082214931902,-0.000767643273533,0.1408052728360604,0.8591879213941874,0.0423027434444822,-1.2761106424758049,3.544075443250641,22.949553336836573,0.002810570564282,0.0,0.0,1.0189210630702101,-0.2989005369470734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-31,-0.5702989411942041,0.0107550213554445,0.27,-0.008718072325563,7.600478507374783e-05,0.0,12.4692735599085,-0.1387243313307399,0.2270460916848985,0.0849380789443173,-0.1237248907618729,0.1180927064534211,0.0,0.0,0.018976,-0.0493392319414452,0.0177784063851918,0.031587825485664,0.0091110140596724,-0.4639792625378224,10.866100893326328,-0.0065008061770506,0.0869491668781189,0.4370311381015376,0.096121877827578,1.243990456307784,0.0084260718210031,0.0014940578311875,0.0931401807470033,3.469237832874197,104.182,-0.0480952794168688,0.0931401807470034,0.0073926073926073,-0.0010761797907173,0.9027169149868536,-0.0006805815988024,1.247082214931902,-0.000767643273533,0.1408052728360604,0.8591879213941874,0.0423027434444822,-1.2761106424758049,3.544075443250641,22.949553336836573,0.002810570564282,0.0,0.0,-4.151833390338493,1.0248018409613981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-29,0.1377493678180388,0.0049296708232429,0.21,-0.0655724229555735,0.0042997426522646,0.0,12.416287054534411,-0.0551671328450548,-0.1387243313307399,0.2270460916848985,0.0849380789443173,-0.5350443136851003,0.0,0.0,0.048971,-0.008718072325563,-0.0493392319414452,0.0177784063851918,0.031587825485664,-0.4639792625378224,10.866100893326328,-0.0065008061770506,0.0869491668781189,0.4370311381015376,0.096121877827578,1.243990456307784,0.0084260718210031,0.0014940578311875,0.0931401807470033,3.469237832874197,104.182,-0.0480952794168688,0.0931401807470034,0.0073926073926073,-0.0010761797907173,0.9027169149868536,-0.0006805815988024,1.247082214931902,-0.000767643273533,0.1408052728360604,0.8591879213941874,0.0423027434444822,-1.2761106424758049,3.544075443250641,22.949553336836573,0.002810570564282,0.0,0.0,5.818352147129363,-1.2810023012017402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-31,-0.1192068653910077,0.0038392848465985,0.13,-0.0313469213522966,0.000982629478267,0.0,11.848086199090742,-0.5681989411942041,-0.0551671328450548,-0.1387243313307399,0.2270460916848985,-0.62304103755196,0.0,0.2767464454362712,-0.0206974999999999,-0.0655724229555735,-0.008718072325563,-0.0493392319414452,0.0177784063851918,3.764427422892428,688.2341284403672,-0.0018105500928561,0.0722520107238605,0.4675865797971477,0.107628957017527,1.2215440788237295,-0.0180438502323211,0.0011891069800395,0.1034090690100402,2.8445618670189345,115.314,0.2841678251555408,0.1034090690100401,0.0021816739389131,0.0055920338752088,1.0503235082674336,0.008498467330596,1.2215440788237295,-0.0204783099320896,-0.1690315926184789,1.1342190827284593,-0.0355120511391311,0.2053996382840147,35.408432555583545,1817.788990825688,0.0036063265827762,0.0,0.0,6.04820898476153,-0.213500383533626,0.0,0.0,0.0,0.0,0.0,0.012439862543769581,-0.0482628024131223,0.0,0.005943340400919504,0.0398373434953334,0.004009911049301299,0.006234629604490803,0.07005737025306402,0.033900207466122906,-0.0007977092568473999,-0.017181527099441096,23.60099999999997,12.468999999999987,0.011679388915199002,-0.017181527099441096,0.0,0.0007415296883434,0.007714307061010395,0.02477052234098051,-0.0059878456019457,19269.68816199377,0.0,0.005107771629446502,-0.0008384740651565998,0.01583268613947049,0.09162567719356063,-0.04685941609648148,0.0399593548338939,-0.012272606642071082,-0.1301321204520045,0.0,0.0
2008-04-30,0.1684759290739765,0.0077257898719578,0.17,-0.0093290271644911,8.703074783581405e-05,0.0,11.985630130630607,0.1390493678180387,-0.5681989411942041,-0.0551671328450548,-0.1387243313307399,-0.6018235716122279,0.0,0.2767464454362712,-0.001145,-0.0313469213522966,-0.0655724229555735,-0.008718072325563,-0.0493392319414452,3.764427422892428,688.2341284403672,-0.0018105500928561,0.0722520107238605,0.4675865797971477,0.107628957017527,1.2215440788237295,-0.0180438502323211,0.0011891069800395,0.1034090690100402,2.8445618670189345,115.314,0.2841678251555408,0.1034090690100401,0.0021816739389131,0.0055920338752088,1.0503235082674336,0.008498467330596,1.2215440788237295,-0.0204783099320896,-0.1690315926184789,1.1342190827284593,-0.0355120511391311,0.2053996382840147,35.408432555583545,1817.788990825688,0.0036063265827762,0.0,0.0,-11.203069258904584,0.213500383533626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-30,0.0259277649688531,0.0062436355323285,0.18,0.0448927279919823,0.0020153570265621,0.0,11.87029720608941,-0.1175068653910077,0.1390493678180387,-0.5681989411942041,-0.0551671328450548,-0.3763805096931966,0.0,0.2767464454362712,0.0202445,-0.0093290271644911,-0.0313469213522966,-0.0655724229555735,-0.008718072325563,0.6463386133278552,-5.274337159930808,0.0,0.0651689565540289,0.8147500893628695,0.0091511763941245,1.244624112207978,0.0188941469934291,0.0011895245545196,0.0273445459361592,-0.5931785494144237,116.451,-0.0477390501881166,0.0273445459361592,0.0019790223629525,-0.0046046321857961,0.3673225998807394,-0.0043647906114067,1.244624112207978,0.0188941469934291,-0.0980326235750351,1.1342190827284593,-0.0121416110363639,0.6478049087884259,-0.0475221940153125,29.67809403994339,0.0049675190719498,0.0,0.0,3.2144927712488984,-0.5978010738941619,0.0,0.0,0.0,0.0,0.0,0.19147078197493722,0.0354002960564689,0.0,-0.0081127965677016,-0.18985962082964108,0.0070729098313718,-0.011586661293438202,0.5175319532184676,-0.006503220254184202,6.814915725920001e-05,0.026958516792311198,-1.5529999999999973,-2.690000000000005,-0.0029866389932809998,0.026958516792311198,0.0,-0.0015892766255883,-0.030286728085504297,-0.039268268495146516,0.0124361961614576,-941.6000000000022,0.0,-0.007748271310453202,6.538449288729991e-05,-0.02293154048088189,0.08627792915665938,-0.018838155664493428,-0.1817412767437716,0.004270667141819895,0.13648166721046007,0.0,0.0
2008-06-30,-0.2246996889773256,0.0053884166430821,0.18,0.0183947072855192,0.0003383652561199,0.0,12.039760530993629,0.1702759290739764,-0.1175068653910077,0.1390493678180387,-0.5681989411942041,0.2195461964698606,0.0,0.2767464454362712,0.01673,0.0448927279919823,-0.0093290271644911,-0.0313469213522966,-0.0655724229555735,0.6463386133278552,-5.274337159930808,0.0,0.0651689565540289,0.8147500893628695,0.0091511763941245,1.244624112207978,0.0188941469934291,0.0011895245545196,0.0273445459361592,-0.5931785494144237,116.451,-0.0477390501881166,0.0273445459361592,0.0019790223629525,-0.0046046321857961,0.3673225998807394,-0.0043647906114067,1.244624112207978,0.0188941469934291,-0.0980326235750351,0.0,-0.0121416110363639,0.6478049087884259,-0.0475221940153125,29.67809403994339,0.0049675190719498,0.0,0.0,-2.891523563527005,1.0675019176681448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-31,0.3546153661711588,0.0073492662648181,0.17,-0.0880207064665271,0.0077476447668665,0.0,12.067490921423364,0.0277277649688531,0.1702759290739764,-0.1175068653910077,0.1390493678180387,-0.1425028603255038,0.0,0.2294437849821105,-0.015504,0.0183947072855192,0.0448927279919823,-0.0093290271644911,-0.0313469213522966,0.6463386133278552,-5.274337159930808,0.0,0.0651689565540289,0.8147500893628695,0.0091511763941245,1.244624112207978,0.0188941469934291,0.0011895245545196,0.0273445459361592,-0.5931785494144237,116.451,-0.0477390501881166,0.0273445459361592,0.0019790223629525,-0.0046046321857961,0.3673225998807394,-0.0043647906114067,1.244624112207978,0.0188941469934291,-0.0980326235750351,0.0,-0.0121416110363639,0.6478049087884259,-0.0475221940153125,29.67809403994339,0.0049675190719498,0.0,0.0,15.634662455586255,-1.1956021477883083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-29,-0.0685288061406981,0.0046498341462646,0.15,-0.0077192998139168,5.958758961713644e-05,0.0,11.844492835234146,-0.2229996889773256,0.0277277649688531,0.1702759290739764,-0.1175068653910077,0.3311193712366627,0.0,0.2294437849821105,-0.0303965,-0.0880207064665271,0.0183947072855192,0.0448927279919823,-0.0093290271644911,0.3527847154221082,-62.26019417475729,0.0,0.0721273516642547,1.2250367871370635,0.4655606220642159,1.0983213718028997,-0.1175477310539448,0.001161515934,0.3345592402021897,-0.577940671171687,149.757,0.5692906929069297,0.3345592402021897,0.0005925340707091,0.0046525857410762,0.3723356009070293,-0.0065913893691124,1.0983213718028997,-0.1175477310539448,0.1067746896401022,0.0,-0.024438122006664,-0.0160561219840851,0.3336371295496574,162.90485436893204,0.0067472992857911,0.0,0.0,-5.070153967627318,0.5124009204806993,0.0,0.0,0.0,0.0,0.0,0.04551798443234428,-0.029474547289234397,0.0,-0.004695267090226898,0.32071747254112937,0.009058349273408598,2.7462827825695812e-05,0.4862093658515245,0.0410922057378226,-0.00010543669392680012,-0.0474092383140252,63.85300000000001,30.547000000000025,0.0105350414429658,-0.0474092383140252,0.0,0.0014937869167625998,0.01579300621694349,0.030641669111399608,-0.007402774975966198,6296.5,0.0,0.006078236981898702,1.703989221849998e-05,0.015639335114924893,0.18468953249774006,-0.026592607516814137,0.38115932356496957,-0.03009995181763392,0.4322222260201971,0.0,0.0
2008-09-30,-0.0850696823472773,0.0091464376077422,0.13,0.015163726030665,0.000229938587133,0.0,12.19949365132982,0.3561153661711588,-0.2229996889773256,0.0277277649688531,0.1702759290739764,0.0936146360219881,0.0,0.2511457956433446,-0.0148934999999999,-0.0077192998139168,-0.0880207064665271,0.0183947072855192,0.0448927279919823,0.3527847154221082,-62.26019417475729,0.0,0.0721273516642547,1.2250367871370635,0.4655606220642159,1.0983213718028997,-0.1175477310539448,0.001161515934,0.3345592402021897,-0.577940671171687,149.757,0.5692906929069297,0.3345592402021897,0.0005925340707091,0.0046525857410762,0.3723356009070293,-0.0065913893691124,1.0983213718028997,-0.1175477310539448,0.1067746896401022,0.0,-0.024438122006664,-0.0160561219840851,0.3336371295496574,162.90485436893204,0.0067472992857911,0.0,0.0,-11.287879984208448,0.17080030682689473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-31,-0.0274279887355302,0.0150559836952548,0.15,-0.0968001798543245,0.0093702748198295,0.0,12.132265812644857,-0.0672288061406981,0.3561153661711588,-0.2229996889773256,0.0277277649688531,-0.0176828112941423,0.0,0.2511457956433446,0.0738445,0.015163726030665,-0.0077192998139168,-0.0880207064665271,0.0183947072855192,0.3527847154221082,-62.26019417475729,0.0,0.0721273516642547,1.2250367871370635,0.4655606220642159,1.0983213718028997,-0.1175477310539448,0.001161515934,0.3345592402021897,-0.577940671171687,149.757,0.5692906929069297,0.3345592402021897,0.0005925340707091,0.0046525857410762,0.3723356009070293,-0.0065913893691124,1.0983213718028997,-0.1175477310539448,0.1067746896401022,0.0,-0.024438122006664,-0.0160561219840851,0.3336371295496574,162.90485436893204,0.0067472992857911,0.0,0.0,2.551135293542788,-0.21350038353361078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
