date,excess_log_return,illiq,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,cashpr,chatoia,chinv,ep,lgr,pchquick,agr,chcapx,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsaleinv,roeq,rsup,chsaleq,sue,chfeps,sfe,chnanalyst,turn,baspread,beta,idiovol,size,mom,max,r_sq,aeavol,bm,cash,rd_mve,cashdebt,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,oa,ol,noa,cfpq,currat,dy,pchsale_pchxsga,saleinv,rd_sale,roaq,roavol,salecash,salerec,tang,O-score,disp
2013-01-31,17.79094493445609,3.6753063471438225,3.0406516618720496,3.5666089162861105,0.041835437190116675,369.0927405356708,-73.8995777169646,-98.34982798788249,190.03524651608188,144.9098492320328,120.9147290605146,-1140.2184673690226,82.78396707608687,31.79935483664369,-72.67325402411797,110.23346566744276,103.0560321775893,-1.106060507814025,-9388.417339083095,91.07158819882882,-5.386693931197351,80.64862523504094,137.41369045278648,286.53719984057506,135.58210054119854,12455.432484368828,-524.9646152455671,-35.066927624795795,135.58210054119866,-88.62657936536067,59.1378618805835,-1768.6451867049868,-0.18572284232714076,13.770983168133293,207.80389337364272,375.4493956149173,254.86253422697814,262.3270676566388,-46.18451561817349,551.0146312687833,152.83071364839944,715.2759170196367,182.91460514000187,-59.21773042377964,522.0848186241225,1.5609190056666036,-23.684544609267178,261.7540464516591,-540.4330984197463,-494.04042539276224,24.272425318527212,5.038230241176677,-0.01993213580921349,-15.69673096338829,-142.62051137033137,2.6037469851235073,-0.49585650831045314,-239.7032045326614,55.425124794519434,-8.013780244205805,0.009794720254733491,18.263809587461964,-0.9383155264891343,17.392186423816213,27.277959862783973,12.627667363427463,65.08739009646752,-2.0974642218908315,-2.4796402937518565,-37.19021395715481,16.414682505365533,91252.8313560728,-28281.213142439723,119534.04449851252,16.414682505365533,32.15511911790236,6.9595122526041635,247.15089572627437,47216.76555307675,0.006834660544444482,10.811301311286549,-0.8374277244658543,1393.293184107817,403.9239574263556,-17.653341578496793,-615.0728947684875,-31.790216574895112
2013-02-28,5.050025131350354,1.9675221494093942,0.0,16.5033558850766,0.8945487937988934,372.6032944419569,105.15925544101069,-74.26273972031791,-98.7594641740072,191.33753226054333,175.75559120865665,-1262.3833132278658,23.870430993471196,48.14316815182562,31.886631315619095,-72.87271296784475,110.53601233224566,-0.738412261119329,-5624.794952697714,54.904535271621675,-16.193146672405266,113.36535043342415,15.262483431458618,272.15666326472035,102.43268128138358,12439.315944825781,-593.5579345336042,-27.89187120811858,102.43268128138362,-88.78636241895919,76.70538709368644,-1985.02470313742,-9.43637242106356,23.44971409387512,177.89869676161635,371.14809876106364,235.5807852990601,256.07622288930924,-65.53107804659805,500.5974487151609,213.46404608715193,658.1455206666209,170.8485424229934,-66.15428267592321,353.49234927026254,1.977922331129736,9.76809956937266,261.62622496383096,-1755.2896068004577,545.0016860462581,5.310822462253981,-0.4892652311129382,-0.28970551973223735,11.234000070684488,-345.4342006051826,-48.560452223055734,75.91364643077782,544.9838497918822,-20.517978392809255,17.668142488481635,1.116552190897302,20.849597342863404,1.0919402984579278,4.140232979260418,403.4874162127253,166.39284264615253,68.75885321925398,-42.39268303554947,0.2352425362466306,2.4702030957087118,-17.373339129432907,-7542.467486837879,47224.78844967298,-54767.25593650341,-17.373339129432907,161.76591306431965,5.799509353583133,-98.75400438849323,49364.976058067754,-0.008067643259218382,4.433486012343735,0.06178468703119222,-1144.8608155758484,50.097611355675326,4.482224294980597,-296.16005167750336,-60.413136916079225
2013-03-29,15.412471513125062,5.563767161526125,0.0,3.918679005935773,0.050227682699284654,9.228651409530649,249.68411858525076,106.35504294601348,-75.713151057843,-100.67499362239995,340.12106683912907,-440.2219573808616,5.148021552339952,224.3228768304187,48.54344763978654,32.151748152457984,-73.47860272028275,-1.2957001205320395,4403.776227128867,74.43733696676225,-27.370547460393748,2.8114539094819477,-4.187494287840892,265.85977837220264,-1.1632639911838574,5494.813832584428,4.383978878623049,-50.69859614419273,-1.163263991183821,4.688736249460163,51.5922633559298,3930.353557481805,-45.50545226447461,13.541015234852008,-338.6499337311408,426.838495468861,199.6345174445773,-21.04032169025222,-214.55826873029426,712.0047534501452,429.0014122281771,7798077.684027675,48.61164694571926,-46.190916839094655,470.16960220877905,1.0451048186622502,-1513.8324977884852,36.09831607153239,-204.15084203878087,166.11953477305315,-39.024680070691886,23.118594075828355,-0.21538241064532926,34.125145729433825,100.48266903009826,-20.801020373133156,84.72709224174059,1498.811468108905,-247.00413755600948,23.83733664809074,6.035468659362945,24.57033328816823,-7.576625924724169,32.54763731144345,-264.9811360198246,406.40655715969024,99.3569779633358,-100.04877364041593,21.6435171622619,344.8768259809958,164.03100864980985,-320518.6143829208,181247.10813568812,-501765.72251861263,164.03100864980985,382.9907379760389,41.87152811029377,44.24682400680828,34100407.160104655,89.71217014135104,-6.575954739455156,9.548514639953325,-2924.343001181831,408.57116377540297,34.03774903831709,674.0885533202345,42.70954315178028
2013-04-30,-5.475440318654213,8.71370911702486,0.0,12.09592447893094,0.47789949014167254,2.515206939528426,64.3169492283285,251.15104349518256,107.33552478318974,-76.38994008491566,637.4528645225014,-1066.6105982968454,0.0,53.174420298284815,224.86977301193136,48.66179591762058,32.23013368558766,-3.1299363273062304,1702.0588015146145,16.050968976725557,-23.2765989213846,-14.320638832507075,-10.510740251127354,233.47899413583949,-18.019515810584842,7607.958626366665,-122.81650843781651,-111.7428363818188,-18.019515810584846,-4.351913766156539,-39.01678169306257,4522.40699854982,-45.072055892299694,10.74442963258231,-382.90926387921064,401.77090874799313,158.11403679151172,0.0,-59.34623181396855,424.4498980228657,152.26239969064392,7610387.812303251,31.467848538023766,-42.26170882721267,202.8440099561337,0.7344938049708226,-1654.9529504716666,18.097053746964935,-54.99514499148805,-360.5203655146677,38.145264619769705,-2.4992748586254834,0.3903589001359009,10.089580778890195,-66.61163110610303,-9.43332993739159,1.6180537950187954,3078.9000226669405,16.477636552154536,21.863367098329377,0.040811293115176284,-16.829935501899,-382.05503415404553,-15.143408324132622,32.02289706860029,28.61079927438368,-35.189298883901074,-44.72748215851871,1.3004820099881726,49.407045249452494,41.019782176722515,12376.983692575246,57739.39421502687,-45362.41052245349,41.019782176722515,20.329887111948665,5.967706633770291,-205.7668389867141,-814415.5382585377,-0.18302027677508192,-8.107069427126355,0.39934499782506805,-1115.9627346348316,-287.3660305276462,26.393136640899,533.7137676416642,195.6144850071413
2013-05-31,19.90035417671259,1.3080434326636154,0.0,4.726349549703744,0.0726964646926568,60.11774833932304,219.47763468398207,63.52347643864998,253.90937237057946,107.34056254800042,461.26170847405973,-1980.1223982776876,14.364714867900252,165.13307591516352,53.572266650695745,226.55222894578858,49.0258792099064,-2.7918733695285995,-2514.4431815771522,-53.13791508374989,-6.826444494518537,39.34893415259258,-2.7103985853472334,46.93337981206531,13.536585741992102,2953.0500605430766,-235.57456484300778,-108.71234857528918,13.536585741992148,-9.855273043075956,-27.573214217411106,4334.576104843367,-27.483097876498423,-11.119297276431347,59.075531514446695,1624.2817490416583,17.829504880158176,0.0,116.96787378497217,-124.77461931893916,-134.97897642642013,-272.59621521200717,269.241854328261,-62.1645165122594,-150.44452809457408,-0.8011214483383676,-140.87310755832274,55.13166531320094,96.63102326054565,618.2099801482284,-26.7421594103526,13.089040759761588,0.054891835666932565,31.03930074008531,-263.0707214823742,18.977873131449826,-2.0130290978368066,-973.463149070164,-98.02280274899795,41.0788189153368,-5.268824807417367,33.058624458057125,0.0,-12.535469252671362,-639.7618998208181,72.31690061707741,-339.93886089720104,177.20562485822188,8.928321014857488,126.17275372653876,-186.9080698510689,-447202.5169089008,-244386.6380365193,-228001.48051363975,-186.9080698510689,65.92470453183796,-60.64656124093904,-64.71104181602135,-632890.7237734422,0.03362194419850084,17.931733810222603,1.7685608691776906,2495.2636297727513,-149.32681370795763,31.22821124013717,-889.3449891622477,-302.84502365061894
2013-06-28,3.9432091829402727,0.6968248524329109,0.0,8.473447818380043,0.23399567684974332,283.78568802456095,-67.66978675444516,219.2156390183493,63.06065830883217,255.3171449056886,471.9094972850948,-1810.5405156444297,-33.05591566197218,64.10406034426812,164.66283402490924,53.41971136281405,225.90708654902548,-2.9283867884345556,1220.5402476598056,-97.7818982133651,-1.2344582745595134,20.037219173489564,-95.78914017354764,180.6452996344358,-16.736379684862737,674.3235432826937,-221.05811030499237,-1.8139548151698137,-16.736379684862698,-1.816175153558186,-76.34945878790325,990.4534765258956,-16.53240435202209,-36.443613784379856,70.35998032346895,1593.9732167982386,173.3085237928999,0.0,98.16516483556576,-272.4359174706034,-261.20011661297326,-137.46404313335475,235.5222713877035,-77.83781984876856,-336.0945747732812,-0.025798830460771804,440.66762599308834,65.05316571898763,571.9441060379238,-862.6983513981882,25.439072314087355,-21.155351504766315,0.2708956093940813,-11.902106004881716,-55.29938169821261,7.5366142992325535,-5.44215230694067,-291.14008506006394,-132.35408893909516,11.009778210260833,-1.6341247370578937,-56.148521394139095,0.0,-23.25793118849117,-166.2389437589809,275.876194603622,-106.9441222499604,55.97189013065708,7.869858262491221,89.67913183303335,-113.09335417768563,-57252.72553129122,-322456.27646730095,-101722.72291158233,-113.09335417768563,359.5493554775576,-11.501578100212832,-198.7743817941204,-550083.9628155306,-69.8061726061201,-17.994998488564505,-2.2867684087857043,839.8121483291034,-194.07733199630638,-8.403139341997075,1224.6128121461225,-265.27540580124486
2013-07-31,34.79327856055011,1.6721317337483987,0.0,-3.7226721825954345,0.04494226233292871,66.7125672522283,261.98002376083684,-68.96774844296233,220.78814339261427,64.31475438298331,467.5494646992888,-860.4296021718608,-5.367357430247812,116.1550355917231,64.69605824095456,166.1834873326975,53.91303981343862,-2.869089016734454,1868.9947402290702,-100.48836899116799,-5.454518901468565,12.079328990166992,-168.08784573817957,147.82450750848827,-63.627956289509676,26.783415153358263,-244.59270635892375,-5.2719972797267545,-63.62795628950962,-0.3563679953328426,-129.36001667355836,460.4426398751714,-21.366042997121237,-39.32467849647618,35.8794895775461,1599.5591444884622,152.85853501018985,172.0297963864243,100.99635266427089,-283.1411665144816,-94.6218722767824,-144.0956782188915,220.56811785726313,-87.04616796713935,-368.4787697084036,-0.07349868565197626,348.60452945311835,64.20000155608838,346.2068864777548,1071.8536524508527,-3.7771613486403623,-3.706681317444634,0.07954545432555449,38.488652842444026,543.7782512087687,28.98770532428847,-16.276381814357364,-2014.8389621461674,-11.251212145283489,15.146251743753055,-0.0158968688524439,-4.84976172390941,392.57849253065837,3.4902310814761677,114.06820450766736,88.07057167415678,20.29380927827583,-20.727546193089147,4.715317643824733,73.03629825023381,20.47838265356873,27990.167349934578,63860.5505410051,-45796.72827039752,20.47838265356873,75.88067858969862,-6.70448242636752,-49.29426448316417,64348.256496451795,-0.08524604093142685,-6.2417393360272655,1.5276325191953504,-1606.3180638834965,371.8884601006448,16.26516530637491,73.5714491326853,18.224507780071292
2013-08-30,-14.268681923892236,7.959797711768423,0.0,16.96216688420248,0.9322671202665228,-21.487401584685358,57.607313733331,263.45439978570676,-68.3234343298371,220.9054092161622,725.0827811379079,-954.7333829700865,31.936812494140327,-50.86073810251144,116.34030460149425,64.79924941631202,166.44855246725328,-3.0471506371839956,8967.150059481051,22.082432992289107,-6.32210338511924,58.232742836219906,6.690503735337337,17.352759385626996,8.989324563156545,130.6131653071423,-41.511727222552686,-7.881087712067993,8.989324563156634,2.6677762745208446,-39.68942085780658,-2704.3752787914104,-18.26920237837635,-169.58545750896263,189.51634828001113,2319.9763296085653,2.0324878415440466,36.77900221496589,-38.71980557022656,181.17237648421803,108.53637522030044,392.96991607172055,614.4874717450513,-74.95699338851611,34.97426473180829,0.8220584960360711,-176.6674804815026,55.24659676655464,-18.236679846867787,-393.5040733109249,7.6615010940864465,-1.0245854696780157,-0.20766885245810585,6.708958506385898,450.21239558048336,-18.07408687788461,-88.15143265852635,-750.9726218829724,57.6414665447644,-10.746270783363912,1.3493771306371158,37.498413218514656,4.351355644629336,30.118693875027134,-772.9455953277384,-176.24003874036407,-68.84834895336166,-43.25862888522779,-5.882823927197649,-80.49853685014295,43.13098226363164,-58044.47742173821,-115997.93221424427,55394.823545133695,43.13098226363164,-139.6251507201523,12.330208790458059,249.92022077371638,-470602.44301674515,-0.20185553485649876,23.74995452818898,-0.8499772020834939,1051.4889931077305,167.63258812876302,-19.651739106894865,-1199.3079431028127,122.91882252380037
2013-09-30,18.129490510177842,5.05206413958761,0.0,-8.550502853196592,0.23491631873360858,47.90839401290957,485.90797665138047,58.612607958493534,268.62376466762146,-69.08708218872349,609.1907318042137,-987.4601886200041,-42.138358780197485,235.4105653147258,-51.709108561699026,118.28089141401483,65.880117902167,-3.7410110622459563,4872.304815402866,47.19167411808428,-5.4545211306015045,65.67016495273297,37.46546693746088,20.76294905367071,30.71777355915744,253.3933875035765,-72.90247596250485,-18.878846260461685,30.71777355915751,-2.8894432665923517,82.146912041526,-3374.5584139110724,-19.850454446486957,-156.43375638123914,213.20690807717517,2427.1703912278263,6.525488452236189,165.66182734372023,-124.5705602355426,196.70242189772918,259.44870538284243,338.64609131752127,648.6155087124791,-32.620320077137436,188.76533091453274,1.1754700527262487,-566.1419763065807,44.65282145136206,169.48107087235437,-633.1470261012103,-15.082256748170863,18.86841935755058,0.30354845155337884,70.27249953633964,36.85111181320542,72.50738636462768,81.21838464367261,277.4267052283467,-11.833089803186112,27.66234878279522,-4.213013028895434,14.572720782768954,5.739255098753063,12.380584687257567,189.1007350844793,159.25135599015175,43.411998170592824,-21.201595919271682,8.299591857422513,125.96291416781787,40.461356246664025,148866.33003424108,82243.94433737267,76817.50547255203,40.461356246664025,174.04134923046786,0.8367327541377279,225.7398446694976,854034.941336222,-19.366147577774782,6.836223133855739,1.2695662420134965,-390.626807341785,241.6264244221893,34.65115224139413,-2405.4375928444842,-102.71536811259648
2013-10-31,19.472260833139526,3.3679073237496646,0.0,11.477513161504964,0.42474518047212784,-26.94196862218477,-199.9237343771547,482.48269395188777,58.05908026572282,267.1324085956633,589.1049461751777,-23.615747777710137,5.119016172550538,-116.84403365057702,233.7459240395782,-51.34346177648437,117.4445005169207,-3.72871871946249,955.0487027050505,-7.010079506814775,21.401177291338488,58.60183426444355,87.34994838802662,-38.08158610337152,49.82939898419869,-1573.6911493550954,47.82816512964261,-10.485059863420142,49.829398984198754,1.8510213055037856,97.01268543966857,-3982.9702736559375,-14.955964852957967,-153.64228172487165,236.21166692063278,2369.432191510771,12.020454618410355,120.99829790636588,-99.20077539573182,-125.21274255164612,-44.23236418056315,15.788222802233623,639.193712053976,-0.22878949809419602,0.037324622386620376,1.141616975536783,488.78229982710326,61.96550230997929,565.796636579759,64.99615595694263,35.77955607699573,-7.047129342414394,-0.08529654943138709,-30.28737418446417,451.32852251100167,-12.885758050751974,-113.07955049757743,-1468.5741386009881,-42.30928631242591,-34.27688624801522,-0.021244348375343947,-10.894681636725068,-3.218561493789707,-22.55005556022411,-80.55635906509178,-165.9116665174688,-74.27832965681296,82.09145250273312,-9.331558353229582,-137.56831696449626,-113.59608865228475,-43157.034484717995,-71505.69898268767,32961.4378250204,-113.59608865228475,-184.4836182386016,-14.879145735266043,-83.53916474178374,-190756.48055732995,-0.02976499319401782,-3.4970123739420416,-1.170770625733752,1968.574846277148,-383.5929405353945,-36.73266787349007,2242.9162981697064,-81.94028002074998
2013-11-29,13.857174751222587,1.7181096520091728,0.0,12.755348465763712,0.5223313452940611,-98.65433420910816,254.09544306936974,-201.08661290071996,484.04557155914773,58.95137742931686,807.6225895583524,1006.4312991895704,10.26556837783587,158.71478384507785,-117.83064421163229,235.71963369385742,-51.776996977616704,-4.087247102854207,-2445.0164585272614,1.005609550217828,11.375643301310962,50.186962636050936,102.72602075081663,157.75897261286593,45.48746105011574,26282.96024451906,49.54974859410637,-21.284034803042207,45.48746105011574,-10.031459005899311,19.240049250698647,-6128.6645863097765,-40.64404647389259,-35.710840499800675,-68.33451203812727,1924.1111391548343,180.34683421478596,-68.56554608027838,-32.75544377922574,-9.143905220981033,-270.0624814751926,73.67675941922758,277.92733363104776,-13.071754594793656,96.40901303543899,2.042568496757658,471.8442809278585,62.15531078017121,310.66229177117356,363.9515934738306,-50.334183076486795,6.488948176716576,0.07599477602981253,35.91072967077798,-233.34523104180482,8.887648205024334,-34.49321236867081,741.3309672907226,-23.326048127274134,12.456340889552848,1.2273031897629187,21.975210189699737,-25.68978516050487,5.824917547539258,-624.3992721919403,300.87739672429234,-71.32445195655123,-37.91642887302254,2.2343635876284225,29.26344455385788,14.82528659650717,-20334.55903405696,26436.330546374433,-43901.78670304455,14.82528659650717,212.3816495641704,3.775794174921522,-2.4301269252890307,256754.60534995794,-0.2907704999206371,-1.3713937861962222,-1.5501550289360324,-1531.3624226591637,-186.49304601081894,40.77573776256463,-2138.457100131591,108.14674239795517
2013-12-31,16.972274491707953,0.6840417878873035,0.0,9.642975578160792,0.29719787989894664,-116.01439515406102,275.04930642593547,257.0372215319075,-203.3214469606688,488.40197523301526,518.5654430457228,1627.8048407476524,17.58574319659921,177.17595166618858,160.11487229114363,-118.870076831307,237.79901362085755,-3.724776745546066,-2721.4108096547475,6.338043212568881,15.492895813756542,44.16256620034764,189.48020752047682,39.611205075972016,82.61054903453766,29503.558822655967,41.26325207706229,-25.600665973302213,82.61054903453761,-16.271742441353453,-27.99049842091353,-6610.501497414239,-33.383707224727615,-21.52836616436972,-68.22801676773753,1960.3329358219526,74.38385478444019,-30.557857076204556,19.294347018770317,-51.77897317570169,-301.1311495874619,190.13983144089764,271.0117910765855,-27.630553239886947,91.80408333178572,2.112457035657204,2816.1874040492103,214.24126430209742,1969.3512281005349,-65.57075031016961,154.7540113894654,6.389770754725703,-0.15176354424533756,37.83335116157741,1.4908479634665355,8.31440930896099,29.107586618831874,2043.7842783069018,-62.634509387033404,18.80280111366369,0.04082578759763145,-4.200201071779361,9.017353295988471,0.271273860603344,-16.814776696156514,-67.01374426934944,-16.18038464819074,-21.92497044768413,12.748308816024121,184.56138198508324,13.160583268815543,108242.86816091463,71615.01609254535,31491.817694122903,13.160583268815543,-56.75916628463165,1.7066512492344827,-73.3024737385671,291600.5165958479,0.03621471057492753,-2.469299003805645,0.7502103345338895,-476.65983110012166,86.53039811739472,19.634432275879817,1255.8131421956004,643.6848748044115
2014-01-31,-12.071097238786983,4.569091537274593,0.0,8.694886398747244,0.24095650516828426,-124.7177520521218,201.60871450776628,277.42892309257337,258.84459926697906,-203.07460716965218,974.055633826051,1600.1476786680755,-2.1725013140499456,134.0921943101883,178.16509292091496,161.0087646291783,-119.53370694499118,-5.00956520003775,5948.521678652072,88.65513538049998,5.286468678917004,-35.24122848212101,279.98835503947276,210.8928038524731,112.02215162028634,30523.322010765376,16.366489370458368,-21.881137893280634,112.02215162028634,-15.342960390460188,-74.31219996867821,1360.9955137744616,-37.83712210461138,-15.057679124936698,85.8106779394166,2011.0244465742217,199.7042236298132,-15.73778478774863,-44.75333329674559,374.3277613931459,5.318177062029299,610.468010665673,422.7691727128334,-28.219766211887517,486.8843695278305,0.284575160223461,1740.997701422474,202.4889389713504,2267.748046120451,-261.62917938633905,-140.73746129012312,3.4073208701843214,0.4558617167631489,24.154861659305425,515.4972751611472,27.350433702913847,7.902917020031055,1760.0147763411596,-42.2759045100745,10.786248574610454,0.011348938406652298,8.660040252918918,4.468356363946725,35.64146178873517,-375.11635603906507,84.3308244061891,20.420976899107245,-29.31457941739461,6.183541158298169,98.66725899438734,51.586825390740614,32941.94226226024,-19478.451366011985,51803.441954615526,51.586825390740614,136.52302949897876,6.172057653886817,255.21788494098507,337976.12349668145,0.010067130211431241,-0.5520309482590164,1.7898692994928354,-1187.4130440864428,76.57789003330254,16.084949387555525,304.81537916716115,8.473965304910962
2014-02-28,28.629076606568272,4.376217616108413,0.0,-10.63513419918033,0.3590807377265911,-281.6059209973038,241.1359122350068,203.52284187930437,280.2895254901588,260.8933739178287,536.1393910949217,1854.5672835692835,-50.40837095561219,121.51142925148392,135.13785647056116,179.55443923540477,162.2643244589448,-5.779458434191544,7301.634400343971,63.94088719963585,0.9976537000516887,-38.51394877674808,248.7719109826936,54.22574231412867,118.0621477007469,17751.559148392833,30.88034042026318,-25.403053566837148,118.06214770074689,-10.079974338167018,-90.04924889686524,1847.503674639279,-35.74049179733125,7.575720572931909,60.1097295050973,2034.3952602852257,25.93641913528818,-47.918938010517195,-56.62813692960425,242.03134036767642,130.30636699214992,468.99531132507633,418.34162179882134,-17.80641824755636,306.1137002933311,-0.6445618895287669,1732.93995798024,204.83505270505194,3231.6386031096,1152.22327635387,-35.25380639669805,11.438822160370762,-0.2600539860254436,33.92788225444474,-614.7301973333813,24.19806287194433,-41.96697709892601,575.856677886778,-46.0202761882274,28.98448474092197,0.7498959027752199,-7.0222013701881,-5.585216429399736,2.5625767772952486,-20.263882374306377,-22.025001994384183,-23.75351286342493,-70.33349488428553,10.613115192770351,144.51777678152666,45.97400783054667,39533.28831489198,43353.208895892836,-10773.151209057309,45.97400783054667,-66.08555426631483,3.4239074938005487,-163.2248081776453,284821.097916089,0.2249992012996982,-2.868254603518295,-4.213361220622289,-2045.5580059017593,66.63569514939627,27.629772271573074,-20.26960217348642,7.1658483054366116
2014-03-31,-7.702118276196426,3.9204620127324117,0.0,14.27949001832916,0.6490208549569385,-282.4597092058103,-180.82705781995003,239.62330154275895,203.69960774793282,276.7654622291276,640.6296834168007,1841.1459363356932,22.479616767408466,-147.18981365502637,120.81013356898777,134.35791670795294,178.51815191836403,-5.268444020775076,9634.600466195649,81.23599311284156,-6.92279905641069,116.07389513943262,158.55144875898296,168.31335103340365,313.1309845302185,15011.010724693137,927.8278446690579,-35.54624718846714,313.1309845302185,-0.27518397626776814,373.8016614888646,-55837.6706764901,-1.9607795390596978,174.8216731914637,8379.445542505706,4101.708896875986,124.57343272479768,-19.64656611427567,-149.1536326328224,662.6166234036926,107.51919438757929,221704.14487414746,1641.489716506612,-27.058031772878792,461.3464011916559,2.5123946380725997,-721.4046658682291,42.055675811604836,-1150.9956506891417,-149.05948563782704,35.020882337070304,-3.5138408553734735,0.11578106015828382,-25.306170036693402,260.8753266037493,-18.658641748246964,57.193768499451835,-1322.3812656216514,274.8110255428089,-0.24899069850334854,4.308914141666204,230.57291383641666,-1.5960165620439852,-4.7803308319098505,-702.6642352693079,296.37620318372956,-59.98898526697758,52.76715935755803,-14.570709493642823,-189.56660562408342,-24.388922833608945,659811.9748940226,89051.48604049534,970386.5613649199,-24.388922833608945,262.6389944613711,3.9543449360656453,129.15270078104805,10953213.359820828,94.14908211293239,117.48874903147086,13.180338032191543,-11.034840036365495,-186.77372308505983,-26.906356103491134,-976.5557157788808,-413.05536764132034
2014-04-30,-14.510394966676154,4.778618256385688,0.0,1.3580973837967314,0.00582729901708359,-280.0433715423776,387.03992881197655,-181.11788855394792,243.04641004343262,205.5609540962554,340.5826136015807,2280.6024548955443,56.11619611642475,200.9293535373704,-149.26107540774402,122.51017926364855,136.24860742316943,-4.251809305491278,15635.771979891688,15.089819014392395,-4.218574118084821,107.27715268230028,211.67053536555295,222.03791064707764,352.07819257243284,23147.078230209157,943.4254466287641,-85.73564464535083,352.0781925724329,8.618663993908807,336.73821929022034,-55808.613174543585,12.018395894542996,291.2262067935951,8514.569990350767,4130.712927466652,199.68992509521667,-131.6942394539574,-15.112949245546975,378.70845139781983,-116.97299110406794,226039.56996387523,1660.8508639260813,-36.083551666571196,166.03494814930937,2.293413156261088,-324.40976402789744,41.85985018828719,-1756.2157641397805,-268.6284393945948,-43.16755255308897,10.703812209929367,0.2113807883149761,61.345943648341745,153.2408872527924,33.794519903772766,82.34003471565643,-2033.8595741803429,-14.310360499128592,31.161818122007162,0.0071469951790330555,-4.573653559000945,2.36047395445388,-15.45877524893507,56.90995911301616,323.1783989153646,-42.624279287521404,-44.591504565232015,7.13047503394381,23.59227332670889,38.59093968391261,154410.79162709415,92683.91302572563,61726.878601367585,38.59093968391261,330.115390923831,4.136617544656424,-207.0459820274662,423528.5082869157,0.09532842727701052,-1.0644035588856013,-19.18135203746786,1197.2263344432686,31.620717784582666,42.5356643130267,2178.8315674176647,132.69211141465962
2014-05-30,5.34313598846006,6.355331498235624,0.0,-0.6008377982623199,0.0011426777046003088,-238.37838855979106,-103.87627027007697,386.1677788694867,-178.4213005292163,240.92659674491932,-96.09280048458213,2309.7029663960384,14.904710315451114,18.900743550285295,200.21123908775033,-148.72762156872497,122.07233218751988,-2.1993897912428517,14228.70855826366,-25.884725669938184,-0.31126377545942585,75.8494550236933,62.028536212410735,170.76923548533156,203.4379905487713,19087.96484572649,423.16788757909455,-82.93582400278817,203.43799054877135,8.974505656617898,246.4113155548405,-51514.98203262413,8.242630048624232,268.5236420812118,7669.568644070775,3830.4504208299704,167.64408433881223,-96.94280359753634,51.385784370808906,77.72325844673531,-64.84748651027395,-103.1808691741478,1571.981625499983,7.255698843892791,-77.00033697985494,1.363439101128624,319.3545788737865,203.73653491050547,-1146.7375240640417,-187.43867009757605,16.456604145772985,-8.027518140767882,-0.10977174924943256,-15.799658881605865,175.66889208514567,-16.941126180631386,-13.47526212912885,-1342.2100823189207,-95.07510349152858,-29.86237231021005,-6.9840667889087324,-46.56628826558085,5.510708067354756,-13.226201224555723,-642.5178399401884,-327.67517357830184,-137.82387048794476,93.89769939022386,-11.85155883509401,-169.43650038775104,-157.7934450349027,22830.627133838832,-107056.34820905328,129886.97534289025,-157.7934450349027,-215.2584653554859,-15.407285810749016,-174.05930007389753,-1507893.1051738635,-76.83190691401585,-18.68062817408628,-0.6524840689411917,2373.2714434941663,44.53901748978387,-36.77445513271937,-362.341865725768,52.981822116601165
2014-06-30,25.09534551419753,8.003431512858523,0.0,6.420608936767904,0.1309206441791003,-192.40736574099606,-197.2138325784202,-103.44864455106564,383.33200374001734,-177.7314340512512,150.11982925310676,2254.0233180474143,-7.284475907092961,-8.32280073577326,18.777569594514674,198.9064856402171,-147.75838089138142,-1.926364473789078,-617227.1741181286,-94.91206668628504,5.566191651605312,17.69218187299032,-0.4470742984585714,70.4384913455214,71.67003836978922,7397.876253573573,1325.7038290968862,-6.543248272314136,71.6700383697893,27.49678202491235,-232.78418897945934,0.0,20.352815964497697,186.4536927933308,154.86593611158682,351.759041147424,104.24900275005125,-100.03281880202171,79.45459073355005,-540.7665013620018,-144.82127475025152,-431.5304481716426,152.3571801733506,19.27532943627584,-309.5074745622147,1.3074937147641585,459.4817058124343,54.86217566696606,1622.9682492398458,-314.85054991940933,-1.834198556758679,8.287553552595114,-0.5461703542240173,-28.706648928356117,349.1512791955338,-9.63499115417369,27.338360232451578,-734.1281639499,69.64432060039098,-35.13770297178246,3.4409108095718817,-105.52850393529985,-8.860042555961286,-42.23086251083254,-199.9986576411943,493.505141024214,-137.86129142766038,86.95766393114272,-8.361952803166275,-119.7584340443118,-66.15533445113861,180142.54276616313,-9788.72277241107,189931.26553857606,-66.15533445113861,577.7214724786863,-8.061032604411409,-198.761056690506,-222433.31320109963,15.72999953634864,-95.37078469384932,-9.223839365105974,49027.69717715141,-530.9601682791235,-66.56887162989779,209.15009932216708,-591.4342801936841
