date,excess_log_return,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,cashpr,chatoia,chinv,agr,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,rsup,chsaleq,sue,chfeps,illiq,turn,RF,baspread,beta,idiovol,size,mom,chmom,max,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashdebt,depr,ep,gma,lev,lgr,quick,pchquick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,currat,dy,operprof,pchcurrat,saleinv,rd_sale,roaq,roavol,roeq,salecash,salerec,tang,O-score,sfe,chnanalyst,disp
2014-04-30,-18.418022184699495,2.0298970359323607,0.00870984448051921,-1210.6601035963117,246.45201014556423,-374.6751845463512,268.6293351538624,488.4456065255658,300.96771899396936,108.74962165363185,323.18140330199554,-240.07643960128468,197.04941540978564,219.14675665729936,-3679.6763774594187,521.9267167850553,32.98601182293797,87.66333029529538,-203.60182962069115,-12.241358199602294,87.66333029529528,31.70987990087255,57.34538030631587,900.8875456279662,3.531417021556397,-70.85254088443082,173.1891173808268,502.4324369116299,310.5496620206407,11446.005474140138,11825.867849873794,-151.293115402466,13370.745644835866,3688.035533269594,11917.9705008264,1.454167630754915,-457.05781533613595,-0.04545940604141496,451.19313054469103,0.0,-53.60289367762533,-9.260453433824864,0.26521957455163303,33.905547120541996,54.894902762036736,-520.4940798597695,8.274162667485257,-4.017143587979717,-0.8315415459949101,-63.81464773271546,-21.482463235009163,8.367325800178378,-0.007043739728571641,1.2079700352018108,0.8697024005516596,-0.07056337888265318,1.4676390416553318,84.60830128881571,5.801069930562208,-496.3057517550433,-1.9243677159104777,-19.498424101600904,-3.5641512343764816,0.14794164191244263,2.7549427778258178,-0.32498245450887,-341.3796791899622,924031.2355742455,730780.9339189827,169130.5458714813,-0.32498245450887,-475.6163360643295,0.5185202100838637,0.5525683011849196,-0.6648945997796716,389935.56500694156,-0.1384508614011537,0.5008573727536998,0.26650942651661325,1.333169630863324,68.54960830838354,73.64252676722754,14.1207200978738,-29.240034975870003,1.1411617710845547,2849.7631772925242,44.843649290461144
2014-05-30,-7.786491324174822,-0.9010542773428656,0.0017136315929726443,-1256.82647228523,162.9304394823034,247.54013651489225,-376.8011370464767,269.953992208113,-248.98983673666908,59.85345094100418,30.602583772636507,324.16614722618954,-240.80796008118867,197.6498311905459,-867.5520537680641,453.63342315279243,91.16818439083362,58.8986587172828,382.1834227340895,38.79498790779248,58.89865871728271,34.51138376144865,-155.09289937047163,-232.924029466772,14.27378661470973,-150.72613093911679,216.40097330685097,325.15926643606275,449.47913616973455,0.0,11002.581668899262,1.1500637817378419,12072.394281223664,3706.614253426499,11440.708668665839,0.9981649948470884,-298.8233726726815,0.6406655104881327,41.12801479824884,0.0,32.12770633193827,7.215295359074958,-0.45853976836709265,21.665930961606136,508.3644063250381,217.96010814627198,-12.796016344820941,-3.6475309585416653,-0.5266862075378562,-3461.5615873301085,43.47365350825021,-91.10915539434518,-0.0006211169684386952,-73.89000036364871,0.3062982128009253,-7.114667063939578,-12.724513096577255,681.4351953027617,71.1803231581897,550.4752117201915,364.82624901277325,3.07933697045155,610.6402345670657,-0.09119366747012414,3.0895712862263167,-465.68308286548887,-15060.95166000697,8449037.136564255,7292593.458255827,684320.879692316,-465.68308286548887,538.3958727417657,-46.866863839757315,26.966667168184955,363.5961497240006,-12233415.323672265,-0.01220859694210219,-12.856408196563763,0.2257899859066086,-34.49828836234593,249.4917421773789,-465.4314342913767,-3.4305076083446693,44.158646156749455,-0.14286963302303946,430.46018275411006,-212.95956180197243
2014-06-30,22.625932607824257,9.634623660822523,0.19645662094054478,-1118.6462032707311,-278.948910659193,160.9860510717129,245.9219264276992,-374.2575838450769,23.923413513484014,-27.7345928522648,-13.490463133408321,30.436642470724,322.4083690952209,-239.50218842793046,-3273.8731447187,17.688667538618283,57.91691409250881,64.64743330568872,449.64288212557,1438.7533952930194,64.64743330568874,33.55123872983597,-14.336405480087574,0.0,12.734174436098852,-14.782386661975515,209.40897735746526,-153.1846504608058,37.664000210760264,0.0,-441.3406644742746,170.66710311900988,-557.4662756100322,3921.866460661617,102.55436167153405,1.4170205418671227,113.89366500663502,-0.1446390504105044,-921.3815598767287,0.0,-31.256432662039003,-3.2912263995001467,-0.42779243926298705,-38.67391176092133,210.119248801695,-209.0267900660333,-8.27802628741722,35.521092285416216,1.9031596110246316,371.27343955455854,20.795395646457564,-12.3664747444991,-3.777916700295591,29.68364843295069,-58.540626722980846,5.951518112693833,2.941714394371502,32.57953004564479,-69.63357898083784,184.27994132606545,219.22664640864423,235.89479447141093,47.94443266352047,2.3267693010244006,-5.069984542400164,-100.99969468286409,-1295.1136081082673,-1241363.7072432041,-99029961.97743833,-3743176.799798101,-100.99969468286409,593.5833343242912,3.967890499034894,2.5858310467126273,124.7022561614358,1084204.140571922,-74.25825507664122,3.933780905804781,-1.3223670465374369,2.7474638317460176,54.66247206439857,529.9489537222817,-200.74011944583572,-133.29332140023143,1.8960204912225578,7558.749670201667,-3.798127979830838
2014-07-31,-13.00764862793755,12.158627145078833,0.313269556001613,-1290.309136665847,-101.2115316853824,-278.5788164793826,161.27822208466347,245.3873219450493,114.58646722137837,55.618893598763165,144.3209733004864,-13.460588327624372,30.36924013074971,321.6943915753544,-3193.719798390064,17.220832971370033,57.836883259974265,64.0915514517466,451.2128351446133,1418.8125312588227,64.09155145174653,33.57706808915331,-15.143193381930391,0.0,12.59512337948203,-14.672624513346417,209.22286614686024,-151.8920534876558,35.316118106389524,0.0,-444.852878563732,167.59221236652576,-557.7810957999446,3901.881956417853,99.27467683307471,1.4081287425999087,23.85908445161193,-0.3501362261190578,856.8311629309633,0.0,-47.182775648131724,-10.414759201993206,-0.17795846886239985,-15.708639853987734,-103.06633266243261,-921.8059549189206,-52.51904081537373,-33.32715326047946,-0.41916838798343026,-20.439015528814707,-20.11468627274644,-4.1575863939360715,0.0,-1.1762508342291085,-0.5769829474779726,-0.41982673764266565,-0.8499321311849712,-89.43462115627699,-0.9341344527760551,-19.803216207408695,-0.9991197708688162,-24.733931216707788,-0.3691172843251991,-0.10751974494404948,-0.03764043019066321,1.0896826812721656,118.86030600164713,-393176.1215996146,-189823.94558289647,-48581.45697359741,1.0896826812721656,-44.32031585165805,-0.05281463913134843,-1.3997985980675196,-0.8092225623911702,-36967.434440508485,0.0,-0.17742636944498713,0.008013868687740455,-0.6175983598924972,-6.53243470945381,-27.171439555040706,-7.382681273568778,26.312673954540514,2.050622939720995,475.9231394383455,157.49329703096805
2014-08-29,21.083643290565263,-9.758027950974899,0.2011222642926827,161.9519475151209,336.6414220434518,-101.87259542553751,-280.0819438642851,162.8458473506311,-228.7725345085045,-156.4197939273502,183.50510403976148,145.22668094904975,-13.545062243810538,30.559826796280355,-3996.9091260155546,75.41808046345574,46.417713593241,232.17047949955708,1532.835934850593,1412.9757295397874,232.1704794995572,1.3139865418433705,40.714250241574156,0.0,30.72624545503384,30.773982027787408,198.8164667582343,-270.4066104207196,45.853559474636896,-276.4029486348373,-83.8612106422421,24.56877372909667,17921805.672092434,3942.9584379783896,287.4293880653561,1.510586169358541,250.5411408143988,0.1864488686775173,-365.0176152502131,0.0,51.7176857390881,61.60879944359567,-0.2743149323294851,44.417705541608484,572.9635840846618,-1262.6227737416007,10.610500326083184,17.580844010310102,0.2916137248702384,886.06565347785,54.093199332613494,5.583479328825206,0.0,9.221158169944715,-11.416272428474713,0.6703678229774965,7.490208048548368,-279.77171658858424,292.06454102807777,-56.64106372324113,-166.71548448414603,68.16323708392429,-202.34459740993378,0.15297639670705365,16.97911716393469,164.71716624587097,2463.162901380246,3913360.316227019,-6404673.533920452,4578112.592584178,164.71716624587097,-46.03702032126694,22.709824850830408,-16.01463973347873,-166.67606579179483,13674163.627216756,0.0,5.422492842461253,2.387253502094694,3.3675485970819636,-31.463223908849614,201.96650451293317,27.42081313830613,201.87601221079603,0.48766619365902386,26.477384864592295,-186.14509124375195
2014-09-30,-11.853185328908735,19.621053075163147,0.8147788825077357,35.54173933437039,-179.50603860896467,334.94722805236836,-100.57293846977142,-278.7987562378026,371.8427108492833,28.227371392617982,-146.2710638654615,182.84958501846606,144.70790054640176,-13.49667641829407,-5345.604510996533,-21.523568256431133,41.78824134262672,182.62382997605056,1354.7092859846782,152.4663712819765,182.62382997605073,-5.961282367578838,15.938053579648193,2056.7149544872236,27.160488601153105,30.03885565038439,215.95693591960327,-247.98754291794847,86.03044697654752,-157.74391518675287,-67.43991190390688,23.64610861257308,17896181.60500968,3098.2049535785895,285.2667861679473,1.278062698214359,39.07703536394254,-0.15481061690689601,-653.7836931690861,0.0,-16.57968221480229,-12.096344966244942,-0.5027649051807153,-25.4420233749006,299.69478757321394,-1456.7579275993123,-61.93970166207498,23.151666068792565,0.2644162365354956,-570.2654513102611,28.05896265868978,5.380637181746351,0.0,15.343190812539888,-14.043837035947718,-3.94049726599593,-0.651262789744635,160.5856628820402,-16.425259313578067,-66.0954164553541,-60.00520736274441,-825.2697683175534,-19.06465155565978,1.0871823505609566,-4.600998516056279,-18.95170457399118,978.0196557095703,1166993.061897993,679293.1562459767,666208.8634147942,-18.95170457399118,-474.62091830030386,3.7509067602090624,-1.4100150016799375,-73.73225908555425,13003.767471551895,0.0,-0.8215974173582765,-0.867781009794335,-3.973362397406845,-395.16186908096734,-1770.1310058261752,19.68948162448396,-159.79156818499905,0.6531275271478876,-6183.088115241333,143.1301651437434
2014-10-31,18.176291683758393,-9.429689284476627,0.1876190548749797,-442.03853293418183,319.86649891201284,-180.822472554831,336.6967630555978,-101.26974035485735,320.1154914683578,-44.37452138533394,296.4189836829509,-147.1250603686641,183.91714344110414,145.552770596476,-5373.976919235833,-29.978398030626426,42.828921489680376,186.18690689120527,1363.3399826301147,153.5080230351607,186.18690689120544,-3.9164447317032836,4.99780938222493,2039.7359168503096,12.051277440927155,1.3693434863687273,217.3496636521685,-377.0953334825674,29.6586853918661,-247.23319904105549,-143.61567761492898,-42.81542536452914,18027683.45791918,3086.980255394191,200.4046810983034,1.1707420818763876,9.397773850706207,0.2838413827068952,888.1077471627116,0.0,62.67934942544156,-7.817713195899842,-0.15241618527119272,41.43410863830832,467.6587015855889,723.2624100350359,17.62565956495291,-81.48392593849894,0.9414927847819978,2246.511795562403,166.12877998688282,9.223764547922656,0.36187774377956744,-15.73625831256436,-5.213843455609208,-1.6543943250939037,-1.0481397717562686,100.83159233322294,21.350474710141157,15.052361770724929,-22.590210017258794,28.53016566596716,-6.076713463240395,0.12387718332025699,3.9181228376236845,27.82526961108192,0.0,866805.254267633,137802.4060150534,45732.49510192871,27.82526961108192,18.825582815635244,0.4518960410162407,-2.333679794507759,-19.417763247106492,641876.9291382432,0.35696734085542836,-0.05696957013984161,0.5192341705827062,0.7092243070378572,4.96168078763003,53.02203523967546,11.876114890220379,16.377584767227745,-3.758239290559402,1476.264723257274,-171.26388330381144
2014-11-28,3.2172378329679985,11.771596022651686,0.2929681328842398,-569.8941715453659,-151.36209757600352,319.31164871562186,-178.8869005977427,334.9779570704759,245.94651141103415,145.3595971863564,-141.53462229790415,295.3932593897044,-146.6159507742296,183.28071901366658,-9433.548014164713,-54.741019697617325,-1.461173814317743,201.20223137994682,-254.5189982878017,130.2424635440385,201.20223137994685,-2.711923929686201,60.97167078563011,1390.3551942303216,-22.622426566813807,34.405987690796366,150.14195480503182,-421.10613832711834,78.36415263055783,135.72559065069387,-175.313100855486,-9.305081152930928,67.2999548025709,3000.7618438025934,-64.98034023812984,1.2891028891431984,535.1834373267866,-0.08759144727633306,210.16047306584824,0.0,-21.056580220293597,-10.22884481140511,-0.3459722866460666,-24.700923441135274,787.142273862074,-1143.2319673045736,-64.01701051840496,-319.3170253448948,0.21582921290019152,340.587576736194,-11.817789179274769,63.199835408582885,-0.005687041367789081,-121.66198994480794,-24.69793887188348,2.1500051740051447,-4.575869566632093,-41.80056761781816,60.94812080815262,313.48376718048803,132.68589810216324,-67.26951551201546,-192.4582356595887,-0.4039480200345018,-14.167260431915167,119.48104349163249,0.0,-441746.43119722605,11985514.128131002,-5091172.32271494,119.48104349163249,296.72100035356107,21.23295435713581,-32.68225993526033,132.47067253990588,176192.38613891602,-0.005609872586226472,-5.368931651310703,-1.087524845506323,-7.157362978401693,-225.1099834575798,160.36903850233284,12.713052714386777,-497.95819123840374,-1.4178854977180748,-3205.6884349129514,1194.424787356441
2014-12-31,13.982186955237774,11.93937808936579,0.300637104556313,-658.8604853116398,261.3995213216679,-153.61322517279055,320.38308181460127,-179.91981725795281,494.69726862895794,-38.60904409224964,177.87054779400077,-142.19966397477268,296.7812507191101,-147.30486855403151,-9900.539761526918,-69.18504282405138,12.324742750487744,271.721335502158,-148.86531459695,-40.74320873768784,271.72133550215796,1.4735456944867984,54.508504496277745,-4516.607023292274,-2.851623349481077,74.24483461324135,165.05149505051315,1243.1735908616831,-52.614184119099434,-316.3862199806069,-330.2333142415917,-60.37634288808638,-181.31622156203903,3015.342718956138,-152.41783469408924,1.5384634436308458,1248.2913776236062,0.10140560806648069,-1138.1866703695027,0.0,105.33368723979203,2.2724835676890507,-0.1891936886711676,33.42483724948306,-453.39338706845774,715.5165897796956,-15.253746724702523,-126.83051709411802,-0.7379329617308961,-2331.0094301720383,114.39576314621172,18.244533922423216,0.002460528119836547,3.0193989801231282,24.586017275898143,10.873479755968802,1.9598974908018931,155.89669372464414,60.783120905682836,-6.00911032172462,7.16373339908904,-16.601714722492943,-77.13432664898579,-0.1998761716432309,-1.9791812180918669,78.31496757759706,0.0,1877296.0964844823,865861.3362699151,755409.513667196,78.31496757759706,231.35490990293692,0.9975624682572715,1.811025743140405,50.57336347519404,283886.27061904967,0.002427140643866399,8.724284758979081,0.08951604538916058,11.80509183494172,-305.8989310860934,-136.04834399667925,23.367708515928825,199.28652263762342,4.479721988876165,1678.063329167674,-1348.4368033950132
2015-01-30,-22.60873336394712,-0.2845864017332072,0.00017080308709171234,-501.0242832346559,69.98928479354306,261.1018152101255,-154.16618427983687,320.53255375784636,391.36900221253694,-16.19856970194908,180.03955867389382,177.94758513408442,-142.26125193303372,296.9097893581689,-9921.281926229898,198.79421966064163,4.2729857034579215,253.2848613097058,-133.62747760939223,-42.010803127075015,253.2848613097058,2.0176257252515084,53.851903539057105,-4447.34904471969,-2.7557383712344956,73.95481452528895,164.34131370824502,1216.5394787361683,-52.04894398091507,-103.18025413798232,-130.76528959215574,-61.17597764448766,43.45094177910562,5256.685129288866,-40.77085891858786,1.6205949794778416,1200.152389066751,-0.07663451325507076,-575.1679717920306,0.0,23.660056741243807,-5.041515204173152,0.10548419577092005,3.0953962029798276,-44.85891801275102,147.89124216542183,-68.52504316579075,-0.36844682635455683,1.9635777327585195,5.420517112102516,22.322559121206723,7.5434221621574125,-0.3586512305316149,0.685120161947907,-0.025026074176253132,1.1817364149495404,0.004104375308088493,135.58273279505374,-20.4289134565027,9.994522405046155,1.1607029741499275,2240.7824249567666,-9.219647893493857,-0.050904540786319785,1.0828088402381582,91.16815192695151,0.0,-727762.3452266455,-422682.03883755207,-551720.9595627934,91.16815192695151,8.750219962154006,-0.06899747122923827,0.2284271927162962,1.1118859252684103,483316.73877349496,-0.3537846089130683,0.13565152366237498,-0.05786431601151776,0.8889125061737673,227.05378306840703,3527.280670034843,-0.436200207139791,-12.454666763302157,2.9341541904703945,1618.489863873822,128.12047384886785
2015-02-27,35.94134153836865,-15.006440847777188,0.4741115651852509,-1241.5162628800792,219.29826611955696,68.73350135854434,261.6809665564285,-153.45941680232178,188.04355935733977,-111.46369716922887,-4.306368460907371,180.67184913339648,178.57252868093917,-142.76086675666863,-9000.897924767512,205.8842561779018,-30.16882239105372,271.380115719532,-151.67964984155014,-46.52139612888334,271.38011571953217,14.074464129064003,50.35608500766951,-5431.104711434,1.0169777248054253,76.69280595964626,127.183989328095,1387.7538706890875,-57.32715530198263,-22.200366684634616,85.76907927267555,15.66594930847998,393.7230177342806,5365.238676035637,110.88820063508946,1.3191237979567472,928.6690730902079,2.1512929696263132,1109.9152599873196,0.0,-14.07713961991243,-17.818167766609008,0.14119239597810207,25.110522766119175,499.75179352952637,79.54195468694093,-8.818875419907272,17.678740162217764,-0.5358287412632317,985.3124615191114,-183.46668126876057,29.04995226344954,2.3566829006013266,172.14340968985596,65.99548106155203,-4.718940317044428,3.8762390638580655,-1106.559784373294,48.7173954075418,-570.4340724983103,-275.29525780159497,100.26768141903995,-90.07944378701472,-0.023296615052327496,1.4064455253650863,131.13407861604082,0.0,-366322.246614635,109564426.03466493,-4717023.00847812,131.13407861604082,-586.5599393678749,2.044813917102246,7.583499412131502,-275.7789379562476,4008492.942214966,48.73157294206297,1.1969076817088649,-0.32494404454462256,3.6328070534140693,79.49604127495877,425.10374088601566,108.83894183678831,-84.93311360125699,-2.755204411087888,3650.8141526538802,35.1189920290127
2015-03-31,8.068976364636091,28.216481124704885,1.6813860081110004,1970.8156221408726,-355.32161499064733,216.10849827441453,69.2934929737063,259.54589059984625,476.68387390356605,-69.66455709163995,-225.24277022325745,-4.278874833912966,179.51836575788988,177.43244823042275,-6198.416037598217,177.36216679328737,16.803753143773775,200.55908044634145,45.76462938404077,-43.26058490527378,200.5590804463415,5.541155478419365,-9.58799298636804,-4862.358788870331,44.13179644389082,56.95065260568545,64.79202852557721,153.64886455254788,-106.0715012477263,-127.72053445779494,211.49272139314877,-29.29451242878222,456.244733666979,2423.8511860098088,301.4667555811892,1.745362187607467,-263.41555296495466,-2.091213115188185,-206.10666832328798,0.0,-116.60262990110044,-53.20651311656502,-0.13749741580981478,-45.808963468748516,-669.12512180474,152.80807338788594,0.9015925567130125,75.7737428729647,0.78674805354449,1024.2137500054478,24.865403498843534,-51.646938449461686,0.0012314649932054778,-37.513739303235184,-3.853647536953872,-2.681631071243231,4.426891152336339,-470.3198316650778,-150.60361533503988,-203.73719239355796,-93.25350404955037,348.3518965278563,-32.78493644556636,-0.6936164845758039,-110.72068423498098,40.839472683507154,12289.854168443246,-1578425.860006094,-4897800.309184521,-1475694.4758742154,40.839472683507154,-155.47871912977553,5.779966370160679,-3.490004111740049,-93.47695812939985,3441193.4607106894,0.025464276982987144,-0.5808196766606954,-3.6237887962927076,-2.207366436409586,220.15089228507804,905.1685377087306,102.48468473714593,130.16039700327565,-1.602337109223086,-5.534490021568217,50.88412208531031
2015-04-30,-0.6007106566621137,-5.36010571740099,0.06037190132929994,1576.759715556384,556.0041850302242,-359.1295250608971,218.40630134636993,69.65988266311462,525.9909720174319,5.050967059715158,429.0875441837535,-227.5014554106834,-4.321782453973888,181.3185366277755,-6629.278397053142,199.52397571638147,17.014298216039002,166.4539376962741,-13.56688948922307,-44.44921993914981,166.45393769627407,5.756903152153522,-23.835110733143786,-998.3638858323064,44.752249355982286,57.840323562086816,24.087478200691763,139.56020649951137,-110.84248431218066,-43.02265148536346,336.08804060749225,-29.82030850478499,532.2131352344744,2561.555299972239,337.24087841174844,1.7784999492049107,-195.83188505834357,0.20766551938429711,-79.31718848356468,0.0,63.27681411396247,10.212769057795981,0.21924845694974238,71.49124414547987,-174.50233089024914,-232.19234322066956,66.38985201608818,55.24335604479029,0.03776795870380312,158.95099816505262,73.96977541420802,22.364782562206074,0.02075035554768556,2.2415540710592268,14.936523872554517,0.287838141238268,3.8613850841321664,223.64589264753522,-25.55705932993044,43.61841845313302,-2.4407004513550703,331.11245010585117,-15.621056855815425,-0.012849252672973321,2.4630625480499475,13.77226775448355,-149.39860255313215,4179694.7237065434,2872043.5373962224,1232252.928821534,13.77226775448355,50.219645827554814,2.3672798496778995,1.1938443850475693,-1.7567937061266719,1305659.9930244088,0.42907659095238415,-2.12947465890943,-0.987931740649941,-3.067624833905711,117.91442742612526,637.5540031728924,19.95268726216591,-109.9430453506684,2.464789151051022,-5800.489603093634,398.0031383977017
2015-05-29,6.019379623230807,2.8033404934606723,0.016491107840646627,850.9657013328199,113.54054038196297,557.8376664567676,-360.9627443104569,220.874761156908,297.8701671118422,-164.69302536905067,-81.30196702829979,430.1343557602283,-228.0564730531594,-4.332325971177194,-7145.32935738265,169.69884994346654,49.88020548070163,9.842885850130482,297.0790351390265,-3.0094955439674598,9.842885850130433,14.290878594928618,-151.9522846588699,-1478.1696432290464,36.198027988881016,15.276020347855724,29.325899886391962,-80.13277620715245,351.9025627731173,-259.21341275502573,-138.36968857429522,-24.0122590982572,-191.5309198210737,2597.7372860267137,74.2010485454404,1.2631267750216468,-229.46347890325782,-0.49267518305117974,493.79149535373244,0.0,-3.4650431645820277,-22.277540893713308,-0.09451019843053388,17.567256386237204,-191.7492014184927,-442.1657792604926,2.6943182913802275,-18.58936916279481,0.9589828793135169,-1506.6113862225498,-59.74322121402429,-64.25220313749242,0.005889304694057351,-100.45024420499726,-25.4846186451133,-13.744930020983873,-14.763406542209054,-627.9952144136223,303.7174838986002,591.4793013185126,334.35055858497276,63.97186369311021,520.9493368560068,-0.1667439049509163,4.17935711859252,-406.0646551992365,-13207.70175471435,15265038.839439929,6439310.069683135,5802428.552522808,-406.0646551992365,589.5767958608349,-54.644934036790296,-19.03930313168432,334.31367508403906,-3832576.0001676083,0.1217792521867267,-11.1248963431878,-0.36226758207784115,-38.405633772823364,173.6529713947184,-164.53007469688964,-15.748954470225726,226.36126240336307,-4.041635512985778,-220.63653128797296,192.28459964928538
2015-06-30,2.9383262480863834,6.435261431898807,0.08692976392313226,1180.3150420637855,-9.482328662934268,113.70458572906352,558.7319765920132,-359.93307209238645,764.9674076418615,-62.099001891811014,42.43516786032407,-81.24814257426505,429.84959331589124,-227.90549250988548,-9599.454760515315,26.85333536137398,66.97658906072749,100.08432990334447,196.66703417192636,1.675608405710287,100.08432990334444,9.553574318761276,-84.54960007431765,-389.44837930490723,32.895512070814235,20.59318281801414,83.70196251541002,-284.8822954787755,363.313387901617,-1184.33037471201,-232.86504347694117,47.195400325997305,-301.9092579203095,1918.350299865153,-5.993157938076557,1.504098283989776,306.1066003348985,2.376704553104833,-515.3281717117916,0.0,-38.78918583453515,-0.13042709675028163,-0.02049820503294697,-4.77879207802016,484.1349013170611,-784.2664675890439,0.5259775582275097,-60.192769343883356,-0.034964991461793105,-1126.1409993499692,-119.648123723965,-35.42085212066172,-2.384554025836275,12.4767309138266,-46.206922096823064,6.372221380880262,-3.826645786276174,-116.38853782009755,37.16413687646104,39.74409369118348,135.1343812431264,-1549.5430948959647,6.887486114961355,0.02219907057443038,6.291049790314958,-70.20162856240341,-675.6590518633639,1917006.312619567,-42362233.924538374,6744716.260263637,-70.20162856240341,51.81177497685076,1.0785449512726046,2.3178972945293594,85.49863500199413,-763161.3135454953,-49.307893062185066,1.7104511380181293,0.18010776889305902,11.09384419417131,165.38558269489477,-1068.7510934308084,-72.61702173512913,87.16988049371321,5.739429735559625,-453.3858690701477,-399.4909210580579
2015-07-31,-11.978724905295039,-7.350291230977638,0.11332864782640543,1088.288370837753,103.53801891499164,-9.123664423281703,114.45096754592123,561.071351914919,241.00995828890285,33.33317356907627,97.59447106479269,42.500779023258715,-81.37376444379844,430.5142055497176,-9699.597844637497,27.227060978024383,68.19083250751133,101.52033345606708,197.18871105142435,1.7540182429990114,101.52033345606708,9.632111916732043,-84.78451874297878,-389.75728644016124,33.02548372422052,20.407930333481914,83.87603454681542,-284.8262610542433,363.88369031716155,-1198.6449510886464,-235.5658773906266,46.552854350896276,-307.1377873675342,1943.4711507829313,-6.06833264560283,1.5121604141395575,303.33889150092915,-2.4605678216612876,606.8239972470251,0.0,29.73208776398485,4.338065727281901,-0.3289945112498813,11.153309508071288,488.8680078223224,260.39665318584366,2.870243242708284,-446.19965964927405,-0.28749674666637937,8.474486426084695,6.907114224787165,2.795479022625841,0.0,1.713310220644189,1.2215161670692396,0.10280018028623772,0.1195810117721976,73.62783189741458,0.18514649980249942,10.801423294720735,0.5828277981476333,62.650402827596736,0.546849064216822,-0.05289465389266823,0.1751448407074463,-0.6049619730902194,-18.50910028599378,556481.1852092147,274139.24118736386,97598.57559014857,-0.6049619730902194,2.153062937744835,0.007065394711261774,-0.017574236984231106,0.5992852258040671,293987.73064124584,0.0,0.14693061312235045,-0.002141187214654394,0.23773101530252916,17.537786437966133,104.92777178349934,-97.43900294735386,-25.133864953135344,0.7397427358215367,5880.072261819104,-21.54505941299135
2015-08-31,-38.486528898536,7.289189452154467,0.11139793824452286,898.5582153104608,35.85709339867958,103.94573969835177,-8.972408638136187,115.87338022615513,-19.657720599904195,3.8200974890116215,-111.4745201441645,97.66585510570332,42.531865593178395,-81.43328408734725,-10075.422800700167,56.995826449124486,8.412222148083583,118.85037863290943,32.689353531198535,-18.99371888929444,118.85037863290951,-14.03931600900328,152.8149495069751,-3028.581517205993,-24.10793840876512,29.72787132503014,192.0923560851182,188.07204247898716,-145.56822294672085,-523.7196771626554,378.2375276861617,348.97315119335923,473.6148121442198,1925.9341829388684,327.31365824461636,1.13711385353149,415.7802329316149,-0.14217607441373425,74.9021217786094,0.0,-1.769679301501128,9.774091349802688,-0.12462194029937024,5.284438201527337,336.1887265297437,-106.08551272342879,-16.04917220815082,36.83740310025769,-0.7514294718838759,-224.26192806401195,36.78888617388657,5.510222754155166,0.0,55.27626235801574,-3.2206640537796147,13.60898702228792,3.096700656464293,-1078.216155588927,-644.3820256757791,462.44963714718597,-20.242009574605504,-27.690112587371914,-210.10629927474653,-0.0855021151136679,11.593882536321416,104.73286064683748,1673.6632193094385,-3151605.6951621175,-4235193.296422005,1224698.8909402788,104.73286064683748,449.2598581902421,29.428286592324106,61.98034829296971,-20.548447281920858,-955476.1071245819,0.0,5.6188208571769,-0.48295906472312566,31.107759547230387,-100.54260902765054,115.0118438849131,21.94542178977872,-548.6964776212899,2.8805150611555206,-1060.6719410185387,217.39622804451756
2015-09-30,-28.79120680036831,-29.64269223691883,1.8467701456131123,1728.590897897452,-145.28306455816872,36.577577013661816,104.43026215665944,-8.806377078299633,-593.6705203269393,-26.606220728346834,110.04984907451657,-111.02651205742238,97.27334305156434,42.3609330813781,-10972.556010356582,-377.6054700070003,-11.845362797426407,42.34931523765254,54.12591876797121,-19.79079072208135,42.34931523765259,-17.59376571147943,132.98877618943706,-116.08880221843144,-21.94586202748524,29.065330721976807,149.74807242100002,181.69634777688307,-157.25101069863655,219.7567096288282,75.34957014435912,347.13767777847914,400.26426887498553,-797.8638458797219,230.45110806031303,1.1220439773553355,303.41727093677144,1.196095188400316,821.9792357196161,0.0,-8.088645303926853,-3.102818050752603,0.280520405784074,-29.056994630620466,221.72453599963774,-876.360945193707,2.337309506964516,65.55527773150743,-0.04907779225137876,604.0124463942029,-18.86731421764489,6.603228508729671,0.0,1.6079727251773193,-9.921540885024797,-1.8529430614120912,0.10858797636831241,-205.5062100711748,-31.710673291669885,-8.18119647626827,-0.8026634213974262,-3456.9565348312763,-25.639132500579848,-0.4411951931872462,-2.707540872299603,0.8676247200563125,2407.0545285493163,-233454.67260700464,-66024983.78527221,-10311089.951038316,0.8676247200563125,-69.9282646266347,3.6993215098749204,-0.6114550359928899,-0.6346976449831914,57849.39041829109,0.0,-0.6223107578686893,-0.42554907704096223,-4.769670195916262,-778.5772705497584,-5478.77451784438,17.397216901651973,-14.363228874684864,5.953139587173155,2414.433104043972,-11.504889366928637
