date,excess_log_return,illiq,log_Mkt-RF,baspread,log_Mkt-RF^2,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,chatoia,chinv,ep,pchquick,agr,chcapx,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,chsaleq,O-score,sue,chfeps,disp,turn,RF,beta,idiovol,coskew,size,mom,chmom,max,r_sq,gammaps,bm,cash,rd_mve,cashdebt,cashpr,depr,gma,lev,lgr,quick,sp,acc,stdacc,stdcf,cfp,oa,ol,noa,cfpq,currat,dy,operprof,saleinv,rd_sale,roavol,rsup,salecash,salerec,tang,sfe,chnanalyst
2010-09-30,74.18648060516423,24.661987718374085,-44.24783010158376,608.8273790348526,2.1623987300549468,763.6108787392881,-721.8599235570375,-826.1215907154424,150.20041333376875,-1473.8835346208864,113.84025098012569,885.6057888415937,-757.4890828837874,-1086.266596634013,261.73389886661687,2028.7743921800866,35.93293416257285,-0.836187201464788,372.88881308257805,-2.458945840901861,27.86438590521287,-5083.633025146044,70.79773560132308,-5.657873530073667,27.86438590521278,198.38521215500285,432.79226304829444,-5078.588085061565,3.976276849921156,-2721.570592039375,531.3640785221714,-2.458945840901861,418.21483406862546,600.9457885202582,-549.5940495069746,-1239.7633893107127,85.9393640091557,-86.39366472132701,56.29641837739687,383.1896543903873,-991.9925272843751,-7534.444753400477,2.424792317353084,78908.60944605409,4267.73550288009,-1002.011095565068,0.03448351244042769,15.042976883109532,1.3156319478661658,-101.4481027552954,99.70279889740232,2297.412263346231,71.04588237472421,-93.53452306193549,81.75635456992859,-0.07750738855110839,1307.6113859268971,52.45196132093747,0.0,-15.98341077255742,-1239.1656385481183,-10.077235403709665,20.2430143323935,5386.513168899022,-289.28000713575625,186.53855004317393,813.9316123185881,-12.236690591614682,0.05143749401007991,86.68921292081632,200.85427462785685,-7516888.105620503,990924.4055985212,-6737025.464280963,200.85427462785685,186.53855004317393,21.27283095251012,30.236446624924042,139461794.45658016,0.0,3.1369144965183438,367.1946515321678,-2.594057144186081,-588.5543532313986,41.987408447454754,748.1113833407717,-5938.017747863403
2010-10-29,7.153661996653414,25.38441197166141,82.17418012654664,573.0419993111809,7.486961868994936,-674.4990121585919,755.9763348893423,-712.2569238139499,-817.9606158154439,442.3520633368246,34.813294926945815,-641.1005238535098,878.9061594102961,-751.7586594634382,-1078.0489632888607,2000.5060868313517,36.761416502501895,-0.8194059097166486,377.39446201656233,-2.476637105564973,27.473727328121228,-5056.19261973114,71.6459863467888,-5.336986818422019,27.47372732812115,190.11875600552773,429.2812693546132,-4970.541296505069,3.930962114461653,-2680.5595248241298,528.0867148598719,-2.476637105564973,410.7366727768452,578.265339316578,-523.4150563811379,-1215.5179309116302,85.5180572637246,-91.05818989282018,56.566747233659825,385.56836707182043,-965.0640577828894,-7507.0548018368945,2.489285993217837,106561.60320822781,10447.840268829415,199.4947691396792,-0.0350200745607232,-10.736868577394034,-0.7947026742443768,-79.59718836690399,-99.9978369129476,127.02868248935738,-107.68469976820438,-386.3029207533232,-26.922505043580713,2.7771709789138024,-133.38519420069133,-10.712115622290185,0.0,-0.031233896010448348,1109.399308124397,-9.994517802967039,-0.28973172952083814,-754.5661964183382,-0.22533283777129753,-8.901194217885404,-29.96459628750381,0.4705234382255128,-0.12016949512656261,-87.1165771731612,-3.4791465793102816,-6965437.805087686,-5782165.764159203,-815808.91747123,-3.4791465793102816,-8.901194217885404,-0.5901556313861107,-0.7068068121373017,-8972781.233436584,0.0,-1.0042935343687134,10.738814510717202,-139.97042967503512,-55.14267515903157,-12.178923250578919,326.6499298530107,6216.150264634225
2010-11-30,-8.094302299814444,39.57728316924023,34.520352447889024,587.6565839320689,1.3139295720109698,1089.406891603384,-684.4202979383057,766.2324926798727,-724.2646356754032,1267.8790769471088,91.2820690570738,1208.4156700816714,-648.171463044626,888.5999465414197,-760.0500889190093,3030.294232070874,25.83843308007567,-0.24096545930136495,358.8826495929103,3.23418223320677,106.6204711654938,9577.523934587774,57.04279514550731,-6.651705366993274,106.6204711654938,128.00311404936326,294.1374530708742,5997.72842703726,-2.7211342230068203,-2718.6834688194604,574.0917263612607,3.23418223320677,500.7375929356831,787.6328611104315,-576.4996100610249,-1031.282608864292,102.397952466782,-285.58495676541077,56.00463115127222,383.95246642198435,-932.9515145396168,-7760.085891166381,0.6489594944013504,95699.63997015114,3969.4899500759325,-219.77725621566788,0.05025558841473554,9.246840576994373,-0.06652593385545913,12.819398597012423,144.68826291772166,-1187.2889441274383,-37.82252053854751,104.59282040085373,122.11520374381507,2.049504516661951,-80.24714637712168,2.3502698367101402,0.0,-3.3174425790372055,138.68817593698623,36.0468581431403,0.7292488055144588,-384.5502427858737,48.75828416225829,39.358356734904646,-197.84331425065557,-62.92384914251507,0.08402072140287675,73.12913405037943,199.90417598577562,14371984.394934654,8178976.142807841,3116397.4860831797,199.90417598577562,39.358356734904646,22.63007048902655,12.188085983447934,68604053.70294619,0.0,0.5716565023044922,21.52003498264973,88.78866460996142,132.62428341795385,9.297232148815283,-97.10847518047376,-8346.26659519146
2010-12-31,57.386420809715,1387.4037469118957,5.428123366066312,572.7638806697079,0.03246815878499518,102.46465018456063,1089.6852567142864,-683.8732120859689,768.3551018573311,379.79616483887435,-80.64497616098865,505.3732520057338,1209.7221362419834,-648.8722269485651,889.560647224929,4690.934144697771,55.164551531508025,-4.410160272838668,259.36879250886,89.58873716170642,307.88522691850767,24605.64891645058,-302.7683024167654,-30.705328974897313,307.88522691850756,-22.66574939494721,1850.6168630715658,5169.527575346647,4.211321125883894,-247.33851317169368,711.1125230202665,89.58873716170642,250.31215270098434,1658.6734696691658,-165.03704792507446,-26.724791544370838,153.24375942721335,56745.12490301169,91.07219125962533,293.7186139214108,-102.01305134132308,-7831.825085856908,0.3408742016940181,31314.935519513776,4251.546694215716,-1342.285448842721,0.0055023174483768145,-11.438590166865197,-0.313631487671131,-69.60406907179959,14.339299099585332,-155.34028284414217,-49.011591402914746,17.96908575044381,107.35419310971065,-1.8194077799865465,-182.68644920666156,7.409159370772159,0.0,58.17359728741215,3816.0547338258184,24.81342434435487,18.128735167653048,-4397.296736960474,127.32406261008754,113.00395095038539,-214.9815761931004,-44.809729683738794,0.03131243763004754,-1.9628979447052188,165.4372847365695,22212440.72692752,2711724.874933481,-5974241.067106545,165.4372847365695,113.00395095038539,15.735710303251693,5.637148263791914,-54699374.46903515,0.0,-0.6891024170892734,257.2519058798313,-828.2959230695615,1524.0272897929171,-15.811691860951896,569.7828502318343,690.6287092977436
2011-01-31,-0.9409450191568247,8.236634896772633,59.92522320884409,564.7730842877132,3.9531830779594803,-124.86970161901704,104.97506181480179,1095.5586323026682,-690.1843465787258,1938.5908112493637,29.935965805228204,79.60216707908272,506.5400691592016,1212.5151699727846,-650.3703577693152,4694.148292156514,55.473579526777236,-5.492954735666631,258.2061749870258,89.89085958988515,309.13275937483826,25082.925919494897,-293.65213338680013,-30.862002955379143,309.13275937483814,-22.526838043720254,1823.4407342311554,4981.758407503748,4.22641792402006,-245.92277527537652,720.7530589452448,89.89085958988515,251.12594327527106,1626.02339789454,-97.43115069729927,3.655073228564625,153.85724479174664,68789.2784637903,91.05275543158007,292.40201764212514,-81.35128405569104,-7833.506899501881,0.3472005477224951,31277.360077744008,3805.548874135399,-1361.6222459730675,0.009002903601235346,3.202107229445801,-0.5456368664500104,-104.18844015998275,30.655326006788528,806.8798743835005,-20.63319201216558,-48.27710308622591,58.79479613298554,0.5065166289912639,39.32960211286991,1.3225015793382227,0.0,0.23068436822552485,-322.96335032908246,-1.6018416168255953,0.2116552303166941,1401.7994002422784,1.200527658518439,0.06794870327030367,35.566639551050685,-0.9591648578227989,-0.0715599229819528,313.9385277620595,29.147088057834935,39927018.86812127,32360203.986474752,7682690.60042122,29.147088057834935,0.06794870327030367,-0.3094887820403187,-0.1622411586997714,-4736745.589411259,0.0,0.5200057829654838,0.871842438600595,29.71040956242541,-7.755326265269105,3.2192896138656124,-10.074405735749679,-857.0984944593167
2011-02-28,42.80427315998389,30.53232519261223,17.968102640650994,614.1877630448683,0.35401882954818914,877.3661156904105,-127.03719557998514,106.35320369598186,1106.404207009639,860.5005845431086,-0.1815096907654392,884.9385760711313,80.23868668679852,510.59049514563515,1222.210756269748,5559.04556445898,71.45123275946324,-5.96365211721573,253.1948856298884,130.9470172193837,259.77724267039883,24619.809119205765,-659.5606492202777,-31.544761991110793,259.77724267039883,-16.8392231380692,1858.2823092616288,6204.690497460251,5.232689880618802,-241.52522848022596,538.4401980177377,130.9470172193837,306.68443630844956,1599.130308314138,-21.739488384302575,-79.85972889429274,52.50265637417384,75974.79700287628,90.15028630463006,283.57317246992346,-0.16097158090819974,-7844.013104892096,0.1288632351909765,31329.891978920885,4648.131203717311,3096.31096922202,0.03574702714294098,8.73708377320304,0.00982670371980987,-60.98949496432442,106.41524142102935,-587.9250917810914,-18.322430553751218,23.3409066221559,118.120896045255,0.49896385282389577,-25.87919129383954,45.72416869085214,0.0,-1.6084871080467735,-1202.9921587496356,25.71991303597099,5.7472948678826015,362.23618637812615,0.8150331418770804,24.479242506400624,84.43006224332476,-8.018764779826796,0.0933518676812568,-15.493055414600349,22.496212599740147,12141673.778131247,15851918.146346807,1233284.6865767837,22.496212599740147,24.479242506400624,52.30882347176038,-3.073901831808115,38613720.465535164,0.0,-7.694786580162685,39.04414830812317,198.39030605079643,322.6457951196571,2.487507623188776,5.934846626469152,241.36811876675984
2011-03-31,0.24151871251440737,7.036273427279813,31.299791236543278,558.858441460475,1.073627495368073,6.945133688288919,882.5686153729133,-126.47864026592627,107.85373039048497,1396.421332177477,53.44279180910996,264.74548772670596,886.424379403138,80.3734066676636,511.44777166119474,10137.744730580898,-7.117854277323632,0.20829785549362168,122.66337445829765,13.020782136469622,-46.61840700570728,0.0,-1417.298510209202,-9.097588389161153,-46.618407005707255,-27.219874100800485,6895.617815147699,91550.17641924921,4.792113369528575,-258.4479425773929,-262.44630089116305,13.020782136469622,204.78888888323957,1257.226526139376,-1001.1475567318639,-211.823629314181,-318.94219149701047,3943.654817194912,63.33643664326339,249.12426270393846,-312.5294885632173,-7557.863256143982,2.5265883742503106,13281.099151706678,4232.421508586275,-332.6392964683155,0.005275973837022718,-0.3128153885656957,-0.2988561012193429,48.60929102118507,22.522887141598403,1337.0428173164582,-9.813583415186656,-27.906527253262084,40.1874027564063,0.7884126679974939,-1098.1677623149808,45.04240058011942,0.0,-41.9728920589267,7994.186502232682,148.5144260681459,-10.307230815562036,-7820.642901638246,-124.63612471124983,-11.201549056910153,-399.48970574483064,-185.14101442693766,-0.06648861669687633,846.1570611280786,377.99452543721236,-46738451.67998016,33324270.538877964,2901125.14018777,377.99452543721236,-11.201549056910153,39.627939633378816,-45.28636113127445,182619440.33392715,0.0,2.7402252957340494,-174.46231051527286,-806.0742594047679,724.3642488557562,179.20922627734376,-237.74880623034278,-8606.937104571887
2011-04-29,10.223205150805939,16.825834456457322,4.199829954411245,465.0272736392092,0.019272975504333507,642.7907758522143,7.4691342610378655,886.5847888430557,-126.71703397718483,1534.9111195239498,1.4409453431331403,463.6170258849436,266.3001030379517,891.6295631602425,80.8453683607427,9506.870125859965,14.39910476762823,-0.2727969323822872,175.4145173240724,11.746776120834845,-52.71749861039675,0.0,-255.7643233220635,-23.88910491224188,-52.717498610396675,-24.833579324859254,5477.4714925586195,93348.32482602047,4.873035546012676,-276.0071272105349,-269.03632837045865,11.746776120834845,236.63082357728123,1647.324186086051,-783.1663364357881,-910.9791173346061,-239.6770238158516,59678.49361482317,67.29792657273417,304.8787924719087,-979.6834402071188,-7641.845776128249,1.3281970704200883,-26215.431368616682,5279.166637797804,-1920.371405283524,0.027047170790661212,-31.104556476176413,-1.9373678354312176,-97.46228814981487,78.90395975501815,906.3374622075567,11152.413380087584,12.665879210333742,121.18120576642195,2.0822610177591536,-22.95484138100437,25.001520744690197,0.0,2.6718208093183478,390.89372895758424,168.34247967199644,5.536545462734182,-450.17683525558095,12.475430733051837,27.903112308228174,110.88677458695292,0.42719926585783696,-0.018422209996316496,-22.095225373490393,-49.814677117464726,2750685.903647423,777062.7595288754,872987.6876364052,-49.814677117464726,27.903112308228174,7.201174473518449,-3.4716612014742054,37087409.59991789,0.0,-0.5204840484286137,-30.948596844792178,145.4597838379068,212.5247313386717,72.10559820473554,-550.9141640168318,-3250.1610597903536
2011-05-31,-15.791556871548936,9.919541056909445,26.157727507912373,492.7003186042503,0.747782906476478,2.575406903160726,644.4222084571344,8.949321981640196,884.7665897753994,822.7893134490365,-32.24520071068712,61.998831057271154,463.4241081829227,266.18929174100253,891.258543295192,7933.266564470397,-24.986652390331166,1.3353154811365626,178.3642678854933,56.09679840158154,-26.91799515210665,0.0,904.5402966150172,-19.42282082858889,-26.91799515210652,-21.62101047145455,5594.079564767817,72722.59184343685,6.444903792906453,-282.4021034925876,-34.53696939643144,56.09679840158154,930.9119776554707,1620.9138066299677,-39054.19302294907,-994.0078583477567,-74.1297524219933,54801.54106649831,64.97905218512285,321.0000396673749,-1154.9628021285052,-7770.720674592903,-0.2504560494342743,-161701.08487736306,4317.66831016092,812.8998372073247,-9.15197118473195,3.218865997273042,-1.5838841381395383,236.79785900803472,-5.624188859863352,538.2622392732756,259.608028545721,-184.2378036679163,120.88951824731885,1.3110458401799399,-133.43492390728716,-47.34276005782817,0.0,-4.024781823648141,-6391.299978569281,10.623281927978496,-12.397827809666893,-85.24388745159376,-81.21979359940323,31.07031613314666,-229.5587218349765,158.38158128833825,0.013475293719027448,-23.762441183684132,-636.0021236287021,1180848.9273266792,-876869.6489001513,1620023.2742403746,-636.0021236287021,31.07031613314666,-115.42859623023307,-1.1983376888723,31673336.29330921,0.0,-0.5469128374225107,61.84676605778097,688.6718527568228,-489.99034285207017,-6.9746446919057234,-1653.7665989613251,5616.890168632348
2011-06-30,-20.993936721421218,7.992010919906813,-11.704281342383185,413.2958300854347,0.1495963333359,171.41546892582807,3.77562061973104,647.205283403619,11.194357778930954,561.2371542983577,127.89348350243507,386.88627072862005,62.104755868952196,464.2158668427333,266.6440753251176,5805.673391864427,20.562604035652083,2.0534751122467294,77.4887697519599,-17.470768757141627,154.66761855965208,0.0,32605.110221384857,-19.24482919335565,154.66761855965225,474.26412321611417,164.67335978570176,-18042.11660449641,7.8702034912606305,964.2701509007303,517.9815043138423,-17.470768757141627,1306.1394517886833,3931.238711176972,-40663.306187325565,-3685.774991584356,-11.21988542196629,185.50617491446636,60.45271747330416,165.87947980139157,-3517.9210560230363,-8823.302592710877,-1.9070438263770424,166338.8118678163,6300.81365313581,656.7925711622593,0.0,-5.760469902973682,-1.620553444061116,162.02426377581173,23.08238273396819,572.6202208496134,-710.6832996985777,-51.50562011449483,62.53094124471045,6.38448676828612,-209.95373017566817,-55.69573420778238,0.0,-1.8707319927462152,2815.8089358040015,17.890276372102562,-15.302661076074543,-2307.214158121962,179.99578200434368,-32.406847085960635,-375.96252500333594,148.4654979246281,0.005443007690824508,-52.88364787215232,-610.8927055320073,5576861.586348176,-30207465.47847581,-13582060.60678494,-610.8927055320073,-32.406847085960635,-78.71268588436797,24.110917551243006,54200365.21638346,0.0,-0.35776721271703593,186.12302023269413,437.145405251551,288.7539797505233,-93.06846545447547,2517.2587657179556,14212.620330011594
2011-07-29,-49.13799038042878,19.433000910829534,-16.145244248635187,463.77940513226037,0.28504324162296213,-250.7100609491757,171.3992282167216,5.894213399216216,646.1955524104777,-373.33482454991565,57.39017049730558,-172.4701239326323,385.7564543317593,61.923392567091874,462.86022634131643,5774.087499431504,20.834697195810968,2.043911952365286,80.01868724771074,-17.171963688048777,154.77821684606388,-3071.1050411577025,32811.465092001126,-19.298068523280502,154.77821684606405,472.63228751816456,151.69623880810826,-18688.390795838066,7.838054710303462,953.5035503535029,518.0299127261284,-17.171963688048777,1304.7459582996105,3847.099303025043,-40639.68490691189,-3600.6519960756013,-8.737777531788254,197.6521592094246,60.67910521256896,167.39009004666852,-3434.852927214375,-8828.977068855573,-1.8434107165150402,163457.34908077714,7371.164340528396,10.415777106728456,0.0,37.75163311492429,-5.0393676293774945,38.68279444329414,-39.521402785614555,-195.23184287900722,-579.3006261439969,16.74747490264781,28.606905725722754,-1.984442846590476,-37.750379660014005,-1.7516380326906074,0.0,-4.122963390007811,413.3255815008888,-219.89161772021225,0.6577243428681641,-284.7357717427658,-0.001115198685681662,4.365615285925287,-2.569969062761629,-0.04165710333544581,-0.06821527247632009,-63.46451042648005,2.078556003492622,-3764235.388260722,-26140468.37552476,-5975893.506528258,2.078556003492622,4.365615285925287,-0.08352628527715922,0.3696323664291583,-3400320.301589966,0.0,-0.412186127115163,-2.316969956078651,-5.53091506232704,-3.188487246952718,-139.0102051529634,-115.74959638009659,5140.087843510597
2011-08-31,-62.41611366090914,51.04268993091659,-21.708295586626512,518.5427806576527,0.5162347454747577,-293.57995896519674,-248.54277493600785,172.2642728968243,6.085648075649885,-1102.2512930512048,-139.72866817166832,-237.420281329903,-171.88100435458625,384.43879609378376,61.711876032700324,5176.996384492428,58.50323907287694,-0.10227912364083347,6.177885222814583,7.603034093550674,114.98378591555189,-2273.315729059106,32137.38263758962,-22.969749971866353,114.98378591555206,555.7874483496446,-190.38186389764633,-24678.823140967877,6.315419213819624,944.0272084232118,558.1013480580208,7.603034093550674,343.3948517393868,4254.156953253054,-2299.7613653489066,-3238.107912841383,-99.34013612861666,759.0088094038974,49.66814395147696,103.31785091424901,-3120.1171089138993,-8836.892028238133,-1.764492375156482,153224.1988212393,4906.342257666633,1002.9084018245894,0.0,-56.63700191204498,-4.462206683269926,-1867.3458843834078,-46.092181084917684,3065.555774798224,-457.452182861196,-25.869762484330522,-204.66098287643308,-2.492834713350547,441.2658342197683,-17.620667973750415,0.0,-8.636454146032165,-12969.819414432699,-42.181498919363094,-16.38062727934505,2236.904518662137,-56.38964696817288,40.41886695930225,142.1583044346744,-32.2297014637247,-0.03494929885660181,-75.80727323422889,78.70299965085877,1768557.333573103,7024599.164445519,1725579.376190275,78.70299965085877,40.41886695930225,26.57553856417217,-19.270693782979293,4976436.144920826,0.0,-1.5867211163790103,-6.112065345256724,768.51943233774,-143.96165324684625,-10.171513326621607,-168.18548622019625,-4077.7995535127848
2011-09-30,-77.75122324500849,97.08431147444463,-56.17807673313127,554.4038809569495,3.469707474750087,-716.3052895069261,-287.8709660902496,-244.65440193532058,171.99196739974553,-2155.2354298509695,-41.00595268159427,-317.4870052932913,-235.70596753566218,-170.63992261092665,381.6629223247304,11128.246887340647,62.932250262178634,-0.030099464910534057,132.76356801915873,78.676324055208,199.09212395224972,-3747.485976984403,-58.490408386312836,-33.40777832623155,199.09212395225003,27.323749262950034,1386.0655919323638,-19951.047724604156,3.6854792294844225,-90.84211085200258,277.1373105392562,78.676324055208,-333.30624675576263,918.7872318082266,-633.487194677857,182.1269352002931,356.36232395355484,379.41778409856585,62.4324058913462,203.49604558031967,416.0964741682474,-8166.499498120798,0.32912713940998417,64551.13072962744,3979.3042563365398,818.0937044665998,9.095799367527045,23.851273919712412,-5.189482120155759,-215.4321354874087,-97.10110918340251,-514.1722736758461,-3030.79829536932,-119.22576969007855,84.45231051925839,3.171255938133387,378.2413873073274,14.348862357591543,0.0,45.98848730036751,-2767.166227287933,-115.45270236149827,7.485514742021451,1719.1695254298102,125.90269889057132,10.004194062076294,214.62073191505897,-9.969663510363603,-0.021006267268951717,-161.16389291816813,96.6422709102394,1532096.8125355244,3724012.550436139,-122301.54922410846,96.6422709102394,10.004194062076294,21.25157762366561,30.838662574848797,79757962.47726774,0.0,1.2632251369665681,-36.675730030698276,-487.89357543141523,-406.0075277138312,8.406875135859764,1603.1345726733653,-3630.883349995276
2011-10-31,114.13859361552794,11.070580224185104,-71.42298907974113,681.0612153566327,5.637772792228828,-881.5184984930754,-705.9934641478238,-282.1520233330766,-239.26348697325963,-2995.0442403356433,-272.145212862621,-816.1704864599755,-314.25080341257524,-233.30337441305474,-168.90055933220415,11009.148066600972,62.07772812911646,-0.02788470181059932,133.94550386478045,77.32730776423877,197.29477549164875,-3723.645099573107,-68.37348785188854,-33.27406611190492,197.29477549164892,26.291154588790345,1350.6669313361972,-19762.18606952707,3.6688932737537447,-88.94654907059935,276.3897650598231,77.32730776423877,-331.2693210133632,899.3075811361565,-624.2499082070655,178.66764093187322,350.6258029787346,378.15663258799526,62.58909580953116,203.84265461573435,412.5025308823075,-8117.450946506418,0.35809544398034343,65836.69595243518,4726.58253005272,-356.5818059905823,-9.095799367527045,-29.79744580297779,-5.385218041221023,812.6552035119626,-136.0862042324552,-511.07745099591773,-3447.1512641719264,-7.931650743424598,31.62927322255109,-6.497338457587594,-167.0761094428417,-11.821901076590393,0.0,-0.5441709005848736,1784.4666219011124,-12.252485666894472,-0.677920234859215,-967.5945319725579,-4.377626169500388,-17.530490998948153,-53.897203152345355,0.667134324843417,-0.1459111285422514,-37.672909732163134,-0.26312126367344035,-10618020.384377837,-10951496.461105466,-1585205.1906430423,-0.26312126367344035,-17.530490998948153,-0.6163677389640867,-0.450124605189302,-25597582.51312399,0.0,-0.945188250229549,4.7211452699636425,-179.6482221980732,-128.54988494959252,-15.873588609217222,-5.212532269635631,-3068.990950067153
2011-11-30,10.488109970836309,14.0866734980439,96.68140137157039,625.0659510471787,10.394044180859638,-1100.9271337881905,-866.6543672925233,-691.6637834275326,-275.4464817139186,-1015.5269687500202,-256.8596961005944,-1030.578544319674,-806.3759073369604,-310.479588440265,-230.50358147975896,9454.882417452394,29.81494341811526,0.544884417810326,145.10396521997814,5.837094130693364,225.6719533406536,23744.44320381849,-14644.647760915957,-38.681497941767894,225.67195334065377,16.032097732328914,1713.3008551608093,-32757.152652731682,0.7777155071619879,-58.26654920401144,214.75731856933004,5.837094130693364,281.2662412239203,289.5288949171236,-596.2960501845753,245.7750572436105,401.70093336474366,208.29591037727357,60.124806348742126,213.67421672368192,310.93305721395393,-7994.585224122236,0.31511588886135966,46601.46149611558,5948.638470698479,1087.69829770473,0.0,-90.46413346096233,-4.31563828461374,1001.6788705171357,-158.58415199141018,838.0245817719953,-403.92200966862083,-210.93344042616195,376.191899233193,6.527541590381432,1816.2469646669724,43.24872032556732,0.0,-10.54657719422272,2080.36429830853,6.8494507110500535,-10.62609414433257,7592.477407075465,74.9664781926054,-79.50218693238139,682.5778686695649,-113.18283228504309,-0.15584591027663564,-216.7790527645475,78.7122146120459,-7428966.06957221,-2378340.685510516,-2493687.583059728,78.7122146120459,-79.50218693238139,50.14923523064353,4.454107993912686,2608926.923588276,0.0,-7.862609060409227,-53.23447598106887,-1241.9996880562194,592.983257566968,20.092695365596455,-324.0986916875936,-5388.879581556555
2011-12-30,18.736155493517337,14.321808396928379,-2.5434370019388686,664.9119974976923,0.007131612528824224,1680.7058991659123,-1123.4551190236518,-887.0332701492847,-706.6135461633123,-189.36443714093204,745.5177829740933,1427.7152251222717,-1048.2612135693053,-820.2117071786146,-315.8067979978589,3010.2546923023265,9.443954569551245,2.1372430197078573,265.06387299116653,-10.427144727390932,189.87779866497937,0.0,-14958.899011430236,-53.232837282260064,189.8777986649795,-10.235096855810859,-523.2454867893316,-41248.915414500865,10.078470683686948,-445.96569927982,171.8249023648789,-10.427144727390932,1335.940249643765,-593.9016640060535,-256.59288016901553,740.7783370584706,125.40382349798786,1253.4529466656581,53.27351658903475,241.0788799593534,1089.5111193367375,-8095.565661433955,3.593041368191795,25636.75060887463,9486.387449537466,-1904.104159860206,0.0,-114.44477179775379,-4.811558385688841,3440.816426783639,224.01560674065513,3631.9711307989996,3527.06156320559,373.68453265701237,-218.55417291230515,0.24899482719117927,3016.2957848790447,37.53183479398035,0.0,-63.71064201460129,693.7592778705002,105.13963076106131,14.403221665657526,16960.292017185202,-9.07350444848771,68.37587965286684,936.4563490682376,-99.88758023079305,-3.418485019053924,-1794.9381074777393,172.67569715019152,-372277.7382968664,-11436773.650861025,8139022.7567587495,172.67569715019152,68.37587965286684,24.424425265378545,16.553139688443423,139321215.62030125,0.0,3.3258228965569145,40.81651537962708,895.6274665180099,291.58465791522394,29.900818515260426,-161.94216737753777,554.7958659069859
2012-01-31,46.7198217569964,8.795015230872515,6.689629880257264,543.9215631710089,0.04932099766183872,145.86613417650244,1683.074449642944,-1124.2894375224491,-887.3473626140722,958.7588205935773,-1.99551290754125,-37.24976475763807,1428.2308247284695,-1048.6397786076252,-820.5079152919545,3025.324013729375,9.51786569694835,2.076842389284868,264.2618491983901,-10.435955785839225,190.35231293576953,0.0,-14997.990466203195,-53.576889786101354,190.3523129357697,-9.76327383043613,-521.130018059511,-41200.58999474368,10.110018131577053,-443.6779102723186,173.12873966038748,-10.435955785839225,1327.66962681597,-602.7070208388247,-256.0576641841548,754.9695364699514,123.42294579466707,1262.7359735620785,53.534229925662416,241.80093493314627,1098.7076872337234,-8136.145630511334,3.611332484765895,26387.532877657493,8868.804948771252,-2973.152824287406,0.0,-21.978001636749013,-3.00738114684178,-388.04690874814844,4.795909234784631,484.44040478647185,-463.47191300076884,17.560689060053846,-10.66303425253227,-2.497946255534604,5.09123646624721,5.059901434900894,0.0,-1.8644368426782023,-70.43385421394487,-15.025783328296598,-1.551236389575962,-5.041042450713576,0.63453635209396,12.92550899168964,6.713932102869876,-0.38130225059012446,-0.0035110902111492592,-20.746905147876078,-2.9544573067254305,-2649543.2659060955,-2727795.973615408,-298439.48325896263,-2.9544573067254305,12.92550899168964,-0.3299246215603091,0.6574264658407003,-4035054.8580789566,0.0,0.07308277319498302,2.300099424141081,-12.001588509678186,80.1396627072827,-30.873588333274938,8.04912290529137,1543.5524420894312
2012-02-29,33.85880737763687,21.48884971617201,44.76545000374198,430.405547167443,2.2054254619180234,261.61472671839203,146.15416561935393,1688.9134499463185,-1128.8226775636456,2767.8358775335983,50.420061094988164,98.20361951930961,-37.34775372144287,1431.9879184846259,-1051.3983228824363,4147.231792021537,16.15782528681076,2.0745659172821647,325.4987216899899,-35.02769009748551,124.14404436647095,0.0,-15319.388636840458,-56.27996554337951,124.14404436647109,0.8880347985599162,-465.64292540855763,-42609.08463760679,10.707993160040592,-439.1532279861844,179.28960089175695,-35.02769009748551,1074.4884581684914,-772.3956414740369,-271.18823514162614,933.1212412545498,34.0542503818644,1433.4108080358312,55.88418815932715,256.2591626962495,1209.4745668710048,-8090.724919573606,3.5500054090260535,26363.94372326722,8611.487227303987,3414.851262521535,0.0,-3.7041935096392535,-1.8650642009439622,-149.5279994218712,34.9470411236598,-2402.0868304161277,-21.44975471516227,-100.71083099578618,207.18366133779637,0.8037416808769319,-525.4680535545122,31.12898318815337,0.0,-0.22381655169586168,5793.527326388983,38.70389531774981,8.572801657966892,-2360.444875357469,-93.21895374807488,0.6490605054332264,-80.92036946856206,-9.402966008052488,-0.02833765875728833,15.81047222754978,239.15188180416044,-2207220.8215842247,1808660.307689786,-198165.17737737298,239.15188180416044,0.6490605054332264,21.61052857020391,-2.8380044305732497,44737720.01827574,0.0,-0.2565263058000369,45.54926303598643,-561.6429136507104,331.7369186877404,-0.5862544279611939,-32.89540262819355,713.0340357219911
