date,excess_log_return,illiq,coskew,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,chatoia,chinv,ep,pchquick,agr,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchcurrat,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roeq,chsaleq,sue,chfeps,turn,RF,log_Mkt-RF,baspread,beta,idiovol,log_Mkt-RF^2,size,max,log_Mkt-RF_lag3,log_Mkt-RF_lag4,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashdebt,cashpr,depr,gma,lev,lgr,quick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,currat,dy,pchdepr,saleinv,rd_sale,roaq,roavol,rsup,salecash,salerec,tang,O-score,sfe,chnanalyst,disp
2013-05-31,17.173456176427077,0.2343760029591307,120.23737448116444,-0.6799550490251477,16.328026928827764,41.44428867525611,141.14179649225377,-1028.4248196077156,6.141086862031381,-591.5998164937998,4.9778960618882735,67.20803862030628,21.803548114655378,2.639027842961786,0.23570865456515805,-28.542544341553867,250.7215266402775,30.31410689414148,-33.45937068746352,-20.87784885447094,30.31410689414148,-14.58740320210229,-28.326930983906717,-295.78801973729594,-2.8350196929573137,-31.944296546480135,-43.86127268110017,190.00725929484634,247.6823302421593,69.2262538642787,-14.484466732720438,65.39503874343251,101.8465339140541,14.440443910679114,62.344905084068614,-4.33091851262828,0.2279470485930055,31.070472477094683,21.50311283143151,0.0,-3.147427875429311,25.06887440674555,1.7340287050285497,-0.04207866710678232,-0.17267159763618106,-3.0374905937017047,-2.3404871039581963,72.21638775252151,6.71401246631439,-18.466246766509812,0.2847669132291273,-324.6887414466987,-76.607295654989,8.412091854829157,-1.5572997686435408,-10.440248921076034,-665.2520610105757,0.8737084102779988,-8.23376746131737,-37.89791706087931,77.10039448774067,-30.438613990065733,-42.93212971383605,-9.14251459371036,0.006277203870041825,-1.6924044138621355,11.880054099924777,188.52419077000047,8184.785223981831,10925.949140131124,-2780.167073960649,11.880054099924777,-28.549293273513285,0.03712400875285837,-23.60111260360098,103407.73955000564,1.3653892735211102,-2.433055681667298,-0.4094538130719627,1.6368269524959373,-641.6054882608996,-379.45555229268666,9.361511114021255,230.16140066612297,2.614831237399766,-1565.3155957538406,14.984641643691191
2013-06-28,-9.838496667362143,0.1928323137218318,386.98258809888694,-49.85926390026255,-0.20822516609844383,15.83584432342159,40.6257796525053,-883.0055036092665,187.4868709099987,-679.5477975345511,-16.7381861007065,26.001160802219424,66.78866834078252,-15.282523336501953,-0.053172540635290096,6.057445057937256,-7.967754049424681,-7.991390972032409,-19.242471471784075,-14.490769730770701,-7.991390972032383,-23.122936852665134,27.82811236302286,-376.2546878432431,-2.9816086108425983,-22.053207688345438,-11.281407089268244,234.84321682177207,-6.682362376493291,1.4947976690851998,-23.33667460096407,0.38533335154456694,-72.57932510581989,-19.23078092218858,103.02519816111887,-33.1172586621619,0.09239095628974131,-198.88202469872883,-290.46408793620924,0.0,1.5813871090632117,-1.4182324357144722,-30.970083262585376,-1.0180704503368503,0.06817054024402605,-10.614514839352978,-3.42368448438188,-70.5377195837612,71.67666702745994,-2.1705175674871953,-0.1393902874000328,-1347.6313110824337,132.03299717234927,-10.967791083649672,0.7019912633273426,19.0794061518491,-1214.3630795105578,0.4614722588358404,-0.5413633487178799,-6.7039775919907925,-100.51165241025807,16.757928987631203,43.51050239460176,101.61599065666329,0.0032398843350396334,-1.9137289084507927,-78.41113929864895,-1245.2789209658395,-17976.738889533794,-7709.376641419658,-5158.788221557334,-78.41113929864895,17.19249093994904,-18.03710001115925,-69.3613401607118,-191395.07643048093,-0.6810799403911254,8.919858813276228,-0.516473450251187,-60.35878295882202,394.853948946175,563.3446584278618,-8.704628358972286,155.23635756174735,-24.11252465996789,214.65261010061658,54.53966629544493
2013-07-31,15.302555741263323,0.1912412832982748,-19.505759192365232,228.41684717842398,-50.800893997356525,-2.1607853638892527,15.870597274383659,-801.2758830818498,47.50266478930956,-587.4146921905752,2.647043742675435,47.64477388790248,26.537197036927203,-15.695563450262034,-0.062007602034686325,5.584747886092347,-8.38433114296286,-9.146406636627368,-19.18990642382164,-14.546238444548719,-9.14640663662734,-23.198566521476128,29.683037795289778,-386.8798112423214,-3.1669911231881285,-22.489687965209292,-11.679657388030604,239.06698067144475,-7.0362159877077595,1.2175817581080732,-23.60227161055105,1.2402976927425016,-73.5897225367146,-19.20821664134964,104.76270689969643,-34.069934115520475,0.096030635622803,-208.11958717860142,268.5758604756901,0.0,-5.167070562800706,31.885664437804138,-12.553379950257238,0.26786989034714637,-0.07986157778841883,34.85031393543409,45.172507690790525,46.49807750113449,-69.51567581989819,27.937668610808828,0.3135895983022552,22.250728012171066,46.05490222684148,10.967786028024761,0.08959913286959731,2.9633205435098944,-2.4599785869022526,3.179671651145952,6.070525333474336,28.31794573654861,-2.57721440426878,75.03903190091387,21.283997866076902,-0.9864440294280001,0.030224814087255636,2.467840763846141,0.37735145996334296,-15.717509307876526,17275.54269824212,6359.929282161,9412.162928516394,0.37735145996334296,76.38306118517721,0.09407185185024058,-0.44690544136899835,337245.9576261379,0.46153618093718407,0.5648216868989451,0.8720653513652259,-7.784344192242685,58.36222665728201,142.12386313534353,16.063578820485418,-109.58299685359634,-3.0413033190340144,286.1960618174721,23.75665652332026
2013-08-30,-4.522417511130752,0.20189848693134044,-28.35896828282526,-125.11439670614367,225.5832389930264,-50.371383378635414,-2.3962809034630923,-599.1980782225737,245.61792942072998,-729.6222862993953,-9.545693221497478,-20.588241705851722,47.09413194988031,-8.609195828604001,0.06158350859012561,5.944464952320848,43.04967605760452,16.196089334841034,26.868959271770684,-20.129623607807822,16.19608933484106,2.392976499361198,43.65608204770554,-259.8770217066342,17.89645450748359,-5.725957959703378,127.82097348245122,263.5831695996077,44.7508413507227,-12.32459831746248,0.649560737613422,49.93057317574222,-23.800942852793412,2.7760353703340783,114.0664975823511,-5.430282316881257,0.11738984918229521,-194.52365962623008,-104.53360869483436,0.0,8.747022854073975,7.017632523596717,8.225265484115539,-0.33832374408081733,0.3746311897997726,-19.939837313483622,-31.526269901127904,-41.935073667868735,45.26357778664564,0.11159016550038814,-0.297456206958433,649.7605313712402,2.4924593370117236,-2.4836721485912676,0.5967918253907785,1.1760802360169293,78.5981787836563,3.168524092444102,-9.956038838089228,7.037578849470719,1.7722843762961276,56.208984882288405,-0.1321752187450329,-17.899917750107377,-0.006796156424396349,-1.6971470341179895,6.535060814743943,540.4356527020562,-2858.7391121848486,-580.5164531999617,-1836.762445836619,6.535060814743943,53.17910666456737,1.913695407607559,34.718381499910016,-231714.3144295253,-0.2591107994513351,0.3425410952696808,-0.3628899672304726,1.9805340254325188,196.21549682508385,-67.82949877776537,-0.3111670672476521,-45.143081558354424,0.3470090448856151,123.10147140079152,-13.686102865157068
2013-09-30,3.734203701519212,0.36504008151791817,48.1765762069447,202.32125347372215,-127.83653094039005,229.8732022546883,-50.3665158359406,-698.4683579180411,253.1503827272744,-231.06598057291302,-22.438554896493816,95.42167021936689,-20.959847311505666,-19.54681183542844,4.488442941568424,-11.522146529244113,111.29597966243911,2.902135678924279,40.389577354812815,-32.31217305146559,2.9021356789242923,7.334197742047951,-57.603648006316455,-133.80025999081496,15.964548934822792,-5.941193843685168,106.94991935607312,239.86092249202812,121.47137459211673,51.246762710144765,-143.62895958539283,-22.966429766516534,-37.53668114603217,-137.28373204417161,89.72000020907853,-49.13997227122567,0.29153092917933093,-245.15168151285997,341.93725883965953,0.0,-10.777744259103278,-30.974115353121277,8.902691961058139,0.13438080628834115,-0.2944579204346758,30.780957149337837,39.343501475887166,21.713652858412708,-40.673822938812805,35.911363575473615,0.8884390315895025,462.690470675484,-120.3184566958605,6.485732509366926,1.0795261754780183,-40.29115215069977,-2975.028756474404,13.68827354508673,-8.78154401427281,-64.90758115888377,-38.876550963430084,278.2963435981583,-76.62431661602011,-27.731242591355382,-0.009407556917550464,3.928116162722816,-38.14354238138971,17.636205899857202,-13074.156572292908,-21718.330247534264,10081.512889663514,-38.14354238138971,317.86045282369696,3.3871496419062623,82.62020141668404,-773544.7369020097,2.1028740837385556,-16.600979189886505,1.153935685347932,96.34936476984406,2135.5080470651915,422.06008562069655,9.462659989071085,421.77690239976073,-3.6629076196693067,207.9342349167241,141.49620220260545
2013-10-31,5.811214402627725,0.2261240064013661,-22.261715358908916,-47.7101651542887,202.09577578222462,-126.53874312082549,228.07303601360798,-185.0178470773213,74.46326355053775,-187.91864817185035,21.12019318035826,-47.46367559814759,94.95085341012616,-19.38310932274061,4.585875775987242,-10.766781403455555,112.13752551693744,2.763118827114614,39.22560733682592,-32.46363018733639,2.7631188271146274,7.267971357019813,-57.702775489774275,-123.3807705754869,15.969305281014426,-6.341274890058732,106.15439992304684,237.4907627693147,122.49416930464827,51.316379724507115,-145.270674721652,-15.894224459020695,-37.94475267871422,-137.7904754278392,88.90534454747394,-48.6655307173833,0.2823671222202593,-187.96950185520575,-549.9207632059192,0.0,8.4671677658305,-15.574476072969091,-11.705441200348417,-0.019218665173148963,0.08032323050769277,-8.566292982579398,-17.170392826477837,-68.80058326659099,21.003648204094812,-78.15831020472342,-0.1179615176264659,24.638732361589973,-20.375583247910072,-0.18555868417263355,0.11766022685750421,0.3828151332568126,162.13974572928691,0.7770247304744657,-2.055394642436738,-16.37423749983259,-1.2578183586771416,1.380322955007614,-10.29674967204187,-0.6380101884443263,-0.001106224993372873,-1.2994518886365682,2.5405140486057185,8.349786785759846,-3231.1533769532107,-2223.5956418643473,-1224.5649597868323,2.5405140486057185,2.9029638716747286,-0.20768632480180393,1.0974147335172262,-37385.793417509645,0.27425740360838446,0.0847320259131763,-0.4369254764434771,2.074186016587788,-110.33600163742994,-56.790708813336096,-2.537348485634311,15.425247539611519,-1.1928837746327723,-228.64654126109554,-92.80179306471825
2013-11-29,3.5028279917568894,0.15412572000372726,-97.15072412674434,49.390625720858715,-48.50093220539869,203.49248540479016,-126.37861309953128,-325.22844787618385,269.8349208092045,183.7349031912796,-58.76065299444235,64.22003955320027,-47.67727648633135,-31.499779533251132,4.494386019843746,-11.540357850145593,-24.166987299596432,51.60877323560809,11.64120005618292,-50.914139114043856,51.608773235608076,8.356356863160887,-29.30852361779378,98.12148677751912,9.322198716262594,1.175789203741712,36.54165626272169,107.35490751185286,-14.018906221860792,67.05274008472064,-142.32273980247922,-163.7011772074126,-75.41161078828942,-163.1068340400666,25.138019326390904,-75.30874740237422,0.36617267992982716,-250.34580470600278,1394.6886458596339,0.0,0.529530108468169,23.471392158354845,1.7642083287580874,-0.1768801821756547,0.04082243309498915,7.774662116732998,-0.7223236236043249,116.23459099715743,-68.65788389499693,-82.31118258788456,0.3929120060175615,743.5828894732776,-2.3713371969122363,16.676020814089043,0.010740337685557932,-7.285715374673828,121.47894138935584,1.0675540408993243,-17.655452258980176,33.67085109206357,183.01135433021807,-163.57659244992192,-3.8393823572465635,-13.901851768201297,-0.04258533522901731,1.9570148609374485,-1.0620366422759133,615.4882113022894,14875.539030685672,40624.03544754896,-26487.05804668751,-1.0620366422759133,-165.07878512229354,-3.3279240668361165,-33.58698930310409,-831177.9525039829,1.8103761540643681,-6.495484000832954,0.9890576418711774,-2.0216794918094365,-318.79026650835476,-229.80977354852894,10.1522293247167,-204.17909289544332,-2.6008263569644363,1771.3946591556694,-0.17212513440279054
2013-12-31,-1.9164297968974722,0.21609401498582242,-71.23568321651129,85.25049380190119,52.54684816775412,-54.24428876924755,204.24874648683357,-382.72035852704727,125.76128384434249,245.9407756445531,-0.24991318060610124,71.67109954049829,64.76956292304017,-23.285006515040426,-3.9204834939710502,14.588501675670507,-95.011093740981,102.22014840904619,21.67459266888988,16.11006062607669,102.22014840904615,23.515228482417328,53.279167473752736,-1202.0102406354924,11.262847934882783,-32.893742113237984,34.46966504302827,118.92754852567262,-106.76647398285287,-47.950861412037334,94.1939281139235,-262.75420246139714,-108.53309025151178,100.4068158053771,42.496040905463815,-48.582693563019546,0.2716587933642721,311.79302159666247,-1341.4888040665496,0.0,-1.3127979799856488,71.1544801136838,-2.2964926927296574,0.9046758351605391,-0.09498876239569343,14.849283758513593,36.101576087404794,-143.46340632035094,117.14459100878116,-42.902631014704525,-0.751051097670524,-749.3727163066228,-37.679151886795125,-18.74790068725781,-3.3816105309160016,9.669346820556513,-155.97633500512745,-16.45936794131123,-0.7554531243615088,126.42356790933047,178.26625621281624,-137.00397929164092,-96.4026057589262,14.772266866363964,-0.002983972205669927,3.052697359657401,-24.64844090571363,2235.5750822940563,57909.178201028495,36694.970431611466,21771.798787505133,-24.64844090571363,-193.84932241061915,2.6633800498538385,-264.0136558550885,82088.54750674963,-1.6234405752690009,10.356266584665024,0.9662336809225209,-144.62227668743418,-606.5424938802134,-443.1014733491247,3.9962530882791043,-434.45721577164113,25.238945004688556,429.1764813998937,893.4610098087746
2014-01-31,-6.430664014949131,0.15503769838956954,-61.701563906617494,44.2619252010415,82.42002998870407,51.67331913107958,-53.97612199735836,-205.72375493241282,153.249797968222,479.2457637054814,-1.3981163727059314,54.168553227528825,71.97246169936771,-17.017639463243,-3.9998913947321055,14.927311360747586,-94.99520972696007,113.73601279836853,-58.98848871481573,10.322427911856645,113.73601279836852,25.057746674678224,52.11570266473989,-1162.6676514203943,6.171667439506843,-49.717818515788345,34.19935711968181,120.42243546613207,-106.95911201798884,-54.66122174466941,98.66916315134424,-280.22006676757945,-121.56083966971497,122.1696349205609,43.344496824657476,-29.762871699006187,0.25194961492511836,301.10509714231375,-17.481421988092734,0.0,-0.40226787901336447,-66.5509224720936,0.6938987165400476,0.10086641974143973,-0.02379655805251639,7.359273735736679,4.684621138765863,113.1271509137984,-144.4817346093593,-0.3333115562185185,-0.7500339452736347,92.66267842249772,-12.926373311474208,11.786699655386087,0.0033515075435262,-0.06365759454507725,24.874670668604608,0.048450090060470075,1.6630016698751433,-1.3766969202151813,25.758808815266377,21.997998744287543,-3.8722941808384803,-11.942652059501796,-0.023158450575233358,-0.12162250859218204,11.835198785496658,-22.207306970595255,521.8292766655795,3698.069568873034,-2757.481798562687,11.835198785496658,22.920454193364094,0.793033890200622,4.533688545876942,64966.180524457246,-0.06148576231032621,0.5099559074582452,-0.052537648968652206,4.7725237224371995,12.620420210507291,11.129079092932443,7.623552923067223,-259.9254974589494,0.3302980038939851,190.5774431044714,9.803419965729972
2014-02-28,12.775483798885242,0.1503276925187726,-17.208362471581523,-24.20162342691257,43.755405541528276,83.84117341160079,51.52210069081217,-487.96671473550396,21.923918936739764,1100.6140655605138,-38.180284438571164,48.54836420206391,53.99263191811169,-50.602808186347474,-3.5002502143157437,11.17217900383708,-78.79793864845801,72.33031489195531,148.55371302180316,26.898374057583872,72.33031489195533,27.101135364793976,16.00037555747924,-1146.7877714577223,2.777738842037989,-45.12079844402576,18.024980653275257,110.23226377590557,-83.13735189685892,-25.832067122266203,-31.01878682283173,-277.55636445553665,-132.24787292149574,0.4069495337699607,33.75761245506787,-146.05860684053397,0.10654092709883164,320.7286647240043,601.9466221317704,0.0,-8.128865291885937,-31.73446753871883,-2.8490020926934108,-0.07033124051298145,0.048974736015747186,-5.707997953970562,-17.727382929621285,6.6968137141789725,113.11810511698228,-22.84378739099327,0.002851995283136066,233.45733927894298,-24.882486128906976,-12.268674632542684,-0.0023410677852959694,-10.342194577694897,14345.397100325228,-1.4396689931362232,-10.206947318253697,-23.561712942418353,-73.51644736491457,32.74034371210837,-26.15814160548814,21.857254588129663,-0.01015099627413818,-1.2234362670966021,-22.46022464842349,-459.7238824330798,1413.7875160071999,-5784.072977606091,7557.629267913406,-22.46022464842349,45.374103112971625,-4.346626956245616,-17.941919409526207,-45712.91363919899,-0.05035738959356095,-5.5807062804211895,-0.7142864948019536,-7.547143873130949,2648.9438210763474,126.28856424443347,-12.571393441656369,275.338717426067,-0.7863597550364778,-562.3150259275501,-9.448079620555745
2014-03-31,-7.812440600807111,0.14375830022380073,60.62534180857554,-79.74869798857371,-23.608828347246853,43.522997681440444,82.03993077634183,-315.5204364736335,105.90353023032444,919.9433621453293,-34.72737905599992,-58.527494246561105,48.03806881607361,19.662574145336006,-0.8035840097053104,-32.92004243054468,159.84447265681493,-42.316122305556625,168.05633467102876,26.59245745813963,-42.31612230555657,2.051700766861483,-95.47942804339458,-1900.5433378788612,3.0577325707976817,-0.8092179995573672,-44.171122961467276,205.89529516504047,161.76623787005101,87.51555425797036,139.71833459482224,227.99329386964266,164.06709013273135,227.58365361726499,-56.12341118223001,155.42675122374692,0.18134272687072236,131.91021373932207,186.42997459055755,0.0,10.433859577078522,1.0969497344561745,-0.24945613582613646,-0.31704691010152075,0.12085358900811691,-18.41394739640441,-4.781662548560973,-18.313607822871617,6.153997134208154,12.804083398531589,-0.5314926149776351,-331.9123103331963,-243.66692286026398,18.96909403994198,1.9539442052634417,-29.541966426560606,1011.3982169694555,14.44366246448638,29.287466030379335,-291.3550015628996,-375.393524196636,128.72947266871597,9.298954114459605,-11.651658132787986,-0.22220635029687918,9.39280957546282,-10.495227157803377,-681.0757790526136,-95952.7618134073,-65334.03316087421,-28767.096822426014,-10.495227157803377,132.85509946672664,0.874625894696611,1150.1711668544992,1039871.7796398327,-3.9500162674180963,-27.325879761927425,3.6744323519398634,138.92424192642815,-29.619461398041494,468.5335957871612,13.444791400630606,10.912231186995996,-0.03762745880184415,-774.8481560397004,-564.1980697409541
2014-04-30,-1.3404355025886825,0.24478218311819722,158.9185458158163,173.2536015881633,-80.60589587722203,-23.386798283165497,42.28432817016253,-417.57278179681816,-32.62493148982861,1013.8139048156952,45.56234525875545,79.95526164984652,-59.39504670801635,13.602988274735015,-0.5896496927572357,-63.22009232092146,211.8086384888242,-88.367112956986,137.68541586620898,-27.705231692653847,-88.36711295698596,-32.43636511285425,-167.4783968381904,-3624.7733215837684,-3.1247851585586304,-14.69936767493034,-143.2335975589096,206.74036422861514,211.76302962423298,137.63045673976518,115.65437434164706,382.31922630481716,163.51571689214558,186.4164941160819,-83.34710778535477,141.1714894173128,0.19498687046406762,-29.225771811689803,-548.4691517368267,0.0,-5.404790661488528,13.430808284459872,15.822534551595822,0.24735653331395469,-0.2690361004625679,25.69488107554912,34.590121080072095,-4.674974808961117,-16.767637036571912,5.466187461971117,-1.03979269643735,-324.33771340729936,-55.354437299355595,24.514324980446418,0.0048194707710154105,-37.32437912954499,3072.363055940272,4.175102728384957,4.6632567348366365,69.61042465498292,54.745951242105946,-13.110883492731773,5.671266267568512,-34.78300058723498,-0.018625274800521785,7.800515087769043,20.65836782550489,-638.1287326680704,-629.7309024826391,4912.142597137776,1815.422457312001,20.65836782550489,-11.974790907474926,1.5170647435729947,79.88854511812804,-15609.620703097433,0.0009081096787575405,-16.05884975308789,1.8538439388835286,-0.5847977053198292,-1599.873301116716,887.1093939838984,-16.63388799863867,-44.849930617675454,-15.425489595002826,-172.3670039108872,29.796328530720302
2014-05-30,-5.037925986725955,0.17526427047715631,246.81853437320692,-99.25948749042304,172.14218668633558,-79.51988720428298,-22.650830517460452,-359.30572296540066,-24.461427102990633,1280.920501727864,15.938631272562262,7.482460270594935,79.25998457230342,29.37111606312059,-0.44792452097574187,-60.01717724681182,49.994973518349255,-22.19694408795348,-13.513376041363193,-26.3816867062776,-22.19694408795342,-36.071401096627085,-146.33941375441358,-3059.2520913679105,-1.9742570861140645,-28.570813027624194,-133.39396536047724,205.48698209364755,45.674054105365784,139.81234942503835,195.2194407240503,220.64605657927288,96.32671390613291,215.54056388214113,-78.18484056610913,178.43223140129408,0.21190461949853154,-24.364977403502657,209.93611077061473,0.0,-0.818700675781151,19.845677332920943,9.134030397132221,-0.23435051293840203,-0.0019607383977826064,-15.297200410313962,-2.5112688087909874,-107.6286943203433,-5.8908174277267875,-4.23986300354693,-0.4754413181294403,94.13940651014309,-16.76297311083897,1.997316773038392,-0.9949554524701041,17.380038435324018,-11349.79319397399,25.093334640028445,-3.051620555139152,1.2108873234892599,188.76546698918457,-118.39735616041116,-5.893309348540015,-22.784101768178203,-0.012193625390934715,-1.6609046754102792,27.121007827850047,25.74062957997762,2024.36561504181,21442.008959756466,-17733.63169946341,27.121007827850047,-120.78340266335726,0.9298570732019051,207.95420760833895,-32532.144599042833,0.6071176644173377,4.980501578625439,-0.9567228554961176,4.67130672577737,-2633.5826133543305,-369.66496781868955,4.9014008082442615,3021.892414393391,0.017424066354944756,-11.041900942395728,-68.41778377770368
2014-06-30,1.4171921487556665,0.17952914999288108,455.5069017586129,-16.327086910989557,-99.56887578758608,171.65363755160197,-78.92268066802082,-452.65835381831397,-12.24352291286231,1466.5176088864446,4.258098551504593,-3.30988692248795,7.46763427482408,-2.26180407489142,-0.49034286906557295,-7.01552950062905,-111.92853220145886,11.891512057508772,-32.19085001516797,-13.092063915022267,11.891512057508786,0.4517052516356823,139.7867905138716,-569.8111024041643,4.196666645786036,11.828205235205836,60.06651715340947,197.8481370275517,-110.74871243632904,28.768221033309025,34.542786485276736,-138.46416120988647,-72.63843954107149,36.90049641863671,71.73369840189072,6.096647122876362,0.37697121113506404,-14.678157031153344,-453.3571221605489,0.0,2.93532438305288,-22.616005993252628,-20.272483388715784,-0.1679460601249616,0.05426583654751445,-3.4553136898503,-0.7335302073133221,137.98149389235965,-107.08810766024646,-9.264113582551659,-0.6077950882077221,-326.5486380727275,-2.9561216889437674,-30.307895264719036,-0.016220270058641795,58.188627811783945,-2105.308362833971,-20.46583114484011,-6.188852854658819,-71.07791645291206,-82.84883592883338,-145.6285188038396,-8.952077071113706,107.60585015011318,0.014919153449093336,-3.2584975614901452,6.5035368095220605,-1629.8367011563669,5097.4547682655975,459.75537469319534,-1988.7086698858766,6.5035368095220605,-145.78859635641538,-4.831497850480291,-1197.9265584794289,-66903.2878886424,-0.403731721136122,39.233924700749924,-1.7970890259288552,22.671074502489397,1257.9435585367946,-414.53686794776877,3.702431388613604,632.2182908268651,-2.6320187728858677,951.5999655973101,-418.01515021038887
2014-07-31,-4.081816529407106,0.13926994136431814,632.6416623574395,-59.61644275158314,-17.43630368737729,-98.78795953398055,169.23213490588023,-576.2565137766135,-161.22860434124493,1181.8082076977191,0.3718218971547149,35.31253683388156,-3.2935443148327903,-4.590067328762124,-0.6788497129736486,-6.357677966459401,-116.23419988694677,14.213994007633769,-20.16893459972662,-13.658997488860395,14.213994007633787,0.1558292141826907,137.1173954995454,-699.8671404876029,4.1687733591404434,10.444965087542492,63.46935060363751,201.5710774455172,-115.58359704409281,42.62173620391975,31.423901702370028,-172.51436651463138,-72.65308782095163,33.806483728872436,74.69481941073009,-3.271347398365541,0.37642431912567975,-30.270633919835856,464.48475695630395,0.0,0.699182428980357,-9.918831665451037,2.281075610790026,0.07232638872067199,0.03244345122038376,-8.593198556216294,-28.030810188029818,-71.6721734632254,137.47425823210946,2.8046696394393393,-0.2847197300692009,187.42261192429578,-12.585903627712469,-5.472178306410228,0.005288495523192438,0.6380113403826044,1911.4077223786035,0.7451630527991426,-3.3831983058507262,-7.381621231288932,3.5372108939446107,-20.250474806070997,-5.363580594115604,-1.3537323217147588,0.008087355872533175,-2.104809897646163,1.439380601513868,217.0714472172251,-7263.846256047604,-4171.3949661619845,-1555.515766509925,1.439380601513868,-22.26107942728595,-0.033241161918828865,-3.040812493173661,-97221.07607342303,0.3058479610700502,0.646259584463543,-0.35610193248015065,0.19497852713094233,389.4884774117936,-42.165822490726896,-4.392569286926346,47.40175447832735,-1.6351996587854458,277.9860059108424,-44.7876988991203
2014-08-29,-4.815915930122395,0.21228456858453354,1998.248549170454,15.784909146407022,-60.720396467328854,-16.87570605737412,-99.33317998174454,-499.56699497846074,-114.23359165572873,1076.8932602991008,-8.725497083192327,44.671312538468996,35.35305727623704,-0.04380619674937836,-0.6850637292656896,-7.641518574400315,-55.67075733066928,-7.566430910332833,-29.21763922984743,-17.624459145810302,-7.5664309103328335,-1.1720100112937788,85.68474695069277,-704.6598009289958,4.289872019848508,10.954831211788894,42.34136979800754,152.2172727971648,-54.97579388920825,22.577730006268062,31.44210590914616,-98.08057302928137,-69.7724355422489,52.78432971743166,51.985619963897605,15.327063065809625,0.33347461087506824,28.037922063953523,-558.1655339588308,0.0,-6.092776302636927,6.426249378295395,0.1853940245243848,0.007146413215171066,-0.031352697305119255,1.9872031331701692,4.609690294423785,-10.728086330382498,-71.27307508218534,9.43003845316025,0.4957671641230891,-338.4957187895875,13.078479699500122,8.496928586697777,1.2486378016692665,-0.4828907879750233,-300.8078805965579,3.5094974969418615,-2.5165067713728604,-4.215844775965593,-37.71143248397853,90.57046485124192,-0.40616069368019225,-17.08243390304726,-0.001331133488765568,-0.38983051030902516,5.6546401573385126,34.558225801692856,551.3661962953629,-116.31131668732269,498.27088740299223,5.6546401573385126,90.59401079339887,0.09617319752633247,86.07259018208798,12158.165901508182,1.4271792306491946,-1.6086624123648932,-0.7058162683295492,1.8537044949014927,10.110840505774831,50.833106987106476,1.1511040046884773,-739.4867331446876,2.2273803484402244,14.0133305812613,17.259988132685123
2014-09-30,-8.360828549416734,0.25375334748039763,1674.2109211446755,-50.78237952795477,14.914913720604444,-60.80074191187224,-17.726668426933035,-616.3915809093621,-151.8515622681109,837.2429471320016,23.607176823583472,-35.56985308832759,44.464931781385985,-4.654948517054138,3.3102024007587696,-2.0277657813055665,55.15705243320959,-25.213293516836142,58.81190939213751,-27.003822279364005,-25.213293516836124,-5.444423911362572,14.338926388417168,-110.83573593464175,7.912595609558845,37.28121855333656,37.77568466540513,162.44043642368538,61.360607570768074,28.11670187549991,-123.56083970118834,208.00810568821964,46.84499991962136,-68.33585954152221,58.634618725750684,-1.9061565990561817,0.17563797765344186,-209.2097772491537,-177.08052541444943,0.0,8.15336320763869,-8.357221913388642,-16.912857471379397,-0.7459991211213755,0.1702516293132568,-8.010055963683953,-42.681357470878055,38.48705030325795,-10.721379401836609,20.754442195046522,0.032753650698981285,287.9848612550659,17.82085244786333,-15.194086862715267,0.3705317817503886,20.609678006845044,270.43009855374476,-3.502964799026927,3.1187754535415593,19.808712763925882,-84.16355582523005,98.7638804045755,12.170793738326324,0.5400224103600948,0.004826515330944359,-5.688271718030492,-24.85519281566083,466.0165063420284,-17738.627186825383,-32695.735308141593,15266.873621104227,-24.85519281566083,123.31192764451816,3.8831292694175064,-144.04677523679973,-223323.34416700527,-0.33518703161992747,2.4859853914723224,-2.147224728771249,5.223888539469222,15.450720142379396,1256.6605044408616,-52.580953923623724,-2729.5734416541,3.4568256054781923,-1771.555436190812,168.2860156154872
