date,excess_log_return,illiq,turn,log_Mkt-RF,baspread,log_Mkt-RF^2,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,rd_mve,cashdebt,chatoia,ep,gma,lgr,quick,pchquick,cfp,agr,chcapx,grnoa,pctacc,chatq,cfpq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchrect,pchsaleinv,roaq,roeq,rsup,salecash,salerec,O-score,sue,chfeps,sfe,chnanalyst,disp,RF,beta,idiovol,coskew,size,mom,chmom,max,r_sq,gammaps,aeavol,bm,cash,cashpr,chinv,depr,lev,sp,acc,stdacc,stdcf,oa,ol,noa,currat,dy,pchsale_pchinvt,pchsale_pchxsga,saleinv,rd_sale,roavol,chsaleq,tang
2010-07-30,16.63036891428227,3.8411223629278837,4676.057294479195,-20.46338674363422,252.5111887998932,1.1726640722986206,-303.41282592021554,352.4779496990812,522.0663881721473,235.78725033447466,-63.93658449225477,-18.729185557994143,-396.10954455506663,95.4418517479351,294.91138743899046,161.16011625141542,2.1353784123551898,399.42865136280375,-329.713731323396,17.505102735590263,822.7856905274966,-105.69793368314328,6393.338029559457,-103.45351198654873,225.6635340391104,-46.9343989811548,-422.06762559314836,112.74701931262038,-7.863936438057116,-46.93439898115486,225.6635340391104,4.497418422398885,-87.21566068737003,0.0,30.89962711956066,141.8854111891983,138.82733110797,362.5132789184691,-28.006996965542577,-88.12687245924789,49.290374912986,-79.62944046973055,-477.52974754154206,75.00005556426923,184.540716362788,160.65113094476888,46854.65992130012,0.0,-17286.752890962704,0.3234252409996521,-144.40119823549153,-637.28461012532,331.01943661859923,714.3137700421746,-0.018586743744726686,17.822643449171892,1.6983770315399482,-51.62148288292417,-48.33285930453985,-370.29969537382885,0.0,-75.17239287147754,2038.7851049364583,-0.8479560011320795,-168.70460363387156,-112.83130436324427,-6.146168544361558,-9788.939643124115,40.424298179573285,-1.7993023747321786,380.03864433701256,211.54901870141248,28.02719107477887,-0.0012570040831350049,-2.8975822108821205,-43285.20089598745,-25552.127016266808,-17733.07387972623,-136.36145929248414,1.4261591598663301,-217.2485782400737,-59.57026652679741,-699.1399136161199,-0.028054195748142163,-1.6006942267199094,-127.35890966447027,-138.5741300918594
2010-08-31,-44.216132610179486,4.7776243629368205,2827.6333368748933,23.71319445687561,255.7384205056576,1.5887305205578952,-611.788317721404,-295.6852446620476,354.83179497899806,514.1499275592366,-319.8293636168088,9.749081981470024,-271.162842176644,-388.8572711615161,93.69443007739639,289.51192651213665,4.238948090064306,339.90589853120747,-176.25487699721987,10.389348619576788,821.2544637125661,124.35867012105092,5846.496927608829,13.466434728150801,225.53691119960502,18.04587125425253,746.0282328230378,46.84185548625623,-13.375170228421451,18.045871254252464,225.53691119960502,15.878161313874553,-198.96973682718598,0.0,14.728909592296464,321.41017310905397,147.0293966987391,358.5794308246907,16.663084929315772,12.89236939859714,40.43597951945023,-67.33602188408268,-42.23760595089743,77.50780819896498,176.08219983837967,157.26874995945988,47530.65241399239,0.0,-16789.259158643956,-0.15223527106828572,-396.856026427822,-663.8287495949983,1940.2523573512692,698.3287727276222,-0.031528601203325124,1.5818346884570929,-1.0010140482330883,41.09839274001149,-88.25067042984574,292.40381662399886,0.0,-88.87744093402341,-22.114254382989202,-0.3355735031868513,-1535.67506160018,18.7633511775839,-10.298724246528195,2991.61946648901,-41.40297373280491,-11.934601911338689,280.6482102141081,250.25858924035128,-16.58391167351911,-0.03710937479315435,-1.8923491391137475,-584146.8078832701,-380264.3985373061,-203882.4093459621,-1063.6158767538436,3.3937029762532998,364.1482944109393,14.980232325790098,917.1211739560822,0.1351785802807015,-1.9939183120127097,228.2827079080485,-67.71452773775763
2010-09-30,51.34710527858642,2.226218334655378,3280.3574699304954,-17.36315299325664,263.07755671874753,0.8485401407519872,238.1019275588973,-616.1851815824191,-297.0049436126794,359.38688407571385,-1259.2665701394508,-25.25036379852104,319.47675864649113,-273.2594569264968,-391.86389214159,94.41886976279898,4.284555840739124,440.9951592480963,19.623226762859613,49.257261111902075,813.666987175308,107.07320626987368,5858.138352518777,86.66846323855768,236.39431714706657,41.574356537930804,730.1939233982888,-12.179406902938414,-1.3903597374840875,41.574356537930676,236.39431714706657,-0.08449866149716545,46.0223710322698,0.0,3.6847476368768284,-739.2516798045818,131.2426056046666,259.86566895879093,68.87531969893014,41.21950629397175,-21.90883896535921,0.0,161.4538910248829,102.6682202420007,179.2826710725572,178.80067440547262,48337.16983242043,0.0,-17590.684182241966,3.8449927531706223,21.918568320435114,-621.6925342665548,424.95562947130355,1252.2870113169563,0.013512836236035053,-12.977623002754967,-0.18464989259162934,-157.29882405837327,36.58664019146454,810.1613872775166,257.9266859401254,-25.2974131645542,20.205990756326628,0.24191031758611437,1561.485845227351,115.79851449003331,-31.80481217585077,-3024.693998874882,31.876845505976327,-0.719885960272336,110.94153314432606,249.03646592012728,55.640588286361535,0.27591374959894566,5.512732659217335,228527.80302797258,56476.82806032151,172050.97496764362,174.25253692846672,5.8984997611091465,139.48188923602055,225.435688667311,3948.3379396050004,0.15934259045916122,5.159843897578767,368.00763006314696,-3.695566702549513
2010-10-29,12.946108671665602,1.6040427558018573,2343.758767870365,32.05253837010544,257.0269702267366,2.920334978845156,-563.4398021674024,234.2288083787738,-602.3486815963646,-291.56003918269374,-239.81915433170013,-15.749004170330956,-228.6594898454445,313.476945588487,-268.1276105135161,-384.50463975968825,4.316639225970181,431.51646307457077,40.90477878446805,16.23517610213084,796.7957172123117,124.58708893970203,5737.491844013625,90.21087361489126,281.82528420788594,34.91601548972145,598.7092419309713,-24.15692342904052,-3.1392908742808676,34.91601548972141,281.82528420788594,-9.01514659810151,45.052135584336355,0.0,4.062547646657281,-685.4925911555005,122.97744015740912,261.63237219025274,42.32431758938411,7.85245535513145,-20.150200615403314,0.0,189.0195679749324,98.49953441744037,188.5506878799523,166.63760897485778,49503.71917456025,0.0,-17380.73060435676,3.3312860093993857,25.66148522457721,-612.8583036665683,1415.8163352249696,1079.7963773323938,-0.034944343168013425,-0.46497458081341847,-0.8788705302532023,-43.981583810293955,-89.55246463030835,192.18438342646334,-51.55776740880796,-61.88942775287853,-57.35482624324345,-0.9787940687948001,988.2141758659818,-168.32553910828392,-22.158037985252008,-8700.17900620422,-2.6212608666989183,-6.26165768629113,481.81040440552897,251.70616244964185,-25.02597582284737,0.0006821320161827238,-1.9641143923213065,-410626.0668419674,-67773.46464730985,-342852.6021946445,-225.11481716224807,2.1536396709073458,36.593993245909985,-3.8034085031307185,1478.748744793702,0.11209168700000305,-2.5593341301244266,27.371491191096965,-44.215588435544305
2010-11-30,26.224225334301035,1.9412813273727114,2551.76111980422,13.535507163206265,272.4177448236401,0.5151947147918123,711.4206387136893,-577.0108849828952,238.76193245334787,-616.1590842015752,528.2054985495555,-1.5283368700996163,435.6166353483495,-233.65657931366772,320.3276227433684,-273.9872302456452,5.226481663711013,478.3519895235842,-43.2936678771935,27.3930503357723,794.5894969303447,-77.11827483845741,6589.471574268567,191.6628289867584,227.4911177658146,45.81001645598902,3495.57915425388,332.7015113418057,-4.266794786534555,45.810016455989015,227.4911177658146,211.75681038775778,69.2786222587228,0.0,16.95256028889425,-696.1380316828864,144.93064657508086,239.11191162696454,231.62589230376454,20.35715649819071,-0.45012730509850485,0.0,-109.2984156447106,97.44082654535876,185.75615024472245,195.21739967930802,51524.9558407983,0.0,-18407.828545646553,3.766049798968318,306.74848479636864,-339.1987898701857,1227.1826371608777,1139.7138289998989,0.03815986161196694,33.48269451941485,2.8760929582039694,-51.05346217416371,102.25235647762929,-311.71406458046647,62.890053291391354,88.48986503323488,86.322463012865,1.7678645332256573,2858.3260441773737,37.542443184307785,-24.498586905199318,2900.296352319503,39.73613274349875,0.961791559397625,63.24371221777801,14.296989632709483,4.103811565936496,0.08052453340390642,5.887619202689933,654164.8877063207,221227.32668262534,432937.56102369726,1136.2368514715508,4.669753208637701,-205.19985253069854,-56.123851784298,5291.157189481542,0.5974965778617616,3.2364667256579764,-165.28096253006743,29.428653161344755
2010-12-31,31.753651717256474,1.0355007398684515,3531.597308818242,2.1334042615546234,254.43985807251144,0.012760894262235286,161.97795370399234,713.6462777939289,-577.4046539813585,240.36626447811034,653.8720068494342,-4.874837136151429,182.90812202933466,437.83085717173185,-234.84424630136093,321.95583515620115,5.407420692581805,358.73107566075277,12.262033048974455,-1.3344281838837226,801.7908769434054,63.13514246577138,6396.415578010328,-69.4435473820415,235.35501062130032,87.31649091792829,9878.768326413196,327.4932170381006,6.33759237584487,87.31649091792833,235.35501062130032,201.42701065681737,-20.934863526598868,0.0,27.185054715016683,205.7811144011447,58.43665960150323,243.95111486456437,66.61646268253071,40.62760364494462,-19.084152240335804,-350.0021510725929,-35.142700312118265,64.24782232279541,97.4083342723835,249.34303856564844,55051.21953381037,0.0,-18660.616094473447,0.3272358928354069,507.1403385530356,-310.00922793728563,756.2595427452268,680.1058875055464,0.010558393498956598,-3.3501782232576716,0.0031996900257027505,-61.59123156526954,24.302496277997307,-734.1284085258197,-16.79734138237501,25.890464264885168,1.677983121041052,-0.29862903603886104,-465.27428111260633,-6.653508286866781,-45.81753532487767,-1150.2878944529584,22.45195510297087,-3.283642039475126,-71.49656596398563,-0.5524696686670723,-66.6055707884176,-0.035639706262925674,-5.342001282784793,125135.38813764602,117685.08038635366,7450.307751271874,144.28785445931135,4.1035640692623865,31.7907577013589,72.7688909752877,14405.496317804034,0.542794871110253,-2.506911352432695,115.45822343398305,0.6520770558536242
2011-01-31,-3.522581773621096,1.491579756620702,1767.0308530075679,23.64733928809839,282.66125459077966,1.5599818658444369,367.59375914529903,164.1943162051412,718.2953206241801,-581.253672021391,1674.8458904193185,-21.117528548195317,29.03252500714821,184.74543802779817,442.2288774978802,-237.20326177912844,5.240762913623244,361.6924735892026,31.994135560610196,27.252205474718053,808.3775700778609,135.83189673856944,6415.8443669105045,-137.64509551045882,186.95716080580002,134.001557220295,11909.382120118064,343.93418282657507,5.743403643106978,134.00155722029513,186.95716080580002,208.67690680757417,-10.473145509403082,0.0,27.681707906107654,218.23884547793045,59.84878464351713,246.45835827343225,45.57627386804499,54.41827005770076,-28.789732148269337,-452.85906956526264,-75.2385744191174,68.66764170333727,87.28638092696359,252.854610081129,60415.3868810705,0.0,-18790.565189699933,0.8069678924168932,770.4759197723531,-432.9786273475805,1269.0758106334251,492.14330898543153,0.0179469092534692,4.712729355015654,0.24798109917406208,-62.73619064402635,48.27107721461289,715.130378505111,-0.507038822828008,41.377050222229514,-40.15898486206288,-3.087724341402204,-817.9845545785538,-6.986753356673034,3.629221257431709,17717.28301606656,28.080058180372248,2.868860224886248,-135.73111254304968,-106.27100420538318,25.673469051208556,0.0052123593446902206,1.3016977608749585,338097.7129148096,329624.9842280485,8472.728686768562,36.15547594366399,-4.591376697273272,-59.287253897280806,21.167063014704723,-9391.910678359505,-0.4999528748102815,2.575699338621348,33.645054864533336,23.661200548445777
2011-02-28,7.888161317665972,1.5266763792467488,2928.752198089068,7.117713588525606,303.39772798981636,0.14023765803565014,442.30705118956206,376.7700949857486,168.87997758870762,726.5450658041484,942.5188564033006,46.1096649204147,324.94200652669434,29.4629712819518,187.48453790169629,448.7855160569674,5.255270595366842,411.16684401216816,184.8417691884228,41.25822562313805,846.8674325491555,110.7522974682336,7053.9582691640035,-82.96164198967129,220.3818873172265,131.70896609145552,11806.478681215389,278.9341957034092,2.419024867976675,131.7089660914557,220.3818873172265,-15.811426314241718,24.703341997878777,0.0,28.602278351253144,229.50149069705003,96.50636773121451,288.41130243020876,32.3131997823868,109.29167324760753,-29.427900990313496,-336.18873185590917,325.782735626867,80.05353620655359,109.05611951298896,258.462281027865,61563.33400609041,0.0,-19607.463736247566,0.7673408090753182,1031.6754930670609,-678.2522061858251,1388.785049014619,671.6544538947959,0.027935177101073183,6.615724357672434,-0.11748275432768196,-27.006193023760545,71.96328863518465,-238.79971958484145,-2.073340016538168,40.450105831505766,79.27359865597055,-0.2022040516680983,-232.68234569262495,1.3500910847867544,17.234023634898108,1993.005455108767,-17.19581909779903,8.118383734428335,-32.564318184358854,95.60011653102538,-8.377125417519935,0.06870213225821198,3.8692329264839884,379355.1632270403,112440.74148040637,266914.4217466377,851.2548177025728,-2.2199502060122533,351.7499802799811,214.13336968157162,1625.9197688761633,0.043521263993010706,2.3231935950918228,300.82173117864625,44.85135126404202
2011-03-31,11.097202029439076,0.8925259704864171,3628.0678291685626,12.381893994742603,265.45597413554526,0.4247166294824337,-37.79663360766121,440.50095922407763,374.9773883436077,168.72574535105898,888.9311455486691,27.16552943505109,96.90969928191676,324.4743499945683,29.42056817401532,187.21471015686402,7.212509617503811,393.6031802871332,246.5128245711933,31.439640659587123,883.6240509335826,65.86395451154824,7189.438172808423,307.8860489613134,290.5469774297088,136.8650758503617,10016.753106453,463.3652613593121,-59.251299909932214,136.8650758503618,290.5469774297088,19.635622212729967,-139.7162786085496,0.0,22.399434514865852,155.09535665512618,254.17704101034064,424.9890905681573,440.15924629969095,163.330549760326,-53.27124808311536,-163.4832951683592,138.08831147515156,90.97095341843132,273.328638036226,195.195355448044,61777.701812944855,0.0,-20064.327474540944,1.4477117713707643,624.7391115148297,-780.9208695438481,2171.478174618058,726.1791412925703,-0.0028393080530491055,-2.8809642950278658,-0.75508680135151,72.45763339310548,-7.089077717896544,907.6268298285484,-37.89649830490336,21.1524414622005,81.47116359969732,1.24640112488466,-30.841123193273233,-190.92872145723572,28.032194894506688,14354.643794954543,-6.305153090948664,12.420034943210396,-137.93855877806254,-71.04807330325912,-73.16493215316311,7.402898874689775,118.54595654349566,33131.596153214574,154998.07001030445,-121866.4738570936,168.96131601902016,4.2585626194716895,-87.70222759716462,-231.28156847380203,-304806.3119876084,2.5459510870528224,2.296851517203848,-52.221856662791026,-1.3076798994870842
2011-04-29,6.134708106032476,1.6447238580477013,3711.1723684491662,1.659117784355005,222.08877926493335,0.007613674068658971,114.94127514713837,-37.545880038546635,442.02057465707566,376.12568092554,646.3632431024504,31.9443992079145,169.26544970698208,97.22552059363103,325.5317871302961,29.51644755967997,7.282447835004798,486.6346494846766,421.3069222991258,59.61076046846294,954.9380647200619,-68.21641236268563,7853.607545874516,1553.7443901938282,386.5340717771865,157.09935859832584,6018.023155054535,197.96550146293245,-65.03294674908403,157.09935859832592,386.5340717771865,60.90598207591742,-71.0221282833562,27220.305779558355,20.398446684543064,100.57652910751777,407.3704009607894,541.6332256022326,583.6219277897602,245.43642130835934,-81.4453763488112,552.7034540328717,1185.5693274589328,128.7715113739006,346.2839145050299,162.8644327154896,47342.56870720577,0.0,-20561.155702938908,2.298969053931375,-406.0931656996852,-836.8693382297095,-528.3518154143413,1458.598130371411,0.005700169613453099,-9.325445631649131,-0.21295279892761698,3.8078252211962536,16.029400900025394,587.979149550857,3080.7064567181205,-10.119845234958802,20.67768806163849,-0.5976065725902902,-1294.0019926599953,-150.4700077451264,134.44419136646445,-22202.866609681856,-162.70118778458675,4.704236781629902,-209.66147044825993,-121.23740525581252,-122.92528094918404,-0.14258568565139207,0.0029537569439526123,-179668.00872542337,-113700.24156189524,-65967.7671635449,400.5926692222929,6.272901487704708,0.0,278.5482349386201,1554.784758060814,0.17755912932814155,0.48799652286813,435.48980394857466,193.54305406302456
2011-05-31,-0.2503928465047984,0.960346031998353,2773.142990126898,10.362729543788463,261.77570859969256,0.2962440837010712,142.40795295099275,113.51003300390494,-39.70257882739121,442.2853046589883,322.18860062894043,13.360735567050632,22.746191583411978,170.02148862070115,97.6597868724412,326.9858032874568,1.7510101247410244,479.157483062136,119.44382386856499,36.53416063729832,942.1554172692795,-16.511761916736756,7849.751303742453,1433.0476617518495,267.5309844812401,112.09313744739647,4485.65095612361,-163.6918993683048,41.9685080644599,112.0931374473965,267.5309844812401,59.95407596694055,-32.40206948868544,20.172702330598213,40.18844285278497,112.97379145725074,236.150420510508,372.6178295385697,575.4603725463501,287.99110517236676,122.90726102428073,729.7346287262956,1041.53135924536,109.13784416653012,187.15866058148367,166.87159352887136,50948.70805349672,0.0,-21632.55771272138,0.7282643897644319,-403.56464705784305,-446.6507768247189,-1720.3105616048954,1517.6473490935007,-3.6154316530231823,-0.5205783027080315,-0.5738729264399822,-134.4388421863356,22.041034034803488,324.3563680921056,21.476286957944012,-27.681671354868968,18.273732569020467,0.708359511594959,-1221.1912061804796,83.91813289183551,-8.758148380603302,7692.506516657071,9.612082386750103,4.750693438224971,-725.7054117603243,-495.71690275904666,71.43673535303586,0.7648146828400488,8.693535621038905,-7235.919442202896,-32923.96952664852,25688.0500844568,-90.21643163139197,-8.832370164500173,804.9206762060478,-220.94995650919228,12244.543529547744,-3.7505518043099872,-0.09585944589609596,-366.1135360210775,-6.057604121254826
2011-06-30,5.482151068470429,1.2723208147376988,3405.780252284817,-4.640918744681158,205.05478035551883,0.05931713423532466,109.68063511455995,141.87252531178325,114.35697783872423,-38.66093642116057,389.68428025215246,71.72037084240328,142.2384134228182,22.832761483561573,170.6685746719729,98.03147098347907,1.7536115736710784,321.41551587765804,-265.16610946658403,-5.41563241875707,875.1555178026093,-52.149988119249876,6579.9240198218395,793.2933665253568,169.3594886738951,0.7154986212821051,-809.4820110750958,87.74471999024843,-13.887655921695334,0.715498621282169,169.3594886738951,56.927003574949055,-214.49664146233965,93.88112625975349,38.15319967836926,111.96912774290095,157.93638644034348,264.4027348242299,445.60191271339187,-166.1372951782668,220.64394962192048,117.58526935503494,-77.71967026643799,65.03214264791566,77.91489907615698,138.8291837248797,43158.78297434881,0.0,-19221.368688304523,0.49395679036683715,69.72795776479258,-503.4418677666983,-2580.0326715594188,960.1984916636728,0.0,-1.4992668367621036,-0.27819953335932013,62.23844030134916,18.864697862399225,252.98780321639686,-204.63229999797977,-44.046724189853876,76.8364786988036,1.1657941546414872,-29.91308562406084,69.46440509447484,-6.1871674854190815,-5282.249795286771,75.69831652791434,-8.055650884050976,-4.386071623243424,-179.9779754547926,74.0906755727745,-0.15945530679818276,-2.224228951191435,258871.87432754785,296111.0539083481,-37239.17958079651,-639.339190867353,-5.961215943374118,-1051.8423060675907,-278.08940698555193,-2711.5485505235483,0.021896206578521316,0.7162860877175063,-774.2212419647013,-35.09704470876932
2011-07-29,-7.581571281287297,1.0245259448792872,4500.946054238584,-6.407700792784166,210.82709175961182,0.11312754252569578,30.499607528011367,112.09874336157864,141.71284767981837,113.70809656261562,361.38995102109794,45.797628947389576,-63.58688225294532,142.2220247808741,22.830130703707226,170.64891032045134,1.7297110395517306,296.47097568772284,-353.30047171024586,12.431109147208996,861.8275356659784,-7.539172613184212,6454.223000085834,5.481802034374802,167.23543472785883,-17.62128157457027,-1144.970151118552,145.59054412596325,-3.7371956066087932,-17.62128157457018,167.23543472785883,32.20016369774166,-243.52915244112566,144.42520395438822,43.85262015407851,384.18534121856146,88.11809991585997,241.98457998347845,73.16794254293116,-72.81365174317436,258.81833370628533,-282.9489364396761,-353.3556023709927,61.804153114613825,51.26597285238235,134.70514736446833,34230.01791751874,0.0,-18959.572157263243,0.7329431084046938,305.9772786560581,-462.4711653641727,376.1701873443318,1035.986951382179,0.0,6.734852371236343,-0.5045190703187075,-40.47363005323183,-0.573280863315631,-261.4372655803886,-73.1609685669423,-2.5819944576926446,72.48909958325021,-2.5020947288348085,12.390692167487032,-143.54246724286645,-8.851793096429674,3006.1765163095843,43.47672718890617,0.7778058787979489,372.6470473619611,219.63352332241584,55.374776870795,2.358699579418534,0.5291517277198068,126323.95970325544,165844.9710331913,-39521.01132994145,-58.639507221554595,1.2266609079487303,-280.53320552896975,-7.41340108345986,851.9070031190276,-0.20116905866121293,3.879045631144322,-108.54647982512631,-120.86720997348812
2011-08-31,-35.04587454458854,0.9264031524429865,3090.5299356028136,-8.639075402991518,240.42104608773096,0.20544178026339566,83.27404729048526,32.1273326556357,113.30150850475346,143.6273771545611,122.79856308445122,24.309442389452276,-88.0041374898379,-63.71081465485269,142.49921901513625,22.874627191563228,3.582584485721958,356.73401617553725,-161.54711693898335,8.276519476082026,893.3269419181481,-55.930440854552884,6095.768913195364,100.16831259263503,151.04677814820747,10.967336685560742,-878.9986380362584,83.1144317153019,-14.686915276413188,10.967336685560895,151.04677814820747,25.234478361129938,-209.74832378298203,-329.0832608887399,17.371408660848402,389.86398568148877,72.24219069151354,239.39808593887713,124.00685247801061,-58.784466062856524,591.0843982611087,-189.98878762135797,-239.9961834078628,72.63460463021738,34.83962163835322,169.88983973978023,36514.87519616971,0.0,-19672.899720289064,1.020072058229494,-272.05434715173146,-597.5464494862767,-577.7251247262483,994.6129904182225,0.0,5.530612847832799,-0.8148876291061526,80.23463415200956,9.696358640715516,903.5274268579452,232.728392946653,14.175490505052608,-92.04461903833635,0.4847945435389862,1441.134395041675,-34.914192096809074,-22.359364063650787,13779.998036820172,-20.838242181519703,3.492084264220125,75.60617063501286,43.02938290123802,18.11934643811675,0.001797656280295712,5.8288066721227665,-57732.23121890426,-35515.290931811556,-22216.940287083387,-319.67033004384393,0.1272381030426608,239.04795445869456,173.53702274500077,10251.3585714836,-1.6275004268531,3.846341045333631,280.58482112498217,-7.854094544458803
2011-09-30,-36.151864550226236,2.6607701355505635,3481.34852074106,-22.405485549094077,264.2384166548909,1.3838223948889472,-99.21791087303149,85.91059223549787,32.376663174092194,114.9374718841052,-444.77107322816937,5.903528197879417,-118.20116482183867,-87.75389056454864,-63.529647769637876,142.09401089161162,3.7203517016194767,388.81065061292765,78.12171359831994,22.446082107457837,880.8097137741596,157.25016253455271,5537.608881337027,-209.28966993380297,170.7065700434148,73.4267024702237,-739.7207240670808,179.00482340746424,-42.91179960225987,73.4267024702238,170.7065700434148,-8.912843066659242,136.57761823390115,-472.99569656274514,29.17376312309193,-7.061334336096756,6.777260062719288,197.16051733093946,-77.4219403192818,-68.39645367318901,414.92434865404766,0.0,71.2387769582662,87.3854449347483,60.88018202758132,179.95583650495237,46574.569298447306,0.0,-19463.219518628383,0.7135722061658119,-0.20119291162170017,-86483485.2232977,225.2457585570002,1619.3039588724855,3.627674942570554,-32.209830645994884,-1.0337849045232517,296.8966835316618,-14.17433266707394,397.98586521847847,-765.8832058538851,-7.559404803624716,21.003202219360446,0.21074615235772365,-942.5748103327596,107.7522566845837,-48.39828140177053,16115.188739929952,23.061942282727358,-6.05189577932839,68.85063252016607,70.11711357672675,-11.365713631665827,-0.4397761436899632,-28.45982086333555,722620.2716710679,287721.96698317863,434898.30468788743,-703.8083628369914,0.7650347075914468,274.8285360845035,122.81620813155136,4491.673349710647,0.49727126498066454,-1.1561373496849399,410.6002710550875,80.30037515465756
2011-10-31,54.96115887438058,1.6767834757583868,3722.4962909427413,-28.426127013389006,245.8968855789274,2.2438159971938596,-439.71982729230876,-94.5122674678736,84.52171372798267,31.718096365278026,-904.133393314653,-129.3727524913615,-302.7315445627913,-116.56097920155837,-86.53619808542147,-62.648096264707334,3.816587892225495,393.28454643371526,104.40365419329436,21.217053374710005,863.7278853415937,166.36318201116734,5423.380122183444,-301.0353061108154,154.14820591740505,72.57339937738622,-625.2804671613567,199.5927812384675,-42.378685634255945,72.57339937738632,154.14820591740505,-12.425435761639315,135.9497524056866,-414.4536312815567,28.97777678494252,10.93035627238228,0.04797575355811401,199.15847025780488,-127.28591813476984,-67.80564374712394,426.9354984149338,0.0,114.47814655704451,89.22927098977794,68.00122005820735,202.0150663170159,57213.810974047614,0.0,-19351.913001808083,0.715080101072967,87.80072057842831,-83962389.90623167,-1756.3254483384783,1474.0893740003337,-3.627674942570554,-2.113154399549444,-1.7057979530995127,38.924695618052965,-68.97178962494945,-190.49784120315962,-1511.1118548964362,-9.333816640265582,-0.30259533448179354,-1.7484580506775314,-819.1962505428264,18.011365581623977,-21.967263665089945,-784.49888541986,-2.5948315866408365,-4.912394179794717,-185.2610394226631,-145.4416993161667,-15.453641972500279,-0.30949701320001566,-7.1866173578829375,146668.2640815191,-135241.5428977497,281909.8069792576,-166.25482945246222,1.780061351109687,56.95967171951732,16.461892619248232,-412.7548936549574,0.34736487870360655,-2.5607622186914227,41.7409706640218,-46.74679206591418
2011-11-30,-0.45805462012764053,1.3051194333235907,3986.5647481669666,38.40863214415987,337.9333672176361,4.129243202614316,-437.98497706831745,-423.5008737289543,-90.71935933598094,84.9915590470762,-236.44149140970416,-95.82956710139402,-381.2944245007215,-298.3437208294147,-114.87153176830577,-85.28193307546432,3.6750724464610167,377.79131230387674,-62.57388193984855,54.816534787315504,818.0115776993775,160.45452611606962,5663.660909315514,-287.4371158693491,129.5790440464219,124.13444065457628,2780.6465665617748,342.69046706542315,-3.6784152559876713,124.13444065457631,129.5790440464219,-7.644590369021651,92.97987530186415,934.5216896269562,43.42358793792524,9.787805917218293,31.173748367339666,171.5210062130593,24.405235735951976,-80.61448253194332,-137.92488414281672,0.0,-198.7972428353028,85.49210088351744,70.64063067895928,162.55527474106725,56671.08332211704,0.0,-19033.599848484784,1.4832281036789263,577.6780441742958,-43479314.76126483,427.081970870069,1309.53741509174,0.0,-15.811362285153564,-1.1929683593248939,159.87002548513078,-71.0433084572469,539.5053588552066,-327.6089712993946,-143.61831869412015,-29.734354055518452,0.12056890385940067,-1297.467896275337,199.5020877845261,8.390363633547054,-20074.73553543214,7.190076902908189,-5.0886057097320645,518.0454816620722,529.1362752244445,-22.16448843588148,-0.6887809988017537,-7.939045829149279,-316830.6544658989,-135605.52976618893,-181225.12469971925,424.92360255013773,11.133247913899432,-412.81907943620337,-169.22159104625615,-17257.410339246024,1.6421711772927647,-0.24597712960689933,-351.6317728142714,-43.01797876539831
2011-12-30,2.6256051903401647,3.5226288172639455,3842.064617961122,-1.0132154611651278,299.40318450545465,0.00284098252550991,740.6721029245689,-450.8431284254875,-434.3710943210696,-89.29825744078676,-155.7110183221414,183.04757748589907,530.7315022414583,-389.6752229223059,-304.9012743207641,-117.39639206068847,3.955920050037911,351.456142472504,21.786673255966114,50.03843693068449,851.2713222542681,116.1715892385888,5421.190076736936,-69.7744919839423,142.72708115497386,118.09522173109107,9222.226261361073,285.4577494496046,-32.386892530278516,118.09522173109107,142.72708115497386,-14.982105806990944,-138.23190170389822,831.1353036106523,44.53693124668085,346.7238890136955,43.94130485069752,162.86739067661978,62.185905620495525,-105.09075414024326,0.6684492410008147,-181.2406984464229,-234.14344620368968,79.63665275334004,64.29684765974915,198.33349570977887,52027.626522829356,0.0,-19832.375185163968,-835641.1972226937,923.802521076869,-45854317.0560481,-226.3705102393646,1921.7501742899897,0.0,15.985548773873461,-0.04432578636763651,-262.4958267858493,106.17342986390304,1414.0012357131613,1895.204199783865,135.89810910751964,-73.38708128687358,0.7457354872315762,-466.0228844821918,317.9493128641684,-32.48530013396953,-18168.243654503778,6.764815891602126,4.692301424185132,315.6578611479772,433.4329674812798,-48.31024090002134,0.6049368570906886,4.190411052218394,501378.1002795249,374454.5876986962,126923.5125808455,15.15207630857185,11.821476742216582,369.4377525640007,23.810582244596716,-10554.770396320666,1.1782497000611514,2.762627455564683,50.461217463196846,25.14253438452033
