date,excess_log_return,illiq,RF,log_Mkt-RF,coskew,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,gammaps,chinv,pchquick,chcapx,grnoa,pctacc,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,rsup,salecash,chsaleq,sue,chfeps,sfe,chnanalyst,turn,baspread,beta,idiovol,log_Mkt-RF^2,size,max,log_Mkt-RF_lag4,r_sq,aeavol,bm,cash,rd_mve,cashdebt,cashpr,chatoia,depr,ep,gma,lev,lgr,quick,sp,acc,stdacc,stdcf,cfp,agr,oa,ol,noa,chatq,cfpq,currat,dy,pchcurrat,saleinv,rd_sale,roavol,salerec,tang,O-score,disp
2017-04-28,8.586015918221275,7.238290158956677,46.361390294648,2.6240588055178153,-6165.611466033611,475.4967667985442,787.5198136773427,-197.9277593544693,1054.4892767933418,558.1956113706292,1411.2136636606276,-919.9090856864132,27.494150335246818,760.3536212010409,416.4925333212242,391.0002988050817,4.824745319087957,-55.05967817425496,299.4750141912174,34680.37795491381,2841.0512341103995,-196.8631458214262,285.46389033246555,0.0,0.0,-89.01121049388748,268.16238965709556,1408.9607232234478,1287.478486514879,470.1921173942476,708.7321365095237,1051.923637685223,891.7505590893406,192.69553053348972,1497.6722083861218,25.286776923196232,77.90582266919259,10.56117116912677,43806.63622807482,898.2720015841103,216.45389977579055,-3715.3159305157656,-13881.835929398076,-4098.275760539617,-5623.97420405652,-69.91146680136512,-24.38447539508229,2.290880433533175,-1.8924263010192666,75.90728086066156,25.855006685942044,1469.8617234001847,128.79701029976968,2657.0584412945973,-325.69627134639995,136.1675137509019,230.59422596830348,-388.6665890173465,9166.049578465987,-6.91255032830658,62.030352881110275,-360.913401298063,-29.44366313106275,604.3950499332441,149.11014500587703,-240.45416165631468,85.21015169740849,-46.98624413211746,-76.6576579189184,-522.0135292520645,-280.2246219812362,87.97039684213473,504407.42661210895,153909.42141351104,350498.0051985085,87.97039684213439,-280.2246219812362,-575.4237349407631,2.9173572715143337,-281.32153006035975,533.2040621558772,-17.709580219813688,9.157946967060639,1122.8102286158464,116.66559063061322,-236.5268728874653,182.92311936266287
2017-05-31,-9.783588703921072,7.74319584078244,76.9458856105038,16.674957742361553,-5905.900792476433,373.03442971302394,467.02023460215526,703.019463567141,-242.4363333585374,2083.1901702182818,1847.1418753793594,-2577.5078856273217,-126.22133624209694,36.80105160083338,759.9397496162902,416.26583035040125,5.031784926441844,-31.77480442801152,898.5789659652182,102921.87557726001,3133.688703085921,-129.56540347998924,264.0867714552953,0.0,0.0,13.014443865483035,267.78068297782306,2502.925012317848,660.6553108421213,343.88980372894946,359.4611887930908,-303.964699837205,-2114.9370836824332,-452.0570883168287,2411.724554885906,105.22908394291211,-562.5642986058457,-148.68275175266143,43977.09989070234,169.76334235331075,-521.7128946152911,-7192.226975899985,-11061.15490572892,-11253.603207962868,14094.28813045774,89.83104576842265,-36.891665744017246,-2.957948686056369,0.17622600692109078,-11.803432222532138,-115.850963336512,-638.1913856579945,46.47974632126534,58.058094628904655,149.73829430371552,-189.35559773209116,-179.65694975847396,-30.99177485251846,12027.583777194144,-78.20539781235449,-37.49690898667086,9.378796575015315,-15.79943912346016,-290.18102584130975,-63.00350700741524,-489.2051969262975,-86.89213165742922,568.9516518760179,-7.133224881193428,165.34725724461532,-401.2596681532272,-50.96804254926644,1245504.430702269,-864126.0733971447,1785705.040547222,-50.9680425492669,-401.2596681532272,-309.40622482058825,-50.94923891541372,489.2005048197944,-164.64017882110056,1206.313921454952,-13.313635182005441,-2028.1819401882458,-70.57656396883976,-1228.8865989909245,-432.9773895115086
2017-06-30,45.52764575370414,6.461070675070834,92.37287552701672,16.223362546042807,-5806.713268875729,341.1667439342509,376.72222675255045,475.08921117352776,704.0151051613855,3370.8310906407705,1207.375580838415,-2229.734559321735,-1.073766692274514,235.276567059685,36.8695381878151,761.353993978855,5.560946519287261,103.03756823639823,2327.9235162027576,453.800781048305,1411.0982846370403,-46.556943501782925,2622.9790605454878,0.0,0.0,369.39149738266127,739.2979001859238,465.79009928952024,1107.2208033714635,-328.401474110803,395.40638728868896,-2959.333489972008,-2769.6819403867653,-1072.6368635638364,10373.076098558226,43.354029657562414,748.6054642784212,76.34838942613271,43397.86437119391,-139.17455211465813,-424.3862420314865,1570.4389980242036,-12950.156005086365,-7476.509280017059,-12904.269904128236,-122.74011570795165,16.42023661337953,-0.2683516549069225,-0.009724017771656018,40.333615775296494,-87.759729010932,26.253027507287868,85.83322554704955,-9020.575464779227,-71.74029424670061,-195.6025498764575,-562.427980631282,-49.03603688062651,29819.269756339432,-148.52345940554736,-35.47993677952445,74.04994301436466,-60.555687301016405,-826.5840849749902,760.9382596690837,-2150.295628334112,-229.65916440123146,-165.95994517695743,8.569823412354253,-1159.0825550283262,730.3668526065603,204.1137505480483,1274318.8578353673,-3872205.1218651384,-2944004.3762530237,204.1137505480492,730.3668526065603,-1244.6371714072884,-3.9512439547883957,1549.3042812517283,3745.5585451851657,-1205.719788824812,-0.2941000846395809,-37899.7740109827,-93.34188995295517,7013.012372187077,131.12310812960595
2017-07-31,-13.905281011201412,4.93053696818975,92.31945744141996,11.947547713564685,-5680.803730760486,74.58054369423175,349.7352530715958,383.05746750616345,506.7159440501393,3626.8745102863827,1312.1869610420586,-302.338631449899,55.92957986256739,228.77257336791567,235.23700452141932,36.86333845218641,5.360228038163407,103.44206637175115,2353.337343787364,-773.7873486671365,1516.674436347598,-74.29707343598923,2140.353033778724,0.0,0.0,378.617822423604,746.30316692398,180.70947874079553,1126.0645700484,-315.03744303273845,326.1186040585724,-2910.395086802982,-2812.847083076138,-1031.6516494860084,10340.58696212161,39.73798296616169,610.6942793854282,77.8064205268047,42772.20452527913,-47.95838350903459,-434.1712205232989,6786.78098530827,-11216.09406697324,-1763.2344605858837,914.6001752376051,87.72685938130849,-50.03210356554018,0.385357955879158,-0.0781859396242548,-3.6511931135100895,25.80335986482305,344.1854706320832,-43.19469700652098,534.5381201327364,-39.17654236604449,-13.974789659730959,-23.357143495481296,-49.42155797006512,-8164.703611157194,21.816394175111355,-11.454735930149354,12.040302493856643,-10.812785493591036,-76.73782574984489,-42.76539548919163,300.31654186188825,-16.58774015856943,-13.295609049452935,-29.37013372881711,-252.78106664329425,7.829716465133117,-214.36742784609783,493102.5398262441,51615.14397075772,225053.4695790112,-214.36742784609805,7.829716465133117,439.4490335718583,0.7987779215695454,33.04741926193492,-175.90318582493637,-291.6123189812133,-32.22222746196121,0.0,2.5221058775096026,3101.5436280486756,-127.95939881659251
2017-08-31,-24.89319566668447,7.20822447176991,108.91543776764136,28.80691798588707,-6597.265502007606,668.5034829726677,5.441110498104608,325.09331527814584,354.7556625883233,2910.8553708943,898.2686171955795,3259.725542596525,-171.10665600707037,170.58291057357516,231.49755073268406,238.03898162575464,4.897776143511525,129.78937203318662,2695.8931393289645,-1355.5944728524512,1240.0009155377454,-13.873968920232699,3824.3270600123305,0.0,0.0,362.9188975972926,677.1893070968462,1848.9829604342583,1389.3186457867562,-137.67112567033448,242.46483360972158,-1922.6904062968547,-942.0442780961848,-202.36052219815878,9276.225149760538,-65.25293407573918,1121.10661437353,73.58904147127677,43303.86526407036,776.0758818901638,51.04249930296454,6972.627039548047,-11305.279602317221,3333.822513526985,1777.58812264064,138.79780242571223,-17.628644337343076,5.598346875152572,0.44056587774674544,258.59209130793533,134.70215248556678,-723.923541257544,-39.051795641518765,-5141.066467999837,-330.3854595401335,158.26343474423447,126.40138872838224,124.81523203446511,27352.295390619023,132.07304501801067,14.574877204898257,-130.49822046952812,50.51457800166145,469.91403711235944,285.44115628223653,1068.9344452281293,52.60586033879008,-70.18986050373547,34.32818557089308,268.08304746726753,-77.8260130637733,400.62928170008763,1225642.2375521362,4487933.2428172715,4189800.8229301274,400.62928170008786,-77.8260130637733,665.1031739637256,15.815828399449664,223.33833382099124,3177.7088607941696,331.95703497501745,-0.4316855221092055,0.0,127.31248218852306,-4065.60666970029,-132.548398501483
2017-09-29,70.24019188207852,192.92291997825365,139.97484358868573,2.4835895114122084,-6317.959533790821,-54.69678863271175,631.6282068144586,20.456178680249522,341.07318810456906,4375.9770050064935,414.1795823534896,1998.9924497235709,99.03370124983641,406.65587769099875,170.55263735567615,231.4564670404617,5.122157469652805,41.06683678398442,2854.3922180562095,5783.641224386539,548.9720812815528,-715.4136210826696,301.89911841055306,0.0,0.0,157.53084232056477,-344.87623645088104,2122.550562220129,1752.9879630541332,824.6918706254758,-316.5790909367711,1189.2652891042683,770.5480461888808,817.222219270469,1272.5373659800039,-139.84348772022938,6.992941848519395,40.353054930886096,44676.872568566214,1727.8679842900397,22.267774227377867,4693.184755608929,-17519.566747858087,-3837.125046997922,-4207.301160728546,-151.11511766063995,-4.461986108129395,0.1775041409553637,-0.5293715911985125,-3.898717849115201,-184.28162957440463,200.69430851905108,-104.67157647057047,-1183.9835174374093,750.0772302668556,88.63640036620563,118.41083781690423,-448.9675657972948,20833.708131222753,247.5497928978899,93.55693077650221,6.936221740693213,58.517064316910364,-142.7207008083151,-956.1544098794595,1619.8511759703179,127.64344891518067,-296.7006521627751,133.07361599087926,248.83041405179029,96.26094632159607,-102.34641744627629,-15678.233161762357,-87182.05741561949,34190.19790519774,-102.34641744627629,96.26094632159607,1220.4520294361428,11.834826655794934,-381.28480286648323,1071.3772820746162,-537.4923548946863,9.52156083403645,0.0,4.853174030522496,1601.0249823377599,196.65110845720437
2017-10-31,13.839850771530005,10.724758731736696,139.76030330771934,38.46164219811123,-5321.617529178675,-98.83480032814757,-56.0457269759438,636.5199044264525,29.454146002322485,4167.721932602199,1428.7628354019794,1537.0767521877185,69.25223951993404,35.01170965616005,405.9255403406923,170.24633178360034,4.173274096227717,79.93829434142289,2721.501640569521,3969.232241924074,705.7958588812844,16.387896631807358,399.45658573039316,0.0,0.0,157.87573126760682,-363.61754644239426,958.9322125036591,1808.0649663161482,1024.0839648753804,768.1671884003134,818.9765661116611,495.0079556563688,701.8473690220366,827.1987546160309,-4.113636562745844,58.07471041592453,44.01292140701182,47821.50451813874,1492.6153014093456,33.66855666717985,4643.354495829442,-16960.9962813302,-3591.773028785363,2354.9236109263165,-20.094927559795906,17.468457285527847,1.26478858957924,0.9486422185849056,-39.44737573387465,-50.57873831434563,-6.955956353509663,-40.46867470797588,3143.8627884986563,-156.2562305060228,-21.519737997612538,-83.87580135342398,9.281010503983055,-4580.305176637834,-3.314972806646665,3.629727796037514,34.40655870906977,-19.993807834847757,-61.823832913860315,-108.55493459750778,155.3415698061217,-47.57481985445429,-38.20963720303109,-22.357622257548428,-123.60284789206526,68.39006810287091,-70.04998354854763,241549.13442850113,80903.43545692787,166793.0554678589,-70.04998354854808,68.39006810287091,180.70909572858363,-0.027786481928501416,196.7095506038247,-706.1722778617477,-103.57397112221861,-0.7309544940169417,0.0,-22.670374853236353,189.24535055382876,-264.56421013257886
2017-11-30,40.35796357205756,10.094177891494652,140.3198192231256,34.6596461028742,-5842.359206860648,979.8158034239777,-109.08778592784519,-51.10518735105245,630.1930011071876,5343.710350096469,1167.598232145431,2051.421944628752,142.8389470856286,546.9787472707012,35.2660070143327,408.87386230317804,5.437290018152771,105.85786579843179,2082.904105369837,0.0,795.4789091152655,75.37090526797836,446.57919991305107,0.0,0.0,209.35644955196386,-182.398995746744,885.6704998940979,1732.815235531295,790.5438860953143,616.1955501731162,-235.90644371390562,27.434882492543494,171.1428914356134,-236.97461465104487,-29.542104038735012,-16.029530515494635,2.8065151887674986,48328.30859953972,796.6426539300692,-216.38325003881275,4427.970216353673,-17013.063891960017,-2089.277970870297,2006.0411699623546,-30.67653154344339,49.163063036570975,-0.35749454454858665,-0.18210981408034965,159.24635949372896,34.77645450983027,-59.55791423612939,-8.533367631051078,3161.371467991794,-41.55773999677422,8.797098103879762,21.92574796124046,-29.790665942821306,16058.508802216267,-124.07784166775801,-9.55080905737691,-24.285631535101857,-20.060600228436215,51.97907477271838,48.114543668959186,-270.42635928691743,-61.442391521565696,-201.4466860776099,9.157772815815406,45.26171735297976,6.843869184754226,12.880551058298124,4960058.632008448,1138396.8479321375,3741405.622850254,12.880551058299034,6.843869184754226,76.73338255625276,4.217240614989791,-421.70669194086804,-1016.7058060747368,100.97456765851257,6.371735570840542,0.0,23.973164000795805,-960.3563761852929,-26.8663432369799
2017-12-29,-32.9692982707489,9.949367410978006,123.99052456569706,47.579297901988696,-6099.507495202516,408.2675005516748,994.0548354138907,-120.14993917739807,27.500718496448883,5282.34169655559,1931.2494798593366,3581.6919226928903,-2.2184958250446245,489.57112163088254,545.449657731134,35.167420217867594,3.20183280205681,39.59977751755407,-90.82888607057528,0.0,953.3234435742004,-83.48635112945526,288.40706501456907,0.0,0.0,178.89576943788933,-195.1153085023926,1208.2949953712227,1178.3818263872545,2227.6176717686426,1225.6471785463384,212.96530096422714,-59.55083621318401,664.3365108012273,728.5384745922915,109.40050019111285,54.88118283387105,53.37222177105439,46231.1494474072,855.7564884408459,-252.89649193266857,5813.857822638,-9248.59208849008,-6169.048853835645,-686.0947708217354,72.16785817571304,-12.292060039268335,-4.992596611222837,0.6901226257950159,-61.73712752674692,20.468482090670477,236.24798116723548,45.4501994273287,-1742.379728199201,485.29425087346226,-93.05308473055084,145.4399181100045,272.02007133397757,-30467.821018546005,-47.23735089770885,240.92803695018733,-82.35558246294016,-15.432275750133613,-189.67013210920595,-903.6590737958156,-541.6595049440002,79.26108955465907,5.392304838802374,241.29204945015022,-276.727307497762,-21.764857910380528,-369.0190205045669,972563.230019331,175460.32468562573,788473.2487336099,-369.0190205045676,-21.764857910380528,-1979.4591265216004,7.244619909653366,-1686.084050196473,-3642.2099945055525,2134.8622829544047,-16.101755986588273,0.0,2.453188379888161,-1766.1925340139715,425.5608171288336
2018-01-31,60.55328914186425,5.714066266008357,139.85291433870006,16.369593463259783,-5692.991235653772,699.2714468469447,404.91672542410595,991.0672884004041,-99.34951610193127,4930.680996844433,1580.329320047486,3323.267291739138,-91.15460545349286,679.4418373539291,492.0173115860832,548.17505025299,1.6917883600503842,48.61133022041422,-135.42333673066986,0.0,1040.7523627761557,409.29288315068425,244.88747492452129,0.0,0.0,175.9584133480906,-156.59274515341258,1177.531490189735,1205.222131571811,1828.831338251605,313.1872770570453,52.414432245353794,23.072594261372934,654.7636547968218,674.5224376999316,115.0912071569345,77.06313508579558,54.84984152975209,45684.410185526925,840.1227217891086,-251.96656562263692,5075.135155977501,-8353.995034784723,-5436.812642319206,790.2728270731059,4.287224379676218,39.77774567588904,1.3194693954530408,-1.288177546091311,110.03796790730121,-51.31056078914753,-372.38770993850943,-67.64153999538394,1183.7149422722869,71.18649440574882,29.341539964046206,15.66454783434142,-0.7864716024680547,-17032.470159489254,10.309416899842716,-12.1407529601247,-22.979662073691827,16.381538281924804,57.73618420551247,79.900112241459,495.98110481572076,29.985129869350658,30.882621012741538,12.045491609690998,155.49687628932588,-7.450417486221852,39.29390596106953,414274.6473277956,137217.4555945024,275417.0502780825,39.29390596106953,-7.450417486221852,623.1903129679849,-0.5397800530594026,-52.46507007590412,-519.4395047389044,681.1502819859734,3.080417164296705,0.0,59.014837524333416,-538.276271628114,2687.8144474249966
2018-02-28,-46.95707650563698,9.976016114395089,170.84329772663457,84.241424586108,-5787.460773626352,-474.6241394595874,698.4427999342425,395.0054226999889,990.7965550085851,4168.385327817964,1633.1568738454775,1833.2466683759571,-93.51451525854121,232.74572404849863,678.2539743639909,491.1571214672082,3.591490193861129,10.08610797740276,106.1714120325778,0.0,431.105907871513,-195.87481878724756,856.0398974084735,0.0,0.0,158.20847322793176,-151.98553409781616,651.234919582646,996.9481139301979,1806.1930111785186,706.2121089324543,1135.3352354179353,284.61792611056524,673.4830772214389,1768.9159883764478,-45.8507391567749,-264.59673223418093,76.25643169640912,45129.12176811738,1386.0163840195798,-82.70913361006282,5343.992821915481,-9104.615311125792,-8327.379698103738,-1556.1753762795925,83.66854870164002,-6.4948424735039225,0.17857028876531444,4.3968193961591755,-38.69428557404899,11.444023333929636,511.8735423173627,-181.58069375034756,-407.2894862147077,223.63128300616154,78.6060381819716,39.987194425295456,-332.19385982882994,-8149.13482151099,84.08230098979799,-23.52832285676459,-45.20275991743546,-12.297971484311347,313.39630440805377,751.664199899071,-103.23997614982363,52.778422822485936,-259.18269744170357,-43.33192285950554,121.23288372582101,7.452319091138264,79.76138729838101,1028274.663037926,1809457.9640856832,-66622.87847070396,79.76138729838067,7.452319091138264,-324.0260838102404,6.0875257761101125,37.71704114652813,2790.0015826640083,-44.038359986845535,30.21078402684202,0.0,12.620095329195465,-12614.55304843287,-158.10448860128872
2018-03-30,14.216333306118486,6.265542146294125,171.39104981742494,-57.87061075715075,-5830.040741386011,1050.8486914003956,-484.56821951562506,699.7429847955591,402.4171430834375,5710.17645694574,617.5032552600916,2329.7361709157367,-176.55419314806747,1206.3060849372368,234.2857958322918,682.7419614685183,7.25665143893973,-0.6614542506376728,-66.92100680060415,0.0,1329.1635510196177,-518.4114769737752,1241.7449495973938,0.0,0.0,107.69938231786445,240.02649205027805,580.0047402498934,1053.88728937628,1281.2133503533303,472.3189856828499,879.8344774584074,-37.824859890203214,-104.61477610376525,1125.6018143037684,-270.2275300577996,-677.4133444453465,124.6993837669176,753701.9397942751,1056.598316344126,-120.32362782089331,3820.8752174604224,-9891.82989945012,6222.478758390696,-989.2181135701703,33.06180671884022,-19.143770490182533,0.944545667167489,-2.419845882811015,146.19485255979453,26.80267305834559,-52.80958592755934,252.57392592458018,-4490.016049699396,-27.880719384818804,-80.66959230245902,52.779777627632825,-651.0620518826655,-827164.6452385711,23.513807674127264,26.11466803428675,-159.66482792764288,60.62119700817402,-131.8842793474396,466.8950378791533,-1693.3599387309587,100.73880349939873,-371.61498343152584,-10.726105786448443,300.5616154419713,21.370635146261606,69.34705083273388,11433199.919076383,3313047.695570469,8706079.947649539,69.347050832734,21.370635146261606,-1793.9459915041662,-0.6330009873731797,-181.83099693517903,131.4998127176441,61.143378860524535,32.58659920064224,0.0,-22.39390984124293,-9256.416939309973,-2426.5324790959303
2018-04-30,-9.64246727339406,9.7988341705823,186.585561922739,-36.93213112622122,-5198.186982767606,-594.8182307547771,1048.9124270156224,-477.49412272845245,706.9963852476396,4860.514386039555,191.0811327033814,2595.707642516567,0.0,-822.8526246551494,1201.6552506957935,233.38252226420937,9.048622898711518,-31.88743169840489,602.1993681809334,0.0,864.6079310764586,-546.7319773050679,1337.3446023155043,0.0,0.0,22.13208596258195,5075.695454573733,978.3846442378685,1063.8014172678327,1046.6562969609759,561.7417474496998,1091.1217933669484,0.0,-129.66531620521096,1584.5653290568755,-336.3342695622266,-838.3525481853978,144.27318994406076,852880.7498285393,1312.4093054094244,-191.11933737086147,-929.7347878161942,-11095.09159149694,10423.005429779354,1962.032205608537,166.27077585740267,1.808043425548476,0.27551454184902013,-1.2721900760007532,-85.74531881997609,-62.68270121349269,185.70260041444902,-8.255923520189754,3539.241805918562,-5.046222960691011,18.150716804056174,-44.41616167839368,-119.45323889454872,-116491.70668057143,14.90142518902141,-167.0026380272211,35.209128367758694,-18.519567133497276,-230.27213497594767,533.2883452439844,-844.8353019935967,17.34191621053833,-80.59570039538494,402.5746143104502,2133.450904539419,121.98528006342133,216.86725466717814,-480275.25915174186,-81822.87256600708,-398467.87461169064,216.86725466717905,121.98528006342133,-1453.3747110808472,1.2966867035989225,583.8564000707194,1735.9360282469133,9916.660511397498,-4.2440449224370695,35665.882925859456,-2.3099219724444993,-1362.6179714047175,89.4827944161434
2018-05-31,82.32919784864379,20.661561998060648,217.95407231194352,4.5004113002348936,-6081.209003862369,240.89074450232118,-595.855022381851,1049.3792564324099,-480.51015271974893,5299.716378431517,568.2081473854289,3862.3765010689986,-231.9876020941137,-527.4033491690852,-824.7036474534419,1204.3583972837469,11.037583359665426,26.769662739043294,1279.7146965334275,0.0,1495.1048495233867,-688.6352831103311,557.8444174148168,0.0,0.0,0.31907238461594123,-13333.241447262204,959.5226458143374,1311.992295987729,139.5632769421243,0.0,-324.4354802118887,0.0,-531.7440328592588,208.61857140446813,-92.78799566039984,-166.63004445536077,161.06021267882642,804218.2478127356,504.42173019466736,-208.04367796372577,-793.3638860636295,-10646.217108989527,5779.003798427249,-1667.21319361311,-89.54054552644811,-52.43696731164914,-1.0309355502330675,-0.864217211111582,49.83668605856292,3.6085239817193724,-446.2021737394021,-99.49493623559647,2562.2480249659166,-1439.4222808833756,-95.45732733272689,-146.8527354314242,470.07144194987603,76486.2705732719,-124.66551928100249,-32.77530774239881,74.3184026918467,35.446744002730156,-506.3366613947819,-1161.507184720832,257.8625606197602,-144.60057494381,817.2117272505548,12.451208043098177,6420.302744214094,20.75570300395225,-431.6242166209977,809617.6017134339,-1157809.5495699793,1928863.1564644575,-431.624216620998,20.75570300395225,814.7948588480795,-38.10650822191465,910.7506109196104,92.97604136931477,-21.073242569680588,9.441342201727025,-669.6134775780665,131.5704454197894,41654.28585579934,-170.0634953606832
2018-06-29,-9.345330719219266,8.68377867921512,219.589968287638,40.965898332483604,-8538.789605365575,-105.87393621218732,240.66732126648384,-599.9806276795819,1049.560613912014,5431.066156073567,752.0405455664547,2673.631993988274,7.745472376573155,64.56035406318674,-530.466825809603,-829.494023478364,11.127280614041661,111.87149934697075,104.18301900162508,0.0,1363.4923284991446,-137.9744169624433,328.8542829257222,0.0,0.0,152.58140791568627,71433.02958601723,-183.12562034131622,1048.5335001093617,523.0321096805138,258.0702861513559,-1068.3984900296507,-1501.985465593322,-953.8747927551009,-769.709470234299,-41.49666396159592,-207.356329741853,172.34738893218366,48710.60330265999,-276.8906653181781,-109.02311477507975,3004.3250257728287,-1668.4165850755926,1034.44127644913,-316.7250285166592,-114.08183149664205,24.17394196069199,0.1413301122478856,1.0569329586841774,128.97543254288757,-54.3521835419815,977.4465162670547,-157.85750050997922,-2472.3658116786755,164.3619284062579,-120.86231059415877,-250.00720072736783,420.1442453484157,912091.7818470704,-207.814960974285,45.66935206392964,75.71363053828634,-71.07897880151859,184.81830469467513,-648.7953802666619,-8.364622678389424,-348.19225689576933,523.6175810284903,-87.99188730515561,-1093.0592111588921,-328.9755759807647,-412.9086265591366,-128169.99864134192,-461437.5139037445,-458744.1062672734,-412.9086265591369,-328.9755759807647,-21.768503434490412,-5.21369066358929,-915.575742144074,-3141.792575491134,-455.6464602219057,-32.97749513192434,-1009.4952963963224,-21.078725732257226,-1911.3491305181014,-74.64305430947388
2018-07-31,21.11186373982501,12.981751316355538,220.93648848182997,7.544758685534899,-8310.015031559149,1283.9374093424256,-99.07673396076862,236.69316943786825,-605.4379423642572,6045.576974897779,1381.1760345573202,1843.8552681847978,104.76128742687187,589.6271283923134,65.26114492612571,-536.2249464087525,8.197974814039013,104.14240018124464,69.02610202653966,0.0,1355.4816811231838,-118.47420301038801,367.49504815547317,0.0,0.0,143.51829368713368,92337.15674289112,-146.64867814273413,1093.0465239655662,305.64407035194193,327.1920867001158,-1102.5025926143317,-1479.0795390112432,-936.3088894458288,-804.1378072681512,11.18999520636429,-115.34374465964464,197.81208728010105,48728.81831446609,-345.04946387743746,-43.2643375178635,3101.959264861994,-1726.0901351458128,-2907.79195425628,77.9268800088521,-70.45794267843189,-39.40107257790578,3.0485479282396852,-1.0338722360094195,242.42264004463505,210.3471248063247,-2049.85206674612,160.6574817775163,684.3591050216237,223.6857275758748,60.72270975139054,-33.92583000668117,127.5766492561188,-9553.178400073142,-19.597261076606117,5.683447428642239,296.76568593437526,27.549676583649216,459.2529014202755,-299.9449122981662,471.624888817445,58.21504682289424,82.33389752073197,-55.107872741937626,-6378.1288944836215,-25.86453197579614,-61.11914688955062,81448.99495354295,56193.43274919689,3695.572522446513,-61.11914688955062,-25.86453197579614,537.0733081319777,-1.166123142867896,-34.52999013396419,421.8079772808851,33.446158834220114,3.8713000497957637,359.6655940122946,113.55477104812235,1856.4529043255898,243.9880838228064
2018-08-31,59.175248266259345,71.67629922511469,252.47241914737975,49.4705505949891,-5777.853203794146,-5.252497636763216,1287.290624346115,-92.12355969420773,243.28079757824295,5329.688618089405,1665.529655875144,1039.4252221820095,195.29570226251266,107.9567540238459,589.7689419852485,65.27684114666133,7.115076689742453,70.30424025857926,198.24298332077655,0.0,1588.0272499729776,-160.5975499064893,242.52563552913293,0.0,0.0,112.66963212344422,89221.0826388425,229.12345910953005,1074.4504941076507,472.9250716439564,0.0,-552.0019952599355,0.0,0.0,0.0,80.72546628418966,-83.7885159803618,163.02146332893633,51622.924368962325,0.0,-42.97982005173495,2731.59461184191,-1530.891363916271,4778.917677356963,824.8937809562194,171.00220215892773,150.05152423425034,-2.161325387155898,1.5148857576378425,5.429750046980189,-31.27675568017594,302.14411371626124,-61.251144643190855,-1905.7045507751463,-1.7360221461058245,-89.65799437791338,75.95100650141563,428.01144602709985,14519.714187290869,100.28269091160819,39.460894458728944,25.827087122417424,60.710120601985636,-105.90569326040986,-333.68561267855875,-110.60822925007233,30.049167338479492,-144.9579865367412,-77.35275364100903,-339.67906469124864,110.96301416283343,-23.066022691810716,3415905.9040961564,127422.74692439288,3287979.42143175,-23.0660226918108,110.96301416283343,346.96082955219026,17.08265699810024,147.4685773004175,209.21009848578979,-12447.76014843144,6.4136424934864635,205.51410687682073,-10.087209224238904,-21553.759999083064,-12.733396972770606
2018-09-28,-16.41933797224648,9.551353101963489,252.6214975851078,53.314415283426676,-4907.772099326159,511.00436491296904,6.576627435344093,1290.9608318587145,-94.04820977306998,5979.3244685100635,2716.5275228033306,1207.6055943723225,47.375381276870726,709.467402489822,108.1896218810518,591.0411016663035,8.145853146805324,62.36432602030712,1277.9284628228943,0.0,6260.213154949317,-191.74198366038905,1069.1223187250341,-2786.660368975407,0.0,82.27041046628075,-2940.5922916131294,1505.0701790797973,1079.3687259998303,0.0,0.0,0.0,0.0,0.0,0.0,114.5963093140659,-54.682247669415304,238.65929573273456,52703.9734524539,0.0,-29.43113091416903,457.5335947356969,-3727.8799980678195,-1288.7288904674713,-3593.1097525875884,54.51722399028449,-11.389630358610702,-1.3816887879974047,0.24931934380763954,48.70837093267983,71.38733923001882,601.7715624282554,168.7132409477308,-228.13638083059777,-1007.1189594176858,6.034325690935475,77.6304232661563,40.79829571386176,-9916.732694459148,306.69711998638223,1.1182360029170013,45.15803176790391,46.8375962803666,-1411.1864859032257,18535.72811945832,1036.2486222977313,-169.51018644803526,-241.19134979939008,-77.46583426061784,-349.0908098362306,69.71058674233021,2328.2467369319966,13327.156908392906,191109.97308073193,591672.9320010394,2328.246736931997,69.71058674233021,1185.3475749345089,14.254404356613847,801.2486805397859,3479.3106314249744,1317.352080858419,-23.596030503102156,2048.80424636542,-47.06751094723404,-2462.6428616298217,2007.9171448703883
