date,excess_log_return,log_Mkt-RF,baspread,log_Mkt-RF^2,rev1,rev2,rev3,rev4,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,lgr,pchquick,stdacc,agr,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,dy,egr,pchcurrat,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,chsaleq,sue,sfe,chnanalyst,disp,illiq,turn,RF,beta,idiovol,coskew,size,mom,mom1m,chmom,max,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashdebt,cashpr,chatoia,chinv,depr,ep,gma,lev,quick,sp,acc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,currat,operprof,pchdepr,pchgm_pchsale,saleinv,rd_sale,roavol,rsup,salecash,salerec,tang,O-score,chfeps
2014-12-31,-5.337201462683148,4.785433619374081,94.76934667166574,0.12049864713275715,54.661590630492874,-52.65894358221499,155.2261882668314,-67.35476498026895,40.18016190635674,76.14242992455236,-60.87251702869726,127.04546011727643,-63.057941691452086,217.651231342978,-453.02764308425736,172.35441872206553,121.62318802681875,47.71075399469903,-1.5879532516232806,121.62318802681881,-8.761299041436724,-3762.9514965199733,-31.75926360134177,116.33756900673232,-2455.1373269083842,31.614845592850838,-87.65926111237657,-118.96797295866656,-400.8240079910158,0.0,-132.78899467559214,-302.9771299246394,10.367102456676232,-28.697851226497697,90.79146915438949,0.42456949494652946,-97.8925218978402,-4932.7294764666485,402.2866108688698,-0.0001803813374050764,33.960254800336315,0.0,1.7160910674867011,0.2731421556290279,40.28306089720104,8.307239502030825,-231.5654465346729,355.19660757301426,278.6467505734197,24.50001181454178,-57.839725065198195,-0.17902391483983748,-332.42655234603853,1.8576316431372106,-31.76639004845407,0.0,-14.1924815330743,-145.2464433600253,1.3633006073465026,133.9746794687352,30.038588713806462,-16.751494081075556,-23.80633080796116,265.9803749962439,-218.80765118493719,31.755471554046153,4.45364607141714,994.0451360950005,-33.402431899973266,6817.79437800174,2918812.3036438525,1993101.6335505918,922981.2850644886,-33.402431899973266,-201.74144567750864,-23.321839331614456,453.2196274089482,180.23557144402457,-525.3019967732025,0.0,1.6077895425844844,-21.833228708523322,1034.504414828465,0.0,6.067825047847009,255.05604459578353,1750.6677403563274
2015-01-30,1.6770931439692789,-0.114666278683234,120.02263685971597,6.882041539980453e-05,291.38909034048186,54.79076795725894,-52.66580785031582,156.74330427886062,1.663997190262922,77.88495436939984,76.97996846024657,-61.5420921765715,128.4429131370797,338.83872849989,-548.9900425815022,172.3549258242197,165.94280264668512,37.12022044105546,-3.1346680810816308,165.94280264668518,-12.253897187027356,-3774.914454376799,114.39919204454085,123.1036370126991,-2451.271213402036,29.7816668778845,-127.69843511062125,-147.62584120720274,-755.0803320300417,0.0,-173.7281251771842,-615.3495174384262,5.440260587442196,-41.51456406675112,-179.5562850082831,0.42151994132292825,-89.42062395620485,-1955.1667337517727,378.16902410704085,-0.0029428978272288547,-635.3051517078568,0.0,7.3352809219051665,0.40138582841354875,-182.7039908634281,33.65268842905425,-101.71227238870608,-217.728679293713,212.1253475958622,29.566651922725498,25.54299663992049,0.021826668849998287,398.2223357387975,-25.242259115672823,-2.8016944811129463,0.0,-10.869009258164212,3254.4278840512125,-226.72644693777545,41.25303914194461,-0.43767476292639174,-4.883445446948336,-22.08029093857948,3.8613049387531646,-37.59331991237218,-129.3891053476766,20.004947373331078,0.4818036018909879,-18.598815248406154,1442.9733761599664,2101551.258446306,564617.3473596275,1053503.9374876916,-18.598815248406154,6.517631406135479,-22.24321809549167,-177.29570165363936,10.825924637049596,-434.3007551265355,0.0,0.17636659213570738,-16.085887022018575,462.63926392830035,0.0,13.753119425624163,-84.74738119423273,663.0671613104887
2015-02-27,9.070593218920836,-6.019815559729297,89.00637923167312,0.1901892797966507,-61.599517879266465,290.644361416067,55.11067231058945,-50.50332661437914,-46.544082636203626,-1.8484784380016124,77.55212321209393,76.65100464176018,-61.279100101555244,334.0142144187682,-545.9378041481151,165.39594957042823,165.1127404212997,37.75067641780317,-3.5052505199227015,165.11274042129975,-11.95388727733147,-3622.9284577830217,127.59703882389769,123.08317021167846,-2351.9227141222937,29.757648590804415,-121.03230338232822,-147.30687791948552,-747.3748402837512,0.0,-169.68256535062577,-608.6331954294775,7.045886180497215,-35.22870485588542,-175.38970553218238,0.4050005547030596,-82.54513631568808,-395.013433407756,325.78784887802976,0.010242244084048564,586.2631314547282,0.0,2.806410589668644,0.024201493075301173,139.39782451510132,-13.217919434331634,176.4931683840298,73.3432401004803,157.1230653703675,0.24683100261944446,-13.28186778713905,0.19265125709380126,-30.667835571669002,-7.0102883947845385,-1.2035025986238566,0.0,1.0294530918766895,28.2518229381094,0.37460590349020606,-1.2636619654466301,-1.9151894638967946,1.1013555248275484,-0.380116916602276,-26.556872731006024,-6.384885043866461,-8.396431704943325,-3.298498179869391,-105.90526311107897,2.9266941135634212,-33.19930337382357,-148144.8905709237,-4949208.567360088,-3466326.796854198,2.9266941135634212,-19.54519079383317,0.5190284793429782,-18.60477547131825,-4.595314565607737,15.423179862886172,0.0,-1.6581996078997463,0.5637803138457258,-43.53419672443124,0.0,-4.2454171572517225,1579.052100242192,21.822291324871912
2015-03-31,5.0106613850443855,11.36234916957195,102.72346765075383,0.6770686546120388,17.465038203945095,-63.76759783516414,290.66660875339335,54.69986055399741,-4.586857419723122,-97.40798488583208,-1.8504326453498983,77.63411114657052,76.73203991566166,118.87230845660558,1468.7130261503567,167.23178453030945,17.79090007671448,-198.1257658530523,-3.580540100203135,17.790900076714493,-9.267061331146738,-3604.0048751034547,154.76606603976478,-67.94245811107527,-2454.640111732307,34.417740494342496,-153.0593931631081,141.0101817759585,535.9256568974959,820.3322848781597,212.5567095472173,849.9277048130654,30.10970096779674,39.77247032900439,333.7675257365991,0.4003091314216605,-83.75393035700786,893.4467795014658,335.91050146752383,-0.020101518831170284,1096.7458868200088,0.0,25.38587908926948,-0.27397651650331234,-1994.1347596600249,3.2560350457301865,-156.29340995233542,103.55957139507456,243.34588581035268,3.7285373239668615,-5.661374782106122,0.10434172294960409,-531.4831592494456,-98.50967119429663,95.30236074432199,0.0,44.381493722345596,-2406.0779091588993,181.5574679746096,-217.51150625811238,2.405675295661368,27.493252605890074,68.00157872481702,-135.1364728986382,510.792984554319,199.13584878670713,-117.78415833663968,26.772569769327674,147.78364828214848,-3109.1270528334494,-6011823.070825145,-1281114.8579008207,-4746676.633286044,147.78364828214848,324.309461601506,137.44549145457614,57.88840403084703,6.076081862278301,1335.225596231522,0.0,-0.226308781525411,22.591563324169876,-7083.007263819014,0.0,308.8131476348651,-524.2358704537055,-157.73071802377217
2015-04-30,-9.623282776100607,-2.1525581733495245,130.71178869365022,0.024244676597544382,166.15685397453439,17.077804014205817,-62.56175912465047,292.81725902189015,9.634359878156992,184.70536920962638,-97.93045938281196,-1.8603579493863949,78.05052303741628,-179.47027827751054,1883.5234019628454,176.20675256873275,-128.45139143002137,-283.03639517463637,18.896427481925702,-128.45139143002135,-3.691319735867115,991.1183619474563,572.0689604251951,-140.14962662908044,-117.03564720751743,37.581293307829725,-895.7657111516837,230.0683815650704,1323.6771429047744,1304.1647347661835,601.006791400155,1644.9851975226243,57.63753759327447,-737.1911346574155,813.9463883184799,0.4746968741744585,-111.53494368558924,-1028.0948775618153,268.7411937098984,0.00965286842759417,-1210.5882666246193,0.0,-3.874127071693408,0.16238643454185997,-49.745869952310045,16.537210245729057,-34.93580974632994,-201.20650568528094,6.714870181944775,7.179707731363521,-2.8912303477550267,0.3370392288036995,-288.3778708697514,-4.9952336529170225,9.380652456927521,0.0,53.24539790120022,-1244.4708355422845,164.10530045779157,-126.20397366468353,-5.506062761420353,18.009317911225917,62.38246628337049,-51.09707514542515,47.11382310507611,31.449063178358756,-9.042575844018302,-164.4719917832358,34.980714704048694,-635.3485857272235,-190135.56208705902,6046156.0153282955,2874556.5970974863,34.980714704048694,84.62228809138924,71.82228561801611,-358.33865891000664,-330.70358314941825,298.1174231250452,0.0,-2.036401213466675,-30.540702924386373,1251.648143151564,0.0,14.450384613292044,-3397.3076818073805,-3579.736740790134
2015-05-29,-6.739184880644423,1.124372644725481,109.5902582726181,0.006614305533164476,82.01619390037686,165.24496815523005,17.401656403222102,-62.75124891423995,-21.89835564262564,-34.93351422633495,184.81846362899225,-97.99042184351099,-1.8614970397279418,-178.1604121916841,1888.53051685901,177.75993127873247,-128.09370886839363,-284.4066918128666,19.12357729594396,-128.09370886839363,-3.690643459275499,999.1179562236337,562.964833200991,-139.86432269374427,-117.78609976437467,37.55978261191211,-903.8887690052018,229.55115593521825,1325.200580150706,1023.4026518274679,602.2209073977168,1646.824545529431,57.516633896103684,-745.3057816721004,815.255638578706,0.47845311393107826,-112.23649049836695,1513.841455559435,270.67362827858346,-0.007649023817338403,-129.59791033374927,0.0,-11.073729970833341,0.009953026045119273,-22.54616241455551,1.8979143004357866,207.09517486114953,-92.43362148326183,12.89684691662984,-14.061128114345934,-30.889629031289473,0.17831802767801053,6.9667306489564,-1.082765191039357,0.11028335845963966,0.0,-0.06377237763999233,107.51203829811129,-0.5065905031000568,0.31117130269510085,0.12252224181129634,-0.02629224822317866,-0.4624504992659695,0.4567488200345906,1.8194900941068681,-1.5172569882436164,0.7408172013078911,20.794097451479956,-0.21430501216727293,1.2860075535695614,20634.43928515911,17203.97121872753,3430.4680664092302,-0.21430501216727293,-0.39172542883352435,0.5170766242387117,0.34303517172995157,-1.4894489203283285,13.978162858704309,0.0,0.24072318089568512,-0.42898260953419864,34.234046414887416,0.0,0.6258391332012252,6.541534081030477,-0.7795065861148487
2015-06-30,2.49556452805849,2.5736651158943475,123.66621352853589,0.03476596923209732,-153.23370160491885,81.44509075548893,164.45891367232582,17.284813317270824,-37.63156289132439,18.13301035504156,-34.718218046794135,183.67942251019377,-97.3865042611626,1229.391182125632,1594.6866893561241,203.02939752578203,526.1956469885342,18.016201259186115,-4.513375141930989,526.1956469885342,5.520139380081368,-4764.491955827474,267.1224038600323,23.56226016135545,-301.24232401154393,96.9438450086608,78.32899817815068,746.459178565599,-626.8840099728576,593.3332780571122,-316.128285638221,-610.0654140636301,-1.833503826726771,388.74195951772714,-578.9604754717042,-0.4356778890810148,-187.8602830345129,1961.773447275318,249.89595062826749,-0.009192046897996877,440.5208250377784,0.0,3.7596311254453667,-0.24641415399449507,351.3000498474895,-19.11502300708844,-46.201857481332695,-103.24858165940319,-116.11600424577335,-5.711805166434317,-24.446961210539257,0.11207013202073779,2154.1721624753127,-135.68328939774483,88.93292568077078,0.0,-105.85229073898591,1484.4379213007924,-533.9905367184226,201.25051246771432,-22.159717562944707,-43.55677057933967,-141.32879512796046,70.457055799116,1728.8917406485382,-331.8632311475535,54.68088513832356,719.2795343229432,-172.67760558209565,-3390.1688615786106,-1195618.5347127616,175712.91071797162,-1370896.4502296224,-172.67760558209565,1733.8559328878418,-162.3365566752626,-186.18997308243723,291.6689500178088,-1176.1663501558105,0.0,1.2435075621627618,-0.8239286987221774,-2149.5013486846838,0.0,-146.47562198595938,2527.710545424932,1269.0437701686951
2015-07-31,0.08863613088823685,-2.928742194944423,134.5225714845457,0.04515608733792223,-81.62009606718678,-152.19173476880974,81.13299177743829,166.2209101799525,-3.467360716540403,41.44780339927828,18.049833295399495,-34.558963778660896,182.83687546576977,1242.2543343223242,1237.4006628484603,189.0470199084597,519.5571553390764,12.769981226355162,-4.4116684426153725,519.5571553390765,-1.2584605342852413,-4453.064378229172,355.20861134614364,26.334476774764013,-281.38325298756394,97.29359280753431,30.009593230216833,698.3221572856758,-669.1267326728631,-277.25359136301245,-307.5333771787513,-642.7688068726411,-1.4397840125044388,362.45266931362596,-539.4662103981223,-0.3985430050744712,-172.9063634441188,3277.294358616155,263.2256142069648,0.013975216738649262,224.15867687407035,0.0,4.110111132656499,0.033947144840521304,108.69423583800369,-14.139354473620187,55.20118481783015,-127.22198101466672,433.59039034163015,-3.8546734931890683,52.01051419420696,-0.330133482478989,-108.64638554370231,-0.41253861707923534,-9.753899745669514,0.0,-3.5656693279338896,7550.3162340955605,38.121207272202355,7.164662531544671,-0.719566103522709,-0.11447554635210677,-0.9785142222401078,4.2562079961790005,-55.941112589458044,4.052371871350488,15.729803314901389,-213.77388909088768,-4.725016701449107,-769.5614410346104,-340808.8349202424,-264771.7439617738,-417194.18614819646,-4.725016701449107,-67.63413914895318,-11.046798552238556,-3.171169190763706,11.551637403601106,-359.825915197478,0.0,-2.317315338184855,-12.40469886252054,2807.3972385049638,0.0,-326.74638174245933,1212.3002013778605,1054.270029768632
2015-08-31,-10.332570255408665,2.9041262812459916,163.8381073810246,0.044382668643207765,33.289167226927844,-81.64738590708482,-152.29401306516885,81.17097707104021,-3.373548762009062,-47.32948146955972,41.466644336805146,18.058038212273203,-34.57467325477655,1249.104336115147,1248.1433654695634,191.2872747248856,522.9393646429077,11.596561551592364,-4.4534990684262565,522.9393646429077,-1.2367249799837392,-4504.692713536381,360.74292161640744,26.25836587802366,-284.9481116818681,97.06881783395765,32.607991589067296,703.1621156590372,-669.129588356274,-280.4945335005828,-308.0319966808395,-642.8937370450594,-1.9098746798712067,365.7094765277971,-539.4283555352353,-0.4033868620991809,-175.38970488982307,-3034.930028521897,260.290647396677,0.03609523992106379,-939.8946345390759,0.0,-12.758717700536721,-0.050050354653942364,56.773564045624795,1.3947623131093678,58.34394926974312,-64.719382014253,169.28714188044592,-3.9640847537431227,-61.08159673214027,-0.30305075637510415,-5.407484754223333,-0.8288947918001668,0.7998880730110045,0.0,-0.2969961181068612,214.0024524140681,0.5013184868660687,-0.05449516709585822,0.129346748985256,-0.179858867994525,-0.46137255254291176,-0.4734353296548761,12.958118312306397,-0.7538385738353099,-0.5403678329648898,34.25639183853764,0.1318826029266731,-1.9979737421597292,-370769.11451523006,-147970.32985646278,-222137.71638944745,0.1318826029266731,12.538293501344924,0.2800917327631396,-1.0196157424382477,1.4760707619007576,18.490461264676924,0.0,0.3756654504182748,-0.23210529903312072,79.96324022838235,0.0,0.2328968590995828,13.841535540752375,-6.766948052226326
2015-09-30,-4.229934072072553,-11.843215298016965,122.00180134979493,0.7378444665429503,16.631693526501863,33.41799165825502,-80.22456642219957,-152.5280687190918,9.685652867178701,46.98473686691667,-47.401713842763435,41.52992908103309,18.08559767235972,1189.3150634137496,1601.211735686114,183.54120182998048,580.5664764202238,170.83092660255681,0.8517334379840031,580.5664764202239,-33.66623873689048,872.179323414766,171.80769266070848,9.279117960591918,1164.4418374733466,119.62504981779333,15.335677400051251,782.0968606862506,268.8635655374998,0.0,279.75494397724475,524.5360100832252,8.729634868179009,168.9597322757382,269.31399918836644,0.049543377761156776,-242.41999579258112,-6036.571313435842,577.138909555554,-0.021284925399738877,1777.4925726448805,0.0,-1.9260985329764821,-0.24511252447886633,-192.86753243323201,4.684861149718017,57.04980596446842,-9.709584129897763,-351.7115693662745,1.5971269776203485,-0.11836003517282734,0.4087148094794486,1034.842984687475,-20.617458252644383,0.6247136865722496,0.0,10.782776537408154,4626.617159999441,221.55354701649563,-34.15647119910185,-1.0784467662289217,2.625284766769698,12.452193482099972,132.48589391749874,-56.724296326934564,47.846358852722915,15.394869296769599,-93.8191020269237,12.362078780020063,483.8601330307539,152085.95724247396,-1149291.0077283084,1297852.7515945062,12.362078780020063,-44.120544507462,43.4604814237469,72.97333914360394,-438.8535025095376,232.74645999698168,0.0,-6.3641054611575285,-0.9848535099875102,6974.3613527445705,0.0,-16.97677468919278,-93.53339544943447,-617.1289631742329
2015-10-30,-2.565715264141228,-5.90404524525037,111.56233126906264,0.18409472842047583,-158.22970337210245,17.312136204128233,33.20636808626059,-76.98902150580315,28.251505057622207,-190.13751374253675,46.641286974492786,-47.055215924383745,41.22635284273993,167.0508720446063,-464.3811344669344,171.2472939621022,153.5978865455048,1818.362597489526,1.1803906329995357,153.59788654550485,3.729397350195498,819.8152111101099,-599.1375999694693,9.31132583539237,1271.100881372744,120.4223024967256,317.5697094337063,-301.16839848998086,180.2981482391286,0.0,302.60103135542846,611.664554969858,6.827000909130823,150.30616509386303,581.1531118147824,0.04085722544464091,-160.19541162382254,-4708.558202316811,854.4262052352342,-0.018442751933505884,-1006.46540085786,0.0,-10.183892167231619,0.032297304001392746,559.7362155492153,-22.473228613117044,-181.6338953505698,5.35151740107429,-209.45506185858403,-19.79916744995819,149.27655745378524,0.30930224292387964,501.53916344380195,19.90712555724474,-193.26336299282366,0.0,2.451271567916322,5199.81105998077,164.8610920623343,24.084580526728672,-7.297528410246983,-0.03433021125296243,13.903727060964059,3.582888761538925,-2061.3216605007565,58.799527233719346,16.209206792561957,-184.64290954717717,-14.574119413693282,-525.0693684431355,2504176.2754955143,278938.374304235,2220256.547640994,-14.574119413693282,-1990.5632468761887,9.9674980168449,-94.99005558397445,42.95202572170149,319.3534352004244,0.0,0.5476449875984457,16.72419160474516,3309.0441936390052,0.0,16.82965566904477,-1120.7186276170378,-196.68820316522797
2015-11-30,-8.690417333597903,14.112339643245846,102.39018580763523,1.053395030931466,-78.53856906197677,-158.75464754847656,16.680189804127572,33.139375716022485,16.62027363670937,-94.80580244188748,-189.4255003755709,46.466628017800524,-46.879006916155134,166.58421227237224,-461.5931684835419,179.59945501952774,152.56012088623078,1793.620099860157,1.4119695255097675,152.56012088623083,3.39008346400204,860.6682159356625,-599.4869602952186,9.346377371903436,1319.407618585628,119.00839140512498,315.41385568648104,-300.01934522302463,202.24775937245457,0.0,317.3113347352056,641.362276984332,5.275126480131463,152.9147466275256,594.3384409754915,0.04056950030607333,-170.1671704195782,690.5253205218813,588.7704061485508,0.02425670556784202,-275.3794264886774,0.0,-2.7460816858967974,0.22828801164924428,86.33380302644278,-11.42859773625787,-42.636724364171414,-82.58913053380365,-145.30929436237386,4.219218693366145,6.730661475899751,0.4776435850829086,-39.130025976405705,-6.1772953882097,0.544536070367883,0.0,-1.0460797213923598,-229.597388856615,0.29762901354962423,-0.30593159140456194,-0.2141764338280865,-0.8540943173727071,-3.270347744973492,-4.112344099796246,-6.122169646104794,-5.005779655504739,1.4216276352040609,128.493547102722,-1.845733519976264,4.461292773782816,-187831.8164422661,-52745.411209225655,-132861.11091683805,-1.845733519976264,-28.17079176614152,-2.262571834481548,2.9383221716501424,-14.715959916622921,-15.919441644286053,0.0,0.8612262117217497,-0.22811554674678547,-216.5703311457837,0.0,-3.060662567559575,91.19832274236069,-320.8061153074974
2015-12-31,-5.471105023392352,1.0552174892969721,109.27500987805662,0.005892733642574432,-49.46090698281048,-77.3108527362896,-159.51408776875542,16.462818159613164,-57.243492256492324,226.5764007086221,-94.64858025163427,-189.11136462341466,46.3895696010953,224.59058784915922,-593.5694235331816,185.73462173756664,97.66226829491313,74.65515348973811,-22.866260688014417,97.66226829491316,-44.48635133463897,118.13672286731125,-451.91872658122895,133.4076867786886,540.3407645390827,145.948221756055,-79.79766841856289,-189.9949417987145,104.89496863026646,0.0,217.9784761229915,184.49281304486624,15.019634959140701,119.19076941841247,593.9441046171289,0.043206319071705114,-230.50370685544684,2484.6256310188833,555.193124096811,0.002029292710992045,396.28106569938427,0.0,-31.203270404375615,0.4820213599833476,-1219.8470228184917,-5.042224363383411,131.56385273846115,-128.53194730387798,-64.6952457269847,-13.970530270768904,-126.77561946891308,0.15544000057056762,-530.4155728207006,46.75683958924162,-42.969876473917566,0.0,-1.091599868764149,-10043.993958980442,17.199973160259873,106.50653350191858,15.338332386970123,2.0649981835423312,-6.981364688663348,401.3053660498326,-239.74792726032456,150.16139496243295,22.821135030594398,28.556036962437247,-11.940524309008339,6609.502759188287,2811606.2860701233,2146527.5270107165,666903.2947672158,-11.940524309008339,-240.79657211144922,-42.69607629013285,1155.0170684266127,47.65584567480829,-26.388945873248304,0.0,-1.383150891601467,31.660808985308897,1722.0659817790438,0.0,124.4357911809102,2974.888794280656,1785.0673064772218
2016-01-29,7.364285121113217,-4.128346377367489,100.32308692025099,0.09056227372118679,-106.76636822732121,-49.98084831669649,-78.18358020663926,-156.03144146065574,-28.574914445619413,16.840846924033638,225.1030312241216,-94.033104282125,-187.88162086838557,248.22178961816576,-564.7782153684873,174.06494333354468,139.3682137804787,45.46042025010026,-25.90034160297101,139.36821378047878,-28.37092790474407,100.87024861997642,-176.16706189866596,145.5393557394936,501.4295170513173,130.88418378449134,-35.716830094263756,-163.09164771868114,-255.41710828493308,0.0,133.38664641911322,-140.27001415363048,11.53453485309424,104.8938694642773,296.47442545387185,0.05565779100870988,-203.1048989842202,1580.86505555134,272.4609845439154,-0.029947360860439615,-962.4746336527714,1.8819363860045375,0.43585182329275085,0.3488017607849212,202.0422372413866,-19.738739954828816,116.5610898338432,101.68528420994937,204.97799556141786,-48.02926000605365,18.85621977362416,-0.6046235569866392,-328.04437994153614,3.3528473844543214,-4.464731590697198,0.0,-9.91937240079109,-8702.960829941636,-226.42166348640285,32.946919799853944,-2.9244958309914466,-1.5848080345735496,-24.82706236239187,-16.432778262776537,-13.8576129731116,-90.01379139056075,17.113963310428623,-175.7343804122538,-10.050588019815237,826.2974638641836,712591.9874906391,606508.1774664298,60060.454564765096,-10.050588019815237,25.119378581176534,-21.705517909763614,-133.8759310646535,10.131157899800257,-588.6717828104502,0.0,-1.2604134171747106,2.1005425449163866,-4729.485276553831,0.0,-0.3022071206446526,62.54179195271354,856.7577559603274
2016-02-29,2.328636316956213,-11.1530528788022,108.02702788397522,0.6627753655913934,-60.80411712492494,-103.68071684069596,-50.05474943805213,-78.14460816380726,98.60564355182117,-65.86762713041875,16.7677835595165,224.1264304095408,-93.62514528779211,245.5356229775871,-557.808428335389,170.75034478994263,137.9753527583354,45.41243286566749,-25.3216012217902,137.9753527583355,-28.21402212158011,98.97296993130348,-172.35247909318252,144.0781872044043,491.17034280834963,128.75654324827593,-34.99030924168379,-160.02104687595278,-254.01304249152312,0.0,129.61751608826452,-140.34017177285725,12.058800553344469,104.91305926221301,292.87288678244005,0.05528419931970759,-201.04354324568786,1040.408550306186,258.627569504085,0.0408942722922425,415.1236806526531,-0.005122687499579781,-0.37888742314473234,0.08019130166942823,27.096316478144104,-13.083527059214703,-117.15426271488434,200.3590680964836,-111.06984371657268,6.6767703673711765,9.320885732402303,-0.03522380940331393,-42.004837004825276,-2.8357764366108995,-0.6524962662923031,0.0,0.2354526356229485,176.5236128126271,0.2153787443658075,-1.78085526959444,-0.6146716187177503,0.5546522709817219,-1.240053145735999,-28.54885305163816,-2.9967822387175147,-9.405679717358225,-1.155106934465607,-50.483890133139994,1.5971906991577,-37.70666852143859,201611.22973029315,60023.51395149529,149827.5330055654,1.5971906991577,-18.177157212806378,-0.7891049407429023,2.4845611116205646,4.584261935129803,-3.5748707035445477,0.0,-0.6115520926588829,-0.1332397387049511,-93.08833928961394,0.0,-6.56485293368587,-9.779116179088305,-118.84775409288113
2016-03-31,19.80849249665262,-0.1505575071441727,156.16711525988777,0.00012047311691166097,117.86651410065517,-61.67406623752484,-105.27361695591974,-51.084506139201395,-1.0134932597880322,-179.3131971629211,-66.19281437260508,16.850565793078673,225.23293840111654,7.325049303514971,676.817717617968,170.4365938849041,-9.371751689482592,-90.80909677838083,-26.01331452723828,-9.371751689482435,-25.650689746398417,145.70918281967687,-450.00655679424864,-19.2406895151051,458.67263170649545,140.99256787142792,32.08634999882894,35.638509002055066,841.1095001392681,56.53916699131458,463.33834523756826,1119.809051537742,28.89897015967143,168.6913780968618,738.666171849654,0.06761692170420912,-208.06880249758763,-123.32258533684114,237.3772906822025,0.014423556117863112,1503.478909100093,1.8862769458738113,-37.62105139755404,-0.03010750013023511,1236.7398972661188,14.823894300388929,-196.65994165313157,97.01311415459274,-13.096711020349971,13.902592085031188,-96.69614403740934,-0.003843983250961358,-1870.8164657467478,18.806197650225045,41.463810826499895,0.0,31.48960323366316,-190.8076264985575,158.35250739652764,-189.99298225503884,1.486766012466319,19.016441615652774,52.02179665321137,79.88565422209649,179.35287194082935,343.2643323625716,-84.26284715440941,-4.433878075004486,176.26196573669242,-2097.6498305544137,-4305235.667250022,-2317779.3439123183,-1987784.596527189,176.26196573669242,147.88560809157798,116.66679649053935,11.321367042604152,50.238974143077314,1062.337456181608,0.0,-0.0575508470538324,-8.654831132544047,-2793.6141534997078,0.0,192.9648251678807,-439.7041501906142,-550.3036997323511
2016-04-29,-17.52393184826603,12.66012188076117,214.2674171741606,0.8516681124838991,53.219013979650995,118.92370689174851,-63.61030117174252,-106.24623974094894,-7.969616449266388,-2.4171969809599325,-179.51341483362359,-66.26672399733216,16.869380811083417,-303.7570886147341,755.2065181564959,160.845281073843,-241.84788849448657,-402.5463581279036,119.62161570670794,-241.84788849448643,-26.244395308607025,260.3013369111712,-462.0585208861689,-135.84788451286298,208.4359446526168,165.00032217100156,33.46459854738784,109.21676792242982,1277.5725678281135,0.0,504.03308679383395,8901.425476220656,72.1647054933758,181.5392561884584,711.7274579669609,4.186216826095599,-234.85159540942416,850.490773299971,317.099120988892,-0.04650496588890004,-1522.5032717491804,0.000786003961916748,-0.8258414672688019,0.34048355538667785,-67.54875667428371,3.3692233968631626,-109.35314765544183,368.62722380265245,151.05560713283853,-13.662674538607632,6.005122352509716,-0.1882767200298887,-637.5709020982868,13.711506189946249,6.256287346648151,0.0,49.70959252795684,11886.8151193089,173.964469380832,-148.7298519146821,2.654885255349214,37.498732391722,46.97144164399208,-94.3144980238144,-66.23786043252517,135.14586316183272,146.45676619302077,-116.85906660207502,49.70510240773086,-1156.8814907872147,-570538.7801849097,-449092.1912464723,261181.9911055714,49.70510240773086,-82.52138955565806,85.3654193922385,-831.5464672795047,110.50819447062666,32065.38816252767,0.0,-0.6371363546692663,10.47773864714766,7169.469137147382,0.0,32.100499971540785,-2468.8102950325183,-2890.727133276763
2016-05-31,-4.266266698991476,1.7371271178415681,123.45573609004498,0.015906909954047876,280.1717600179715,49.431829291002266,119.22253684645275,-66.2596660012665,-77.79769518283814,205.73194326196457,-2.4471295387262457,-181.7363597163371,-67.08731601348082,-312.0911412198291,772.697319398173,194.36102987145262,-256.2487302114486,-463.39492005002217,145.16829199544972,-256.24873021144856,-26.179213712614484,302.2359725352897,-464.0882199095473,-142.14979807142984,267.14116283260523,165.22221525429748,29.987773598445603,121.54677771844536,1328.6426744544171,0.0,532.1206611558044,10477.843043826811,74.76924085275849,180.35843796666774,740.2960643167402,5.057987265110571,14.32538737359539,-564.2928510860008,312.4330511004488,0.04172642311894512,-124.86213422002902,-1.8668327647341871,19.04615012673139,0.8839567805358595,493.3488880092287,37.40727720235054,-243.77706888527132,-167.0105736093438,31.780329186359893,51.87562363420125,-19.08319506435896,0.2405166030907231,15.231181611792636,-8.176964794412584,7.5165509217949875,0.0,2.7347595471266857,712.8530059371406,6.7583994823736475,-1.879696022103417,2.9437398854472434,2.0475671702580343,-2.210392121916641,42.427970827640365,8.466490063254696,13.982379452776968,55.25143120354574,511.2592879777035,-12.354435857215549,20.30398007548274,304869.4010633528,119537.1870675534,185332.21399578452,-12.354435857215549,26.60153101002834,3.1982078961052594,15.966843304012457,-26.841088382400386,6768.8754677917095,0.0,4.390797746275851,2.748153294655083,379.84210499549226,0.0,20.240779124396795,291.4243352758949,8.388670018180392
