date,excess_log_return,illiq,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,rd_mve,cashdebt,chatoia,chinv,ep,lgr,pchquick,agr,chcapx,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,chsaleq,sue,chfeps,sfe,chnanalyst,turn,baspread,beta,idiovol,size,max,r_sq,gammaps,aeavol,bm,cash,cashpr,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,oa,ol,noa,cfpq,currat,dy,saleinv,rd_sale,roavol,rsup,salecash,salerec,tang,O-score,disp
2013-04-30,4.13097281073938,0.04388476263161544,0.0,2.677690160148547,0.10579321692371077,-253.2986809970305,4.127319671735233,196.5854246743408,47.2230521874859,52.2065582988446,-152.19764240981596,316.1644569058898,-905.8760422903623,0.0,12.096823365286973,51.15636257167153,11.07023163677228,7.332138875178586,33.1580083789632,-32.81559789216354,4.936000415799001,1.9993582537776418,-1.0026165425443163,70.50522443945398,-88.39791311552918,21.448811577403614,1460.2200114240213,46.86822014343701,-40.05190451998136,21.44881157740365,0.23264116670475346,-13.000375963337675,-133.0019192635886,9.886547391674828,0.3016837392214011,-3.1128091673714984,12.171705737540908,-82.18044095277772,73.02349764236358,39.53828100486997,-2.7887190553867427,68.02383821320554,14.180565265045935,16.112261404198975,-8.707061108160724,-4.127699996167615,13.924115928315267,0.00022645666161227526,17.85341592043541,3.8970572877359793,-1503.5842030262515,-625.9459733382696,-4.450169938115124,4.083547504660594,-0.08375252752630935,-2.163918427971339,-0.3893050689079871,-0.28259241013915926,-0.36447705265447194,-3.4459680583901218,-0.5067436980838238,-2.5022142067549566,-18.861889733881753,0.433883582252065,0.18422171354026773,2.860905703800313,-44.14390370754609,0.4167546942570368,-0.18594824548267752,-0.4589710449788029,-1.3015810696465024,0.36998486936455777,14578.55756621086,11566.782713348046,3011.7748528628144,0.36998486936455777,-44.414265013477234,-0.05504464671397358,13211.875427742489,-0.3883292186652909,-0.10113004044434959,0.0761307415545538,3.2353750084308786,0.0,-3.6348902110221957,-6.828905896973538,-275.4817911498035
2013-05-31,5.3384520087363745,0.08296948680985229,0.0,1.0477888321987456,0.016116146942637938,-267.49288589102,69.43236102800698,3.989453188004484,197.51868144701706,47.428123091194585,-213.00248155517787,336.5880541904749,-601.8081095273089,3.4946654271912814,37.66410099212661,12.218940695718365,51.67278562284706,11.18198553231308,19.104699882677174,-33.61158185434786,7.036909374448854,1.26376791265783,-1.3465731739618398,86.47086642387387,12.154648982134763,36.692828682924926,319.12497170419306,-29.96929932606164,-40.01885510023184,36.69282868292494,2.660555696534809,-14.282188103668304,-33.76668699110428,8.949527648283244,-0.5729901683970571,10.63453176860302,16.16711086786047,-38.600774397937656,57.135781323668645,32.63421609197505,9.288059177218642,69.29837937510747,-0.4842369999164591,28.207404549111246,-9.155965610322838,-6.12891539407936,24.179742457433466,-0.001282197339497534,14.058521000714613,3.747650758966446,700.7707206217738,30.913737643059676,15.649399664334169,2.1264375112682146,0.05413743477507538,9.527387952325284,9.666533543877762,-3.8340028592404565,-0.11732573890222053,-110.5320043398483,-11.055609785390743,14.96123273410467,1226.716509887613,4.603467671816048,1.117402434916606,-68.854593736492,84.93014360723146,-21.703017052732662,1.2214606282912968,0.06785740708047161,2.1272004811645644,-0.5169268095551445,50098.47094414127,3599.658905397053,15714.893455832498,-0.5169268095551445,87.77502238420311,0.14211566523793806,69318.56668741954,2.010915127624912,0.4807834747651718,0.15319199013300278,-65.62162140606631,0.0,4.297766887894966,-19.668655841207965,44.23631488232155
2013-06-28,-6.528283319081379,0.0688459272713328,0.0,1.8883096250874367,0.0521459857067597,-339.2447633270454,66.60748162809695,70.04726181369257,4.90854101497134,200.59713749920274,-271.5059945783738,203.66394365664564,-157.6164970368521,-2.489528236643972,14.790996098522953,37.99333961927324,12.325751880742677,52.12448038128201,7.2859564681922215,-5.913735022252167,6.737697043325658,1.3292473123023607,-0.7856142141650784,-14.501856335294825,174.8066033625565,1.4601914244358978,-692.7012571892562,21.157527978277844,24.194262685145418,1.4601914244358623,3.593721777609654,30.356675696323673,-383.96240836539,6.316751883354401,-0.4251258540909797,9.742734325333997,16.544670906426628,124.13470451844087,3.678524023684326,-26.098001980565527,-46.36813537074179,-4.391549205595893,-6.412571433794142,6.57291133249398,-4.573105691681852,-0.4684986480231492,33.14920738595711,0.039779703711257476,91.85441701389419,7.801888254023982,-1338.1994128887402,48.625129509383214,-31.133049435817348,4.695804511665045,-0.13340472430854433,8.33322832868464,1.004337365856145,5.4198800774783535,-0.21433352987027254,-179.18681696026374,-71.54436049490744,-15.26383680349818,387.9550488791024,4.221885314368308,4.26059895378495,-98.3501455841926,388.941809320806,-12.781655720512916,73.69028640247053,0.34055432597502655,-12.963773215275737,-71.73052184080711,25509.908838502597,-739027.925050444,-92627.87074133323,-71.73052184080711,392.1855178027513,-12.961054376580037,34451.57039798517,-2.042192648855604,-0.9328027247173623,-2.353751610102519,32.77502615259027,0.0,-4.90397990553754,618.9150675266835,-96.41010520118982
2013-07-31,5.978074405789471,0.1160543820609819,0.0,-0.831508238073474,0.01003845075110408,-559.2003396052155,64.73521754572444,66.73931519296448,70.93374155019247,3.090181564266449,-32.31789972753353,118.5192139175211,-180.72113281844418,-8.076449651903612,26.867988513504315,14.9649383759548,38.440141712695336,12.470702858953693,7.4888030192206845,-7.867372275022306,7.042417912169832,1.3074026189044499,-1.0379858402199864,-15.27437557932838,176.12028062030544,0.7991091510679464,-600.4982342831163,21.491806470441635,25.916569500045203,0.7991091510679109,3.6070832163299817,32.54497682457995,-385.8172451578321,6.343923513410532,-0.14560510571428864,9.11786267728143,16.177272410496098,125.17326932276656,3.84639241141928,-28.306638654104752,-45.123123819867516,-4.2562950491528575,-5.356114179863425,8.69433306594374,-5.098019237941642,-1.1443144620394037,35.33597414384133,0.04301867117178953,89.39572752770982,7.535079639709763,184.50137403611183,-275.3764379105014,1.3448540404883218,-6.265639297540446,0.1729093907154997,11.308830602559738,-11.741952186503568,-18.769173763872516,0.20831658299185984,9.158137561936314,4.689756499633518,4.4596364626502805,32.09110615267491,2.9701167600112512,0.7073892869223641,2.187434609451145,69.3576647506784,0.867088474753146,1.2820278375041418,0.4990272614634357,2.295070710301033,-0.7595789831078088,7928.880336963106,-375.3213382283866,3284.714916193974,-0.7595789831078088,74.17974147798714,0.01966351662239063,38428.40065156482,1.5288189592039316,0.32882778000567825,0.0052542484635695885,4.866528739711043,0.0,5.433464633720462,-26.175514183479663,-1.0382896209171406
2013-08-30,-1.8366721266974264,0.05679294281162012,0.0,3.755576841134478,0.20641235465528215,-526.0381721794464,-80.13966321649212,61.93957087755938,66.66853700260508,69.83905392138931,8.440985188116457,124.88535974655598,-441.18567646219105,1.9684969859689991,-11.593636376482532,26.51961488959084,14.770901155377127,37.94172213560386,11.520558225065773,-2.175387828305298,4.42854592665439,-1.7343742518430365,0.43446690498611495,-42.002529928523636,-4.8052888345351175,-16.40991583041177,-548.6351974071812,14.503280618766228,25.82875908511298,-16.409915830411805,10.26177945558437,56.04299425436557,565.7383942819972,3.566200464343866,2.3410192630007254,70.85046044917772,24.18769884883456,-12.196359768380326,-5.905819461908203,-84.89411062120361,-49.78782441313802,-22.834984613851677,15.152983219690023,-1.3740142786948581,-2.3919474074423546,9.24531057744625,16.807690631381647,0.03976958217363402,79.80682542513844,7.120188301182026,-640.9906013400384,-362.3631341901046,15.86022717148822,2.937928067469315,0.06665810031211095,-12.615300262262053,-2.490882507279224,-26.5728948898024,0.037093794978007355,118.68510911771921,-20.083603168334264,-2.7516110208588884,319.03865703124484,-4.55888554759818,1.0107444308828306,-28.316937858857784,-284.98701033837506,-4.507143001771084,-5.073331599780229,-0.6010655047680755,-6.309523887698688,6.03233967232624,-19092.56493536476,-1613.8548875516863,-32049.572078319383,6.03233967232624,-291.8366193151519,0.004344063945737275,-132308.50697119115,1.829610415616088,-0.9299655095354602,0.028481935020008287,-5.806608605134329,0.0,-15.50458365715491,199.57437770438582,21.44574953116839
2013-09-30,4.8583374642316555,0.055990853062264076,0.0,-1.89047601317809,0.05193889450653284,-463.4037276683814,78.66588238510869,-82.52160441379183,63.84608126601631,67.08890366620011,33.5063562339694,40.90003363441687,-334.45115371940756,-8.276834935469441,53.431801767819394,-11.73656260739851,26.846548431270747,14.952996674057783,11.710358730501206,1.257855580833,29.764551921782548,-2.7560694926534963,-0.15125823585790288,1.6454705808109331,-111.68161740521982,3.453153204153166,-484.3812540449516,30.89634143826111,25.712859543211344,3.4531532041531143,9.73938631170903,51.32022811849863,396.1033617048165,7.899793318092905,32.59713601417246,62.13805833466494,28.071229360357677,-119.75436744551831,14.721939473377034,-109.04068880819517,196.47288884599226,-2.889716635903845,52.08274458082687,279.8625483603712,-2.5057470513794504,7.50535004578531,149.78159758794126,0.047011575458146035,-9.036821425181115,5.922949337659366,1021.393172032907,298.6728075179067,2.3000231348313065,4.105444810493296,0.12956654605144635,11.838912337178385,11.86991062858064,-6.716285330354538,-0.15017626946732454,89.54755628966029,-6.6723330748840795,-13.612778873097511,287.8274322684083,1.4091898066270971,8.476057254756412,30.16922828893047,-178.98924283689666,17.90162544495915,-7.671622792674931,0.4195925462657444,2.273631401994834,7.134815485057147,125190.71098689362,35351.72088601059,73447.81425546657,7.134815485057147,-175.17986653412936,3.360270784206741,3882.7821014700457,0.9868703113844219,0.40958263388205296,10.244188946405608,207.8579665126939,0.0,-6.553093688655281,72.78246601822434,63.20296603390034
2013-10-31,-0.2740470614681773,0.029268522416101093,0.0,2.544916470814927,0.0941790255844098,-412.2971869346864,-16.720954589371857,79.93179026968235,-82.87526917386818,63.88723826009684,96.89140763740946,49.98706965685584,-80.6090133103868,-2.6603023131912003,-26.678486928764663,53.37018403344986,-11.723027963736357,26.815588900892845,13.072076060703157,-13.627953026573916,26.092712297864793,-1.4934269187051856,-2.416739000496735,18.427207252492536,-136.54042839869305,2.585261551154117,0.0,21.29139261827923,28.23116476209246,2.5852615511540744,10.126389417838054,-6.760471828192012,414.5156167256197,7.858840892984184,33.15413549331759,58.667047707151724,23.92317696190146,-143.08068153173542,18.569631349881817,-67.80431380174967,141.5398993854183,-17.392387440708596,15.416632974238617,221.65847794033888,-7.102249565714569,1.8795106953746537,121.0369424518104,-0.18968549533306509,-2.850326539123836,9.894841648881696,880.4031580741805,-232.66240232221992,-27.09165424107605,5.814330305859812,-0.01860756757513471,-1.121106033540741,-3.716365523823157,33.21664183208833,-0.3066783892896431,-23.044592578758625,-5.121212055767785,-5.686414734999289,70.70367816173393,-3.178761453367599,-0.06518848025064017,-1.0620771950140693,-248.0045939912693,0.7400836604964809,10.23326807418059,1.21570780002064,0.016607639961563336,-6.826195803150603,2352.724858637899,-1303.96827628772,-13180.05454255105,-6.826195803150603,-246.88578875154917,-0.022684057639196453,-85860.11753484374,1.3296837998714466,0.12602582632660742,-0.023369699457653326,11.865602270875229,0.0,-1.4922060745315093,46.14810751795858,-139.37273835493616
2013-11-29,5.762688119226971,0.04429196444307985,0.0,2.830336873718175,0.11590225628509204,-412.9672725019363,70.3686641380158,-16.809148005849963,80.86067215428378,-83.92066437006157,22.700714531481907,137.78757048391373,257.97666371521217,9.535443931463908,36.297840528998236,-26.947697179852845,53.90873783834261,-11.841324001666024,17.169945279012502,-24.913467274870488,-4.474773371545339,13.374521887629273,-3.0767313915923626,132.52038004973554,-129.3926286837664,42.64161044818229,0.0,57.41930841022146,26.74311772323401,42.64161044818234,3.38443403607498,-29.624251766059487,-482.6455115345396,34.07956915736663,67.2999553254548,-0.21940580960307976,14.804684311490758,-112.9439968386803,-42.472904746666075,44.13934094332622,-137.79691920694682,-124.45480548239418,-4.548760747298873,-108.06271149281103,-8.283711700706068,-1.638181905682135,32.84758011020873,-0.18354070990489801,-5.904966514975371,5.619791866144258,-285.73332513910293,497.1795031201392,7.544798867537459,1.8508432166351554,-0.06907795600460886,9.798736130585894,2.1022288114786534,17.994209846035233,-0.21778491309786746,644.7338052376911,21.102066134647202,-8.9062368909525,1199.5694592118925,-1.5191598382652671,-9.032190120079036,17.456720354127015,92.59158438076702,-12.267767869336993,-7.22629452851314,0.11676345602091587,-2.9998619455382283,6.30774598078019,134578.0434454307,-1243.3420239704428,23214.738482712302,6.30774598078019,96.64910700780365,1.9821061317760211,-98719.54198881052,-1.7460955093791029,-0.3867426065927262,-2.0855271555258064,-36.90594472005637,0.0,8.742871420725862,274.82300133584204,210.24194400312203
2013-12-31,2.0946303955927723,0.020783630426220837,0.0,2.1279298321177933,0.06558310031515714,-415.9602023962903,6.783015358715225,70.26458873849742,-16.135973460107166,79.96390302407873,-86.3801812082433,146.26937942447262,352.48604581816085,3.5279184976278013,40.14809253058197,36.28204983698076,-26.93597409163201,53.88528585707182,13.700824859803664,-25.55992806858037,-15.037962976026817,12.88062384475589,1.7969700169492966,110.95752226450341,36.09552834288625,69.13705281628933,0.0,27.306757080184248,-6.235651120913828,69.13705281628937,14.135559871135062,-10.664160559681985,-187.28961370750602,31.803000120376694,34.1686027831739,68.70191002009338,9.47888466586259,46.047129798902326,-6.4955179249276895,73.31971836222068,-153.31068081738965,-76.81562092331461,-3.162848006243692,-116.43094646383125,-9.644606497144078,4.476044193301853,-46.96166432026856,-0.11193094222105268,-15.961456892073162,3.063520520793511,952.842127536275,-596.7910133848644,21.131564099306345,-0.9046543402621126,0.026272040151699372,-0.42669789745104936,-14.472103873399874,-2.5248801221287067,-0.07391692277852313,257.4907808428193,-11.796730067588499,12.644226542088518,258.7877184917488,-1.0189759369603166,-2.538170119268294,-34.31441531634209,164.45656318313786,-6.924047805183605,-34.45168971981026,-0.2954191569886486,1.301942710845708,18.519658278593322,3100.025657471735,-12686.67296070652,10486.553156661568,18.519658278593322,158.01504179262975,1.5560531133182636,-46329.00605387427,-2.0378315820370574,0.7739355779928658,2.9003401449593724,22.813794025491575,0.0,6.827180851216724,-143.69407184319562,173.48593243433834
2014-01-31,9.734276588195655,0.027256456522862932,0.0,1.924952195723354,0.0533451194675002,-430.07139378095894,86.99349110266388,7.832869850713791,71.07920791192359,-16.54512683149307,-91.39755326115855,196.58175784894883,631.902197894953,3.450077780962328,30.590349163892753,40.6446656295346,36.73080565047749,-27.269132637528077,13.881261126448557,-25.0471434064471,-15.512811870521237,13.076022425019344,1.8338639449474332,113.70641949813987,35.47841010373763,69.9213914746137,0.0,28.313850535593396,-6.304146112651736,69.92139147461374,14.189649999449594,-10.749068404927375,-190.4387164235214,32.476568796539404,35.41087383401315,68.98593260140125,9.985516536795501,45.6469626977782,-7.4501885270243235,74.0160321531117,-157.45347782779874,-79.31396027235657,-3.1648458712012104,-119.45873245211001,-9.566421870775415,4.672006192181094,-48.21715713717616,-0.11191823416006835,-29.835850676333692,3.7046047829880964,633.6069257270522,-59.91057372543969,-33.3820844986561,2.9127798843704227,0.09894505442587764,12.126331251093234,2.23056031164478,-3.6607525672025645,-0.1920196246945902,24.938723118857524,4.15490218580328,3.081955095774589,71.06531885913955,2.5568299144009927,0.9128573625619367,3.913461874456459,33.446600796961775,1.2083531927235924,-0.25515135991290094,0.0010470857633784192,0.8255482074969365,0.27443204255022025,24271.73940450605,1132.181598855299,7161.355328527046,0.27443204255022025,37.06538641064208,0.1819239629808731,33543.35867857747,0.9472905462866379,0.22108931952979916,0.100786215221083,9.853806503811711,0.0,3.538840333091855,-23.32589854073194,-331.03085178257663
2014-02-28,3.781441042193926,0.016123477284449614,0.0,-2.348584100497743,0.07929672495196807,-472.3855215255156,30.928167239275513,87.46503490630892,8.41533224907291,71.25327229866674,-73.82790355795805,246.65699792936036,808.4900567848601,3.811092172996937,27.587545791116906,30.68124394931731,40.76543535796287,36.839945911681575,14.469079842744161,-23.598066190503182,-14.185831135283003,7.431428038952169,2.0119118290239864,116.92537955392554,48.17247964493918,72.92930370075402,0.0,203.74524266741295,-6.321281136962775,72.92930370075408,14.196119043620193,-7.1974299940739,-332.33686124134545,27.524053768151227,37.48925517639901,73.91234180561237,15.053791123317168,47.525976565128076,23.925984451608265,58.56023268440126,-129.28107469385992,-80.189688269084,-22.35608798347985,-95.1743840581837,-8.64874205927465,8.123025062374909,-40.56960450024755,-0.1110232225074369,-22.001313450745613,4.244038093014986,1301.7431518530395,1467.1794563375488,30.113125464590198,2.887849079788964,-0.13258526201769882,2.9492007020007804,-5.322379280658254,21.960391442899493,-0.020160466225159657,-306.3053097971663,-0.1876087498421839,-2.207256547840103,568.5528636420504,2.3229141474307937,1.1049949501280238,-3.3873537146971557,-1.2677783717113016,-1.525472857883173,-1.2422728922262074,-0.06633697289950469,-0.6433140108054403,0.5071278451625645,132257.26525615342,1014548.5179695215,192361.6377375496,0.5071278451625645,-7.684697185352434,0.08039303722252455,8551.287713597994,-0.7172066757174775,-0.8115719834629758,-0.10127721436340842,4.277614018993859,0.0,5.834272458064163,-1317.716713000104,-20.11512724075368
2014-03-31,8.270324570513527,0.013472212286699533,0.0,3.1990595668282675,0.14540129741720273,-413.7131099644023,127.80006190560503,31.726410874486785,89.75990706307874,8.573468370795325,-48.35346941852214,306.4021148538566,1019.4330057518735,-3.2494666594283714,-34.28517966874963,28.140514838384952,31.296223562368482,41.58254406788728,18.964620183860937,-34.3655054477161,3.084267892689212,7.007869291846531,-3.523796288835202,0.5228120882586769,-10.710853245827922,-7.496757515425466,1958.9619690233785,140.11358561933943,6.731102683320142,-7.4967575154254735,-7.302927260929334,5.399898411523786,-1310.714370628162,7.580030451598201,-18.703351281404686,-11.11063792085979,16.096489067593126,-7.094741575560977,29.67505102066822,-32.44068171277169,-73.50511760996962,67.30773005410933,-10.089774671174116,-16.200710885812434,-9.677532908960146,-1.8985149561764616,47.21835367348905,-0.014405448040996013,-34.713051151679316,1.6214107020921662,-1078.8957142323852,-409.4255026338194,-9.663100257211823,-8.701770637474922,0.622154395312414,19.953821311697425,-13.43739672218149,-22.839134052630186,0.21298413164385266,-706.1899978194239,-30.999074211978098,3.279180518823267,870.9127681237724,-2.716885343421467,0.5430096746415103,-30.234348345000342,183.70312870475482,-11.883836422087398,-13.375169256573631,0.6953778035652363,-19.920642674189672,9.741805380421468,-36319.49376431247,27291.005315880524,-63610.49908019276,9.741805380421468,195.58735222964242,0.6194130809492826,626312.580984463,-4.225069666039047,-0.7433196390112737,-3.313081050697365,-55.612023403360126,0.0,10.413473023809729,-233.23543892094995,131.12548552847142
2014-04-30,-5.87751085989216,0.007286612157455876,0.0,0.30337226543788265,0.0013017040790214726,-429.08796784475675,58.27696082701853,128.98187753116142,31.829263742922752,90.28205516831005,-64.16301177981413,282.36690180905674,1091.096261577034,6.042811487083202,46.547745054380954,-34.57815576622656,28.380983119373912,31.563658224623612,19.306409513990296,-35.425887127320536,3.1556782641098478,7.072198654352193,-3.621525505076475,-0.038122391567598335,-10.135365457742516,-7.93520876565135,1969.2431725575689,141.5758665122264,7.017278615927016,-7.93520876565135,-7.4688044871920845,6.576690354725077,-1329.833246295488,7.63653352881833,-18.502539316151996,-11.441244924447325,16.214122934078485,-6.4701533801442155,29.92119148618597,-33.67010872383771,-73.30514970859956,68.67154517373527,-8.618399319560032,-15.028563642103954,-9.886579378219713,-2.063628767024511,48.391418131298394,-0.014337396515035891,-63.71693947721291,2.177932722105058,-174.22362591386653,2804.9144572285386,83.85495411671658,-0.21910215339823935,0.07455201006296797,8.677268888178446,6.143068971205281,11.602715795283757,-0.45869491697853715,5.501668073158953,3.7564968376114507,2.59504703868123,40.29480327735655,3.513431719568672,0.3130075244772712,3.8438247714523186,46.68683061199863,0.5362396188031653,0.07547951450552404,0.2532405998413765,0.8859708991083508,0.16925648304908236,21567.079547639005,11205.849730028305,10361.2298176107,0.16925648304908236,50.363082921169735,-0.03602410023883351,64351.24304509116,1.4440717083022463,0.14952771933352338,0.08667438005633166,3.3686688020778774,0.0,2.828133762674156,-21.486355424391604,-58.84284992322566
2014-05-30,-1.3557177124634183,0.010476061877734304,0.0,-0.13672560197648134,0.00026002574651332305,-484.8583638582194,96.42810776326421,58.43394646153309,141.71439693923674,31.36372970773031,-22.532761517143797,209.6895418141406,1143.6605620665753,-0.24989761590669057,4.49680426686382,47.63361567277064,-35.38479856580324,29.043057633495653,6.260007997695738,-49.49401716956359,1.0309343068440207,3.1367624317673886,-5.98961960837383,21.89174745276648,-120.29355580744301,-1.1149202549936503,927.592719555977,-34.49592596216256,8.389256106782652,-1.1149202549936645,-4.9192454740384415,-7.659590975053321,-9310.675184807662,3.30118014282146,-23.338441095670316,-22.69142957494767,11.840621715962003,-164.97115987347436,6.859130743741655,102.4506489540322,-54.48837014537291,-0.19708703135242445,-38.75773056488849,-60.17817096965287,-13.57548144389847,-7.566529184872362,-8.821406038423142,-0.013933677673316096,-67.9490656331098,-0.9140993950139831,-245.83386489613355,-1118.508139630415,-75.47645090615083,-3.356918949631975,1.1067218169022421,23.890878911003938,40.76327165197006,-5.201662380302196,0.5693131375018531,-414.1806633394623,-20.004016598539692,25.12275343201668,-1226.7261647618125,-4.314630651164293,-0.09710521510908876,-12.145063028954496,-969.0340942832463,0.6553663088629946,15.295862908517769,2.5508625854842553,2.705630754052393,-19.01430787562295,-11450.607901310083,-25801.139737618156,-33348.46134199714,-19.01430787562295,-963.4687869066056,0.19928816010316197,-249450.86130896118,4.069236002706745,-0.5486506765966386,-0.7888837370326804,-47.17263916728734,0.0,40.19691393584611,142.54451483700632,41.63867990350312
2014-06-30,6.888548693296232,0.008260594237873252,0.0,1.4580100877932878,0.02972983120345801,-545.9801783889008,-82.22091503338714,96.88174942934046,58.788325541673025,138.08110003443787,72.81783754877233,76.46328217550857,1049.3659714653988,3.316594546533967,-1.9714168166892139,4.447831643507318,47.11485991178711,-34.9994390282583,4.530983848794773,-94.08745054256566,4.462502767057982,3.424327579050551,0.18178766310306615,121.0273553809256,257.201962344986,338.89076896137806,482.4286316892923,-75.59676637630902,-2.59606606937749,338.89076896137817,52.587643489795,-146.1509948589018,-9112.158660338835,7.05505831441442,-30.58184127021039,383.94230752382066,9.137831738606266,182.82577869976566,-50.056177203535995,67.99072402624755,-36.305784314085095,10.237804412426632,-10.687558378446926,-16.355947234478258,-34.22944666052021,-31.075021114425002,9.337869536657774,-0.015308041867908028,48.82992977841557,-1.6623935412588362,1994.7733448825848,-1154.886366224283,5.006005093822708,8.011440555454683,0.18190602251682186,-11.413450976712511,-3.9660308127539565,17.131490984330867,-0.41451951872546194,-199.98445440523275,-28.170898851519212,30.924803383278345,2197.962167531211,-0.6910742552685178,-2.0291338653365827,6.524583822809234,2367.0162064851884,-11.883715532358565,18.225524168342893,0.5292377093132217,18.67576843645304,-8.638636458431755,-14347.034418323543,-1018087.6464871168,-181190.0963822233,-8.638636458431755,2349.2780679843354,-9.04821034771205,-10700.243591330945,-2.9194590565573435,2.7184913560934945,0.26691193276707104,19.6261560507445,0.0,17.23028172457532,1382.0833690775685,-52.936424223098925
2014-07-31,-4.46965549920648,0.00692409932743848,0.0,1.8387065751762761,0.04737465715081631,214.29500770046448,13.05231865133084,-77.73762349982972,90.84922573038344,60.63296371826423,105.98519872745318,118.43329453855239,897.1024779645245,3.789676789882732,21.114107707067085,-1.9692793448545365,4.443009165184672,47.06377650557708,4.602966176028714,-93.12509731066247,4.313973310653726,3.4644709512545506,0.2840755938893582,119.6827200131263,259.4479893393134,338.4026466714971,483.7384956192004,-76.0032062018915,-2.6370158680810047,338.40264667149717,52.34620633281084,-145.66122425917587,-9281.501930484186,7.139399253983118,-28.951180353290525,383.8487154211515,10.404663744588987,183.6691464355248,-47.34906749887345,68.90663114139761,-29.475104661825092,11.08975418190545,-10.394889372846656,-11.903061500182734,-33.70586951132198,-30.086258656788054,8.916928549471695,-0.015567695125323189,50.04921666567423,-1.3455971689731618,2096.8814888688257,511.3177308128011,2.675246566816412,-38.435153599459994,-0.0393107617570454,-1.1239161014736965,8.97704980132886,12.691338271141717,1.1148195073765002,17.417738056215285,0.7826401624926689,-0.4798086737724816,-192.85489769619926,1.8664681466583772,-0.6867680097567828,4.183217414008595,-24.119418363135992,0.2181099637371915,-0.09482931405420025,-0.054775023872268847,-0.6919590862237897,0.18534177251644568,45859.22504806612,862.9733300837106,6433.039914066205,0.18534177251644568,-17.950033744959,-0.04099979142362198,33400.49369817879,1.119047558547038,-0.14311122846550006,0.11188469094423681,-10.131242973934945,0.0,-1.4529553988576254,36.68894682106384,1.9381067233233864
2014-08-29,4.876241881698004,0.007606569644966403,0.0,-1.4813328114699242,0.03053168229387082,2675.9899310391875,94.86520660243731,12.755466352545724,-77.770554008501,97.76495493013363,220.38153472927718,-32.58337479972428,747.2811983546959,-12.815449827264004,27.026160705041292,21.388612804678907,-1.9948820000215988,4.500772850086736,8.198663516493854,-104.17572310944476,14.320634036717912,0.19386239216496798,-2.2418366767025026,81.99114195023168,395.53949741440454,340.4567237398671,572.5362564728903,-87.97716309583042,-3.759163022090241,340.45672373986724,61.12281627025415,-149.87902085471856,405.95063383100796,-3.693908388110914,-32.976057278893116,419.2145640213057,8.90458172249614,360.29529900658866,88.12847055662039,-14.914596220940282,105.29856762529619,120.71516513588772,34.882270648356936,106.6839141661742,-38.00252739231844,-35.033196424369635,37.707554524954546,-0.01568914365277957,45.65489289443651,-7.463766912927499,2304.143585742924,-1360.60924008119,-32.633381246452174,27.109960159206977,-0.2310687276051464,13.462276281681852,11.812390623636077,6.431409075117472,-0.4747857687157683,198.42611900971113,18.730206893869365,5.237089717202821,-1363.3008244821385,18.035289889524307,-1.2062783574800022,1.1244474662133825,153.41113110877905,16.17983383127782,-11.98572864495711,0.6296618104221032,1.6596987663926939,5.39378295502162,87660.26692550397,5704.071089385019,6013.332728925976,5.39378295502162,152.1826544876858,2.6839484299714282,-116360.10659388686,7.567031535985734,-1.5342234877102285,-0.19259105784403197,97.8464438536704,0.0,10.810341776104565,73.59574875322028,3.410357707641566
2014-09-30,-8.570071923966264,0.01230645893234192,0.0,2.9704594280424206,0.1233505461732128,2343.273770146382,-60.73945574960175,92.93552712428394,11.719506267962013,-78.65846841595801,318.5486382365931,118.2608200247,584.7909269407074,1.0998539677465402,-21.43360990779245,26.793588379806277,21.20455412657715,-1.9777151389798837,8.14634949366803,-97.07981754635735,23.64967075342136,0.40442003510087154,-0.5874668730735007,80.90806895801296,384.5748140904671,331.58134528523385,545.3437188584467,-84.84169066859818,-3.790281211758487,331.58134528523385,58.166458242075564,-140.0920411273372,578.8246068316496,-3.08154283544198,-24.06042973820378,415.21377990239694,9.380651846949839,351.4232997544041,101.42757852248272,-28.465626018490838,99.97106823232201,148.92610155916512,35.02536547365956,96.97666804985685,-34.553213392447724,-25.7403375905003,99.3493273271955,-0.00948730140444835,-5.845601858228123,-2.772471991699843,184.98151891916928,-709.3613508086328,21.104105579340306,-5.024716025533259,-0.4970080086424602,-9.026603870762756,-5.512153481995966,0.15454755584602253,0.3156890543827352,77.0331828088548,-12.344400127677375,-4.944383222516478,227.0346133927933,-1.42148319583265,2.658487680902603,-41.00346878723394,-114.61947266038987,-1.2938436294956404,-3.4319493022075527,-0.5283947812909755,-1.4418487562176665,4.744527124716836,-13008.372900087852,-7646.518713462283,1160.6770598312141,4.744527124716836,-116.5654973557539,1.2710345274768686,-9539.530493446626,-1.0506711619020734,-0.19860596120502194,-4.2042113939644015,37.560415914821306,0.0,-5.3760142734792,0.30552325226972243,27.91073652504531
