date,excess_log_return,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,chatoia,chinv,pchquick,grnoa,pctacc,chcshoq,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchrect,pchsale_pchxsga,saleinv,pchsaleinv,roeq,rsup,chsaleq,sue,chfeps,sfe,chnanalyst,illiq,turn,baspread,beta,idiovol,size,max,r_sq,aeavol,bm,cash,rd_mve,cashdebt,cashpr,depr,ep,gma,lev,lgr,quick,sp,acc,stdacc,stdcf,cfp,agr,chcapx,oa,ol,noa,chatq,cfpq,ibq_adj,chtx,invest,currat,dy,pchsale_pchinvt,rd_sale,roaq,roavol,salecash,salerec,tang,O-score,disp
2017-04-28,-17.044434662064642,75.20707090050682,4.256726888029919,0.0072279335901470594,-15454.696651499735,1550.2387940780607,595.6618374738343,-436.79992560005485,1938.7269824684754,-9896.349945198326,2189.554626370323,-7941.238168857669,136.55249782778841,1215.7985006897181,665.9677595281956,625.2059091999232,1645.3278014984573,-1.4935821407134113,-97.6801879003692,-6.013986710030264,3630.987008434494,-4741.356067792408,2451.4297274368732,388.86737749855143,-49088.641831363806,-43788.41431276492,2305.9222996826948,2908.4106458738042,1932.828772271383,0.0,0.0,0.0,4501534.461146427,0.0,-40923.73179172659,-312.46596340560063,0.0,308.92115265831467,8980.317992014527,-39671.53585305487,-14962.003392736973,8.830909011107323,41995.026459331755,-42.52204785347476,-17.133020933588796,1.8155711791559384,217.14163715457107,157.82622416111826,96.86813678371436,7690.727258107159,203.83112282698676,309.92635336107196,998.9903917075926,-1342.200109117347,-61336.999048428144,0.0,-240.40962855297454,-29.688675810074983,720.79064303224,-70.20147914598124,6462.125493326763,19.899446052244457,-685.759192924992,8075.610149648026,26358.22089295741,-1027.9226980982955,1046.9295044610094,0.0,1399154.362812221,587077.4169046581,812105.9183066785,1046.9295044610094,-1027.9226980982955,0.0,0.0,-67.24864386877277,6599.980973214289,11.41602622434317,0.0,-90012.02952479594,-443.7089075101003,256.07473489539143,-98942.96603389899,0.0,400.40931002911566,-8381.59712913756,-1765.451334291478
2017-05-31,-109.79840000405929,125.60299063189677,27.21944837574532,0.29493659591715166,-16654.68006053249,596.1293081701277,1575.9593992329333,585.1571161680341,-440.47805753875326,-7068.771428159459,2687.791456715538,-10646.319845600005,-114.45941567586334,59.08702861720729,1220.1439844701122,668.3480487748533,627.4405082196558,-5.7858093779787145,-4.547797511950513,62.34688323979038,4000.9539339169633,-2706.497864036051,2392.2117849669658,810.8103894734877,-46193.405251976124,-41295.61169450948,2933.7573230500525,3487.69276557933,3400.4628301334737,0.0,0.0,0.0,3980240.3436850556,0.0,-39738.55775011156,-292.62657986021503,0.0,298.34497031460035,-913.9677247684978,-26584.16825993543,-10498.806845684703,-2.461332300082983,-43076.819919093105,71.60101628863276,-43.23972137983219,2.756865901922538,123.93125105927174,-252.76527041544068,93.04318558774503,-3214.788469715888,-8.518620310034748,-51.33822980808327,-240.92862688067453,220.40887180400932,1449.6279649639037,0.0,44.08983422416031,91.6783678125039,-329.57156284118355,-248.05572540762068,5570.959618667053,-24.09496241874467,568.2666858852335,-2902.240428927107,-30418.6288854843,-350.8949901443448,655.1067353634999,0.0,12342310.52349788,38770.6231675297,12301310.92457527,655.1067353635001,-350.8949901443448,0.0,0.0,177.3043950319138,5796.398782712524,-77.23597830585194,0.0,311763.1816134548,64.979951161808,10.548069881740048,-6801.788172697517,0.0,-38.52031154725955,-4934.3514915548,166.04610266233794
2017-06-30,116.89863827631783,150.82554440703183,26.4893506254864,0.2791380064900852,-16404.77613065914,-6.912154866960888,610.61258345149,1556.0020454641344,586.038324158472,-5633.250042174503,761.8108277830257,-8384.985989473487,-5.119295304119271,377.59236698751846,59.17145242323325,1221.8873315545625,669.3029874026381,-4.652511987438629,22.225043648029573,136.9424938381653,3020.352751005531,3318.974846136888,-46.40545752333235,364.02269724915635,-23641.541475912047,6322.109556319591,-677.0626837165977,2990.373147942099,0.0,0.0,0.0,0.0,3135161.9453769103,0.0,-110.62745024725871,232.3514272943737,0.0,635.003818228223,-7729.986639535984,-17127.170627759297,3130.8764704063506,25.72202689206317,2311.6517492303683,-221.32604919071605,-58.152905735703825,0.06285219914042273,49.71947799721238,-157.49762471043232,202.9198237908604,-8805.443606160621,-151.678683088865,45.710218375037584,-2285.6739319105513,51.604174937580865,221807.9900427385,0.0,192.84474269513623,74.79393420369775,-254.74942822345474,903.5004768781093,562.4921184153354,-72.99193472127945,-2958.5946152281676,2263.3337715487723,-11132.868577593006,1932.401587851195,457.85179303874907,0.0,562719.949655354,-2216749.8037058115,2781145.7384372056,457.8517930387486,1932.401587851195,0.0,0.0,9.531903331849037,406.2716592323268,-105.26758974942125,1864.675789948893,-559859.5518130297,305.1340881801955,-413.1505425967116,57425.23355372,0.0,242.64382538153586,-5164.137404926601,-4375.80139764192
2017-07-31,-25.047804629759632,150.4415316793853,19.469431771538837,0.151178508730334,-14790.346473621461,-1262.2127610380328,-18.93102343740329,598.0874703589418,1551.1193126397634,-4827.700539258097,944.9500572199214,-975.3972888853045,-28.681443537640458,365.48373374255806,375.8112148724945,58.89233301604421,1216.1235307068853,-3.5942566834458503,60.64064904970452,131.02977466378695,2933.8140099266598,3122.539635591234,-26.14903999828057,352.58412729369286,-23076.422967919105,6419.2322874836755,-643.9489358961715,2874.1250069184007,0.0,0.0,0.0,0.0,3112431.120261529,0.0,147.3362861796858,239.50846152609392,0.0,668.6275090481305,-6774.985502226913,-17031.966319740135,8816.307172628425,-28.395437660608962,-9978.427131457305,223.17103755208814,-42.99740009059724,2.345353244508999,-164.38101854897832,-34.52120963032303,-104.7865672458538,638.729663888811,-61.49403720490409,-66.1176189655962,-47.01563686722409,123.8427686711907,-3573.546606818214,0.0,18.918682024865973,18.4976659027775,-105.43417692955336,23.185395715380082,-1326.3231735556037,7.072425386699706,-31.49166030459382,-1461.532005044588,43777.777493277565,51.47525151747709,-5.319369861111909,0.0,-408318.63510137796,-217637.1292693168,-348180.23118668795,-5.319369861111454,51.47525151747709,0.0,0.0,9.39582599281357,-474.3410770908522,0.37159423844451567,107.91043897692589,-11445.638166739605,30.86707638570374,-15.3427048154781,-3094.3852029109694,0.0,-294.62291419410576,853.9399859190889,671.4493299781279
2017-08-31,2.7112229724743813,175.70728845617194,46.472617214079946,0.860404209063499,-16538.210955758135,1731.5611441685062,-1263.5240357649338,-24.7145004552588,617.4573154789371,-4857.435464213969,247.0586877425718,8174.0132838985965,-209.8106082198518,271.07258354707017,367.8717812407205,378.26674147628546,59.277131778713546,-3.2930168565011235,134.7400343642131,66.95494345642271,2025.8536183400354,3588.146913950392,-91.10616960506185,1.9893169111716835,-22025.86141839033,5954.749105560118,-418.6678081625872,1721.029469378519,0.0,0.0,0.0,0.0,3666340.618388012,0.0,1063.7264352465158,237.51763659970817,0.0,739.04613095072,-4009.141230222141,-17853.402898089684,34.66620439845079,14.953325281730228,4567.665432033133,100.59233291465989,1.8772779985265515,-2.2023856899618295,226.61846835012693,208.50821232176986,23.979041852240698,1720.1929273536698,225.16436545362376,2.6795101673742465,97.28477676111709,-279.52776780921477,-128031.81438991078,0.0,33.18373310496469,87.03516542143507,-454.4842621805892,456.21784520336155,-3647.051131810833,37.24975800014954,-284.6444514278448,889.2799642829486,120510.4411840085,176.5297729172495,-319.96461525965015,0.0,14789366.026945055,2938980.4059203714,11844760.829510808,-319.9646152596497,176.5297729172495,0.0,0.0,-74.56453875672784,-3465.7410317961476,35.48566549450395,1003.3705902758038,117902.98611505167,-9.375068132819706,-16.628497450771192,-8737.528318829645,0.0,77.75118059104352,2281.9269382854836,1980.6168577665894
2017-09-29,187.20392213476543,225.80624837065793,4.0065058526704895,0.0063979098616532,-16090.153234240002,-96.05228804843539,1738.4904103077017,-1259.2450807343062,-25.764782788693722,-1907.1827311305747,557.9322309004509,5323.932903723875,445.55459354489074,646.0760719775677,270.9661511197898,367.7273421163609,378.11822093271786,-6.4087384119614095,257.97186607226786,-2.240322682458118,2649.808335358494,671.1715927835639,542.1368671194957,593.5756685387607,4559.8165904674015,765.5479952178976,-1858.6596086421255,2227.852726952948,0.0,0.0,0.0,0.0,3620358.5459856438,0.0,-2969.44023981959,240.23623130646385,0.0,59.67093891318059,3505.1120884391607,-9235.29608098678,-1766.1103097047212,-14.067819345416911,-4798.514133515844,-195.37094142462502,-10.498653513920544,0.5140253601948643,-13.706835043019964,-277.7685860534093,-168.79316053964794,-2008.2280982219563,108.15224718243735,1.1330363070537715,285.61464026354804,-1270.9191888147552,-51605.300216799485,0.0,-109.92692390698471,158.1401300275627,-46.38188256585636,-1676.3168881284082,1645.4315136639052,34.21171314146659,659.212929408245,-611.8443661502679,8686.432950435206,-68.83378974813024,110.24328757893181,0.0,414100.51996552944,-8544.791907325387,402555.9855272472,110.24328757893068,-68.83378974813024,0.0,0.0,101.34621527019618,1547.1101964930713,32.16561292445496,2764.10485921804,51852.40984408953,-157.84232343859458,56.667159651726706,-2413.6702563400468,0.0,-121.57871353363771,2176.1881589703407,-287.42985530399346
2017-10-31,-43.87930580050657,226.16194232802357,62.2391301305216,1.54152301292432,-15781.842730227585,280.1246264429693,-86.6348039403581,1754.684350332853,-1232.6360696711176,-4476.494498056977,4389.560021399985,4707.2140922846975,138.7312910212948,55.888136823782474,647.966704900311,271.75908797115403,368.8034343131662,-8.32945419860497,357.6876960620356,-11.617370540695461,2725.4091925904113,-2724.090866952914,581.2094767497927,445.1014088630969,5060.038821752901,748.82037894562,-1884.472166069299,2293.446063442209,0.0,0.0,0.0,0.0,3889493.209171263,0.0,-3055.5876651299695,282.4792080380485,0.0,61.5364186074964,11715.113322786043,-9611.486702769715,-697.6480319622335,-0.40084273422928085,2083.9848666657563,-9.358332552832508,26.92561561704906,1.095627801024591,102.11788736663584,-109.84360141741854,-211.252485125995,103.66394277777363,-6.324089658508456,102.82543567547327,19.38919190799902,-72.16744673946869,196.26180815778207,0.0,35.7498670114399,32.920045863475934,-171.50844353443972,-271.9264786405853,859.0282541290944,9.615360717958538,88.59261121616026,1872.8218778285373,124623.41893099435,-56.22085822557369,-385.7743755170827,0.0,387501.5293799639,129746.6271212548,266740.2259526849,-385.7743755170825,-56.22085822557369,0.0,0.0,-17.59236928707432,797.6214424682839,-1.7219713029956267,-181.56170187386488,305.52900861832313,28.52043394430393,26.9989629409356,-3042.8788557045773,0.0,48.57077752287114,-2124.6922083579993,845.964898836728
2017-11-30,51.497878001815316,227.9059523313521,56.29382717478123,1.251435274511218,-18155.813938759013,2653.8554275904075,285.0487532298221,-76.08834254526732,1798.1494452303587,-4231.494725975239,2290.249445275223,5043.340488500008,230.17995787846132,878.9066172358729,56.666784738976254,656.9943439049256,275.54530557133853,-9.139983703722384,259.8120968944403,-22.61428678606676,3134.055557996691,-2795.138233759253,652.026425209777,471.63962437440284,12724.594378790407,1.5293293249992495,-2485.6557762417347,2630.2590999220142,0.0,0.0,0.0,0.0,4151486.51233484,0.0,-11799.076368659462,249.87835341708202,0.0,67.14413857892865,8942.097621826108,-5391.553114040349,11159.136727082805,-1.6184517058407586,2180.7761023935636,60.81631130731421,279.16097191296967,2.7615949327788485,487.60571762538893,401.6669695640803,153.2002718688491,-1606.3693830251286,330.7146690648715,468.40135269880375,105.43509804116411,936.9431692561802,-155523.02736397815,0.0,130.06516740106537,-24.956594885118648,172.82576510747276,-147.15761132870952,1810.2682653958764,39.372850081464094,-62.46425065684099,6267.917095118115,145243.20804668963,148.00187727821964,358.84612744077776,0.0,963269.9271724224,388359.6486185789,572674.6808778346,358.8461274407771,148.00187727821964,0.0,0.0,33.583851574824024,1809.2580536342284,24.72683389955867,-720.4079504887486,93928.05705545028,136.73398099271185,26.3463284182817,54127.20951881235,0.0,457.55899626008795,-3376.3473972577194,1123.1347651276355
2017-12-29,-5.051338880342625,202.44507722512213,77.68492529428347,2.384823657141292,-18182.23403050986,-464.79002572900964,2653.8006981280632,274.92520602237227,-68.97829315091418,-3610.1553269933906,3178.430555299015,8585.464243196055,325.8736386139792,787.8129535489553,877.7321350939843,56.59106096422132,656.1164029392914,-8.977049463568417,13.787038016121908,48.01456740546242,2697.5386857285944,-1178.6738486930233,652.8587844441577,689.5933612045427,35825.227033006006,6825.880961620227,-2027.182810038813,2481.943511206875,7388.773441672626,0.0,0.0,0.0,4175840.090474158,0.0,-6697.516906253358,83.49992457725108,0.0,-2.8861077456459037,1415.7396624295254,-5641.884488377781,7166.846983333068,-0.7493782028663674,8697.806090605249,-72.92253131056668,-36.36437188640684,0.614320206766422,-47.41982198908954,95.84746098053347,-61.78613369516461,1103.2356122048404,-123.95695667407017,161.19443113425223,159.96092844841542,228.95671044037044,10016.931447883719,0.0,43.57930882147815,-1.1017615521848256,-443.28738006430467,1171.635054248319,4030.803382017315,-106.85988325960443,287.3064983690674,1822.251887586739,326561.52539530303,-128.66172877337397,557.6420803931696,0.0,-143666.328668952,-72876.96548752487,7279.591109722853,557.642080393169,-128.66172877337397,0.0,0.0,42.967746466352025,3713.0036500332353,14.233933669865678,-3471.0672460163532,117727.82358055655,133.3475201396202,-41.29612745705663,-3921.546698966238,0.0,-117.96636854771168,-25278.984716486186,-1692.1817697175338
2018-01-31,96.06352703533989,228.30250277638666,26.72249752367174,0.2815048800150243,-17770.164807888414,861.8668153832161,-457.0676912036795,2707.787112704706,256.74259156460596,-4379.432164366769,3101.4524365174775,8501.992505835806,-250.96621249196133,1092.7786442941936,791.3348592401101,881.6560231031523,56.84405043181076,-13.392200689364312,-40.408846919894394,47.1229516618895,2696.4330665303996,939.0515425366598,636.197787997904,950.7675802411841,38500.82931574444,7267.703302589988,-2005.1208578774429,2472.3959657308096,7333.077176618158,0.0,0.0,0.0,4214487.8843213385,0.0,-6586.653409359815,90.59328406267677,0.0,-1.7106349344992176,2023.308848011006,-5472.841467094274,13694.990669147535,0.3325626842400258,-10802.871414909652,182.9775468558455,33.66834521184683,1.8910398510288928,158.42733087509987,-132.33868207085288,1.796664390114529,135.51187709808073,63.31157537886611,91.53562308284563,24.341674731585044,-133.67595097391677,4830.807655189594,0.0,-17.805146242531976,-4.4045230817419,65.25841419589779,118.99271678030709,786.8175576865615,-1.9324159179700473,21.262959233250626,-8126.184940133739,-56064.79396598041,-32.495068786384365,109.76789487932729,0.0,700196.123603642,-608384.9139000624,-1495129.5708187819,109.7678948793282,-32.495068786384365,0.0,0.0,2.4905470847345725,830.9081680720556,0.9205836064932953,-59.281171206467434,19623.11355225183,10.583574171843111,-56.569007829204565,-2311.0886812443787,0.0,90.72861445456329,-36.1630636939808,-888.6649286208121
2018-02-28,-162.1399758277562,279.22312090858065,137.68262375943814,7.467918597127315,-18810.224438557972,87.41103443259888,893.8886566044786,-446.68054986781266,2745.686909349658,-4635.773439290314,1845.466229739172,7542.748750034149,-282.218862548022,375.4692589504465,1094.17055104126,792.342807497076,882.7790162853095,-12.647623494854463,43.09013270737441,64.71235657560804,2761.1378774800323,929.4725072679435,677.4127360901341,1038.846234588719,39163.1622742442,6868.849082726139,-3952.207147213656,2615.0985227879764,6908.016202792849,0.0,0.0,0.0,4211337.956606849,0.0,-6335.5092630608315,113.09341036002793,0.0,0.06563187204959212,2449.6664162137736,-5338.184485305449,3713.571470209536,8.303346594498283,5108.247059072564,161.99283355375883,-8.711889503804741,0.08131318667591358,45.340950614379835,92.77668237636408,25.6594824112708,6104.836612740084,-308.66945069979556,-166.2979533190355,27.09378158689924,253.21521027098515,12442.250695239054,0.0,-63.2910729961705,2.6703782053225495,61.036360972215334,569.7022133513301,-1400.213373235456,-40.74734555880923,-261.93992045416974,-503.04678083388717,-41554.63902509678,55.6265675560586,187.62981122732754,0.0,2048955.9416054487,5480285.887030333,-3460557.091853082,187.62981122732754,55.6265675560586,0.0,0.0,40.457704293480276,-1342.7616681458603,5.296368136078115,122.46882114620871,-16638.05596361542,-154.66049896716277,34.36606469681283,4033.4305680493417,0.0,-196.7650714459851,14236.558371983643,1281.1452614445752
2018-03-30,27.39145282940876,280.14879443132327,-94.59293150891178,3.51334903317141,-18252.593551549882,1439.4350999528256,92.08351152973248,905.504580115796,-458.56740078378766,-1274.274914667845,206.8228611807175,9179.827080468543,-506.78664242824755,1945.1865993814522,377.78934896287467,1100.9316216398495,797.2388318459984,-17.728381013753435,198.20252902587978,73.58746574272665,3099.1862874260214,765.3854007488278,-2739.5103898511707,761.7390952529814,400339.6262830194,6862.165357259631,-4189.572782206137,2762.497235686833,7158.34490787602,0.0,0.0,0.0,5117645.800109068,0.0,2364.550858643096,152.79814549223374,0.0,6.161438170029215,13190.193898474652,-5436.79407152516,2849.944975259206,-2.442483906815852,1978.6986423307571,-39.68075520123148,-118.51280730954795,2.844887444858955,220.23987509009748,212.08616888006873,155.81514857903312,2604.9881152827656,218.42069997821818,-51.33713038081987,299.64911612415176,-1108.671360652922,45058.36234073568,0.0,-201.4605867562529,52.4568327389984,-149.30348210598822,341.679863430111,-1783.8290264320385,48.91127593018382,49.964897241557594,3463.4468143281993,464642.4214735618,87.87103791640925,-333.9402017705538,0.0,3313228.628349006,7361739.176545665,-1139796.532482922,-333.9402017705529,87.87103791640925,0.0,0.0,-73.5385620962879,-1910.8282539211214,27.475896760915617,3045.535466974352,-284729.7228049808,99.33987040510169,34.843547781737925,-56120.20009557999,0.0,92.48915180437143,-1404.7797248252318,1669.1294842485859
2018-04-30,-47.437109700901054,304.40019879310535,-60.25197202198261,1.4311292096118902,-16126.858298869578,-2101.775530330309,1452.1018651949732,97.90723201709864,904.4516149577404,-4382.285043061712,-124.14688681976176,12168.29882362742,0.0,-1321.6682606616455,1930.1021319189936,374.8596808560171,1092.3941542162613,-17.37144475324054,159.12787548956453,127.81078258376341,2909.47397435726,-23814.763050869424,-2450.6098090506775,778.6237008962622,393908.1304094697,-1555.4815205350606,-3915.172960135106,2602.1883324071637,1515.8033045334091,0.0,0.0,0.0,5097500.517123604,0.0,-5121.0086336086215,72.06045700226349,0.0,8.728008589671726,221592.77429665645,-6337.2820781748205,-10434.692157353567,-6.948417822175848,-5337.753267886517,-80.44552824141965,36.333688808639636,-0.7942673608629889,-278.10547627610504,-278.86933825036976,-113.725935085522,2121.5180124258477,-78.39008353429381,135.7450539997717,225.13398550714555,-1683.1803735952744,-8886.145013316709,0.0,-83.02147923015946,-66.2518106119976,553.3413259130903,2665.858531311038,7985.724408482929,105.05062418472153,351.1071629558748,-2095.1180502861243,8210.854372953065,-132.53519893182488,346.9195853758579,0.0,-2103106.5914579034,-686483.4110769182,-1393467.409846902,346.9195853758579,-132.53519893182488,0.0,0.0,88.24674938127359,6552.935041672608,14.318964893107818,-4475.747896954789,127977.65975041734,-272.6241562486546,-23.048675835667837,-3030.5106222756003,0.0,258.51542827726917,21958.80573738832,-1680.6885414519384
2018-05-31,122.51218945647652,357.5963587558294,7.383806490957674,0.02134497059193844,-17700.332480486613,581.8103348611633,-2098.41628349204,1467.4169848787099,75.79604347403726,-2944.9208418285893,-697.7399582750726,16981.436114629858,-506.34807938436177,-852.2348370720258,-1332.644511506238,1946.1313321246628,377.97283262871684,-10.256687653663523,138.82289842197903,162.0590912280183,4763.524649726992,-24202.03046214607,630.003381632909,961.8628316526226,409487.52201279416,1713.8977914651407,-6862.476593532809,4523.414316339273,2098.341452965188,0.0,0.0,0.0,4879141.437485228,0.0,-7490.977127406926,48.948785144998794,0.0,12.064816690099946,4973.283389908261,-6658.1704236677815,-5207.920376021537,0.7270890289390479,-3227.2886852543816,330.4570201881197,-177.54173355584953,0.31747377789179154,295.52308482996887,42.4573113411152,-228.30623138340707,-7557.017756344703,-581.6413266270793,34.963224208857355,-127.62919719240949,-27.53997040417562,16237.059271196485,0.0,-56.014525244682204,-16.431281617210743,1036.1241625529492,-894.5159772137895,17080.500763790245,95.53055178578643,873.2465601891158,-1497.4493572614883,22650.36399507057,-223.2065876589255,368.520581948746,0.0,3038281.4652691483,-1225400.0101791173,4262493.404967606,368.52058194874553,-223.2065876589255,0.0,0.0,62.9188883997071,17755.22607101107,-51.46042397753922,0.0,551153.4705115729,184.27635487679436,70.06818616489454,1641.7445895140409,0.0,157.86969632987893,-6346.690715823628,3319.9862687506957
2018-06-29,-97.56500808664941,357.34626122154543,66.66520661599405,1.7411542690122126,-30859.874722263863,-532.5256714081407,571.0855170664315,-2095.138379112168,1469.9459467796053,-1530.6191707171931,-338.60286852832627,13965.26818653338,50.02730945582782,103.55687932842503,-850.8858085619091,-1330.53502787371,1943.0507414972149,-10.112889098290776,-74.09575584912888,100.53206556405617,6788.534273496895,81204.83121906228,50.407548502238384,974.9450145827549,-70769.66972199143,-20134.303648008954,-6376.934900398741,6865.135132843007,3233.5053377994323,0.0,0.0,0.0,4471600.006762815,0.0,-36111.22832241846,216.33269676866882,0.0,5.1046147224185106,2764.5041029211393,-7113.443897804386,-12592.38127305713,-3.4277134166255196,4500.127050274976,-630.808157842358,245.82532893904,0.1850208308674155,-56.79545040557423,-37.34624647765577,-40.38328491726679,276.31403285805936,526.5179718070449,-186.58219108964113,-1417.4929489119204,-58.52403386959395,-8629.000845575938,0.0,195.47250899956828,-124.10695718751276,-619.2644260066718,57.171708226856026,19594.349493374844,-18.21025325859955,-1993.4170476425297,-901.1461173796415,-12504.661874198355,412.7335178059853,-740.0372386409413,0.0,505592.2068732977,-1375403.4253296554,1880583.8805772364,-740.0372386409413,412.7335178059853,0.0,0.0,-127.55177755278805,20204.316572893324,-102.0794433756836,0.0,-256651.79694818053,-155.39511668862383,26.921738822754833,134556.84925148723,0.0,-245.4473284774067,9152.923248372172,-4345.838112662821
2018-07-31,31.222064926233333,358.89973956476473,12.256064835302952,0.058594518792641645,-29401.357586790742,1861.7423449601117,-527.9340009009273,584.606232812636,-2109.1378125968636,-2172.907670671731,877.3737022456415,14034.263409210196,135.00272525801185,943.5805408015851,104.43743758979855,-858.1210065813319,-1341.8487485887326,-11.187776050459592,-62.818101462131345,89.57205749995444,6858.431434786365,93449.04496054268,45.88395432752032,981.3281410928311,-71414.23928061494,-20898.840489431095,-6131.510574928794,6906.262708196387,3149.295645714062,0.0,0.0,0.0,4495916.461576667,0.0,-37002.473722230956,203.07966529332165,0.0,3.7414049456091756,2685.863623596913,-7260.531437053799,-1182.2654178848543,-1.5328031357883862,46059.49456391985,59.30204404155256,-196.50236893604188,2.4152706550086123,304.6090777211575,295.26672871351,554.3356296841466,-1126.7460996750742,49.77960494990293,173.7867158226818,-17.020819988989956,405.0931637153799,8635.294774025853,0.0,-20.835824916059096,9.697495103550182,120.76406027378289,-15.607370314777654,1532.7609377369808,15.611001533077797,-13.412375084481141,1707.506826149358,102356.37710260041,-0.06852614512047239,-5.584388473879244,0.0,-70121.75999444723,-109462.06384411454,-46853.52968740463,-5.584388473878789,-0.06852614512047239,0.0,0.0,10.784613397431599,2095.4391890413244,0.7584637150332156,0.0,37007.46692876937,-21.789438727182187,31.740768762218522,-952.2709347347263,0.0,-129.0654370385073,1935.420646848288,-441.5572520898313
2018-08-31,76.67826124332396,409.27252561185634,80.19464959299668,2.514190490057027,-25045.241547434733,-857.838096064178,1861.6212891642547,-526.2606001209334,583.6090794754577,-4564.777198655366,1211.1821258860743,10556.619451625185,416.2356907903273,172.17894088404307,940.6154595468189,104.10925628984262,-855.4244709906607,-9.20085941745792,-50.098091373714894,43.24439897668112,5048.037657296678,91269.86710047496,49.441308358072426,1153.4590617417093,-71883.82956251522,-22155.07153513808,-1434.5804406911172,5171.877248005143,2624.116579631579,0.0,0.0,0.0,4823729.4076320315,0.0,-34270.94398398748,206.38869078043996,0.0,1.823096606156052,2096.7894883163362,-7246.852001829145,-5565.866525289431,7.688214668839465,-46170.370313840554,550.1324262232492,393.2576652970715,-2.3167017425530503,-113.52684710375615,-167.867597652521,22.76804203286156,-450.5138868925824,-2.6797277835921705,-26.603728012778447,103.80495430596045,824.2656250184982,369293.6060390595,0.0,-20.638019714739926,109.42833972982999,-36.98922695519104,35.492626998981905,-2181.6142497194523,22.2301900123789,-322.3575775914779,-1809.3121712040302,-9854.954325677827,222.05202241728077,-218.19202753321497,0.0,-5500259.261359215,-542170.3648894727,-4957376.1906197965,-218.19202753321588,222.05202241728077,0.0,0.0,-106.80181620131381,-2115.238843837258,51.17708405856078,0.0,-31476.974101730622,72.00363802858647,-21.106230476076234,-54792.99782035462,0.0,-11.119956527320028,-6125.2212625191605,743.7563177997854
2018-09-28,-116.36726621406886,409.6929765736117,86.46351043180728,2.919625793427924,-22975.182341649957,826.6020892786629,-858.94715398062,1860.0800739274705,-506.3692672360298,-3084.917136541187,3038.106619119929,10836.11340640831,225.64968223835018,1132.2026282760708,172.65426687123724,943.2121706752739,104.39666562554845,-3.397222892535681,364.15570141828135,43.198183053844645,3656.46418922335,13037.75773514531,160.778306294522,733.3025061874848,-125783.7668621513,15430.27070503646,-2179.286150415949,3489.5941463917216,1891.6929998761825,-24593.451951086867,0.0,11755.51321288128,4529440.335648244,25363.442876246034,762.1063012484369,130.2784092225636,27180.617189961475,77.35576739940609,-1363.3977401540035,-10781.159351721055,-1541.4799150178092,-1.3909571076460132,-5629.871784834362,-335.6767195910825,-16.876161621014944,-1.963262028861493,99.42271456434537,163.76514123446123,253.38190202382793,-11191.418333820908,-53.894775661412496,-127.3878439207092,486.75227467389607,700.3617788394795,51107.1983124658,0.0,-85.57854433579564,272.2722215083677,614.1960788351462,720.4185216028136,19046.780314220377,92.63087012357755,736.4423089332738,-4386.481179967901,-125684.44484851323,-396.9653178856562,1361.0569465498315,0.0,3607217.240373373,1242931.2368593514,2351355.487472683,1361.0569465498324,-396.9653178856562,0.0,0.0,-172.4103903275731,18622.721422194998,80.7134593575505,0.0,-388254.0605429879,276.84284345783624,177.70045736774182,6895.917265423865,0.0,6.5487103720297455,-6305.802444778601,2073.227227703308
2018-10-31,-421.4257850349857,384.8873552069334,1.5338994852332641,0.0009169621704773956,-22917.518190330073,1379.2457209284016,822.9961626851765,-870.2679017241687,1878.881425580937,-623.2370344147314,-150.49586424766545,9395.815281112,-117.79501612457842,1224.9121574813971,1137.2695273417746,173.426939290159,947.4332886509771,-4.925040200719568,432.4169324955379,20.971779926545754,4115.764230589255,13478.954149061918,92.73891194362132,740.9900891326798,-119057.34756872262,16096.006473924823,-2151.389715707436,3963.3652927169387,4055.631578835311,-25324.29863982038,0.0,12258.903603430657,4769970.050084405,26460.78521791765,706.4733860915003,129.99877315591553,28075.86210742454,72.7912217281646,-1752.7605541521536,-9701.213087366972,-1783.808400739295,6.129676901558968,55534.304257165946,-34.86907749279817,-41.65826439948523,1.9105131288931716,161.61790313987876,165.610454131428,-443.1958580504015,1620.000494783897,-3.1494153879775695,132.83583361964884,6.699884303689032,-5.089253624685625,8376.848945714184,0.0,-8.929132482144723,59.61732484637241,-46.420029027898636,-1312.8954527032492,2414.183115714317,34.39931659137483,-79.77558227408272,-482.9130932760745,-42205.553985217586,39.76698377587411,-208.6598425160346,0.0,630508.746982038,268443.8833296001,362385.7747028172,-208.6598425160346,39.76698377587411,0.0,0.0,-27.696659094082968,2523.1750887785456,-4.102357110483268,0.0,-1227.513798569562,68.06666336471335,13.027452204842575,-699.2965651509585,0.0,90.30101114734862,-862.1838327963633,-256.51576191503045
