date,excess_log_return,illiq,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,cashdebt,cashpr,chatoia,chinv,ep,acc,agr,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,rd_sale,roaq,roeq,rsup,salecash,salerec,chsaleq,sue,chfeps,sfe,turn,baspread,beta,idiovol,size,max,r_sq,gammaps,aeavol,bm,cash,rd_mve,depr,gma,lev,lgr,quick,pchquick,sp,stdacc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,currat,dy,operprof,pchcurrat,saleinv,pchsaleinv,roavol,tang,O-score,chnanalyst,disp
2013-03-29,57.54056325674354,20.843406162280303,0.0,22.157330496991424,0.28400166586247555,897.7930407695047,1397.5415597827573,918.5829757188055,352.2521501345348,-894.5617533695656,2297.223238010776,3054.002845822692,-8616.687175060486,-1.9651931746933515,1270.3347417745276,274.90030840212296,182.07453142520455,-416.1074569455862,1151.4074639643745,0.0,23.664998715458584,-39.33491917271428,-109.77700958906189,-1147.715477075409,437.14408076791915,836.8330961395704,-411.79177375722884,437.144080767919,-117.09141694413177,369.57111900764835,0.0,63.1859800137004,-160.51388526246416,147.11888914812974,747.8401543855734,-54.7366997828864,0.0,-85000.22997067474,132.94371835138523,3692.044386180474,109.674932205831,152.70037997148268,-39.499453076967015,0.0,64203.10546306404,405.5688855125254,-11.02965701317732,29.190676385038778,-1920.3662491864104,-688.2123810937846,-150.92165199495912,108.79296090341131,0.844352864728819,211.77517074910065,-236.55227376951007,95.29740829685397,-3.8214132734517174,6638.397677413908,186.1962520107154,112.22365793759764,39.48456763459717,82.10210521962972,-1.938182473097413,969.148050286376,-239.4512170601938,1069.1019614913967,330.2050948527918,229.01940023085808,23.547492797787527,130.0982723695397,384.7195848212499,0.0,2668823.887598157,1173542.536981672,2107254.196312338,384.7195848212499,-335.4976497385942,27.683077297891202,-13.531205071641352,187.12049026338747,34160.451460874174,197.60581537121368,33.98872981386762,129.95221201320237,-134.04764947145304,7312.642332936277,1947.8129633482968
2013-04-30,-10.693564734581809,1234.2895073836828,0.0,68.79267509928644,2.717938956439016,94.70186297688902,438.64185728170395,1408.2591011811642,933.8152865311869,359.34265877627246,-55.741163326421145,3546.1838525551807,-9306.307074551167,0.0,302.60776501066573,1279.7006351527857,276.9270867727971,183.41692614381435,1193.414326102968,0.0,27.438790221973832,-55.61250066705741,-171.51873804946726,-1302.2340944075725,237.47176082191538,-148.06755191788548,-482.26038031896945,237.47176082191547,-15.524198906182379,361.7638378983391,0.0,12.417287147172651,-591.6557451744764,-272.43434628756995,1258.6311526908678,-35.221642087405954,0.0,-83963.65047451716,138.87015149329957,3721.532430708661,99.37791341561218,-2.41058563591532,-177.69631955283876,0.0,65835.28455101838,404.8130144632598,-22.162219111733773,-244.18731351781886,-1863.0929202033012,-3986.9597645620033,27.101127606953696,56.29143968629023,0.2724508695627037,172.78953666311645,16.53708573037511,-8.900296195346527,-2.6673975277290705,-1886.8023407349538,6.83988183827023,30.813863858012155,50.404626673279836,63.193297993936994,45.797505236162806,24.93915311240744,-176.08741902452368,4183.9108979131415,-172.49612646226888,96.44070164587538,-7.754436325722054,-27.739423474638897,165.41163904727364,0.0,874240.6701552868,136466.65017932653,686617.4074378312,165.41163904727364,4200.539581713601,8.121645250067758,-114.31822453689199,-164.14203687046927,21262.602632713504,847.1794362519253,6.5237298221632045,-33.91885784615988,691.221453593389,1765.8304252857542,40.62694971603378
2013-05-31,115.23619964844451,128.97454612274856,0.0,26.846230231565276,0.4129246065353441,233.17489761923662,793.0075075450335,433.23879301540273,1416.247862977546,940.7217796156019,-1302.0881752136022,2495.5590298991506,-13754.0981760422,258.68509454541993,937.3037071176523,304.0789003178836,1285.921932173951,278.27337481290107,1417.2124847026303,0.0,-117.51555088876005,-24.2557320391029,-134.89674651252992,-879.3538398478065,361.69918113107644,-106.00271864215733,-470.3152397729244,361.6991811310765,257.0920044950365,1078.9743749919908,0.0,40.288294176891085,-1029.6058737172282,248.35405773276315,1163.9598949129963,-90.81457346524049,-217.96289525936828,111.2329701035234,-189.3047172570487,3692.80618022968,184.0082306726943,158.49915131093792,-228.5510165634521,0.0,245803.36438641994,-288.8466562671082,-13.785351769929203,-169.34440038358048,-2047.3461310846906,7787.794708008338,40.73860636842551,7.034154286443481,-0.2907961697524115,114.77549298462691,78.46201295428409,6.8942213225727755,-0.8119294765702421,-2106.2475861990024,-679.6116229095132,145.5189020073849,-654.4929945656237,-55.44865298577679,-55.766652472380656,-645.5914989719113,-293.8150814869957,1545.2337105492916,224.79094386237944,-470.21404088757026,39.56658689732467,57.36213338138896,-433.86361213940563,0.0,-9494652.575747073,107991.14018970728,-9601795.394384682,-433.86361213940563,1906.6506173447124,-66.1155587866038,-112.1648687652305,332.5972075312691,166870.87816624925,-641.5783103017563,24.37560251778632,68.60111892889472,-10690.765164384662,50.44549090070541,1783.0757779179085
2013-06-28,-1.8096432092998767,17.184673339761886,0.0,48.179009501478184,1.330471394866501,317.85137734076153,-95.15778440720905,793.9740829517912,437.8001255334642,1410.9122189758505,-1440.9503412645454,2671.740924816403,-10176.380074895891,-163.58795769181643,364.6139249354285,936.5765894138323,303.8430096987596,1284.9243722629922,786.3910236317996,-85469.05830789571,-188.46853255624862,21.842356734605335,-149.33946289208654,-616.4817428765061,1097.5409478420668,19278.457975071207,-281.4937018812829,1097.5409478420663,297.4733959728684,-726.13990561547,0.0,46.52119916275945,-419.71134059527407,4401.330733542311,14.677706138110572,2211.3494918141023,-414.80568724914974,-1246.3780327856675,-539.9850599539599,4096.24605404411,131.2266001940983,312.96251014710367,-23.60106667300823,184517.29449593663,249876.36557374458,-204.99395167818244,-11.877283053340491,1874.3245961196342,-2021.514043808037,-1726.4213611770283,70.52824457700467,7.2142857254016235,-0.208834480043123,-18.40378785526991,88.8961014908291,24.175027056635372,-2.9796565426321227,-5637.449127293796,-993.0610383146613,-23.064500450974265,-257.87111762490747,-80.60667154996781,-150.67839586132595,-568.1675150592728,927.4472798881213,-3926.645477156111,180.01405952416712,-622.4475398003378,-59.062763406922386,42.87168845937231,-543.1423766187061,0.0,-894105.9808372855,-471327.60290282965,-417815.22087806463,-543.1423766187061,-1642.525943529501,-29.345597694303763,399.5056367535574,205.8309374265816,1015.7274409928359,-1550.7497131733514,0.27165206169706835,28.637114112307245,1022.93727930983,5493.6305770357385,-1096.6182951152286
2013-07-31,119.53915834632606,614.4981361397399,0.0,-21.173706125844234,0.2556212872347473,-878.2969915684508,1621.2087102211729,-101.87646740882509,805.6644069635887,427.343641036247,1989.2424808179346,2281.745268384979,-6214.400365708128,-34.650236195700906,661.2100094932682,368.2809020354416,945.9958810835002,306.89880456112473,642.5984529984445,-79740.15925359128,-157.85370132214638,20.96705782160819,-176.02039191736367,-617.268102591084,951.608301368229,19622.03147753618,-281.82712953149013,951.6083013682288,273.097533165699,-823.9825601349021,0.0,44.697723522877546,-343.4298487703481,4020.7412421191234,18.055152538229986,2201.349108256169,-335.0990106421362,-1375.2672801682957,-601.8233239225972,4072.8892879268,60.524800004009286,60.86811931618188,-24.191126191920155,183592.68601385548,254074.08473359063,-50.94562309539609,-10.047213189285177,2092.761081274686,-1611.834503666362,1493.8765745552228,2.5694557687827455,-4.0838934935886755,3.075401985211954,238.4079561322651,323.1788272740969,-226.76725282614825,-0.023625447385983378,1786.1817194248106,28.378213899602997,-6.500751317098548,-30.452321084847313,56.58666907013048,29.239146376809686,310.43515965870756,-307.95419266536726,36.28002705075778,-294.6320935034943,64.00358129656615,-16.71085819861173,-13.562083921576232,2.8111059907060962,0.0,1628851.186097443,152708.9766524434,788118.3313354552,2.8111059907060962,289.08481913397554,-16.58078603619603,63.39171671364625,-226.39722946175436,27804.76176712173,72.53686869502138,-6.112055759217128,41.76867316902826,1335.4198644281423,249.87769629771674,-1067.5400824039598
2013-08-30,-75.87828920394568,56.44836200110482,0.0,96.43426531653341,5.300177473515608,-1183.0097821183674,-27.144775174861703,1630.0942735359156,-103.70211223708748,803.8120146523687,4184.426591266141,3092.3575053826453,-8027.666242551317,22.971056183894657,-289.24627453551,661.6301874440755,368.5149328464045,946.5970314065116,835.2221608215517,-89500.03132220588,173.8681664449414,44.73143561432719,-150.0097410745333,-633.8214608635469,1193.1818410177193,20731.269968048502,-207.49998322980218,1193.1818410177193,288.4589187733877,-271.1057155842885,0.0,105.7914096249001,-78.3713702660135,4162.3343136165795,565.4582560823005,1969.3227219339171,1229.5283852286573,-3229.9549873960495,741.3167183099376,4245.39740947978,90.58975987403839,139.83026639912822,137.84613097321815,182299.87201016935,56810.363589804714,1624.385494074985,-38.31372292653255,2473.6040301714825,-1561.4001875601298,-1884.5184484553865,296.1061727473609,-37.617023222352145,-1.7740768286053878,15.21547743328847,-44.11411548743308,-153.26424009582297,-0.19912917041038547,-1611.5470513833025,-131.44067462537896,-161.81974447089215,100.23849187445933,168.97000887057584,66.44914034677686,-225.07354135384776,597.9584088348892,-3004.518302626282,-875.7122216767266,70.0185284023064,34.95405482961996,80.84624638570494,98.70932845802287,0.0,-1682291.5718935728,-107262.56278076768,-1506160.601242423,98.70932845802287,-2390.760416853853,15.426871798204644,105.34566605220493,-815.5539458816377,767644.7253730709,33440.01090690894,20.62983582836455,-78.38613147338037,10485.534068877576,-1423.5053199356946,712.3346077648466
2013-09-30,110.20391741739309,27.07734604252801,0.0,-48.46120514578607,1.331422035604171,-712.5012040376608,1668.9168792749942,-26.864318503352177,1645.9756949638092,-107.3388858198002,3072.7753855907176,2205.4817078390347,-6419.608254242906,-318.11278647689846,1330.2537053829317,-292.1968823883776,668.3794920977024,372.2741620931829,744.6738300788364,0.0,270.60526782504246,35.904373112580004,-95.68791604274632,-625.0542478583737,314.312111358553,2647.1554774745614,-39.53381062606862,314.31211135855295,382.31526721064347,13.771778669970862,0.0,92.95087736180439,-245.73857866828646,199.48183179304263,751.06295044408,2986.29718244967,1427.4576039487317,-2755.193284872115,735.4745810526672,4002.629795018733,57.781626625367856,-205.90966553838552,-2.5896859338761775,0.0,57955.36868296406,1729.0599432029944,-34.889172958863085,970.1944280625121,-1722.762681161759,-3856.079131709559,-336.06790298041983,31.80806335696434,0.9446017298396896,244.40571536531934,216.42309580382516,-33.396170960520976,1.8613496475416884,5389.232347689271,-423.401582228038,19.927508484075588,107.23757785694727,43.606876956097494,23.069442796297608,420.9967810916223,-722.0205239183806,2154.8329165955074,-2.5933825127403054,173.5344319494916,104.77996915331778,-9.724127565556046,264.2331508762618,0.0,1589637.3718047738,1199888.1177762896,349526.4901996255,264.2331508762618,2548.8059055171325,9.059588826528852,-333.85861214547424,-82.35554047572593,23677.439298465848,394.7401244774883,56.22752926540579,122.89482159066029,2890.001672151411,-9155.10239700379,-2243.87973056979
2013-10-31,50.25387237448891,12.166977982060464,0.0,65.07889224816071,2.4083567096730443,-768.3113552944491,-1033.6743128948883,1654.8602702032683,-21.52062749556774,1632.1862464246435,5019.974999808493,2085.8231398990756,-3863.8670388417368,25.017201480238228,-660.9093459632819,1322.1459491938515,-290.4159731738213,664.3057895086547,806.7992485038807,0.0,307.30856683418745,26.82219697268585,-53.38013298624529,-653.1180401909805,332.6877031080147,2532.789178194176,-13.53262004083345,332.68770310801466,437.4625223663308,112.99597913632401,0.0,104.86108079341443,-246.3247219089801,721.907063381961,779.6609480027488,2836.129179537971,1606.9957192762338,-2606.214930995835,892.8323768608799,3901.785688337532,80.92606347460534,308.71020451325876,9.262695221904004,0.0,57463.5670674881,1810.0360421698754,-22.459471706750573,105440.51654684727,-16287.668206779033,1720.5115538128211,-56.442571725998505,-30.0493099244336,-0.9089990983998177,-147.5168549291593,-80.81880012367446,-201.59732255679228,2.4814961928836805,1035.9884267655325,-117.44942601727053,-35.20467089924023,-9.607231579896848,-14.532904799455537,10.511464062100686,-199.02221259397083,-33.613275502442434,77.55497032456333,19.390033348044796,-46.17221678972055,-60.26377547469929,-121.96063537486316,76.88259603330948,1680.2458684788269,-1379422.0047828555,-363462.6052906513,-1017443.8943949938,76.88259603330948,-22.285300295290654,2.66338464884484,-31.51959158960949,-31.176740002948605,-42087.99886771059,-240.13065750279202,-30.74239579442701,-89.08420116370507,557.6617819700477,853.8790117611034,-227.09539945293545
2013-11-29,70.3809876891042,17.606838099345776,0.0,72.40648207083932,2.9650444509284806,-564.6729154115347,1524.2786967789812,-1052.245573583426,1675.6600856820967,-19.358422723640032,3408.0001405755165,2829.7366513302286,2055.9308307618962,150.07248134603987,899.3284185551328,-667.6658868755162,1335.662376601386,-293.384924084109,992.3261261956504,0.0,230.07859454351734,50.04946939620072,4.387231205172027,-832.6155135105628,486.1314899102925,1645.0743489557217,-244.888935876968,486.13148991029215,110.58863194671778,572.0944737052687,0.0,155.19891220090958,18.45016774619715,906.1683056350192,694.6320392099536,2912.0543347786634,1209.8711329125244,504.6588717206565,1187.7058842489985,4142.630862208107,141.29456009511233,465.29087233094435,145.62458335099635,0.0,55923.38251591499,1730.731013160885,-23.277585773354375,128109.86942789382,-19573.011886959986,5052.908918045454,59.59141592846754,32.8673952606232,-1.2507051281696988,245.9251135010054,84.86501988149712,-348.0511146720728,-0.7528638011175186,2954.393082919505,-348.6652076429018,221.71874340822978,62.27531959658779,23.981787897852882,32.177835368907154,-106.74831835467012,159.45562006260127,79.5717175919417,300.76312640619426,-191.8758370558653,30.875137204816838,191.6781855473555,226.22827022234617,34611.164870643865,4657456.007428944,1712895.6810149103,2941246.869530529,226.22827022234617,-209.99078155648021,2.3734931748697363,130.10650632095383,289.88311695167874,295705.04781723255,55.65096796371654,18.606853252822248,148.27085290875038,372.6696797635377,2602.8542863129023,242.25546589686746
2013-12-31,51.02581354401406,9.971586602301114,0.0,54.621627367650454,1.683446330307124,-469.0603280027025,733.0461277709342,1527.701021198681,-1066.532675268609,1689.1400427009046,2354.5962865463584,2106.26474695732,6325.48752151906,271.39639341273715,999.5946299335342,903.3391101308473,-670.6434442312438,1341.6189656864285,874.4788743150689,57668.59163467508,251.5340241460744,-6.034173773069613,58.823911811540825,-894.3146334110205,844.7190643752135,68.20817582072767,-373.27050177248833,844.7190643752136,235.44610561752066,-634.1176562492165,0.0,133.52970936273212,124.31247075811147,1364.6474594095146,-4.534346459287631,3253.9562874317385,1841.266151764292,79.86382142050029,1370.7458690121596,4728.138418776087,137.1999392035388,454.4970105149925,240.05336498565373,91092.51631723769,56233.648027625626,1579.3627251437572,-1676.3676803391354,2586.311262434421,-14331.129991508327,-6703.429278787,359.38193513445617,-23.053502290901633,-0.7768367924196014,108.37736945203505,140.94761388729466,4.114381113422496,-2.319154309566761,347.62813667474256,-176.86320012122997,169.29715820966067,36.27825715005679,-26.141920354399645,63.39335671082358,-177.74868700902516,252.90041883784227,2905.371963447338,730.856404341705,-79.67403242684304,-66.33391551043678,-403.00606582193905,103.62733089232279,17691.534807711454,1564855.12026304,827621.488443613,726105.6418387592,103.62733089232279,2568.6090240888734,-1.6620778887480867,119.44344897162205,558.7995574904922,-203967.79058889998,-31235.846428525238,-21.233714878132787,173.50501320606963,-13259.657847914714,7485.684095535369,961.5634172029031
2014-01-31,-23.677502543947096,9.073357147516715,0.0,49.27553117017056,1.3655451303867336,-540.1958921654506,953.1982302351864,740.0370103721423,1541.2204905214635,-1071.8528809970676,3418.2693293778443,3946.51104564051,5376.396944235497,131.16867481848513,756.8622441902013,1005.6247700186516,908.7885805614922,-674.6891581584471,1018.2162856987134,63042.03170948628,241.88309929999238,-9.129012441158808,70.47501378761918,-847.7686194077729,816.2031507792667,72.61062214844772,-357.5784604312404,816.203150779267,279.0958677479621,-287.19548033456147,0.0,18.166076796267802,88.567500648224,1161.7786653081953,102.77857333607086,-22.211421354242294,1565.9284877672908,9.378519725205296,1419.0312031919143,4767.90922235262,150.19938254940408,289.7517071225725,276.5049232701001,87109.50413595747,56340.79770149262,1594.258957474243,-1745.099613342976,2139.843485139761,-15160.249411032288,-2836.5534980426837,-397.02124124429315,18.185999433796496,0.42398103661903974,147.25621729579507,69.36533646358475,187.17270702007045,-2.2443962736476077,753.1084018736437,-68.30166994427782,35.15488559308778,13.272326403256443,23.114219318822506,27.85000359207811,-55.099324791694016,-139.31433577289602,751.4331892021582,326.4194058545787,4.215861593119371,67.44010370705928,112.56041535181521,-69.83947001251363,315.19246456343535,486643.64012283087,95318.0583704412,388216.106610626,-69.83947001251363,805.1247119569598,-6.3102745035743055,60.235104722060896,288.9741800511033,9653.613865896128,61.89188287497814,5.767399493621724,105.40793039560594,-1077.2901728513389,-2784.074627641237,-467.63167828727364
2014-02-28,92.62213709850002,16.071322603022896,0.0,-60.16289922370172,2.031317878309647,-782.9203242111914,748.0420606959746,950.5680454677936,734.940600292964,1553.690953870287,311.65832256361796,2040.1792602484072,7248.209886796249,-149.56977872457094,683.4025029234829,760.0400219189095,1009.8470073176223,912.6042393997825,904.4573056254347,73480.18119164012,216.0538175329332,-54.495103524380895,-111.38957954597423,-1028.368150044156,709.0679483791586,117.54160834607458,-469.17225489227764,709.0679483791589,320.75498683166006,-962.2507848258439,0.0,-46.62784961361767,-41.38359014511556,1017.0630908549592,372.742979748152,258.24628963065726,0.0,1041.7656023497289,1357.4134642552062,4938.839144056685,76.74392739571914,-156.81482375934755,220.77197226202728,100123.43572954819,56311.86485131003,1537.9782107455947,-1740.2515199325878,1963.7906806577455,-15066.132577026136,10308.552881257097,5.601402401073756,23.25580032699554,-0.25670709588101204,103.10717237006247,21.41954761328816,-58.05115388055856,-0.9654849632643661,3218.781027691941,-514.0367470702877,147.51884527393668,80.43170862778197,21.555071693966056,-14.850604207474817,-2239.6988284133076,-548.2008152333038,2229.00798888439,-182.37293059661465,-330.08686283455336,-2.1272468803663287,5.07112226211666,-216.48249023422431,-54298.13801139758,-1037549.6116799712,-3021624.469418183,1971307.684024483,-216.48249023422431,2295.2025410100177,-11.341972282564456,-82.22539890964208,-148.7440113537524,-137014.9370241491,46.544787339767254,-4.603960664485612,157.15748088754663,-1513.1174532370205,-1695.3452880817804,-228.89564003797386
2014-03-31,17.574629206799205,6.138446675039447,0.0,80.94517387616216,3.6790603786487295,-813.5083680887915,-347.8954182107866,760.5330125597867,948.9678259349171,730.9560346575762,805.6368885137603,2639.1934079493367,8708.037855073822,27.249800867262046,-831.401084722721,682.3955652947678,758.9201651812971,1008.3590804420786,714.5820895225394,86128.25190407426,51.61103238419729,-81.21310030557434,58.36573616399032,-1155.795026979763,740.3238828151215,-90.66050677445658,-583.0828710538742,740.3238828151217,285.050803141332,-1058.0955252674157,0.0,-97.32361446602482,36.73545917303489,1175.9404227361556,960.3113274016895,393.9068821743638,0.0,-1009.3861634499588,-193.6097173548239,4879.16936823852,42.68615537036384,115.8595667289033,178.5942615569882,97868.04108530056,54403.02113483203,340.0805743325594,-1785.196909223825,-388.28932811206425,-15564.221539729966,677.8903837618418,42.08838433757933,-94.2788043891087,1.3411994212050615,-36.335222766399966,-94.83780067381576,-47.69906183406056,5.923244350622831,394.78100696190813,-493.12975310948605,118.85905663125686,3.565234336715548,58.18633259729904,-43.98074005543481,-453.70948269087785,156.2141038770299,4919.333237710089,699.0787586275826,-235.84872743927826,-34.08989511809932,-121.93320807427244,-38.31441721663623,0.0,-3263117.2689254284,-968750.8411153555,-1833952.4665684998,-38.31441721663623,2289.665949739312,-0.16240792407580784,-113.33575825708817,381.3287856166389,355708.5895738397,-1023.8519489939035,-76.65915158774942,-50.48545705593642,4734.431441529348,-2507.8011891361884,1244.184184392072
2014-04-30,-97.66148476918272,11.121715694811307,0.0,7.670425494467637,0.03291211917334359,-942.2128570784205,1323.7290614082358,-347.5730877073026,774.8284631717722,953.8048306291387,304.904648685273,2027.6162184440961,9266.502277244068,471.296061300413,1127.4926660212545,-837.5618837263452,687.4522124365595,764.5438703741276,-1292.9741927029709,0.0,-50.92766720492865,-39.67475918410228,-7.186106468795038,-1239.6276625245391,372.896610477194,1100.0651731304908,-785.7957924000425,372.8966104771939,110.3826377493578,-1839.4143561985998,0.0,-56.21984632731429,62.669591292973074,-1385.5957400501363,971.3237138549922,374.16103138504917,0.0,-356.5694715557734,-459.7329084721762,5085.696836068105,-63.59065785415431,-1826.6473619363583,113.4804493866385,0.0,57344.47161851863,225.93127766902916,-142.0830387369635,31.868948393520473,-15548.757467080814,2908.3321405775278,-3.1033566441567473,-0.8459447293339508,0.5939318888516425,182.4685016315525,89.36714408020998,206.2807160723387,-0.056098644843492806,3984.517666609114,-205.4780027187444,45.44401721258782,20.39039536792575,1.0390709861276264,-36.64885589364849,-16.87238028610227,-371.3212903637914,4136.47299966951,-350.3663310363959,-210.95290966859284,93.59318446108364,611.7781179245276,12.111281551903971,0.0,191826.59054619074,-70304.39278005064,258879.37636253238,12.111281551903971,4650.29695130045,1.6526940373174455,-210.44191671430133,-172.51720883273208,10486.555707640015,-342.75511583339903,-89.62756644585284,91.71323126224706,6184.201050942793,-1915.3112823901542,55.60553216421067
2014-05-30,1.6747848261517646,15.429960274478121,0.0,-3.4032847778659563,0.006472391799117816,-1383.0967025504954,315.4719668030327,1331.7432137265607,-333.1336720994607,794.6432234890632,1304.8010057093454,82.7776092091306,11887.894623439379,38.37742046840211,106.67829837765765,1130.0187341910785,-839.4383823311707,688.9924008603472,-1430.7501780961927,0.0,-269.56294165957826,4.529690045876818,-70.68598663614952,-792.3051935103194,75.69568495210062,1410.7288653915255,-674.887913832574,75.6956849521006,113.03043787372435,-1917.167648233102,0.0,-7.993084222809595,-177.29993640581455,-2109.672377253904,1351.475951245039,131.96405154200667,0.0,-2843.7799157021113,-1139.8150795214863,5150.917069795381,-113.69011811683154,-2175.9231600688327,113.01268243229427,0.0,51272.03296794219,-689.5562560181767,-144.264126813058,-5524.587902669205,-14681.530754524705,-672.1474365588037,-46.64129698891725,-37.47258134076128,-0.4043456269646981,55.577513328171335,-6.699407066142612,62.864872027394085,4.72434458971233,2841.751636721674,-165.7717545773412,-2.0412203724608844,-304.00157036839425,21.30790467620227,-33.68724087687701,-245.32814653512105,-23.308489397291055,936.4278709386708,102.44987564653184,-239.87808012607547,-88.78635581474919,-119.00367125572848,-401.498789162982,0.0,755004.1534959078,-1275894.446307525,1979681.3360811472,-401.498789162982,1594.5610156428738,-23.428664492858985,-150.43126963321538,237.70371986945327,131541.83421345148,-1560.699283763963,-47.390818651083464,3.475288603687659,757.5346910543158,4456.2326305138295,1513.635369522346
2014-06-30,67.45168175640573,94.46590083804769,0.0,36.338007833519626,0.7409570401502175,-148.35841814322822,-1173.9885508321263,319.8974982146275,1321.3692953277061,-340.3238787046176,1914.1367342243332,539.7968706139009,10931.195492165274,-205.3388528501415,-46.93500716899289,105.89288287855733,1121.6990080461658,-833.2580445675469,296.8941934928654,0.0,-200.5411365459801,41.35741956749955,-66.98702227927357,-933.3338238785954,400.1055467077995,278.58620900144086,-757.7482376892781,400.1055467077996,182.62959260523385,-1072.37013422527,0.0,174.05114751969964,649.7005865206296,-1249.3491744091245,495.9495715032538,-1107.699758976198,-1009.5065763485453,-7259.520212252892,-915.3517748264585,4438.704055463838,-367.72808735722737,1036.624681106877,81.37192034882489,0.0,49311.59756264499,-431.8504991863448,-154.26134391305249,-5385.413667812529,-16086.290431801284,-9044.466316244523,70.94234570942581,-37.471472551208535,-0.7140237208781173,-183.047194145096,-107.58893428020792,-22.269579877876822,1.209842825303551,-7221.673634859355,-269.81370417129256,-72.82974155816555,-222.8345983200752,-36.534893685114184,109.30007204018148,-571.5699494407254,706.4244973110949,-12214.527456583019,-474.65432685199994,-223.23875338577818,-30.767877974041312,310.53914748165425,-98.79303069587655,0.0,1260799.138999164,15707.789646282792,993240.1421218514,-98.79303069587655,-11732.296429367925,4.3251737469175,169.20396158802646,-651.0137482639848,622692.6340178219,144.77300212534908,45.565134144256945,-224.64150876998428,-3788.973516133541,1245.9731979404314,-1423.204581342423
2014-07-31,-105.08279576071622,10.661634378557013,0.0,45.914612330985264,1.1829995317140456,1928.262458789998,111.64195286328643,-1171.0467790552032,323.0135400684362,1317.5162026790922,2531.7960379341007,241.07321681349578,9664.097862401644,133.86422154290028,503.3511738623039,-46.94676581400324,105.91941226235852,1121.980027720812,348.6450565804731,0.0,-154.80157624609748,35.97434012563411,-70.30074086227796,-943.9276758208205,403.2287050960134,-36.72663657163785,-738.3406701002434,403.22870509601364,163.40547562914904,-1143.3473145873772,0.0,166.6999508051731,661.2721586270887,-570.4559570457861,638.4907126568115,-1005.9770570159847,-866.8014666834729,-7462.325694065123,-821.2896638029497,4342.884849540847,-362.43758241421614,764.2908421401487,68.02844102135924,0.0,49123.820580553955,-332.7576596524123,-159.84691510246907,-5833.146368270388,-16696.862069308387,4117.4839682750335,54.18479402468142,-70.48742971378715,-0.351462453894527,6.182879345731635,-214.1915953718858,1.8483220089819952,-0.2647025489660795,-4149.3266371216305,1.1375141314729262,10.756138054129224,-12.431307811949296,2.46915499861052,-6.322873024922046,-71.51603280644667,-11.208156013793769,991.0402291742794,-45.937941702321496,-3.6650507466638373,-146.1540307200953,-184.9396691164402,34.1682621054415,0.0,156318.5147551298,-211625.6569917053,-301763.3894022405,34.1682621054415,1009.2836629794474,3.388263036151187,0.6014872680175358,-75.56766773600407,6538.515069432091,128.7411259607743,-74.42729603811404,28.019276544791865,956.5710910928028,6296.127277876589,-1684.0297457689458
2014-08-29,104.24000303573078,5.5126285827589605,0.0,-36.825554890330515,0.7590098143383357,6880.274815643671,1007.6308486174156,114.84191277086639,-1175.6194333146261,328.17912922243426,5147.228338683297,-1538.1676233863666,6667.6771340795685,-579.7489405934633,639.4696925400071,506.0788990096547,-47.20117641309855,106.49340326391653,412.23950388238734,122922.63093904732,120.82392477150367,65.73557892041704,-38.210562494363096,-948.3192825358689,585.3465777477411,-168.2250487537088,-831.2859906831956,585.3465777477409,188.13411636915686,-61.52643228896631,0.0,195.22363200116143,757.0978228850914,-291.5165894789496,363.94602830999617,-519.7472612864233,277.18055177092145,-6004.510202789825,375.7813495810249,4150.390224377914,-305.03666535764654,864.258722268774,55.788488945945204,89558.01882945346,49047.46637503813,904.6307799692698,-152.9801183311243,-5874.274967608702,-16848.84413815793,901.4953856331376,-51.78200152973841,32.16202730270061,-1.8447132505197885,133.7730696937906,90.5608528755829,51.30778167228709,2.5370514209759487,-3544.702328186755,7.354028173163897,41.71424820024731,82.71613881113865,-4.764441151374285,55.133764080268065,-264.1041976549677,102.78879270896391,-156.51090350642335,364.83851998007344,-22.21145223370968,-18.3827508539689,8.544566794436832,60.441999012559506,3970.604359523366,1061915.3195163608,-387959.5428085774,1449478.3670561612,60.441999012559506,-233.34413513058098,-6.7919526235099,119.323830813894,393.1385461999049,3010.8361332868226,1183.4393287489684,-7.5170869541916545,85.47133481537276,-1707.5951449754793,-3437.8879089911543,350.4085228386175
