date,excess_log_return,illiq,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,rd_mve,chinv,pchquick,stdacc,noa,grnoa,pctacc,ibq_adj,chtx,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,rd_sale,roeq,chsaleq,sue,sfe,turn,baspread,beta,idiovol,size,mom,max,r_sq,gammaps,aeavol,bm,cash,cashdebt,cashpr,chatoia,depr,ep,gma,lev,lgr,quick,sp,acc,stdcf,cfp,agr,chcapx,oa,ol,chatq,cfpq,chcshoq,invest,currat,dy,saleinv,roaq,roavol,rsup,salecash,salerec,tang,O-score,chfeps,chnanalyst,disp
2014-03-31,71.29185394459924,1397.4901267779928,0.0,121.33560935052041,5.514856680197484,-831.8379747695328,-1157.8202342493971,223.98064304642728,2103.084893758485,1301.6672946478893,2325.3736897694243,4834.935568104637,168.22464777208936,-1206.7786976309944,990.4971820312578,1101.5726408978983,1463.6332333462294,0.21089960527250998,-69.55826121142233,-27.79919651038374,9.529428180892184,407574266.91032666,5617.8225752284325,-116.34114435850012,-360.8326723346534,0.0,951.2344087074035,1389.5705418059047,107.48191859313103,-21.524977523992845,-1042.9846465040025,-2434.227161721852,0.0,-1305.8824230897073,-811.53470806665,173106.07741013943,1.3608904709513752,873.649059618894,256.158455681331,30.087219840037974,458.76089376594035,-2686.0764190647606,239.74820895375365,-43.975025807807924,1.0549909840204634,-131.88954891332833,729.7514343132643,-298.13231151547643,197.99365163535913,-0.014298561587734682,565.5468966918779,-302.7989964870758,-25.691621512048187,-11.391628835467628,-4156.236097547342,0.4689875754316901,-11.085423651687051,-6.693399000220211,-1.847541692859231,-2833.0951183613506,168.95679165491106,-24.213969624775245,-41.28490628814188,-23.35146514967073,-35.31021909480569,60.53074153770558,151.66007706492155,0.0,-6594084.240374565,-6831939.760988712,151.66007706492087,60.53074153770558,193.2053915865662,5.182394621048202,-18.416755694933727,7.419247948915427,-118774.8901200071,-7.134279556887861,-1.9629804616725792,19.79170623081251,65.80033344345611,4606.233954704116,55.91956434288272,126.54204957290881,64.0240594456057,-10142.500407136442,-14.152641696334285
2014-04-30,-119.12487325425914,719.4272503539845,0.0,11.48369263755894,0.04927401496957239,-977.717585956766,1171.4822840496377,-1163.6867460674516,224.86347944006428,2112.319591785694,1249.9868777497418,6272.035348912527,376.97793452893774,1632.580177129383,-1212.7679138845938,995.4129978584765,1107.0397217954471,0.20767032761426635,-59.858941212685174,-27.60593827844697,9.565312769354653,408354195.37205565,-3233.5512363540697,-119.42522391557488,-210.37495953949974,0.0,948.2015579771827,1392.5577960032756,108.00050313078748,-21.427789624523033,-1383.8445118908244,-2100.0962334780183,0.0,-1198.7053746711165,-791.798896233996,175990.88758250134,1.3400526263879327,888.250108578144,305.2698769078375,30.72570788792415,458.2812438384817,975.6731601334741,-76.27364527422378,-38.101175618413436,-0.3007798682208147,177.38662064749224,875.1304315988255,32.73100436097366,246.25950565806124,6.160563169618135,512.698060581879,152.58765039470745,8.564038246355722,1.1085970129727798,-8635.578579396242,0.8306830924584672,4.328460262196131,10.886489781495015,0.016863722479129706,1642.03623093426,-32.90793680463025,-2.5386652958543436,17.545631278375822,8.380342357244217,18.76942037855406,-94.29675042292274,-31.619490513319306,0.0,5708872.445431232,4925531.398726463,-31.61949051331908,-94.29675042292274,-9.204210920387254,-0.07209858808529468,-2.9516926258256717,5.4180440608491836,353413.2353104055,1.2657351771533172,0.17011676335958725,-11.495103247476962,94.00637059805376,43.920839729841646,-0.5562663931708585,9.686659347256409,-75.99150332742698,-448.1324695338053,166.29995442326162
2014-05-30,-1.5582696416538808,384.3316347836827,0.0,-5.100241063026274,0.009699675632362067,-1352.8918921379125,1033.9817307030287,1174.12636556618,-1170.1471078444217,226.41385994352814,-677.7943223487794,8951.712570870628,57.83327874588187,154.7591754635413,1639.3284315677884,-1217.7808783761884,999.5275278980727,0.2102133060391845,3.8721536761828514,30.220204143772644,9.95119319982315,402682362.0027423,-8977.852513086225,-18.423381431607837,-4.8282223651288865,0.0,-294.4260509910638,1567.3490468700131,99.94650165737788,22.395073625253502,-31.799556311481854,13762.027897099862,1796.1638865751054,-443.1000248271622,-715.2878561815329,123121.48717854593,1.3564619274002998,837.2333668043027,386.81720428781,20.801571014613447,467.3891528076591,596.163197885191,86.3802926724643,18.021943546661532,-0.5862108437063682,148.47231973890302,2280.401372249249,5.413035619904804,-53.19913456892573,0.5104387631011278,-15875.090759400277,45.17023298358254,174.07844329016098,-16.77082967282537,90634.50295886351,-14.709182054627822,-90.83224511025355,-52.808516987959024,-4.171804076227964,-3218.5382866830914,-371.5985343266194,33.071512837693604,-83.33586430950027,521.7049561991076,-89.91518395256662,-4088.320392178296,-284.1222587026955,0.0,31362972.296605587,38273311.33518314,-284.1222587026949,-4088.320392178296,145.61830341799202,-7.129834320999229,28.397822819619705,-436.5881727898703,570448.1540270895,-5.1660444571614335,-1.3092905392810223,102.62324673778585,-1482.1879522221716,-8.84894184818586,5.005510009871784,28.078336581745816,212.9897661532191,3460.3405469392055,-210.05125128835152
2014-06-30,104.06831780207776,555.8553826628286,0.0,54.5450498619433,1.1122111835550506,1242.884334807598,-1688.43927566334,1023.1918009133657,1167.519901730132,-1159.7354546252377,475.4005594922901,9315.758171627518,-30.03443745009029,-68.21874792709853,153.91240611418198,1630.358798166556,-1211.1177547264501,0.0,0.5216293116787168,30.663332894823004,9.939003456445864,398795424.6956967,837.5402121547216,-8.950916701089934,13.906743596469664,0.0,-511.61480355460213,1600.4761289477722,94.96986711670435,22.72952758791128,-7.713869689751052,13773.255606297256,0.0,-454.86265780141014,-748.7979816654955,77320.7389554407,0.0,850.2340079789155,339.0772499187571,20.66151278940315,471.21430615687007,-2379.4473387646976,-136.67903570641397,-96.11850375137328,-0.14899618389398483,-197.34618640176632,133.60836484845277,-49.35352071835041,33.764096805149165,6.512953156092726,-1.0888875894524972,-59.34198626174111,-30.847783088860524,-6.036361393600487,13238.65968382894,-2.4326583991891617,-260.9579906874851,15.312566951295253,-0.5203008352704259,-1658.2705402135325,-35.4567925230142,0.3094501518449988,-21.684423819638596,24.552169552243445,13.275880795095873,-70.56769783850666,-22.940668272760718,0.0,-17608018.873325348,-18539561.158861637,-22.94066827276083,-70.56769783850666,7.769640830004505,0.0825552258297444,0.6134222785489101,-25.0725771080553,-2085647.0666406453,1.7974645027408513,0.1927648602328489,5.866273793578521,-172.8205821333686,-4687.129596346142,-55.63649819269247,-7.053248240159064,335.05319902693105,3704.4744158346316,-450.9050437803753
2014-07-31,-72.63420733889113,849.1447098579629,0.0,68.93799147779974,1.776201681670474,4308.148926541582,-20.830148136641686,-1689.4600445377523,1022.2856027726152,1167.6094785926493,751.5914536897702,8976.191924968536,-55.60126207843353,731.7405659523696,-68.24828225347422,153.9790402781555,1631.0646385743266,0.0,0.8982326985869615,30.790801509943194,9.949657782188364,398742659.03980094,813.743501207124,-8.429616783511342,21.309512104637513,0.0,-518.2416456415903,1601.0567547099172,95.15120675744296,22.83025443560585,3.3644447955296792,13778.316233528467,0.0,-455.141196668953,-747.2352975020544,77089.46225691588,0.0,850.914831496641,337.68312234804273,20.693644599034943,469.3526168734494,5594.393614580891,19.327039707731046,-69.20405622814405,-1.3737581427315604,15.529610459103424,-36.74073591214619,-138.21623232967477,-146.17176176816793,-0.43134601630394886,5.399639487823151,16.048895168678428,2.456364113424115,0.02779349657882335,388.36081710644066,0.06431636047325817,0.8375185705410786,0.6111999252347005,-0.25763709338968255,173.95079220936168,-0.19630920875454194,-8.954403321711311,2.5978297828878567,0.2955826486415276,6.067548733987223,-4.5926384266387,-0.018321830078093626,0.0,549027.1027431488,594692.8448958397,-0.018321830077752566,-4.5926384266387,-0.6082456375326046,-0.007185964494583086,-8.879604446678513,0.11578685197801519,41141.187000378966,0.06884690211096256,0.04962756805793589,0.8904200991343387,-7.321837549103293,-2.95002605691775,-0.732157130914004,9.247606804487532,-97.88620249397866,-1082.905201812035,77.93036700835
2014-08-29,54.12326650773486,277.3293926760102,0.0,-55.31966054014058,1.1401909733845432,12191.643852098508,1459.649872145647,-20.014659427937143,-1702.0735651008738,1030.7890813111717,-1281.3730423202112,4533.632070523743,-348.11722970238293,930.4931744906844,736.396058758926,-68.68249268525123,154.95868845912312,0.0,26.72263434507028,-14.515536156592354,10.198177810126179,403911229.34737146,-4780.390107609382,-26.701670346958817,518.635057179308,0.0,175.95523231906813,2306.3359620078136,107.88198480548431,-16.774971826299293,-191.46485690781273,5136.32274939203,0.0,-366.0476351809031,1068.871275275264,-977.1229599758306,0.0,905.1849621387404,1411.2125805259423,21.852354775948665,477.6068465619375,-3523.7819676385297,-288.55974978577024,6.141989983336771,-2.497404524229637,228.31463216713746,2145.7552174323664,11.917090925981029,146.56764485657368,-0.5993202712631749,-2044.2280196454112,1277.873249857079,-200.42042736097164,15.401964000789818,-41502.89393760357,36.078314733722614,-1.2202438235376576,59.44911315923059,6.105619804575028,4459.033516990312,519.8268773562475,-33.24587887233281,96.93102935346633,-39.664431881336995,-2.341114894335533,100.47972298632044,482.3998029650194,-5143.574168021763,69234476.60930967,63834368.11058712,482.3998029650188,100.47972298632044,738.4508399082185,5.369739434226138,-36.42211873507608,232.0646284136217,1729872.6271651015,9.108505402607534,-0.37204795680516156,69.09505344984558,728.1987705045103,64.562185332622,-1.2905966896060477,-76.47844340755569,-79.17659826150594,2621.815844432053,-148.82294945168906
2014-09-30,-61.531405130436866,76.8380310678754,0.0,111.28334827209605,4.621124146574563,11772.580496489256,-999.5590955374076,1453.5203531891057,-22.960856174723972,-1692.1549994813681,1176.4638108582649,-2098.773001127233,160.10369967364045,-741.9249552862318,927.4607472173072,733.9961835596154,-68.45866013093264,0.0,34.37062428228782,-14.7637122234417,10.17301741784365,403480062.6678158,-4618.920677515524,-34.41537931705551,592.2803439231415,0.0,300.7193146085908,2141.6084681796347,108.0282396608227,-17.034390220896128,-102.25188509615025,4707.699788854423,0.0,-344.19998262262465,1073.6105675106721,2330.561696951791,0.0,903.4470999932896,1455.3305492314669,22.209937723036905,501.14899151917547,-3901.2280103365683,272.5396151976131,6.975182961328301,-2.177547880769623,-117.69465578506788,1463.1382482874324,-395.30854274824924,180.6305298489733,2.5720198192032,-37.592160934344065,-92.14917085742854,-22.293360445179133,0.5341665521369237,1195.8867206476862,1.0067174221475277,-3.658508700120592,-0.23611464199564125,0.5933574382775078,-998.2195202877629,54.37731033562113,13.678463848558522,-8.619106558728163,4.042649345682165,-30.57032592045698,8.262552580084503,27.866037649672307,-340.81524997349334,-1897422.3805289268,-1456907.4446063042,27.866037649672535,8.262552580084503,-19.459538182875576,0.014051058162004804,13.773450667818338,21.508561579570255,80675.714311108,0.052983905716203594,-0.33534257457139915,7.125460177095675,0.8223227098133066,5.760759218996327,1.781303768142692,-22.61639623481301,71.1583365940358,-6476.911487941659,281.1109752636112
2014-10-31,167.479812609204,193.0966904333234,0.0,-53.399994031506715,1.0624800147990154,11809.276959524774,752.9019808590401,-1004.4935906290428,1457.885930615626,-23.53950253143591,371.0811964049869,-1323.6373968128396,-186.43543508713088,1499.2840001592754,-744.1569574678114,930.2509140615007,736.2043328762051,0.0,34.402454065274384,-14.813464702209778,10.14183650130749,405322516.74856544,-4617.46615713316,-33.86466757434752,597.1306058793655,0.0,301.9863103607182,2146.8343431333055,108.18411313294152,-17.103805979027033,-57.41838353049746,4696.527395190286,0.0,-343.31952145915784,1082.4564395466887,2303.158501089143,0.0,906.1944108599176,1460.837993389243,22.244522226368925,495.5976383356711,1783.1727053906852,-260.1959193364487,-50.952017980896926,-1.1661854056633558,108.29203694123134,1709.0527589543635,18.31947606762742,-993.1392050973482,-1.4321821643343013,-140.95337809989087,87.34528432704974,6.5567488791566575,0.3536693512290867,-2999.3991218705196,0.10044453470955972,3.0812298104492584,1.9895474435149936,0.127286927029445,702.5448975139298,5.849433873534508,2.8207889974207774,9.252113826084496,-0.7314968081132918,7.42892441208096,10.749962835577207,5.478296526766371,-6.45791508275579,10075523.794107914,8219916.683402538,5.478296526766371,10.749962835577207,1.0996085737358499,0.02544490635054819,2.9869247305930458,1.9301701362263088,3836.808425463736,0.2977690241081916,0.10243513228152068,-0.05066062082615019,42.95566162911564,4.671559074253537,0.8586988287952408,-7.414273329047319,-151.10322692672344,-1280.4636994725724,-115.11389916994722
2014-11-28,-33.578345109621125,905.38243918274,0.0,66.67854161457768,1.6594765741771074,10755.520858903245,-823.1207472702929,748.7025077842777,-999.0114376440869,1452.8914788182005,1168.9624943017816,-7116.096483327891,327.66849230932894,-715.8402039828595,1494.0116250256806,-741.5400585763216,926.9795980287934,0.0,38.00054721407996,36.2400244544046,10.045748646376385,417665728.22310406,-3169.578048457491,-46.969765566195484,26.707188446721933,0.0,-250.83748529252523,1226.1419944723214,116.92489034953871,35.64673800329123,1877.9055617260892,-3612.3683163139794,0.0,129.44193366259714,233.83057131932492,182792.88920407073,0.0,879.8056794766267,1152.4815160079486,22.405287216522254,495.4979937237275,2250.0988863078655,155.56928327571404,-43.1605292453728,-2.620093650786572,-126.96641328014812,3160.4183720350047,-127.36756419511039,-1255.741774665532,3.607948688523588,6216.192383634323,1328.623637909801,-30.773155349775152,2.5253048661986384,-62361.59657238121,-16.821447278012798,81.95352920275627,12.716441102498266,1.1471509451248565,8287.827626780316,-668.0613199864006,105.08067320941336,138.05836737390973,-72.74921787862932,-30.11750643102414,467.4426513310734,-618.2420401369786,5490.8473330780125,17788635.19880247,5477984.202242851,-618.2420401369793,467.4426513310734,-694.2751804161335,-4.136545880761945,104.09430349850527,199.01110177735654,428357.8520007059,-1.4944889230159788,-1.0863511242909212,110.47750813476411,958.9669453036695,6.360626205990911,3.0198803380629045,32.561522111366685,222.17615176731613,-198.45280086357525,262.8246477519824
2014-12-31,91.58542202731776,204.85635125766146,0.0,67.79038324618371,1.706982087622124,10304.89943861705,2283.440617715782,-836.1207756160001,757.9078114596831,-1012.8650969779288,1730.0013193664702,-5536.823295739981,-409.9594034188899,904.0792640268488,-722.7715276396858,1508.4778118401357,-748.7202282872393,0.0,36.40041952807939,36.81486628912304,10.082541693171024,418325776.0656212,-1946.8112360992834,-41.32372359874801,423.411766220727,0.0,-237.1463541163645,1311.6636840723131,117.8212946370339,36.21219715182446,1797.5196899050159,-10091.499247179016,0.0,141.87403318691676,251.92928651550835,184199.9507102943,0.0,939.5548438521904,1263.0449636202136,23.10120949765976,501.62875393903283,-3752.4638140996503,676.5076793936894,94.5446435352219,0.641594163499434,348.36668619590637,-2561.377043225122,220.54408445322088,-2069.1370804416183,5.815588403580801,2024.2201604603615,343.67672604041945,18.252894862995163,6.002957355586119,-11313.732500185259,0.9784718318968526,23.152167968143203,39.33005060712469,0.6788175810730621,2706.540764740057,130.50125484426405,14.721960556855493,33.98226989013983,-3.425633923504364,117.2019028802597,65.26708472589462,123.41264508722998,0.0,5975624.734797955,3885758.5536704063,123.41264508723066,65.26708472589462,96.52012137399936,-0.013002823535831154,15.012395622265558,12.110173596600475,255940.2594571635,5.20505507813607,1.3074262657207782,8.073160636649533,153.46016068533754,14.753389834046857,2.4843892940000387,-25.109435118667534,34.762232711747856,193.2512775137493,-72.65355486135013
2015-01-30,-196.4900114444804,410.4024032554166,0.0,-1.614448597632267,0.0009689598756197373,11998.504206647458,-465.46300903399555,2274.21015631099,-832.8194498940913,755.3964479864984,2213.099423881768,-9761.26937864254,-190.23477297972397,913.0479627603285,902.4387822405564,-721.4600347497123,1505.7406288587142,0.0,36.08643754694997,36.64638160978696,10.085440384396092,418226454.82138354,-1920.7422523983635,-41.34397162573827,420.3876561794979,0.0,-237.2921596943882,1310.0799222153723,119.05400791940271,36.03730133870424,1796.0655304657798,-10085.594041577224,0.0,142.0221968102634,253.16500810784572,183087.8729717357,0.0,938.3898626242783,1262.2436751163277,23.210285817659493,492.3180212580509,-673.5638222831813,-375.4527867616521,-125.20258993771495,-1.4198449780440683,-65.91532219095825,-587.1517292852841,-316.2512230032721,-226.54635255397807,2.348874343104919,-7.571371188496414,-46.88237443685284,-2.2442473007859007,-0.1233703441195928,2073.30518411065,0.10085303643162469,-1.180186506697737,-1.0213507070071728,0.22203221516058846,-261.3311957939586,-1.1588071328067144,-0.538176178026788,-2.2004175421752734,-0.0641297139499386,-5.5049350072044945,-2.517562759263683,-1.287811601255271,0.0,44568.13886451721,148822.76012086868,-1.2878116012558394,-2.517562759263683,-0.9074723603184793,-0.008153469601068553,-0.3397236215632802,-1.3258353027180192,401344.80064503103,-0.12321586299405851,-0.036201568099144765,0.3529233760970669,-26.190617354597634,0.6996689428476657,0.809464526271114,-4.619945714523965,-374.6053817701879,8451.925978176754,147.42395334297817
2015-02-27,146.9718271144194,287.8768438258175,0.0,-85.2103384200779,2.6921244902845918,9332.655173087027,1252.956879457434,-470.5961271284104,2290.4447991661114,-838.8507773867642,266.670141243653,-9868.354191424482,-526.1229143454156,-21.877855203216328,917.8760690173135,907.2107882126292,-725.2750432158708,0.0,-9.270245155959806,-22.52298740643063,9.691793871842918,401370519.29227567,3165.2774499394623,-35.42684163328909,948.8584627712299,0.0,129.5827503499512,1017.6704229476105,120.50179765337487,-23.12593456030046,1179.7200533705193,25079.784108269287,0.0,-557.7884940526436,-153.58925928029228,398679.3953149166,0.0,972.5140428879548,650.3643834721612,20.617964181200325,494.44653358217073,5839.477514613834,-510.1158444777775,-46.31534939521316,-0.4448162603521837,191.74142241308436,90.03009179749642,110.5833020418163,-35.4279010163973,0.30099554592978883,-454.34808929024075,-1423.2078102082414,-8.687153143351225,17.195403843475816,-17131.063847448095,3.4325786803721883,267.23738455549324,-4.465748394076741,0.47362349249723934,-12107.238213867648,150.40673038722616,-83.27624168461398,-201.09644255582907,-41.73077572109952,-248.2259688138579,-103.94421720407695,59.45699302571097,0.0,22306007.314749718,42122189.972293854,59.45699302571143,-103.94421720407695,-218.69848689317354,0.008390434622659204,-83.4660884154681,124.09763904934277,1411408.7657692954,5.51142774855451,-4.770982061792985,18.049949227531584,60.68546107013026,-11.690569523252407,0.5102204607492808,-40.69048250435935,555.4870976104828,-2043.0436514552962,-585.8721492999707
2015-03-31,65.6364603100581,1296.36944223075,0.0,159.9121968812681,9.528974544137736,-3823.343895544072,-2758.425606922227,1238.01974680765,-461.8679105174184,2263.6548626751496,97.25019075783594,-8427.66533504068,-138.24617351386726,-1139.7372136168497,-21.65127376024285,908.369941371026,897.8151172218045,0.22021900939160235,-4.359286668117097,-13.282473419622173,9.561930554149068,396678813.5636997,1616.103136560598,-37.18238878020227,1098.2841121067809,0.0,35.25007005421952,1058.7734518851166,109.86088041188569,-11.087521576586278,1283.94812771722,29678.216585390153,0.0,-451.38256045904023,-44.551976495422394,395583.57427878346,1.350349809819664,989.1963158011474,656.5175418458667,20.434317381692786,470.5184176516378,-3751.2294139192563,318.2681268706906,433.2594147841696,-1.2901123757104358,-377.5224362351946,-3377.882080845713,-97.01623632999417,882.3521994066741,2.7230047779340634,1242.3348292982828,-406.15502248156554,-24.286454100831634,0.2532137971979296,5565.242015293101,-6.894959454782899,-31.225437995736,26.033086581825046,-1.8782951433571213,-3418.7697879924963,4.502460745718395,5.929994223604808,-53.86708287857209,-12.342895640649203,50.17015303018752,70.83670670082302,6.289277939072917,0.0,-37726630.17429829,-30910071.937858105,6.289277939072804,70.83670670082302,-20.463715854948134,2.731100233685481,8.976203649270133,6.369784984415219,-1067786.1243102476,1.4665693931284807,-0.5306968713395506,7.551156616610854,-92.07577269550347,7931.609708184165,51.03975215390676,67.20273139539904,-777.6311438381582,5875.619839740352,-14.678152882997892
2015-04-30,-2.8499388975207984,412.4537876297702,0.0,-30.35208422252587,0.34186136065790795,-5590.012433189257,2109.319642262744,-2790.123837568082,1249.152485175136,-467.66250106766614,1445.635741156073,-8461.371477070654,-7.244637153655438,2168.4273097091727,-1149.6963162832997,-21.840464089084904,916.3073407970946,0.22689687061719835,-11.183382817832678,-13.18845852423527,9.47886561499298,400215737.76139146,7556.202488513319,-40.74261906739991,1060.0476396860513,0.0,356.05611798778625,1148.213675167043,111.933494238675,-10.926947559690499,1384.298856655076,29754.28581557437,0.0,-675.6015299414165,-214.8469431013179,253634.17789909992,1.391297449448496,991.3633984879168,613.9603404020727,20.963110962057204,473.0661415381716,838.4617434605952,-47.148379081137364,-29.222412019258627,-0.7333039330799238,315.2226101099877,1263.8845071535434,189.1880903055512,1176.6406417181952,-3.856482009189625,-1016.9093182238448,195.8355303428434,20.969207910054138,1.278307792298051,-9204.546365875052,-0.7745914102492577,17.79117992460624,1.4938570898009402,0.8647224889906653,2041.7774398279435,138.4188665812112,13.05656508595257,14.091431041652413,-9.57886160827914,11.980499615308418,55.96606162319972,134.74314244364587,0.0,26362458.11025524,22801539.970182896,134.74314244364632,55.96606162319972,75.88593435210385,0.054958473106130334,13.714894845048548,11.901676810652475,313033.12827548385,0.36404800289689376,0.28249595258372295,3.4670178173449244,79.62675507598033,148.82293953727458,4.108824240769934,-29.418966098644887,-8.220691690602493,1460.1895846706175,-329.22738829960554
2015-05-29,38.45208858165101,330.6619229611563,0.0,15.88763475733373,0.09346160365719833,-8524.813746358299,887.4941224152685,2117.86407358443,-2801.425268639039,1254.3467018361716,186.89415576186784,-10590.239781100254,-373.73852599873925,-411.62569351973497,2177.737623922909,-1154.6326283778055,-21.934237849603758,0.22818677905814344,45.906444559826234,28.16007839791312,9.9049975175046,366837337.96441257,-928.6561572106704,-0.8654228042515406,384.7786067763671,0.0,-28.07976796299985,1656.051395508104,88.8704576052312,24.991917183702636,1202.7640552792461,10915.625306273645,0.0,-413.31170035250864,-610.4678319852126,62164.07880174063,1.3992069738021253,913.4087626676062,736.0078855227589,19.905386491090965,484.5201955902299,719.2531167208017,261.44304119279536,-131.54475215100183,-0.2255277071649573,156.24270929439808,-2942.6121380125787,-36.11183029536733,-325.0587944113922,0.8829789163968904,-9651.245621877428,696.677210535996,99.09922951449926,-14.463013767810963,35660.66009538027,-12.929328097042891,29.511049144202843,-37.660009857716204,-4.405847230144985,4311.438323704468,143.1193589676252,71.90583692325083,-1.1300987078998332,257.38792809861275,-65.04742095419988,-1403.4923686904333,218.7864929173029,-8790.287283786172,11579720.952152252,46332767.43706179,218.78649291730312,-1403.4923686904333,443.6267900164712,-4.745574161814291,69.02255673356512,-553.5355751701097,-2479739.2905169353,-8.68701820331087,-1.799992293993192,27.535659514394382,-682.154677718845,66.29425588050617,3.062678970977913,143.16357893123813,-74.24127403687635,3498.115571398899,302.9494184418122
2015-06-30,117.97934753422165,803.071961443855,0.0,36.47736929471609,0.49274907241661936,-7138.636623730763,-8.285748254346801,886.1299327066425,2118.579534833808,-2802.6636826853696,3570.8572082694923,-13088.36425915332,-101.3322309437249,214.94104975952624,-411.5351001651683,2177.258332761489,-1154.378509053517,0.0,45.55319593272787,27.887765299370834,9.927209411760684,366567099.6448752,-1037.7500154192592,2.768515902246357,-535.4717043673031,0.0,-371.6269182801193,1534.73319885185,88.50687532964243,24.72135427895132,1099.9199363866203,10689.738693035095,0.0,-485.4886692760201,-874.3521626103335,66976.01580191248,0.0,844.8994637880004,554.5406918265088,17.94994135335704,487.22218491752506,-779.2567574319455,-52.9326533659746,0.923589008061299,-0.5880286956176235,-8.043310664019373,1539.481305455336,18.281074087065008,-148.6199616781305,0.7989577031359634,1753.924517991737,3.423176410557062,2.1245202885029357,-18.560295266290453,2248.134035410825,-1.7214842498747176,-325.9037056911136,-61.075047779389706,-0.43887214543509145,-35.434017234656494,-116.47919788177023,-10.581623132876643,-7.660739206122798,9.961718846303384,-4.233859128748918,-172.5347474134591,-115.96479678617607,-3522.5459548685867,8697448.58766079,5932090.588477135,-115.96479678617607,-172.5347474134591,-163.70024882596192,0.00039095509026410014,-10.592387328531458,-35.19272349977527,-107284.98818953335,-7.531804442663798,-0.10069327557992125,-1.3593244265215958,-37.68899724822222,-8190.86209107319,-51.97521660944571,13.141094391651222,818.6911207729833,-13415.54702878129,186.24887075249444
2015-07-31,2.9477237571133874,228.32463474770927,0.0,-41.68154334129814,0.6426565693450417,-5807.442292261656,582.5143900212437,-7.33360570512325,888.5577214774156,2124.0187998858573,3086.4265362797883,-11576.485729119402,83.43052066417602,494.7521791186059,215.45639631609467,-412.521804180127,2182.4785668014883,0.0,45.87837960750877,27.88932183669518,9.94357268717601,367587382.10716784,-1039.2355754674643,2.8440117309595654,-529.0207870675736,0.0,-372.7119471263299,1537.3231789465333,89.16809734842839,24.713433008374786,1106.1218638177925,10720.64879880389,0.0,-485.92997953458394,-876.2880714942827,66897.03376544997,0.0,847.3473471563668,556.8361089219305,17.939785966926003,482.4034100557825,7459.7627392145605,-285.1297438023637,-22.34413594343596,-0.9472614742868757,87.60429463884793,-1098.1104750170525,-0.7552509604720399,-566.6294186183277,0.3161544980996993,26.381245755061173,66.68431654503729,5.28826761489745,0.2391169362066563,-2126.055596073158,-0.009168777348975254,3.3899857954643267,1.5748489447709062,0.12908424011263264,643.6902276062756,1.9179996856075832,-0.3946533241266934,8.707443198923102,0.8287748023561932,3.3144711322852345,-10.043067612905475,1.943453974701697,-7.173159097084863,8611246.654399395,7585046.928258419,1.9434539747014696,-10.043067612905475,0.19525378304263086,-0.006068852953641901,-0.33636207709423616,0.4535489042919778,315164.8361446932,0.2595226752397082,0.07103055316468954,1.058587982087488,33.74934628399387,2.1037623445554345,-0.055201604255017855,-0.44227657004421417,-98.04197670911697,652.3165216824495,269.37432950486027
2015-08-31,-91.67143965417071,151.03353790338093,0.0,41.44158558744452,0.6333361510669414,-5466.901640386264,1646.0965094594458,585.4810769937695,-7.0418024720502865,897.0050861605433,2262.813978421294,-11173.52129847637,40.26950319887667,-568.2063512002723,497.82101860315805,216.79282518719495,-415.0805866460505,0.0,-20.410884549994236,-32.507075222952395,10.025175760245933,431291068.5152077,6282.020872578167,-21.29769715454476,306.78079995035864,0.0,-384.79659289120997,1034.3383359708541,96.5019209449796,-34.87103250945926,305.0413561207468,-939.5788871146409,0.0,-213.69627526995714,642.0701184690062,177091.7425715942,0.0,870.3334618585642,1161.2004038454756,20.76712173355595,494.60132953508855,-5800.911523019951,64.00050782184849,-165.91607592058017,2.1986233437782516,227.18092727228213,775.205589449306,67.17908568060375,-801.5634996178105,-1.9385405443794586,-2161.027377826903,-850.7392075378557,-156.92710993032733,6.295726739667657,-101039.89142306824,23.76185800303498,-10.542319758275426,2.9563097118874566,3.1511427075394067,-8314.085737790214,-236.94446691265273,-97.52466869792056,-52.78375452763112,-77.94935200193281,-105.7511841584701,451.2741379394412,-303.9656596509351,32307.266018607763,23738620.80544567,-39900998.24673319,-303.9656596509352,451.2741379394412,33.53778596306165,5.295900160075828,-101.33000463570261,194.3634305656747,10902433.682648405,5.022656552139807,-1.5625589974209433,-24.2691914087452,1753.731611538342,15.44032532124288,7.615602344674983,-206.47612497689715,-144.7692295174587,-8583.119243482992,-96.6048130302579
