date,excess_log_return,illiq,RF,log_Mkt-RF,baspread,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,chatoia,chinv,ep,lgr,pchquick,stdacc,agr,noa,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roeq,rsup,salecash,chsaleq,sue,chfeps,sfe,turn,beta,idiovol,size,mom,max,r_sq,aeavol,bm,cash,rd_mve,cashdebt,cashpr,depr,gma,lev,quick,sp,acc,stdcf,cfp,chcapx,oa,ol,cfpq,invest,currat,dy,saleinv,rd_sale,roaq,roavol,salerec,tang,O-score,chnanalyst,disp
2013-06-28,-31.86304144133125,28.424444766379217,0.0,38.49288375797561,1033.316218195506,1.0629874145573,6.962810031692072,-364.5165594871883,629.6836896075118,-18.37485953130622,1504.03711497279,1523.0649654706513,-11428.57508444985,-108.36785010804351,303.07717294560683,778.5083496656147,252.56270839105503,1068.0646556857162,-4.234110966396317,-208.7897242277557,68.10882197503506,166.28270418169419,152.7748817824415,266.41808064452295,50.28905228116101,188.483434983578,137799492.79113784,-1453.3199962505191,-13.069748350969794,188.483434983578,126.03024333448248,184.67298571336875,-43895.843768860526,6881.3213313929655,383.3041020102413,1952.1841245400176,312.0149485353197,-433.7576275597752,4681.162895144819,-922.042442898275,-924.829461654345,-422.60308158674945,-491.1698605827954,912.6266760993539,-117.6287887522298,126223.83311627699,-446.8715577631013,-1.7125574352158064,2775.5888558100573,135.3622291586756,-2858.263974216472,-8.698604696436178,-0.4806145110696747,-54.41446064212869,-587.4356606662886,-14.024096718955207,-62.67076718907265,2528.2760246038124,-419.9563631713936,-71.02397175349734,-141.60174436487034,-55.46621276347764,408742.6489252091,-30.3282821174555,-40.935058116456275,-398.01061656654565,836.1049978794399,-232.58685042275374,291.61900536685505,85.56993831012005,-340.20027988088714,0.0,-88042.65283763409,-83099.72661542892,-340.20027988088714,66.66676951378417,949.114917354811,-23.647683125286093,13947.12727931881,-164.05710666292168,-6.313662226166997,3.7816798454038008,211.7014219105149,-57.8749184414155,-11075.605826628853,3465.7809922836173,-1176.3766239391516
2013-07-31,86.36820138631055,9.568477982843044,0.0,-16.90698781979089,1017.4635226742927,0.20411098388118507,68.17890805780276,1307.3047526419425,-367.25228159452433,639.7511623604626,-17.911551975564837,1074.403071810421,-7936.449064180052,-82.60327894588336,549.19184664332,305.8890001186088,785.7310346033275,254.90588283550073,-2.579806182850822,-182.31774251231744,53.385146733682205,171.66071396902515,157.23390850221452,381.5213482353639,51.215389021959844,187.0871806552181,138445827.95291027,-1592.338533189387,-11.932676435139468,187.08718065521805,130.60873552114586,218.46171183230084,-43804.48042646311,7006.188945296334,365.9681661192294,1975.5348217678684,342.16984949354736,-393.3798366730347,4934.884864151168,-664.6958215521342,-802.6953067441124,-363.01379265474264,-178.05978209581428,927.6512843425984,-128.71463165746692,127604.94794901868,-343.64578977356246,-1.6612935441711176,2551.2496639676997,160.80233568128773,4137.453003028255,43.109946871874854,0.5330081309040509,182.81051422713062,3446.4571453961207,172.0093258615375,-91.96322814071573,-420.5894032181968,98.93452151324891,43.36595393686548,-3.0063069268298364,21.824081076741095,8745.926583644934,-40.19296616622046,21.574383177867503,98.05038783461896,596.087612616262,54.97762821545348,6.961650414058937,96.50542579286594,-2.809602275268901,0.0,1267557.640052259,615838.798910886,-2.809602275268901,-20.21612671851996,659.2483531067264,-4.177485002240154,1505.375213452251,-67.87595556954841,7.589880061633579,3.4711302996358313,399.1562906358922,82.97304620097384,-432.8282808812655,1788.3673348273833,3802.2278124798663
2013-08-30,-23.31103153679305,8.904094488366775,0.0,76.85902608786368,1248.7054405298652,4.224291825837156,84.51255775255068,-490.16729623470985,1304.58170843805,-366.80363225870184,636.2535510666175,1675.5594808026435,-10604.476766061363,51.49722441566681,-239.31434066470146,547.4144561630408,304.89902876314187,783.1881147302455,-2.115388964934808,174.78931290707538,-2.1827094254147426,180.59051738395382,516.4393838302701,199.82903024077507,50.38122330186505,382.9720280685103,137957817.54046544,-2096.875380518869,-202.14143979863582,382.9720280685103,499.76369095022835,-215.1179956429922,-33714.44238697746,6985.1610738158,437.3133914289259,2334.1549208697766,-64.7587542462662,6.71455219518754,4664.086787949308,1222.4286541893068,199.34259948770665,926.8929842297067,1669.2162261754684,1047.9810295365628,-143.12758852901806,131338.3873891344,1426.7041262764672,-2.300106249488955,2021.2798566883314,139.48268892277395,-2959.5792663641623,-15.53815362640671,-1.8309003259957706,-64.36283648608878,1505.1190281962572,-73.91692351909887,-220.73076623302404,-2546.313454621666,-141.23024532302043,38.64554522839262,84.88031054308925,13.87505483642326,3222.0032403020887,-2.20670746568112,70.25244604679438,-169.2580817955968,-1062.9342874423892,122.87704609375578,-209.653102324111,-26.225909292254073,183.38195563935614,0.0,-1310389.1933917403,-814890.6365905702,183.38195563935614,5.701850926379336,-1561.4343062860717,33.82574617511478,-5142.313168479726,24.19064758513514,10.559663385898261,0.8052691274818926,-31.53896920063562,63.906235475871654,-4722.083748681151,-18.440119055567266,-2893.5998046369336
2013-09-30,87.99595540499213,22.73402904060496,0.0,-38.586926846402775,1179.6827959271195,1.060136340707865,541.0388404593677,1248.6791688030091,-494.31213218557804,1314.255211259999,-369.5477609195526,1762.9292343177785,-10392.753776942767,-276.7547826427986,1098.8625820928826,-241.3706643789084,552.1181497427118,307.51889308695485,-1.9635823151393348,284.8531038951611,-16.14737568503999,212.56934402078178,627.8440860614335,-23.754832836898263,50.857013499692556,368.91411026365154,138705722.1728931,-103.69276702253799,-281.7652262842731,368.9141102636515,515.076281918895,206.51641228936293,965.5960982355415,6851.2685738678765,458.5032116948975,2362.521540157897,-269.7859178967467,554.4925397303232,-467.1162287068871,1808.4071291940354,1166.3233209129642,1385.142917131774,2043.7226652977565,1032.154641833579,-90.26872265029232,72461.02813258528,1839.1339589286956,-0.8251099686858461,215.36270324718322,128.9316850248669,-1543.1585846777361,0.28937884225342714,-0.8085181292685775,170.33007890390218,-1128.2345878641854,91.34863260775046,-15.670952792095704,-211.85466150320644,59.106397621482756,68.71809781020875,32.86609050832368,214.84530767472143,-422161.90774365485,39.0129148184094,62.386333926538555,-133.34616658738378,-56.34468035226746,56.28408926413522,-137.246104778046,37.91130555031759,143.7082318343896,0.0,1556221.4221078753,801201.080900088,143.7082318343896,18.195922300445744,-111.15783261164324,15.377792264392355,8747.728927308315,-80.6330327826389,38.40749262256111,3.534273828552159,2852.539369303031,27.981710250240212,-5628.728666961528,-1306.4565126104276,-653.3470086272923
2013-10-31,40.075103295860906,8.487429705567177,0.0,51.92183317185578,940.4537856315764,1.9214570343504507,467.4544187788371,-291.90090269667076,1245.2667175759486,-492.9275735071158,1310.9959036224886,1713.4319417085471,-8405.791359128365,-12.449934415568,-548.293529118195,1096.8585524180164,-240.93046923354612,551.111234797979,-1.8496706717942095,291.5323776221489,-9.880906867434962,211.421613524733,598.4031281630251,36.8217186812111,51.02189979406191,363.30020483666857,138644585.61647835,-231.14537647796004,-287.0787370224641,363.3002048366684,515.0993078457325,257.0955118390644,834.118857436795,6727.8024133750105,461.03946672663665,2357.800399934708,-205.58884101173473,582.2083647195334,-443.543369375838,1891.6841105008557,1134.1860550032409,1434.3069620616286,2247.0855877042104,1032.5383031059152,-104.84215476688148,72339.72375480106,1870.4733873042312,-0.09306279079709372,-56.81389692401758,135.7257951476394,934.9773510815521,-44.9107702786323,0.44252332095042846,-36.46238835094482,1335.5513841216207,-75.00479332186342,-311.3462609015569,562.2580133988904,-16.906191596206554,-1.4494850789615157,-2.1599519241176495,16.723437183373107,137.41905518708518,-4.642664467219674,-2.1050177160489056,-41.85398168984648,63.23232969017408,-7.500886052856913,26.553798750947067,-62.71964160873904,-28.963850075027835,0.0,-367179.90055534244,-305234.2149568051,-28.963850075027835,4.94813066974946,-0.4682564621907659,-0.09254649342852872,9922.857473923315,-3.985958689195286,1.8640437298375332,0.5825207592001789,-84.67562898960023,-8.466124596454392,95.9822376233642,-916.6290102802682,49.89672636323121
2013-11-29,49.74138168833002,5.841461259743649,0.0,57.71698916304261,890.2884465395026,2.363509917174948,461.077066068859,1280.162291191265,-294.61171989773015,1257.3514879195986,-492.8469547570883,2810.096713724076,-4079.9901916752615,-135.6808866111253,745.2052520922792,-553.2440822250995,1106.7621099581552,-243.1058352002579,-1.4730890041704114,-32.493730628303865,16.607092881411834,232.6116795782914,505.07508506469793,633.7942239616264,50.5879622766651,429.3303350047382,141501535.29759955,99.32356471342935,-118.25080622157648,429.3303350047381,18.951475919264464,399.2904692064835,19.72769582454331,6799.365622098258,756.5435548100548,3662.8797322400424,470.0518374340779,198.99112452831037,-563.8859465550768,747.8382054742596,553.3563458772817,1055.9962120539908,1910.527923146372,1598.9809046750706,-153.24614447956873,75268.64474635485,700.2281294317937,1.9405336135471314,650.6210527078545,190.15341960540732,2570.7799710939726,21.431992473381797,-0.39935527745205945,180.19062572443,-1116.0897765723657,110.87463995787448,-276.4651923722213,5789.184211826261,-252.93560693484687,103.53223861369452,-32.00590234983372,86.62085749974744,37472.86595178576,-5.730830705259905,-37.01637894386431,-668.5198907450795,1143.086859266572,-372.1933207111224,-198.70430395854635,-69.38257919096577,144.97302069475165,0.0,5327179.020162672,2463860.3674185425,144.97302069475165,41.50477929167006,1320.553989371394,19.197490928377263,154110.75823506733,-24.54658933798737,25.52879352972917,2.273654883741415,4148.261337649266,123.9560554686268,2611.9631711268157,-3056.8812037801063,93.07381925941309
2013-12-31,48.47007972777162,13.475787017664313,0.0,43.52650186382939,1581.206856737983,1.3414929830004743,493.421797418832,597.8616877968833,1284.6547447021492,-296.50261995474585,1264.1338311106206,2302.950436817618,-184.78180524060582,24.810627528135463,827.8487884259426,748.1314579584287,-555.4165120010222,1111.1080452149151,-1.2736312466509347,-147.91890349179658,13.715107654884955,205.08392421962748,297.12332727148055,1161.2059095047982,52.935666270621425,573.7782600131408,143120925.72525293,423.03976836461646,-184.43435737485046,573.7782600131413,188.15391355872998,49.754355750278094,7649.380114971239,212.5553111414672,1072.7486556506126,3701.455937088923,1000.3010423580115,-314.3409605136789,-133.4776705204884,-363.03438450095075,-411.5797464307592,169.57076403938402,1042.018457133475,1566.8692415462697,-63.43172684498601,77562.98990330454,-172.0747359350634,3.06622625420148,858.0078174853795,300.43641307017646,-4142.579812866212,-17.73218352745289,-0.004624302363325228,79.07227176695233,-1675.9108519013935,78.95113372553124,-96.35865822885717,-334.00768083767616,-180.09712190277241,51.264270492608375,-1.3072796701446805,-60.369097514847454,28975.940868592297,-31.91712343026711,-10.08993500201177,-154.03498563105677,1324.7981541534973,-97.34707199887816,-100.90668407687099,329.62168447186286,107.25312888053111,0.0,1595479.3956274092,-7442.180894836783,107.25312888053111,-38.91785839477923,1464.2627610200216,9.636923914566495,1336.5873739153903,15.065879255551863,-29.077416547108555,1.647355272897471,-354.35498377600015,-13.186519524850155,3391.337463212214,8851.441855502615,60.96389457396208
2014-01-31,-30.205030727363297,9.828176812807232,0.0,39.22655261772932,1121.4236323522061,1.0870634295957782,1020.9596912866635,738.7674215948986,599.8811431087855,1288.1260514746925,-294.3639147007099,3332.9752768109074,-616.6970738546944,125.30932121280675,625.9048296001309,831.6247839706205,751.5438456934592,-557.9498856123362,-2.5085574714950076,-151.5628953648248,26.960728297744154,198.81073170863098,470.13649189681297,894.9855053377561,53.19620851313207,643.1267362929188,143735359.9784811,1221.3007519106166,-200.07845772871167,643.1267362929191,191.79081516982674,6.088877031979553,6760.184826682064,141.4603843117989,1058.89696590986,3693.183089822709,765.3516675704376,-116.1793559384438,-114.88070369552199,-547.1493219951558,-526.5810574725894,-41.04689862822184,792.1026564174767,1550.1856928109114,-50.6520540113938,78527.62457259811,-260.521659637411,2.663207710922593,550.172660447269,286.2005365530698,-1494.6151799074523,12.71569540034352,0.13507862211012878,92.20993419497609,353.8395093095396,20.54620069146904,178.7554305516187,404.8997510266054,-15.870708236338032,31.264974612321566,5.0840797784804295,-8.774774010061037,8623.354563455883,17.259896652145926,-8.53010033647729,36.78614387710695,107.40572467538732,-25.550799786382413,-55.25175123717622,46.057315326850585,26.159405881978955,0.0,1107054.7109961212,489992.8902859837,26.159405881978955,3.118904140134717,183.2281473433759,1.4178324883837092,16994.34092125538,45.69488894415474,-6.93591602043881,1.6383875338220832,-1132.1036487815,39.55453378407037,-553.7111766813614,-924.2584366077381,297.2938102746375
2014-02-28,49.12805844041252,25.6061569956469,0.0,-47.907305076688054,965.1930546228905,1.617524530226975,810.3345565833258,723.2647486817559,740.9437329747878,606.2146597886516,1294.5250531304628,1522.5071849472104,595.2820776738797,-167.2489730688738,565.4693271860367,628.8816883028987,835.5800649630703,755.1182546638981,-2.633751822894348,16.413132844785984,0.19388007164309484,225.24669174104338,461.6381401846271,594.7709441500004,52.960784954544565,728.1021431886824,149111555.0554061,1588.4382959375866,-230.2515817668823,728.1021431886822,177.4571849685997,159.19476099713333,-33476.66294482538,354.28408409786357,5641.275888789373,5931.41202437325,410.8931612865315,35.10848125327336,362.3255584858842,324.8156403346784,115.15568694119567,102.63178696407736,1616.5047368128112,2843.2662530525436,14.872353603436697,82480.8856350108,387.17461814168786,2.9107053000937975,736.9996376764675,308.4798695397007,8559.257321145224,19.052483477406895,-0.7066809616625989,96.58809066933827,-2108.0217231961524,-2.2603014983924368,-131.03301441194526,3444.234605556823,-121.21761969933868,43.23864493700057,31.214748802696874,4.7411482741283635,12295.692833782552,19.307348289105448,17.083063257526646,-379.85135925890063,809.4006256421635,-33.963484680722104,-50.37047967822434,31.18108062837473,96.32365211121623,0.0,9973423.644078135,4597463.5958015025,96.32365211121623,5.423767175808166,769.560018619457,7.186216133594229,665.4106352100498,145.09277010451638,60.665284269403514,7.398138760721167,638.8745086993877,41.94946215265372,620.1039205207489,230.8974083402445,-182.05609257068454
2014-03-31,8.177613898533165,7.111481816303835,0.0,64.42169164232425,1213.3254279251673,2.928047243550358,781.6979389820352,-505.26214026257287,721.5249108631874,734.4456090938208,596.5020680469893,1710.4466515464565,608.6025308272945,-57.365954271766164,-686.8772888575235,563.7736399807437,626.9958448429094,833.0743898414742,-0.6446507952372894,186.39488153727152,29.09924124204461,219.85531436787997,1164.108368028029,-238.588556828672,54.121182096582864,948.847808667212,148764073.9112636,-3275.1781580184966,5.697621737325266,948.8478086672112,212.153078320519,670.0476472105953,-145481.87564748127,404.6262873397943,5451.205594166189,5961.974827737724,-259.23304212944254,502.4824455804175,189.61606031470063,890.8149062023257,513.2968879275066,19.515586496754295,1097.5045253278756,2896.003597582651,62.11599638193888,86080.72458452804,1182.130234308,1.1325843194817145,-2315.2001954015927,205.75659176228757,-3659.532045697986,-58.9645230484507,1.6289349236883623,-61.18866808568055,660.587114401872,-114.5997790312772,97.0807733344318,3176.2640085256935,-257.6136887509965,-171.70858880651076,19.843092266085137,191.844219321325,17195.31676656977,20.41109968315027,25.93075300400801,-247.63020220371982,-308.0781252386296,-81.90079695209442,4.852288468625716,113.27742065662096,-30.706740833064714,0.0,-2628335.222655624,-1716136.111202523,-30.706740833064714,22.361737544872625,-194.65770645784505,-16.300662847487615,16429.339104560262,124.52863315399804,57.86592592824093,14.771520159034367,-1605.0816272216034,-160.34005876603624,-1033.7656512219983,-18229.54532887317,396.63703386956104
2014-04-30,-21.539245846267924,13.680134306892807,0.0,6.097885287192193,1033.257177221076,0.02616469287423502,864.1872259987076,780.0094085780506,-498.95124645708285,731.6237564543749,733.1808724349148,1145.3706741885114,871.5122255012066,334.6967129557384,929.6433558932501,-690.5888293742161,566.8199900944767,630.3838160565205,-1.5154560733686533,194.9172581838805,-17.350614801563587,219.26336739913668,673.0291325561274,1.9501461395833033,53.950366548466015,718.4449360441796,149659402.2345179,-3358.3021801619097,-9.804317786271355,718.4449360441797,10.941481012976285,757.0533207673265,-158635.95238281364,461.48794702314564,5277.59186347662,5984.77332855298,-94.77981238495897,787.1123873708689,144.57723531242587,1149.8673278145104,693.2500206309012,-124.31968085950305,1480.8625431682392,2909.1340631890725,57.03863216451298,85997.26622163599,1363.53565879717,-0.010118032972333624,-2471.2312657143275,203.85189592628333,-954.66841010176,-7.757342436856561,0.8372949239091554,109.9271760736192,-278.921792125313,102.65795828316232,14.423080217678944,1424.4645494627039,-25.129501027540755,67.28750949113419,17.927455251731942,10.916333329110785,6827.434684040083,32.52478410926233,13.53469316593214,53.0583968434039,524.4748390639797,1.5544449417056967,-80.77244879334148,-23.893524215986872,67.99078129661052,0.0,1312474.7088065445,417146.3855519146,67.99078129661052,-4.170286024380033,778.3970904327725,4.90573774104368,716.2122745839297,-1.6343268410328164,3.9891369492868876,-1.7145144200735558,411.49311144342937,82.10252453160683,-1053.1564832010044,4474.747943404932,-193.2960221683038
2014-05-30,-0.2996508269927671,9.664440983760375,0.0,-2.7037488577607967,1272.5097148085308,0.005142009286927322,802.2978005080466,148.89589881289564,779.3641395924486,-501.2919881724126,729.0545438172919,165.2128405234843,2369.4129656057808,102.78314973388707,87.82267002153503,930.2853900020642,-691.0657666650746,567.2114496417232,-0.665051574803844,-98.0585026750588,101.27536404930731,162.77085814867502,491.4323362260027,51.826369341521996,53.65835148882123,396.11743132449044,146749687.28891227,-4325.868142613782,-7.15312917744259,396.11743132449055,-20.080994356413164,334.054851331153,-131369.23895423106,-25.51112809810548,214.23665637798956,1544.6541297397614,332.19816922028235,935.4460032178969,-110.73305355315797,-1157.5819748534839,-598.6470747405474,-708.6819174843245,-797.9473406393488,679.2774735403176,107.4943658267406,95107.96400733267,30.07218807746098,-0.9220261085047349,-623.3657718685931,205.01671938794914,2710.5622587438484,6.840796841856445,-0.5982223036603784,14.125770502167143,-77.13421086173548,-51.6913404448178,77.84445156524635,-6826.534101108056,44.73899369384162,-104.90143598162194,-85.80085106186851,-70.46125933867597,109305.65327324418,26.626242709035523,-57.197797662917765,-52.933412666476215,-202.47991665892914,-210.201494127572,643.8971706923105,28.193736859456294,-626.4480875307481,0.0,-7451596.972168654,-4541882.026562735,-626.4480875307481,35.4909250679421,322.8228154390017,-68.44239809683543,-23414.094517738908,2.3501305907120695,-91.53006058311314,-2.1958353377140156,-1115.5902004860618,-4.390617998675225,2143.6038301243534,3016.608298157318,220.35063394029703
2014-06-30,74.41685213840437,16.630009328363652,0.0,28.950546675293907,967.35629079631,0.5903216123881495,1200.7114668921217,-244.71722158952616,147.64123108645887,779.1840494170225,-502.3340638098817,710.6750365427996,2201.9600176616577,-46.98090403948867,-38.83683492323515,87.62211108421681,928.160915203294,-689.487593105271,5.593670455884602,-102.78296251032204,145.28115597385096,141.5875222525459,502.77678419128284,359.1157046751375,54.093725611084096,575.2086072654249,147965060.91011178,962.800993946411,-29.294373695140102,575.2086072654253,139.00897274873643,-814.9028417888456,786.5317413033799,-162.57286569064686,675.5400945149901,1551.318996727169,553.6067588518587,67.9231302763245,-60.19327526184496,-1435.2237843027401,-1475.865179282762,-415.5655926797823,-1012.9804017045827,575.4054110012642,123.62897949527567,98257.18508479456,-203.86499931527305,-0.8614738793818049,1775.9713915120508,-902.6014092840782,-3940.6216650471506,-24.6906739721735,-1.2451186769029334,-46.741821085626725,491.06254111402086,-13.13969474110445,38.67111610009488,-5456.209324442323,-60.63922157792149,17.90450946760302,-126.78495609519223,-236.4974813419974,8821.560731084377,21.969691557680108,-33.001502450923226,-16.046466212044834,-82.9950966635297,-133.91501583844638,205.6523147622922,-114.45283333043153,-139.5684734961311,0.0,2012515.3740507364,833325.5582567602,-139.5684734961311,30.419891620845505,-14.40945694455877,-0.22127660373418223,54894.05885270069,-228.9020429765534,-86.16281553815378,-9.412544902370428,-1473.8720286511234,40.649519589676856,1785.0644729678606,13652.933929702489,-721.8037865774804
2014-07-31,-79.00372219810122,10.198749954860787,0.0,36.5772900313175,929.0042708227006,0.9424214815642956,5918.334771700332,49.376714167760255,-242.3600631567513,145.13608910440644,781.8146819238154,1012.199742892552,1271.4134647105852,114.9731293571333,416.41285202175516,-38.83816639544462,87.62511509847477,928.1927360369681,3.759950993113389,-75.36958892589527,141.36654762328865,147.43270319480163,508.0414818529228,469.57447842531155,53.89965071900509,582.8476973472277,147713641.3249777,916.9364110640626,-16.95855257959338,582.8476973472278,137.07895710063272,-784.7385366350309,258.89048320856676,-191.3858271852024,677.4307036374787,1554.0684466209846,621.0736054862668,118.36342191072802,-56.18711423538411,-1025.5082746850817,-1492.2226734492178,-278.45037537482773,-563.8657373972084,584.9487558401659,127.9327674509916,94969.66077487817,-73.24716139883907,-0.686000848117014,1086.4801573833035,-1149.0850263829916,3109.708942988893,-141.08756083404,-1.0442205127299644,0.700108899967745,177.12576520139555,-133.0281227451269,-53.37523880154731,298.0657305714485,13.742131112951029,-1.4054140914022355,-8.350988779677323,14.981192145163504,3131.4504893973935,-0.6695263480216909,2.720372559674388,4.898443398949894,-10.640540307904303,21.19586831036304,20.680213489719108,4.3161506064234345,-14.073455622605621,0.0,167176.62453436852,-174085.73336075246,-14.073455622605621,-5.291408227045139,-13.079569895977329,-3.2070173429794266,21131.59050289396,-51.454285036655506,4.711621337530801,-1.1053928450692183,-64.56588212528732,3.1093501084724267,6870.939691704654,-8286.739025891611,-110.10469812758811
2014-08-29,64.75427613664601,4.8981901960116305,0.0,-29.35596389708295,1020.7465683737414,0.6050544186938612,2175.7989951930367,1080.937153302512,43.36242801727557,-250.1322107232994,146.9340663841375,-271.4443145809894,-1158.8784436014125,-405.3830458042016,529.4506939154168,419.00941887069723,-39.08034406802717,88.17150666130654,1.8435437684135358,262.657190486443,55.34167421223529,198.90395543194757,451.86420108607126,258.6828047784905,55.150269330098524,578.0680434342025,155492396.50336456,254.53939815337398,-107.59309358218265,578.0680434342029,2503.259099635371,-126.60003521673048,6048.22453196789,-995.0415415305919,756.005834760685,1825.0201548307389,104.7669859122191,934.4857719076849,82.24579614426354,889.7644853001991,-99.21627111594309,697.8690149275692,1090.706595416186,817.3480385963444,157.60524847832997,101121.94448720329,1179.5449462044467,-0.7242190702373748,257.90380563200745,-1045.8409137746014,-751.5978221041587,-185.42273206198092,-1.2880352785372082,127.34080572063976,1247.1785025719628,109.58413120896557,102.5118226403938,954.0127609434712,-65.7440051276626,54.26352749639227,44.29390722165584,57.58363270448649,-17222.651306746644,7.6271025565251875,90.78071436406094,-85.72224450210342,-105.7767631191382,191.72806285115394,-177.17786360289753,188.4375757575799,144.1035624618361,0.0,8377868.921932638,602196.6574119478,144.1035624618361,-251.1241861119736,-375.62282820207474,28.716953203440625,-49762.793091764615,15.319945789879398,62.38865139987735,-5.78898411174049,-794.8920481476562,110.37152992864685,-3773.887750939786,-1483.1223301157972,-295.5509964065527
2014-09-30,-82.81908660773023,8.33433295075387,0.0,58.90627303687146,954.1119927854124,2.4461269807394697,2595.905434901915,-1116.6373907085508,1069.191870510535,42.086963190288024,-245.97959148896308,934.7957613131332,-4494.2497083398675,58.05558685872541,-420.1615947383052,525.2328875467815,415.6714298648436,-38.769015126554635,0.29622401587777464,304.5067954174111,59.49966216914323,201.9888881369216,832.7948871669311,108.10378060866432,55.01501396865306,640.5548794218691,155187647.21471313,284.9130037346305,-133.8953153642209,640.5548794218688,2840.1250997362745,160.53701135031935,12716.816578479542,-940.3256429279753,777.1574427376645,1848.340017824987,-17.023387100998846,755.0798656709643,-27.124019290211418,1188.5590501767729,526.9958673512223,953.2481276909888,1325.9135868129804,827.9548906798095,167.70037483364914,85650.69368660176,1500.6800645011367,-0.8525438446310649,-2444.1831382336572,-1017.9776233034196,-4557.4694022619315,49.23540019296024,-1.093126753236561,-163.7016238057622,805.8037378817262,-123.47046894997447,8.965468854090432,-2165.856476476354,-143.29777840815404,13.228662864873513,63.39653579265564,46.06991153747572,-22580.153387223196,-21.43921748401135,3.5404145408742806,126.50873605375455,-177.52894706818188,-13.985663717059651,-126.2704767408377,-9.232313932307079,92.53324038864321,0.0,66835.94712466002,925000.4595334679,92.53324038864321,19.067743217166203,-465.5405017647572,19.170611365422005,1323.7164129782468,-17.444773995524315,15.320683909062495,-3.8747823431725124,-84.61561123387582,-26.91600066170031,-2880.2989631998935,-8571.571247143587,219.6753603662396
2014-10-31,27.175475239792345,6.109451006161479,0.0,-28.31297347519421,896.6863905150042,0.5633328059770889,1648.1678132706384,961.5039142507284,-1125.0402034365575,1079.9185605227528,39.65907394150099,-295.3932793935199,-1927.3431856231077,-151.1318609274331,851.8209356662867,-422.7941308821192,528.5237512946873,418.2758327345336,-1.2635643435495183,339.9744671294374,54.514586577116994,208.64108762506405,967.9377549568263,125.95874154831425,56.53129414318316,412.8515172746246,155981054.90441138,-185.35717229064468,-82.06657693237742,412.8515172746247,2770.9074443036616,287.8358402809142,0.0,-959.4120238765041,423.96449652580344,1883.6536353414024,-9.087865989217114,764.1936207816319,-158.59206099826764,1148.21986854593,792.9518017230937,1073.710726727231,1174.1613342162423,860.6065194845759,192.89007805268682,85987.58419746628,1747.916518807534,-15.021631223029212,-2554.8286701463617,-1014.5625627354195,2573.2875137395313,-7.204258007195904,-0.04065793872716483,127.72509977266236,1978.7194158013363,80.06146158404135,-291.57225212460435,111.44271909239251,44.68973332674432,34.45980910338676,5.252549441989345,55.343897097044646,749.4160875102971,19.731131086809228,21.96202504737903,84.72387014419473,326.402764392893,38.29065962276309,-1.0915186507008343,-12.155783348497607,2.770470415263219,0.0,1324572.5237836838,531164.83408539,2.770470415263219,-5.336433963204648,419.91838855580136,0.8650843224464069,-8702.455059030908,17.06251847432486,19.633419791997653,1.5455726714050684,404.9637687633185,69.0072877804214,-694.4685883315396,-2142.055576297482,-326.24263556545793
2014-11-28,-8.771004267891051,29.30320701939473,0.0,35.27289816021093,1136.2890199615713,0.877861854546137,-562.1891685318395,-1190.8178845613957,955.2897811340039,-1112.4353089599763,1071.239540032577,-979.7010580887169,-5767.405000393028,339.1783035900153,-404.8509319919602,844.9539372518294,-419.3857541859793,524.2630298094793,-1.1075613403593059,57.66248398132258,65.4710607352211,207.86615520710728,1093.9724648818997,75.97669664899233,55.3395218476733,574.9510855290746,156842146.50128928,721.8048351687662,-783.6998865604619,574.9510855290742,417.41287427070074,39.89736470638348,0.0,448.148385409939,354.7624194058877,1741.1787304752693,64.43063788115924,6012.283962021021,-96.93118881697559,-181.70851011825152,116.8933117652922,414.79117447922147,-123.19096277747943,742.7843975915806,253.08922669000697,79106.37141269865,685.8684872803236,-12.1488146791465,-846.566487358874,-698.7267481162701,2764.8187523357883,-45.29077274374731,-2.1085168121953757,-165.36724656193837,3045.202593206084,-188.00849088321593,-729.7813362561546,321.43657886161236,358.5731514665731,-65.04262964283134,-4.702621934121339,4.0790356835600505,-132242.7848607642,-30.45834884019041,-18.413197981548592,441.8283397155519,-826.8054514977412,138.14399473783078,-225.4178922724505,-118.83660378385412,207.31090548212796,0.0,5562331.383804053,4701238.189869836,207.31090548212796,255.53067736930305,-934.1321551662622,34.55167603213965,-6311.046017975488,-0.7395634213438598,-17.708949680664375,-13.196067050442082,-1267.4049750353333,-109.44002419718709,-3923.551379122495,3823.0714747430984,47.454721796856575
