date,excess_log_return,RF,log_Mkt-RF,baspread,log_Mkt-RF^2,size,rev1,rev2,rev3,rev4,mom1m,max,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,bm,cashdebt,chatoia,chinv,lev,pchquick,acc,stdacc,oa,pctacc,chcshoq,ibq_adj,chtx,invest,chinvest,egr,pchcurrat,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roavol,roeq,rsup,salecash,chsaleq,tang,O-score,sue,chnanalyst,illiq,turn,beta,idiovol,coskew,mom,chmom,r_sq,gammaps,cash,rd_mve,cashpr,depr,ep,gma,lgr,quick,sp,stdcf,cfp,agr,chcapx,ol,noa,grnoa,chatq,cfpq,currat,dy,operprof,pchdepr,saleinv,rd_sale,salerec,chfeps,sfe,disp
2010-12-31,2.3444550224282303,0.6870049558434416,0.41092997502316836,77.40123464418872,0.002457965447501463,955.4815366218585,36.94824753849286,87.71017292593467,-57.83249591031172,69.711606834723,102.47970859895482,76.59361492403043,-6.7038828201464336,36.367978814038096,87.05476367637719,-46.6945397466651,64.01510694062456,71.25489503337135,565.6739346386809,49.34471063931851,-36.15628397525495,-5.779243625039383,918.8826624886028,130.47958123906886,-61.50466582344586,0.10984812547059315,6398733.919248724,-3.7596867696970957,-2.6309414957133717,15.466116682861838,23.927530301763106,-6.316815777716863,2.4424784804129773,18.54920755031263,-0.7650658417268827,-152.2837408247831,157.17282065731155,-424.10005535533116,155.83158719171635,242.1980129567239,17.072053467186297,7.8109218950148716,35.66014010303999,47.61484648995936,7048.4888786908805,105.31134684111757,472.70793911714685,-2488.701014613577,0.36875065790170003,0.0,0.40547115440749826,67.72671382036492,-0.2416254607791899,-0.08301686162324895,-18.384945596100337,-39.553141927448934,0.0,1.4456651879224296,-0.2717601987805664,1.4247183254737337,0.0,199.30355393217175,-3.8229813044716536,-1.5175570532658575,-8.986588933756593,5.129785151564356,7.390508940472728,-25.928004022486675,-0.004442639450020991,16.334498294746695,3.417030228021755,-144.30365770895412,10568.655316644348,7517.370051573496,-4.7099688606155095,3.4170302280217513,16.334498294746695,1.232136639791861,1.1301218652227298,-6.61920601503553,8.283038636510462,19.026095361808075,0.0,-158.26776124549724,-68.24512679357379,-1.4003022324842647,5.102112201559862
2011-01-31,-2.03773559368034,0.6886320628879989,4.542809308297093,59.1669376240155,0.29968276999770027,960.0584845176643,35.97307001350164,37.12977133914633,88.11291430309038,-58.139470898321875,189.35920346874687,81.30155484873893,-3.3868703567330556,5.742561326639532,36.54218871525307,87.47177342712253,-46.91821594264345,1201.4265098985854,561.7379847797622,43.533437601059006,-0.01917195151076001,2.668999086900622,914.7150677010421,44.93639959625798,-53.61489388629466,0.11055480706739418,6653704.877453645,-2.639743396763021,-0.918366857712786,12.179918629553537,1705.496434953167,-6.328916311454041,-1.54397879643418,17.739673900002543,-10.09103406164527,-149.69245546647593,142.0129567427407,-402.4181249319386,139.49533794993488,233.03832549782172,14.095783535695913,7.9340229270018945,28.679720403423758,35.37094939190644,7514.283519888672,133.317497955675,473.48109382329244,-2446.9189276086886,0.3582448542007655,0.0,-0.54040481647736,-70.44978941906336,0.4142837238685928,-0.044278523862014474,15.145558045030597,122.91620061020615,0.0,-16.83869441716962,-0.17319908699584496,-3.4888543705852157,0.0,-23.993461009780276,0.12984512666298187,-3.4191126437282193,-6.854188633193246,-10.883787269421177,-2.841683368582494,-32.14316633372255,0.12103023315116523,-9.524104977291756,-5.76465734193096,362.44625644491884,130686.78360700142,124284.17459792132,4.190213820711557,-5.7646573419309135,-9.524104977291756,11.928980339235295,-2.2137590663508178,-11.27896103289298,66.30558844945688,-256.5907594438513,0.0,-2217.021666931734,26.67427548479763,-5.83484396144291,-306.4879699901884
2011-02-28,1.1577835885348944,0.690127481334442,1.3597324551583723,49.85379007445951,0.026790301786500274,963.6867630684624,28.610563646588602,35.969547525300605,37.3495223501422,88.39158595557217,72.4243068322409,82.62272766781352,-0.789010420514421,63.57306656896298,5.764263767088829,36.68028992643227,87.80234907896455,1109.0170590161986,544.3977213488174,43.75061923162825,1.8128812472660272,2.6067135250446385,848.0320910508026,-1.3221875145537112,-43.087150492952055,0.1111976409865661,6619938.927142418,-1.3924977977507116,-1.0969902267395313,12.842978504057998,1619.6315748183108,-6.406133827277513,-2.9478654661407404,17.299090758301645,-16.477050416796857,-150.51881933987607,147.4011950703234,-398.5718349454056,146.3636722827558,239.4242309234971,14.118394208844796,7.906718204635951,28.516488025908686,35.96554960751736,11763.333087518216,138.08406087461373,473.761308735944,-2464.93291643112,0.33336107992508346,271.2658038383881,0.03175135623701664,92.60545016494828,1.1984742004761486,-0.12776983211114423,-3.579130627100554,-56.957658972279845,0.0,13.449436422365409,0.1129993399462047,-3.7476046295780066,0.0,-1453.757857362924,0.018461339449466152,-0.5469548688576289,0.5400214503684992,-7.013969637307856,-11.105815126234802,-37.0613803929142,0.013675742302906357,-40.73888620498981,-5.311512186049999,-350.26003513873843,-18083.150105773937,-15682.800205454696,3.5527416608368725,-5.311512186050017,-40.73888620498981,-6.090961791269137,-4.538056523818479,-0.9438160904579291,-0.4623155620367121,18.44692345014664,0.0,-106.94141425617636,-0.5256027531630814,-0.006713898853571099,2.2405149185710798
2011-03-31,1.2580404438050663,0.6886539198647846,2.362181196584554,43.82450379777924,0.08102618520770416,959.4900835706843,-29.311672613951867,28.460710235526705,35.7643736736014,37.234768960618354,55.03201927309405,82.28290707876324,0.4205866503225076,18.904475510973505,63.29621749797299,5.739161453247659,36.520553976322645,1098.1335044880832,527.322294261251,58.90633194948876,-26.126166095421624,3.9520702398446286,843.1536935865952,10.117506413254745,-70.17537931391931,0.10632043320040727,6579712.105753426,-3.935525681736473,-2.249166904905151,-30.626849084623338,1275.5590329788429,-2.664764172772586,4.856164851674736,9.58355686301315,54.709776852331494,488.5419486165656,-77.96839472219352,-112.57346631173061,-372.5506798062577,-82.42694430837369,9.660293184104015,7.7773293466790845,22.760529330268962,31.0314648962778,11465.357584600994,-80.00653702618406,471.2536349577273,-3338.4128468312983,0.3061686529871598,809.4666583899968,0.04217341939918606,28.483439580303582,-0.7726247345129096,-0.011340416519238339,18.684890533716505,143.78040213064307,0.0,-9.25096087667714,-0.10645864948596562,9.960965492754681,0.0,-338.2131974020658,7.9833241917620725,-2.9507081779613884,-21.471017609724157,-21.789367561773687,153.06054410828563,-14.473639217428058,-0.26629864546986326,14.077780991353464,-10.758243183319507,-96.25320621913545,-14222.546721321996,-26004.274667668156,-17.497019609526983,-10.758243183319525,14.077780991353464,176.0784727120581,1.490825169106209,-42.03551341082232,193.42807187681964,-107.86318936126554,0.0,-518.67367399266,0.14405568866112262,-0.01837237919119028,-1.3442687111819112
2011-04-29,-0.18674846561700043,0.6891824231934486,0.31626508940612963,49.76336477884384,0.0014513371701151802,961.4672679110166,20.36219946840889,-29.40336214258882,28.33275580486697,35.85320801226561,38.901600958012835,82.40367748284358,4.420401281527409,32.97969903136344,18.943431237126916,63.426649580786744,5.750987922688356,276.69746626172804,525.5648814430878,62.9481907203167,13.308981383485733,-5.865487753273628,854.2104189545814,41.53000816531262,-89.58842578676784,0.10651417313323214,6566201.344689878,-5.429294997162009,-6.470544747224024,-25.178840459477012,-372.9266698448518,-2.6776638961344075,6.321568988305619,-0.1062273651530079,45.12807056258656,487.32280110422636,13.471787704763173,104.53670572512962,-347.1332266412517,6.419046011395649,11.611347734873686,7.782850958290008,28.46875782146607,42.19197232072836,11738.554747938117,-34.621403568441295,473.88277155421713,-3440.8627576377908,0.3685357793413947,272.05243625806014,-0.07155023898361174,-92.79640429481745,-0.025387376315279653,-0.08012588536245424,0.6836092441979389,98.00574886363405,251.02865610966728,15.296505944170633,0.19338348016468443,2.958980931667057,0.0,-15.921249432235754,0.4147717215836373,2.619691755091008,6.495588756844583,-5.920240323165801,-2.7020928220536007,43.931745198997874,0.020074681921409265,29.24365641732811,-10.208361546250018,-123.69540241472919,-76332.79081179108,62822.029748242814,-19.378543437021527,-10.208361546250032,29.24365641732811,-4.816439462789276,6.49138814404289,12.333312638131765,13.325302693267531,173.28959793417926,0.0,9814.26222309771,35.81279456581652,0.7410331707227882,-2.5622960473319267
2011-05-31,-1.1756915870733444,0.0,1.9719145127911866,63.294230668955095,0.05637202105007423,963.2642567296551,19.70631993273573,20.46795221028075,-29.42085857526824,28.32831173810846,10.879956740616091,79.61977372633996,1.4683013185876914,4.420409546498564,33.04133831163783,18.978836638075954,63.54519441731354,386.73278973498475,524.509023538308,61.162836815256455,20.6209636328553,-0.6282788452391355,872.8604038189685,-15.486130580575786,-51.71329238790197,0.10798079531399288,6602235.104272799,-2.21429227306834,0.5849155290623858,1.6385368535853428,137.71261319446737,3.9356038256371755,-2.6060925815832445,1.2070261963824542,-3.184245317612179,-115.23808243671604,-20.29331068209361,168.41850959819072,109.40577791505714,-6.564616618026365,12.230769378191678,7.6430517773544375,29.36680626149384,42.9749565492787,11211.82857522723,12.077091689818634,458.7914090496976,-3428.7177552921703,0.41521031825465005,-272.755182806424,-0.06584979933342436,49.80738027301791,0.41909273365610744,-0.12708788091537837,18.418371139984664,-25.61723640356317,1.3464219316871606,3.7978901194428545,-0.0035843951924593442,-5.592549690665663,0.0,698.200941248782,-4.147436963557787,0.625390885831365,28.057645592562224,2.9428421786584025,-80.72382177785096,-9.480614375239952,-0.1965545325627165,-20.853815551233325,9.64861798619373,-745.3229178100727,5337.051338219084,30696.708244700916,35.93096649168709,9.648617986193717,-20.853815551233325,-9.79771468617514,-4.042880104214326,46.90154879096894,-299.55054293418664,-92.67737854118604,0.0,414.38739166327287,9.671582574845203,-0.4649293018805616,-192.0048630502263
2011-06-30,-0.028941052961938496,0.0,-0.8810540010982298,34.788123603401765,0.0112610457814219,962.3335168441693,0.2536483191415595,19.737338695494792,20.561771591172352,-29.424546096593303,27.163054639452113,79.51655142010082,11.343598198214965,27.5106678899318,4.4161383909497465,33.00941260566294,18.960498617002536,386.88518871305496,523.7313395707042,61.154924165521635,20.581355477334192,-0.644195181226641,870.7808190744647,-15.403597161906237,-51.687087053476674,0.1078591529188799,6611112.469763309,-2.201161822657915,0.5763234418031788,1.6352027227954358,137.29331949581697,3.9370656321363176,-2.579938338697646,1.2369976285558177,-3.1449754023408216,-115.2745544180208,-20.261295781955727,167.7069802956782,109.44624660910677,-6.523630988717863,12.22367997912513,7.644891516253333,29.355780819439058,42.914122973805775,11178.174639660541,12.028770750559742,458.28963347815954,-3428.7471700028536,0.4137351928460363,-819.6618259110186,-0.030111944118366013,36.327479203075825,-0.3462131250947138,-0.004827637689771347,7.885525678519102,53.20886581205846,95.76249818367953,26.183303566942698,-0.24268623654617194,-0.10893067122272271,0.0,12.8666290165487,-0.019563453711391787,-0.01238191384039311,-0.19002704416809024,-0.14708721192712826,-0.4295082152013947,-1.5876859032455286,0.005218375803593744,-0.04097490169058915,-0.06653832235233104,1.4046855960224178,4532.907520744484,4344.45796976611,0.007587769001638378,-0.06653832235233104,-0.04097490169058915,-0.7724878543053819,-0.042790985881438814,-0.07966362995435361,-0.0795779075280052,-8.152174194820873,0.0,-84.13701417089032,0.04654258305821912,0.005988591306244295,0.014103813047945835
2011-07-29,-1.7665276168232773,0.0,-1.215149983210113,38.40676584671952,0.021453394258905578,959.6990642336839,-13.254745505249737,0.3656642910432204,19.698997007258995,20.60884175868962,6.60619654202184,79.2535589753541,2.281153384153167,-12.266234629492184,27.435355589601144,4.404048915618518,32.9190471225041,445.78437877964416,520.2775925245884,60.30678152547085,81.2223926913893,0.4718531268795163,837.7698231784417,-47.21344781014974,-32.58066200113763,0.10914210910943149,6592657.269419258,-11.036654751207493,-0.6230810991824964,-1.4091094134128905,23.630187713809093,3.947798684998789,-4.277889393521651,-0.3766214464847613,-17.66744559628366,-113.45890943374937,48.09815609634621,26.12542559287631,96.86616125938308,63.09247998705702,11.983462236202385,7.887060154868432,33.65909417761894,67.4920951954569,13913.923077944104,81.36441859735486,455.9021648302895,-3377.4250208440026,0.2880612914672153,-273.14383188457805,0.04162076395399697,73.69107060845903,2.367450123367604,-0.054080664956990265,1.4014826117983006,-78.11967176422334,-4.557754857691634,6.38076974647214,-0.3020714730379961,-1.050883249980032,0.0,22.433260712110723,2.210235951114008,0.6640864223903975,16.330405283781204,3.2190694311177577,-5.011938193781475,111.73721482497399,0.26678763723657184,-39.29813837013407,2.332563106674913,80.53356757908193,57669.04007942928,-76124.24042348098,-6.556284797656623,2.332563106674942,-39.29813837013407,-21.258478561093398,-2.6965956379418827,16.767971266405937,69.6922659905359,410.7979634416024,0.0,-3486.9839839830493,-57.36788237100421,-1.0409485595020893,4.13621633908668
2011-08-31,-3.5460064428511413,0.0,-1.6365804868208236,50.015252637252594,0.03891874918007761,959.509269166829,-0.0004874255726576848,-13.189929020403866,0.32845409762544264,19.6133822512231,-35.389153969913146,79.19568512905965,-5.735903439516134,-16.940074008092594,-12.263808795281932,27.429929831316727,4.4031779480522015,370.97698369342726,518.6087209927502,60.114704672074076,86.3812065729304,6.695835701650923,834.2792642430475,-95.43810511694402,-34.80610341472065,0.11089833174643753,6599951.891102674,-10.827045173911474,-6.802118733184114,-3.555585470289774,-2.416839989489418,8.16928239919065,-6.886699921819072,-0.4431293086707836,-37.072350463757004,0.3760040357848544,12.331565857197461,22.337195424948277,1.5146453213566593,45.25740880026249,11.988573655868528,7.923508906609215,33.588863297051745,71.70695402589409,14050.36070379764,96.37808734128768,445.1917909653185,-3360.0869909733383,0.2970372603406922,273.04298900159154,0.017071514052507147,-149.8362462454227,5.828544592525624,-0.05345518443715003,-103.92126448595491,58.86035917714253,5.002707849303533,0.20293870730955632,0.030244878179454204,-9.755791009243552,0.0,1532.7071885198989,0.24486496350281328,0.09359768613231978,0.24416948216693868,16.89224923647693,-180.02653331741374,-0.4081043969529219,0.17044092861519466,3.440310940966498,4.0799467072798485,26.879257096007734,124.57753551146016,7170.044147904962,5.0699413837262295,4.0799467072798485,3.440310940966498,-81.949541895523,1.3900816934738494,0.4929555249654669,117.30856812875075,-80.80184510376239,0.0,58.06206294162621,-3.8515746421014683,0.6800926444615656,193.12878419409188
2011-09-30,-3.937923556650044,0.6866513603310167,-4.240941477590274,66.86686237638047,0.2619318282232065,955.5576998863763,-22.342899980759277,0.08050878335806821,-13.031083496669847,0.3824553115873943,-84.88945748827965,70.39865309904076,3.4809566887566383,-22.723667273594817,-16.870309308354884,-12.213302467043059,27.31696451501444,557.0843794053814,543.0000814591278,60.6173499959774,90.42079485291448,7.009354429368031,897.2918618224473,-114.0975297311367,-36.67275874934997,0.11027660820049609,6599421.208154344,-10.736633132630644,-6.813811167632728,-2.720161687896814,-57.066641182369025,8.119706071680392,-4.83436193950274,-0.38798276840161916,-39.019041496531194,1.6391782638754253,18.357494184924843,14.241138409750505,8.969416373908562,50.97135505302505,12.381677540473776,7.774965750263743,35.28070216434666,81.4700614209753,28254.505249541417,103.73407065059175,442.71220213862637,-3380.0316758363037,0.38829482686249767,0.0,0.0513190126744717,59.43608837680662,0.4343848877392844,-0.2259206974546637,-2.703314339603537,-35.58943700049616,-99.28430418577383,14.09066174066868,0.7670875575837723,-1.8551190144424083,0.0,-6695.441881909951,-0.06210787190907752,2.2693641772927897,0.19389906879283103,-14.127123616027678,-9.195687873700422,63.835113376636855,-0.17667618812638253,12.243323047647166,-10.193064155665846,295.6835762283968,1397.7637871205807,-1928.4467354505323,-11.657298426926339,-10.193064155665832,12.243323047647166,-7.317913788835767,1.8134791412730635,1.5656037033350998,-2.769718665260129,-7.633943695170274,0.0,-70.01637119260704,2.744555251209519,0.11454386600496891,-1.7076147005130338
2011-10-31,5.060017220646402,0.0,-5.399211180066385,40.4033573224972,0.42618667018390083,948.2129707887642,-49.06266091302181,-22.158831917595275,-0.019395461196292985,-12.973169164484185,-126.24496274763513,69.86977497081672,-24.096618872511655,-58.564155694217135,-22.549005732749432,-16.740638591790596,-12.119427028628095,287.58906133476927,538.7594287403834,55.850016994558835,-74.99453699773119,7.619237964695113,895.3435828093614,-65.76700449161993,-49.18015667024157,0.10887850546842229,6552420.393263066,-10.678955488760574,-1.5467593744656636,-6.135609787959415,-136.0631744741233,7.99485689161784,-4.269392501776599,4.206060840478163,-29.041887955663107,0.08079235189953882,-152.1456790601309,-152.3630189968872,-4.512937380853332,-123.90798076305792,10.613735514352252,7.705551423758495,27.55978405578859,70.03287046349956,25600.42907042714,-64.88966262004777,440.51390645131414,-3276.7020009997213,0.38620776645235916,271.35047792869443,0.0925647831319445,35.947641983775156,-0.30696256461597216,-0.3327712053148262,43.500016486650374,-22.260153553429106,-179.58450711183667,-2.6786984855298783,-0.3952689153312015,2.567158159140277,0.0,-51.400407419993826,-2.6221437769556104,-2.9502613502404618,-19.151453530734784,8.580646735621027,-4.9828593472406055,-131.40802557509028,-0.14483269184342085,17.004145915205314,7.891433652261343,28.93041094671264,65412.644978587516,-112413.45986986393,-1.8127854242178536,7.8914336522613695,17.004145915205314,-27.369956269576733,1.0442431733058868,-22.941940538143598,-148.0193995981233,-380.49541422909624,0.0,-2283.17466035478,58.344043852060864,1.144037225595698,1.1346973410645944
2011-11-30,1.6401199602310164,0.0,7.320873374008877,51.86695585248309,0.7870539753502466,939.7581624759382,-54.49319170915008,-48.66341571015156,-21.955592007724363,0.031496458066943234,-58.268776428585426,52.808894555656146,-13.278927135279341,-74.17979936077258,-58.0419642397117,-22.347945921305783,-16.591369498571854,289.2379898614129,568.1195748290759,70.08973016098872,-42.75540105090565,-4.916123537143665,902.4288810143873,36.19677424037101,-57.25401585924993,0.10800126829898835,6494871.990634093,-3.4635738720322298,-3.6856714733306832,13.173572136993801,211.0200497300881,-4.181286796347062,3.143499357218544,10.42350139754224,-33.35557798204594,27.079125038280903,138.95569613111456,-320.1498756080889,153.95286665393283,191.13438244837377,15.262221023800967,7.357699991684874,34.877232475303344,66.90959956681314,25867.818592800948,101.88404375430918,440.36097906195016,-3446.845303789942,0.6075223762178537,0.0,-0.01987465786213194,-19.218655371122736,-3.874955978678422,-0.13102627492739183,50.506179188963536,-2.12951767277238,41.38184456347848,28.757799900627674,-0.04306950283993305,-1.8403948135365056,0.0,-356.12511426418223,0.652007556777086,4.135092247755383,4.0616924709495095,8.303304339937668,61.508632674905925,27.74230246985394,-0.4818617796380309,14.81079976320035,6.943162553157638,757.6935828069829,-27129.355634639505,-30419.046994334552,-1.9727828862442554,6.9431625531576255,14.81079976320035,-73.85645913312601,2.943216212426833,7.5772583016548225,22.844609289729096,273.60372607767704,0.0,-1773.3399116145301,-0.14669796512045252,-0.037024159941350554,-1.515863381565822
2011-12-30,-0.6896086043722889,0.0,-0.19198982741708676,46.47345102049329,0.0005383255247017142,949.658018142795,67.88155673274028,-55.02183859424679,-49.17866365802748,-22.20828458891035,-15.051759875634417,59.43508383106902,48.448673162161235,102.09603147298168,-74.96124434991025,-58.65340566319465,-22.583369722774822,290.9952206857105,574.3323279464836,70.81614317891302,-42.83723082139301,-4.920949173792343,911.3177874364326,36.15935035862525,-58.17640565421476,0.10909308222370045,6539499.259619369,-3.54404959200869,-3.7089913989184558,13.29246942398116,211.85402648038902,-4.197535908845698,3.1937865310312437,10.59269700787845,-33.7014216787058,27.18947530323498,139.536511203977,-322.62242283285696,154.7183006393423,191.9084829132663,15.441331442638567,7.423908518218436,35.25812581331108,67.45575463806074,26111.033480087568,102.47179877965903,445.39221263171044,-3482.4467963741163,0.6179220462887374,540.7582070193148,0.09236166865805895,1.025767360869736,0.22898648831745305,0.05961059226515264,46.98369369088229,70.6010663322245,174.3285774336617,13.808634276089663,0.05966596925200507,1.3957941853511642,0.0,-74.85857975022373,0.2535955039080413,0.21860563554850998,1.9463304024920092,0.4218149227722918,8.814369624769142,10.973440466251873,0.08904230834885318,1.4319719811310847,0.27902110662019197,10.00946667035123,20851.300158884842,23775.968826390803,-0.01663378138239413,0.27902110662019197,1.4319719811310847,15.76975785097602,0.322269829920252,1.0272583829633675,-0.1373871744237789,56.50450056903401,0.0,250.65325166660477,-80.94418261814204,-1.5208274892507987,0.8336780666115828
2012-01-31,4.12815532007164,0.0,0.505412707591904,45.24695804594735,0.003726283728038666,951.5571871810532,21.465023654254445,68.23990167195817,-55.114545036954645,-49.24431710873341,28.75541657814282,59.40741355550975,-6.212806108251136,-2.668097205796628,102.3002077324332,-75.11115523532253,-58.7707033955318,344.8949051149422,606.6169692967976,67.1466860342339,12.98748137581424,3.110517425934769,1043.6220540741513,19.28302672769786,-41.46605487799643,0.1090977421871107,6792695.54964784,-1.3653197331957654,-9.762073539065243,8.9908473077506,372.9497155696539,-4.1796587601424395,12.076415878582061,-4.541239537222366,0.17086183780199615,26.10153761361179,137.66181482996097,-266.98575804153387,134.2534155940824,197.50557751343922,13.309210457953444,7.4055243941238675,28.590116614006323,81.35360502097195,18434.96683342023,139.99982211291095,445.0472400189602,-3396.6420247084734,0.5510093229865789,0.0,-0.20389972497941392,-127.20153807595702,-2.8534757555907078,-0.03032468602900451,-52.268133424069944,23.958487055295876,-8.906249691932146,22.888391069978184,0.46265601469656786,-4.842210602179065,0.0,2717.2027150944064,-0.2804828034418989,-2.0776657274597063,-3.443983681723381,-0.043334002121049764,-5.906271838767452,83.49793842138945,-0.029852555917583956,-0.5262636562938638,0.7082318425492709,411.1597216584937,146984.51707468275,106211.77295378689,24.89898803309772,0.7082318425492566,-0.5262636562938638,17.806951523863745,-3.444471989213312,-7.775604152594596,49.86434620998534,-210.64106041039304,0.0,-1635.0908304365948,78.23379694526633,0.04942549176302924,-193.8901139528825
2012-02-29,-0.49438265932483455,0.0,3.371725567722347,37.257390183583794,0.16611224542662437,948.7940754516819,-5.664930103572077,21.321815260930293,67.88120445176865,-54.98555615853919,134.23574808870865,52.04145386945186,-3.846682780177801,6.995225627507887,-2.6603496412952454,102.00315054269139,-74.89304904387839,275.7042290521841,597.5417367753474,66.9962056002324,14.582368515018986,2.9618216248591422,1014.3880662307174,53.6223367962036,-33.274657206538826,0.10886672334500029,6795304.097398464,-0.6157063418534867,-10.641932906362436,9.198447616390911,420.6047121642552,-4.16842483453837,5.909027771886493,-5.535624723045915,20.319772348800264,27.230120990293926,140.97984247311248,-298.14999349616426,139.46940301889245,200.73368530518616,13.21282963038847,7.367777032396064,28.321487322738,78.43201806595178,21419.94995445978,142.5244015305161,445.2120993774604,-3385.0358538412847,0.530384749392924,270.56638483709787,-0.023830678745427908,68.91839720404468,-1.280628188066082,-0.07491712219508528,-13.370136588665055,-114.45883585271464,-70.71734063905097,3.955158200570338,-0.015594054113595601,-0.671862108791899,0.0,-528.2943536923908,-0.06307462186737212,-0.42867941633386053,-0.5256197098761675,-3.2622460043908887,11.074037231744569,-16.623169975325254,-0.0563468574843462,-38.619417659895305,-2.661478638744164,-188.5440994780697,-3231.794405763969,5840.342156388331,3.954238618077234,-2.66147863874415,-38.619417659895305,34.12055615121335,-5.053714313552225,-0.395735826393377,5.94333568105041,-6.025167608342599,0.0,-376.20066387701627,-2.6888085289013617,-0.11426057226089892,0.42345910465095393
2012-03-30,1.1385918325928333,0.0,2.9737393236409178,47.965408479937324,0.12861732436693266,956.655624111268,51.68563210588351,-5.9878036057472945,21.668959536325502,68.66927617508352,61.33175743827644,64.73576729897606,-9.071001040434485,47.13082682125935,7.053186894423742,-2.682392852459479,102.84833154895001,203.72935840782054,592.671903323398,59.9967752163153,-4.899404683619825,6.722615506277796,1026.9170139468251,19.18631360356207,-58.20380231850595,0.10599756440018161,6782380.501895065,-2.2009698458349765,-11.437348714232801,-13.922122986930015,113.97414420881401,-1.6948005899785838,7.213822481641525,-15.110795472924483,44.17285530969061,-0.13888050718906308,-67.44130610004387,-57.61538528489014,-92.09513658111631,-66.33425823996808,11.805898569676968,7.3296341078249885,26.60639274153145,87.20786981487012,21281.049059888148,-44.45221243661659,446.4469219967256,-3312.695245683198,0.5269568363310326,0.0,0.08827575146778671,223.84191203339924,3.527111961244863,-0.06520439092784613,-12.25782155493264,53.229042535777324,21.62637296126354,-14.921303049509902,0.3394900472284458,8.345227271627465,0.0,-1772.2293987255798,-0.16031708347867024,-0.7647813351268766,-0.3669148189146938,-2.250113718759568,59.23107960522282,5.320526491475221,-0.5271424782343903,16.642570359314973,-7.435646985794989,-358.12663270612575,-2458.445253423881,-10465.150249973405,-21.673117724948618,-7.435646985794991,16.642570359314973,63.288396446571596,6.7639395444460515,-4.57072230326537,-47.506296642037874,-6.884702079134513,0.0,191.99107472719697,2.6489228330517243,0.10949935182332604,-0.4405042738174654
2012-04-30,-1.445455123461541,0.0,2.1037741300687984,29.370633469343584,0.06443059367563045,955.0072019550314,-5.890300963526418,51.62603946692401,-5.885332092052603,21.644352939957464,55.66328781299564,61.451169324108946,-1.23303584833319,41.30505659663024,47.04961525754112,7.041033482834648,-2.6777707965197224,132.1667599868394,566.8876797318036,55.366268808661886,16.60268156239433,-5.897493652008099,1026.6760814763895,73.67607939578548,-72.84182815268224,0.10571922075064422,6684293.911930204,-2.7958869013749457,-7.0531026474999745,-17.145516143666917,-599.4678972934319,-1.681738744920767,3.1485141741668525,-49.40368819563385,47.395974500342525,-2.9701862797901684,16.366836052103526,106.49845425617875,-77.38949236714438,13.31473170853023,6.940423686354936,7.55825408553403,1.0898883705281346,76.36435939006977,22163.779748109573,-19.436034662451345,447.2464258918977,-3925.0187961174015,0.5689807201831334,0.0,0.025726749068770205,-234.84135016151546,-0.9866125258289955,0.02401630644653885,7.811265206457605,146.1281416110823,-185.22015273186497,-25.801561037305532,0.1854082042738337,1.7642021979652327,0.0,164.54523792551117,0.4016092672244511,-9.6486617302146,5.447735052063592,-10.002119855956565,8.85829563891059,7.778352788603343,0.16901419700105258,10.406601712745626,-13.19512577767425,-157.97075527533946,-7169.095173972659,-90917.49479088746,-27.79829898703612,-13.19512577767426,10.406601712745626,9.002637940617433,2.2757861143407148,12.54067612161839,25.32670393152937,120.46610197946211,0.0,8510.768982002077,5.403279691651974,1.4838938160971535,-3.085464802302444
2012-05-31,-4.466544956032518,0.0,-0.586627337294467,47.929000761179886,0.0050076451378680085,955.6797072204128,15.873247276028838,-5.928850413034336,51.73752976769427,-5.971780708107422,42.23363391084822,59.43746450720399,-10.417367512601372,29.26883167726556,41.33414315010463,47.08274706422288,7.045991698941541,374.35326997559054,542.3397905294069,53.76958686415928,20.66899029277588,-2.671722078083342,947.6010016272567,-51.11891968581579,-73.62481436289532,0.10551285568589695,6677217.469010324,-3.2747463311160163,-0.09871148833970808,-7.91712803236994,-604.2445892184284,0.9900681977726966,-0.7005214473724587,-48.140206869841776,-27.506962790220534,-1.8870292530210253,9.203336842748934,106.27109005934054,7.435480420900798,11.522414884065638,6.310668655580159,7.5646208951286305,-0.703462895133975,60.076427025008,42447.049547011535,3.701807112375148,447.3497354880045,-3942.7290929707196,0.48237397001817356,0.0,-0.006328796537409143,26.011302737150828,1.567070498763151,-0.04701144774843069,20.71907493500572,-61.743276640603085,-118.26072221368021,-33.10783186313006,-0.05409080216854839,0.0239585415018837,0.0,-8441.029349314284,0.15177576203558374,-2.265808387598507,-1.4631464831502683,8.972326043243399,11.192389289380799,-71.23675959968955,0.04136084376496463,19.269723274917624,2.5055911828351665,-446.12917260591325,1897.1774328467436,-8973.620352727827,8.453956387736255,2.5055911828351327,19.269723274917624,12.024474085613747,-0.09966761645442901,-2.871726934534621,19.92420478550407,-64.23138257097389,0.0,478.6943489338046,-0.026124158308803658,-0.003856438672722895,-0.006418712115186409
