date,excess_log_return,illiq,log_Mkt-RF,coskew,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,rd_mve,chinv,ep,lgr,pchquick,agr,grnoa,pctacc,chatq,chcshoq,chtx,invest,chinvest,dy,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsaleinv,rd_sale,roeq,rsup,O-score,sue,chnanalyst,turn,RF,baspread,beta,idiovol,log_Mkt-RF^2,size,mom,chmom,max,r_sq,gammaps,bm,cash,cashdebt,cashpr,chatoia,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,ibq_adj,currat,pchsale_pchxsga,saleinv,roaq,roavol,salecash,salerec,chsaleq,tang,chfeps,sfe,disp
2014-09-30,-16.761888928438758,1.4650678812992264,13.288858675967104,721.0038521435644,-179.41490812210796,120.140533196569,117.57158630062747,-140.4902723837498,183.20054271607566,29.13379733708629,-97.75144370082486,122.1964922063594,96.7067977733241,-9.019689678777612,3390.570855450693,0.0,-16.04164736275886,97.2624600101524,-90.31062705907772,194.69853178674157,-66.09858038496958,-498.17813463947317,-2.878610087165246,-66.09858038496964,-62.59325690531899,-500.0913069569318,-1.1216176476732356,-293.50461472132383,32.95829026110572,312.6912233044061,626.9755105316693,193.7378735844948,-27.871887019177265,-2796.67218747073,-307.11587842612334,3167.876382576263,3454.8290698791807,0.0,662.1465238346241,-52.59537089763573,-3293.605954324934,-1.3642642642430785,-2885.6783276262986,-979.2198563650147,0.0,11.878243714197481,4.240664833547385,-0.19773334400597165,0.41548297019021463,-27.316408976324055,144.61736136371928,-836.4389551772999,-35.71930540175356,-39.419818509100196,0.5774371803889071,15.402392824795243,4.419235288895948,-0.8548986806790424,-575.2390903461383,-2.2125643675851165,-1.2116526630547924,0.8509245325890618,941.4867699619135,-55.59351825768363,-40.779137950041786,-24.51431135233173,0.09538860742961175,-0.19983654342422597,790.763404701018,178.4107191809892,-350324.52301841974,-698178.184664458,-404864.76107405126,790.763404701018,194.38477271845545,-56.494878013203106,-5.417543334822312,-2927359.0858775377,1.650520193429955,-0.22368717185187137,59.68712312738171,12.486190406184505,81.28839295914167,-26.104862926063106,689.6963828415403,18.48232184912908,-9.870046372616343
2014-10-31,13.088392563757774,15.884360036284457,-6.377992030492498,699.4651427050776,126.74706312528319,-180.20789303196963,120.02387514389345,118.1626780127067,-155.68004946967255,-71.24891070409181,197.55495683479518,-98.05473519042978,122.57562886913027,97.00684806047236,3347.8194427347908,0.0,-16.025738273881046,63.73488185359163,-169.4329057581949,-16.961506141492887,-195.1873769198807,-839.9668495642358,-2.7388937858550477,-195.1873769198807,-61.92397563251779,-584.3308855603073,3.0688934854097902,-261.12230896169325,27.551623909657685,-36.153669478073446,43.3752863413245,-17.974142482379467,-67.5873637580705,-99.16339615858107,-307.3394680161292,-125.86687761300439,185.43121981779154,0.0,299.9500941906688,-64.21455177649884,-2450.4045617018614,-1.3721828237754128,-342.8293544291858,530.2786542247434,0.0,-1.665957106380688,-3.9452436884332656,0.031028007720891537,-0.42492922250944937,14.715063214238398,49.717822403747505,216.69496406804592,13.576067065227562,3.1253460416126018,0.8700218434825975,0.6907448093761559,-20.95029568823861,-86.16838025893928,281.6563734986448,-289.38547444428707,-4.809423938534337,-98.64507011257128,150.08746357764176,20.61876708136424,-76.42417637590916,11.147319552687136,0.004925467353263047,-5.140135822234015,-21.801632066932598,-245.2104632915914,679640.3590674698,297896.00007373095,327799.3267158866,-21.801632066932598,-2110.908360058029,24.28857812522301,-2958.0323398598716,-61112592.476756394,-73.51826939052839,0.20068879770470716,-217.6341824400506,-2974.5225131096204,-3268.490480074154,-20.297836632883445,849.7892336063196,-4.609555570122126,-39.0226923881055
2014-11-28,6.584257826841255,1.2437327095923025,7.944402203599174,944.2300562647323,-216.16488082322167,126.12427453545261,-178.8574902040264,119.12874468728731,-69.18945237295526,-3.137637136479595,-93.96709268254033,196.11629530791535,-97.34066768583746,121.68299198361497,3060.044446020941,0.0,-1.9457254973243954,72.53488611666627,97.54597737122351,-54.893815037973624,62.346671066853915,-550.4001152066775,-3.9113481518147064,62.34667106685394,-41.58580525378272,-8553.75401094794,3.4090526625842816,-12.602811130000845,36.14017489728941,151.86349418206663,48.680216663686465,-45.88545736251352,128.78546411171789,-68.04662306436799,193.87802269959747,-63.368557919896375,238.87534969676238,0.0,298.2817952126758,-43.61871867803847,-2432.880346746119,-2.2160327757407057,-209.41662381926633,682.5927146018489,0.0,19.8125220779539,14.569772012687508,-0.17973115646967486,0.07081746341409453,-34.64504883733025,619.7132709787902,-726.5082111982333,-24.222996378251878,-163.60648983002693,0.03670611042662841,82.37091080804066,-4.545703980511803,-1.3613848412745853,1041.899166705056,34.02306252190672,6.565192089228503,1.2242173077637517,546.0403136253663,-277.68551087857577,26.681576141292794,-54.16367893153546,-0.036221619474153144,11.342662209707782,169.15561883882822,6596.200956923951,417910.09740296006,-356697.94078207016,767553.9314623475,169.15561883882822,279.84149816255103,-269.2064122437664,63.99750206781543,-9923794.75937295,0.42182115962241085,0.3452819484971741,400.1820582559358,-47.46548340233835,277.29188923796784,-28.412824705022558,-165.1888687408065,-6.061097487742387,7.9969125447331635
2014-12-31,-5.171813566671902,0.8404823863507781,8.055489878412883,644.3080421964027,205.14107068285975,-215.21740481029934,126.95633197003097,-178.5672984409668,186.2636157596756,-38.93899661907921,118.08103757193115,-94.40058555375658,197.021027097719,-97.78972367253058,3450.459973765946,0.0,8.93075623194367,74.98377799737759,329.0147265287287,-74.72825337185292,148.11350774627383,-598.0288932804918,-4.852904283533903,148.11350774627385,-33.4719488360612,-8063.33176333322,2.9087700542708097,-29.749438633432376,42.73354314713633,37.00206799848801,53.50917201500906,-59.303338778637624,157.35474837927927,38.81268246161626,187.90895372113465,23.813753347702836,245.6647963903128,0.0,205.11250863632742,-25.21987527009426,-2496.7402766384453,-2.270600260775251,-1110.2035159196791,-615.7607447880287,0.0,77.14022979851583,-8.95423460316107,0.13501638615665712,0.005121618023682606,21.787249090070873,-360.5929452034047,339.1294541606576,10.693260824759307,-72.24964765122377,-0.04825939639395527,28.11068996761469,-12.055741325087979,-7.0047948354795935,3362.210710407293,15.629717785024894,4.054400283147174,3.71603065615966,358.9114923907182,-91.00046400060819,104.61422120448549,-6.321292493349404,0.04084545250165794,-55.04426471994486,0.5697052173925385,2216.925642953739,763026.1817883849,446316.7837860584,61635.412088900805,0.5697052173925385,-50.94028379652923,-101.89227393745841,23.651239957458966,1963929.2769050598,2.6038166280627593,-0.8105368537886122,451.78724843018244,72.23126998528937,80.81936778513717,-12.455724283119707,-167.41476384558547,14.74641330192074,24.354292221536014
2015-01-30,-38.445497860390475,0.4862634848978792,-0.19237315711077912,634.4952275794456,78.77773522081301,202.15589282956225,-220.4568107791998,127.37133741656446,-20.344892936648158,11.43403883865196,119.81695685370053,118.42474113619578,-94.67536140592273,197.59450469108202,3630.5216331284764,0.0,8.947484198587537,72.48097411607938,312.56374573094814,-78.5155700338778,138.1237108805156,231.3389203020586,-4.514127350669433,138.12371088051566,-34.27439034681505,-8007.915334979749,2.826588429557878,-31.925436657336547,44.18771236684022,38.10725646804886,48.00981029025418,-63.15624270470702,207.98623957871342,25.055565059521815,186.7938298367643,110.24645972590037,488.6377986859437,0.0,205.86747651417934,-24.72965005829027,-2657.327328282109,-2.43968149246275,1056.8769829368744,-430.8764960673293,0.0,-93.2396338516939,0.6245071703364147,0.4782964253526707,-0.20272418141092727,13.810169284406584,-104.59169447559407,29.85052263973921,10.6679612830535,-24.952184659955947,0.7362824011051758,-18.293659208905865,-34.86149904445415,-2.706279506168862,651.5381513998054,160.0178011852948,4.037505499294866,-2.0746056989544996,53.98703070981719,-1.1616608382691993,18.96423372731283,25.74689609622959,0.025678691655873997,-0.26895378603211384,-26.034984027659448,99.67669211675093,357424.2394438386,261888.32953450084,129000.14147670567,-26.034984027659448,1982.9671450196413,-2.875304033865177,80.85560371580792,1280947.2835108638,-1.7371405637614075,0.2709313467877337,43.13631237842037,-0.693922550480238,243.6597041639136,-30.816429779400096,52.356234786868924,1.2469130794422654,61.3867986830752
2015-02-27,26.588697677268602,2.6591874512525213,-10.11833999115864,663.5271449321177,-74.85135849939815,80.26091642864714,203.3576190130558,-220.56184097096138,-355.49762125414964,-46.077842877581,-2.8505034200124917,119.5916532758123,118.20205547809601,-94.49733403631873,5477.706371180381,0.0,3.8975053415049574,58.03194030697257,354.56060012750874,17.08246074954138,213.6047628005499,-401.2530704259206,-3.5767977068840286,213.60476280054988,-1.0767301420838469,-827.0181069616526,1.0700470119018153,-189.22490153218683,50.51927687606752,72.10762570259558,51.06290380237215,10.884132211319708,184.0291389795439,242.23372704425003,-98.05324446381842,-29.786865594268296,23.121333699965934,0.0,178.8329164642121,-27.695453699563714,-2485.81793406438,-2.4383626914759082,-1300.063491528381,3137.048165709503,0.0,-15.890699593197724,-0.5281522891894497,0.03576227671575083,0.31956207586123503,-8.94761345331699,60.984274510627074,-69.48615055845721,-15.48152363014367,-17.770639040027845,0.7123339560791644,-81.15908707330027,31.639421056927176,3.1161488421927928,3243.0384417675978,-0.9390772762498614,-17.14752819573971,-6.120818326907809,-148.3506400314218,111.36355966859992,-28.64869477445302,-24.70655813425678,-0.030036862839316614,2.250964350690822,23.99513924042685,-2420.2438564331696,4828693.784353673,1459794.2917174995,3910251.7772478014,23.99513924042685,-283.02918407312336,137.81439813232782,-19.712850126571652,-408303.20107376575,-1.5251469465936118,-0.6741500609941085,-610.3378902411114,62.14630818366072,-124.1644341866843,32.37363677589428,-354.8951962610192,-31.198022784239384,89.12648982250488
2015-03-31,-12.03707785654035,1.7298900021881451,18.926860531220754,-4018.849081501223,-533.0721024617013,-65.36904929778437,80.68311314796084,203.1568467954963,-150.2246044672101,-51.403516600539824,-147.64880839728986,-2.804843724316651,117.6760202483269,116.3086811899399,5456.0054188860095,0.0,-3.982514184003571,54.75219720503522,327.333015602273,22.15850925042052,195.32798844812984,-358.40061096131757,-2.435392128732988,195.32798844812976,-2.9206270792726157,-1477.4104562481002,3.4064082273562715,-167.06539196221848,56.67562967906677,65.23760774526605,44.126124904045376,12.850793849848026,80.20730522171358,355.5022090577948,-84.76701963052426,-122.65664252265421,11.127116748572293,0.0,176.80811899300267,-49.142239100204534,-2469.1589915173413,-2.3102420863759874,5241.844429160954,-1730.954550121472,0.0,26.638215733373528,90.8226467590602,0.7023898072957842,0.8081512098759133,-76.0766606948846,-495.0219123647971,-27.15551509861689,-0.28032072782667683,38.922309556928894,1.2753288826588212,-40.56048699290477,-16.582944030184876,0.736109482569681,372.3778019337469,-7.982851518031813,-45.61630701217916,-3.505768767506865,-604.8583603560983,-25.57151014629926,-54.15379248733791,-1.1749060764449126,0.0195942089096941,-10.895337805955648,10.116421555048646,-1361.8829171684733,-3257359.1649239957,-1770086.0505398512,4553046.53312099,10.116421555048646,15.227473299306382,-41.09368243976269,-85.48735220914361,-5873380.6728743315,0.5261634386592142,-0.2843005216297456,99.8909694601416,-50.70619933535977,-83.41331850491173,-24.470480147427224,447.4036485605879,7.835411123721087,-1.9775244288500744
2015-04-30,10.180233035541168,11.334013095296056,-3.597039831655754,-2883.1603137896536,375.3053017864227,-543.7882397680773,-68.34836472372801,81.96770103537385,-399.89997765072985,1.9512789975875995,281.36281572297753,-149.17806620835694,-2.8338946135232357,118.89483789469637,5180.732272813846,0.0,-2.1057898606890495,189.37936328166762,262.4541554725939,-20.650438586269075,208.30547576200195,-405.6359112043286,-0.052908100305224574,208.3054757620018,-6.394933741645423,-1071.6622834773764,1.4998142456846888,-193.92202565243235,61.290614270953434,-125.3522929601279,65.02830087129635,-30.0603278225421,523.95060339441,-113.95485898119813,-177.72984523483728,-1892.2019106019984,605.7484010461361,0.0,3.5028647525825622,-103.9054692705552,-2352.1232629012848,7.361498671162204,2959.0568596109215,7.722022081158229,0.0,-6.965897880224219,9.654241194337374,0.13765912013915127,-1.0873145930143229,48.4036217800558,-114.35375304695572,84.72443709649497,59.63733095631295,11.878138543952446,-0.5671134668359481,151.86067810239092,14.313620755578086,29.276738664204387,-1129.399626746742,15.615941454169457,64.08864050625323,13.525775542011388,84.59176105486404,-56.03316094465572,-49.48752259518005,55.78285631748931,0.07609706912975622,34.755546878480516,-727.066958501998,677.6111543564552,1862392.0575315654,1362665.1167846024,1099837.0500790477,-727.066958501998,160.0628408694738,-57.67434635508653,446.649189038651,10974356.210658967,17.40649035452177,3.7921795214220637,75.67922413239557,-317.2274759054285,598.2558345198106,86.60491227427974,693.9600374870649,22.77875890727364,-64.79090078174164
2015-05-29,-0.11168575737809489,0.5657510053075406,1.8730299191847362,-2672.1768487621557,-158.9239992571522,373.3768170944895,-542.0291222954344,-68.72243435153013,-191.36130625853627,-31.758892764655222,-52.88956076082912,279.8163190366838,-148.35811640629757,-2.8183182530938806,2897.5304759480146,0.0,-4.309275468624731,205.18694936197048,113.36783945221201,-54.83962724019464,96.17792831254394,-612.4941823837711,3.0344541322303726,96.17792831254391,-32.32470708584536,3292.4018978174972,1.7524698243679528,-32.03222942766634,28.50685548603819,-73.6876190880733,60.46978444943833,-66.02547309550782,937.3488152220564,-639.4616091052618,-385.4565415890064,-1812.7312209510487,805.0176648410433,0.0,42.280886574278135,-102.35729805701023,-2285.382477345672,7.65146470311427,4479.518805354245,-68.01416805439749,0.0,31.727296133241197,4.680792394115599,-0.11752989958086957,-0.029495747158406194,-25.95281175632499,-62.87582959298766,-150.0384603391676,-4.720425636037987,36.30531531955876,-0.42293376873565186,226.51648259658214,-11.998886937917518,4.4415919226610185,-6888.212325960332,-13.359376971595704,-67.40126795232186,4.409299556834199,1398.393924270811,8.979486438809545,85.38769166188763,87.26388946283447,-0.03608659254984348,27.34020303391503,-206.74492776040742,-3560.244683442665,-2910121.356714219,1579781.2780750394,-4560227.788817421,-206.74492776040742,437.3581074449729,-27.933760241603977,-24.652413025857754,-15566537.627316177,4.293988432832691,1.856477851773029,-1008.8267241295825,-53.626967375993445,-16.820466323472033,-3.8614209106226554,564.7281952178432,36.46571375000187,-69.9359130617807
2015-06-30,-1.5004400994403488,8.322260162227265,4.311284738078316,-2709.248268752395,140.34584208349017,-161.13488551958662,375.683640288893,-542.4685441985359,366.1023723168758,-24.323176200489804,27.742035507731643,-53.11605844594605,281.0146225886143,-148.99345482565573,3146.590030450181,0.0,-4.269201243956558,118.33322209482775,103.98071698600675,-37.956026038866824,88.70066145714122,-866.8286863580308,3.2544601364803447,88.70066145714128,-33.76172877738338,2772.3912516380988,5.393838242024354,-20.753337375230508,21.100702664257405,123.92941793993077,71.15419995380871,-46.94657744727607,399.8597342690803,-731.2164071898053,-272.74011809824407,-1576.6628059957327,897.0726802549698,0.0,227.45818772033235,-119.03123044198946,-2265.6740615593353,0.49698009544956256,279.0422337341911,-448.7795514385948,0.0,-31.895661218118477,-9.748186508679282,0.1500260130300468,0.04721993919879386,20.10954616703657,36.64930089551058,162.55321777857034,30.824908149442138,-21.623660779318698,0.3548246186013001,61.65349184654224,6.5031244481900785,-13.457113605439218,2160.9097424408974,-8.326627519933623,-44.319819833564566,5.271266332058559,922.181459620504,31.81501840035571,8.293785452153998,-4.072984946960791,0.017185833476588197,-0.8926308146659494,-47.308994450179455,-1996.9609881463916,333653.9705359638,-200026.26141920686,-128148.58538149297,-47.308994450179455,-186.2155115801312,32.9968220011242,198.25070587599635,-689623.2576857209,-10.929457411269887,-1.077838478904674,-89.0837727044127,28.445761392813665,69.72416869511198,-4.165975178054396,-589.4210792525184,-48.81621375082466,195.64017097707983
2015-07-31,-11.450365338943044,0.5550018978035827,-4.918950124249537,-2761.699452403421,13.69597310546638,140.44247217938963,-160.74272272160047,376.0794610493155,-29.802413105914265,37.74480148997203,63.67908300251196,27.731188104874633,-53.095289555935125,280.90474316685817,3224.2459988953824,0.0,-4.274747304435579,135.50548544857386,-17.534844509252608,107.00653909587905,12.574190512439298,-1157.9393560215565,4.896044630265234,12.574190512439362,-33.08408437297909,3074.1093448498505,5.408169004810496,-15.548542550711524,23.380403592609028,294.3415036683229,356.99613813182435,98.0949027926378,361.5162339570585,-803.2925329914101,-271.3319322569452,1125.3764194104406,1044.9869290818451,0.0,396.46310407188656,-135.00027025126843,-3151.399382458282,0.016659153812462156,2242.7537487698037,1622.3916615565922,0.0,-2.4131281107714244,4.00087125630904,-0.2028062444362746,0.017603272875468548,-1.8439612409192705,-316.1360238320617,426.69695598392855,-8.011789861909563,-69.27005201911265,-0.5679226122199931,23.14932563142702,41.274942697790834,74.12904758053558,-509.4059990247897,78.11853533303015,4.251776174938186,75.05215602732856,23.473152204445796,96.2096631475165,53.88829867830748,-62.9774343752425,0.04871856774787364,4.677308592996383,45.17061438968122,1240.3825870426308,261350.2034290135,149278.9025375247,-6306426.629950419,45.17061438968122,-140.2703239684662,90.98706570181002,336.93485371516556,46501662.06658882,43.16992696115277,1.4902260565401804,140.511868907397,3337.0982908501555,146.06791934862895,-1.076065589169957,-1528.816562104858,-20.676190080322726,-2.3944266749257963
2015-08-31,-23.125465230470546,0.7020490215124789,4.874085450462696,-3041.622843336173,-17.639430705636197,14.482482768913634,139.84754623358097,-160.2453241719939,-28.161670195508037,3.539895341765821,-72.62773054225387,63.63112753140789,27.710304289858136,-53.05530453253329,4129.89710356875,0.0,0.11366616925161788,124.55756385297158,15.741975931247199,119.41013677040729,25.986413751138688,-323.3141505129475,3.7823813233202537,25.986413751138677,-21.309591039650496,-160.35248836363536,5.7654128613245845,59.71867038172734,32.1905094452795,282.2282476561461,352.3910854617546,116.44383409814367,-172.1108181911408,-620.0737593979226,108.09500474285393,1141.2563711520381,1112.252857045577,0.0,378.25106813268695,-69.0586653421309,-3091.7534265532195,0.34654316370895766,2209.15480014855,-940.5926942474202,0.0,-35.98221431094703,19.066597652539713,-0.32211556460474,-0.001352803175885292,-3.550061333623489,155.2742389894247,120.48883056516115,-6.062960146698572,-1.8387470231511998,-0.9135257910952059,-46.23479995653088,-17.86239270497424,-13.031034058312912,1427.8912149252428,2.426410082286381,-21.08884767256177,-6.17471428983049,-347.63831728733203,79.67033090702216,-12.32461255588089,7.38590815248185,0.006666353580525586,-8.156518791366807,58.59671164523792,0.0,3490513.879652381,-271194.7144424021,3662420.2873001695,58.59671164523792,-274.5847899912801,112.32152673706105,-5.9182657224554305,13694572.585491657,-6.286198543682332,0.0426843913282724,712.8345280126623,-82.91139732349347,86.99218172886026,-13.56661116104442,25.563985249863435,1.3503639922869297,-1.2325184870640555
2015-09-30,-14.088012173801085,0.9326146041352847,-19.816474070430157,-2059.460394337805,-161.21650868692467,-16.13649264206321,14.35496174894605,138.54375545207662,-497.18169286672276,44.95492761954137,71.61021698849281,-72.24573851549788,63.29645394063183,27.564559472848458,4540.766971309516,0.0,-0.07859945875295393,117.33259547297753,21.01863021076156,93.81467501770835,64.22386799239653,-290.7431426862547,9.13001919732374,64.22386799239645,-18.341253259251168,-679.62528734166,1.0112193350707115,61.475667233719875,40.51018463458663,268.5403945060553,340.8246755291752,94.24610572697107,-100.69289773564705,-549.1698256120823,9.068863235974913,1009.1531081227855,1042.217463390346,0.0,361.02750952993244,-24.75657556539091,-3088.6164873820435,0.09285932141816038,80.9699854673637,-289.8718488828158,0.0,10.176741082639438,0.28220496822137875,-0.12842357037505892,1.1600978572034557,-24.775312318811302,-239.01155898900038,-220.12195316701127,-0.11488495228309148,18.235622336093684,0.4142005479916502,-19.812562160370362,3.07085748053089,-4.091364642559995,-485.13388846968337,10.971448009384204,-18.55116863600847,-3.0443820370072103,-370.2553143996083,-27.42739441126332,-51.027590951785896,-7.934151144727817,0.03433798672010813,-7.055187291766174,37.98142260242446,0.0,-1120875.8549435139,-1074514.2145638168,-14928.167648807168,37.98142260242446,239.51849384878324,-32.89769590110336,-96.67551996485474,-701962.3939625025,-0.9602607693973653,-0.2197958069668573,-415.19894714786096,38.39583282012882,43.79427498546545,-3.5242261322964623,-710.8622230310991,-159.86131704767644,-73.85587358875534
2015-10-30,13.40220752526651,2.4450840189527434,-9.865322841330013,530.2682351894495,-326.0680000822146,-158.1086732983736,-13.640829864691037,14.642854783063289,-698.0161437529594,42.82305872304071,-288.918792576224,70.87262293288802,-71.50159850988423,62.644492668471806,4652.002728882553,0.0,-0.03294010354235086,90.32883373686198,-3.73576692002811,25.236857225766748,5.634949857666867,-717.1241002369914,9.468071764749807,5.6349498576668005,-17.279014304637805,-540.218027758089,0.6071046796030812,40.30648166777023,34.878328314486886,89.81419714649726,40.053067404379846,25.688481641902406,-113.30639818921422,98.03313903391354,8.235740822003446,-240.42921240720037,-106.12971225620063,0.0,178.13218918296664,-16.55706606977074,-2331.140271043648,0.09827065975739849,-2367.0659297909597,19.622600614809016,0.0,-21.857245938406464,-33.426960267236325,0.2843213003821816,-0.9269748796726676,-48.263575563520135,-149.91770154224173,-315.22281664806087,-21.142313568929467,-44.16907739522344,-0.405854402077775,-44.273072887651324,-22.705996690943834,-83.91763323280391,370.1084036728662,-255.37777744209728,-7.64769092223429,-90.78803327976125,-321.31200261553386,46.2800108138631,-76.61841093229145,14.09144694559809,-0.008286678107249923,-11.083256847033283,-34.7747114000465,0.0,-1549430.7795113325,-1202593.7394788563,-247797.7466572076,-34.7747114000465,-1659.377298258383,44.80306678161787,-860.1968471640134,-57028503.70374036,-49.78304648011802,-0.2622707389898551,-329.0653491701605,-3188.0951317841646,-1147.4412594817593,-45.261866357135204,810.3398273494997,-1.120627523402561,43.756981433678675
2015-11-30,-7.410957307057828,1.1633779105537836,23.53540688188672,723.3343852251305,-194.3329112974133,-321.4576708766123,-155.59917151028068,-12.289738080063298,-481.17374367907576,-48.22561275612124,-143.6615832690723,-287.04115776216815,70.41203363374389,-71.03692160387304,3836.206134863195,0.0,6.0065188771677915,85.55158097470614,32.014702673558176,-16.793341974747385,31.232559140784478,-368.08240089776655,8.813958821521068,31.23255914078436,-26.662741027859585,-382.04648364067845,0.4440820415911432,50.71762550136792,46.84019474823858,42.09194592799479,37.517631850589254,-11.200807000515864,-106.03957310548996,187.9154094084856,98.53400062567852,-247.06944901987572,43916.034278718595,0.0,148.62753155979485,-32.17811291005123,-2317.7538870840153,-0.44713079862007166,-2980.8953038002796,-416.8356940839749,0.0,50.978655060117234,-5.50730438193284,-0.04294476075650877,1.4491543649820675,-30.138104115769238,-28.512770168059205,-338.59761174027653,6.085507620636577,39.0883801887735,0.6317685374593827,391.11268916580275,1.6881737957155565,-8.08753077040572,-10933.67803882592,0.8204605379397663,-72.21563266091408,-4.106465110864434,2459.6362775206508,-145.28613199967322,124.85147317815336,-49.211257609138215,-0.040290880274100216,-7.302678189864082,305.47951161929007,0.0,-1424069.4945715964,707527.0844399035,-2427978.7221484184,305.47951161929007,-71.95060327784267,-161.2805472146024,34.84718635366632,-12392274.64867872,-4.760985635069684,-0.03567658497089354,248.67930940121187,46.77072238853066,-145.28086019699052,-13.633356201870356,-287.6409574597699,-41.47297297196761,-49.39835367234639
2015-12-31,-14.466424538483436,2.8250760159414754,1.7655838061497393,-451.3141158503523,196.36408658163046,-196.94886431562293,-326.31193501014377,-157.81211599940139,-436.22634668060164,37.05010731491057,345.70431761320503,-144.4123163163337,-288.5411501620334,70.77998614666254,3776.254633105882,0.0,2.390468270006425,87.65990332125075,139.28115737840074,13.127943536832893,124.52946342053863,-374.6362501723389,3.782794122662136,124.52946342053858,8.850841816098075,-1569.5890398329634,-0.7505703521813918,81.43818414417008,59.49877816696557,32.009517212787095,34.3053197578223,11.708995571673505,11.974924082511931,224.02730151819588,-11.774263941125952,-333.49286612531034,44256.48901666785,0.0,134.363455780886,-74.77989156869106,-1530.1558838816436,-0.5277070655589435,-1396.035323185883,-367.77952910599925,0.0,-7.480166052653459,-28.4576314926677,0.1806491775350132,-1.7469064676278188,24.076527971032192,-137.9126617779475,-571.485807461374,2.629720553098764,40.33399239561891,-0.40297118861880654,350.481242767969,-12.093657952523586,-1.2543461414263604,-2617.3284411972527,16.60449959524297,7.854101456229159,-3.802943658083862,2785.367010440099,6.267293853244155,49.99362526549521,-1.2621905181264879,-0.03594992077460146,11.131400012293852,100.69409890025202,0.0,5829926.510719836,-9548290.17751816,-5915170.577447958,100.69409890025202,0.0003847905393286055,-15.983856712407942,-129.12838185520826,-295452.2621926069,0.09468346868750288,0.3285988571141303,439.10591487068996,-33.452147091489906,-1.5683648310048284,9.16202690540058,1592.283381960595,50.287927102437735,144.17023913343672
2016-01-29,-41.0854526731087,0.9054146903803842,-6.92692442150993,-345.29544590978117,-104.45508913396434,196.8587793459758,-197.3265890966249,-325.69048331338524,-322.7545135855331,10.297338474676913,25.801840641829617,344.8800743713701,-144.06800220251733,-287.85319782561373,3978.8728879807204,0.0,5.779887602447754,58.57185358975104,269.26834822132076,-135.83437495422126,71.97685697007259,855.6250214789513,34.595970773318534,71.97685697007248,-31.1696827046896,-8431.71459170201,-1.9752215077604822,105.51871105619017,61.120679408494425,-227.4865733779537,20.70901668235234,-128.25244292478467,120.83382996984935,252.3530827272143,-7.1770325895012945,-176.77115872741106,44532.19174272247,0.0,114.45284799861507,-68.57579948159795,-2100.652642514487,-1.0483586807501926,672.5068173798634,-350.6480593317342,3.157688313996467,-9.297317582247473,-10.11667939958977,-0.03807490094118293,0.14209413773234453,-11.04239172947291,-261.4111329964471,447.73008987660387,-25.452120458759225,24.51910206734624,1.006379342293064,-54.195824597260525,-90.64749282426357,-20.520533255155144,3408.2487687121793,160.69530874842866,6.291622552121169,-3.281939484759249,-3.0230073616512527,-267.2477507061426,13.331186163530788,29.235041198895424,0.33286366949542656,16.295126340068634,-11.184958329890378,8298.290852956501,-268607.45894411206,-262550.5840229392,90903.29910595715,-11.184958329890378,1419.2932341108346,-281.83113144718664,-69.40701118228037,-1440017.1472705007,-11.589551949857935,0.7991198892212239,258.0309350158759,1.5812826943699747,259.8996361914063,-52.153941018154,-117.02455461194387,-11.280222290198136,198.82583125232918
2016-02-29,-3.9232745854234325,39.325493078271954,-18.69425544818931,-578.02780277345,-212.8403552508257,-102.51522992293516,194.05188136264192,-196.0393723098537,-725.4191333712872,109.47962446832067,-100.58593190490393,25.605949520151956,342.26169742878267,-142.9742181217197,5269.293480655696,0.0,33.322144044819055,50.83074270163809,329.6860497413485,-104.8270385779173,132.6942977187336,355.16924449400017,33.096190839006624,132.69429771873354,-5.248246950312385,-8267.0600606476,29.5886864595344,110.7663405332619,70.64150088861305,-201.39124694563714,24.80293378277975,-105.20621266217262,84.6577238186333,166.48602592201294,0.0,-250.61933919526533,28621.74990559013,0.0,108.5691666481951,-49.8748791568157,-2149.646234973332,-1.1793025967624668,1808.7627534782755,2075.3963025554663,-0.01185594955055258,0.21706844670200098,1.4241970072941967,-0.39579035794291073,0.9589610175017469,-35.07841184247991,-450.15194037679487,-214.51290728474942,-10.232746784231438,46.934480964221166,0.023669767750698623,-55.75386122201871,19.664307111457504,2.1235652590576777,4086.2357390295765,9.27093485960203,-3.747161872383458,-0.3349447213537502,506.94770819830956,-4.919239107674457,-3.6110712754932592,-28.03240043015557,-0.03125192056908355,-1.0627638936961148,69.72967421744386,-1768.4803253382352,6346580.740270108,17875773.182908982,9874051.377161078,69.72967421744386,12.705712767088784,-21.133861604218055,-11.540637871108316,-201564804.69030035,0.4631184284950347,-1.4842040002554668,-868.2511151832978,-22.162832461064227,223.50655556649602,13.487602285177672,-66.47061000617249,-5.284006777593454,393.1311400337156
