date,excess_log_return,RF,coskew,rev3,rev4,chmom,indmom,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,lgr,grnoa,pctacc,chcshoq,chtx,chinvest,egr,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsaleinv,roeq,rsup,chfeps,chnanalyst,illiq,turn,log_Mkt-RF,baspread,beta,idiovol,log_Mkt-RF^2,size,rev1,rev2,mom,mom1m,max,log_Mkt-RF_lag1,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashdebt,cashpr,chatoia,chinv,depr,ep,gma,lev,quick,pchquick,sp,acc,stdacc,stdcf,cfp,agr,chcapx,oa,ol,noa,chatq,cfpq,ibq_adj,invest,currat,dy,operprof,pchsale_pchxsga,saleinv,rd_sale,roaq,roavol,salecash,salerec,chsaleq,tang,O-score,sue,sfe,disp
2013-11-29,26.580143270009927,0.0,-131.04341251023646,696.761178820947,-53.146817223870684,-1725.2741528438082,1.3766781746536956,-267.36301172749387,534.8584114884244,-117.48432627829376,-14.05945164308237,161.78933306999716,-177.41941391984818,-3.887612404472723,0.0,-165.95929465807504,282.7601191082482,-86.7194309796018,116.93796935559575,24.163449437877837,237.00986308025534,311.6707872410784,1363.3648230415292,215.86782827802682,337.6620452415677,-1543.5851972718121,425.04682552671306,-77.44202778273373,904.634457960407,2.864254552365537,-168.59685707152107,9.145774762047154,-0.5360680136774008,0.21984947745191785,63.472004962546634,785.4655651063083,-998.8422918771025,-612.3678887815013,434.40064608892885,41.72850987588686,625.7501399040256,-81.20288095808428,0.12438940399519072,3540.417356026541,-161.21317054535393,12.541215609295477,9.238488078516248,75.56457156821153,0.0,-392.5703996147879,-17.98479927664473,-4.5735606301313965,18.07596410639242,5.491433106178647,-435.0001699759805,-140.5572026868831,1.54014683640861,-397.3784915455799,-114.51395271379198,39.792995432875614,18481.12715145317,74.397239233552,-267.1149663311968,0.0,226323.23333761469,15885.829304065555,236449.8084148094,-267.1149663311965,74.397239233552,0.0,-23.328414879526058,8.086069254932227,3.8949515718900187,-12.861484119930765,-510.94296039553143,6579.346154851257,-4.119934958026533,3.4089276798727894,-2.9974014597574694,0.0,707.9053309851442,-740.0881740158336,14.50300820154007,-5574.95155465569,0.5502505480175395,-2.431425923274489,-33.03158123861681
2013-12-31,20.1941732437221,0.0,-133.8903572552806,-309.1507444517912,700.1974285499751,-289.0144012858824,18.000087782484936,362.1967648761523,-268.89667807117553,537.9265035892531,-134.48407133166245,120.79329991695919,-102.97682969995797,12.790042928942027,0.0,-82.41622522365746,1026.971708016065,193.51232091916435,44.55953436426774,-30.95022599342923,202.51392783017388,170.8902638831328,284.5820339503084,154.5459242323054,340.35183608608236,-1659.0956796069543,1503.7010123356672,-1.6785685662827798,-1358.526024859024,-7.078247549699785,432.6226749430947,0.15142217118659573,0.17661809526935457,-0.5106290878708271,55.822509556572186,-102.59473105909893,793.4781557635522,-403.23704944484825,-334.2336871243085,28.720644005911026,40.659773156141455,-24.564453728267836,0.07666898988657733,2537.138591326595,0.895811532091102,32.40231082814569,8.45484500799148,2.0881686206721497,0.0,-4.359014539127429,-8.421382874713377,-7.772678185188397,-15.134147385826637,15.367995161063845,-256.39661704597347,484.2477265149355,321.4012127776537,-7.5817826212296495,-19.727346267006226,35.36571930152604,14129.351599404588,27.033651131001932,12.834609050540415,0.0,147801.72974212095,21513.06634617597,115624.84612962417,12.834609050540365,27.033651131001932,0.0,-5.99322409559835,489.90900651267657,6.100835848952748,-24.125435367586476,-27.963656391717848,13583.314855760778,9.581930241627546,-4.441074007728787,1.1397884186523584,0.0,513.6591615923826,-26.822030637254272,67.30138418300521,-304.26666182709596,-2.6088761992940115,32.171093446902944,964.3597379107744
2014-01-31,-28.406550205682407,0.0,87.68514592489663,491.81127498459614,-308.27537509865397,-614.5320650587873,11.2667915717592,403.1285226795979,364.30944108809894,-270.4651393892294,-154.11886856400136,63.34254479536278,-102.3989279200764,15.67922678230012,0.0,-87.5880494596352,1050.850076301783,230.64648548828805,-32.39345551411137,-37.39597855230147,144.392444507557,25.57761946673043,266.4023665254844,184.2626273699314,265.7628740337572,-983.8614256178475,1521.3138009533388,1.2635004952097455,-642.3026854689615,-2.1365717930231654,-338.45713643630006,6.852949595893847,0.1389766292097505,-0.126940483668042,57.08897980117217,-16.718269860929695,-103.90622907810723,439.08939168116785,630.6573995070178,41.24222565403852,-97.38456128463105,40.494676941310445,0.67152566859866,-36.473865865809785,62.361255690387225,21.351409601613568,1.1964536460175808,9.519569423703047,0.0,-78.76566939861661,-9.259310570933756,4.444049165000251,-0.3106903742017977,-13.270316134678978,71.18578301165508,362.5881063699453,66.47359208057063,43.01206307713801,19.38335119837342,18.776714437471355,7197.507914241753,-12.335469173476383,-1.9860542535919024,29259.40853019534,125656.28589144349,114883.86599841155,7982.119476657361,-1.9860542535918029,-12.335469173476383,0.0,-11.73419921683573,399.7794966297806,0.6103282207859664,59.25907216260339,-59.84923305131106,4818.56344664155,2.1460394652107624,-4.696482456913543,2.5342051548873314,0.0,-581.4251242250284,-181.05481551266973,31.39633356171089,-150.8277828167411,-0.9973846938349786,-151.25426850858153,-257.40780906622354
2014-02-28,31.38905957206015,0.0,77.50568302167903,385.30982849050133,495.13707807520973,-26.658562754494767,-66.02300870810518,308.66270577359643,410.11275815325746,370.62113271667397,-7.153967078243541,121.89969197705172,-101.44606462194066,8.357232774112587,0.0,-76.78620181225362,991.228554760361,-20.29228051919541,236.2206320647532,7.611812613279984,260.0697704154634,-27.54303652480144,402.78232847511083,201.50739486622592,306.1044474636062,-952.1089950414381,722.0218048027259,-0.696176400911257,2218.10810387896,-44.03859181717595,-32.7476283642884,2.339721948840179,-0.12683575611880116,0.27841020097477065,170.55525776137802,-42.24401950501533,-15.408435264478271,-983.1800160696816,-893.3121612619088,9.29917009391238,-25.867013143045597,12.522153082442856,0.1936885346125773,846.1539993998485,-75.60441899256239,-6.731217390399024,1.4058562880981427,-4.073358131734835,0.0,34.46588243329282,-13.618692899221971,33.042820549831504,5.741771467761481,29.725269971592525,205.62349745238953,26.17695223269402,-194.41459923677087,300.50942652403864,3.347597339901597,20.407166006134048,8085.579471497098,-12.946175902311325,5.302988546596097,1214.855393064765,414983.44525812194,228786.9649167452,190119.9117515441,5.30298854659614,-12.946175902311325,0.0,5.57439763385597,29.046914824968553,1.6678746899098797,29.469249761430774,96.43550648800102,-4839.701896131504,-8.292073500713471,0.07323891957776141,3.713383424287912,0.0,543.033044806627,91.77590722027759,86.62001204489025,619.6379776327813,0.19507772354704372,6.374892383229277,389.2712094766641
2014-03-31,14.777211726964966,0.0,33.601521578035914,362.1991152047575,382.90637379364415,0.5951670504642692,68.47564191275384,275.97696646775023,306.92533133251953,407.80435026773307,161.33222347804355,120.19093629921167,-98.19653594213545,14.8554812544598,0.0,-55.8479104169678,547.6161296166099,132.72821371554878,263.22501048913097,-5.699023890198972,-414.0083840691322,-2.068471750281897,-241.88450517339885,26.352291820059524,317.680434678346,58.84950028147238,-1824.696807446134,-0.28481431132010426,-415.768001458041,57.11656440015936,121.10155541426627,-10.769982392098768,0.12241719249890082,0.6647088141681415,-56.37139575532274,-734.0212261808055,-51.968840545643786,483.34639103990503,81.14616592173422,-66.58163807225947,-613.7774911795191,40.463239799089024,0.2308158655279376,-1728.4337798980632,-167.24773565075702,18.896147013263885,4.239003197627234,-70.11902457700302,0.0,-142.88874156701817,99.7918185693648,-4.232384002491017,-32.90192972654596,-51.32073137116254,-454.9544655417358,-276.81330788685955,-84.50970518141696,-572.7176337949759,-103.57631253884807,-25.28809907861728,-9954.906106632901,60.20477283273823,46.582185805117376,-10201.141483819683,193470.5681718178,466359.1350515913,374779.1223290898,46.58218580511735,60.20477283273823,0.0,29.415395118502033,39.11958611098453,0.11884814097172125,-320.60036992233347,-459.7567338928614,-3210.966655400698,17.83521877047839,-31.717024890817996,-0.7218328802988196,0.0,250.98777634091675,-318.1068814864039,-22.530021278362256,-4914.656683827816,0.04141990075392776,-20.685246444877958,686.0632227994956
2014-04-30,-12.3463378297731,0.0,52.42835625093028,321.85882453181506,365.6446100975022,267.22552480071005,117.73306659783147,-338.34220099264,277.70377228513,308.8457830804668,96.97549120090166,129.6323385634328,-102.47745832286554,-2.6116873215153333,-6085.1839575017575,-210.0142573980084,-220.00866801699678,195.92058156670637,375.1549603870782,-26.601535083683615,0.0,-300.6113547116353,-221.73288333713194,97.16981915967835,276.99603997060404,1447.2520590911151,-813.0565053583982,2.199467680557468,18.224220854555824,-29.636582015442315,-89.22486637565146,0.8278531411888252,-0.047465754683692296,-1.4745897883946812,62.311579445949974,883.9009949901233,-731.6826775381853,83.94203286812308,-162.71775409160966,35.00395868380883,791.7012188362951,61.084851495184466,1.3445132856505704,-2619.235240478354,-125.89080395281599,31.29514000690483,-5.1763876832602875,49.07323624786187,0.0,-2.386585457966902,2.824076869564337,6.572429104711205,24.537171984983274,9.511331018551346,-36.73094134649091,546.6888078812663,3.821864545811305,-42.56889522419624,-42.45143562033974,-69.0061150019967,-16536.767000722582,80.81390956842574,9.586885726283185,-9546.483316650087,259040.70306359231,137568.77879378572,275207.01350996643,9.586885726283157,80.81390956842574,0.0,4.477060208622163,495.8315999723891,0.26692601286281104,3.5556321951885153,-168.82851589925218,-442150.8394029783,-6.73360962535736,15.97402033067165,1.0535779421476548,0.0,-1741.577384419401,-39.79579292111987,80.76564100445921,37091.85202191015,3.7551279445830232,-33.137595159183235,745.2439853836468
2014-05-30,-12.372492716873932,0.0,-69.69963702735743,-412.94215936943635,322.78603668752396,896.9301986024187,28.161614657468782,456.8047469507381,-339.33900936255344,278.5219304804666,434.20206927001726,208.3004665915893,38.227210841891164,11.512093638228023,-7721.530001318039,5.786942430642782,-222.3782661137174,286.8228544799134,172.85287413049357,6.105762868389597,0.0,-773.5857897364172,126.94847247227312,124.52735170557474,356.71738912313197,1896.9600494456201,-586.1771956841212,-0.4822877702608208,123.15864949478691,-4.475280803084579,240.28079967744793,-1.170598859494362,-0.11579395182946683,-0.010681723091521891,29.523139703935158,-274.9104301267293,889.6694358238473,-36.4034869174352,-468.885107323561,-11.051086237025402,-412.3386836755518,30.925109694803268,0.48549480504255005,-1648.9287642183535,30.030124458123282,16.57517079798197,-7.955917376596446,84.58188212661094,0.0,260.41465209053445,-3.723025630826953,6.189643544279761,11.575087060207721,3.507406578598875,51.269630134372164,3687.365417522469,491.07734075814034,181.60500328001672,304.0244747267303,46.28884991654445,22794.19293033937,-193.53370202974895,206.90734619906073,-6249.971650453158,385475.8992437832,96225.78217598423,251530.50850530528,206.9073461990606,-193.53370202974895,0.0,-37.609008233477866,3421.0385832327847,-20.916976968336023,18.299943373707514,304.86857248683555,3107.1896760594536,1.0454724946974778,18.188660694646018,-69.37271408478139,0.0,-646.0780782385045,413.95696704210604,61.281923930729135,-4083.4450417459975,-0.6254316453808904,9.977370372059475,125.91815284728045
2014-06-30,24.476420897036732,0.0,-313.61693474113144,473.76243766922823,-412.2495956060884,1091.6594225974175,-63.54803606865716,43.01978243938198,455.6986832057251,-338.5173660279998,909.6976914557979,722.6056918945862,44.64289424629589,15.103329818720104,0.0,-52.27542545510789,644.4189957534705,189.213892320946,469.36674899241433,53.269746639865915,-113.25462817573245,-765.2562930868351,479.2723296025634,583.9547178563605,121.7343988883726,2080.1766531440794,4039.1650747442536,-1.3220987418539814,-131.15350861404113,16.108670630155146,-293.06965815207946,27.538941524824963,-0.3570563657952448,0.2977934120390715,-24.33515978095602,-348.806817062668,-278.22665014003513,-10.407318839884283,241.545111715734,-11.99896469235182,-62.19189999275964,8.96153253511784,0.27625801568880903,4669.374866060758,-131.54990627524057,-45.401857658119184,-14.952564174895379,-61.492850594915126,0.0,-109.55823965801054,41.340413519288845,16.35309519896839,-59.59713114667696,-22.065679899581028,82.26786747692768,-150.3532888933296,-323.67641477626574,-275.1934640782674,177.5882444080537,-26.241135441519873,-10507.656039357302,-345.2995728697843,161.52212181318157,-259.3894814733603,818615.6192104444,-237846.45672966912,407072.7000375129,161.5221218131815,-345.2995728697843,0.0,78.76988798926209,-365.3320170225561,-3.9495864638612694,1106.639873319443,6.948383789447092,2125.728355467232,-17.19046900141923,-19.051753086289864,0.7516639109913399,0.0,-254.6291475504804,103.803114887676,-99.54662368641584,-38040.01443722467,-1.2808665783769029,86.83166811887128,-1257.3041529022298
2014-07-31,-41.463507494877355,0.0,428.38070964125995,197.56650101051906,471.29901953168707,692.4820046858705,6.509539750849338,-19.018166492753966,42.90802534089211,454.51486590742786,889.3511003953272,741.4403004023012,29.54366272889586,14.73580633642882,0.0,-44.616644797093,650.6789270811436,187.16060191562173,494.05694376939294,35.44384049309738,-323.6658256439725,-841.874476575268,391.91270952261874,584.6360690755922,158.2376076172774,1724.7749692884004,3135.0812699852845,-0.3148332470752324,655.8922753014795,3.859829672866292,60.77382761862532,-26.368735765971223,0.630328733193835,0.17863055824865687,-26.04586149343959,-5.934503847172522,-349.30433508696956,-181.40679597175313,-135.388862126819,-49.757024533618505,222.97560070011548,-91.30308626197802,-2.0409544950974348,-13.66510937365274,-30.670208051305053,0.20600481858718922,1.9528433188566936,1.9640125475104924,0.0,-34.6562377817971,14.13207299705553,-1.7331563644554535,-0.3082620248292187,-1.034763594168453,-45.20718700119323,-112.56801838002502,0.16263242441556258,-123.8829856578659,-3.986129582412026,-24.993952447274523,-10252.231204044307,16.857077424458154,2.952703243876897,-371.7549683131747,-9147.711640179157,-6965.960828503594,-3264.259965028614,2.952703243876897,16.857077424458154,0.0,13.938332090416992,-160.47715719213738,0.6679223356629045,1.5684217294199243,-77.99927129658022,-1189.3901340815937,3.729228016723738,0.3088997595845626,0.2053483522956583,0.0,-329.5271872689773,-83.20874437532808,-4.1065466010331875,-80.19431229183829,0.40333446190571953,5.413777917329014,-723.6312122821907
2014-08-29,26.585943318627333,0.0,-987.3548978195083,-154.3907469892031,200.11383032920276,-596.2884246779981,-157.13491213280858,204.86065334673893,-19.10702828678418,43.10851176062867,733.5013079794877,726.0608317549368,31.25482172585902,1.631886163420123,0.0,-162.82343136084586,777.7259579928201,185.42723966498806,323.5913208316175,36.32416081959791,501.7635802398567,72.42484872082687,1235.9951915519089,709.3763480328699,210.4584290406965,841.2432858260212,2992.5181524982636,0.6369338164541225,-218.77766133912883,-33.50299248216834,36.16593923634878,-24.031494804488716,-0.5847947299498344,-0.17172221626413936,46.724920298878715,481.44675857807147,-6.260432893130854,669.2805843047022,-792.3199242340654,19.35812108138134,54.94932417294825,43.2936003836312,-0.4472463404433848,1102.8670487928648,213.52309955750388,-21.888934711903744,-0.1317719691935224,-40.10562604543645,0.0,342.6455658632004,-31.53651220882189,1.679263688939045,35.73906939615688,56.56719253447636,240.50505730815075,-376.5941691006483,15.893318710362138,338.69298479838926,-0.8818015589807402,-761.218456490043,-356122.58784408943,15.92581150849388,-61.18591363905091,987.0444585163832,607120.0952200778,356636.27881690115,442148.1444251649,-61.18591363905102,15.92581150849388,0.0,15.371635641256873,-264.9796853204243,8.658525866722911,195.1321746174424,631.1285605945593,1914.0147233975295,0.05786905892239247,24.191096757981285,-12.573131012005234,0.0,940.6920183928305,707.749840428148,22.45979252026609,9253.560578673932,0.440821298643328,-3.893913061761296,321.8159854706248
2014-09-30,-43.38262553764971,0.0,-542.8190355377774,-154.00700528816583,-152.79124818805553,-2492.007182305969,65.23842036921003,256.7185756206043,203.16811824084067,-18.949168221337448,469.2656399025421,397.7436638847104,-454.0642566800096,-17.069506317724052,-2796.7234053835223,-84.2363541370544,395.1690755183184,79.4032229495963,-12.271564038959607,13.163068354765663,72.81052529472404,541.2180424940489,626.0495563240544,427.4416712265454,151.45415905701165,433.86517061362076,-249.80849275939804,-1.0775455094720574,-1414.2609970298145,44.82911827051787,-35.92932491559122,36.81768928498434,0.41322932677991275,0.9350765692992715,-83.00528992095315,-906.5269267422623,480.8482552873935,497.5675057696926,574.6540805668841,-94.86970248656803,-464.2200045473955,27.87284462227217,0.6081155386180221,-5563.171566010227,-9.491451686179062,-27.040574850764756,-5.011783942894059,20.326178179252054,0.0,132.6840119036808,-34.87468221218711,-12.975702277319556,26.389092961958028,-9.343510460996868,-266.715409144108,-418.6527717006793,5.719628791246635,61.455992145823984,-32.50664658944523,-8.202884180985052,-2766.5432388359914,11.531435637856376,-101.39971060313826,4432.058282568666,-3883.5188535153866,-24576.275708766654,23210.467465687543,-101.39971060313826,11.531435637856376,0.0,-52.3763862629568,-524.8557278736407,6.386553443656155,-453.94784189676614,462.9576086783336,-2792.589358959842,2.35884040251689,15.317845802124111,-1.2774364042328301,0.0,176.50165843000286,70.68011026188356,-60.959569483961786,796.4932954625256,-0.3484753106354197,26.042167856936352,-678.9658988109497
2014-10-31,33.090648915695255,0.0,-278.66795894638426,323.7731640357375,-156.25664154711893,-1676.2543703610254,-94.59706407567221,-206.43936770358485,258.06438894021176,204.2332003409071,456.1893983735435,456.3441400222118,-436.5715323769721,-11.938725618587657,-3262.9992663305393,-53.473549080760506,354.21751159714216,83.62316476186876,115.2204646465761,22.794533408741668,202.82579296541664,514.7433958620838,765.0105694887892,422.68470295071666,119.43193135112021,787.65677504093,-4161.176507502836,1.5479942969912874,1192.6928802061502,-44.287647776277545,-13.370171952585736,1.9174179333659822,-0.2666163255957912,-0.9565008721875745,52.23374581569806,993.7174263985374,-906.5040149749641,446.87141443474957,-448.3080522400862,14.345670637408602,621.2847681975295,74.42972169826044,-0.02050469517503789,1550.460096108056,57.19787575720966,6.967221914421657,-2.1280955173568152,15.531972627641096,0.0,31.834344970944926,-3.752444446998325,5.986902177171146,5.724566055151698,17.532582160781885,132.83870664828828,123.04811777409122,13.429613904860133,75.28604558936149,-14.17701713155654,-1.7761616842225294,-635.5083243685658,-7.2504210858835165,1.6648578692217484,-537.1035063465915,251510.54199602082,38017.00527426414,210916.91754791886,1.6648578692216915,-7.2504210858835165,0.0,-0.6637752210626786,179.75831648748135,0.3205856531993234,-21.63499204692755,-0.48196843828577585,1047.8457569556194,-3.4442107701511446,6.739216331714488,0.2083331206849408,0.0,915.3916634877387,55.721734341891306,25.683277720497244,-145.49024382323114,0.009717399755179379,5.848239072417428,67.6708796165251
2014-11-28,-9.365232153274054,0.0,-988.7425669017172,-581.0554829848859,320.66049129104937,-3436.6273420545344,179.50158331954128,412.170832010807,-204.57751318199516,255.73693388764872,168.84907376842511,292.05139787633885,-474.48638481546175,-20.93756340649568,177.42589998032724,28.522217395698263,64.55767007089605,-9.660227819364351,342.02271630977526,12.48284022949827,-479.0976214155289,190.0180916816569,32.91191258212278,299.966780170717,187.88123477905722,-1192.7715015096833,-3275.780582123894,13.072463897071842,673.1152063944028,32.26073302780109,3.4591367083475006,-8.995496703667754,-0.3932557684031863,0.15939066682600883,-90.3332533880075,-1008.1964363901535,990.1158903439691,880.2853311087129,162.48834674303663,-55.284599380337,-613.4093751481341,-151.63298487673273,1.1956209531516437,-2185.336269584359,100.69855422338514,-9.104640580902355,13.697675510053543,-13.625474382380787,0.0,-396.2736875229897,-33.11217243369137,3.056548558439431,-4.305289584417579,-15.32131342300977,197.79665980587288,-3032.2518526340355,-248.76153249135058,176.3256585347899,-99.07235858302352,-74.5219505818012,-32702.494727975805,55.923355113186545,-247.71035033624963,6136.2056624965735,-259713.9949312061,19833.38447532989,187016.7614251934,-247.71035033624955,55.923355113186545,0.0,-31.993246141169948,-3053.026276538516,11.804825844632859,-231.52742310031476,-543.4774914967966,-708.4601733542513,-1.7820686322731234,-21.526476873383615,-1.3725470524715462,0.0,454.57791442658345,-783.4106647172084,-89.5939386589771,-570.638392310444,0.41876744564665414,-6.920302507547177,-173.25625460635524
2014-12-31,14.153268123243743,0.0,-915.4522746829416,407.8361961310996,-585.323448573785,-2259.430318441428,-81.23436395971707,-198.7638213364219,414.8348445070742,-205.89977329660175,177.65660724744964,202.56869153701157,55.18908134285825,-17.315629149261568,130.49435069220422,51.03881418168998,55.7305527595683,-65.55702047296637,368.11869298288224,-1.7163347170348562,269.36362843370716,132.76970586786572,317.54125077708335,340.63026729394153,370.7098268117482,-1625.1000264748125,-1368.559630522798,-6.1749423049071535,-1628.4705994353526,0.26649445562645724,94.89136267963755,25.751889216754762,0.36616601826574424,0.011945233851649362,64.15327115656328,1082.920630938545,-1003.2722562828471,-1026.5810889692302,497.337437810064,29.71523393714733,446.1112503834007,-518.4052352801868,-0.7457907398667619,1128.8172391114604,209.48602171127732,-13.479074529008471,8.667280963801787,15.725549334168761,0.0,-33.615638467829804,-26.584184174568676,-15.242147957936254,-1.3963906491157445,20.328153288421845,402.1087815989349,106.60397369970087,-29.6751475769449,268.78240155297317,-36.33428138548197,9.244152524146557,3826.9627743224264,41.7383565925835,-35.34983220501879,7641.722637089168,378553.27852534875,77663.06314071268,59889.36633469537,-35.349832205018714,41.7383565925835,0.0,-19.931451304443193,75.4841798364032,8.155727538019633,11.719919337025317,-242.65289365507726,-4918.873878068305,10.087038929115394,2.5298672669664484,-3.9682700032802387,0.0,47.200911103784165,-45.20807181870987,19.340322531657876,1241.2465904246164,-1.1364519420221555,-47.44384533166743,588.9068711406289
2015-01-30,-50.96377495915455,0.0,-538.3829042789058,-594.8102324709624,405.13251656340486,-2630.2769157504526,-62.216534243048564,248.08900588549537,-198.33622660008868,413.9424225624456,146.06631588806215,110.03723047141656,21.30915258374455,-24.290036831379126,15.960603354014196,40.62950147193218,88.02605438091206,-52.6733715161624,87.61328376156081,18.079780227397354,180.6680396597379,7.556390407217908,257.3728888962981,359.2363016860017,361.4561129200641,-784.4360542023014,3246.392516018974,-3.1216784576143715,-1182.202773459836,-18.5904771114362,-27.72060240722567,-18.125476735375855,-0.31064019233580353,-0.45697074053986986,-21.49081022707287,-575.1569671934105,1084.1472206520398,-695.1976428494963,-205.52604830044174,-34.56106480929236,2.381707476087314,16.044392129789685,0.3406487255839432,-1362.5685352818982,50.35354258084499,8.526418394564416,-0.07118100887699796,9.4361612911963,0.0,-55.01716533911147,-10.367624882356141,-2.9599481379987083,2.6643225861554356,-19.645974112604563,-12.763619184745039,-45.88755936679445,60.608618035482905,24.208991656664693,0.15386527645938486,-3.6460573147109017,-1203.8431535472046,18.70763855394341,-17.64979336713583,-837.7154351454774,110938.05033935979,115336.94964113832,-5105.677845258266,-17.6497933671358,18.70763855394341,0.0,-12.384535194949962,-147.00339048691967,0.6641466183763072,31.69203745998425,-16.50439650447521,1535.32126472464,-0.1399498278310034,-4.355092579628263,-0.5514381872901595,0.0,-736.1502222449271,-143.0773932125447,-8.809527839144721,-423.81397142562855,0.194333499547505,-0.7964748785123525,-256.49897941045606
2015-02-27,33.31422849590618,0.0,-1252.0262368820574,489.38118017204584,-595.7526323100712,-2561.223523275633,-145.47620183909672,251.64381296649591,248.71983224770185,-198.840544475334,151.9719948571767,31.340225279545482,19.430692391570044,-32.472726814574564,-487.3289625529603,49.390317642212324,43.90545455886118,-169.12708333935288,78.29374603277876,14.600835711326908,252.67654323223286,54.92993827660402,336.9923735656266,356.08726167284465,324.05737394370414,-947.1472167778644,2139.7217345683052,-0.7028141550602935,1712.7366090919322,-22.349947560186134,-90.90249820231344,-14.862362254076402,-0.15842271423921517,0.7195176884254625,25.346897026744045,286.6587761779185,-576.1567636435096,219.13545099145813,-87.1973034759825,-17.2855638025776,-257.00357733183006,-59.6014002470738,-0.5641251142670816,-774.4036747959017,37.68300945844203,-4.464326278648514,5.000101894995005,-18.865383041202904,0.0,-1.2569939088900952,-18.50232615061194,4.845910814283684,10.020779050415939,6.57308581232769,80.80093081838095,-250.50821569833352,-85.10161249640613,73.98828808941016,-16.7527227895514,3.051129953068198,908.5273827249766,28.397782543145524,-29.910609743703606,34.00905755900385,143775.8244979754,190776.5009773411,-50188.378104656935,-29.91060974370359,28.397782543145524,0.0,5.47480670489314,-348.8456965179648,12.025982142934353,-1.5222344073204113,-74.40216847258834,-2132.272674643289,-1.5940834813239064,-3.304436318582475,1.2351978366294674,0.0,181.11683981541137,16.21796389899872,11.181057659441649,79.16286019521795,-0.13708388220768697,-12.015430276092939,53.77765761689193
2015-03-31,2.4407412540849034,0.0,-205.40601971511322,-86.02695334013764,485.9457654824985,-2702.5739524274463,-103.81663662211619,-5.936552571097689,249.06552707564734,246.17150480543796,223.17167048957884,-49.25866356089995,-284.31786735111154,-27.870221187362525,-1158.5866826079055,51.8915526963717,197.98121177526238,216.07053465282013,315.39105892521377,55.81968122500092,-339.55257361531494,-2.9393289041679598,-253.3260569265343,284.7773331390332,215.1151605112346,-170.64257892540476,1998.3174833791425,-0.11828831744265056,-286.61469764608273,65.52173805325612,87.29492721093999,-7.067735852469241,-1.017544202135781,1.827021822166571,-102.39298345673524,-873.9720150423077,287.27108952648985,-1477.9524575407286,4.005460874909815,-28.110501206633444,-306.5060038560651,139.16710101862373,0.6895632108369216,856.1362683023199,-281.9803580891057,-2.7988652078615814,9.11294992374252,-95.5027310060396,0.0,-155.3840801259575,35.249062927193656,9.794319469387347,-66.82333168346806,-56.81236612426528,-313.8752644526721,192.4723343418409,79.92798592743027,-365.53041188895077,-150.90363940865976,-22.74528009872688,-3555.4420116752735,134.5931861012438,22.207466281172348,-7770.817066978556,10154.06724344939,301934.94672518596,-264723.94901225343,22.207466281172508,134.5931861012438,0.0,-4.432019438788615,581.5233073833915,0.11523828087207733,-23.496101872235613,-181.2010370074665,-3006.3865649779036,23.074864829993032,-40.971149766707256,-0.42670146837930645,0.0,306.65452948786333,-418.0037533304451,-70.50732466584577,1262.749765024284,-1.5720378146760845,20.180245544317525,131.33188343094253
2015-04-30,-10.825064778124629,0.0,-1492.4131596689833,197.66931006145126,-87.11663418987847,-3117.3245487235013,-65.39378072673496,-314.55035636184965,-5.975426436555614,250.69646349434996,131.4884282292991,-132.65518292243584,-325.75353541118176,-24.402824239150295,-6864.938455202017,914.4123974132419,18.10559108741754,621.4087201373742,446.29435924107975,6.410391635034661,-506.79259219760263,60.69641005389267,-356.32952134392053,183.56408274536466,120.73004998172169,75.91865058210132,138.107302379997,45.360036303554566,844.9742226863577,-50.84333684000404,-9.102167311402923,-9.331649232019004,-0.43508724855797,-2.4555245655709386,64.77033688620577,1162.8757686368854,-877.7981592063063,253.5294184177851,157.40138947467304,35.43639791739815,905.7733578328643,130.57368370396534,0.18016808266317452,1547.3004902462399,10.582920878367077,0.9756542760206912,0.8138472246053254,-146.72380250305446,0.0,27.200516301139686,-30.82129083972211,17.565731521244857,-53.973832670098865,12.133049832078314,57.24526404486369,655.6631308301876,428.4093611989745,175.64647350200084,-104.38024854626559,-15.383642561146985,-10120.696211150265,86.15565729757628,-100.09836109366444,-3482.719425467676,105371.2457728535,-1873.203733170405,103791.15327306464,-100.09836109366464,86.15565729757628,0.0,5.032750563367326,934.8435354149551,2.741655424278136,-5.422452998666586,-173.99694195272426,-3981.595947898604,-6.505856177315451,-50.777867794997874,10.531016317866204,0.0,-236.25319086659147,-13.411948385643143,43.95587357036129,-147.20313102287764,-2.406656919183562,-14.710411096410859,-254.81232939124448
