date,excess_log_return,illiq,coskew,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,chatoia,pchquick,grnoa,pctacc,ibq_adj,chtx,chinvest,egr,operprof,pchcurrat,pchdepr,pchsaleinv,roeq,rsup,sue,turn,RF,log_Mkt-RF,baspread,beta,idiovol,log_Mkt-RF^2,size,max,r_sq,aeavol,bm,cash,rd_mve,cashdebt,cashpr,chinv,depr,ep,gma,lev,lgr,quick,sp,acc,stdacc,stdcf,cfp,agr,chcapx,oa,ol,noa,chatq,cfpq,chcshoq,invest,currat,dy,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,saleinv,rd_sale,roaq,roavol,salecash,salerec,chsaleq,tang,O-score,chfeps,sfe,chnanalyst,disp
2013-07-31,55.49471584798984,7.651547584585265,175.8586601972935,668.9961889764877,-0.47024269572444055,570.1825045291008,5.327329135035484,2578.7823519404283,1275.6776837835305,-4842.48068387695,-18.769458851211265,306.63258075384476,170.78828482954324,438.70049490243525,142.3226677178811,-7.268144829462207,38.44266442091725,344.38331903347245,443.3749344427184,4.58322062438129,89.35549610845845,-44603.592641261705,-91.72910491523956,2314.68731372448,1074.1230197737912,-35.34459545448357,227.24646873222392,1.983768744424287,6364.3536005892975,-443.45082077336366,-0.6446804781003641,2980.156491892707,0.0,-30.34664633150981,-124.67670107813075,5.436561711556806,0.49231021793740126,-0.4706246493942046,90.26504743125042,102.834644546768,-120.7354788717521,4629.215743994944,-10.460982231876187,27.596957252448192,-41.36262130175099,-3.345001175333607,-1291.6590697547654,-39.549067679547555,8.04506292478277,-10.880615036329374,12.946679991595829,-38.52946606858313,97.02869304252101,108.09433532846197,50.0002028614972,-23.641631443861932,-0.05066660952857305,3.951080918003413,0.17967830494029613,42.461216493243285,348.4507113139839,1579795.4070637524,883838.8068916649,660986.1401525736,42.46121649324337,0.17967830494029613,-0.8592590336723731,-15.161734816900086,38.23038430848101,3.160082623901843,45.466488715352,519.2074991148409,-50.00266273507441,206.40395308549392,371.9735342112399,-51.4951901967637,-0.5998486278349446,1.228746944013409,480.8480290089792,-359.83053455464324,345.7030959879314,56.50731931797054,-683.3473988899423,-277.39354206997666,0.5883128270821203,-1609.0876656663067,-156.672831902614
2013-08-30,-6.614055673616205,10.975298743399005,18.410630600914402,52.86436221513568,668.0508558099189,1.7189155817445734,571.0606916359618,3735.1227292817257,1539.647858541225,-5788.777921912926,48.00511203775488,-134.1426609355252,306.8417529025862,170.90478958070128,438.99975835626356,-5.5834109113409,171.41255343691475,380.0755035534286,231.36414102150695,-20.637856824349708,-0.3316675374169056,-42138.90633365523,-41.3117435337139,516.0453575546195,1114.1193034452795,131.88170709518673,116.84435131886319,724.7557979510885,1347.147138437543,-292.61906172870357,-0.5255971523704033,-1211.6406495106612,0.0,51.42254507767097,89.90235084162578,-24.177121291065987,0.604698999468404,2.205705245999061,7.574538603801557,-9.463761775774401,-207.90769653568623,-1845.3571212878069,73.00114671045321,-10.98973065100472,23.906464281366638,27.02637785182759,8461.830329662822,-33.81372118303688,-2.1101733800770717,-15.668138400352788,32.732155613529585,-754.8346479155807,-324.9949687839076,361.9524357313785,-16.656576672371557,-165.95517769570046,0.035789438931706385,-44.720698615148535,213.48562603654284,-161.89171661525037,3187.6936118014105,393750.828733623,608239.2440307736,-285989.51193109155,-161.89171661525035,213.48562603654284,176.24725122857845,-32.99561199650883,427.72958593345174,21.99799384809407,80.71184034358032,708.6013179457991,1009.1003486108657,297.7891061301748,729.547274652301,-8.382243863690576,2.2963559209077857,-14.16423907808121,6103.414910373227,276.9159449890576,404.9207487839387,-9.823415552768893,-615.3306929902028,98.49886775685923,1.132906156757059,-1652.3208391909138,68.1354908395731
2013-09-30,60.475944378380795,10.077984459031832,277.93203089776944,832.0831404206051,50.400749676331856,676.6374064020782,1.570115267887605,3031.450219704965,1440.8779284102566,-5468.174152752357,-145.7422565210834,616.4918788371109,-135.4155258391874,309.7533404283147,172.5264862654689,-4.3731092906655915,224.80618639338795,264.2289569973371,346.3158150129756,17.164731775701174,-3.2688143447082076,-99479.30566465476,-67.11801022321083,-3175.168497228775,869.7750235618411,146.18730129248647,205.96928720459127,875.0563085335455,1452.7343458109503,-81.8312121664784,0.04177970817738993,-2394.3444543909536,0.0,-63.34303340115953,27.929213261319376,8.781611975029364,0.05828698607278682,-1.735626036453866,105.4343622927172,92.93430320994571,-8.002958436009976,-8473.055228209654,149.83520739536016,-0.9414513357164651,-26.581889199574164,20.298180041281967,32290.999336226858,-23.251461459999966,9.025323611697218,7.194397042598794,-1.472599938586768,-451.08271141708246,119.75694665624142,-193.5369928063974,-23.008550877397283,-19.40315527831919,0.029506244324158715,22.899578707148066,68.22208226066766,100.44942229496121,454.31323432373694,1598697.2924700081,761874.3405534029,805674.6875009239,100.44942229496114,68.22208226066766,-3.7044654491658093,-5.5447516879806,-46.68200227955458,1.7441027435647811,84.6453131864227,111.4674839818473,877.5351234812515,-281.9840519091547,170.75252889940748,-35.451414968994925,19.05985141525875,7.659729991760628,2844.990876435113,-22864.572032554537,127.61306250041844,0.17728989203624224,-1843.7757770232347,-753.2422714785519,-26.73507561096409,-8430.711107415642,174.67563273416613
2013-10-31,24.955198622610162,6.541766569095057,235.69701813653077,-109.74552696369751,829.3335990105907,51.23742606059464,674.0618135778423,4204.617359922518,1628.2301521205056,-3629.2928888381307,-16.8171474614416,-307.79138228783023,615.73517120643,-135.24931122187817,309.3731363666278,-4.953197036056627,172.09316226065306,354.0068719115146,1124.0465841135187,40.90168791902176,38.460702504871314,-100329.57330736195,-97.53121318369898,-3207.769705875659,864.1415411207084,211.05504824157558,106.64341231370777,888.0822577562759,1454.1485373932321,-60.170322121681366,0.17771267276746347,2089.2549142318458,0.0,49.690511154149064,-50.60791908376996,-30.230631800081937,0.3995951637394555,0.4733217348069564,-13.767943580898645,-11.94777796393987,-195.3544022532169,836.8514066679581,-67.31444701680084,15.000502022991896,7.39545811522396,9.844062885367748,1949.5411709972832,-11.96905271637084,-4.575862000846428,13.959218780223068,4.273946706449351,-145.5555647318197,-39.788042321008845,105.82518586576771,-58.91716160670785,0.09483317974988381,0.03443674458555712,0.5893314453492167,-22.12398342801498,-19.131105832529357,469.17002118691914,-684664.2361487448,-298024.69215527177,-371320.25595515966,-19.131105832529357,-22.12398342801498,2.6495568643640297,-27.08060730638993,72.62023060725551,-5.725256219874183,-19.436153239341532,-31.114680839695097,64.06791338033736,-20.34144509379354,1770.2453053284626,-1.5734081068742114,6.295000197897366,0.07111647372551033,-892.245834592628,0.0,-109.76129434436325,-15.093579456018233,-44.24967509369162,-80.4306030880901,-1.8328582561412645,-744.2162129059734,-350.658998253183
2013-11-29,49.0345403868882,12.877259855100908,185.08889791889715,877.3152862451869,-110.84274350276159,836.1843994017388,60.808121944150216,3337.3059223834443,1933.113821785494,-234.45346382555772,-19.959385221152363,418.99848070664154,-311.0665541626535,622.287136697098,-136.68848322504002,-2.5207906499445007,21.34133689750528,206.345437988565,1518.270790541902,44.399450427562876,36.9832341560003,-63301.10605884963,-33.569454839570234,-3361.1144951051538,829.1478742400986,29.697985765899244,-117.07126206548894,164.33261358626748,983.6702955358902,49.85797824223109,0.8954366944599652,467.0021283830956,0.0,3.2124262513838,10.972373186904406,20.291966392434006,0.5029744696844602,0.24398174494136748,119.20996638868382,91.21135640398234,-192.23799876018256,7286.1899230575655,-78.35249856848532,8.134755516133964,28.713813147631555,-29.96289181478528,556.3056716985884,18.49647289172735,1.5478537090657483,17.962785522270224,-18.295274903965606,-406.2696120075416,728.1538585417246,-485.8894822280454,-282.84665122051683,-155.18228897386052,0.014091424003568775,7.863173948555527,118.1719244540376,276.80358827745374,17020.1708772466,4450681.640263766,1475043.5338100195,2644532.8782772273,276.80358827745397,118.1719244540376,-211.06380872596512,6.751320721253792,-424.6349005137199,10.858390496792083,90.33070985472406,-795.7532787001231,-1236.8065235369063,-173.8578898374784,41009.223873805066,16.679307376097597,13.629766691701036,1.3867503752392736,-5667.768528777982,0.0,-426.3103988936557,23.430245034151994,1239.0784519817316,66.17438981091118,0.7904027745023825,1095.9500143493615,-159.0543396632163
2013-12-31,30.684031855055405,7.368412597634446,77.91792971090331,347.93252646869206,877.7315096715612,-108.26360570867965,837.4541794142115,2648.022934420853,1819.7435450643684,2007.2958771912242,19.93203862622645,465.72499584148886,420.8782147390256,-312.4620780490645,625.0788754804744,-3.2396981163005143,-32.60616994996194,155.40331689783727,987.3341124532684,17.221569886116043,0.0,0.0,-5610.608026978752,388.0252781097666,1087.0196191644204,-65.05832028091311,-22.745669467633743,-41.83478400673415,844.6970771692372,33.98065273070513,0.567568317950475,-2326.551507222466,0.0,-7.786537656677169,182.44793224785144,8.22383289228469,0.469556103647065,-0.5613525844410896,50.794389409747964,20.783244225616272,-56.45040933565451,-3245.920166371132,-205.91642805773154,33.89242703045761,14.411699761152505,-19.5948522031411,7016.562377030146,25.944952300892282,10.90449690933815,-23.609914671160055,7.510695386806674,-479.7188351823388,-119.4895299161185,172.91772829812726,-258.57835100168177,-97.93181023986841,23.17147900432823,2756.1614257388896,99.58591194967283,-80.7700205480204,3719.8029651047727,563641.0536390841,395014.46306690574,147556.5115031898,-80.77002054802045,99.58591194967283,25.922770027897368,34.48596043554474,-10.534171640130808,48.78828637262281,-81.40548814885669,97.1989860406088,592.7370500912815,115.98649815123946,-84661.9206860016,8395.888891197023,-17.655179682675055,1.505080828918807,-4308.26130968771,29590.264608373414,-108.42399157987042,55.30069311670195,-1729.9794949135612,68.08982322759584,-14.10822736803442,8149.478345083045,1055.3358736613498
2014-01-31,-28.404292314553974,3.9325579842613587,223.8051810720343,715.2835912142233,349.21274078177305,886.0739045220719,-111.51544953961874,3095.0629560955804,2363.993661858521,2293.824640701879,41.17312548859937,353.4620105957802,469.6365234812616,424.41308356640184,-315.08638223196834,-2.4298449535891757,-63.31603884381308,79.59881912722534,84.75181092946293,18.567469721902427,0.0,0.0,-5606.234454653866,331.07961900712985,1084.191076227381,-104.83766156653665,-161.82773710549236,-287.480549045343,838.1421657624101,9.585473817931963,0.6363285677084061,596.2932592900552,0.0,-2.320290022107695,-246.97962382467654,18.349474437055278,-0.40494167314461293,-0.13869487730264785,95.51963237181371,43.61822355651998,212.30236632032575,-397.4345044640286,16.334371635522984,21.852536802115992,8.357911790075207,-7.222683349496322,3087.3542488191742,21.671011692606438,2.2125737126583545,5.067080651215065,-6.679051371545256,-36.30217057232039,-29.261409562671133,88.98602755124193,-60.53209572862988,19.73729413711635,0.05871378114425596,10.641260042006706,-0.1935278078308329,-6.0190793375395515,-1685.042567537992,634519.0176703036,262951.84579868615,350206.61472155154,-6.0190793375395515,-0.1935278078308329,101.62621052077112,32.821816575157776,137.78262231550616,-9.275883064245278,15.394381819378975,-222.35027532936294,0.0,-35.931640036533935,-274.12152005265307,14.352724334428785,-1.214140408938647,1.618767438657585,-1012.1611062271331,-79.3095203381381,-97.71604427529428,56.27060207408522,-64.12376197600679,-66.91458310407717,-3.05276379121284,4205.282763984234,-293.0192598133815
2014-02-28,56.83507912388236,2.465950606305455,-10.921402761240326,437.26973888220357,720.4258313265307,355.19532398657117,895.0254955734255,1941.6138515634332,1089.2407693821403,3429.7030298145255,-44.41312018451098,319.63563745170484,355.47993438071865,472.31769057305496,426.8360688669269,-3.970567709227839,-2.2871492543842447,275.1882025000512,-1919.1553852522761,23.923110819394775,0.0,0.0,-6439.580336626029,1124.688627655159,1024.4090267211575,216.25495484826368,291.56705858424965,204.27453197555553,581.2261994417632,28.357934689889603,0.8442615020784284,3072.0520712010284,0.0,-48.041336630448974,49.14858560565784,17.007618871338536,0.3998043886251921,0.29304309033217146,65.47418771414777,29.64594490371087,-130.09886220663975,5241.683996030024,49.533078465408835,13.716974297006345,55.93261131671309,11.972195596065376,28605.311780342876,-16.945547560946082,15.715617441106929,-8.829724861144342,14.646003071787163,-645.5552279545336,-684.305428446304,246.84348323944323,-139.33558635387226,-92.2573282730475,3.489277079806655,389.19748027211153,41.829428717452174,-269.4039569592445,-5843.219858119375,-1264328.1739581227,-8160494.1085470915,11812523.68408215,-269.4039569592444,41.829428717452174,-29.766268397221182,-20.805950114648745,565.6416823360778,14.670399713384228,-7.244430230378352,528.2510301884895,0.0,38.77955902679953,722.5552279502008,1410.2164950540882,-9.982974297918304,-0.06883574160477224,-885.6563220476819,1230.7558615424496,268.3056267680303,30.807436984679953,3386.6291294509356,3.1359977546488835,-4.4556217407308765,-1821.4067870054505,32.53840924486326
2014-03-31,2.8934071394757854,5.922705376308725,-134.71268244694775,-409.50014011507324,440.86926983630786,716.2224346899998,354.83528529380646,2507.789513812355,1587.7200012030657,3400.417230711027,51.08710846305865,-387.4191157313091,317.98501510692205,353.6442094049656,469.8786066833119,-4.796992321876082,20.43828570519272,39.40393722069172,-2149.293059861209,-29.52984532547956,-1059.639679987529,0.0,1699.6988315572369,1494.3067030693667,708.5789923309402,54.69843480395506,433.55499050115526,0.0,483.9333367979031,96.45777775512116,-0.1637863818296956,-659.6996183704596,0.0,61.9004276873772,32.37789158999402,-32.80600936209703,0.10773583505974926,0.7203529621539276,-59.56250803479452,-66.96323473347252,-32.684975642635436,-226.78993993764743,-371.12578154665607,63.80799038547775,-19.18695218518505,-11.920685764379698,2767.6248379953176,-25.847469838318247,5.242510604663039,-35.85225851580289,-34.27389874469327,-429.0810826134948,-270.88555597185086,-220.75897732074372,-101.75606446632582,-133.87407805370452,12.071894302201802,122.92936398264737,135.32305687504856,-93.55582712951623,-2583.822851455041,-618107.2885049284,-6093.914230123162,904882.0354215354,-93.5558271295163,135.32305687504856,169.07766364120562,11.224894091068705,-469.34066435019486,-76.81222769009581,-26.284432532157407,-12.592934679098278,0.0,-101.25191149794655,1151.5752825508207,-9142.592633396405,-3.9781355640097615,11.495574969858751,-2235.793988273006,-1260.2795184080278,-227.64536648430973,-4.82674360099918,-413.1010490196495,681.5888964629889,10.75415947093397,-10445.98963834529,644.7207601659538
2014-04-30,-10.043815109589046,4.996649244675084,19.529376537564048,860.3212251895413,-412.75489989034094,444.8514639061784,723.6569222275024,2862.179772256505,946.6264731040361,4126.662145591623,203.07767760698016,526.4935687784291,-391.1075952200956,321.0124372405701,357.01113003369096,-3.1398716441210994,59.199007734533794,2.7313028372033523,-1767.733191029579,-42.984593498975585,-913.7208773426928,0.0,1638.5637427265287,1507.289563421657,695.044624855157,99.29544790173743,452.7989815439201,0.0,483.96256112818946,106.71580174811642,-0.47486056206100496,-729.469035320787,0.0,-32.112151320150986,-0.7766015806620317,26.653762447483587,0.14874799841825137,-1.598051873189999,109.24416219740124,99.08575319694705,208.09492339334338,996.7325246233377,-131.80048797277323,-14.011831692667556,-8.48450763614403,25.073852575108674,13556.165897869563,-14.752527537390398,5.293804670177906,-15.494707761568833,13.652385426904289,109.74039297886156,-20.992074863370647,-13.86890661734651,32.60889950486762,-44.590101727098386,-1.4226467556857756,-158.22870043559078,39.40617221100399,-22.641987997260028,-1173.2348630316337,809546.2895538807,360483.2438939512,449063.045660004,-22.641987997260088,39.40617221100399,-23.18066945068304,-19.040132035130675,123.77181655946697,7.660444619188354,0.0,528.7924743984654,0.0,0.0,863.3059278201035,-16.722691574459077,-5.8650731466271395,-4.445781713684113,543.1811239064918,662.5840519027042,0.0,47.484293794625046,-539.212627226967,448.56909965958255,10.252279542015913,-2929.997441613904,-1333.9005018140213
2014-05-30,10.660252958369682,5.58831362150983,-83.36507819203032,62.33059858078421,861.6755366642816,-412.1170083849564,441.72868310231803,3207.220298427159,390.41412185687756,4199.203119700665,99.95954463687762,49.72871677110196,526.764885016168,-391.30914343944517,321.1778635475651,-3.1531245606172593,8.178685653268564,-349.64646118482693,-2790.653016408058,-43.049238481309814,-1024.5596224846515,0.0,1421.3942705102424,198.52768637849385,681.3893547774908,-220.49845857983888,-331.05903786966314,0.0,305.4386590880515,81.64097082228972,-0.5530050027428077,251.52544087272327,0.0,-4.857012510621502,-26.007534058315002,-14.108118470581303,-0.8159812977276744,-0.011602316396696306,5.9693883162890415,-31.54610834211485,75.7427161370706,-5700.541545994231,-90.92498757236262,-47.19905984847583,-32.90990538344914,-55.614737396013595,-4437.072449714629,61.25779758485493,-17.965214029517142,-2.092450599899749,2.8316788934074566,-161.6295443233521,419.300478246518,-280.0331950164473,-117.12299107872104,463.1414493278681,-1.0442785277621454,-79.29233296533494,-424.6004532525146,161.48133397433327,-10655.441432577622,3646408.7069810927,1123222.9841625094,2393198.751940474,161.4813339743331,-424.6004532525146,27.794428386735007,-20.08723235273056,-486.41846195623657,-47.764102227173225,0.0,-598.2591379202464,0.0,0.0,-868.4082465421889,2.236923638640633,-26.895091661394844,-0.07874677805077113,77.09257669965154,-1102.077102336556,0.0,13.809963740686726,9477.26122170647,2.464450750926403,-2.6579174033899164,426.39559489887415,-29.943770501267636
2014-06-30,14.236140280295132,5.4129929006935384,425.0232306038524,-110.84838367072912,61.85166931301925,858.0220390179178,-412.95128088414725,3655.7156480973053,959.9391596934945,4415.216184164118,-58.17230358125765,-21.9993216426433,49.63398815993251,525.7614465763608,-390.56373567301216,-0.17882935269436806,-46.75696396912482,-297.8769087232477,1746.443145870238,1.5826161591991565,-1448.220660631173,0.0,1126.515516597313,291.02450085360374,615.7843652473407,-280.36695532852997,-354.955172371266,-580.8991021824246,419.46168648417785,140.19051563340074,-0.48042844907842164,-667.6722809581197,0.0,17.468183580146015,-12.360775911178337,-39.95438961590958,-0.8446197483072169,0.3229325114972694,-22.07724000824055,-23.054281640819454,81.83212987307706,-4363.126556977935,167.46589258191216,-67.68727162104938,-82.6580285925814,65.27313797550988,-24178.14341125895,72.06203609754152,-2.510501853276878,61.99514084370128,5.669518150977524,32.01472636224753,281.89134703378454,-233.08613632089873,-29.361310458548814,232.3467502154336,5.835964499788361,46.28545721663522,-206.86399546591056,190.06542136160982,-3593.0531409014525,1275034.3133107424,-1589018.372009337,-4124258.6110501736,190.06542136160965,-206.86399546591056,-260.56665446297023,80.2996174370665,-367.405322334027,-6.11866260015907,-87.61227570920778,-918.4520619159789,-2551.0067195304982,-130.48159207590288,-1119.9236274176837,618.3164214783413,49.06955757543801,4.698439492060487,118.7724108791299,-3147.4239437532087,-19.239435616803384,-30.0910533720089,779.8899025747378,388.03886936294634,11.15269796694102,11896.848702869374,1325.6623393650625
2014-07-31,-27.25185904374114,6.3331493286753755,2471.533686682944,160.44297975033487,-113.66742144590721,60.61594874877376,856.6634997448231,3826.2220224819202,305.20892033179257,4385.26568232123,-13.817204346258208,236.34594121474382,-22.043611159500504,49.73391239355243,526.8199210524953,1.0073013974073943,93.86598089239106,-174.35150386858763,1379.9301810311215,6.470635052329089,-1511.7688756603661,0.0,1212.6631585682471,304.9012701120093,624.3076223765037,-275.21873248518614,-345.05480006032275,-209.90659592567275,434.10259168404144,197.76197241386873,-0.617833326556896,1144.1114657394583,0.0,4.2328716946800675,28.017434517251672,-64.13392212587587,-0.20320461096943632,0.1949262198641733,23.28812025249681,-40.671679138180934,-36.11452497117352,240.4315171522685,48.14886748547451,4.15224366884604,-2.5447995412693984,15.7421446147207,-1962.2188201810495,-14.268111887456797,0.21106120071431178,4.527570148250021,14.334497736348794,-172.71039749266856,146.17082555469113,43.14863560890808,31.136032281658572,-3.8466740315099948,2.6896173187644337,189.45119562431455,-11.872451777170411,83.31371729007446,758.1316768464858,398406.5594432354,220322.32527518272,154450.98479150236,83.31371729007446,-11.872451777170411,0.15846680004645286,-8.503560541819738,-73.93975409131963,-0.16449077790066724,-0.8975214796786304,403.5192458009093,-844.4326918251463,140.7024716732407,574.3642263652873,62.62345468476974,6.8419305252485,-0.034500344927465676,-682.1476935910978,-3333.887299934653,325.09660370417396,21.039247184260603,-262.46421000147166,-166.91940040670124,7.057112348162065,-675.7940144874319,-11.134082298086014
2014-08-29,46.24837065122402,4.019570031252006,-781.9319116529075,201.8851164082358,160.06643481665412,-114.34577714268704,60.63968425752704,4723.340045942296,-154.5084948028143,2651.4446263724985,-237.8230893459499,299.22876868991546,236.8108568353029,-22.086973102205807,49.831743871531046,1.462577118261367,273.3951127381453,490.63252146785,1306.856958144373,4.89755955837151,-1437.9396263927408,0.0,1326.9751951328774,141.78066150843102,714.4298328247894,248.80737844854787,-57.05290581434064,647.5491269262764,383.14965057119633,175.26267895309752,-0.5119859085678321,-733.8929552449626,0.0,-36.392873763182564,6.85879965317713,-114.55221645794154,-1.2406416555281226,-0.1871361573027367,22.80038726453131,-6.481384996443921,76.70968772987271,2112.859346458925,25.497317736379955,38.55816177613974,22.142016342923426,17.325139408019368,-4532.404380498847,-49.853712710509434,1.0803395600586327,27.051155401251464,30.917104906443797,-74.96199363111191,-100.84477277695305,667.3402695849636,71.40298232162695,-159.2375165256771,0.7651118101512395,72.36548486733955,162.88078360056602,-22.286920775967303,3348.605036045825,3529564.52837047,1542785.3851306438,1881744.2014345974,-22.286920775966962,162.88078360056602,211.89888232886867,-26.29016402337607,793.1237839992646,24.107996243495066,11.80434928189652,933.0645450227055,977.5879422145854,276.9120038014214,1128.5327717335458,15.974130296353223,19.044852433429355,4.757028777005189,59.268551608212874,16.473017884138244,490.91040005513145,41.611064699553026,-10703.26261605807,-94.19902804376375,-1.9943111980626043,-2443.3088417515446,79.63608450938409
2014-09-30,-61.839956764998306,6.27466066819382,-1284.7996365800354,-392.1469500185025,201.1538145981531,160.9183830924809,-117.1575702792109,5556.93697519264,630.0988550371601,461.4441815041526,27.574170454294126,-238.12511479336686,297.67390262841246,235.58032955044104,-21.97220377361383,1.0198040349525603,226.80629222470407,267.43253138432414,655.882619906869,6.637963760983396,-1249.3722308119975,0.0,1310.8444100998931,3120.63929078351,399.86887720013,109.3776553542031,52.233947774775785,468.6671004652968,437.1796620498089,151.91948956768243,0.5465903049029264,-1293.6156528194815,0.0,48.703590029111815,28.2508479670754,-11.650701706771883,-1.6935394995093773,1.016856703868292,-60.347506931853786,-97.05132151465546,-33.199474538524555,621.3430213234387,18.970139280723743,-20.611543497782122,-0.19291881088206253,-57.744944062737886,-3835.144358870617,-72.35810470143339,-0.7178517735512742,-35.08369070653862,-51.118845622696085,28.302167907053445,-85.81566618598714,-200.21413786957237,22.43537024671059,-33.20283984225338,-0.9232282387754154,-15.738866290731494,28.36374184786942,-133.14054297458082,1624.0955961410295,-928866.8659124374,-459637.45850752294,-464727.2542280406,-133.14054297458094,28.36374184786942,-26.120776883208407,7.64599328443402,-493.63689083713325,48.00405129572671,270.6635132332163,14.543758377572317,2027.4548395477352,140.54022100774876,-243.894022805056,-63.59136204114543,-15.24088724739849,8.41037261084523,-6157.776432276347,1428.2016525062936,-132.22447087160128,-66.71691001540421,1220.518696466228,-958.8219284936262,-3.786348054546295,-4850.596594176064,-1334.4914822210567
2014-10-31,36.9482475226674,0.9725780674333705,-1559.426923617643,675.5492526658331,-395.9037555814591,201.78592607328767,161.536992779444,6980.747752526306,-415.35893147585426,1903.4185881505796,-170.52580351779855,483.7966865153064,-240.12840144495132,300.178158242853,237.56220756433225,0.6546883798742471,133.91982236232758,356.23818078948585,512.7321976194493,11.9223446947751,0.0,0.0,-3588.019298515833,3152.0907239531575,382.898226433396,213.1897144623231,-138.45028319411114,149.78346441125905,423.39302511775907,145.60193465209193,1.0002548548505994,642.6465471752799,0.0,-48.17022640882469,-75.26230606314942,7.333449952599267,0.1629865892445821,-1.0390291564332161,97.19524195256054,49.55938639818464,-224.62222416223085,858.0188448641002,-1.4660966679157355,42.101892144037265,4.221913559550146,-22.203166104807394,-272.60067657753825,0.841599098963389,-1.3089656593911059,25.215368308912502,-3.698454406974861,100.22654695208803,-114.91702990931861,352.46090170300704,50.2615879405821,0.43752555837400564,1.6489377328750265,709.6985518948723,-19.01154608181662,-30.663622900584357,-711.9908874617115,740180.3290574849,367554.70764765143,344053.9239333421,-30.663622900584357,-19.01154608181662,2.485136667660754,-1.621187908494207,442.63589472306194,1.1196844868102858,230.51069842372556,-254.44094368346498,712.7699710289767,-194.94344207390168,-411.82377158348027,7127.452629421677,9.166135297620713,-1.616045098839976,-110.74304239186313,550.2956437397261,-330.14739417377973,55.1855648673627,289.53305903298315,102.15629426115882,5.231855349216374,2397.344814370777,-68.52141610647527
2014-11-28,5.53509279441995,6.383801922208333,-2047.6461120338372,-877.5698564257516,671.5952669704594,-389.8396241186556,197.02307123622802,8797.062092146767,-64.56167476665799,-895.9321842861016,207.89862415799135,-229.39891043318613,478.7725487455457,-237.63471307353734,297.0608644198052,3.3130492742930855,-32.38894554880335,-84.60488717447451,316.37146387199755,-6.996281128497502,0.0,0.0,-3652.9499099781438,3030.1385193782717,337.65367690883204,-182.3036237643078,86.3558546324654,-573.7725999018778,407.0584990834841,167.5400272761523,1.0657999034161438,1700.2068464279464,0.0,35.12073010706332,36.06818361060738,18.098653794443976,-1.018022042140828,0.17318858920044167,-120.988498786317,-132.49884012239227,-441.7018564683831,-924.3311576305568,148.19297690590975,-43.86885872699713,37.977112394575556,-6.540420209555691,-10706.834376658866,-3.7710086313841344,-0.02325076222325606,-7.303425432187964,-9.329317898464637,292.1105413990754,-184.03237488287516,-366.87437184963346,51.874749052416064,-201.7983171931307,-0.35590877052436554,-31.311724390983727,202.95831162612575,-192.32939365632325,19527.368660090946,-1367932.2526412308,-1515202.9576984048,52445.688915491104,-192.32939365632308,202.95831162612575,-245.30213011854022,-12.385328107342843,-491.4079243940432,19.928087671571376,113.05357701615577,-764.5476056032395,-781.3114156829997,-527.380056319727,-1294.7810260814258,-32.98257579332858,-7.104631214977445,-1.4302971421828659,-712.3476973550496,-1689.5643026209073,-701.3003467141261,-60.37803835061095,319.37327744981303,41.87799584432889,-1.1568294236422219,2270.608571052264,36.94122204915698
2014-12-31,1.6838217303853225,2.803314031888745,-2269.926408323093,550.1599804542604,-886.38621105432,676.3053090772593,-392.99385337722236,6875.893036088289,463.1657749416997,502.4701274241156,-151.20507630036548,288.7371694764965,-230.8326419736232,481.76485286127007,-239.11991796223046,1.6146568704665036,49.09601784809627,3683.280600442786,-362.9877992622796,-6.693493878693651,0.13229338962977566,-1333.0418526560013,-9621.053674535331,380.8079537374204,896.441215855578,3663.830328550072,3745.6557681980303,0.0,533.8174982472515,236.77110913664632,3.5743368979144217,-3129.8113232314945,0.0,0.29204052061708907,138.67577392050055,10.439651404803953,1.0583954575293006,0.013050399934260437,72.05900782670506,37.77133552157784,-782.3074324399877,944.6579120248662,55.442420936275084,153.37978937953767,21.6690333000069,52.09731081629576,-10503.61952153621,68.79109197757751,7.518119431414675,16.28248782021234,70.94043624414326,120.7669670659161,-178.41659216773687,1991.0407294748875,126.86578112117058,-14.823233992756002,0.23126667133745826,-64.68687740065798,78.67409819827822,56.12484741935204,7604.699668607522,-47745.99944657087,-5500.740576326847,-70837.0275939852,56.12484741935207,78.67409819827822,47.07684787898034,-19.88803509219771,2065.015049216534,4.794579874889365,-537.5223407661077,-28.803019541945616,458.9380742473471,294.6503939871207,4068.1769343132037,-8117.440218099668,22.466321699558137,1.4633064484738156,5363.906878068199,7958.741325569481,366.9046436170051,97.75232073931966,-1311.1871291678908,-318.19078590541307,-5.776042683613184,-2067.8427011851504,96.08935174812586
